compact_library_id,library_size_case_id,library_size_human_label,primitive_variant_id,primitive_id,entry_role,controller_id,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,primitive_timing_contract_status,continuation_probability,terminal_useful_probability,hard_failure_risk,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,environment_coverage,runtime_context_conditioning_required,runtime_context_conditioning_version,runtime_context_conditioning_policy,context_conditioning_keys,sample_count,margin_class,prediction_source,claim_status
v53lib_no_cluster_no_merge_9a4bb1ef7c03,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_lift_seek_launch_capable_a5368b883388,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_706b62c24026,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1383967790628036,0.0,0.0015,0.0042965023720533,0.7519958467116544,1.550310678989388,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_c4cf1f5c37bb,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_lift_seek_launch_capable_bfd27419369a,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_00d85e9a2e02,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1384936211128109,0.0,0.001,0.0042965023720533,0.7520073691832768,1.5518621133674062,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_eef66950129f,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_lift_seek_launch_capable_383259b64683,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_1a864d26cfb2,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1383866822694861,0.0,0.0025,0.0042965023720533,0.7513731513891707,1.551721768660921,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_f8db882ebd40,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_lift_seek_launch_capable_9f627f4eb7ec,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_283811451ad5,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1383238857460456,0.0,0.0015,0.0042965023720533,0.7517014033256936,1.5517513673663137,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_30b1e09ec303,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_lift_seek_launch_capable_a78e745608f6,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_3783633f10d4,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1386249499840546,0.0,0.0,0.0042965023720533,0.7517163023457921,1.551633747285634,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_545395f254ec,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_lift_seek_launch_capable_73813d4b2421,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_e6dee55cb83d,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1383112316391084,0.0,0.003,0.0042965023720533,0.7515788388838219,1.5519806375037426,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_a2b6d472639d,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_lift_seek_launch_capable_e6dcd0b85709,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_d05c2fd90803,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1384988238999362,0.0,0.002,0.0042965023720533,0.7517981872349725,1.5515249006883822,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_4ef9f5398a42,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_lift_seek_launch_capable_fe6bbba895f2,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_afd2d6eb58e7,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1385112624242602,0.0,0.0005,0.0042965023720533,0.7520650217058639,1.5516047370356538,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_2fe6afa60f14,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_lift_seek_launch_capable_cb59518fdafe,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_ab5bc1232e62,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1382695108102716,0.0,0.005,0.0042965023720533,0.7515456084743665,1.5517614317251307,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_78dc69c63eed,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_lift_seek_launch_capable_bf3e231247d5,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_a4b5567c8885,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1381853911967631,0.0,0.006,0.0042965023720533,0.7517946406437733,1.5500151605155734,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_a4dfe30ebf2d,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_lift_seek_launch_capable_90936d1af284,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_c5e26d6be2cf,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1384770513489575,0.0,0.0025,0.0042965023720533,0.7517511181166435,1.5517065963244456,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_8879f787f247,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_lift_seek_launch_capable_7906643b51db,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_d22b194f4250,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1383337627217621,0.0,0.0015,0.0042965023720533,0.7516883532263671,1.551748562625645,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_e3e3fe36277d,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_lift_seek_launch_capable_5dc1c4d7c82b,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_2974c2b5edec,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1386088502673964,0.0,0.0005,0.0042965023720533,0.7522459015812221,1.5515360457665253,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_f7f405daf238,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_lift_seek_launch_capable_61e18d36cd00,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_a033505e5857,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1383857719886664,0.0,0.001,0.0042965023720533,0.7526137184341216,1.5518838328776907,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_5fef3d939e1d,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_lift_seek_launch_capable_1b854dc3b0eb,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_3d4a5d78e167,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1384990005838447,0.0,0.001,0.0042965023720533,0.7516579139650316,1.5518837668256054,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_4b014fabb337,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_82a71833c44c,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_dce652fecc44,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1384783658765557,0.0,0.0015,0.0042965023720533,0.7518381576597707,1.551600391829278,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_fbb49f8502be,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_998097d7a871,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_ee4b9b782671,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1386658304819758,0.0,0.001,0.0042965023720533,0.7521068979634672,1.551139723385364,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_1f671021e591,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_6c90dc55173b,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_3d21a8dc8a83,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1381782365870514,0.0,0.0055,0.0042965023720533,0.7517840578946281,1.5518690376194035,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_7c154e0a2335,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_07a650dbfe36,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_164f6e00e43f,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1384877213496637,0.0,0.003,0.0042965023720533,0.7520592294444765,1.5510793800382778,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_91d78f604619,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_0d6fa3307929,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_bc784999e065,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.138427686022122,0.0,0.003,0.0042965023720533,0.7516090006493282,1.5515697516532536,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_814093a9b7ea,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_0a1383b536d1,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_5748bd34a169,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1383575189778435,0.0,0.002,0.0042965023720533,0.7513619773639967,1.5515816613830182,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_87a724e89944,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_42375a73e89d,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_5d60ce66aad1,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1384558604474501,0.0,0.001,0.0042965023720533,0.7518598029214706,1.5515821502108045,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_241f855b6faf,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_5df1d29c408c,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_bf7eb87551da,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1385006400503259,0.0,0.002,0.0042965023720533,0.7518605363018099,1.551265903439387,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_c678c9ef7fc0,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_9b42097962a8,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_3d5e5bc4c996,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1383919297045086,0.0,0.002,0.0042965023720533,0.7520889923241955,1.5516539136971512,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_26981055873f,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_275ded9d2e54,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_be11b0fb908e,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.138232358285233,0.0,0.005,0.0042965023720533,0.7521744631281001,1.5517690344719328,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_434746d51bb6,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_682503290961,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_08464307a992,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1383876082746514,0.0,0.0025,0.0042965023720533,0.7514836691136676,1.5518224132109528,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_0d8b2b0b5f14,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_f17fc67882d7,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_c9981ad65178,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1384931383635048,0.0,0.0015,0.0042965023720533,0.7519297513993916,1.5518932468368922,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_f025cb9a8334,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_62f342afd50b,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_6c793c690d17,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1383241008485457,0.0,0.0035,0.0042965023720533,0.7523223413573584,1.551559245569824,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_f95b7623c36f,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_44faf0823784,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_091a0a47e9f8,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1382550203514211,0.0,0.002,0.0042965023720533,0.7522774961362401,1.5516793062645944,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_2887dab15d8c,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_84d483c2c26b,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_50a4b865b34e,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1382190751576078,0.0,0.005,0.0042965023720533,0.7523265754433249,1.551454490844382,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_7ad41f9ab556,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_ed4fb6878563,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_d37c1738e5b4,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1380965937731703,0.0,0.006,0.0042965023720533,0.7515080278143581,1.551671419051894,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_61d31b0bac57,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_9a5dd96fca09,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_1704cf7739e5,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1383677230634548,0.0,0.0045,0.0042965023720533,0.7515399538002673,1.551622485031234,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_fd5df1c4b10f,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_f603f769e86f,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_3dd9bc633dee,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1384563898897309,0.0,0.003,0.0042965023720533,0.7525109255431285,1.5518766335220395,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_8a986d7d47a8,no_cluster_no_merge,no-clustering/no-merging,primvar_launch_capture_safe_handoff_launch_capable_58b023f1161c,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_44268461f7df,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1382688539911402,0.0,0.0025,0.0042965023720533,0.7518464175666212,1.5516146958807748,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
