episode_id,episode_index,paired_episode_index,replicate_id,common_random_key,launch_state_seed,environment_seed,policy_id,governor_config_id,memory_lambda,uses_memory_features,updates_belief,W_layer,environment_mode,episode_counted_for_claim,primitive_count,episode_duration_s,continuation_valid,episode_terminal_useful,hard_failure,termination_cause,no_viable_primitive,x_y_terminal,governor_rejection_count,prediction_actual_agreement_rate,belief_update_count_before,belief_update_count_after,observed_lift_evidence_m_s,energy_residual_m,lift_dwell_time_s,minimum_wall_margin_m,floor_margin_m,ceiling_margin_m,minimum_speed_m_s,claim_status
v49_r005_no_memory_baseline_p00021_rep00,126,21,0,v410_run005_seed00915_r00_e00021,915788,1830878,no_memory_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W3,w3_randomised_single,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,0,0,0.44822519407602956,-0.08074556086076146,0.1,1.2052227203069015,1.5887557751181234,1.430498664021115,2.9914684560993954,simulation_only_paired_full_loop_validation_episode
v49_r005_static_map_baseline_p00021_rep00,127,21,0,v410_run005_seed00915_r00_e00021,915788,1830878,static_map_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,False,W3,w3_randomised_single,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,0,0,0.44822519407602956,-0.08074556086076146,0.1,1.2052227203069015,1.5887557751181234,1.430498664021115,2.9914684560993954,simulation_only_paired_full_loop_validation_episode
v49_r005_context_only_without_memory_p00021_rep00,128,21,0,v410_run005_seed00915_r00_e00021,915788,1830878,context_only_without_memory,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W3,w3_randomised_single,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,0,0,0.44822519407602956,-0.08074556086076146,0.1,1.2052227203069015,1.5887557751181234,1.430498664021115,2.9914684560993954,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_5_p00021_rep00,129,21,0,v410_run005_seed00915_r00_e00021,915788,1830878,context_plus_memory_lambda_0_5,v410_cfg_004_b0.05_h0.7_tb0,0.5,True,True,W3,w3_randomised_single,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,21,22,0.44822519407602956,-0.08074556086076146,0.1,1.2052227203069015,1.5887557751181234,1.430498664021115,2.9914684560993954,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_8_p00021_rep00,130,21,0,v410_run005_seed00915_r00_e00021,915788,1830878,context_plus_memory_lambda_0_8,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,True,W3,w3_randomised_single,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,21,22,0.44822519407602956,-0.08074556086076146,0.1,1.2052227203069015,1.5887557751181234,1.430498664021115,2.9914684560993954,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_95_p00021_rep00,131,21,0,v410_run005_seed00915_r00_e00021,915788,1830878,context_plus_memory_lambda_0_95,v410_cfg_004_b0.05_h0.7_tb0,0.95,True,True,W3,w3_randomised_single,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,21,22,0.44822519407602956,-0.08074556086076146,0.1,1.2052227203069015,1.5887557751181234,1.430498664021115,2.9914684560993954,simulation_only_paired_full_loop_validation_episode
v49_r005_no_memory_baseline_p00022_rep00,132,22,0,v410_run005_seed00915_r00_e00022,915825,1830919,no_memory_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W3,w3_randomised_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.16236236568015905,-0.0030355586190822237,0.1,-0.05273701812685898,1.69762381550377,1.394635251083526,5.992535403125422,simulation_only_paired_full_loop_validation_episode
v49_r005_static_map_baseline_p00022_rep00,133,22,0,v410_run005_seed00915_r00_e00022,915825,1830919,static_map_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,False,W3,w3_randomised_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.16236236568015905,-0.0030355586190822237,0.1,-0.05273701812685898,1.69762381550377,1.394635251083526,5.992535403125422,simulation_only_paired_full_loop_validation_episode
v49_r005_context_only_without_memory_p00022_rep00,134,22,0,v410_run005_seed00915_r00_e00022,915825,1830919,context_only_without_memory,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W3,w3_randomised_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.16236236568015905,-0.0030355586190822237,0.1,-0.05273701812685898,1.69762381550377,1.394635251083526,5.992535403125422,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_5_p00022_rep00,135,22,0,v410_run005_seed00915_r00_e00022,915825,1830919,context_plus_memory_lambda_0_5,v410_cfg_004_b0.05_h0.7_tb0,0.5,True,True,W3,w3_randomised_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,22,23,0.16236236568015905,-0.0030355586190822237,0.1,-0.05273701812685898,1.69762381550377,1.394635251083526,5.992535403125422,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_8_p00022_rep00,136,22,0,v410_run005_seed00915_r00_e00022,915825,1830919,context_plus_memory_lambda_0_8,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,True,W3,w3_randomised_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,22,23,0.16236236568015905,-0.0030355586190822237,0.1,-0.05273701812685898,1.69762381550377,1.394635251083526,5.992535403125422,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_95_p00022_rep00,137,22,0,v410_run005_seed00915_r00_e00022,915825,1830919,context_plus_memory_lambda_0_95,v410_cfg_004_b0.05_h0.7_tb0,0.95,True,True,W3,w3_randomised_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,22,23,0.16236236568015905,-0.0030355586190822237,0.1,-0.05273701812685898,1.69762381550377,1.394635251083526,5.992535403125422,simulation_only_paired_full_loop_validation_episode
v49_r005_no_memory_baseline_p00023_rep00,138,23,0,v410_run005_seed00915_r00_e00023,915862,1830960,no_memory_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W0,dry_air,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_static_map_baseline_p00023_rep00,139,23,0,v410_run005_seed00915_r00_e00023,915862,1830960,static_map_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,False,W0,dry_air,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_only_without_memory_p00023_rep00,140,23,0,v410_run005_seed00915_r00_e00023,915862,1830960,context_only_without_memory,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W0,dry_air,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_5_p00023_rep00,141,23,0,v410_run005_seed00915_r00_e00023,915862,1830960,context_plus_memory_lambda_0_5,v410_cfg_004_b0.05_h0.7_tb0,0.5,True,True,W0,dry_air,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,23,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_8_p00023_rep00,142,23,0,v410_run005_seed00915_r00_e00023,915862,1830960,context_plus_memory_lambda_0_8,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,True,W0,dry_air,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,23,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_95_p00023_rep00,143,23,0,v410_run005_seed00915_r00_e00023,915862,1830960,context_plus_memory_lambda_0_95,v410_cfg_004_b0.05_h0.7_tb0,0.95,True,True,W0,dry_air,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,23,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_no_memory_baseline_p00024_rep00,144,24,0,v410_run005_seed00915_r00_e00024,915899,1831001,no_memory_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W1,gaussian_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,-0.01116734222765602,-1.3035052466837147,0.0,0.13122284148717056,-0.006842136279011979,1.8033368895952973,5.141122113211718,simulation_only_paired_full_loop_validation_episode
v49_r005_static_map_baseline_p00024_rep00,145,24,0,v410_run005_seed00915_r00_e00024,915899,1831001,static_map_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,False,W1,gaussian_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,-0.01116734222765602,-1.3035052466837147,0.0,0.13122284148717056,-0.006842136279011979,1.8033368895952973,5.141122113211718,simulation_only_paired_full_loop_validation_episode
v49_r005_context_only_without_memory_p00024_rep00,146,24,0,v410_run005_seed00915_r00_e00024,915899,1831001,context_only_without_memory,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W1,gaussian_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,-0.01116734222765602,-1.3035052466837147,0.0,0.13122284148717056,-0.006842136279011979,1.8033368895952973,5.141122113211718,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_5_p00024_rep00,147,24,0,v410_run005_seed00915_r00_e00024,915899,1831001,context_plus_memory_lambda_0_5,v410_cfg_004_b0.05_h0.7_tb0,0.5,True,True,W1,gaussian_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,24,25,-0.01116734222765602,-1.3035052466837147,0.0,0.13122284148717056,-0.006842136279011979,1.8033368895952973,5.141122113211718,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_8_p00024_rep00,148,24,0,v410_run005_seed00915_r00_e00024,915899,1831001,context_plus_memory_lambda_0_8,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,True,W1,gaussian_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,24,25,-0.01116734222765602,-1.3035052466837147,0.0,0.13122284148717056,-0.006842136279011979,1.8033368895952973,5.141122113211718,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_95_p00024_rep00,149,24,0,v410_run005_seed00915_r00_e00024,915899,1831001,context_plus_memory_lambda_0_95,v410_cfg_004_b0.05_h0.7_tb0,0.95,True,True,W1,gaussian_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,24,25,-0.01116734222765602,-1.3035052466837147,0.0,0.13122284148717056,-0.006842136279011979,1.8033368895952973,5.141122113211718,simulation_only_paired_full_loop_validation_episode
v49_r005_no_memory_baseline_p00025_rep00,150,25,0,v410_run005_seed00915_r00_e00025,915936,1831042,no_memory_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.09699882311344982,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_static_map_baseline_p00025_rep00,151,25,0,v410_run005_seed00915_r00_e00025,915936,1831042,static_map_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,False,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.09699882311344982,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_only_without_memory_p00025_rep00,152,25,0,v410_run005_seed00915_r00_e00025,915936,1831042,context_only_without_memory,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.09699882311344982,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_5_p00025_rep00,153,25,0,v410_run005_seed00915_r00_e00025,915936,1831042,context_plus_memory_lambda_0_5,v410_cfg_004_b0.05_h0.7_tb0,0.5,True,True,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,25,26,0.09699882311344982,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_8_p00025_rep00,154,25,0,v410_run005_seed00915_r00_e00025,915936,1831042,context_plus_memory_lambda_0_8,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,True,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,25,26,0.09699882311344982,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_95_p00025_rep00,155,25,0,v410_run005_seed00915_r00_e00025,915936,1831042,context_plus_memory_lambda_0_95,v410_cfg_004_b0.05_h0.7_tb0,0.95,True,True,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,25,26,0.09699882311344982,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_no_memory_baseline_p00026_rep00,156,26,0,v410_run005_seed00915_r00_e00026,915973,1831083,no_memory_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,4.7395633009137115e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_static_map_baseline_p00026_rep00,157,26,0,v410_run005_seed00915_r00_e00026,915973,1831083,static_map_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,False,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,4.7395633009137115e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_only_without_memory_p00026_rep00,158,26,0,v410_run005_seed00915_r00_e00026,915973,1831083,context_only_without_memory,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,4.7395633009137115e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_5_p00026_rep00,159,26,0,v410_run005_seed00915_r00_e00026,915973,1831083,context_plus_memory_lambda_0_5,v410_cfg_004_b0.05_h0.7_tb0,0.5,True,True,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,26,27,4.7395633009137115e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_8_p00026_rep00,160,26,0,v410_run005_seed00915_r00_e00026,915973,1831083,context_plus_memory_lambda_0_8,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,True,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,26,27,4.7395633009137115e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_95_p00026_rep00,161,26,0,v410_run005_seed00915_r00_e00026,915973,1831083,context_plus_memory_lambda_0_95,v410_cfg_004_b0.05_h0.7_tb0,0.95,True,True,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,26,27,4.7395633009137115e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_no_memory_baseline_p00027_rep00,162,27,0,v410_run005_seed00915_r00_e00027,916010,1831124,no_memory_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.0995104476640044,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_static_map_baseline_p00027_rep00,163,27,0,v410_run005_seed00915_r00_e00027,916010,1831124,static_map_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,False,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.0995104476640044,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_only_without_memory_p00027_rep00,164,27,0,v410_run005_seed00915_r00_e00027,916010,1831124,context_only_without_memory,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.0995104476640044,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_5_p00027_rep00,165,27,0,v410_run005_seed00915_r00_e00027,916010,1831124,context_plus_memory_lambda_0_5,v410_cfg_004_b0.05_h0.7_tb0,0.5,True,True,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,27,28,0.0995104476640044,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_8_p00027_rep00,166,27,0,v410_run005_seed00915_r00_e00027,916010,1831124,context_plus_memory_lambda_0_8,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,True,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,27,28,0.0995104476640044,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_95_p00027_rep00,167,27,0,v410_run005_seed00915_r00_e00027,916010,1831124,context_plus_memory_lambda_0_95,v410_cfg_004_b0.05_h0.7_tb0,0.95,True,True,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,27,28,0.0995104476640044,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_no_memory_baseline_p00028_rep00,168,28,0,v410_run005_seed00915_r00_e00028,916047,1831165,no_memory_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.29803675387182416,-0.9641796769361293,0.5200000000000001,-0.03791746873002477,1.0517824042950372,1.0840379187688334,4.730338487507465,simulation_only_paired_full_loop_validation_episode
v49_r005_static_map_baseline_p00028_rep00,169,28,0,v410_run005_seed00915_r00_e00028,916047,1831165,static_map_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,False,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.29803675387182416,-0.9641796769361293,0.5200000000000001,-0.03791746873002477,1.0517824042950372,1.0840379187688334,4.730338487507465,simulation_only_paired_full_loop_validation_episode
v49_r005_context_only_without_memory_p00028_rep00,170,28,0,v410_run005_seed00915_r00_e00028,916047,1831165,context_only_without_memory,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.29803675387182416,-0.9641796769361293,0.5200000000000001,-0.03791746873002477,1.0517824042950372,1.0840379187688334,4.730338487507465,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_5_p00028_rep00,171,28,0,v410_run005_seed00915_r00_e00028,916047,1831165,context_plus_memory_lambda_0_5,v410_cfg_004_b0.05_h0.7_tb0,0.5,True,True,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,28,29,0.29803675387182416,-0.9641796769361293,0.5200000000000001,-0.03791746873002477,1.0517824042950372,1.0840379187688334,4.730338487507465,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_8_p00028_rep00,172,28,0,v410_run005_seed00915_r00_e00028,916047,1831165,context_plus_memory_lambda_0_8,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,True,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,28,29,0.29803675387182416,-0.9641796769361293,0.5200000000000001,-0.03791746873002477,1.0517824042950372,1.0840379187688334,4.730338487507465,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_95_p00028_rep00,173,28,0,v410_run005_seed00915_r00_e00028,916047,1831165,context_plus_memory_lambda_0_95,v410_cfg_004_b0.05_h0.7_tb0,0.95,True,True,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,28,29,0.29803675387182416,-0.9641796769361293,0.5200000000000001,-0.03791746873002477,1.0517824042950372,1.0840379187688334,4.730338487507465,simulation_only_paired_full_loop_validation_episode
v49_r005_no_memory_baseline_p00029_rep00,174,29,0,v410_run005_seed00915_r00_e00029,916084,1831206,no_memory_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W3,w3_randomised_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.23423355823516204,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_static_map_baseline_p00029_rep00,175,29,0,v410_run005_seed00915_r00_e00029,916084,1831206,static_map_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,False,W3,w3_randomised_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.23423355823516204,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_only_without_memory_p00029_rep00,176,29,0,v410_run005_seed00915_r00_e00029,916084,1831206,context_only_without_memory,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W3,w3_randomised_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.23423355823516204,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_5_p00029_rep00,177,29,0,v410_run005_seed00915_r00_e00029,916084,1831206,context_plus_memory_lambda_0_5,v410_cfg_004_b0.05_h0.7_tb0,0.5,True,True,W3,w3_randomised_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,29,30,0.23423355823516204,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_8_p00029_rep00,178,29,0,v410_run005_seed00915_r00_e00029,916084,1831206,context_plus_memory_lambda_0_8,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,True,W3,w3_randomised_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,29,30,0.23423355823516204,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_95_p00029_rep00,179,29,0,v410_run005_seed00915_r00_e00029,916084,1831206,context_plus_memory_lambda_0_95,v410_cfg_004_b0.05_h0.7_tb0,0.95,True,True,W3,w3_randomised_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,29,30,0.23423355823516204,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r005_no_memory_baseline_p00030_rep00,180,30,0,v410_run005_seed00915_r00_e00030,916121,1831247,no_memory_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0,-0.7359086244460875,0.0,0.18135781968268616,0.7168859041899155,1.647205471363997,4.1632331509145155,simulation_only_paired_full_loop_validation_episode
v49_r005_static_map_baseline_p00030_rep00,181,30,0,v410_run005_seed00915_r00_e00030,916121,1831247,static_map_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,False,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0,-0.7359086244460875,0.0,0.18135781968268616,0.7168859041899155,1.647205471363997,4.1632331509145155,simulation_only_paired_full_loop_validation_episode
v49_r005_context_only_without_memory_p00030_rep00,182,30,0,v410_run005_seed00915_r00_e00030,916121,1831247,context_only_without_memory,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0,-0.7359086244460875,0.0,0.18135781968268616,0.7168859041899155,1.647205471363997,4.1632331509145155,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_5_p00030_rep00,183,30,0,v410_run005_seed00915_r00_e00030,916121,1831247,context_plus_memory_lambda_0_5,v410_cfg_004_b0.05_h0.7_tb0,0.5,True,True,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,30,31,0.0,-0.7359086244460875,0.0,0.18135781968268616,0.7168859041899155,1.647205471363997,4.1632331509145155,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_8_p00030_rep00,184,30,0,v410_run005_seed00915_r00_e00030,916121,1831247,context_plus_memory_lambda_0_8,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,True,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,30,31,0.0,-0.7359086244460875,0.0,0.18135781968268616,0.7168859041899155,1.647205471363997,4.1632331509145155,simulation_only_paired_full_loop_validation_episode
v49_r005_context_plus_memory_lambda_0_95_p00030_rep00,185,30,0,v410_run005_seed00915_r00_e00030,916121,1831247,context_plus_memory_lambda_0_95,v410_cfg_004_b0.05_h0.7_tb0,0.95,True,True,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,30,31,0.0,-0.7359086244460875,0.0,0.18135781968268616,0.7168859041899155,1.647205471363997,4.1632331509145155,simulation_only_paired_full_loop_validation_episode
v49_r005_no_memory_baseline_p00031_rep00,186,31,0,v410_run005_seed00915_r00_e00031,916158,1831288,no_memory_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W1,gaussian_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.7859253892707861,-1.143069225441275,0.6600000000000003,-0.023364628341198568,0.7144811783726447,1.2424495961860802,4.5516847512381275,simulation_only_paired_full_loop_validation_episode
v49_r005_static_map_baseline_p00031_rep00,187,31,0,v410_run005_seed00915_r00_e00031,916158,1831288,static_map_baseline,v410_cfg_004_b0.05_h0.7_tb0,0.8,True,False,W1,gaussian_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.7859253892707861,-1.143069225441275,0.6600000000000003,-0.023364628341198568,0.7144811783726447,1.2424495961860802,4.5516847512381275,simulation_only_paired_full_loop_validation_episode
v49_r005_context_only_without_memory_p00031_rep00,188,31,0,v410_run005_seed00915_r00_e00031,916158,1831288,context_only_without_memory,v410_cfg_004_b0.05_h0.7_tb0,0.0,False,False,W1,gaussian_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.7859253892707861,-1.143069225441275,0.6600000000000003,-0.023364628341198568,0.7144811783726447,1.2424495961860802,4.5516847512381275,simulation_only_paired_full_loop_validation_episode
