label,primitive_id,candidate_index,candidate_weight_label,time_s,x_w_m,y_w_m,z_w_m,u_m_s,v_m_s,w_m_s,phi_rad,theta_rad,psi_rad,wall_margin_m,floor_margin_m,ceiling_margin_m
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.0,1.5,2.0,2.7,3.8,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,2.3000000000000003,0.7999999999999998
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.02,1.5759596994515488,2.0000000230738912,2.6981813505056422,3.7961871490663825,-4.129107457570153e-05,0.1744126122379493,-5.6837116877106285e-05,-7.815190527738008e-05,8.07540512603903e-06,0.37595969945154883,2.2981813505056423,0.8018186494943578
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.04,1.651860449591375,2.000000197974309,2.6932615074123296,3.794496248889163,-0.00022066127111664466,0.30977432462125276,-0.00039628718983243216,-0.0005196178241465375,3.133135655186706e-05,0.45186044959137495,2.2932615074123297,0.8067384925876704
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.06,1.7277520782637545,2.0000009608029647,2.6859030112829383,3.795952567674903,-0.0006889400252672392,0.4142081058863763,-0.0011393473452106099,-0.0015032894109549516,7.100123308625717e-05,0.5277520782637546,2.2859030112829384,0.8140969887170617
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.08,1.8036929609028043,2.0000019800426774,2.6766078722326454,3.800778110704813,-0.0016158538932643958,0.49479559869815126,-0.002310992365594033,-0.003087708013940418,0.00013340865742820962,0.6036929609028043,2.2766078722326455,0.8233921277673546
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.1,1.8797344283484627,2.0000013944233594,2.66577149126709,3.808186176838505,-0.003162020256599806,0.5528601342381633,-0.003922459177347742,-0.005750783702859532,0.000228984942911315,0.6797344283484628,2.26577149126709,0.83422850873291
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.12,1.955883302397099,1.9999957760396074,2.6536510683687493,3.815649808603585,-0.005492201572435472,0.5999398729606513,-0.005993006243747793,-0.009521914015474659,0.0003711535675330705,0.755883302397099,2.2536510683687494,0.8463489316312507
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.14,2.0321211781103523,1.9999800436551292,2.6403741084020758,3.823050431357455,-0.008745592546274165,0.6377794437086486,-0.008511240508633795,-0.013695185228640315,0.0005682234773357902,0.8321211781103524,2.240374108402076,0.8596258915979242
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.16,2.1084537995599573,1.9999473803212464,2.6260668887047722,3.8330107030164293,-0.0130234923913211,0.6694402694241112,-0.011525690446192019,-0.018587185691193803,0.000818733085794056,0.9084537995599573,2.2260668887047723,0.8739331112952278
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.18,2.184938166361812,1.9998900437601106,2.6107514170629527,3.8463539759598646,-0.018399676942014172,0.701022878130761,-0.015122094906237473,-0.02328633020640673,0.0010863112969886114,0.9849381663618122,2.2107514170629528,0.8892485829370473
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.2,2.261614922373292,1.9997980538256215,2.5944590285954714,3.8599635730151585,-0.025011519007161122,0.7317399333222339,-0.01945827890462436,-0.027518098345175032,0.0013270618500341698,1.0616149223732922,2.1944590285954715,0.9055409714045286
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.22,2.3384629079497787,1.999657741935386,2.5772607940728935,3.8725235835426153,-0.03306020946309318,0.756525484220622,-0.024749795237913454,-0.032140110865248164,0.0015148877618117811,1.1384629079497788,2.1772607940728936,0.9227392059271065
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.24,2.4154652011001096,1.9994520752540688,2.559214711823791,3.8866922568351,-0.04274437923230914,0.7752619787533359,-0.03128620406818186,-0.03813556955644469,0.0016229982600129084,1.2154652011001097,2.159214711823791,0.9407852881762091
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.26,2.4926572868532286,1.9991630943275684,2.5402773494799207,3.905325838383129,-0.05421683286604665,0.7946859565854889,-0.0393268071674677,-0.04480712397737878,0.0015700541026131968,1.2926572868532287,2.1402773494799208,0.9597226505200793
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.28,2.5701189529686457,1.9987689708268555,2.520411544513762,3.927837730392936,-0.06766857411472228,0.8123121033195959,-0.04914933434304399,-0.05156647965728344,0.0012602142779892028,1.3701189529686457,2.120411544513762,0.9795884554862382
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.3,2.6478764635665377,1.9982421763481433,2.499627856171996,3.9501480872560477,-0.08322150046657634,0.8288281384348392,-0.060822022028688943,-0.05865967743189149,0.0006515921479131795,1.4478764635665378,2.099627856171996,1.0003721438280042
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.32,2.725889208311225,1.9975504222956006,2.477929948416239,3.9711423699875597,-0.10085762811931823,0.8405986722449627,-0.07409652404822548,-0.06619865325113641,-0.0002615614788835601,1.5258892083112252,2.077929948416239,1.022070051583761
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.34,2.8041406041311543,1.9966536683356442,2.455369353175644,3.9943303354136894,-0.12047624379773246,0.8451824967136803,-0.08875213936385319,-0.0750860083819212,-0.0014136443699645676,1.6041406041311543,2.055369353175644,1.044630646824356
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.36,2.882679687449148,1.9955113452983497,2.431928920968043,4.023010620475345,-0.1420334147809884,0.8462764352230079,-0.10474750859539467,-0.08474384164915885,-0.0028645629872905524,1.6826796874491479,2.031928920968043,1.0680710790319572
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.38,2.9616022983976364,1.994071856683674,2.4076391277099636,4.056249555295123,-0.16559985230407526,0.8393216255711349,-0.12230495302540417,-0.0951189381979805,-0.00466115068361208,1.7616022983976365,2.0076391277099637,1.0923608722900364
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.4,3.040938199026913,1.9922745953272907,2.382552893033639,4.089887554802045,-0.19110876612051922,0.8264235143939967,-0.14159334622258193,-0.10615716357919568,-0.006861544016318336,1.840938199026913,1.9825528930336391,1.117447106966361
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.42,3.120664252070414,1.9900526559805471,2.3567159391499577,4.122680089773239,-0.21818223780312535,0.8069200090831581,-0.16243429341140003,-0.1174764138300225,-0.009561740862970689,1.920664252070414,1.9567159391499578,1.1432840608500423
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.44,3.2007876429088733,1.9873268163311018,2.3302107546829984,4.158283422559813,-0.24616679694015628,0.7802135855709454,-0.18447341457895067,-0.12915299684720857,-0.012794343522287864,1.9873268163311018,1.9302107546829985,1.1697892453170016
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.46,3.281405148827184,1.9840060074111456,2.303125195186358,4.199447893992159,-0.27439339969896315,0.7449796947941127,-0.20747444339156662,-0.14079397837105015,-0.016690836667936932,1.9840060074111456,1.903125195186358,1.1968748048136422
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.48,3.3626179183917326,1.979982874201469,2.275581722644614,4.242679445967606,-0.30205940314321916,0.7024660048945183,-0.23096310814107351,-0.1515856157708285,-0.02151156722324837,1.979982874201469,1.8755817226446139,1.2244182773553862
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.5,3.4444676359591,1.9751220322045269,2.247789710317666,4.284387764591968,-0.32848420636643966,0.651497943403222,-0.25522546526512585,-0.16153913601915473,-0.02742993042276181,1.9751220322045269,1.8477897103176661,1.252210289682334
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.52,3.526925646666407,1.9692958235255038,2.2198995134878654,4.322056532176804,-0.35311163377284643,0.5978049360538078,-0.279808709262158,-0.1701694940579414,-0.0346315680357989,1.9692958235255038,1.8198995134878655,1.2801004865121346
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.54,3.609974648272445,1.9623626661976288,2.1920643090196092,4.360542016260641,-0.3763434881727349,0.5399826702877641,-0.30429304414134895,-0.17751554445959078,-0.04305087340987198,1.9623626661976288,1.7920643090196093,1.3079356909803908
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.56,3.693722198277286,1.954148461510704,2.16444381551641,4.403828721652035,-0.3987749983755414,0.4780237403940541,-0.3299592260216483,-0.18294417956152428,-0.0530095300725697,1.954148461510704,1.76444381551641,1.3355561844835901
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.58,3.7782457972678034,1.9444753417363332,2.137168840352944,4.446625006268546,-0.4199474897230415,0.41896420616558755,-0.3581802448072533,-0.1864742843777593,-0.06480508054439453,1.9444753417363332,1.7371688403529442,1.362831159647056
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.6,3.863468404079899,1.9332135724974324,2.1102511955809997,4.485953314945204,-0.43869967980029884,0.3613865977565005,-0.38943805029103984,-0.18951716552785086,-0.0782778069271575,1.9332135724974324,1.7102511955809998,1.3897488044190003
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.62,3.949325468189075,1.9202183569688727,2.083695461193276,4.52817368005067,-0.4533913634444832,0.28377021786088535,-0.42420849270246996,-0.19593099524681518,-0.09225768148722302,1.9202183569688727,1.6836954611932762,1.416304538806724
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.64,4.035844451774245,1.9053375793761882,2.057424591819493,4.57847108609935,-0.4608038129909346,0.19369294827680467,-0.46380082618662044,-0.20755305679199493,-0.10620957880116229,1.9053375793761882,1.6574245918194932,1.442575408180507
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.66,4.123018098495656,1.8886766634128291,2.0308762776742713,4.635204356272479,-0.45971961452070265,0.11901280161930529,-0.5042991386611289,-0.2231605446562324,-0.1199896320195975,1.8886766634128291,1.6308762776742713,1.4691237223257287
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.68,4.210811192746255,1.8703574504560625,2.0035452760126864,4.693868222420722,-0.4530558236840431,0.0351661612271712,-0.5412671344877521,-0.24444756604528742,-0.13163650470356567,1.8703574504560625,1.6035452760126865,1.4964547239873136
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.7000000000000001,4.299102969558899,1.8504273129950906,1.9751255515417276,4.750264477972011,-0.4434858158243573,-0.06773732024713462,-0.5725927627426548,-0.27184615927166894,-0.13986987513036384,1.8504273129950906,1.5751255515417277,1.5248744484582724
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.72,4.3878129825256105,1.8289046473057191,1.9453744712362067,4.806976976644869,-0.4333448177001286,-0.1926740128034949,-0.5974273926632164,-0.30597952235225456,-0.14331466269515977,1.8289046473057191,1.5453744712362067,1.5546255287637933
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.74,4.476821607933855,1.8061511280193083,1.913611521980642,4.864727262240706,-0.42551007032596144,-0.2700660174298953,-0.6143643120072978,-0.3425013755075577,-0.14436144119242375,1.8061511280193083,1.5136115219806419,1.586388478019358
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.76,4.565894946656009,1.7828571970353113,1.8788201580097943,4.9274679375567,-0.4224511930801967,-0.2566193669995773,-0.620574904771049,-0.3722202406057678,-0.1497120786106844,1.7828571970353113,1.4788201580097944,1.6211798419902057
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.78,4.654904352221383,1.7593041503409426,1.8405991218895152,4.996271386869671,-0.42375004675187455,-0.20383730990176835,-0.6158258119558472,-0.3942397330368096,-0.1602565432153578,1.7593041503409426,1.440599121889515,1.6594008781104848
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.8,4.743935396305982,1.7351749056831156,1.7993076328981699,5.067003183069549,-0.42777887677041665,-0.19063155562229672,-0.6040741146338743,-0.4180874896531852,-0.16867524098811076,1.7351749056831156,1.3993076328981697,1.7006923671018301
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.8200000000000001,4.83299571757913,1.7103850107140093,1.755041806980741,5.14040268467358,-0.43398432033658624,-0.19290076380331048,-0.587802946887988,-0.44757885733714814,-0.17208158242747168,1.7103850107140093,1.3550418069807408,1.744958193019259
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.84,4.921916171123478,1.6853913665989584,1.707215118007481,5.219645425279434,-0.4415453196302745,-0.14524076980911751,-0.5656769143816902,-0.4751323513400403,-0.17615828197233327,1.678083828876522,1.307215118007481,1.792784881992519
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.86,5.010530481026553,1.660522618239842,1.655401704808909,5.30399136066361,-0.4484659285318147,-0.03962045093266914,-0.5369874792223506,-0.4951596630480962,-0.18475094200214354,1.5894695189734467,1.255401704808909,1.844598295191091
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.88,5.098875264441475,1.6356719155345794,1.5997282126414365,5.39309923177786,-0.4524537130786791,0.06835465196614182,-0.5033040138830344,-0.5081940714275192,-0.19708009907150456,1.5011247355585242,1.1997282126414364,1.9002717873585635
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.9,5.1873068113573915,1.6102377195456743,1.5409841847729364,5.485079898038232,-0.4535938747088589,0.0991454415128736,-0.4693057274631483,-0.5249021603206485,-0.20619249275996385,1.4126931886426082,1.1409841847729365,1.9590158152270636
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.92,5.275996218221055,1.583968464918517,1.4795580315882741,5.580873420085317,-0.45377819190867424,0.09377119143486237,-0.4363992364413938,-0.548236069533815,-0.21074693485083584,1.324003781778945,1.0795580315882742,2.020441968411726
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.9400000000000001,5.3647899317026555,1.5571631372520305,1.4150278928173925,5.680103319080605,-0.4529297748259018,0.1382403192367155,-0.40177834874361384,-0.5674449281304664,-0.21687748357619296,1.2352100682973441,1.0150278928173924,2.0849721071826073
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.96,5.453598391434946,1.5299734379238896,1.347189623184546,5.779462966403038,-0.44916034868291305,0.24666314848423698,-0.3641690513265613,-0.575231031930225,-0.22779010352918322,1.1464016085650535,0.9471896231845459,2.152810376815454
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,0.98,5.542649865216784,1.5021868901881057,1.2764378067656663,5.878372840273391,-0.44059258023489645,0.36964188880380977,-0.32492686030967033,-0.5717894048157881,-0.24244533056520282,1.0573501347832153,0.8764378067656663,2.2235621932343337
glide c00 nominal,glide,0,glide_robust_anchor_nominal_ref_nominal_000,1.0,5.632579820173501,1.4732373349779495,1.2038154033596387,5.979010484871805,-0.4279228019145818,0.4225467568228096,-0.2877159450903306,-0.5681424442357037,-0.2557860051473425,0.9674201798264983,0.8038154033596386,2.2961845966403613
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.0,1.5,2.0,2.7,3.8,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,2.3000000000000003,0.7999999999999998
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.02,1.5759596994515488,2.0000000230738912,2.6981813505056422,3.7961871490663825,-4.129107457570153e-05,0.1744126122379493,-5.6837116877106285e-05,-7.815190527738008e-05,8.07540512603903e-06,0.37595969945154883,2.2981813505056423,0.8018186494943578
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.04,1.651860449591375,2.000000197974309,2.6932615074123296,3.794496248889163,-0.00022066127111664466,0.30977432462125276,-0.00039628718983243216,-0.0005196178241465375,3.133135655186706e-05,0.45186044959137495,2.2932615074123297,0.8067384925876704
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.06,1.7277520782637545,2.0000009608029647,2.6859030112829383,3.795952567674903,-0.0006889400252672392,0.4142081058863763,-0.0011393473452106099,-0.0015032894109549516,7.100123308625717e-05,0.5277520782637546,2.2859030112829384,0.8140969887170617
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.08,1.8036929609028043,2.0000019800426774,2.6766078722326454,3.800778110704813,-0.0016158538932643958,0.49479559869815126,-0.002310992365594033,-0.003087708013940418,0.00013340865742820962,0.6036929609028043,2.2766078722326455,0.8233921277673546
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.1,1.8797344283484627,2.0000013944233594,2.66577149126709,3.808186176838505,-0.003162020256599806,0.5528601342381633,-0.003922459177347742,-0.005750783702859532,0.000228984942911315,0.6797344283484628,2.26577149126709,0.83422850873291
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.12,1.955883302397099,1.9999957760396074,2.6536510683687493,3.815649808603585,-0.005492201572435472,0.5999398729606513,-0.005993006243747793,-0.009521914015474659,0.0003711535675330705,0.755883302397099,2.2536510683687494,0.8463489316312507
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.14,2.0321268662864886,1.9999801146220075,2.6403655915541617,3.8237992886938086,-0.008741139656696508,0.6396434449995259,-0.008509295466657206,-0.01353586362090643,0.000565815772797205,0.8321268662864887,2.240365591554162,0.8596344084458383
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.16,2.108491848561259,1.9999478390273817,2.626014282139672,3.8347982061503534,-0.013002502265996014,0.6760171334391712,-0.011519782651253033,-0.017573949490224422,0.0008003675381996131,0.908491848561259,2.2260142821396722,0.8739857178603279
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.18,2.1850379460075957,1.9998908533897424,2.610649621682857,3.8485251978609076,-0.018380343627352067,0.7108898385966984,-0.015152403205701867,-0.02122099652594512,0.0010371178005522098,0.9850379460075958,2.2106496216828573,0.8893503783171428
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.2,2.2617905916798096,1.999798660939052,2.5943197497762003,3.8616799346120656,-0.025049422591754314,0.7452816139497999,-0.019596374559383175,-0.02449945833664831,0.001232864089538859,1.0617905916798096,2.1943197497762004,0.9056802502237997
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.22,2.3387154039964346,1.99965718361311,2.577077589455327,3.873167067879172,-0.03324929314593592,0.7746909305337171,-0.02509326866545692,-0.028040405592976117,0.001351331611279043,1.1387154039964347,2.177077589455327,0.9229224105446732
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.24,2.415797798379834,1.9994490052176734,2.558958230883855,3.8872539376471718,-0.0432250252682781,0.8022322902053535,-0.03198113069933919,-0.03258042559063784,0.0013436691852518202,1.2157977983798343,2.1589582308838553,0.9410417691161448
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.26,2.4931062970313556,1.9991550059664955,2.5399025117581187,3.9061337703078025,-0.05522331914668519,0.8291225655563181,-0.040645194136488906,-0.037287966711112217,0.001092319946500316,1.2931062970313556,2.1399025117581187,0.9600974882418813
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.28,2.5706996292821245,1.998749384694416,2.519931873341596,3.9264920649254655,-0.06945995380695932,0.8523571297286353,-0.05135625956432767,-0.04271060273747502,0.0005332262258608205,1.3706996292821245,2.119931873341596,0.9800681266584039
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.3,2.648543618079309,1.9982029243922546,2.499026848309125,3.94476252233869,-0.08607651603728325,0.8744434911426464,-0.06414414437167369,-0.04851079537773596,-0.0004038521581625525,1.4485436180793092,2.099026848309125,1.000973151690875
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.32,2.726588684436101,1.9974778129178135,2.477224880731747,3.9622814191851963,-0.10504025794648489,0.8878275135998098,-0.07874324114717529,-0.05531440671785644,-0.001690861253611876,1.5265886844361012,2.0772248807317473,1.0227751192682528
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.34,2.804830264822117,1.9965301893253102,2.4545706118700874,3.984142201798518,-0.12622364281495485,0.8952404824199884,-0.09493551978663534,-0.06375782523257516,-0.003272299116529824,1.604830264822117,2.0545706118700875,1.0454293881299126
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.36,2.883361160010793,1.995315189141688,2.431031287958541,4.012639071888329,-0.14961306621433024,0.8975131264478383,-0.11270665539069072,-0.07284709939586427,-0.005247034157803633,1.683361160010793,2.031031287958541,1.068968712041459
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.38,2.9622597994403,1.9937743913310766,2.40665510919357,4.0433027407607725,-0.17515314596190032,0.892800871019053,-0.13202877336770433,-0.08269189174991863,-0.0076247429946972095,1.7622597994403002,2.00665510919357,1.09334489080643
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.4,3.0415048570467196,1.9918426483908112,2.3814867698121245,4.072661382212585,-0.20271897823146923,0.8823736446120377,-0.15295020293216752,-0.0929504410123472,-0.010495210158785233,1.8415048570467196,1.9814867698121246,1.1185132301878755
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.42,3.121070325367141,1.989441336368426,2.355612763171189,4.101859906618079,-0.23179486650833228,0.8616303989787604,-0.1751528150708523,-0.1038507496073908,-0.013847280784880631,1.9210703253671408,1.9556127631711893,1.1443872368288108
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.44,3.2009751261212913,1.986483225938502,2.329125399692948,4.135421173307155,-0.26165678212498283,0.8332781426812541,-0.19828074978954005,-0.11547283017297481,-0.01768760314817943,1.986483225938502,1.929125399692948,1.170874600307052
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.46,3.2813375907634783,1.9828743087623004,2.3020880345847803,4.174996845958095,-0.29162346667738964,0.7981853317152193,-0.22202484876422757,-0.1268410849124869,-0.022248718440318775,1.9828743087623004,1.9020880345847804,1.1979119654152197
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.48,3.3622494173545943,1.978501726440979,2.2746194245321796,4.21541863158776,-0.320900532668006,0.7567862196761842,-0.24588078946692754,-0.13704236976292475,-0.027828797049111217,1.978501726440979,1.8746194245321797,1.2253805754678204
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.5,3.443719418808539,1.9732284089605434,2.2469199023575515,4.252779650454361,-0.34881273297129706,0.7101860727710851,-0.2699593365246321,-0.1461164551693561,-0.034591742146605764,1.9732284089605434,1.8469199023575515,1.2530800976424485
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.52,3.5257109500192896,1.9669271914445106,2.2191268319557964,4.287536359144119,-0.37489883726420425,0.662001995577795,-0.29346666805006477,-0.15368720730157273,-0.042646727079367244,1.9669271914445106,1.8191268319557965,1.2808731680442036
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.54,3.6082435376500746,1.9594522882663847,2.19138830200701,4.324070592597494,-0.3998821488084494,0.6107733330177333,-0.3164385201102925,-0.1593980340406089,-0.05207916625663447,1.9594522882663847,1.79138830200701,1.30861169799299
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.56,3.691423357298767,1.9506140937191847,2.163909506038439,4.364392689017934,-0.42439238390710743,0.5558572178069415,-0.3404788125707546,-0.16285680521904108,-0.06320805759320972,1.9506140937191847,1.763909506038439,1.336090493961561
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.58,3.77530355921825,1.9402353074381435,2.136830109574604,4.402915795354356,-0.44807294055508956,0.5060628053960391,-0.36698758989970937,-0.16396454107759617,-0.0764064454002586,1.9402353074381435,1.736830109574604,1.3631698904253962
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.6,3.85978265148042,1.9281878224572198,2.110178822268363,4.436874174452966,-0.469893172869042,0.45765689603658605,-0.3963759990963244,-0.1644283363307939,-0.09138629506018914,1.9281878224572198,1.7101788222683632,1.389821177731637
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.62,3.944778037622361,1.9143639812123139,2.083904140602736,4.475601325539358,-0.4884473909852975,0.4012080073962132,-0.4285179587426927,-0.167926124279522,-0.1069510108923688,1.9143639812123139,1.6839041406027362,1.416095859397264
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.64,4.030349348482888,1.8986844686680016,2.057776756917916,4.524227911667925,-0.5018230588329521,0.3428008196750228,-0.4644204987822561,-0.1743608912616763,-0.12362572089952772,1.8986844686680016,1.657776756917916,1.442223243082084
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.66,4.1165194662647355,1.8811479279406138,2.0314375144834194,4.578527096261402,-0.5082215248921106,0.29279144313130645,-0.5026019577576769,-0.1835656220550303,-0.14132060397491625,1.8811479279406138,1.6314375144834194,1.4685624855165806
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.68,4.203236220772369,1.8618063452672182,2.004511738109884,4.633041675589531,-0.5088725738410168,0.23972409774904813,-0.5393954149299156,-0.19741486501815075,-0.15822651368455243,1.8618063452672182,1.604511738109884,1.4954882618901162
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.7000000000000001,4.290322532543916,1.8407118360215837,1.9766935944547652,4.684743418498729,-0.5059728591960254,0.17526718872798275,-0.5727694285823756,-0.21624650033767787,-0.1732521135176084,1.8407118360215837,1.576693594454765,1.5233064055452348
lift_entry c01 pitch-up,lift_entry,1,lift_entry_robust_anchor_attitude_heavy_ref_pitch_up_001,0.72,4.377679649362733,1.8178575430141946,1.947763980106626,4.7408136014915145,-0.5012797047949498,0.09147319451814002,-0.6013750775099247,-0.24069602538930104,-0.1849985131080757,1.8178575430141946,1.5477639801066259,1.552236019893374
