comparison_type,environment_block_id,library_size_case_id,policy_id,baseline_policy_id,history_length,launch_speed_bin_id,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,paired_launch_count,mean_paired_delta_launch_score,median_paired_delta_launch_score,win_rate,loss_rate,safety_regression_rate,mission_success_delta_mean,front_wall_terminal_success_delta_mean,wrong_wall_exit_delta_mean,safe_success_delta_mean,hard_failure_delta_mean,floor_or_ceiling_violation_delta_mean,no_viable_primitive_delta_mean,memory_changed_selection_rate,exploration_changed_selection_rate,mean_net_specific_energy_delta_m_delta,mean_positive_specific_energy_gain_m_delta,mean_updraft_specific_energy_gain_proxy_m_delta,mean_terminal_specific_energy_m_delta,mean_terminal_specific_energy_bonus_delta,mean_gross_specific_energy_loss_m_delta,mean_episode_flight_time_s_delta
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,no_memory_baseline,30,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,7,0.05108393077000934,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,-0.00823010940081294,0.0,0.0008245649474245147,-0.008230109400812908,0.04277856871089268,0.00823010940081294,0.0
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,no_memory_baseline,30,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,14,-13.160196207812648,0.0,0.14285714285714285,0.35714285714285715,0.0,-0.07142857142857142,-0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,-0.010830141356026616,0.0,-0.0020826926703212726,-0.010830141356026684,-1.4285714285714286,0.010830141356026616,0.0028571428571428675
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,no_memory_baseline,30,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,12,19.359295253155235,0.0,0.25,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,-0.08333333333333333,0.08333333333333333,-0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.007827333288087079,-0.007362809505443141,0.002263750570161521,0.007827333288087157,1.6666666666666667,-0.015190142793530223,0.0
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,no_memory_baseline,30,v0_lt_4_0_m_s,,4.0,initial_launch_speed_m_s < 4.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,-0.0025909833086921893,0.0,-0.00044480056767669333,-0.002590983308692209,0.0,0.0025909833086921893,0.0
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h10,no_memory_baseline,10,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,6,-16.666991929786338,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,-0.0031258325255736166,0.0,0.017757979342873202,-0.0031258325255737094,-0.00032786216625450376,0.0031258325255736166,0.006666666666666672
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h10,no_memory_baseline,10,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,7,0.0904329049534616,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0003073066813518948,0.0,0.002378788104816,0.0003073066813517679,0.0,-0.0003073066813518948,0.0028571428571428597
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h10,no_memory_baseline,10,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,14,-0.017960261237418656,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,-0.006205632570297203,0.0,-0.0001837273475852671,-0.006205632570297175,0.0,0.006205632570297203,-0.0014285714285714299
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h10,no_memory_baseline,10,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,12,-0.006070345573351214,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.004453311019255428,0.0,-0.00030351727866753295,-0.00445331101925539,0.0,0.004453311019255428,-0.001666666666666668
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h10,no_memory_baseline,10,v0_lt_4_0_m_s,,4.0,initial_launch_speed_m_s < 4.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0021331864816831166,0.0,-0.003115811291528362,0.0021331864816830966,0.0,-0.0021331864816831166,-0.0018181818181818197
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h3,no_memory_baseline,3,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,6,-16.67056356951333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.5,0.0,-0.003482752170393714,0.0,0.017757857178933502,-0.0034827521703938067,-0.003897058614455625,0.003482752170393714,0.006666666666666672
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h3,no_memory_baseline,3,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,7,-33.75484787383912,0.0,0.0,0.14285714285714285,0.14285714285714285,-0.14285714285714285,-0.14285714285714285,0.14285714285714285,-0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,-0.027746133307436027,0.0,-0.0025323172216521156,-0.027746133307435996,-2.824684620874347,0.027746133307436027,0.03714285714285718
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h3,no_memory_baseline,3,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,14,-0.02211079037141011,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,-0.005830692335780223,0.0,-0.0003912538042848396,-0.0058306923357802,0.0,0.005830692335780223,-0.0014285714285714299
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h3,no_memory_baseline,3,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,12,-0.005734823758474524,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.005325225905528271,0.0,-0.00028674118792372505,0.005325225905528308,0.0,-0.005325225905528271,-0.001666666666666668
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h3,no_memory_baseline,3,v0_lt_4_0_m_s,,4.0,initial_launch_speed_m_s < 4.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0026287056978252306,0.0,-0.003115811291528362,0.0026287056978252107,0.0,-0.0026287056978252306,-0.0018181818181818197
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h30,no_memory_baseline,30,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,6,-16.67056356951333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.008898241288810208,0.0,0.009636897064755815,0.008898241288810116,-0.003897058614455625,-0.008898241288810208,0.0
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h30,no_memory_baseline,30,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,-0.02871757608915385,0.0,0.003974336178701386,-0.02871757608915391,0.0,0.02871757608915385,0.0057142857142857195
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h30,no_memory_baseline,30,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,14,-0.025055922943066782,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.011275939973717163,0.0,-0.0001813675757248629,-0.011275939973717166,0.0,0.011275939973717163,0.004285714285714274
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h30,no_memory_baseline,30,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,12,0.00647681821424347,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.00143782498539916,0.0018612083167767908,-9.282575595437883e-05,-0.0014378249853991276,0.0,0.0032990333021759577,-0.001666666666666668
memory_vs_no_memory,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h30,no_memory_baseline,30,v0_lt_4_0_m_s,,4.0,initial_launch_speed_m_s < 4.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,9.040912103755713e-05,0.0,-1.456178271336364e-05,9.040912103751676e-05,0.0,-9.040912103755713e-05,0.0
