candidate_id,split,surface_axis,replay_count,dx_mae_m,dy_mae_m,altitude_loss_mae_m,final_phi_mae_deg,final_theta_mae_deg,final_psi_mae_deg,primary_antisym_residual,claim_boundary
C7_c6_plus_alpha_regime_aileron_yaw,train,elevator,47,0.1784601038,0.4478417658,0.1976686979,12.5345695,9.59742437,7.605986732,0.2364913798,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C7_c6_plus_alpha_regime_aileron_yaw,train,rudder,48,0.2401522459,0.4164724072,0.156207839,16.3547464,6.780666857,7.546802973,0.2231531358,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C7_c6_plus_alpha_regime_aileron_yaw,heldout,all,30,0.2841077014,0.4752076013,0.2073966544,15.14483751,10.62101357,7.065767337,0.4494784782,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C7_c6_plus_alpha_regime_aileron_yaw,heldout,aileron,10,0.3654193258,0.6674687067,0.3187879202,17.94967729,13.42363362,8.245814109,0.1929034802,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C7_c6_plus_alpha_regime_aileron_yaw,heldout,elevator,10,0.1882444972,0.4064215129,0.1648339345,11.51445805,10.0446222,5.476518912,0.5698104714,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C7_c6_plus_alpha_regime_aileron_yaw,heldout,rudder,10,0.2986592813,0.3517325844,0.1385681086,15.9703772,8.394784886,7.474968989,0.5857214831,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C8_c7_plus_alpha_regime_aileron_side_force,all,all,174,0.2517451719,0.5320062299,0.2551994651,15.01428636,9.984546606,9.051604039,0.2101867912,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C8_c7_plus_alpha_regime_aileron_side_force,all,aileron,59,0.3223676177,0.7448865169,0.4166488376,16.3302522,13.15874719,12.30061533,0.1906618542,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C8_c7_plus_alpha_regime_aileron_side_force,all,elevator,57,0.1801766641,0.4405750547,0.1919082131,12.35560258,9.67588013,7.232395886,0.2156544381,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C8_c7_plus_alpha_regime_aileron_side_force,all,rudder,58,0.2502396658,0.4053103688,0.1531665062,16.28847585,7.058963069,7.534417803,0.2242440812,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C8_c7_plus_alpha_regime_aileron_side_force,train,all,144,0.2479169902,0.5465462599,0.2593539104,15.09295601,9.795812418,9.144190704,0.2328022928,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C8_c7_plus_alpha_regime_aileron_side_force,train,aileron,49,0.3221451818,0.7686412834,0.4195624087,16.31087902,12.93971497,12.18439882,0.2387623627,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C8_c7_plus_alpha_regime_aileron_side_force,train,elevator,47,0.1784601038,0.4478417658,0.1976686979,12.5345695,9.59742437,7.605986732,0.2364913798,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C8_c7_plus_alpha_regime_aileron_side_force,train,rudder,48,0.2401522459,0.4164724072,0.156207839,16.3547464,6.780666857,7.546802973,0.2231531358,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C8_c7_plus_alpha_regime_aileron_side_force,heldout,all,30,0.270120444,0.4622140861,0.2352581274,14.63667201,10.89047071,8.607188043,0.447858358,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C8_c7_plus_alpha_regime_aileron_side_force,heldout,aileron,10,0.3234575536,0.6284881611,0.4023723392,16.42518079,14.23200504,12.87007623,0.1880431195,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C8_c7_plus_alpha_regime_aileron_side_force,heldout,elevator,10,0.1882444972,0.4064215129,0.1648339345,11.51445805,10.0446222,5.476518912,0.5698104714,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C8_c7_plus_alpha_regime_aileron_side_force,heldout,rudder,10,0.2986592813,0.3517325844,0.1385681086,15.9703772,8.394784886,7.474968989,0.5857214831,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
