event_id,surface_index,surface_name,command_level_norm,scheduled_start_s,scheduled_end_s,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count
301,4,Elevator,-0.05,611.2178393,613.2178393,positive_first,negative,outbound,2,23
302,4,Elevator,-0.075,613.2178393,615.2178393,positive_first,negative,outbound,3,23
303,4,Elevator,-0.1,615.2178393,617.2178393,positive_first,negative,outbound,4,23
304,4,Elevator,-0.125,617.2178393,619.2178393,positive_first,negative,outbound,5,23
305,4,Elevator,-0.15,619.2178393,621.2178393,positive_first,negative,outbound,6,23
306,4,Elevator,-0.2,621.2178393,623.2178393,positive_first,negative,outbound,7,23
307,4,Elevator,-0.3,623.2178393,625.2178393,positive_first,negative,outbound,8,23
308,4,Elevator,-0.45,625.2178393,627.2178393,positive_first,negative,outbound,9,23
309,4,Elevator,-0.6,627.2178393,629.2178393,positive_first,negative,outbound,10,23
310,4,Elevator,-0.8,629.2178393,631.2178393,positive_first,negative,outbound,11,23
311,4,Elevator,-1,631.2178393,633.2178393,positive_first,negative,outbound,12,23
312,4,Elevator,-0.8,633.2178393,635.2178393,positive_first,negative,return,13,23
313,4,Elevator,-0.6,635.2178393,637.2178393,positive_first,negative,return,14,23
314,4,Elevator,-0.45,637.2178393,639.2178393,positive_first,negative,return,15,23
315,4,Elevator,-0.3,639.2178393,641.2178393,positive_first,negative,return,16,23
316,4,Elevator,-0.2,641.2178393,643.2178393,positive_first,negative,return,17,23
317,4,Elevator,-0.15,643.2178393,645.2178393,positive_first,negative,return,18,23
318,4,Elevator,-0.125,645.2178393,647.2178393,positive_first,negative,return,19,23
319,4,Elevator,-0.1,647.2178393,649.2178393,positive_first,negative,return,20,23
320,4,Elevator,-0.075,649.2178393,651.2178393,positive_first,negative,return,21,23
321,4,Elevator,-0.05,651.2178393,653.2178393,positive_first,negative,return,22,23
322,4,Elevator,-0,653.2178393,655.2178393,positive_first,negative,return,23,23
323,4,Elevator,-0,655.2178393,657.2178393,negative_first,negative,outbound,1,23
324,4,Elevator,-0.05,657.2178393,659.2178393,negative_first,negative,outbound,2,23
325,4,Elevator,-0.075,659.2178393,661.2178393,negative_first,negative,outbound,3,23
326,4,Elevator,-0.1,661.2178393,663.2178393,negative_first,negative,outbound,4,23
327,4,Elevator,-0.125,663.2178393,665.2178393,negative_first,negative,outbound,5,23
328,4,Elevator,-0.15,665.2178393,667.2178393,negative_first,negative,outbound,6,23
329,4,Elevator,-0.2,667.2178393,669.2178393,negative_first,negative,outbound,7,23
330,4,Elevator,-0.3,669.2178393,671.2178393,negative_first,negative,outbound,8,23
