split,session_label,case_id,throw_id,replay_status,alignment_window_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg
train,20260603_224414,C0_neutral,v002,ok,0.1,0.9311877,1.740567435,2.146329463,1.253056882,4.41928792,1.28844831,1.130329361,-0.05843567469,0.9512809245,0.07711530757,3.14842269,3.482324875,-0.3339021847,0.471420749,-0.1934378682,0.6648586172,0.8583393146,0.9707079966,-0.112368682,0.9217683122,1.042440742,-0.1206724294,-9.198084104,-15.57305942,6.374975311,-11.20565757,14.6381787,-25.84383627,-13.36813376,0.8598068278,-14.22794059
train,20260603_224414,C0_neutral,v003,ok,0.1,1.0764654,1.78449332,2.151820313,1.29629939,4.542317507,1.055108948,0.8373816945,-0.03561890203,1.049437801,-0.1327263642,3.776244758,3.759181707,0.0170630516,0.1811721171,-0.1214901388,0.3026622559,0.9019107964,1.105802377,-0.2038915801,0.8378446686,1.02725306,-0.1894083917,-19.53498912,-15.76942478,-3.765564338,-13.86787208,18.09351837,-31.96139044,-7.121561254,-0.7235547065,-6.398006547
train,20260603_224414,C0_neutral,v004,ok,0.1,0.9165073,1.771760299,2.099535455,1.354943273,4.55322868,1.067625411,1.126011536,0.03736750443,1.247716856,-0.1472729116,2.989083149,3.202186295,-0.2131031463,0.04223691326,0.2078223021,-0.1655853888,0.9669749245,0.723796664,0.2431782605,1.055065164,0.7897336595,0.2653315042,-14.03964738,-4.330832346,-9.708815029,-24.21641009,22.10632554,-46.32273563,-6.216259254,14.33641567,-20.55267493
train,20260603_224414,C0_neutral,v007,ok,0.1,1.0368447,1.793385534,2.085027819,1.421671464,4.697041088,1.25079265,0.6741511089,0.5866063499,0.9371530049,-0.1159457247,3.369162468,3.773836055,-0.4046735868,-0.2107224977,0.3986649785,-0.6093874762,1.027878791,0.7726915772,0.2551872141,0.9913526985,0.7452336663,0.2461190322,-29.70609472,-6.15093659,-23.55515813,-14.62049408,22.00231779,-36.62281187,4.008670689,17.24275211,-13.23408142
train,20260603_224414,C0_neutral,v008,ok,0.1,0.9636598,1.695683231,2.146559023,1.398028505,4.086193214,0.9915946597,1.02875331,0.06196598605,0.9544126152,-0.03076200224,2.992957629,3.300734008,-0.3077763786,0.3937746891,-0.03886744692,0.432642136,1.015464429,1.164988084,-0.1495236556,1.053758213,1.208920497,-0.1551622841,-5.777979002,-13.83852579,8.060546787,-13.1257227,14.35701589,-27.48273859,-20.09538367,2.654672729,-22.7500564
train,20260603_224414,C0_neutral,v009,ok,0.1,1.0377517,1.665871925,2.046121787,1.689714213,3.590492055,0.9417571945,0.9753957998,0.2010017653,1.073136099,-0.3100658774,2.122376291,2.094466565,0.02790972553,0.2850168884,0.3150290387,-0.03001215021,1.312081581,1.324373295,-0.0122917145,1.264350211,1.276194773,-0.01184456215,-1.369537856,-8.578625005,7.209087149,-17.16540481,34.61888539,-51.7842902,-13.79911798,1.426173871,-15.22529185
train,20260603_224414,C0_neutral,v010,ok,0.1,0.9878504,1.690821139,2.090883707,1.496519596,4.159895053,0.650702407,1.15058829,0.21279696,1.047792555,-0.2425909236,2.527509126,2.646094108,-0.1185849822,0.05709580058,0.3119694849,-0.2548736843,1.11795206,0.9444836235,0.1734684363,1.131701784,0.9560998543,0.1756019295,-10.55709629,0.9988059842,-11.55590228,-4.617558217,29.12518702,-33.74274524,-1.68548725,19.53543073,-21.22091798
heldout,20260603_215603,C0_neutral,v008,ok,0.1,1.1156548,1.893034407,2.083412406,1.383295324,5.122613401,1.393321419,0.8009383162,0.1162422883,0.9456306332,-0.4502049991,3.761315979,4.355890121,-0.5945741412,-0.07808482347,-0.5039973371,0.4259125136,0.9926456535,0.9093680291,0.0832776244,0.8897426457,0.8150980295,0.07464461624,-0.1543684407,-26.01111163,25.85674319,-15.5742539,16.61389342,-32.18814732,5.174790559,-12.49034328,17.66513384
heldout,20260603_215603,C0_neutral,v010,ok,0.1,1.1783576,1.88842657,2.15399512,1.414876166,4.535910159,1.284996978,0.913361765,0.2965597991,1.495122361,-0.5439651514,3.591968853,3.147257716,0.4447111365,0.256969874,0.344749521,-0.08777964707,1.026743403,1.227094934,-0.2003515305,0.8713343072,1.041360393,-0.1700260859,-4.12554483,-1.199593494,-2.925951336,-13.90623662,32.1948871,-46.10112372,-5.174439817,18.72523055,-23.89967037
heldout,20260603_220741,C0_neutral,v002,ok,0.1,0.8235505,1.71266862,2.045061325,1.262577879,4.406725937,1.332722747,0.9337186845,-0.1855107614,0.9169864443,-0.2557215266,3.010606452,3.208570509,-0.1979640571,0.3643284015,-0.1338157297,0.4981441312,0.8682657863,0.8712314077,-0.002965621392,1.054295743,1.057896762,-0.003601019479,-19.44354164,-18.50414352,-0.9393981124,-12.86279657,13.41014722,-26.27294379,-13.01546306,-1.820743718,-11.19471934
heldout,20260603_220741,C0_neutral,v008,ok,0.1,1.1465257,1.791468279,2.104009664,1.285978983,4.94023697,1.180324939,1.015290094,0.09996783025,1.024900666,-0.2106410997,3.440353378,4.135852523,-0.6954991448,0.5224844973,-0.6216458448,1.144130342,0.9045002993,1.093860905,-0.1893606058,0.7889053855,0.9540657528,-0.1651603673,-3.166744038,-23.98313945,20.81639542,-13.02815672,15.58643592,-28.61459264,-16.04128471,-15.22362906,-0.8176556538
heldout,20260603_221447,C0_neutral,v006,ok,0.1,0.9867953,1.551002019,2.070446882,1.557146139,2.350551368,0.6079754356,0.4678330113,0.0574001585,0.6068835025,-0.2667528052,2.299035229,1.447927165,0.8511080635,0.3436370585,0.2270914421,0.1165456164,1.171490659,1.74608485,-0.5745941905,1.187166841,1.769449905,-0.5822830637,-6.597615965,-10.39466514,3.797049174,1.176974196,25.8385697,-24.66159551,-9.812752706,-10.57680763,0.7640549199
heldout,20260603_221447,C0_neutral,v009,ok,0.1,1.2804346,1.766241207,2.156965459,1.528867952,5.020562093,0.7702069747,0.84367535,0.3954489681,1.017821791,0.005265949901,3.234222693,3.90145332,-0.6672306275,-0.2738273021,0.1762022407,-0.4500295428,1.142266397,1.070709379,0.07155701839,0.8920927296,0.8362077837,0.05588494593,-8.043104128,-5.494556307,-2.54854782,-14.92883507,29.09693342,-44.0257685,14.11309386,12.41284114,1.70025272
heldout,20260603_222247,C0_neutral,v001,ok,0.1,1.0433755,1.624937289,2.084833513,1.570358468,2.083101173,0.2771442353,0.3945479258,0.166063894,0.4785544774,-0.09580332097,2.66129417,1.27428955,1.38700462,-0.2581361404,0.3110046219,-0.5691407624,1.177249457,1.972660731,-0.7954112737,1.128308511,1.890652724,-0.7623442123,-18.03339033,-6.318812377,-11.71457796,-15.89147211,23.60027208,-39.49174418,5.703844191,0.9841620454,4.719682146
heldout,20260603_222247,C0_neutral,v004,ok,0.1,1.0834325,1.855821367,2.07416972,1.529235092,4.788932652,1.556357239,1.132181888,-0.3204581641,1.224349162,-0.4597697143,3.030792553,3.422497393,-0.3917048402,0.9181869604,-0.6247120732,1.542899034,1.134002932,0.9437097084,0.1902932234,1.046676126,0.8710369205,0.1756392054,21.7143584,-19.15175636,40.86611476,-18.28539732,26.52842048,-44.81381781,-21.65842168,-12.03587726,-9.622544413
heldout,20260603_222819,C0_neutral,v003,ok,0.1,0.9869025,1.727658261,2.016113716,1.365715632,4.485768328,0.8795631249,1.032718446,-0.145901339,1.072380548,-0.0954532435,3.137119761,3.340637124,-0.2035173625,0.2166816356,-0.3365441891,0.5532258247,0.9816131821,0.9070660136,0.07454716842,0.9946404858,0.919103978,0.07553650783,1.229138158,-11.27132742,12.50046558,-13.44958945,20.65872145,-34.1083109,-4.239342809,-1.031599889,-3.20774292
heldout,20260603_222819,C0_neutral,v006,ok,0.1,1.0305903,1.743270554,1.930435659,1.453202384,4.508144424,0.1889553821,1.097166444,0.04389199039,1.022106209,0.07308990573,2.91589695,3.304413347,-0.388516397,-0.4180373372,-0.149761908,-0.2682754292,1.055633052,0.9216706914,0.1339623606,1.024299425,0.8943133769,0.1299860483,-3.771588896,-10.2119746,6.440385703,-22.15528775,22.07344514,-44.22873289,14.47930858,-0.7178169437,15.19712553
heldout,20260603_223204,C0_neutral,v004,ok,0.1,1.1053168,1.77045339,1.986542338,1.551991611,4.407764148,0.6956702102,1.070418866,-0.04054695083,1.180518137,-0.04606119647,2.55785015,2.811473925,-0.2536237748,0.1788388413,-0.04781553962,0.2266543809,1.154241793,1.048992642,0.1052491516,1.044263322,0.9490425205,0.09522080145,13.74796672,0.4654849744,13.28248175,-12.12325716,32.1034543,-44.22671146,0.2374006048,14.10094023,-13.86353963
heldout,20260603_223204,C0_neutral,v008,ok,0.1,0.8941123,1.734220494,2.095757344,1.374288279,3.97705147,0.846711866,0.9192368443,0.2779319314,0.974678731,-0.2376921808,2.655298817,2.729409158,-0.07411034042,-0.1799588615,0.4776668524,-0.6576257139,0.9774317096,0.9288715743,0.04856013535,1.093186739,1.038875737,0.05431100249,-26.79070045,2.787339328,-29.57803978,-14.88396365,20.61022607,-35.49418973,7.617476683,21.39336837,-13.77589168
heldout,20260603_223824,C0_neutral,v005,ok,0.1,0.9692645,1.72420588,2.149568243,1.318302696,4.363386061,1.285105822,0.794055244,0.1177155069,0.8593365132,-0.09454501563,3.229879372,3.517726052,-0.2878466798,0.1097736647,0.2083657697,-0.09859210503,0.9282088435,0.9558475952,-0.02763875165,0.9576424634,0.9861576434,-0.02851517997,-16.97825846,-8.328370537,-8.649887927,-11.96015467,17.48952221,-29.44967688,-7.078762876,12.30365017,-19.38241304
heldout,20260603_223824,C0_neutral,v007,ok,0.1,0.8427461,1.711217415,2.084851417,1.291777035,4.504009343,0.7963093158,0.9635247202,0.1376069262,0.9027344626,-0.1577441649,2.992425387,3.333369592,-0.3409442051,-0.09197192934,0.2297680786,-0.3217400079,0.9000244629,0.8789717638,0.02105269912,1.067966334,1.042985264,0.02498106977,-23.59282032,-9.327621029,-14.26519929,-11.58801485,11.84842442,-23.43643927,0.8219918228,9.885992057,-9.064000234
heldout,20260603_224414,C0_neutral,v005,ok,0.1,0.9901911,1.756101477,2.038179217,1.446502153,4.590527402,0.9348849187,1.056498484,0.1088173808,1.117579267,-0.1846553636,3.223579972,3.362870756,-0.139290784,0.108192269,0.01877461817,0.08941765085,1.057650831,0.81210267,0.2455481612,1.068127992,0.8201474139,0.2479805779,-14.75506443,-7.108403516,-7.646660911,-22.08164675,22.861948,-44.94359475,-7.045382823,8.711299241,-15.75668206
heldout,20260603_224414,C0_neutral,v006,ok,0.1,0.9637022,1.71905216,2.08583582,1.338933218,4.570037321,1.275266583,0.9050370522,0.01360981613,0.8596664377,-0.2485497053,3.267437107,3.608686324,-0.341249217,0.280584748,-0.2190240091,0.4996087571,0.9410198485,0.9211939922,0.01982585635,0.9764633188,0.9558907224,0.02057259634,-13.94489464,-17.16781034,3.222915696,-17.02573311,16.80355441,-33.82928752,-8.789410053,-1.959783961,-6.829626092
