case_id,case_type,alpha_deg,beta_deg,speed_m_s,delta_a_deg,delta_e_deg,delta_r_deg,cl_lift_asb,cd_drag_asb,cm_pitch_asb,cy_asb,cl_roll_asb,cn_yaw_asb,valid_aerosandbox,aerosandbox_status
case_000055,clean,-8.0,6.0,5.5,0.0,0.0,0.0,-0.7127033192598964,0.13312303521321206,-0.029949604996014564,-0.008117392759590234,-0.006668566773424083,0.006747534962565855,True,ok: AeroSandbox AeroBuildup.run
case_000056,clean,-6.0,6.0,5.5,0.0,0.0,0.0,-0.5530661444790594,0.08257523689873023,-0.015391155607595427,-0.0131205060816436,-0.008171007447575004,0.00629602512303897,True,ok: AeroSandbox AeroBuildup.run
case_000057,clean,-4.0,6.0,5.5,0.0,0.0,0.0,-0.3830686720788499,0.041236422327216124,-0.02780929079998108,-0.01717934923923915,-0.010490440317865581,0.00708347274418659,True,ok: AeroSandbox AeroBuildup.run
case_000058,clean,-2.0,6.0,5.5,0.0,0.0,0.0,-0.17238328754886176,0.0205857837858992,-0.020107317461759838,-0.019404562472137687,-0.010662543599856198,0.00672540206179192,True,ok: AeroSandbox AeroBuildup.run
case_000059,clean,0.0,6.0,5.5,0.0,0.0,0.0,-4.851094788001591e-17,0.015205197634336034,0.0006613137859657993,-0.01954347400495824,-0.009245868524590304,0.006470842112730751,True,ok: AeroSandbox AeroBuildup.run
case_000060,clean,2.0,6.0,5.5,0.0,0.0,0.0,0.17238330789418363,0.020585784388674876,0.020992015288123073,-0.019404562844550808,-0.010850014163900292,0.006155670911473384,True,ok: AeroSandbox AeroBuildup.run
case_000061,clean,4.0,6.0,5.5,0.0,0.0,0.0,0.3830687610744161,0.04123642817507178,0.027381956134858824,-0.017179349465654595,-0.010584650335979408,0.005814958132139022,True,ok: AeroSandbox AeroBuildup.run
case_000062,clean,6.0,6.0,5.5,0.0,0.0,0.0,0.5530663329564883,0.08257525477506353,0.015096999627225853,-0.013120504982677235,-0.008169177605217067,0.006700688369749725,True,ok: AeroSandbox AeroBuildup.run
case_000063,clean,8.0,6.0,5.5,0.0,0.0,0.0,0.7127036498307031,0.13312307561650796,0.02805992450561496,-0.008117388842269903,-0.00579296974087729,0.0066864727452558195,True,ok: AeroSandbox AeroBuildup.run
case_000064,clean,10.0,6.0,5.5,0.0,0.0,0.0,0.787965959536268,0.17556242651706738,0.019695532063022103,-0.0037329741481776624,-0.004226378491953145,0.006041416914793428,True,ok: AeroSandbox AeroBuildup.run
case_000065,clean,12.0,6.0,5.5,0.0,0.0,0.0,0.847223238256289,0.21008712812550737,0.0030417485947619735,0.001115957451234502,-0.0021995252907004263,0.006121807763140735,True,ok: AeroSandbox AeroBuildup.run
case_000066,clean,-8.0,-6.0,6.5,0.0,0.0,0.0,-0.7118949394540248,0.13075417809023004,-0.030204287402470338,0.008698381222965504,0.0073823962452989654,-0.00703670834899388,True,ok: AeroSandbox AeroBuildup.run
case_000067,clean,-6.0,-6.0,6.5,0.0,0.0,0.0,-0.5408806365820704,0.08024237996109577,-0.019850831189088137,0.013505276162729703,0.007973324743233581,-0.006561830967367556,True,ok: AeroSandbox AeroBuildup.run
case_000068,clean,-4.0,-6.0,6.5,0.0,0.0,0.0,-0.3787133532414704,0.03987719926938396,-0.025645993214317972,0.017346662041512004,0.009974655376224632,-0.007160278829387759,True,ok: AeroSandbox AeroBuildup.run
case_000069,clean,-2.0,-6.0,6.5,0.0,0.0,0.0,-0.17291284377459273,0.019565931370923786,-0.019291474735248,0.019691944411056667,0.010622865707044382,-0.006841408305374665,True,ok: AeroSandbox AeroBuildup.run
case_000070,clean,0.0,-6.0,6.5,0.0,0.0,0.0,4.796417448713267e-16,0.01418469331056814,0.0005985005623985244,0.019872877916442815,0.009324786573748706,-0.006583589791892462,True,ok: AeroSandbox AeroBuildup.run
case_000071,clean,2.0,-6.0,6.5,0.0,0.0,0.0,0.1729128153276039,0.019565930525525778,0.020042387276273877,0.019691943895369823,0.010798216956661718,-0.006280030253133034,True,ok: AeroSandbox AeroBuildup.run
case_000072,clean,4.0,-6.0,6.5,0.0,0.0,0.0,0.3787132306518463,0.03987719130580933,0.025125746135522632,0.017346661784194726,0.010060479517631624,-0.006005969450315107,True,ok: AeroSandbox AeroBuildup.run
case_000073,clean,6.0,-6.0,6.5,0.0,0.0,0.0,0.5408803780956515,0.08024235598506028,0.019470797053112564,0.013505277681899729,0.008008217966080833,-0.006690819663091002,True,ok: AeroSandbox AeroBuildup.run
case_000074,clean,8.0,-6.0,6.5,0.0,0.0,0.0,0.7118944793980849,0.13075412192493505,0.02797020754874355,0.008698386459837434,0.006666191368406116,-0.006568399108224968,True,ok: AeroSandbox AeroBuildup.run
case_000075,clean,10.0,-6.0,6.5,0.0,0.0,0.0,0.7887550934297155,0.174825453136042,0.011764967086470327,0.004007625738474302,0.004275147395655052,-0.006255964151165284,True,ok: AeroSandbox AeroBuildup.run
case_000076,clean,12.0,-6.0,6.5,0.0,0.0,0.0,0.846358108114034,0.2092740223632133,0.0003623159259404416,-0.0007518234596894662,0.0023712933636385555,-0.006208969394279739,True,ok: AeroSandbox AeroBuildup.run
case_000077,clean,-8.0,0.0,6.5,0.0,0.0,0.0,-0.725025273050375,0.13168910083046492,-0.034994516317727764,5.167964265212871e-18,3.758264708676085e-19,-2.05162691663006e-18,True,ok: AeroSandbox AeroBuildup.run
case_000078,clean,-6.0,0.0,6.5,0.0,0.0,0.0,-0.5444460692540825,0.08071441037277884,-0.020061245741329267,5.167971871868288e-18,3.758270346283696e-19,-2.0516299376913737e-18,True,ok: AeroSandbox AeroBuildup.run
case_000079,clean,-4.0,0.0,6.5,0.0,0.0,0.0,-0.3834402106008548,0.03936916397455599,-0.026373602398880466,5.1679773318385316e-18,3.758274423160944e-19,-2.0516321061712074e-18,True,ok: AeroSandbox AeroBuildup.run
case_000080,clean,-2.0,0.0,6.5,0.0,0.0,0.0,-0.1722357001823563,0.018639487341622706,-0.018383455231799132,5.167980618504761e-18,3.7582769198203887e-19,-2.05163341150103e-18,True,ok: AeroSandbox AeroBuildup.run
case_000081,clean,0.0,0.0,6.5,0.0,0.0,0.0,2.6389084986345545e-16,0.013421425539161373,0.0010164242662259863,5.16798171584346e-18,3.7582778244794433e-19,-2.0516338473189935e-18,True,ok: AeroSandbox AeroBuildup.run
case_000082,clean,2.0,0.0,6.5,0.0,0.0,0.0,0.17223570018235423,0.018639487341622626,0.019947000502697113,5.167980618504761e-18,3.7582771331174897e-19,-2.05163341150103e-18,True,ok: AeroSandbox AeroBuildup.run
case_000083,clean,4.0,0.0,6.5,0.0,0.0,0.0,0.3834402106008541,0.03936916397455592,0.02657949549587426,5.1679773318385316e-18,3.758274849495004e-19,-2.0516321061712074e-18,True,ok: AeroSandbox AeroBuildup.run
case_000084,clean,6.0,0.0,6.5,0.0,0.0,0.0,0.5444460692540807,0.08071441037277802,0.020534199347494,5.167971871868288e-18,3.758270985134755e-19,-2.0516299376913737e-18,True,ok: AeroSandbox AeroBuildup.run
case_000085,clean,8.0,0.0,6.5,0.0,0.0,0.0,0.7250252730503743,0.13168910083046492,0.03303711038422829,5.167964265212871e-18,3.758265559265001e-19,-2.05162691663006e-18,True,ok: AeroSandbox AeroBuildup.run
case_000086,clean,10.0,0.0,6.5,0.0,0.0,0.0,0.7913503759707896,0.17549243808825646,0.011398813560373585,5.1679545489564285e-18,3.7582585987250904e-19,-2.051623057710867e-18,True,ok: AeroSandbox AeroBuildup.run
case_000087,clean,12.0,0.0,6.5,0.0,0.0,0.0,0.8483850511991659,0.209774077693708,-6.994307718669998e-06,5.167942770467241e-18,3.758250137833879e-19,-2.051618379740535e-18,True,ok: AeroSandbox AeroBuildup.run
case_000088,clean,-8.0,6.0,6.5,0.0,0.0,0.0,-0.711894479398086,0.13075412192493585,-0.03020404257111073,-0.008698386459837294,-0.007382391668544445,0.007036706056605674,True,ok: AeroSandbox AeroBuildup.run
case_000089,clean,-6.0,6.0,6.5,0.0,0.0,0.0,-0.5408803780956543,0.08024235598506103,-0.019850687678429898,-0.013505277681899668,-0.007973320815194444,0.006561829816542562,True,ok: AeroSandbox AeroBuildup.run
case_000090,clean,-4.0,6.0,6.5,0.0,0.0,0.0,-0.37871323065184626,0.03987719130580933,-0.025645924957786663,-0.017346661784194767,-0.009974651860066457,0.007160278360014129,True,ok: AeroSandbox AeroBuildup.run
case_000091,clean,-2.0,6.0,6.5,0.0,0.0,0.0,-0.17291281532760447,0.019565930525525778,-0.0192914584636848,-0.019691943895369816,-0.010622863801951536,0.00684140823952662,True,ok: AeroSandbox AeroBuildup.run
case_000092,clean,0.0,6.0,6.5,0.0,0.0,0.0,4.796417448713267e-16,0.014184693310568139,0.0005985005623985235,-0.019872877916442832,-0.009324786573748708,0.006583589791892469,True,ok: AeroSandbox AeroBuildup.run
case_000093,clean,2.0,6.0,6.5,0.0,0.0,0.0,0.17291284377459218,0.019565931370923783,0.020042403319338865,-0.019691944411056723,-0.010798218892059811,0.006280030067413941,True,ok: AeroSandbox AeroBuildup.run
case_000094,clean,4.0,6.0,6.5,0.0,0.0,0.0,0.37871335324147054,0.03987719926938397,0.0251258125193145,-0.017346662041512008,-0.010060483064389641,0.006005968914107743,True,ok: AeroSandbox AeroBuildup.run
case_000095,clean,6.0,6.0,6.5,0.0,0.0,0.0,0.5408806365820676,0.08024237996109503,0.019470934699621734,-0.01350527616272981,-0.008008221918536765,0.0066908188886441455,True,ok: AeroSandbox AeroBuildup.run
case_000096,clean,8.0,6.0,6.5,0.0,0.0,0.0,0.7118949394540237,0.13075417809022927,0.027970438520460914,-0.008698381222965682,-0.0066661954889053136,0.006568398185584002,True,ok: AeroSandbox AeroBuildup.run
case_000097,clean,10.0,6.0,6.5,0.0,0.0,0.0,0.788755727993431,0.17482553897479494,0.011765267411891354,-0.004007615320933838,-0.004275150100593569,0.0062559634293330195,True,ok: AeroSandbox AeroBuildup.run
case_000098,clean,12.0,6.0,6.5,0.0,0.0,0.0,0.8463589227821331,0.20927414062522134,0.00036268304577408606,0.0007518406282775428,-0.0023712942258491596,0.006208969170532216,True,ok: AeroSandbox AeroBuildup.run
case_000099,clean,-8.0,-6.0,7.5,0.0,0.0,0.0,-0.7115434081018271,0.12862936834651545,-0.031209558325810734,0.008919350819598371,0.007822966393046589,-0.007163379656775781,True,ok: AeroSandbox AeroBuildup.run
case_000100,clean,-6.0,-6.0,7.5,0.0,0.0,0.0,-0.5341212111692107,0.0783823026296219,-0.024975550617003493,0.013626796983402136,0.007932019775602957,-0.006714320528111815,True,ok: AeroSandbox AeroBuildup.run
case_000101,clean,-4.0,-6.0,7.5,0.0,0.0,0.0,-0.37432278430342825,0.03887474262594095,-0.023975169828015893,0.017277582109589427,0.009511977386820428,-0.0071060332568789256,True,ok: AeroSandbox AeroBuildup.run
case_000102,clean,-2.0,-6.0,7.5,0.0,0.0,0.0,-0.17316851751028747,0.01881062894573708,-0.018524507225807032,0.019726231333148474,0.010580455861220082,-0.006854533214795203,True,ok: AeroSandbox AeroBuildup.run
case_000103,clean,0.0,-6.0,7.5,0.0,0.0,0.0,-1.431575155447834e-16,0.013444804364411617,0.0005578190984563119,0.019936523292312082,0.009363744370273664,-0.006594445508068251,True,ok: AeroSandbox AeroBuildup.run
case_000104,clean,2.0,-6.0,7.5,0.0,0.0,0.0,0.1731684796394143,0.01881062781862685,0.01918975855955328,0.01972623065106506,0.010741759636402557,-0.006297758252456996,True,ok: AeroSandbox AeroBuildup.run
case_000105,clean,4.0,-6.0,7.5,0.0,0.0,0.0,0.37432262325513094,0.038874732285510465,0.02343818879842742,0.017277581834228825,0.009588434962154375,-0.006113373736608313,True,ok: AeroSandbox AeroBuildup.run
case_000106,clean,6.0,-6.0,7.5,0.0,0.0,0.0,0.5341208696966805,0.07838227135207407,0.024413110906215188,0.013626798980391163,0.007996724966780378,-0.006591045416046212,True,ok: AeroSandbox AeroBuildup.run
case_000107,clean,8.0,-6.0,7.5,0.0,0.0,0.0,0.7115427964746004,0.1286292937137221,0.028681499153378365,0.008919357601350797,0.007208129402230835,-0.006429525488990909,True,ok: AeroSandbox AeroBuildup.run
case_000108,clean,10.0,-6.0,7.5,0.0,0.0,0.0,0.7853331540975609,0.17311347000893765,0.012594548507562623,0.00407433447273145,0.00419999904335684,-0.006384017638611964,True,ok: AeroSandbox AeroBuildup.run
case_000109,clean,12.0,-6.0,7.5,0.0,0.0,0.0,0.8427448121978834,0.20790504703857438,0.0022674757443919627,-0.0005888717443850608,0.002497761221514205,-0.006208659466521269,True,ok: AeroSandbox AeroBuildup.run
case_000110,clean,-8.0,0.0,7.5,0.0,0.0,0.0,-0.7257120872280127,0.12957840171450463,-0.036506702201508465,-1.808874650852412e-17,-1.2625175047792361e-18,7.557717405759884e-18,True,ok: AeroSandbox AeroBuildup.run
case_000111,clean,-6.0,0.0,7.5,0.0,0.0,0.0,-0.5363936540600528,0.07837434166045674,-0.024692653794456558,-1.808878195887206e-17,-1.2756981349960296e-18,7.559350291474498e-18,True,ok: AeroSandbox AeroBuildup.run
case_000112,clean,-4.0,0.0,7.5,0.0,0.0,0.0,-0.3789522666883033,0.03816552891198068,-0.02484708926272966,-1.8088807404754993e-17,-1.2889265462827976e-18,7.560518104398598e-18,True,ok: AeroSandbox AeroBuildup.run
case_000113,clean,-2.0,0.0,7.5,0.0,0.0,0.0,-0.1725009690315147,0.01785301008452423,-0.01761921670863619,-1.8088822722088865e-17,-1.3021865933565584e-18,7.561219378953745e-18,True,ok: AeroSandbox AeroBuildup.run
case_000114,clean,0.0,0.0,7.5,0.0,0.0,0.0,3.0187086779857777e-18,0.012654934424308916,0.0009666030116128282,-1.80888278361797e-17,-1.3154620945953798e-18,7.561453234979595e-18,True,ok: AeroSandbox AeroBuildup.run
case_000115,clean,2.0,0.0,7.5,0.0,0.0,0.0,0.17250096903151507,0.017853010084524237,0.019076941052334647,-1.8088822722088865e-17,-1.3287368520167808e-18,7.561219378953745e-18,True,ok: AeroSandbox AeroBuildup.run
case_000116,clean,4.0,0.0,7.5,0.0,0.0,0.0,0.37895226668830295,0.03816552891198068,0.024980375883575236,-1.8088807404754993e-17,-1.3419946712654678e-18,7.560518104398598e-18,True,ok: AeroSandbox AeroBuildup.run
case_000117,clean,6.0,0.0,7.5,0.0,0.0,0.0,0.5363936540600509,0.07837434166045605,0.024917732112142956,-1.808878195887206e-17,-1.3552193815833546e-18,7.559350291474498e-18,True,ok: AeroSandbox AeroBuildup.run
case_000118,clean,8.0,0.0,7.5,0.0,0.0,0.0,0.7257120872280134,0.12957840171450477,0.034198276888820225,-1.808874650852412e-17,-1.3683948557348268e-18,7.557717405759884e-18,True,ok: AeroSandbox AeroBuildup.run
case_000119,clean,10.0,0.0,7.5,0.0,0.0,0.0,0.7873659696080881,0.17375596579468527,0.012065599443823643,-1.8088701226578542e-17,-1.3815050298604239e-18,7.555621496220948e-18,True,ok: AeroSandbox AeroBuildup.run
case_000120,clean,12.0,0.0,7.5,0.0,0.0,0.0,0.8448985937114208,0.20840019639223,0.0018885521900859523,-1.8088646333840783e-17,-1.3945339232322914e-18,7.553065192374875e-18,True,ok: AeroSandbox AeroBuildup.run
case_000121,clean,-8.0,6.0,7.5,0.0,0.0,0.0,-0.7115427964746003,0.12862929371372225,-0.031209231111045004,-0.008919357601350823,-0.007822959796382038,0.007163376559750458,True,ok: AeroSandbox AeroBuildup.run
case_000122,clean,-6.0,6.0,7.5,0.0,0.0,0.0,-0.5341208696966807,0.0783822713520741,-0.024975360604206173,-0.013626798980391175,-0.007932014565556107,0.006714319007989598,True,ok: AeroSandbox AeroBuildup.run
case_000123,clean,-4.0,6.0,7.5,0.0,0.0,0.0,-0.374322623255131,0.038874732285510465,-0.02397508025921207,-0.017277581834228783,-0.00951197295932311,0.007106032646370604,True,ok: AeroSandbox AeroBuildup.run
case_000124,clean,-2.0,6.0,7.5,0.0,0.0,0.0,-0.17316847963941662,0.018810627818626986,-0.018524485650312842,-0.019726230651065133,-0.010580453336857872,0.006854533126580545,True,ok: AeroSandbox AeroBuildup.run
case_000125,clean,0.0,6.0,7.5,0.0,0.0,0.0,-1.431575155447834e-16,0.013444804364411615,0.0005578190984563125,-0.01993652329231207,-0.009363744370273663,0.006594445508068246,True,ok: AeroSandbox AeroBuildup.run
case_000126,clean,2.0,6.0,7.5,0.0,0.0,0.0,0.17316851751028517,0.018810628945736943,0.019189779830953848,-0.01972623133314838,-0.01074176219721772,0.006297758006711254,True,ok: AeroSandbox AeroBuildup.run
case_000127,clean,4.0,6.0,7.5,0.0,0.0,0.0,0.3743227843034282,0.03887474262594095,0.02343827590840503,-0.017277582109589462,-0.009588439425253177,0.006113373052702592,True,ok: AeroSandbox AeroBuildup.run
case_000128,clean,6.0,6.0,7.5,0.0,0.0,0.0,0.5341212111692106,0.07838230262962186,0.02441329317197526,-0.013626796983402106,-0.00799673022819088,0.006591044386507167,True,ok: AeroSandbox AeroBuildup.run
case_000129,clean,8.0,6.0,7.5,0.0,0.0,0.0,0.7115434081018269,0.12862936834651525,0.028681807938187677,-0.008919350819598338,-0.00720813546964333,0.006429524159863127,True,ok: AeroSandbox AeroBuildup.run
case_000130,clean,10.0,6.0,7.5,0.0,0.0,0.0,0.7853339946131431,0.17311358321373504,0.012594948252405055,-0.004074320617589207,-0.0042000025013453615,0.006384016723757346,True,ok: AeroSandbox AeroBuildup.run
case_000131,clean,12.0,6.0,7.5,0.0,0.0,0.0,0.842745892818691,0.20790520323752507,0.0022679636211339438,0.0005888944634386792,-0.0024977625491312758,0.006208659134577659,True,ok: AeroSandbox AeroBuildup.run
case_000132,clean,-8.0,-6.0,8.5,0.0,0.0,0.0,-0.7112910084679126,0.12672323951347253,-0.03307918550635655,0.008916997450880731,0.007965785480258697,-0.007186301219006996,True,ok: AeroSandbox AeroBuildup.run
case_000133,clean,-6.0,-6.0,8.5,0.0,0.0,0.0,-0.5306857358606544,0.0768355117138401,-0.02999617177723644,0.013637560092509361,0.008028064957347847,-0.006789102530089804,True,ok: AeroSandbox AeroBuildup.run
case_000134,clean,-4.0,-6.0,8.5,0.0,0.0,0.0,-0.3705706571980376,0.03816736431418043,-0.02280301310054343,0.01713574779845255,0.009202172025309806,-0.006993789225402421,True,ok: AeroSandbox AeroBuildup.run
case_000135,clean,-2.0,-6.0,8.5,0.0,0.0,0.0,-0.1734353697468204,0.018234427009677208,-0.01792431306753566,0.019645721565809265,0.010546445020165452,-0.006821196025361335,True,ok: AeroSandbox AeroBuildup.run
case_000136,clean,0.0,-6.0,8.5,0.0,0.0,0.0,1.7220094079286188e-16,0.01288321317878051,0.0005277418126986283,0.01987930240199467,0.00939162969790273,-0.006558976162424177,True,ok: AeroSandbox AeroBuildup.run
case_000137,clean,2.0,-6.0,8.5,0.0,0.0,0.0,0.17343532107322723,0.01823442555885708,0.018526882834813477,0.01964572069372954,0.010692700522195637,-0.006265708045066844,True,ok: AeroSandbox AeroBuildup.run
case_000138,clean,4.0,-6.0,8.5,0.0,0.0,0.0,0.3705704526299357,0.03816735131127765,0.022283236480124452,0.017135747498437128,0.009270605865494738,-0.006170925262299309,True,ok: AeroSandbox AeroBuildup.run
case_000139,clean,6.0,-6.0,8.5,0.0,0.0,0.0,0.5306852980374163,0.07683547186882356,0.029186828251544998,0.013637562605839048,0.008120326173837827,-0.006474837217281978,True,ok: AeroSandbox AeroBuildup.run
case_000140,clean,8.0,-6.0,8.5,0.0,0.0,0.0,0.7112902228965258,0.12672314368931634,0.03027854017462892,0.008917006074701615,0.007417400939698469,-0.006329880662638956,True,ok: AeroSandbox AeroBuildup.run
case_000141,clean,10.0,-6.0,8.5,0.0,0.0,0.0,0.781371243102476,0.17132999294884543,0.014948104975277762,0.004019286593006703,0.00406274522498466,-0.00646601856902399,True,ok: AeroSandbox AeroBuildup.run
case_000142,clean,12.0,-6.0,8.5,0.0,0.0,0.0,0.8396236557436032,0.20681597256777673,0.0031383494427817725,-0.0005567582955079369,0.002603701743056955,-0.0061616371179101,True,ok: AeroSandbox AeroBuildup.run
case_000143,clean,-8.0,0.0,8.5,0.0,0.0,0.0,-0.7252914864458848,0.12766047602618094,-0.03812047807617794,-1.2921244817553529e-18,-9.396632000100568e-20,5.129596936761809e-19,True,ok: AeroSandbox AeroBuildup.run
case_000144,clean,-6.0,0.0,8.5,0.0,0.0,0.0,-0.5316266682438983,0.07650409787730349,-0.029113513869106964,-1.2921277347224033e-18,-9.396655921145484e-20,5.129609853945639e-19,True,ok: AeroSandbox AeroBuildup.run
case_000145,clean,-4.0,0.0,8.5,0.0,0.0,0.0,-0.3745816001638197,0.03724765176884177,-0.023461692506640125,-1.2921300696705841e-18,-9.396673167116076e-20,5.129619125766289e-19,True,ok: AeroSandbox AeroBuildup.run
case_000146,clean,-2.0,0.0,8.5,0.0,0.0,0.0,-0.1727954811447753,0.017268180150020386,-0.0170191823202656,-1.2921314752107976e-18,-9.396683654863897e-20,5.129624707007413e-19,True,ok: AeroSandbox AeroBuildup.run
case_000147,clean,0.0,0.0,8.5,0.0,0.0,0.0,2.152916857390421e-16,0.012083986495088609,0.0009294985654427827,-1.2921319444872064e-18,-9.396687334206636e-20,5.129626570450357e-19,True,ok: AeroSandbox AeroBuildup.run
case_000148,clean,2.0,0.0,8.5,0.0,0.0,0.0,0.17279548114477614,0.017268180150020396,0.01839936243493074,-1.2921314752107976e-18,-9.39668418817259e-20,5.129624707007413e-19,True,ok: AeroSandbox AeroBuildup.run
case_000149,clean,4.0,0.0,8.5,0.0,0.0,0.0,0.3745816001638203,0.03724765176884184,0.023571141340844495,-1.2921300696705841e-18,-9.396674233082546e-20,5.129619125766289e-19,True,ok: AeroSandbox AeroBuildup.run
case_000150,clean,6.0,0.0,8.5,0.0,0.0,0.0,0.5316266682438967,0.07650409787730317,0.02906498237997036,-1.2921277347224033e-18,-9.39665751846871e-20,5.129609853945639e-19,True,ok: AeroSandbox AeroBuildup.run
case_000151,clean,8.0,0.0,8.5,0.0,0.0,0.0,0.725291486445884,0.12766047602618083,0.03554671152546599,-1.2921244817553529e-18,-9.396634126831028e-20,5.129596936761809e-19,True,ok: AeroSandbox AeroBuildup.run
case_000152,clean,10.0,0.0,8.5,0.0,0.0,0.0,0.7829065294589969,0.17196340173708743,0.014240596326191129,-1.2921203266360462e-18,-9.396604173232204e-20,5.129580437207546e-19,True,ok: AeroSandbox AeroBuildup.run
case_000153,clean,12.0,0.0,8.5,0.0,0.0,0.0,0.8419098893361868,0.20733026526765755,0.00272437138004583,-1.2921152896309474e-18,-9.396567804733292e-20,5.12956043574366e-19,True,ok: AeroSandbox AeroBuildup.run
case_000154,clean,-8.0,6.0,8.5,0.0,0.0,0.0,-0.7112902228965285,0.12672314368931678,-0.03307876388104077,-0.008917006074701375,-0.007965776773565804,0.00718629721913048,True,ok: AeroSandbox AeroBuildup.run
case_000155,clean,-6.0,6.0,8.5,0.0,0.0,0.0,-0.5306852980374164,0.07683547186882347,-0.029995927587718105,-0.013637562605839142,-0.008028058144968063,0.006789100571966365,True,ok: AeroSandbox AeroBuildup.run
case_000156,clean,-4.0,6.0,8.5,0.0,0.0,0.0,-0.370570452629936,0.038167351311277666,-0.0228028994293956,-0.01713574749843711,-0.009202166553104539,0.006993788454608579,True,ok: AeroSandbox AeroBuildup.run
case_000157,clean,-2.0,6.0,8.5,0.0,0.0,0.0,-0.1734353210732266,0.01823442555885706,-0.017924285451954312,-0.019645720693729562,-0.010546441787340436,0.006821195911455005,True,ok: AeroSandbox AeroBuildup.run
case_000158,clean,0.0,6.0,8.5,0.0,0.0,0.0,1.7344479448367712e-16,0.01288321317878051,0.0005277418126986276,-0.019879302401994686,-0.009391629697902732,0.006558976162424182,True,ok: AeroSandbox AeroBuildup.run
case_000159,clean,2.0,6.0,8.5,0.0,0.0,0.0,0.173435369746821,0.01823442700967723,0.018526910059662265,-0.019645721565809272,-0.010692703796712643,0.006265707730723238,True,ok: AeroSandbox AeroBuildup.run
case_000160,clean,4.0,6.0,8.5,0.0,0.0,0.0,0.3705706571980374,0.038167364314180406,0.022283347029134384,-0.01713574779845259,-0.009270611378319433,0.006170924410035406,True,ok: AeroSandbox AeroBuildup.run
case_000161,clean,6.0,6.0,8.5,0.0,0.0,0.0,0.5306857358606543,0.07683551171384016,0.029187062507033734,-0.013637560092509295,-0.008120333077651948,0.006474835876402972,True,ok: AeroSandbox AeroBuildup.run
case_000162,clean,8.0,6.0,8.5,0.0,0.0,0.0,0.7112910084679098,0.12672323951347214,0.030278938126630146,-0.008916997450881,-0.007417409027400663,0.006329878904670534,True,ok: AeroSandbox AeroBuildup.run
case_000163,clean,10.0,6.0,8.5,0.0,0.0,0.0,0.7813723181016492,0.17133013700468533,0.014948617800241601,-0.0040192687775753005,-0.004062749397311371,0.006466017463003671,True,ok: AeroSandbox AeroBuildup.run
case_000164,clean,12.0,6.0,8.5,0.0,0.0,0.0,0.8396250389802208,0.20681617176789008,0.003138974508731543,0.000556787306853536,-0.002603703665010139,0.006161636646716637,True,ok: AeroSandbox AeroBuildup.run
case_000990,rudder,-8.0,-6.0,4.5,0.0,0.0,10.0,-0.715408893589804,0.13781306579392588,-0.0236896841990542,-0.033592320312875935,0.0031256758856203475,0.009782547956987858,True,ok: AeroSandbox AeroBuildup.run
case_000991,rudder,-6.0,-6.0,4.5,0.0,0.0,10.0,-0.5725460310460772,0.08752234002623342,-0.009799545867368567,-0.02835261505105903,0.005774046921454469,0.010102975439319282,True,ok: AeroSandbox AeroBuildup.run
case_000992,rudder,-4.0,-6.0,4.5,0.0,0.0,10.0,-0.3865210854945057,0.04473977381342427,-0.02862062035485311,-0.02407627518418641,0.008142497470560672,0.009256754455096026,True,ok: AeroSandbox AeroBuildup.run
case_000993,rudder,-2.0,-6.0,4.5,0.0,0.0,10.0,-0.17109495925297827,0.0237466060586756,-0.018431676505057483,-0.022007150467142217,0.007733493750525236,0.00961910694339902,True,ok: AeroSandbox AeroBuildup.run
case_000994,rudder,0.0,-6.0,4.5,0.0,0.0,10.0,-2.1814521698854262e-15,0.018424207097437126,0.002775580269635416,-0.021920318212521547,0.006171220163510692,0.009869976148798964,True,ok: AeroSandbox AeroBuildup.run
case_000995,rudder,2.0,-6.0,4.5,0.0,0.0,10.0,0.17109494570335865,0.023746605662005676,0.023554243068351625,-0.022007150718390617,0.007924307338012786,0.010201978642965591,True,ok: AeroSandbox AeroBuildup.run
case_000996,rudder,4.0,-6.0,4.5,0.0,0.0,10.0,0.38652102510287106,0.04473976981057759,0.03241205831952718,-0.024076275369515177,0.008231396926421072,0.010581577470327425,True,ok: AeroSandbox AeroBuildup.run
case_000997,rudder,6.0,-6.0,4.5,0.0,0.0,10.0,0.5725459006246707,0.08752232721526791,0.013509927423098535,-0.028352614319818635,0.005692886889766655,0.009627645026445572,True,ok: AeroSandbox AeroBuildup.run
case_000998,rudder,8.0,-6.0,4.5,0.0,0.0,10.0,0.7154086709637157,0.13781303846121323,0.026239208087255817,-0.03359231757884218,0.001967222339630915,0.009430103709851168,True,ok: AeroSandbox AeroBuildup.run
case_000999,rudder,10.0,-6.0,4.5,0.0,0.0,10.0,0.7839992720084046,0.17758473418653126,0.03674591722803082,-0.03765028244963106,0.0010194310626224438,0.010370377182884744,True,ok: AeroSandbox AeroBuildup.run
case_001000,rudder,12.0,-6.0,4.5,0.0,0.0,10.0,0.8339687641892061,0.2091475128070874,0.031272138205120266,-0.042315509280621555,-0.0010399275436632311,0.010131597196058993,True,ok: AeroSandbox AeroBuildup.run
case_001001,rudder,-8.0,0.0,4.5,0.0,0.0,10.0,-0.720662214059343,0.14307649700989183,-0.023940250266118627,-0.02696001052563246,-0.0019261256656570695,0.010948100834199366,True,ok: AeroSandbox AeroBuildup.run
