case_id,case_type,alpha_deg,beta_deg,speed_m_s,delta_a_deg,delta_e_deg,delta_r_deg,cx_body,cy_body,cz_body,cl_roll,cm_pitch,cn_yaw,cl_lift,cd_drag,valid_local,local_status,cl_lift_asb,cd_drag_asb,cm_pitch_asb,cy_asb,cl_roll_asb,cn_yaw_asb,valid_aerosandbox,aerosandbox_status,comparison_status,cl_lift_minus_aerosandbox,cd_drag_minus_aerosandbox,cm_pitch_minus_aerosandbox,cy_body_minus_aerosandbox,cl_roll_minus_aerosandbox,cn_yaw_minus_aerosandbox
case_000959,rudder,-4.0,-6.0,8.5,0.0,0.0,-10.0,-0.009533470431217226,0.037334095702217254,0.3816786290301406,0.01172517617066906,-0.017285029332293003,-0.014257826119327025,-0.3798299268951789,0.03983932806255798,True,ok,-0.37057065719803756,0.04789397731050872,-0.01925196372126808,0.03568393603629395,0.010599148008395435,-0.01497159134003619,True,ok: AeroSandbox AeroBuildup.run,matched,-0.009259269697141359,-0.00805464924795074,0.001966934388975078,0.0016501596659233009,0.0011260281622736262,0.0007137652207091644
case_000960,rudder,-2.0,-6.0,8.5,0.0,0.0,-10.0,-0.021790461850458794,0.03748880504935009,0.1934801930440843,0.011775630041872476,-0.008333382096978696,-0.013916441766026565,-0.19247536466108647,0.03229190837576215,True,ok,-0.17343536974682042,0.027969025096224176,-0.01485878138977077,0.03819392975936323,0.01195231769536371,-0.01479947247393224,True,ok: AeroSandbox AeroBuildup.run,matched,-0.019039994914266056,0.004322883279537976,0.006525399292792073,-0.00070512471001314,-0.00017668765349123337,0.000883030707905675
case_000961,rudder,0.0,-6.0,8.5,0.0,0.0,-10.0,-0.025921969419497627,0.037536356264282394,0.004324663839143489,0.0117797394917686,0.00014940054945866848,-0.013532884981228035,-0.004324663839143489,0.029703583795729797,True,ok,1.7220094079286188e-16,0.022618554398888265,0.003104021644450934,0.038427517258285734,0.010806408973698861,-0.014537410790089854,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004324663839143662,0.0070850293968415315,-0.0029546210949922655,-0.0008911609940033399,0.0009733305180697396,0.0010045258088618187
case_000962,rudder,2.0,-6.0,8.5,0.0,0.0,-10.0,-0.021869717301392175,0.0374888291173955,-0.18484082429636217,0.011775704503220649,0.008047411623573999,-0.013111261321410063,0.18383846543997953,0.03207082623717278,True,ok,0.17343532107322723,0.027969023642629702,0.02061077248916144,0.03819392888728349,0.012116385434838435,-0.01424398449363775,True,ok: AeroSandbox AeroBuildup.run,matched,0.010403144366752298,0.004101802594543076,-0.012563360865587441,-0.0007050997698879943,-0.00034068093161778584,0.0011327231722276874
case_000963,rudder,4.0,-6.0,8.5,0.0,0.0,-10.0,-0.009686619865858644,0.03733586823592965,-0.3731053251204265,0.01173066000816493,0.015271901608572969,-0.012657960094192398,0.37126669962247905,0.039396685483667065,True,ok,0.3705704526299358,0.04789396430665152,0.02387219725722175,0.035683935736278524,0.010703184583697421,-0.014148727376933078,True,ok: AeroSandbox AeroBuildup.run,matched,0.0006962469925432258,-0.008497278822984455,-0.00860029564864878,0.0016519324996511278,0.001027475424467508,0.0014907672827406803
case_000964,rudder,6.0,-6.0,8.5,0.0,0.0,-10.0,0.010214389107624676,0.037009241669093924,-0.5573379143467638,0.011431024738001597,0.021635758996311316,-0.012215324572325381,0.5549698280568863,0.05170426856960655,True,ok,0.5306852980374163,0.08655095593354141,0.030278924173928388,0.03218571769232961,0.009561776016920721,-0.014451849452871866,True,ok: AeroSandbox AeroBuildup.run,matched,0.024284530019470063,-0.03484668736393486,-0.008643165177617072,0.0048235239767643115,0.001869248721080876,0.002236524880546485
case_000965,rudder,8.0,-6.0,8.5,0.0,0.0,-10.0,0.0355166676869389,0.03624376739697807,-0.7247002835472879,0.010052228936942405,0.026592265607319636,-0.011989079477987174,0.7220839479423535,0.0691164246752978,True,ok,0.7112902228965258,0.13642361009453405,0.030872440346716507,0.027465114975902226,0.008867688409131814,-0.014305788489285168,True,ok: AeroSandbox AeroBuildup.run,matched,0.010793725045827762,-0.06730718541923625,-0.004280174739396871,0.008778652421075846,0.0011845405278105917,0.002316709011297994
case_000966,rudder,10.0,-6.0,8.5,0.0,0.0,-10.0,0.05669807461003047,0.03443590210237164,-0.8340116695216933,0.005721204038684468,0.02905386047728559,-0.012594861096214325,0.8305858339204059,0.09209994999238309,True,ok,0.7813712431024762,0.18101487811650815,0.015043085208644417,0.022567336500247875,0.005521826049271453,-0.014440508875978943,True,ok: AeroSandbox AeroBuildup.run,matched,0.04921459081792967,-0.08891492812412506,0.014010775268641173,0.011868565602123769,0.00019937798941301477,0.001845647779764618
case_000967,rudder,12.0,-6.0,8.5,0.0,0.0,-10.0,0.05444878517725008,0.032047307517965556,-0.8273645298318328,-0.00014130483843834046,0.028543702392447877,-0.014102648168069833,0.8199704837412126,0.12145908687892049,True,ok,0.8396236557436033,0.21648629988828844,0.0027342931451897748,0.01799122009684194,0.004071520935877394,-0.01413439861539228,True,ok: AeroSandbox AeroBuildup.run,matched,-0.019653172002390695,-0.09502721300936795,0.0258094092472581,0.014056087421123617,-0.004212825774315735,3.175044732244697e-05
case_000968,rudder,-8.0,0.0,8.5,0.0,0.0,-10.0,0.03610410514086668,0.02775801414421048,0.7408488023904655,0.002018628059189006,-0.03524998639649601,-0.011154071128629083,-0.7386636330425541,0.06735348269974317,True,ok,-0.7252914864458848,0.13455807203713732,-0.03410560182408088,0.03136166104992768,0.0022525234897050775,-0.012650686177873684,True,ok: AeroSandbox AeroBuildup.run,matched,-0.013372146596669299,-0.06720458933739415,-0.0011443845724151275,-0.0036036469057171977,-0.0002338954305160716,0.0014966150492446012
case_000969,rudder,-6.0,0.0,8.5,0.0,0.0,-10.0,0.010459477106929172,0.027997002742785358,0.5721168298701846,0.0020360078720388338,-0.026798841526721514,-0.011250104505281551,-0.5700760270831545,0.04940031403894768,True,ok,-0.5316266682438983,0.08340169431295374,-0.025522767357074885,0.03136174000396924,0.002259541653738143,-0.012651579052306164,True,ok: AeroSandbox AeroBuildup.run,matched,-0.038449358839256265,-0.034001380274006066,-0.0012760741696466286,-0.003364737261183883,-0.00022353378169930917,0.0014014745470246129
case_000970,rudder,-4.0,0.0,8.5,0.0,0.0,-10.0,-0.009749031002480191,0.028168545440575635,0.38593549472921257,0.002048482860390281,-0.017502881091943173,-0.011319035929655392,-0.38431531723594714,0.03664678205794706,True,ok,-0.3745816001638197,0.04414524850933382,-0.02029945050618584,0.03136179667641408,0.002266584020355084,-0.012652217684444883,True,ok: AeroSandbox AeroBuildup.run,matched,-0.009733717072127446,-0.0074984664513867635,0.0027965694142426667,-0.003193251235838447,-0.00021810115996480275,0.0013331817547894906
case_000971,rudder,-2.0,0.0,8.5,0.0,0.0,-10.0,-0.022151317299001255,0.02827180649880107,0.19561411328291217,0.002055992247354076,-0.008427884679211848,-0.011360529574780011,-0.1947218806253841,0.028964657416490912,True,ok,-0.17279548114477528,0.024165777074014603,-0.014289297536160624,0.03136183079083292,0.002273641979580171,-0.012652601209903566,True,ok: AeroSandbox AeroBuildup.run,matched,-0.021926399480608816,0.00479888034247631,0.005861412856948776,-0.0030900242920318503,-0.00021764973222609518,0.001292071635123555
case_000972,rudder,0.0,0.0,8.5,0.0,0.0,-10.0,-0.026330127912679448,0.02830628283996574,0.0043726818541607515,0.0020584994479517743,0.00014719494544411876,-0.011374383287787282,-0.0043726818541607515,0.026330127912679448,True,ok,2.152916857390421e-16,0.018981583480349874,0.0032237001890955326,0.03136184218082505,0.002280706908108361,-0.01265272910944913,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004372681854160967,0.0073485444323295734,-0.003076505243651414,-0.003055559340859309,-0.00022220746015658675,0.0012783458216618481
case_000973,rudder,2.0,0.0,8.5,0.0,0.0,-10.0,-0.02223153914903879,0.02827180649880107,-0.186878698772595,0.002055992247354077,0.00813011076271748,-0.011360529574780011,0.1859889877913728,0.028739968827647133,True,ok,0.1727954811447761,0.024165777074014613,0.02025508576684751,0.03136183079083292,0.0022877701800225305,-0.012652601209903566,True,ok: AeroSandbox AeroBuildup.run,matched,0.013193506646596687,0.004574191753632519,-0.012124975004130031,-0.0030900242920318503,-0.0002317779326684536,0.001292071635123555
case_000974,rudder,4.0,0.0,8.5,0.0,0.0,-10.0,-0.009904656221899124,0.028168545440575635,-0.3772615711440823,0.0020484828603902884,0.015452510206828233,-0.011319035929655392,0.3756516670261881,0.036196965859328495,True,ok,0.3745816001638203,0.0441452485093339,0.024986125467997618,0.03136179667641408,0.0022948231774861084,-0.012652217684444883,True,ok: AeroSandbox AeroBuildup.run,matched,0.001070066862367769,-0.007948282650005405,-0.009533615261169385,-0.003193251235838447,-0.00024634031709581993,0.0013331817547894906
case_000975,rudder,6.0,0.0,8.5,0.0,0.0,-10.0,0.010263093083632433,0.027997002742785358,-0.5637645809577851,0.0020360078720388225,0.02200111571774784,-0.011250104505281551,0.5617490049440418,0.04872257450637475,True,ok,0.5316266682438967,0.0834016943129534,0.030037503362162498,0.03136174000396924,0.0023018573013961507,-0.012651579052306164,True,ok: AeroSandbox AeroBuildup.run,matched,0.03012233670014508,-0.034679119806578645,-0.00803638764441466,-0.003364737261183883,-0.0002658494293573282,0.0014014745470246129
case_000976,rudder,8.0,0.0,8.5,0.0,0.0,-10.0,0.03605441924743528,0.027758014144210478,-0.7338873918519258,0.002018628059188993,0.027455975802881942,-0.011154071128629083,0.7317630555329744,0.06643384396177054,True,ok,0.7252914864458838,0.13455807203713718,0.036075584495685695,0.03136166104992768,0.0023088639819821032,-0.012650686177873684,True,ok: AeroSandbox AeroBuildup.run,matched,0.006471569087090567,-0.06812422807536664,-0.008619608692803753,-0.003603646905717201,-0.0002902359227931104,0.0014966150492446012
case_000977,rudder,10.0,0.0,8.5,0.0,0.0,-10.0,0.05802591932536332,0.027452743973280163,-0.8461976092929901,0.001996428094541967,0.030801861047349187,-0.011031403664655774,0.8434180613604297,0.08979629757256215,True,ok,0.7829065294589967,0.17886099720557017,0.01432517693419084,0.03136156019939419,0.002315834689335737,-0.012649540269186615,True,ok: AeroSandbox AeroBuildup.run,matched,0.06051153190143299,-0.08906469963300802,0.01647668411315835,-0.003908816226114029,-0.00031940659479377017,0.0016181366045308412
case_000978,rudder,12.0,0.0,8.5,0.0,0.0,-10.0,0.05581746786724822,0.02708267947558157,-0.8382497212113301,0.001969516134093957,0.029645740238687643,-0.010882699736915634,0.8315370577400896,0.1196841945911779,True,ok,0.8419098893361869,0.21422786007853403,0.002364556577383343,0.031361437944264096,0.0023227609438579893,-0.012648142875842653,True,ok: AeroSandbox AeroBuildup.run,matched,-0.010372831596097365,-0.09454366548735613,0.0272811836613043,-0.004278758468682527,-0.00035324480976403226,0.0017654431389270194
case_000979,rudder,-8.0,6.0,8.5,0.0,0.0,-10.0,0.036699979692988785,0.001446114611002239,0.7314974602522938,-0.007166985631331127,-0.034568833756164784,-0.0005553847186513034,-0.7295291608355261,0.06495218431453169,True,ok,-0.7112902228965285,0.12854440229603212,-0.029571239306704567,0.03144058879410177,-0.0050610610219174864,-0.00868120386871058,True,ok: AeroSandbox AeroBuildup.run,matched,-0.018238937938997557,-0.06359221798150043,-0.004997594449460217,-0.02999447418309953,-0.0021059246094136405,0.008125819150059275
case_000980,rudder,-6.0,6.0,8.5,0.0,0.0,-10.0,0.011547926740389854,0.0011087051431306085,0.5655715115387151,-0.008624582559757189,-0.026727243673111325,-0.0007843476345286506,-0.5637131353568818,0.047256821588880706,True,ok,-0.5306852980374164,0.07862405556568461,-0.02685893081207565,0.02672013275446051,-0.0051231225569943915,-0.009078466306887613,True,ok: AeroSandbox AeroBuildup.run,matched,-0.03302783731946546,-0.0313672339768039,0.00013168713896432455,-0.0256114276113299,-0.0035014600027627974,0.008294118672358962
case_000981,rudder,-4.0,6.0,8.5,0.0,0.0,-10.0,-0.0083962387399743,0.0011063331315752814,0.38167862903014055,-0.008929697796459208,-0.017667965406815152,-0.0011887859905869915,-0.3801878148821858,0.03469296235574664,True,ok,-0.3705704526299359,0.03993172103786769,-0.020040255090204358,0.02322201999367896,-0.006297012397131071,-0.008873825579750364,True,ok: AeroSandbox AeroBuildup.run,matched,-0.009617362252249906,-0.00523875868212105,0.002372289683389206,-0.022115686862103676,-0.0026326853993281366,0.007685039589163373
case_000982,rudder,-2.0,6.0,8.5,0.0,0.0,-10.0,-0.020657244000304678,0.0011527966105287577,0.1934801930440842,-0.008965521906708756,-0.008714966604742597,-0.0016110081156263225,-0.1926547575235783,0.027126437715873176,True,ok,-0.1734353210732266,0.019981421502087364,-0.01553936156094243,0.020712090218692424,-0.0076410706175193965,-0.009046446481118945,True,ok: AeroSandbox AeroBuildup.run,matched,-0.019219436450351707,0.0071450162137858125,0.006824394956199832,-0.019559293608163667,-0.001324451289189359,0.007435438365492622
case_000983,rudder,0.0,6.0,8.5,0.0,0.0,-10.0,-0.024790090730896507,0.0011724444040982565,0.004324663839143491,-0.008964744486693843,-0.00023173302709024717,-0.002021567643369954,-0.004324663839143491,0.024531734208215507,True,ok,1.7344479448367712e-16,0.014628592327618591,0.0025320379968646507,0.02047852300743323,-0.00648604334473118,-0.009308675693721027,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004324663839143665,0.009903141880596916,-0.002763771023954898,-0.019306078603334973,-0.0024787011419626637,0.007287108050351074
case_000984,rudder,2.0,6.0,8.5,0.0,0.0,-10.0,-0.020736499451238056,0.0011527725424833426,-0.1848408242963622,-0.008965596368056933,0.007665827115810095,-0.002416188560242826,0.18401785830247147,0.026905355577283803,True,ok,0.173435369746821,0.019981422946871028,0.020148135590924945,0.020712089346612717,-0.007786904357152644,-0.009601934661850713,True,ok: AeroSandbox AeroBuildup.run,matched,0.010582488555650471,0.006923932630412775,-0.012482308475114851,-0.019559316804129374,-0.001178692010904289,0.007185746101607887
case_000985,rudder,4.0,6.0,8.5,0.0,0.0,-10.0,-0.00854938817461572,0.0011045605978628763,-0.37310532512042655,-0.008935181633955095,0.014888965534050858,-0.002788652015721619,0.371624587609486,0.03425031977685574,True,ok,0.3705706571980373,0.03993173403869374,0.023519526261578785,0.023222019693663484,-0.006364601205569736,-0.009696689624323537,True,ok: AeroSandbox AeroBuildup.run,matched,0.0010539304114487447,-0.005681414261837998,-0.008630560727527927,-0.02211745909580061,-0.0025705804283853596,0.006908037608601918
case_000986,rudder,6.0,6.0,8.5,0.0,0.0,-10.0,0.011358298130767603,0.0010973133040546575,-0.5573379143467638,-0.00865982645601392,0.021250574487027996,-0.003097126182591654,0.555504420217138,0.046589638493045,True,ok,0.5306857358606543,0.07862409542809845,0.030036689506644697,0.026720135267790348,-0.0052141147706212185,-0.009392731002451008,True,ok: AeroSandbox AeroBuildup.run,matched,0.02481868435648371,-0.03203445693505345,-0.008786115019616701,-0.02562282196373569,-0.0034457116853927015,0.006295604819859354
case_000987,rudder,8.0,6.0,8.5,0.0,0.0,-10.0,0.03666989801964521,0.0013983345754646887,-0.724700283547288,-0.007314806769287987,0.02620394236586673,-0.003136738984761421,0.7227925691474789,0.06404600246236225,True,ok,0.7112910084679098,0.12854449817988095,0.030740978504282857,0.03144059741792214,-0.004510985419932692,-0.009537622183170526,True,ok: AeroSandbox AeroBuildup.run,matched,0.01150156067956909,-0.0644984957175187,-0.004537036138416127,-0.030042262842457455,-0.0028038213493552944,0.0064008831984091056
case_000988,rudder,10.0,6.0,8.5,0.0,0.0,-10.0,0.057863241076777275,0.0026141395188180186,-0.8340116695216934,-0.003026837891952999,0.028661518022905622,-0.002293048298687807,0.8314649383863991,0.08708598704088236,True,ok,0.7813723181016492,0.17318529661495904,0.015022509963711803,0.03633819773020046,-0.0011561235472127124,-0.009401399423817621,True,ok: AeroSandbox AeroBuildup.run,matched,0.05009262028474992,-0.08609930957407669,0.01363900805919382,-0.03372405821138244,-0.0018707143447402865,0.007108351125129814
case_000989,rudder,12.0,6.0,8.5,0.0,0.0,-10.0,0.055628461934227366,0.004286888952255514,-0.827364529831833,0.0027836130425420358,0.028146473938474567,-0.0004976114083148094,0.8210156729960636,0.11651355234226522,True,ok,0.8396250389802208,0.20870300533363806,0.0028246303322905235,0.04091409821014016,0.0003031211570695377,-0.009705677917310357,True,ok: AeroSandbox AeroBuildup.run,matched,-0.01860936598415719,-0.09218945299137284,0.025321843606184044,-0.036627209257884645,0.002480491885472498,0.009208066508995548
case_000990,rudder,-8.0,-6.0,4.5,0.0,0.0,10.0,0.03669997969298875,-0.0014461146110022387,0.7314974602522937,0.007166985631331108,-0.03456883375616473,0.0005553847186513021,-0.7295291608355259,0.0649521843145317,True,ok,-0.715408893589804,0.13781306579392588,-0.0236896841990542,-0.033592320312875935,0.0031256758856203475,0.009782547956987858,True,ok: AeroSandbox AeroBuildup.run,matched,-0.014120267245721907,-0.07286088147939418,-0.010879149557110529,0.032146205701873695,0.00404130974571076,-0.009227163238336555
case_000991,rudder,-6.0,-6.0,4.5,0.0,0.0,10.0,0.011547926740389864,-0.0011087051431306015,0.5655715115387154,0.008624582559757203,-0.02672724367311139,0.0007843476345286518,-0.5637131353568822,0.04725682158888073,True,ok,-0.5725460310460772,0.08752234002623342,-0.009799545867368567,-0.02835261505105903,0.005774046921454469,0.010102975439319282,True,ok: AeroSandbox AeroBuildup.run,matched,0.008832895689194986,-0.04026551843735269,-0.016927697805742825,0.027243909907928427,0.002850535638302734,-0.009318627804790631
case_000992,rudder,-4.0,-6.0,4.5,0.0,0.0,10.0,-0.008396238739974294,-0.0011063331315752803,0.3816786290301405,0.008929697796459215,-0.017667965406815138,0.0011887859905869906,-0.3801878148821857,0.034692962355746634,True,ok,-0.3865210854945057,0.04473977381342427,-0.02862062035485311,-0.02407627518418641,0.008142497470560672,0.009256754455096026,True,ok: AeroSandbox AeroBuildup.run,matched,0.0063332706123199745,-0.010046811457677635,0.010952654948037974,0.02296994205261113,0.0007872003258985426,-0.008067968464509035
case_000993,rudder,-2.0,-6.0,4.5,0.0,0.0,10.0,-0.020657244000304643,-0.001152796610528752,0.19348019304408437,0.00896552190670875,-0.008714966604742627,0.0016110081156263218,-0.19265475752357847,0.02712643771587315,True,ok,-0.17109495925297827,0.0237466060586756,-0.018431676505057483,-0.022007150467142217,0.007733493750525236,0.00961910694339902,True,ok: AeroSandbox AeroBuildup.run,matched,-0.0215597982706002,0.0033798316571975497,0.009716709900314856,0.020854353856613463,0.0012320281561835145,-0.008008098827772698
case_000994,rudder,0.0,-6.0,4.5,0.0,0.0,10.0,-0.024790090730896493,-0.0011724444040982535,0.004324663839143485,0.008964744486693842,-0.00023173302709024714,0.0020215676433699517,-0.004324663839143485,0.024531734208215493,True,ok,-2.1814521698854262e-15,0.018424207097437126,0.002775580269635416,-0.021920318212521547,0.006171220163510692,0.009869976148798964,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004324663839141304,0.006107527110778367,-0.0030073132967256633,0.020747873808423294,0.00279352432318315,-0.007848408505429012
case_000995,rudder,2.0,-6.0,4.5,0.0,0.0,10.0,-0.020736499451238025,-0.0011527725424833372,-0.1848408242963622,0.008965596368056925,0.00766582711581013,0.0024161885602428258,0.18401785830247147,0.02690535557728377,True,ok,0.17109494570335865,0.023746605662005676,0.023554243068351625,-0.022007150718390617,0.007924307338012786,0.010201978642965591,True,ok: AeroSandbox AeroBuildup.run,matched,0.012922912599112824,0.0031587499152780953,-0.015888415952541497,0.02085437817590728,0.0010412890300441381,-0.007785790082722765
case_000996,rudder,4.0,-6.0,4.5,0.0,0.0,10.0,-0.00854938817461571,-0.0011045605978628778,-0.3731053251204265,0.008935181633955082,0.014888965534050797,0.0027886520157216184,0.37162458760948597,0.03425031977685573,True,ok,0.38652102510287106,0.04473976981057759,0.03241205831952718,-0.024076275369515177,0.008231396926421072,0.010581577470327425,True,ok: AeroSandbox AeroBuildup.run,matched,-0.014896437493385095,-0.010489450033721863,-0.017523092785476386,0.0229717147716523,0.0007037847075340095,-0.007792925454605806
case_000997,rudder,6.0,-6.0,4.5,0.0,0.0,10.0,0.011358298130767615,-0.001097313304054652,-0.5573379143467642,0.008659826456013969,0.02125057448702807,0.0030971261825916553,0.5555044202171383,0.046589638493045024,True,ok,0.5725459006246707,0.08752232721526791,0.013509927423098535,-0.028352614319818635,0.005692886889766655,0.009627645026445572,True,ok: AeroSandbox AeroBuildup.run,matched,-0.017041480407532394,-0.04093268872222289,0.007740647063929533,0.027255301015763983,0.002966939566247314,-0.006530518843853916
case_000998,rudder,8.0,-6.0,4.5,0.0,0.0,10.0,0.03666989801964517,-0.0013983345754646954,-0.7247002835472877,0.007314806769287981,0.026203942365866525,0.003136738984761426,0.7227925691474786,0.06404600246236225,True,ok,0.7154086709637157,0.13781303846121323,0.026239208087255817,-0.03359231757884218,0.001967222339630915,0.009430103709851168,True,ok: AeroSandbox AeroBuildup.run,matched,0.007383898183762838,-0.07376703599885098,-3.5265721389291654e-05,0.03219398300337748,0.005347584429657066,-0.006293364725089742
case_000999,rudder,10.0,-6.0,4.5,0.0,0.0,10.0,0.05786324107677723,-0.002614139518818005,-0.8340116695216926,0.0030268378919530072,0.028661518022905695,0.002293048298687805,0.8314649383863983,0.08708598704088225,True,ok,0.7839992720084046,0.17758473418653126,0.03674591722803082,-0.03765028244963106,0.0010194310626224438,0.010370377182884744,True,ok: AeroSandbox AeroBuildup.run,matched,0.047465666377993765,-0.09049874714564901,-0.008084399205125124,0.03503614293081306,0.002007406829330563,-0.00807732888419694
case_001000,rudder,12.0,-6.0,4.5,0.0,0.0,10.0,0.055628461934227325,-0.004286888952255511,-0.8273645298318326,-0.0027836130425420783,0.02814647393847451,0.0004976114083148106,0.8210156729960633,0.11651355234226521,True,ok,0.8339687641892061,0.2091475128070874,0.031272138205120266,-0.042315509280621555,-0.0010399275436632311,0.010131597196058993,True,ok: AeroSandbox AeroBuildup.run,matched,-0.012953091193142807,-0.0926339604648222,-0.0031256642666457543,0.03802862032836604,-0.0017436854988788471,-0.009633985787744182
case_001001,rudder,-8.0,0.0,4.5,0.0,0.0,10.0,0.03610410514086666,-0.02775801414421048,0.7408488023904659,-0.002018628059188999,-0.03524998639649607,0.011154071128629081,-0.7386636330425546,0.06735348269974326,True,ok,-0.720662214059343,0.14307649700989183,-0.023940250266118627,-0.02696001052563246,-0.0019261256656570695,0.010948100834199366,True,ok: AeroSandbox AeroBuildup.run,matched,-0.018001418983211503,-0.07572301431014858,-0.011309736130377442,-0.0007980036185780207,-9.250239353192943e-05,0.00020597029442971475
case_001002,rudder,-6.0,0.0,4.5,0.0,0.0,10.0,0.01045947710692916,-0.027997002742785358,0.5721168298701845,-0.0020360078720388247,-0.026798841526721642,0.011250104505281551,-0.5700760270831544,0.04940031403894768,True,ok,-0.5781666496658072,0.09338960319913463,-0.010642559363521093,-0.026960029541956605,-0.001934707639995125,0.010949162123611198,True,ok: AeroSandbox AeroBuildup.run,matched,0.008090622582652807,-0.04398928916018695,-0.01615628216320055,-0.001036973200828753,-0.00010130023204369971,0.00030094238167035353
case_001003,rudder,-4.0,0.0,4.5,0.0,0.0,10.0,-0.009749031002480188,-0.028168545440575628,0.38593549472921246,-0.0020484828603902824,-0.017502881091943305,0.011319035929655389,-0.38431531723594703,0.036646782057947046,True,ok,-0.3912383583362014,0.04902953895305025,-0.028848029216379006,-0.02696004319163237,-0.0019433207815075357,0.010949921133638149,True,ok: AeroSandbox AeroBuildup.run,matched,0.006923041100254379,-0.012382756895103202,0.0113451481244357,-0.0012085022489432586,-0.0001051620788827467,0.0003691147960172402
case_001004,rudder,-2.0,0.0,4.5,0.0,0.0,10.0,-0.022151317299001258,-0.028271806498801063,0.19561411328291228,-0.002055992247354078,-0.008427884679211827,0.011360529574780008,-0.1947218806253842,0.02896465741649092,True,ok,-0.17031313351886115,0.027460996533037324,-0.017372192195506522,-0.026960051408137807,-0.0019519545876869049,0.010950376918371986,True,ok: AeroSandbox AeroBuildup.run,matched,-0.02440874710652305,0.0015036608834535954,0.008944307516294695,-0.001311755090663256,-0.00010403765966717328,0.0004101526564080221
case_001005,rudder,0.0,0.0,4.5,0.0,0.0,10.0,-0.02633012791267942,-0.028306282839965745,0.004372681854160752,-0.0020584994479517747,0.00014719494544411887,0.011374383287787282,-0.004372681854160752,0.02633012791267942,True,ok,-4.2954896280596437e-16,0.022276613402680986,0.003268715994064231,-0.026960054151429463,-0.0019605985321785426,0.010950528909761533,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004372681854160323,0.0040535145099984335,-0.0031215210486201118,-0.0013462286885362815,-9.790091577323214e-05,0.00042385437802574914
case_001006,rudder,2.0,0.0,4.5,0.0,0.0,10.0,-0.022231539149038797,-0.028271806498801063,-0.18687869877259491,-0.002055992247354076,0.008130110762717453,0.011360529574780008,0.1859889877913727,0.028739968827647136,True,ok,0.17031313351885868,0.02746099653303716,0.023467205275067772,-0.026960051408137807,-0.0019692420776729396,0.010950376918371986,True,ok: AeroSandbox AeroBuildup.run,matched,0.015675854272514028,0.001278972294609975,-0.01533709451235032,-0.001311755090663256,-8.675016968113635e-05,0.0004101526564080221
case_001007,rudder,4.0,0.0,4.5,0.0,0.0,10.0,-0.00990465622189912,-0.02816854544057563,-0.37726157114408215,-0.0020484828603902845,0.015452510206828182,0.011319035929655389,0.3756516670261879,0.03619696585932848,True,ok,0.3912383583361988,0.049029538953049866,0.033567989101080234,-0.02696004319163237,-0.0019778746888051172,0.010949921133638149,True,ok: AeroSandbox AeroBuildup.run,matched,-0.015586691310010892,-0.012832573093721385,-0.01811547889425205,-0.001208502248943262,-7.06081715851673e-05,0.0003691147960172402
case_001008,rudder,6.0,0.0,4.5,0.0,0.0,10.0,0.010263093083632446,-0.027997002742785358,-0.563764580957785,-0.002036007872038832,0.02200111571774804,0.011250104505281551,0.5617490049440417,0.048722574506374725,True,ok,0.578166649665807,0.09338960319913459,0.015454636449645344,-0.026960029541956605,-0.0019864858450444924,0.010949162123611198,True,ok: AeroSandbox AeroBuildup.run,matched,-0.016417644721765323,-0.04466702869275986,0.0065464792681026954,-0.001036973200828753,-4.9522026994339684e-05,0.00030094238167035353
case_001009,rudder,8.0,0.0,4.5,0.0,0.0,10.0,0.036054419247435264,-0.027758014144210478,-0.7338873918519261,-0.0020186280591889976,0.02745597580288214,0.011154071128629081,0.7317630555329747,0.0664338439617706,True,ok,0.7206622140593416,0.14307649700989147,0.02730415414513708,-0.02696001052563246,-0.001995065053558934,0.010948100834199366,True,ok: AeroSandbox AeroBuildup.run,matched,0.011100841473633105,-0.07664265304812087,0.0001518216577450597,-0.0007980036185780172,-2.3563005630063572e-05,0.00020597029442971475
case_001010,rudder,10.0,0.0,4.5,0.0,0.0,10.0,0.0580259193253633,-0.02745274397328016,-0.8461976092929906,-0.001996428094541947,0.030801861047349242,0.011031403664655774,0.8434180613604302,0.08979629757256224,True,ok,0.7872304239735913,0.1826179735702369,0.03757218924677098,-0.02695998623533588,-0.002003601862036768,0.010946738587903865,True,ok: AeroSandbox AeroBuildup.run,matched,0.05618763738683885,-0.09282167599767466,-0.006770328199421735,-0.0004927577379442785,7.173767494821244e-06,8.466507675190804e-05
case_001011,rudder,12.0,0.0,4.5,0.0,0.0,10.0,0.055817467867248255,-0.027082679475581573,-0.8382497212113306,-0.0019695161340939657,0.029645740238687854,0.010882699736915634,0.83153705774009,0.11968419459117795,True,ok,0.8359860040334638,0.21413071074504497,0.030165981883355023,-0.026959956789444777,-0.002012085871450593,0.010945077082052298,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004448946293373779,-0.09444651615386702,-0.000520241644667168,-0.0001227226861367954,4.256973735662726e-05,-6.237734513666465e-05
