case_id,case_type,alpha_deg,beta_deg,speed_m_s,delta_a_deg,delta_e_deg,delta_r_deg,cx_body,cy_body,cz_body,cl_roll,cm_pitch,cn_yaw,cl_lift,cd_drag,valid_local,local_status
case_000869,rudder,-8.0,0.0,5.5,0.0,0.0,-10.0,0.03610410514086665,0.027758014144210474,0.7408488023904657,0.002018628059188991,-0.37224291345829263,-0.010082262990861788,-0.7386636330425543,0.06735348269974323,True,ok
case_000870,rudder,-6.0,0.0,5.5,0.0,0.0,-10.0,0.010459477106929167,0.027997002742785347,0.5721168298701844,0.0020360078720388325,-0.28713121898285054,-0.010169068404611173,-0.5700760270831543,0.04940031403894766,True,ok
case_000871,rudder,-4.0,0.0,5.5,0.0,0.0,-10.0,-0.009749031002480195,0.028168545440575635,0.38593549472921235,0.0020484828603902806,-0.19319331929762348,-0.01023137612533997,-0.3843153172359469,0.036646782057947046,True,ok
case_000872,rudder,-2.0,0.0,5.5,0.0,0.0,-10.0,-0.02215131729900126,0.028271806498801063,0.19561411328291217,0.0020559922473540764,-0.09757804519451124,-0.010268882596095937,-0.1947218806253841,0.02896465741649092,True,ok
case_000873,rudder,0.0,0.0,5.5,0.0,0.0,-10.0,-0.026330127912679434,0.02830628283996575,0.004372681854160754,0.0020584994479517747,-0.0020391459816362593,-0.010281405089123686,-0.004372681854160754,0.026330127912679434,True,ok
case_000874,rudder,2.0,0.0,5.5,0.0,0.0,-10.0,-0.0222315391490388,0.028271806498801063,-0.1868786987725949,0.002055992247354082,0.09291256402285815,-0.010268882596095937,0.18598898779137268,0.028739968827647136,True,ok
case_000875,rudder,4.0,0.0,5.5,0.0,0.0,-10.0,-0.009904656221899122,0.028168545440575635,-0.3772615711440822,0.002048482860390284,0.1868059866199437,-0.010231376125339971,0.37565166702618796,0.03619696585932849,True,ok
case_000876,rudder,6.0,0.0,5.5,0.0,0.0,-10.0,0.01026309308363244,0.027997002742785347,-0.5637645809577849,0.002036007872038838,0.27815736871767716,-0.010169068404611174,0.5617490049440416,0.048722574506374725,True,ok
case_000877,rudder,8.0,0.0,5.5,0.0,0.0,-10.0,0.036054419247435264,0.02775801414421048,-0.733887391851926,0.002018628059188995,0.360968197595409,-0.010082262990861787,0.7317630555329746,0.06643384396177057,True,ok
case_000878,rudder,10.0,0.0,5.5,0.0,0.0,-10.0,0.05802591932536329,0.027452743973280166,-0.8461976092929905,0.0019964280945419612,0.415391584252569,-0.009971382791341946,0.8434180613604301,0.08979629757256223,True,ok
case_000879,rudder,12.0,0.0,5.5,0.0,0.0,-10.0,0.05581746786724821,0.02708267947558158,-0.8382497212113307,0.001969516134093966,0.4105248263796206,-0.009836968003238071,0.8315370577400901,0.11968419459117802,True,ok
case_000880,rudder,-8.0,6.0,5.5,0.0,0.0,-10.0,0.03669997969298877,0.0014461146110022255,0.7314974602522938,-0.007166985631331165,-0.36725122142036193,-0.0006650344421839968,-0.7295291608355261,0.0649521843145317,True,ok
case_000881,rudder,-6.0,6.0,5.5,0.0,0.0,-10.0,0.011547926740389859,0.0011087051431306141,0.5655715115387149,-0.008624582559757194,-0.284067939160771,-0.0009399325149573773,-0.5637131353568816,0.04725682158888067,True,ok
case_000882,rudder,-4.0,6.0,5.5,0.0,0.0,-10.0,-0.008396238739974294,0.0011063331315752782,0.3816786290301407,-0.008929697796459232,-0.1914186722676586,-0.001351464767243862,-0.38018781488218595,0.03469296235574665,True,ok
case_000883,rudder,-2.0,6.0,5.5,0.0,0.0,-10.0,-0.020657244000304664,0.0011527966105287582,0.19348019304408426,-0.008965521906708759,-0.09689271704125879,-0.001772793025655754,-0.19265475752357836,0.027126437715873166,True,ok
case_000884,rudder,0.0,6.0,5.5,0.0,0.0,-10.0,-0.024790090730896504,0.0011724444040982572,0.00432466383914349,-0.008964744486693842,-0.0023940649466619958,-0.002182608859898533,-0.00432466383914349,0.024531734208215503,True,ok
case_000885,rudder,2.0,6.0,5.5,0.0,0.0,-10.0,-0.02073649945123804,0.001152772542483344,-0.18484082429636217,-0.008965596368056933,0.09152389317846518,-0.0025779760692431304,0.18401785830247144,0.026905355577283786,True,ok
case_000886,rudder,4.0,6.0,5.5,0.0,0.0,-10.0,-0.008549388174615714,0.0011045605978628721,-0.37310532512042666,-0.008935181633955106,0.18435302044003743,-0.0029515221981785875,0.37162458760948613,0.03425031977685574,True,ok
case_000887,rudder,6.0,6.0,5.5,0.0,0.0,-10.0,0.011358298130767606,0.0010973133040546599,-0.5573379143467638,-0.008659826456013943,0.27447447137871217,-0.0032539412027111757,0.555504420217138,0.046589638493045,True,ok
case_000888,rudder,8.0,6.0,5.5,0.0,0.0,-10.0,0.0366698980196452,0.0013983345754646887,-0.7247002835472879,-0.007314806769287994,0.3554877416775607,-0.0032515482016604053,0.7227925691474788,0.06404600246236224,True,ok
case_000889,rudder,10.0,6.0,5.5,0.0,0.0,-10.0,0.057863241076777226,0.0026141395188179917,-0.8340116695216929,-0.003026837891953061,0.4075788454795902,-0.0022644791246352433,0.8314649383863987,0.08708598704088232,True,ok
case_000890,rudder,12.0,6.0,5.5,0.0,0.0,-10.0,0.05562846193422738,0.004286888952255507,-0.8273645298318326,0.0027836130425420557,0.40400062532060604,-0.00027382280685813365,0.8210156729960633,0.11651355234226515,True,ok
case_000891,rudder,-8.0,-6.0,6.5,0.0,0.0,-10.0,0.035546749360282466,0.03619598736144052,0.7314974602522941,0.009904407798985528,-0.3668628981789089,-0.0130073258946653,-0.728820539630401,0.07002260652746731,True,ok
case_000892,rudder,-6.0,-6.0,6.5,0.0,0.0,-10.0,0.010404017717246944,0.036997849830017984,0.5655715115387155,0.011395780841744866,-0.2836827546514878,-0.012901126392174474,-0.5631785431966306,0.05237145166544228,True,ok
case_000893,rudder,-4.0,-6.0,6.5,0.0,0.0,-10.0,-0.009533470431217229,0.037334095702217275,0.3816786290301407,0.011725176170669083,-0.1910357361931365,-0.01261086376859047,-0.379829926895179,0.039839328062557994,True,ok
case_000894,rudder,-2.0,-6.0,6.5,0.0,0.0,-10.0,-0.021790461850458787,0.03748880504935011,0.1934801930440844,0.011775630041872478,-0.09651113253349482,-0.012262605483004436,-0.19247536466108658,0.03229190837576215,True,ok
case_000895,rudder,0.0,-6.0,6.5,0.0,0.0,-10.0,-0.025921969419497634,0.037536356264282394,0.004324663839143496,0.0117797394917686,-0.002012931370113078,-0.011877197665593133,-0.004324663839143496,0.029703583795729804,True,ok
case_000896,rudder,2.0,-6.0,6.5,0.0,0.0,-10.0,-0.021869717301392165,0.03748882911739552,-0.18484082429636223,0.011775704503220647,0.091905477686229,-0.01145742243941706,0.1838384654399796,0.03207082623717277,True,ok
case_000897,rudder,4.0,-6.0,6.5,0.0,0.0,-10.0,-0.009686619865858647,0.03733586823592967,-0.3731053251204267,0.011730660008164957,0.1847359565145595,-0.011010806337655747,0.37126669962247927,0.03939668548366709,True,ok
case_000898,rudder,6.0,-6.0,6.5,0.0,0.0,-10.0,0.01021438910762469,0.03700924166909393,-0.5573379143467644,0.011431024738001628,0.2748596558879955,-0.010587117704420676,0.5549698280568869,0.051704268569606596,True,ok
case_000899,rudder,8.0,-6.0,6.5,0.0,0.0,-10.0,0.03551666768693889,0.03624376739697806,-0.7247002835472881,0.01005222893694237,0.35587606491901375,-0.010420812135188893,0.7220839479423538,0.06911642467529783,True,ok
case_000900,rudder,10.0,-6.0,6.5,0.0,0.0,-10.0,0.05669807461003044,0.03443590210237166,-0.8340116695216928,0.00572120403868451,0.4079711879339702,-0.011192833113427763,0.8305858339204054,0.09209994999238305,True,ok
case_000901,rudder,12.0,-6.0,6.5,0.0,0.0,-10.0,0.05444878517725013,0.03204730751796554,-0.8273645298318327,-0.0001413048384384071,0.40439785377457915,-0.012923480230427657,0.8199704837412125,0.12145908687892043,True,ok
case_000902,rudder,-8.0,0.0,6.5,0.0,0.0,-10.0,0.03610410514086666,0.027758014144210467,0.740848802390466,0.0020186280591889968,-0.3722429134582927,-0.010082262990861787,-0.7386636330425547,0.06735348269974327,True,ok
case_000903,rudder,-6.0,0.0,6.5,0.0,0.0,-10.0,0.010459477106929167,0.027997002742785368,0.5721168298701851,0.0020360078720388346,-0.2871312189828505,-0.010169068404611178,-0.570076027083155,0.04940031403894773,True,ok
case_000904,rudder,-4.0,0.0,6.5,0.0,0.0,-10.0,-0.009749031002480191,0.028168545440575635,0.3859354947292127,0.0020484828603902798,-0.1931933192976236,-0.010231376125339971,-0.38431531723594725,0.03664678205794707,True,ok
case_000905,rudder,-2.0,0.0,6.5,0.0,0.0,-10.0,-0.022151317299001265,0.02827180649880107,0.19561411328291226,0.0020559922473540808,-0.09757804519451128,-0.01026888259609594,-0.19472188062538417,0.028964657416490926,True,ok
case_000906,rudder,0.0,0.0,6.5,0.0,0.0,-10.0,-0.02633012791267943,0.02830628283996574,0.004372681854160753,0.0020584994479517743,-0.002039145981636259,-0.010281405089123683,-0.004372681854160753,0.02633012791267943,True,ok
case_000907,rudder,2.0,0.0,6.5,0.0,0.0,-10.0,-0.022231539149038804,0.02827180649880107,-0.18687869877259503,0.002055992247354081,0.09291256402285825,-0.01026888259609594,0.18598898779137282,0.028739968827647146,True,ok
case_000908,rudder,4.0,0.0,6.5,0.0,0.0,-10.0,-0.009904656221899124,0.028168545440575635,-0.3772615711440825,0.0020484828603902867,0.1868059866199436,-0.010231376125339971,0.37565166702618824,0.03619696585932851,True,ok
case_000909,rudder,6.0,0.0,6.5,0.0,0.0,-10.0,0.010263093083632437,0.027997002742785368,-0.5637645809577855,0.002036007872038831,0.27815736871767743,-0.010169068404611178,0.5617490049440421,0.04872257450637478,True,ok
case_000910,rudder,8.0,0.0,6.5,0.0,0.0,-10.0,0.03605441924743528,0.02775801414421047,-0.7338873918519262,0.0020186280591890067,0.3609681975954088,-0.010082262990861785,0.7317630555329748,0.0664338439617706,True,ok
case_000911,rudder,10.0,0.0,6.5,0.0,0.0,-10.0,0.0580259193253633,0.02745274397328017,-0.8461976092929904,0.0019964280945419612,0.41539158425256906,-0.009971382791341948,0.84341806136043,0.08979629757256219,True,ok
case_000912,rudder,12.0,0.0,6.5,0.0,0.0,-10.0,0.055817467867248234,0.02708267947558158,-0.8382497212113301,0.0019695161340939705,0.4105248263796208,-0.009836968003238074,0.8315370577400896,0.11968419459117788,True,ok
case_000913,rudder,-8.0,6.0,6.5,0.0,0.0,-10.0,0.03669997969298875,0.0014461146110022326,0.7314974602522941,-0.007166985631331115,-0.3672512214203618,-0.0006650344421839963,-0.7295291608355263,0.06495218431453176,True,ok
case_000914,rudder,-6.0,6.0,6.5,0.0,0.0,-10.0,0.011547926740389876,0.0011087051431306158,0.5655715115387155,-0.008624582559757196,-0.284067939160771,-0.0009399325149573782,-0.5637131353568823,0.047256821588880726,True,ok
case_000915,rudder,-4.0,6.0,6.5,0.0,0.0,-10.0,-0.008396238739974303,0.0011063331315752753,0.38167862903014077,-0.008929697796459241,-0.19141867226765863,-0.0013514647672438656,-0.380187814882186,0.03469296235574666,True,ok
case_000916,rudder,-2.0,6.0,6.5,0.0,0.0,-10.0,-0.020657244000304668,0.0011527966105287597,0.19348019304408437,-0.008965521906708757,-0.09689271704125867,-0.0017727930256557526,-0.19265475752357847,0.027126437715873173,True,ok
case_000917,rudder,0.0,6.0,6.5,0.0,0.0,-10.0,-0.02479009073089651,0.0011724444040982563,0.004324663839143491,-0.008964744486693845,-0.0023940649466619923,-0.0021826088598985325,-0.004324663839143491,0.02453173420821551,True,ok
case_000918,rudder,2.0,6.0,6.5,0.0,0.0,-10.0,-0.02073649945123805,0.0011527725424833432,-0.18484082429636223,-0.008965596368056926,0.0915238931784651,-0.002577976069243129,0.1840178583024715,0.026905355577283796,True,ok
case_000919,rudder,4.0,6.0,6.5,0.0,0.0,-10.0,-0.008549388174615723,0.0011045605978628721,-0.3731053251204268,-0.008935181633955116,0.18435302044003732,-0.0029515221981785884,0.3716245876094863,0.03425031977685576,True,ok
case_000920,rudder,6.0,6.0,6.5,0.0,0.0,-10.0,0.01135829813076762,0.0010973133040546577,-0.5573379143467644,-0.008659826456013943,0.2744744713787121,-0.003253941202711175,0.5555044202171385,0.04658963849304505,True,ok
case_000921,rudder,8.0,6.0,6.5,0.0,0.0,-10.0,0.03666989801964519,0.00139833457546469,-0.724700283547288,-0.007314806769287961,0.3554877416775607,-0.003251548201660404,0.7227925691474789,0.06404600246236226,True,ok
case_000922,rudder,10.0,6.0,6.5,0.0,0.0,-10.0,0.057863241076777254,0.0026141395188180165,-0.8340116695216928,-0.003026837891953046,0.4075788454795904,-0.0022644791246352394,0.8314649383863986,0.0870859870408823,True,ok
case_000923,rudder,12.0,6.0,6.5,0.0,0.0,-10.0,0.05562846193422736,0.004286888952255523,-0.8273645298318327,0.002783613042542106,0.40400062532060593,-0.0002738228068581345,0.8210156729960634,0.11651355234226521,True,ok
case_000924,rudder,-8.0,-6.0,7.5,0.0,0.0,-10.0,0.03554674936028245,0.03619598736144052,0.7314974602522935,0.00990440779898555,-0.36686289817890905,-0.0130073258946653,-0.7288205396304004,0.07002260652746722,True,ok
case_000925,rudder,-6.0,-6.0,7.5,0.0,0.0,-10.0,0.010404017717246925,0.03699784983001797,0.5655715115387153,0.011395780841744866,-0.2836827546514879,-0.012901126392174472,-0.5631785431966304,0.05237145166544228,True,ok
case_000926,rudder,-4.0,-6.0,7.5,0.0,0.0,-10.0,-0.00953347043121722,0.03733409570221727,0.38167862903014094,0.011725176170669064,-0.1910357361931364,-0.012610863768590474,-0.37982992689517925,0.039839328062558,True,ok
case_000927,rudder,-2.0,-6.0,7.5,0.0,0.0,-10.0,-0.021790461850458777,0.037488805049350094,0.19348019304408443,0.011775630041872485,-0.09651113253349483,-0.012262605483004431,-0.1924753646610866,0.032291908375762145,True,ok
case_000928,rudder,0.0,-6.0,7.5,0.0,0.0,-10.0,-0.02592196941949763,0.037536356264282394,0.004324663839143491,0.011779739491768599,-0.002012931370113079,-0.011877197665593132,-0.004324663839143491,0.0297035837957298,True,ok
case_000929,rudder,2.0,-6.0,7.5,0.0,0.0,-10.0,-0.021869717301392158,0.03748882911739551,-0.18484082429636228,0.01177570450322065,0.09190547768622906,-0.011457422439417057,0.18383846543997964,0.032070826237172764,True,ok
case_000930,rudder,4.0,-6.0,7.5,0.0,0.0,-10.0,-0.009686619865858639,0.03733586823592967,-0.373105325120427,0.01173066000816494,0.18473595651455954,-0.011010806337655749,0.37126669962247955,0.0393966854836671,True,ok
case_000931,rudder,6.0,-6.0,7.5,0.0,0.0,-10.0,0.010214389107624677,0.03700924166909394,-0.5573379143467639,0.011431024738001611,0.2748596558879953,-0.010587117704420675,0.5549698280568864,0.05170426856960656,True,ok
case_000932,rudder,8.0,-6.0,7.5,0.0,0.0,-10.0,0.03551666768693887,0.03624376739697807,-0.7247002835472875,0.010052228936942414,0.3558760649190137,-0.010420812135188891,0.7220839479423532,0.06911642467529779,True,ok
case_000933,rudder,10.0,-6.0,7.5,0.0,0.0,-10.0,0.056698074610030465,0.03443590210237165,-0.834011669521693,0.005721204038684495,0.40797118793397036,-0.01119283311342776,0.8305858339204056,0.09209994999238305,True,ok
case_000934,rudder,12.0,-6.0,7.5,0.0,0.0,-10.0,0.05444878517725011,0.03204730751796554,-0.8273645298318325,-0.0001413048384383972,0.40439785377457904,-0.012923480230427659,0.8199704837412123,0.12145908687892037,True,ok
case_000935,rudder,-8.0,0.0,7.5,0.0,0.0,-10.0,0.03610410514086667,0.02775801414421047,0.7408488023904657,0.002018628059188983,-0.3722429134582925,-0.010082262990861788,-0.7386636330425543,0.0673534826997432,True,ok
case_000936,rudder,-6.0,0.0,7.5,0.0,0.0,-10.0,0.010459477106929155,0.02799700274278537,0.5721168298701849,0.0020360078720388242,-0.28713121898285066,-0.010169068404611178,-0.5700760270831547,0.04940031403894772,True,ok
case_000937,rudder,-4.0,0.0,7.5,0.0,0.0,-10.0,-0.009749031002480191,0.028168545440575635,0.3859354947292126,0.0020484828603902837,-0.19319331929762382,-0.010231376125339973,-0.3843153172359472,0.03664678205794707,True,ok
case_000938,rudder,-2.0,0.0,7.5,0.0,0.0,-10.0,-0.02215131729900126,0.028271806498801073,0.1956141132829122,0.0020559922473540786,-0.09757804519451131,-0.010268882596095942,-0.19472188062538412,0.02896465741649092,True,ok
case_000939,rudder,0.0,0.0,7.5,0.0,0.0,-10.0,-0.026330127912679437,0.02830628283996574,0.004372681854160751,0.0020584994479517743,-0.002039145981636257,-0.010281405089123683,-0.004372681854160751,0.026330127912679437,True,ok
case_000940,rudder,2.0,0.0,7.5,0.0,0.0,-10.0,-0.0222315391490388,0.028271806498801073,-0.18687869877259491,0.0020559922473540825,0.09291256402285825,-0.01026888259609594,0.1859889877913727,0.02873996882764714,True,ok
case_000941,rudder,4.0,0.0,7.5,0.0,0.0,-10.0,-0.00990465622189912,0.028168545440575635,-0.37726157114408254,0.002048482860390285,0.18680598661994358,-0.010231376125339973,0.3756516670261883,0.03619696585932851,True,ok
case_000942,rudder,6.0,0.0,7.5,0.0,0.0,-10.0,0.010263093083632428,0.027997002742785364,-0.5637645809577854,0.002036007872038838,0.2781573687176772,-0.010169068404611178,0.561749004944042,0.04872257450637478,True,ok
case_000943,rudder,8.0,0.0,7.5,0.0,0.0,-10.0,0.036054419247435285,0.02775801414421047,-0.7338873918519259,0.002018628059188999,0.36096819759540877,-0.010082262990861788,0.7317630555329745,0.06643384396177054,True,ok
case_000944,rudder,10.0,0.0,7.5,0.0,0.0,-10.0,0.058025919325363315,0.027452743973280173,-0.84619760929299,0.001996428094541961,0.4153915842525689,-0.009971382791341948,0.8434180613604296,0.08979629757256212,True,ok
case_000945,rudder,12.0,0.0,7.5,0.0,0.0,-10.0,0.05581746786724822,0.027082679475581576,-0.8382497212113307,0.0019695161340939705,0.4105248263796206,-0.009836968003238071,0.8315370577400901,0.11968419459117802,True,ok
case_000946,rudder,-8.0,6.0,7.5,0.0,0.0,-10.0,0.03669997969298876,0.0014461146110022259,0.7314974602522935,-0.007166985631331147,-0.367251221420362,-0.0006650344421839971,-0.7295291608355257,0.06495218431453166,True,ok
case_000947,rudder,-6.0,6.0,7.5,0.0,0.0,-10.0,0.011547926740389859,0.0011087051431306141,0.5655715115387153,-0.008624582559757194,-0.2840679391607712,-0.0009399325149573777,-0.5637131353568821,0.047256821588880726,True,ok
case_000948,rudder,-4.0,6.0,7.5,0.0,0.0,-10.0,-0.008396238739974296,0.0011063331315752805,0.381678629030141,-0.008929697796459225,-0.19141867226765846,-0.0013514647672438632,-0.3801878148821862,0.03469296235574667,True,ok
case_000949,rudder,-2.0,6.0,7.5,0.0,0.0,-10.0,-0.020657244000304668,0.0011527966105287547,0.19348019304408437,-0.008965521906708762,-0.09689271704125872,-0.001772793025655754,-0.19265475752357847,0.027126437715873173,True,ok
case_000950,rudder,0.0,6.0,7.5,0.0,0.0,-10.0,-0.02479009073089651,0.001172444404098261,0.004324663839143491,-0.008964744486693843,-0.002394064946661995,-0.0021826088598985334,-0.004324663839143491,0.02453173420821551,True,ok
case_000951,rudder,2.0,6.0,7.5,0.0,0.0,-10.0,-0.02073649945123804,0.001152772542483342,-0.18484082429636225,-0.008965596368056928,0.09152389317846515,-0.0025779760692431295,0.18401785830247153,0.02690535557728379,True,ok
case_000952,rudder,4.0,6.0,7.5,0.0,0.0,-10.0,-0.008549388174615716,0.0011045605978628739,-0.37310532512042693,-0.0089351816339551,0.18435302044003737,-0.002951522198178589,0.3716245876094864,0.03425031977685576,True,ok
case_000953,rudder,6.0,6.0,7.5,0.0,0.0,-10.0,0.011358298130767604,0.0010973133040546581,-0.5573379143467638,-0.008659826456013937,0.27447447137871217,-0.0032539412027111753,0.555504420217138,0.046589638493045,True,ok
case_000954,rudder,8.0,6.0,7.5,0.0,0.0,-10.0,0.03666989801964518,0.0013983345754646768,-0.7247002835472874,-0.0073148067692879945,0.3554877416775609,-0.00325154820166041,0.7227925691474784,0.0640460024623622,True,ok
case_000955,rudder,10.0,6.0,7.5,0.0,0.0,-10.0,0.057863241076777275,0.0026141395188180143,-0.834011669521693,-0.0030268378919530436,0.4075788454795905,-0.002264479124635242,0.8314649383863988,0.0870859870408823,True,ok
case_000956,rudder,12.0,6.0,7.5,0.0,0.0,-10.0,0.055628461934227366,0.004286888952255519,-0.8273645298318325,0.0027836130425420947,0.4040006253206057,-0.000273822806858132,0.8210156729960632,0.11651355234226514,True,ok
case_000957,rudder,-8.0,-6.0,8.5,0.0,0.0,-10.0,0.03554674936028249,0.03619598736144052,0.7314974602522937,0.009904407798985541,-0.36686289817890905,-0.013007325894665307,-0.7288205396304006,0.07002260652746722,True,ok
case_000958,rudder,-6.0,-6.0,8.5,0.0,0.0,-10.0,0.010404017717246925,0.03699784983001797,0.5655715115387151,0.011395780841744845,-0.28368275465148757,-0.012901126392174472,-0.5631785431966302,0.052371451665442256,True,ok
case_000959,rudder,-4.0,-6.0,8.5,0.0,0.0,-10.0,-0.009533470431217226,0.037334095702217254,0.3816786290301406,0.01172517617066906,-0.19103573619313627,-0.012610863768590472,-0.3798299268951789,0.03983932806255798,True,ok
case_000960,rudder,-2.0,-6.0,8.5,0.0,0.0,-10.0,-0.021790461850458794,0.03748880504935009,0.1934801930440843,0.011775630041872476,-0.09651113253349476,-0.012262605483004434,-0.19247536466108647,0.03229190837576215,True,ok
case_000961,rudder,0.0,-6.0,8.5,0.0,0.0,-10.0,-0.025921969419497627,0.037536356264282394,0.004324663839143489,0.0117797394917686,-0.002012931370113082,-0.011877197665593135,-0.004324663839143489,0.029703583795729797,True,ok
case_000962,rudder,2.0,-6.0,8.5,0.0,0.0,-10.0,-0.021869717301392175,0.0374888291173955,-0.18484082429636217,0.011775704503220649,0.09190547768622907,-0.011457422439417058,0.18383846543997953,0.03207082623717278,True,ok
case_000963,rudder,4.0,-6.0,8.5,0.0,0.0,-10.0,-0.009686619865858644,0.03733586823592965,-0.3731053251204265,0.01173066000816493,0.1847359565145594,-0.011010806337655749,0.37126669962247905,0.039396685483667065,True,ok
case_000964,rudder,6.0,-6.0,8.5,0.0,0.0,-10.0,0.010214389107624676,0.037009241669093924,-0.5573379143467638,0.011431024738001597,0.27485965588799505,-0.010587117704420675,0.5549698280568863,0.05170426856960655,True,ok
case_000965,rudder,8.0,-6.0,8.5,0.0,0.0,-10.0,0.0355166676869389,0.03624376739697807,-0.7247002835472879,0.010052228936942405,0.3558760649190141,-0.010420812135188898,0.7220839479423535,0.0691164246752978,True,ok
case_000966,rudder,10.0,-6.0,8.5,0.0,0.0,-10.0,0.05669807461003047,0.03443590210237164,-0.8340116695216933,0.005721204038684468,0.4079711879339704,-0.011192833113427765,0.8305858339204059,0.09209994999238309,True,ok
case_000967,rudder,12.0,-6.0,8.5,0.0,0.0,-10.0,0.05444878517725008,0.032047307517965556,-0.8273645298318328,-0.00014130483843834046,0.40439785377457904,-0.01292348023042766,0.8199704837412126,0.12145908687892049,True,ok
case_000968,rudder,-8.0,0.0,8.5,0.0,0.0,-10.0,0.03610410514086668,0.02775801414421048,0.7408488023904655,0.002018628059189006,-0.37224291345829236,-0.010082262990861793,-0.7386636330425541,0.06735348269974317,True,ok
case_000969,rudder,-6.0,0.0,8.5,0.0,0.0,-10.0,0.010459477106929172,0.027997002742785358,0.5721168298701846,0.0020360078720388338,-0.28713121898285016,-0.010169068404611176,-0.5700760270831545,0.04940031403894768,True,ok
case_000970,rudder,-4.0,0.0,8.5,0.0,0.0,-10.0,-0.009749031002480191,0.028168545440575635,0.38593549472921257,0.002048482860390281,-0.19319331929762368,-0.010231376125339973,-0.38431531723594714,0.03664678205794706,True,ok
case_000971,rudder,-2.0,0.0,8.5,0.0,0.0,-10.0,-0.022151317299001255,0.02827180649880107,0.19561411328291217,0.002055992247354076,-0.09757804519451124,-0.01026888259609594,-0.1947218806253841,0.028964657416490912,True,ok
case_000972,rudder,0.0,0.0,8.5,0.0,0.0,-10.0,-0.026330127912679448,0.02830628283996574,0.0043726818541607515,0.0020584994479517743,-0.0020391459816362593,-0.010281405089123683,-0.0043726818541607515,0.026330127912679448,True,ok
case_000973,rudder,2.0,0.0,8.5,0.0,0.0,-10.0,-0.02223153914903879,0.02827180649880107,-0.186878698772595,0.002055992247354077,0.0929125640228583,-0.01026888259609594,0.1859889877913728,0.028739968827647133,True,ok
case_000974,rudder,4.0,0.0,8.5,0.0,0.0,-10.0,-0.009904656221899124,0.028168545440575635,-0.3772615711440823,0.0020484828603902884,0.18680598661994363,-0.010231376125339973,0.3756516670261881,0.036196965859328495,True,ok
case_000975,rudder,6.0,0.0,8.5,0.0,0.0,-10.0,0.010263093083632433,0.027997002742785358,-0.5637645809577851,0.0020360078720388225,0.2781573687176769,-0.010169068404611174,0.5617490049440418,0.04872257450637475,True,ok
case_000976,rudder,8.0,0.0,8.5,0.0,0.0,-10.0,0.03605441924743528,0.027758014144210478,-0.7338873918519258,0.002018628059188993,0.36096819759540855,-0.010082262990861792,0.7317630555329744,0.06643384396177054,True,ok
case_000977,rudder,10.0,0.0,8.5,0.0,0.0,-10.0,0.05802591932536332,0.027452743973280163,-0.8461976092929901,0.001996428094541967,0.4153915842525687,-0.009971382791341944,0.8434180613604297,0.08979629757256215,True,ok
case_000978,rudder,12.0,0.0,8.5,0.0,0.0,-10.0,0.05581746786724822,0.02708267947558157,-0.8382497212113301,0.001969516134093957,0.41052482637962046,-0.00983696800323807,0.8315370577400896,0.1196841945911779,True,ok
case_000979,rudder,-8.0,6.0,8.5,0.0,0.0,-10.0,0.036699979692988785,0.001446114611002239,0.7314974602522938,-0.007166985631331127,-0.36725122142036204,-0.000665034442183994,-0.7295291608355261,0.06495218431453169,True,ok
case_000980,rudder,-6.0,6.0,8.5,0.0,0.0,-10.0,0.011547926740389854,0.0011087051431306085,0.5655715115387151,-0.008624582559757189,-0.2840679391607707,-0.0009399325149573761,-0.5637131353568818,0.047256821588880706,True,ok
case_000981,rudder,-4.0,6.0,8.5,0.0,0.0,-10.0,-0.0083962387399743,0.0011063331315752814,0.38167862903014055,-0.008929697796459208,-0.1914186722676584,-0.0013514647672438621,-0.3801878148821858,0.03469296235574664,True,ok
case_000982,rudder,-2.0,6.0,8.5,0.0,0.0,-10.0,-0.020657244000304678,0.0011527966105287577,0.1934801930440842,-0.008965521906708756,-0.09689271704125868,-0.0017727930256557516,-0.1926547575235783,0.027126437715873176,True,ok
case_000983,rudder,0.0,6.0,8.5,0.0,0.0,-10.0,-0.024790090730896507,0.0011724444040982565,0.004324663839143491,-0.008964744486693843,-0.0023940649466619966,-0.0021826088598985325,-0.004324663839143491,0.024531734208215507,True,ok
case_000984,rudder,2.0,6.0,8.5,0.0,0.0,-10.0,-0.020736499451238056,0.0011527725424833426,-0.1848408242963622,-0.008965596368056933,0.09152389317846515,-0.002577976069243129,0.18401785830247147,0.026905355577283803,True,ok
case_000985,rudder,4.0,6.0,8.5,0.0,0.0,-10.0,-0.00854938817461572,0.0011045605978628763,-0.37310532512042655,-0.008935181633955095,0.1843530204400373,-0.0029515221981785858,0.371624587609486,0.03425031977685574,True,ok
case_000986,rudder,6.0,6.0,8.5,0.0,0.0,-10.0,0.011358298130767603,0.0010973133040546575,-0.5573379143467638,-0.00865982645601392,0.27447447137871184,-0.003253941202711173,0.555504420217138,0.046589638493045,True,ok
case_000987,rudder,8.0,6.0,8.5,0.0,0.0,-10.0,0.03666989801964521,0.0013983345754646887,-0.724700283547288,-0.007314806769287987,0.3554877416775611,-0.0032515482016604023,0.7227925691474789,0.06404600246236225,True,ok
case_000988,rudder,10.0,6.0,8.5,0.0,0.0,-10.0,0.057863241076777275,0.0026141395188180186,-0.8340116695216934,-0.003026837891952999,0.40757884547959045,-0.002264479124635239,0.8314649383863991,0.08708598704088236,True,ok
