primitive_variant_id,primitive_id,entry_role,transition_entry_class,controller_id,candidate_index,candidate_weight_label,local_lqr_speed_bin_id,local_lqr_reference_speed_m_s,K_gain_checksum,augmented_A_checksum,augmented_B_checksum,augmented_gain_checksum,Q_weight_json,R_weight_json,reference_state_vector,reference_command_vector,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,timing_augmentation_type,transition_object_id,w3_variant_status,eligible_for_post_w3_library_size_study,compatible_row_count,incompatible_row_count,continuation_valid_count,episode_terminal_useful_count,hard_failure_count,blocked_count,positive_continuation_count,transition_chain_compatible_count,transition_chain_compatible_rate,transition_success_probability,transition_exit_classes_seen,transition_pairs_seen,accepted_count,continuation_valid_rate,episode_terminal_useful_rate,hard_failure_rate,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,energy_residual_mean_m,lift_dwell_mean_s,saturation_fraction_mean,w3_environment_modes_seen,w3_environment_mode_count,both_w3_modes_positive,status_reason
primvar_recovery_transition_object_a2fb20366ed3,recovery,transition_object,boundary_near,lqrta_recovery_f50f08c0ebda,31,recovery_robust_lhs_logqr_refbias_031,speed_bin_8p0_m_s,8.0,6aa12d6c31516da4a43ffb78342e2e5cf6db569650fc6b7b962495e610acdcc4,a07a3f5eab717036e5a1f18b1f433cf3acba38596179990bedb7a3a288dc8899,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,84a258e5fda426b1edc37d5ff897e7b7c72f116db30596d8017e91d6b804a9a5,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":7.4456265645103175,""q_rates"":10.465982293629894,""q_surfaces"":0.9063167275201636,""q_velocity"":0.1401563211388641,""reference_bank_bias_rad"":-0.003333333333333327,""reference_pitch_bias_rad"":0.0016666666666666705,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.21020482724674847,""r_elevator"":0.1765387255267672,""r_rudder"":0.6279589376177936}","[0.0,0.0,0.0,-0.003333333333333327,-0.04229721378584977,0.0,7.990758646972372,0.0,0.3844167606078879,0.0,0.0,0.0,0.0,-0.007922324452238772,0.0]","[0.0,-0.007922324452238772,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_a2fb20366ed3__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.45,0.1,-0.0720983804614912,0.5039250631151916,0.7971669948028199,-0.032953918335069485,0.022,0.4800000000000001,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_recovery_transition_object_b177429af5a8,recovery,transition_object,boundary_near,lqrta_recovery_981141e06758,31,recovery_robust_lhs_logqr_refbias_031,speed_bin_5p5_m_s,5.5,5eec0a2238eb67d5b5fad101a44f8ac2169358ae24cc39ea2951e576b6e5cab8,ddf6fd76f0fb11df88c353b8f32edee2fba2359ad84e4c295b6ac036772b5afc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,d2c67c816d5612e75f03182c68bffc64576be2ab4b594f2468963c7b883b542a,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":7.4456265645103175,""q_rates"":10.465982293629894,""q_surfaces"":0.9063167275201636,""q_velocity"":0.1401563211388641,""reference_bank_bias_rad"":-0.003333333333333327,""reference_pitch_bias_rad"":0.0016666666666666705,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.21020482724674847,""r_elevator"":0.1765387255267672,""r_rudder"":0.6279589376177936}","[0.0,0.0,0.0,-0.003333333333333327,0.03953759298628207,0.0,5.4714374007798,0.0,0.5597970787240485,0.0,0.0,0.0,0.0,-0.016697164375168067,0.0]","[0.0,-0.016697164375168067,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_b177429af5a8__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.45,0.1,-0.0721103959319533,0.5041522834997737,0.7971669948028199,-0.03232640962649011,0.025500000000000002,0.555,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_recovery_transition_object_c1bc82e17aca,recovery,transition_object,boundary_near,lqrta_recovery_c2ceae00d388,31,recovery_robust_lhs_logqr_refbias_031,speed_bin_3p0_m_s,3.0,2b609ef82dae8b5fbf65b61edfbcf5582564aa6761f8467da9f69828903f4def,1d1fcb4bc0a3d44eb46fb20c2ff74df8038da7f13c084e0025398358a3b0e8e7,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,3257cb5b129b38bb6020487d7f1e8a242e7768a3321f0fac3d75ac7045c75533,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":7.4456265645103175,""q_rates"":10.465982293629894,""q_surfaces"":0.9063167275201636,""q_velocity"":0.1401563211388641,""reference_bank_bias_rad"":-0.003333333333333327,""reference_pitch_bias_rad"":0.0016666666666666705,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.21020482724674847,""r_elevator"":0.1765387255267672,""r_rudder"":0.6279589376177936}","[0.0,0.0,0.0,-0.003333333333333327,0.0691200900541889,0.0,2.9720016025389873,0.0,0.40890888288919713,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_c1bc82e17aca__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.45,0.1,-0.0721203136714807,0.5056352252206313,0.7971669948028199,-0.03233601364414276,0.023,0.7,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_recovery_transition_object_d09cfd615e2b,recovery,transition_object,boundary_near,lqrta_recovery_e12b3e02b265,31,recovery_robust_lhs_logqr_refbias_031,speed_bin_6p5_m_s,6.5,76f8aa33e0a70d118652f89a5507017fdd69b38b3c3cd84a86bdd9c03889f988,7763002034843e2314c6c07973b672a307171b5d67b1fbca1d674b1f61398794,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,c8e72b44ccea550f2290490198fbafa5e66b388e66cb78fdf389d02f66de79dc,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":7.4456265645103175,""q_rates"":10.465982293629894,""q_surfaces"":0.9063167275201636,""q_velocity"":0.1401563211388641,""reference_bank_bias_rad"":-0.003333333333333327,""reference_pitch_bias_rad"":0.0016666666666666705,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.21020482724674847,""r_elevator"":0.1765387255267672,""r_rudder"":0.6279589376177936}","[0.0,0.0,0.0,-0.003333333333333327,0.004503801602943891,0.0,6.482818095890479,0.0,0.4723023772912313,0.0,0.0,0.0,0.0,-0.011856491499609824,0.0]","[0.0,-0.011856491499609824,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_d09cfd615e2b__entry_boundary_near,route_usable,True,40,0,18,19,3,0,19,19,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.475,0.075,-0.0720910252041671,0.5054355875573224,0.7971669948028199,-0.0320939726110106,0.026000000000000002,0.49499999999999994,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_recovery_transition_object_f0cd39398344,recovery,transition_object,boundary_near,lqrta_recovery_4d8b67f63a55,31,recovery_robust_lhs_logqr_refbias_031,speed_bin_5p0_m_s,5.0,104d348cd4cd5221a55f77a59016a8d9c6804d4b908692df897e08cb51bcff0e,46f7e19c62c0c6d4eb88fcf9b345043db8a00901e32d949735a0a37072ae2af0,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,b7fc23209b7ce3bdecaad578b14ac15158a01d8e97a761395c4341e2245ff676,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":7.4456265645103175,""q_rates"":10.465982293629894,""q_surfaces"":0.9063167275201636,""q_velocity"":0.1401563211388641,""reference_bank_bias_rad"":-0.003333333333333327,""reference_pitch_bias_rad"":0.0016666666666666705,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.21020482724674847,""r_elevator"":0.1765387255267672,""r_rudder"":0.6279589376177936}","[0.0,0.0,0.0,-0.003333333333333327,0.060109701579074463,0.0,4.961198229091909,0.0,0.6217009985960275,0.0,0.0,0.0,0.0,-0.021914755184844342,0.0]","[0.0,-0.021914755184844342,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_f0cd39398344__entry_boundary_near,route_usable,True,40,0,18,19,3,0,19,19,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.475,0.075,-0.0722588919386817,0.5054130511410998,0.7971669948028199,-0.032472790272517024,0.026000000000000002,0.64,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_recovery_transition_object_07fb04b306af,recovery,transition_object,inflight_stable,lqrta_recovery_5c5916c9831b,3,recovery_robust_anchor_rate_damped_ref_damped_level_003,speed_bin_5p5_m_s,5.5,bf9ab3522b00018ad8363be56d87b3b6e0dd7b37dbd953f8dbc51afbcf52f41c,ddf6fd76f0fb11df88c353b8f32edee2fba2359ad84e4c295b6ac036772b5afc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,1c9c3ead4524fd963b5e45db42799c2811f70a27f296ae7546e8d8a33b7924f9,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.0,""q_rates"":3.6,""q_surfaces"":0.2,""q_velocity"":0.55,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.32,""r_elevator"":0.96,""r_rudder"":1.44}","[0.0,0.0,0.0,0.0,0.0378709263196154,0.0,5.4714374007798,0.0,0.5597970787240485,0.0,0.0,0.0,0.0,-0.016697164375168067,0.0]","[0.0,-0.016697164375168067,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_07fb04b306af__entry_inflight_stable,survived,True,40,0,40,0,0,0,37,37,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,12,1.0,0.0,0.0,0.1995749845792795,0.6119075062555205,0.8965373803029313,-0.002409015656700218,0.07200000000000001,0.49000000000000005,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_20b0f844c346,recovery,transition_object,inflight_stable,lqrta_recovery_71db24e9049a,3,recovery_robust_anchor_rate_damped_ref_damped_level_003,speed_bin_3p0_m_s,3.0,b192937a38ae0b68a05cf8ff1315f71325357f70339177ddb4d47f0f98abe567,1d1fcb4bc0a3d44eb46fb20c2ff74df8038da7f13c084e0025398358a3b0e8e7,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,93a65532399764be0ae0c5f0e8e4240001c2a4c3a85c9f6bd9a8bc9a6177b987,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.0,""q_rates"":3.6,""q_surfaces"":0.2,""q_velocity"":0.55,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.32,""r_elevator"":0.96,""r_rudder"":1.44}","[0.0,0.0,0.0,0.0,0.06745342338752222,0.0,2.9720016025389873,0.0,0.40890888288919713,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_20b0f844c346__entry_inflight_stable,survived,True,40,0,40,0,0,0,36,36,0.9,0.9,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,12,1.0,0.0,0.0,0.2004390966988047,0.6119075062555205,0.8990614057841739,-0.005505151098830756,0.06250000000000001,0.8600000000000001,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_296d709b5e67,recovery,transition_object,inflight_stable,lqrta_recovery_0a517beb470c,3,recovery_robust_anchor_rate_damped_ref_damped_level_003,speed_bin_7p5_m_s,7.499999999999999,c107790bc10cb8441d6993db882373bcba8658ccdfb4be42e31b8d53e0c56228,4f5d934bc3d60a8e43ce0972e21274db050873d01b035e2087f8e340a1eb6746,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,1a8d19b89d5f4deb991303a85011aa37825b9fbe0c453d62ee51fd9b460db6f8,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.0,""q_rates"":3.6,""q_surfaces"":0.2,""q_velocity"":0.55,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.32,""r_elevator"":0.96,""r_rudder"":1.44}","[0.0,0.0,0.0,0.0,-0.028606452525881006,0.0,7.488799706034377,0.0,0.40973035389072937,0.0,0.0,0.0,0.0,-0.008985397011923286,0.0]","[0.0,-0.008985397011923286,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_296d709b5e67__entry_inflight_stable,survived,True,40,0,40,0,0,0,36,36,0.9,0.9,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,13,1.0,0.0,0.0,0.1999147433149435,0.6119075062555205,0.9121458550553404,-0.0019131897765316194,0.069,0.54,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_299aeb403f61,recovery,transition_object,inflight_stable,lqrta_recovery_0a3a43d304d7,3,recovery_robust_anchor_rate_damped_ref_damped_level_003,speed_bin_3p5_m_s,3.5,163b2926bcd4a156fa327298ab511a5ce1467ac60a3f154d23a40523f451f5e8,05a0875ef9c591e85119d8eedc262de1b628a67b8f5e379aa700ae1875e54222,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,c6e265de471b7598f25fa30424d0ca94854e6ca145f9cdc591ecab6120b98987,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.0,""q_rates"":3.6,""q_surfaces"":0.2,""q_velocity"":0.55,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.32,""r_elevator"":0.96,""r_rudder"":1.44}","[0.0,0.0,0.0,0.0,0.06745342338752222,0.0,3.467335202962152,0.0,0.47706036337073,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_299aeb403f61__entry_inflight_stable,survived,True,40,0,40,0,0,0,37,37,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,14,1.0,0.0,0.0,0.1998911531871332,0.6119075062555205,0.9055584942343212,-0.004049252363647104,0.07050000000000001,0.73,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_49201c13231d,recovery,transition_object,inflight_stable,lqrta_recovery_e29e2769c9e0,3,recovery_robust_anchor_rate_damped_ref_damped_level_003,speed_bin_4p5_m_s,4.5,96b056fba48d9d842f87b59a6c42be8514320e2e57c188a163b3c1cf3ebfc69f,4ad3ab5e902cad25034db9a655f3937276a05148421391a3e0edd469161fdaa1,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,2ac04da7f712042b8aa512297b00a68de2e77fe0f908b50dbb80b920467c74de,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.0,""q_rates"":3.6,""q_surfaces"":0.2,""q_velocity"":0.55,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.32,""r_elevator"":0.96,""r_rudder"":1.44}","[0.0,0.0,0.0,0.0,0.06745342338752222,0.0,4.4580024038084805,0.0,0.6133633243337958,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_49201c13231d__entry_inflight_stable,survived,True,40,0,40,0,0,0,36,36,0.9,0.9,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,12,1.0,0.0,0.0,0.2006599115503951,0.6119075062555205,0.910755619458982,-0.004761491010625328,0.069,0.6449999999999999,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_69d3da08339d,recovery,transition_object,inflight_stable,lqrta_recovery_613d98914d63,3,recovery_robust_anchor_rate_damped_ref_damped_level_003,speed_bin_5p0_m_s,5.0,93672ffc62015c25b19c15affc700850df67192ab086495bdc8fda731e38bf98,46f7e19c62c0c6d4eb88fcf9b345043db8a00901e32d949735a0a37072ae2af0,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,2df0b5f7fb14e3e727c57bb87b5255fd336229e03ec5d55327a49d200bdeabf4,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.0,""q_rates"":3.6,""q_surfaces"":0.2,""q_velocity"":0.55,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.32,""r_elevator"":0.96,""r_rudder"":1.44}","[0.0,0.0,0.0,0.0,0.05844303491240779,0.0,4.961198229091909,0.0,0.6217009985960275,0.0,0.0,0.0,0.0,-0.021914755184844342,0.0]","[0.0,-0.021914755184844342,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_69d3da08339d__entry_inflight_stable,survived,True,40,0,40,0,0,0,37,37,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,13,1.0,0.0,0.0,0.2003737483740186,0.6119075062555205,0.910606277366938,-0.003503763335458661,0.06100000000000001,0.5700000000000001,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_724e300c8333,recovery,transition_object,inflight_stable,lqrta_recovery_b8cab1219a77,3,recovery_robust_anchor_rate_damped_ref_damped_level_003,speed_bin_6p5_m_s,6.5,35eee366265004a6fca684f0b25da7aad74b14ddf3691b00365dd06842cd2d98,7763002034843e2314c6c07973b672a307171b5d67b1fbca1d674b1f61398794,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,53f129c0a226f9924faf45aaf45e58ab4f7c496dc03c117fc299b712c569d0fe,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.0,""q_rates"":3.6,""q_surfaces"":0.2,""q_velocity"":0.55,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.32,""r_elevator"":0.96,""r_rudder"":1.44}","[0.0,0.0,0.0,0.0,0.0028371349362772205,0.0,6.482818095890479,0.0,0.4723023772912313,0.0,0.0,0.0,0.0,-0.011856491499609824,0.0]","[0.0,-0.011856491499609824,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_724e300c8333__entry_inflight_stable,survived,True,40,0,40,0,0,0,37,37,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,11,1.0,0.0,0.0,0.2002417721137979,0.6119075062555205,0.9096428384764303,-0.005323030440496909,0.0625,0.5199999999999999,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
