group,parameter_name,parameter_symbol,quantity_name,quantity_symbol,difference_scheme,step_size,derivative_estimate,absolute_error_estimate,relative_error_estimate,signal_amplitude,roundoff_floor,roundoff_limited,selected_for_final,selected_step_size,selection_reason,reeval_path,notes
requirement,wall_clearance_m,c_w,sink_rate_mps,V_sink,central,0.0004,0.0,0.0,0.0,0.0,4.952843187332192e-07,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,sink_rate_mps,V_sink,central,0.0002,0.0,0.0,0.0,0.0,4.952843187332192e-07,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,mass_total_kg,m,central,0.0004,0.0,0.0,0.0,0.0,8.797055689334047e-08,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,mass_total_kg,m,central,0.0002,0.0,0.0,0.0,0.0,8.797055689334047e-08,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,roll_tau_s,tau_roll,central,0.0004,0.0,0.0,0.0,0.0,1.6694997882207037e-08,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,roll_tau_s,tau_roll,central,0.0002,0.0,0.0,0.0,0.0,1.6694997882207037e-08,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,static_margin,SM,central,0.0004,0.0,0.0,0.0,0.0,6.586179750429337e-06,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,static_margin,SM,central,0.0002,0.0,0.0,0.0,0.0,6.586179750429337e-06,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,nom_cl_margin_to_cap,Delta_CL,central,0.0004,0.0,0.0,0.0,0.0,6.321422312564203e-07,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,nom_cl_margin_to_cap,Delta_CL,central,0.0002,0.0,0.0,0.0,0.0,6.321422312564203e-07,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,nom_util_e,u_e,central,0.0004,0.0,0.0,0.0,0.0,1.1009778833052199e-09,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,nom_util_e,u_e,central,0.0002,0.0,0.0,0.0,0.0,1.1009778833052199e-09,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,nom_lateral_residual,r_lat,central,0.0004,0.0,0.0,0.0,0.0,7.450580596923827e-13,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,nom_lateral_residual,r_lat,central,0.0002,0.0,0.0,0.0,0.0,7.450580596923827e-13,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,static_margin_min_margin,Delta_SM_min,central,0.0004,0.0,0.0,0.0,0.0,2.860889451967422e-06,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,static_margin_min_margin,Delta_SM_min,central,0.0002,0.0,0.0,0.0,0.0,2.860889451967422e-06,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,roll_tau_limit_margin,Delta_tau_max,central,0.0004,0.0,0.0,0.0,0.0,3.185811289793652e-07,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,roll_tau_limit_margin,Delta_tau_max,central,0.0002,0.0,0.0,0.0,0.0,3.185811289793652e-07,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,elevator_util_margin,Delta_u_e,central,0.0004,0.0,0.0,0.0,0.0,7.439570818090777e-07,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,elevator_util_margin,Delta_u_e,central,0.0002,0.0,0.0,0.0,0.0,7.439570818090777e-07,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,bank_entry_margin_deg,Delta_phi_be,central,0.0004,0.0,0.0,0.0,0.0,1.864145915694707e-05,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,bank_entry_margin_deg,Delta_phi_be,central,0.0002,0.0,0.0,0.0,0.0,1.864145915694707e-05,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,turn_radius_allow_m,R_allow,central,0.0004,-0.9999999999998899,0.0,0.0,0.0007999999999999119,1.3557188337572591e-06,False,False,0.0002,smaller_step_selected,derived_only,
requirement,wall_clearance_m,c_w,turn_radius_allow_m,R_allow,central,0.0002,-0.9999999999998899,0.0,0.0,0.00039999999999995595,1.3555698221453208e-06,False,True,0.0002,smaller_step_selected,derived_only,
requirement,wall_clearance_m,c_w,turn_radius_ach_m,R_ach,central,0.0004,0.0,0.0,0.0,0.0,1.5863065962300183e-06,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,turn_radius_ach_m,R_ach,central,0.0002,0.0,0.0,0.0,0.0,1.5863065962300183e-06,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,turn_footprint_margin_m,Delta_footprint,central,0.0004,-1.000000000000445,5.551115123125783e-13,5.551115123126394e-13,0.000800000000000356,2.3118380892051317e-07,False,False,0.0002,smaller_step_selected,derived_only,
requirement,wall_clearance_m,c_w,turn_footprint_margin_m,Delta_footprint,central,0.0002,-0.9999999999998899,0.0,0.0,0.00039999999999995595,2.310347973085747e-07,False,True,0.0002,smaller_step_selected,derived_only,
requirement,wall_clearance_m,c_w,agility_lateral_margin_mps2,Delta_a_lat,central,0.0004,-4.834504169841658,1.7529089291201672e-07,3.625829932286677e-08,0.0038676033358733264,9.55194588000549e-07,False,False,0.0002,smaller_step_selected,derived_only,
requirement,wall_clearance_m,c_w,agility_lateral_margin_mps2,Delta_a_lat,central,0.0002,-4.834503994550765,0.0,0.0,0.001933801597820306,9.544739531190757e-07,False,True,0.0002,smaller_step_selected,derived_only,
requirement,turn_bank_deg,phi_turn,objective,J,central,0.1,0.0,0.0,0.0,0.0,1.594265655467447e-06,True,True,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,objective,J,central,0.05,0.0,0.0,0.0,0.0,1.594265655467447e-06,True,False,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,sink_rate_mps,V_sink,central,0.1,0.0,0.0,0.0,0.0,4.952843187332192e-07,True,True,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,sink_rate_mps,V_sink,central,0.05,0.0,0.0,0.0,0.0,4.952843187332192e-07,True,False,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,mass_total_kg,m,central,0.1,0.0,0.0,0.0,0.0,8.797055689334047e-08,True,True,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,mass_total_kg,m,central,0.05,0.0,0.0,0.0,0.0,8.797055689334047e-08,True,False,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,roll_tau_s,tau_roll,central,0.1,0.0,0.0,0.0,0.0,1.6694997882207037e-08,True,True,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,roll_tau_s,tau_roll,central,0.05,0.0,0.0,0.0,0.0,1.6694997882207037e-08,True,False,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,static_margin,SM,central,0.1,0.0,0.0,0.0,0.0,6.586179750429337e-06,True,True,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,static_margin,SM,central,0.05,0.0,0.0,0.0,0.0,6.586179750429337e-06,True,False,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,nom_cl_margin_to_cap,Delta_CL,central,0.1,0.0,0.0,0.0,0.0,6.321422312564203e-07,True,True,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,nom_cl_margin_to_cap,Delta_CL,central,0.05,0.0,0.0,0.0,0.0,6.321422312564203e-07,True,False,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,nom_util_e,u_e,central,0.1,0.0,0.0,0.0,0.0,1.1009778833052199e-09,True,True,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,nom_util_e,u_e,central,0.05,0.0,0.0,0.0,0.0,1.1009778833052199e-09,True,False,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,nom_lateral_residual,r_lat,central,0.1,0.0,0.0,0.0,0.0,7.450580596923827e-13,True,True,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,nom_lateral_residual,r_lat,central,0.05,0.0,0.0,0.0,0.0,7.450580596923827e-13,True,False,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,static_margin_min_margin,Delta_SM_min,central,0.1,0.0,0.0,0.0,0.0,2.860889451967422e-06,True,True,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,static_margin_min_margin,Delta_SM_min,central,0.05,0.0,0.0,0.0,0.0,2.860889451967422e-06,True,False,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,roll_tau_limit_margin,Delta_tau_max,central,0.1,0.0,0.0,0.0,0.0,3.185811289793652e-07,True,True,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,roll_tau_limit_margin,Delta_tau_max,central,0.05,0.0,0.0,0.0,0.0,3.185811289793652e-07,True,False,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,elevator_util_margin,Delta_u_e,central,0.1,0.0,0.0,0.0,0.0,7.439570818090777e-07,True,True,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,elevator_util_margin,Delta_u_e,central,0.05,0.0,0.0,0.0,0.0,7.439570818090777e-07,True,False,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,bank_entry_margin_deg,Delta_phi_be,central,0.1,-1.0000000000000142,7.105427357601002e-14,7.105427357601406e-14,0.20000000000000284,1.8715964962916307e-05,False,False,0.05,smaller_step_selected,derived_only,
requirement,turn_bank_deg,phi_turn,bank_entry_margin_deg,Delta_phi_be,central,0.05,-0.9999999999999432,0.0,0.0,0.09999999999999432,1.8678712059931688e-05,False,True,0.05,smaller_step_selected,derived_only,
requirement,turn_bank_deg,phi_turn,turn_radius_allow_m,R_allow,central,0.1,0.0,0.0,0.0,0.0,1.3554208105333822e-06,True,True,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,turn_radius_allow_m,R_allow,central,0.05,0.0,0.0,0.0,0.0,1.3554208105333822e-06,True,False,0.1,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,turn_bank_deg,phi_turn,turn_radius_ach_m,R_ach,central,0.1,-0.03118099321606671,1.0952142748266169e-07,3.5124542509836294e-06,0.006236198643213342,1.5886355796372444e-06,False,False,0.05,smaller_step_selected,derived_only,
requirement,turn_bank_deg,phi_turn,turn_radius_ach_m,R_ach,central,0.05,-0.031180883694639228,0.0,0.0,0.0031180883694639228,1.5874696292552446e-06,False,True,0.05,smaller_step_selected,derived_only,
requirement,turn_bank_deg,phi_turn,turn_footprint_margin_m,Delta_footprint,central,0.1,0.03118099321606671,1.0952142748266169e-07,3.5124542509836294e-06,0.006236198643213342,2.3321476910386228e-07,False,False,0.05,smaller_step_selected,derived_only,
requirement,turn_bank_deg,phi_turn,turn_footprint_margin_m,Delta_footprint,central,0.05,0.031180883694639228,0.0,0.0,0.0031180883694639228,2.320488187218624e-07,False,True,0.05,smaller_step_selected,derived_only,
requirement,turn_bank_deg,phi_turn,agility_lateral_margin_mps2,Delta_a_lat,central,0.1,0.11005598039201647,4.190621627486735e-08,3.807716779124432e-07,0.022011196078403295,9.619618140220085e-07,False,False,0.05,smaller_step_selected,derived_only,
requirement,turn_bank_deg,phi_turn,agility_lateral_margin_mps2,Delta_a_lat,central,0.05,0.11005602229823275,0.0,0.0,0.011005602229823275,9.578555149626726e-07,False,True,0.05,smaller_step_selected,derived_only,
requirement,static_margin_min,SM_min,objective,J,central,0.01,0.0,0.0,0.0,0.0,1.594265655467447e-06,True,True,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,objective,J,central,0.005,0.0,0.0,0.0,0.0,1.594265655467447e-06,True,False,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,sink_rate_mps,V_sink,central,0.01,0.0,0.0,0.0,0.0,4.952843187332192e-07,True,True,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,sink_rate_mps,V_sink,central,0.005,0.0,0.0,0.0,0.0,4.952843187332192e-07,True,False,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,mass_total_kg,m,central,0.01,0.0,0.0,0.0,0.0,8.797055689334047e-08,True,True,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,mass_total_kg,m,central,0.005,0.0,0.0,0.0,0.0,8.797055689334047e-08,True,False,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,roll_tau_s,tau_roll,central,0.01,0.0,0.0,0.0,0.0,1.6694997882207037e-08,True,True,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,roll_tau_s,tau_roll,central,0.005,0.0,0.0,0.0,0.0,1.6694997882207037e-08,True,False,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,static_margin,SM,central,0.01,0.0,0.0,0.0,0.0,6.586179750429337e-06,True,True,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,static_margin,SM,central,0.005,0.0,0.0,0.0,0.0,6.586179750429337e-06,True,False,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,nom_cl_margin_to_cap,Delta_CL,central,0.01,0.0,0.0,0.0,0.0,6.321422312564203e-07,True,True,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,nom_cl_margin_to_cap,Delta_CL,central,0.005,0.0,0.0,0.0,0.0,6.321422312564203e-07,True,False,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,nom_util_e,u_e,central,0.01,0.0,0.0,0.0,0.0,1.1009778833052199e-09,True,True,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,nom_util_e,u_e,central,0.005,0.0,0.0,0.0,0.0,1.1009778833052199e-09,True,False,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,nom_lateral_residual,r_lat,central,0.01,0.0,0.0,0.0,0.0,7.450580596923827e-13,True,True,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,nom_lateral_residual,r_lat,central,0.005,0.0,0.0,0.0,0.0,7.450580596923827e-13,True,False,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,static_margin_min_margin,Delta_SM_min,central,0.01,-0.9999999999999787,0.0,0.0,0.019999999999999574,2.868340032564346e-06,False,False,0.005,smaller_step_selected,derived_only,
requirement,static_margin_min,SM_min,static_margin_min_margin,Delta_SM_min,central,0.005,-0.9999999999999787,0.0,0.0,0.009999999999999787,2.864614742265884e-06,False,True,0.005,smaller_step_selected,derived_only,
requirement,static_margin_min,SM_min,roll_tau_limit_margin,Delta_tau_max,central,0.01,0.0,0.0,0.0,0.0,3.185811289793652e-07,True,True,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,roll_tau_limit_margin,Delta_tau_max,central,0.005,0.0,0.0,0.0,0.0,3.185811289793652e-07,True,False,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,elevator_util_margin,Delta_u_e,central,0.01,0.0,0.0,0.0,0.0,7.439570818090777e-07,True,True,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,elevator_util_margin,Delta_u_e,central,0.005,0.0,0.0,0.0,0.0,7.439570818090777e-07,True,False,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,bank_entry_margin_deg,Delta_phi_be,central,0.01,0.0,0.0,0.0,0.0,1.864145915694707e-05,True,True,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,bank_entry_margin_deg,Delta_phi_be,central,0.005,0.0,0.0,0.0,0.0,1.864145915694707e-05,True,False,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,turn_radius_allow_m,R_allow,central,0.01,0.0,0.0,0.0,0.0,1.3554208105333822e-06,True,True,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,turn_radius_allow_m,R_allow,central,0.005,0.0,0.0,0.0,0.0,1.3554208105333822e-06,True,False,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,turn_radius_ach_m,R_ach,central,0.01,0.0,0.0,0.0,0.0,1.5863065962300183e-06,True,True,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,turn_radius_ach_m,R_ach,central,0.005,0.0,0.0,0.0,0.0,1.5863065962300183e-06,True,False,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,turn_footprint_margin_m,Delta_footprint,central,0.01,0.0,0.0,0.0,0.0,2.3088578569663625e-07,True,True,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,turn_footprint_margin_m,Delta_footprint,central,0.005,0.0,0.0,0.0,0.0,2.3088578569663625e-07,True,False,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,agility_lateral_margin_mps2,Delta_a_lat,central,0.01,0.0,0.0,0.0,0.0,9.537534766872343e-07,True,True,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,static_margin_min,SM_min,agility_lateral_margin_mps2,Delta_a_lat,central,0.005,0.0,0.0,0.0,0.0,9.537534766872343e-07,True,False,0.01,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,max_cl_nominal,CL_cap,objective,J,central,0.0024,2.035408878479454e-12,0.0,0.0,9.769962616701378e-15,1.5942656554674535e-06,True,True,0.0024,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,max_cl_nominal,CL_cap,objective,J,central,0.0012,-1.295260195396016e-12,3.33066907387547e-12,0.0033306690738754696,3.1086244689504383e-15,1.5942656554674493e-06,True,False,0.0024,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,max_cl_nominal,CL_cap,sink_rate_mps,V_sink,central,0.0024,2.1973164029039558e-12,0.0,0.0,1.0547118733938987e-14,4.952843187332237e-07,True,True,0.0024,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,max_cl_nominal,CL_cap,sink_rate_mps,V_sink,central,0.0012,-2.7755575615628914e-13,2.474872159060245e-12,0.002474872159060245,6.661338147750939e-16,4.952843187332197e-07,True,False,0.0024,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,max_cl_nominal,CL_cap,mass_total_kg,m,central,0.0024,0.0,0.0,0.0,0.0,8.797055689334047e-08,True,True,0.0024,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,max_cl_nominal,CL_cap,mass_total_kg,m,central,0.0012,0.0,0.0,0.0,0.0,8.797055689334047e-08,True,False,0.0024,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,max_cl_nominal,CL_cap,roll_tau_s,tau_roll,central,0.0024,-1.3682631416767068e-12,0.0,0.0,6.567663080048192e-15,1.6694997882214028e-08,True,True,0.0024,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,max_cl_nominal,CL_cap,roll_tau_s,tau_roll,central,0.0012,-1.4788517632702282e-12,1.1058862159352145e-13,0.00011058862159352144,3.5492442318485473e-15,1.669499788220922e-08,True,False,0.0024,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,max_cl_nominal,CL_cap,static_margin,SM,central,0.0024,2.0168570517379675e-07,0.0,0.0,9.680913848342243e-10,6.586179750429337e-06,True,True,0.0024,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
