group,parameter_name,parameter_symbol,baseline_parameter_value,step_used,quantity_name,quantity_symbol,baseline_quantity_value,sensitivity_raw,sensitivity_normalized,difference_scheme,fd_stability_abs,fd_stability_rel,fd_stable,unit_raw,step_selection_reason,notes,reeval_path
requirement,turn_bank_deg,phi_turn,50.0,0.1,roll_tau_limit_margin,Delta_tau_max,0.4275923531528536,0.0,0.0,central,0.0,0.0,False,s/deg,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,turn_bank_deg,phi_turn,50.0,0.1,elevator_util_margin,Delta_u_e,0.9985222924992453,0.0,0.0,central,0.0,0.0,False,1/deg,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,turn_bank_deg,phi_turn,50.0,0.05,bank_entry_margin_deg,Delta_phi_be,-25.02014294650231,-0.9999999999999432,-1.99838986159697,central,7.105427357601002e-14,7.105427357601406e-14,True,deg/deg,smaller_step_selected,,derived_only
requirement,turn_bank_deg,phi_turn,50.0,0.1,turn_radius_allow_m,R_allow,1.8192150167370904,0.0,0.0,central,0.0,0.0,False,m/deg,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,turn_bank_deg,phi_turn,50.0,0.05,turn_radius_ach_m,R_ach,2.1291046725740643,-0.031180883694639228,-0.7322534231476248,central,1.0952142748266169e-07,3.5124542509836294e-06,True,m/deg,smaller_step_selected,,derived_only
requirement,turn_bank_deg,phi_turn,50.0,0.05,turn_footprint_margin_m,Delta_footprint,-0.30988965583697414,0.031180883694639228,5.030965556178935,central,1.0952142748266169e-07,3.5124542509836294e-06,True,m/deg,smaller_step_selected,,derived_only
requirement,turn_bank_deg,phi_turn,50.0,0.05,agility_lateral_margin_mps2,Delta_a_lat,-1.2801062471306155,0.11005602229823275,4.298706554433493,central,4.190621627486735e-08,3.807716779124432e-07,True,m/s^2/deg,smaller_step_selected,,derived_only
requirement,static_margin_min,SM_min,5.0,0.01,objective,J,2.139787141052715,0.0,0.0,central,0.0,0.0,False,1/%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,static_margin_min,SM_min,5.0,0.01,sink_rate_mps,V_sink,0.6647593597440051,0.0,0.0,central,0.0,0.0,False,m/s/%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,static_margin_min,SM_min,5.0,0.01,mass_total_kg,m,0.11807208277118897,0.0,0.0,central,0.0,0.0,False,kg/%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
