fan_layout,layout_branch_id,family,target_heading_deg,direction_sign,start_class,trial_count,success_count,success_rate,nominal_pass_count,nominal_pass_rate,failure_label_distribution_json,min_true_margin_m_min,min_true_margin_m_median,energy_residual_m_median,heading_error_deg_median,lift_dwell_fraction_median
four_fan,four_fan_branch,canyon_steep_bank,30.0,-1,mid_arena,294,0,0.0,0,0.0,"{""target_miss"": 43, ""true_safety_violation"": 251}",-0.1289135081792078,-0.0442635856560986,0.0202837228626624,28.35557505376049,1.0
four_fan,four_fan_branch,canyon_steep_bank,30.0,-1,random_stress,294,1,0.003401360544217687,1,0.003401360544217687,"{""success"": 1, ""target_miss"": 84, ""true_safety_violation"": 209}",-0.1339014835039043,-0.023396306152407752,-0.01089925854154785,29.524264530717442,1.0
four_fan,four_fan_branch,canyon_steep_bank,30.0,1,favourable,368,0,0.0,0,0.0,"{""target_miss"": 123, ""true_safety_violation"": 245}",-0.1326220652154779,-0.033251018179643446,0.020951637638984798,28.042705419185943,1.0
four_fan,four_fan_branch,canyon_steep_bank,30.0,1,lift_sector,515,0,0.0,0,0.0,"{""target_miss"": 112, ""true_safety_violation"": 403}",-0.1371329729689847,-0.0327241509041073,0.0378736758860318,29.222685442456125,1.0
four_fan,four_fan_branch,canyon_steep_bank,30.0,1,mid_arena,294,0,0.0,0,0.0,"{""target_miss"": 37, ""true_safety_violation"": 257}",-0.1253936600953187,-0.044865371861558104,0.03994255022992635,29.123499184612673,1.0
four_fan,four_fan_branch,canyon_steep_bank,30.0,1,random_stress,294,0,0.0,0,0.0,"{""target_miss"": 76, ""true_safety_violation"": 218}",-0.1416906942214943,-0.0226590401239598,-0.009074414433432,29.90596522600422,1.0
four_fan,four_fan_branch,canyon_steep_bank,45.0,-1,favourable,368,0,0.0,0,0.0,"{""target_miss"": 130, ""true_safety_violation"": 238}",-0.1343570296558187,-0.02800379508432725,-0.02838366652866135,42.09259420253825,1.0
four_fan,four_fan_branch,canyon_steep_bank,45.0,-1,lift_sector,515,0,0.0,0,0.0,"{""target_miss"": 112, ""true_safety_violation"": 403}",-0.1350446573390065,-0.0310261858871427,0.0212416742055188,44.12708609394016,1.0
four_fan,four_fan_branch,canyon_steep_bank,45.0,-1,mid_arena,294,0,0.0,0,0.0,"{""target_miss"": 46, ""true_safety_violation"": 248}",-0.138968682570165,-0.04425436655502685,0.0210631984158755,43.551301726068544,1.0
four_fan,four_fan_branch,canyon_steep_bank,45.0,-1,random_stress,294,0,0.0,0,0.0,"{""target_miss"": 76, ""true_safety_violation"": 218}",-0.1342004832337613,-0.019494186767891,-0.011243502082981052,44.945290849639804,1.0
four_fan,four_fan_branch,canyon_steep_bank,45.0,1,favourable,368,0,0.0,0,0.0,"{""target_miss"": 111, ""true_safety_violation"": 257}",-0.134726681555132,-0.0338125398773754,-0.0030836401103186504,42.86468575218784,1.0
four_fan,four_fan_branch,canyon_steep_bank,45.0,1,lift_sector,515,0,0.0,0,0.0,"{""target_miss"": 108, ""true_safety_violation"": 407}",-0.1322487952098662,-0.0358159568419536,0.0335757346162939,44.3063769304234,1.0
four_fan,four_fan_branch,canyon_steep_bank,45.0,1,mid_arena,294,0,0.0,0,0.0,"{""target_miss"": 43, ""true_safety_violation"": 251}",-0.1314813688148728,-0.03747762806287715,0.0277787225079224,44.01100974804538,1.0
four_fan,four_fan_branch,canyon_steep_bank,45.0,1,random_stress,294,0,0.0,0,0.0,"{""target_miss"": 77, ""true_safety_violation"": 217}",-0.1321125712439115,-0.0249091497892378,-0.0108191516529494,44.76467753484707,1.0
four_fan,four_fan_branch,canyon_steep_bank,60.0,-1,favourable,368,0,0.0,0,0.0,"{""target_miss"": 130, ""true_safety_violation"": 238}",-0.1316142959412083,-0.02879414841137245,-0.03723363617697465,56.853675032708296,1.0
four_fan,four_fan_branch,canyon_steep_bank,60.0,-1,lift_sector,515,0,0.0,0,0.0,"{""target_miss"": 113, ""true_safety_violation"": 402}",-0.1273951086512958,-0.0298243106064874,0.0185841081182918,59.18559151478226,1.0
four_fan,four_fan_branch,canyon_steep_bank,60.0,-1,mid_arena,294,0,0.0,0,0.0,"{""target_miss"": 39, ""true_safety_violation"": 255}",-0.1320026279609516,-0.03886033417072405,0.00596296344635,58.290489911409225,1.0
four_fan,four_fan_branch,canyon_steep_bank,60.0,-1,random_stress,294,0,0.0,0,0.0,"{""target_miss"": 68, ""true_safety_violation"": 226}",-0.1408350466156913,-0.024195788572153147,-0.0149371263902182,59.69732400031866,1.0
four_fan,four_fan_branch,canyon_steep_bank,60.0,1,favourable,368,0,0.0,0,0.0,"{""target_miss"": 133, ""true_safety_violation"": 235}",-0.1356235791433899,-0.0167530325719744,0.0033776340254776,57.924442885251835,1.0
four_fan,four_fan_branch,canyon_steep_bank,60.0,1,lift_sector,515,0,0.0,0,0.0,"{""target_miss"": 102, ""true_safety_violation"": 413}",-0.1385003072682566,-0.0324426151292165,0.0252063413448944,59.41720520395786,1.0
four_fan,four_fan_branch,canyon_steep_bank,60.0,1,mid_arena,294,0,0.0,0,0.0,"{""target_miss"": 43, ""true_safety_violation"": 251}",-0.1356687589642744,-0.03584673463474215,0.03151662234900505,59.01073174480402,1.0
four_fan,four_fan_branch,canyon_steep_bank,60.0,1,random_stress,294,0,0.0,0,0.0,"{""target_miss"": 87, ""true_safety_violation"": 207}",-0.1297499573320397,-0.0191215894734054,-0.01023051044356575,60.08749671951222,1.0
four_fan,four_fan_branch,canyon_steep_bank,90.0,-1,favourable,368,0,0.0,0,0.0,"{""target_miss"": 125, ""true_safety_violation"": 243}",-0.1334849715232255,-0.0282904486305448,-0.0568824605861606,87.08358812951738,1.0
four_fan,four_fan_branch,canyon_steep_bank,90.0,-1,lift_sector,515,0,0.0,0,0.0,"{""target_miss"": 118, ""true_safety_violation"": 397}",-0.1309314162013981,-0.0357330100528274,0.0134746631378792,89.07425783314724,1.0
four_fan,four_fan_branch,canyon_steep_bank,90.0,-1,mid_arena,294,0,0.0,0,0.0,"{""target_miss"": 47, ""true_safety_violation"": 247}",-0.1328574678144001,-0.0446321810439576,-0.01506061122504195,87.68909904399516,1.0
four_fan,four_fan_branch,canyon_steep_bank,90.0,-1,random_stress,294,0,0.0,0,0.0,"{""target_miss"": 71, ""true_safety_violation"": 223}",-0.1298182793448363,-0.0250354982659624,-0.01670773012248665,89.74860688426847,1.0
four_fan,four_fan_branch,canyon_steep_bank,90.0,1,favourable,368,0,0.0,0,0.0,"{""target_miss"": 138, ""true_safety_violation"": 230}",-0.1350593126548336,-0.02792783266674355,-0.023231485435094498,87.84970439387149,1.0
four_fan,four_fan_branch,canyon_steep_bank,90.0,1,lift_sector,515,0,0.0,0,0.0,"{""target_miss"": 99, ""true_safety_violation"": 416}",-0.1330417135458488,-0.0331017109896727,0.0173636752290304,89.04626482960074,1.0
four_fan,four_fan_branch,canyon_steep_bank,90.0,1,mid_arena,294,0,0.0,0,0.0,"{""target_miss"": 36, ""true_safety_violation"": 258}",-0.1298438108373503,-0.0392159160789609,0.023565896407317752,89.03383159230972,1.0
four_fan,four_fan_branch,canyon_steep_bank,90.0,1,random_stress,294,0,0.0,0,0.0,"{""target_miss"": 71, ""true_safety_violation"": 223}",-0.1366213867947312,-0.0233715352950385,-0.01360499662851025,89.71171628309129,1.0
four_fan,four_fan_branch,canyon_steep_bank,120.0,-1,favourable,368,0,0.0,0,0.0,"{""target_miss"": 129, ""true_safety_violation"": 239}",-0.130251672456052,-0.0229737620956567,-0.0734794044646014,116.76758802415299,1.0
four_fan,four_fan_branch,canyon_steep_bank,120.0,-1,lift_sector,515,0,0.0,0,0.0,"{""target_miss"": 101, ""true_safety_violation"": 414}",-0.1249680546181135,-0.0385822555913684,0.0052694706652576,119.3493785669846,1.0
four_fan,four_fan_branch,canyon_steep_bank,120.0,-1,mid_arena,294,0,0.0,0,0.0,"{""target_miss"": 43, ""true_safety_violation"": 251}",-0.1279604818800823,-0.04544659534532555,-0.0232670789440785,118.36436193878333,1.0
four_fan,four_fan_branch,canyon_steep_bank,120.0,-1,random_stress,294,0,0.0,0,0.0,"{""target_miss"": 71, ""true_safety_violation"": 223}",-0.132749675167406,-0.025430582525124798,-0.01321688675104445,119.85030434922908,1.0
four_fan,four_fan_branch,canyon_steep_bank,120.0,1,favourable,368,0,0.0,0,0.0,"{""target_miss"": 129, ""true_safety_violation"": 239}",-0.1293126560266069,-0.028242737292774,-0.044849154872274644,117.92003946507252,1.0
four_fan,four_fan_branch,canyon_steep_bank,120.0,1,lift_sector,515,0,0.0,0,0.0,"{""target_miss"": 100, ""true_safety_violation"": 415}",-0.1279513012464597,-0.0328977449246428,0.0133146886584545,119.40581996979834,1.0
four_fan,four_fan_branch,canyon_steep_bank,120.0,1,mid_arena,294,0,0.0,0,0.0,"{""target_miss"": 38, ""true_safety_violation"": 256}",-0.1292169066409689,-0.0445383578001665,0.00261976895644395,118.76043927900572,1.0
four_fan,four_fan_branch,canyon_steep_bank,120.0,1,random_stress,294,0,0.0,0,0.0,"{""target_miss"": 76, ""true_safety_violation"": 218}",-0.128629703910738,-0.02266167486773835,-0.0151128742926609,119.65047962656958,1.0
