fan_layout,layout_branch_id,family,target_heading_deg,direction_sign,start_class,trial_count,success_count,success_rate,nominal_pass_count,nominal_pass_rate,failure_label_distribution_json,min_true_margin_m_min,min_true_margin_m_median,energy_residual_m_median,heading_error_deg_median,lift_dwell_fraction_median
four_fan,four_fan_branch,wingover_lite,120.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 297, ""true_safety_violation"": 1174}",-0.1358665799888509,-0.0323370946161842,-0.0245330039511983,117.75096496348397,1.0
four_fan,four_fan_branch,wingover_lite,150.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 349, ""true_safety_violation"": 1122}",-0.1359656341925594,-0.0318307415922092,-0.0408271781295885,146.76742392154705,1.0
four_fan,four_fan_branch,wingover_lite,150.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 382, ""true_safety_violation"": 1089}",-0.1336454927298627,-0.0298268870868563,-0.0384475019635184,147.26133723280518,1.0
four_fan,four_fan_branch,wingover_lite,180.0,-1,all,1443,0,0.0,0,0.0,"{""target_miss"": 326, ""true_safety_violation"": 1117}",-0.1428709929402849,-0.0319169777129619,-0.0582119569157604,176.50578418323488,1.0
four_fan,four_fan_branch,wingover_lite,180.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 325, ""true_safety_violation"": 1146}",-0.1314116056997258,-0.0302756863605928,-0.0378638770222288,177.46456320941778,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,15.0,-1,all,1471,107,0.07273963290278722,107,0.07273963290278722,"{""success"": 107, ""target_miss"": 224, ""true_safety_violation"": 1140}",-0.1435680160954855,-0.035691811105103,0.0341012893437673,12.937937410911992,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,15.0,1,all,1471,95,0.06458191706322229,95,0.06458191706322229,"{""success"": 95, ""target_miss"": 273, ""true_safety_violation"": 1103}",-0.1416208850769287,-0.0295856737630941,0.0416950715155568,13.243908528507983,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,30.0,-1,all,1471,3,0.0020394289598912306,3,0.0020394289598912306,"{""success"": 3, ""target_miss"": 357, ""true_safety_violation"": 1111}",-0.137930853452493,-0.0307140758612129,0.0203007888455806,26.45514149297944,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,30.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 354, ""true_safety_violation"": 1117}",-0.1382765644094288,-0.0316216441057406,0.0266895539464186,27.704727238608967,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,45.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 337, ""true_safety_violation"": 1134}",-0.137391464368811,-0.0329245577502603,0.0198899813760347,41.662893332612754,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,45.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 337, ""true_safety_violation"": 1134}",-0.1377751186520379,-0.0334454442231386,0.0228194374056345,42.3597697126332,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,60.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 361, ""true_safety_violation"": 1110}",-0.1404765207504521,-0.0287322606240092,0.0142873325501771,55.97211426737431,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,60.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 347, ""true_safety_violation"": 1124}",-0.1420284549218156,-0.0338699597069762,0.0180240889131075,57.31977401778279,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,90.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 316, ""true_safety_violation"": 1155}",-0.1409234322199779,-0.0331007816369632,0.0108624388023512,85.66282975108959,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,90.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 346, ""true_safety_violation"": 1125}",-0.1434775648376094,-0.0321045504288566,0.0139379302723128,86.74283033682613,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,120.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 347, ""true_safety_violation"": 1124}",-0.1355449834431193,-0.0296988584322477,0.001737298783266,115.17917682643724,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,120.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 344, ""true_safety_violation"": 1127}",-0.1370947581946477,-0.0341216680402745,0.0089715879100613,116.15552768916724,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,150.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 346, ""true_safety_violation"": 1125}",-0.1365567611296292,-0.0353146596455875,-0.0079775439947988,144.53881987949882,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,150.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 343, ""true_safety_violation"": 1128}",-0.139693192292194,-0.0321617809195988,0.0051617851179885,146.1205368013268,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,180.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 325, ""true_safety_violation"": 1146}",-0.1412253145522164,-0.0340935186469769,-0.0102923029660777,174.41572876179416,1.0
four_fan,four_fan_branch,bank_yaw_energy_retaining,180.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 320, ""true_safety_violation"": 1151}",-0.1389933450101503,-0.0328868211257349,-0.0055626637558461,175.91420283306792,1.0
single_fan,single_fan_branch,canyon_steep_bank,15.0,-1,all,1471,38,0.02583276682528892,38,0.02583276682528892,"{""success"": 38, ""target_miss"": 283, ""true_safety_violation"": 1150}",-0.1381663311904049,-0.0368181160905844,-0.0777646143489345,13.33754130082599,0.5499999999999999
single_fan,single_fan_branch,canyon_steep_bank,15.0,1,all,1471,31,0.02107409925220938,31,0.02107409925220938,"{""success"": 31, ""target_miss"": 336, ""true_safety_violation"": 1104}",-0.1333992370789642,-0.0333276046610091,-0.0688234138602892,14.268836564603577,0.56
single_fan,single_fan_branch,canyon_steep_bank,30.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 336, ""true_safety_violation"": 1135}",-0.1434419920870526,-0.0344254665407265,-0.0821812400458834,27.991480957563965,0.5714285714285714
single_fan,single_fan_branch,canyon_steep_bank,30.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 340, ""true_safety_violation"": 1131}",-0.1341395280673716,-0.0310456692553735,-0.0734979830298785,28.80908021164168,0.5652173913043478
single_fan,single_fan_branch,canyon_steep_bank,45.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 327, ""true_safety_violation"": 1144}",-0.1354860068930818,-0.0315527221478513,-0.084741549280304,42.80354764605589,0.5652173913043478
single_fan,single_fan_branch,canyon_steep_bank,45.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 318, ""true_safety_violation"": 1153}",-0.1375215297014769,-0.034629147033611,-0.0757985394654796,43.72156954136885,0.56
single_fan,single_fan_branch,canyon_steep_bank,60.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 331, ""true_safety_violation"": 1140}",-0.1398282327432678,-0.0355281069399424,-0.0918319625909616,57.83867521191303,0.5652173913043478
single_fan,single_fan_branch,canyon_steep_bank,60.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 341, ""true_safety_violation"": 1130}",-0.1332554827563721,-0.0342014393814409,-0.0770316156141013,58.83070835820607,0.5666666666666669
single_fan,single_fan_branch,canyon_steep_bank,90.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 315, ""true_safety_violation"": 1156}",-0.1381699842316779,-0.0367238528273228,-0.0987212508490515,87.76021734397067,0.5555555555555555
single_fan,single_fan_branch,canyon_steep_bank,90.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 291, ""true_safety_violation"": 1180}",-0.1326422721638092,-0.0352246097624426,-0.084708966368773,88.49317213976428,0.5499999999999999
single_fan,single_fan_branch,canyon_steep_bank,120.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 357, ""true_safety_violation"": 1114}",-0.1367078017087948,-0.0331314723479589,-0.1081315507154103,117.55986754962414,0.5555555555555555
single_fan,single_fan_branch,canyon_steep_bank,120.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 357, ""true_safety_violation"": 1114}",-0.1299763821705335,-0.0317401161766175,-0.0933099721442847,118.4825486755816,0.5555555555555555
single_fan,single_fan_branch,canyon_steep_bank,150.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 345, ""true_safety_violation"": 1126}",-0.1337065046647299,-0.0339443730052364,-0.1102478604431311,147.69546560112792,0.5652173913043478
single_fan,single_fan_branch,canyon_steep_bank,150.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 342, ""true_safety_violation"": 1129}",-0.1372270758075657,-0.0359121224473772,-0.0941690326648361,148.40643371141562,0.5714285714285714
single_fan,single_fan_branch,canyon_steep_bank,180.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 324, ""true_safety_violation"": 1147}",-0.1289158936049628,-0.0328649623722907,-0.1197263294994792,177.69979695078155,0.56
single_fan,single_fan_branch,canyon_steep_bank,180.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 315, ""true_safety_violation"": 1156}",-0.1350787450398423,-0.0327553176563792,-0.1035393554074666,178.22268499074278,0.5652173913043478
single_fan,single_fan_branch,wingover_lite,15.0,-1,all,1471,46,0.03127124405166554,46,0.03127124405166554,"{""success"": 46, ""target_miss"": 271, ""true_safety_violation"": 1154}",-0.1399152036152919,-0.0340915391262992,-0.0735271447715635,12.793785890343514,0.5652173913043478
single_fan,single_fan_branch,wingover_lite,15.0,1,all,1471,23,0.01563562202583277,23,0.01563562202583277,"{""success"": 23, ""target_miss"": 300, ""true_safety_violation"": 1148}",-0.1337861244658667,-0.0331408073135222,-0.0738291653980125,13.540210074238546,0.5555555555555555
single_fan,single_fan_branch,wingover_lite,30.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 318, ""true_safety_violation"": 1153}",-0.1392307989316491,-0.0368242882004858,-0.0789898956831991,27.15768203451921,0.5666666666666669
single_fan,single_fan_branch,wingover_lite,30.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 285, ""true_safety_violation"": 1186}",-0.1268988021616577,-0.0385436088697979,-0.0772145997560462,27.8949275863584,0.5652173913043478
single_fan,single_fan_branch,wingover_lite,45.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 274, ""true_safety_violation"": 1197}",-0.1318044164029217,-0.0339754007373489,-0.0864014360380918,42.25755738778494,0.5499999999999999
single_fan,single_fan_branch,wingover_lite,45.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 294, ""true_safety_violation"": 1177}",-0.1331357365840839,-0.0346523318443409,-0.0839615254856758,42.696675666818656,0.5499999999999999
single_fan,single_fan_branch,wingover_lite,60.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 317, ""true_safety_violation"": 1154}",-0.1324103060106924,-0.0335990574236086,-0.0880744952291259,56.765297425518405,0.5652173913043478
single_fan,single_fan_branch,wingover_lite,60.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 323, ""true_safety_violation"": 1148}",-0.1370489125419729,-0.0328922703251519,-0.0891009380554104,57.58702203540911,0.5555555555555555
single_fan,single_fan_branch,wingover_lite,90.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 290, ""true_safety_violation"": 1181}",-0.1334647198915348,-0.0353153653486364,-0.0971199820470225,86.50585689027302,0.5517241379310346
single_fan,single_fan_branch,wingover_lite,90.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 307, ""true_safety_violation"": 1164}",-0.1399952076482753,-0.0327471718764293,-0.0895411496683591,87.33558533479531,0.5652173913043478
single_fan,single_fan_branch,wingover_lite,120.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 304, ""true_safety_violation"": 1167}",-0.1363191798510188,-0.0321546397698468,-0.1067385209234381,116.47124962391572,0.5499999999999999
single_fan,single_fan_branch,wingover_lite,120.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 318, ""true_safety_violation"": 1153}",-0.1331788076548781,-0.0329264758973204,-0.0978701507753374,116.82387306917872,0.5555555555555555
single_fan,single_fan_branch,wingover_lite,150.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 295, ""true_safety_violation"": 1176}",-0.1275620669965791,-0.0373479053412426,-0.1102549028165595,146.16908758734746,0.5652173913043478
single_fan,single_fan_branch,wingover_lite,150.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 324, ""true_safety_violation"": 1147}",-0.1336825115609841,-0.0331782883886209,-0.1069883616639613,146.86966751778868,0.5416666666666667
single_fan,single_fan_branch,wingover_lite,180.0,-1,all,1443,0,0.0,0,0.0,"{""target_miss"": 320, ""true_safety_violation"": 1123}",-0.1305240275048067,-0.033491006900209,-0.126067613148487,175.9447299347318,0.56
single_fan,single_fan_branch,wingover_lite,180.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 322, ""true_safety_violation"": 1149}",-0.12818841434889,-0.0330455986999176,-0.1102293845692834,176.4122033392838,0.5652173913043478
single_fan,single_fan_branch,bank_yaw_energy_retaining,15.0,-1,all,1471,115,0.07817811012916383,115,0.07817811012916383,"{""success"": 115, ""target_miss"": 216, ""true_safety_violation"": 1140}",-0.1314356433134182,-0.0325105316694572,-0.0738874417007258,11.71718922969913,0.5555555555555555
single_fan,single_fan_branch,bank_yaw_energy_retaining,15.0,1,all,1471,67,0.045547246770904146,67,0.045547246770904146,"{""success"": 67, ""target_miss"": 282, ""true_safety_violation"": 1122}",-0.1396054600092216,-0.0349162765975084,-0.0622014028782675,12.999088086995116,0.5666666666666667
single_fan,single_fan_branch,bank_yaw_energy_retaining,30.0,-1,all,1471,1,0.0006798096532970768,1,0.0006798096532970768,"{""success"": 1, ""target_miss"": 315, ""true_safety_violation"": 1155}",-0.1374492656619812,-0.0349027638280237,-0.0734774020406581,25.64532155425625,0.5555555555555555
single_fan,single_fan_branch,bank_yaw_energy_retaining,30.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 347, ""true_safety_violation"": 1124}",-0.1396553521163355,-0.0353120890762906,-0.0676217002527406,26.949954034659516,0.5652173913043478
single_fan,single_fan_branch,bank_yaw_energy_retaining,45.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 331, ""true_safety_violation"": 1140}",-0.1326480509108365,-0.0359366167183061,-0.0726665671726887,40.24607660409101,0.5666666666666667
single_fan,single_fan_branch,bank_yaw_energy_retaining,45.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 307, ""true_safety_violation"": 1164}",-0.1348120697487891,-0.0374541615666155,-0.063046922352703,41.7320940853668,0.5714285714285714
single_fan,single_fan_branch,bank_yaw_energy_retaining,60.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 326, ""true_safety_violation"": 1145}",-0.1314881613430527,-0.0331428618900577,-0.0771544327440225,54.90143883641812,0.5624999999999999
single_fan,single_fan_branch,bank_yaw_energy_retaining,60.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 328, ""true_safety_violation"": 1143}",-0.1304912693745636,-0.0347192673293372,-0.0722812445433604,56.18331097539732,0.5555555555555555
single_fan,single_fan_branch,bank_yaw_energy_retaining,90.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 306, ""true_safety_violation"": 1165}",-0.1341564735443308,-0.0335839323600497,-0.0820443016816598,84.34317295392165,0.5499999999999999
single_fan,single_fan_branch,bank_yaw_energy_retaining,90.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 320, ""true_safety_violation"": 1151}",-0.1325361316257689,-0.0340861544153305,-0.0760582234287023,86.01260559027587,0.5499999999999999
single_fan,single_fan_branch,bank_yaw_energy_retaining,120.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 320, ""true_safety_violation"": 1151}",-0.1354416738632333,-0.0355177242119151,-0.0805289001700835,113.99478936298344,0.5666666666666667
single_fan,single_fan_branch,bank_yaw_energy_retaining,120.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 271, ""true_safety_violation"": 1200}",-0.142785145011489,-0.0386483094011856,-0.0780442575004949,115.77330367928174,0.5454545454545454
single_fan,single_fan_branch,bank_yaw_energy_retaining,150.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 321, ""true_safety_violation"": 1150}",-0.1288433697910989,-0.0356013641372685,-0.0910171670943231,143.48650103254712,0.5555555555555555
single_fan,single_fan_branch,bank_yaw_energy_retaining,150.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 319, ""true_safety_violation"": 1152}",-0.1341698810001439,-0.0366768933583685,-0.0820890948180301,145.02532780650654,0.5555555555555555
single_fan,single_fan_branch,bank_yaw_energy_retaining,180.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 328, ""true_safety_violation"": 1143}",-0.1326732706706801,-0.0366906376948508,-0.0941463590178184,172.77893248888955,0.5499999999999999
single_fan,single_fan_branch,bank_yaw_energy_retaining,180.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 333, ""true_safety_violation"": 1138}",-0.1407061630480441,-0.0353090688932686,-0.0865665105844146,174.56990872845105,0.5624999999999999
