layout_branch_id,fan_layout,test_environment_mode,x_bin_m,y_bin_m,z_bin_m,trial_count,success_count,success_rate,nominal_pass_count,nominal_pass_rate,median_heading_error_deg,median_energy_residual_m,median_lift_dwell_fraction,min_true_margin_m_min
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.00,2.50)","z[2.00,2.25)",26,1,0.038461538461538464,1,0.038461538461538464,49.51609995020958,-0.016353540380899603,1.0,-0.0943135120548044
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.00,2.50)","z[2.25,2.50)",35,0,0.0,0,0.0,77.92293785626174,-0.031647322266112,1.0,-0.1300204633004025
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.00,2.50)","z[2.50,2.75)",30,0,0.0,0,0.0,47.67590764202932,-0.013187049299228499,1.0,-0.1019125369625126
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.00,2.50)","z[2.75,3.00)",39,0,0.0,0,0.0,58.18492192016964,-0.0188440210386326,1.0,-0.0979324432189061
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.00,2.50)","z[3.00,3.25)",8,0,0.0,0,0.0,92.55695306593609,-0.0258728840014419,1.0,-0.108404836727272
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.50,3.00)","z[0.50,0.75)",7,0,0.0,0,0.0,95.28573848670196,-0.0425915385389283,1.0,-0.1012862708774465
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.50,3.00)","z[0.75,1.00)",37,1,0.02702702702702703,1,0.02702702702702703,88.1938028964087,-0.0226275937323658,1.0,-0.1208946312985044
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.50,3.00)","z[1.00,1.25)",48,0,0.0,0,0.0,57.850730520408014,-0.0208317836121605,1.0,-0.1249838474551345
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.50,3.00)","z[1.25,1.50)",41,0,0.0,0,0.0,63.50092569798088,-0.0267060561307213,1.0,-0.1075121693789162
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.50,3.00)","z[1.50,1.75)",29,0,0.0,0,0.0,55.08719033487522,-0.0338598441284503,1.0,-0.1118561193419083
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.50,3.00)","z[1.75,2.00)",38,0,0.0,0,0.0,71.36731317944638,-0.03181258168268835,1.0,-0.1298182793448363
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.50,3.00)","z[2.00,2.25)",34,1,0.029411764705882353,1,0.029411764705882353,89.0078691319612,-0.01720574995062125,1.0,-0.1010486653907505
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.50,3.00)","z[2.25,2.50)",35,0,0.0,0,0.0,60.8089975124909,-0.0126428564827048,1.0,-0.0985030400930362
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.50,3.00)","z[2.50,2.75)",52,0,0.0,0,0.0,59.70329171711096,-0.017910977170084,1.0,-0.1365395960428452
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.50,3.00)","z[2.75,3.00)",27,0,0.0,0,0.0,59.355709782799934,-0.0104699813017266,1.0,-0.1238312770082741
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[2.50,3.00)","z[3.00,3.25)",17,2,0.11764705882352941,2,0.11764705882352941,52.93674887693979,-0.0178538096832054,1.0,-0.1108665077814718
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.00,3.50)","z[0.50,0.75)",3,0,0.0,0,0.0,92.58844477368972,-0.0097003983350103,1.0,-0.0594081852921402
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.00,3.50)","z[0.75,1.00)",32,0,0.0,0,0.0,60.52130501813659,-0.0193597933189293,1.0,-0.1121076163015035
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.00,3.50)","z[1.00,1.25)",37,1,0.02702702702702703,1,0.02702702702702703,50.672539573522826,-0.011766336092343,1.0,-0.0893034423760754
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.00,3.50)","z[1.25,1.50)",34,1,0.029411764705882353,1,0.029411764705882353,89.59959179575827,-0.013314123717391001,1.0,-0.128176214998378
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.00,3.50)","z[1.50,1.75)",36,0,0.0,0,0.0,82.2147438240215,-0.0126182008328956,1.0,-0.090474221911607
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.00,3.50)","z[1.75,2.00)",41,2,0.04878048780487805,2,0.04878048780487805,66.04845062265319,-0.0192008890072519,1.0,-0.1152890116676912
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.00,3.50)","z[2.00,2.25)",49,1,0.02040816326530612,1,0.02040816326530612,59.98740811807871,-0.0140235985462746,1.0,-0.1123038718414051
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.00,3.50)","z[2.25,2.50)",30,3,0.1,3,0.1,61.52718079972345,-0.0185338479378398,1.0,-0.0811122951368665
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.00,3.50)","z[2.50,2.75)",42,0,0.0,0,0.0,58.12952398895561,-0.01464057200495755,1.0,-0.0938670120286033
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.00,3.50)","z[2.75,3.00)",38,1,0.02631578947368421,1,0.02631578947368421,90.13425330117867,-0.00860062012989485,1.0,-0.116100096969421
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.00,3.50)","z[3.00,3.25)",13,1,0.07692307692307693,1,0.07692307692307693,137.1026433422339,-0.0095556438106836,1.0,-0.0664741418397341
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.50,4.00)","z[0.50,0.75)",10,0,0.0,0,0.0,89.293085004358,-0.0272182900008788,1.0,-0.1140209622812529
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.50,4.00)","z[0.75,1.00)",45,0,0.0,0,0.0,60.13747668921346,-0.0108563144509186,1.0,-0.0945402365734664
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.50,4.00)","z[1.00,1.25)",40,0,0.0,0,0.0,69.50300012696636,-0.01985628439407925,1.0,-0.1301399849105546
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.50,4.00)","z[1.25,1.50)",38,1,0.02631578947368421,1,0.02631578947368421,57.57010930381511,-0.026475665252926953,1.0,-0.112358696596674
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.50,4.00)","z[1.50,1.75)",32,1,0.03125,1,0.03125,91.55888170260928,-0.01492241621942875,1.0,-0.0890162128455174
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.50,4.00)","z[1.75,2.00)",44,0,0.0,0,0.0,45.912454634038085,-0.018933122463326603,1.0,-0.128629703910738
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.50,4.00)","z[2.00,2.25)",45,1,0.022222222222222223,1,0.022222222222222223,86.77108474551984,-0.0152836782797227,1.0,-0.1039272786274718
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.50,4.00)","z[2.25,2.50)",32,1,0.03125,1,0.03125,89.28480132734289,-0.015836936472239452,1.0,-0.1326270868015957
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.50,4.00)","z[2.50,2.75)",46,1,0.021739130434782608,1,0.021739130434782608,58.61478638102058,-0.014897632491210198,1.0,-0.1016992081563152
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.50,4.00)","z[2.75,3.00)",41,1,0.024390243902439025,1,0.024390243902439025,60.50495704737605,-0.0158113767846694,1.0,-0.1135732270864517
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[3.50,4.00)","z[3.00,3.25)",8,0,0.0,0,0.0,104.67470854404235,-0.00929904840559455,1.0,-0.078011196178569
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[4.00,4.50)","z[0.50,0.75)",7,0,0.0,0,0.0,49.758951943379905,-0.0205011932635543,1.0,-0.1191880349197733
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[4.00,4.50)","z[0.75,1.00)",41,2,0.04878048780487805,2,0.04878048780487805,69.81207973537633,-0.0141645615403644,1.0,-0.1038352939491309
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[4.00,4.50)","z[1.00,1.25)",37,0,0.0,0,0.0,58.08141249648111,-0.0157252361464248,1.0,-0.0985798333662959
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[4.00,4.50)","z[1.25,1.50)",36,1,0.027777777777777776,1,0.027777777777777776,60.78227788444953,-0.015072025731954701,1.0,-0.1200815370765173
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[4.00,4.50)","z[1.50,1.75)",42,1,0.023809523809523808,1,0.023809523809523808,90.81533058164422,-0.01850918713042055,1.0,-0.1061135986303645
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[4.00,4.50)","z[1.75,2.00)",37,0,0.0,0,0.0,60.33018846533818,-0.0219731921568007,1.0,-0.1277894840230167
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[4.00,4.50)","z[2.00,2.25)",28,0,0.0,0,0.0,82.08242175162333,-0.01428023427466925,1.0,-0.1041917501471019
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[4.00,4.50)","z[2.25,2.50)",43,1,0.023255813953488372,1,0.023255813953488372,72.01726844207974,-0.0129472426264403,1.0,-0.1187023003378493
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[4.00,4.50)","z[2.50,2.75)",48,1,0.020833333333333332,1,0.020833333333333332,72.04226579429684,-0.01206606451800815,1.0,-0.1255151817772102
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[4.00,4.50)","z[2.75,3.00)",35,1,0.02857142857142857,1,0.02857142857142857,79.03842785227873,-0.013386919742901,1.0,-0.1250185071677156
four_fan_branch,four_fan,W1_four_fan,"x[1.00,1.50)","y[4.00,4.50)","z[3.00,3.25)",14,0,0.0,0,0.0,100.65645824843759,-0.01585575366951935,1.0,-0.0940021230746852
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.00,0.50)","z[0.50,0.75)",18,0,0.0,0,0.0,122.13404687666589,-0.0193472420025433,1.0,-0.0910899651143122
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.00,0.50)","z[0.75,1.00)",56,0,0.0,0,0.0,63.38311105247891,-0.025417864656051198,1.0,-0.1240212878009892
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.00,0.50)","z[1.00,1.25)",59,2,0.03389830508474576,2,0.03389830508474576,56.84329056816735,-0.0227516607823852,1.0,-0.1292614911975809
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.00,0.50)","z[1.25,1.50)",65,1,0.015384615384615385,1,0.015384615384615385,92.28049831729804,-0.0223477775838967,1.0,-0.1251919139367654
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.00,0.50)","z[1.50,1.75)",83,1,0.012048192771084338,1,0.012048192771084338,90.34229310769058,-0.0286118950381264,1.0,-0.1161351670123016
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.00,0.50)","z[1.75,2.00)",76,1,0.013157894736842105,1,0.013157894736842105,76.39481470520249,-0.03146779558073115,1.0,-0.1336685871967804
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.00,0.50)","z[2.00,2.25)",80,0,0.0,0,0.0,61.13255541711255,-0.0239661256844714,1.0,-0.1252427435265145
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.00,0.50)","z[2.25,2.50)",57,1,0.017543859649122806,1,0.017543859649122806,82.95294458506152,-0.0259692872945813,1.0,-0.1309659902854392
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.00,0.50)","z[2.50,2.75)",69,0,0.0,0,0.0,76.98224177844767,-0.0275032647055155,1.0,-0.1299916403229275
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.00,0.50)","z[2.75,3.00)",86,3,0.03488372093023256,3,0.03488372093023256,111.43789089041076,-0.0248657642352383,1.0,-0.1333181049329254
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.00,0.50)","z[3.00,3.25)",19,0,0.0,0,0.0,118.48772386398356,-0.0205109118374222,1.0,-0.0845597989591269
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.50,1.00)","z[0.50,0.75)",9,0,0.0,0,0.0,146.55832146056747,-0.0453171260796727,1.0,-0.0820585803357436
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.50,1.00)","z[0.75,1.00)",25,0,0.0,0,0.0,101.24600074372569,-0.0319207592305486,1.0,-0.1072461846397121
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.50,1.00)","z[1.00,1.25)",24,0,0.0,0,0.0,45.03709943051854,-0.0302111716440678,1.0,-0.1482752497022854
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.50,1.00)","z[1.25,1.50)",27,0,0.0,0,0.0,73.36734829328137,-0.030874395359369,1.0,-0.1286339404928566
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.50,1.00)","z[1.50,1.75)",19,1,0.05263157894736842,1,0.05263157894736842,68.3302418306761,-0.0357915752377597,1.0,-0.1038870054124098
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.50,1.00)","z[1.75,2.00)",42,2,0.047619047619047616,2,0.047619047619047616,95.02323521608469,-0.042825664086129756,1.0,-0.1284410256884629
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.50,1.00)","z[2.00,2.25)",21,0,0.0,0,0.0,88.68504321112411,-0.0404779461864404,1.0,-0.1212323175953387
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.50,1.00)","z[2.25,2.50)",36,0,0.0,0,0.0,84.05495185334965,-0.03424562975295185,1.0,-0.1296144743111738
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.50,1.00)","z[2.50,2.75)",29,0,0.0,0,0.0,61.221181970183665,-0.0334302317072534,1.0,-0.0945390034529722
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.50,1.00)","z[2.75,3.00)",21,1,0.047619047619047616,1,0.047619047619047616,51.287671308228894,-0.0320701397321165,1.0,-0.0952337796003153
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[0.50,1.00)","z[3.00,3.25)",6,0,0.0,0,0.0,64.53370505706839,-0.028633789378328098,1.0,-0.0736757683752512
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[1.00,1.50)","z[0.50,0.75)",5,0,0.0,0,0.0,100.012750539309,-0.0323867764519385,1.0,-0.0527893210711197
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[1.00,1.50)","z[0.75,1.00)",23,0,0.0,0,0.0,76.04924827376936,-0.0384046880213149,1.0,-0.1191190156464256
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[1.00,1.50)","z[1.00,1.25)",45,1,0.022222222222222223,1,0.022222222222222223,91.93106800795928,-0.0207962159944044,1.0,-0.1092002355968896
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[1.00,1.50)","z[1.25,1.50)",37,0,0.0,0,0.0,66.3004640596416,-0.024929125917037,1.0,-0.1204632626090749
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[1.00,1.50)","z[1.50,1.75)",35,1,0.02857142857142857,1,0.02857142857142857,76.61870026905768,-0.0382276392906946,1.0,-0.0928007264657699
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[1.00,1.50)","z[1.75,2.00)",31,0,0.0,0,0.0,61.218087213906934,-0.0360456501311414,1.0,-0.1111787041689842
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[1.00,1.50)","z[2.00,2.25)",32,2,0.0625,2,0.0625,57.66877133114572,-0.029503922748682798,1.0,-0.1123606698541124
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[1.00,1.50)","z[2.25,2.50)",51,3,0.058823529411764705,3,0.058823529411764705,81.15995497326949,-0.030660401963285,1.0,-0.1097920297709567
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[1.00,1.50)","z[2.50,2.75)",32,1,0.03125,1,0.03125,86.30660375334523,-0.038361506962077255,1.0,-0.1136560224281564
four_fan_branch,four_fan,W1_four_fan,"x[1.50,2.00)","y[1.00,1.50)","z[2.75,3.00)",24,1,0.041666666666666664,1,0.041666666666666664,58.05842020410982,-0.02364185433094465,1.0,-0.1130770836451586
