layout_branch_id,fan_layout,test_environment_mode,wing_mean_bin_m_s,delta_w_lr_bin_m_s,trial_count,success_count,success_rate,nominal_pass_count,nominal_pass_rate,median_heading_error_deg,median_energy_residual_m,median_lift_dwell_fraction,min_true_margin_m_min
four_fan_branch,four_fan,W1_four_fan,"ww[1.00,1.10)","dw[0.50,0.60)",329,9,0.02735562310030395,9,0.02735562310030395,58.92752386609308,0.0164418420909218,1.0,-0.1320088939965451
four_fan_branch,four_fan,W1_four_fan,"ww[1.00,1.10)","dw[0.60,0.70)",101,2,0.019801980198019802,2,0.019801980198019802,58.439568009041366,0.0245051962779303,1.0,-0.1175261892069681
four_fan_branch,four_fan,W1_four_fan,"ww[1.00,1.10)","dw[0.70,0.80)",105,1,0.009523809523809525,1,0.009523809523809525,59.70001987116742,0.0299094147307528,1.0,-0.1339014835039043
four_fan_branch,four_fan,W1_four_fan,"ww[1.00,1.10)","dw[0.80,0.90)",40,2,0.05,2,0.05,89.18940372136923,0.026294970111782,1.0,-0.113157975665878
four_fan_branch,four_fan,W1_four_fan,"ww[1.00,1.10)","dw[0.90,1.00)",1,0,0.0,0,0.0,34.70870704394949,0.2229487142043504,1.0,0.1594791865880949
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[-0.10,0.00)",898,13,0.014476614699331848,13,0.014476614699331848,61.461350212539344,0.045880451587041404,1.0,-0.1434775648376094
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[-0.20,-0.10)",553,7,0.012658227848101266,7,0.012658227848101266,60.92830793630053,0.0384592990698262,1.0,-0.13316947257126
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[-0.30,-0.20)",376,4,0.010638297872340425,4,0.010638297872340425,87.93755616017353,0.01852501086921295,1.0,-0.13026415695361
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[-0.40,-0.30)",279,4,0.014336917562724014,4,0.014336917562724014,82.58885874290812,0.0236549852047023,1.0,-0.1272137543738667
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[-0.50,-0.40)",188,3,0.015957446808510637,3,0.015957446808510637,70.09534917685384,0.026731195135411598,1.0,-0.1325764263976205
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[-0.60,-0.50)",208,2,0.009615384615384616,2,0.009615384615384616,81.03399032742001,0.034204288771653546,1.0,-0.1277974091502063
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[-0.70,-0.60)",208,6,0.028846153846153848,6,0.028846153846153848,82.26615245791068,0.0447247753611974,1.0,-0.1348593235579036
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[-0.80,-0.70)",173,6,0.03468208092485549,6,0.03468208092485549,88.34359840566292,0.0321510538270213,1.0,-0.1306544907767675
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[-0.90,-0.80)",45,0,0.0,0,0.0,87.39338306896283,0.0198159170610319,1.0,-0.1186108953062969
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[-1.00,-0.90)",1,0,0.0,0,0.0,120.2439922518128,0.0042153686111592,1.0,-0.0864298880979381
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[-1.10,-1.00)",1,0,0.0,0,0.0,85.16997761174056,-0.1288768796806891,1.0,-0.031373472057309
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[0.00,0.10)",914,13,0.014223194748358862,13,0.014223194748358862,63.279937529588395,0.049140960483791504,1.0,-0.1322487952098662
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[0.10,0.20)",562,11,0.019572953736654804,11,0.019572953736654804,62.04609300588761,0.024442188323420447,1.0,-0.1348591163995014
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[0.20,0.30)",502,9,0.017928286852589643,9,0.017928286852589643,62.70198601946466,0.016050567681465698,1.0,-0.138968682570165
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[0.30,0.40)",496,3,0.006048387096774193,3,0.006048387096774193,78.64144090675914,0.00967344373093045,1.0,-0.1400496762413219
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[0.40,0.50)",405,11,0.027160493827160494,11,0.027160493827160494,60.69925621750542,0.0136012530432783,1.0,-0.1327334140811897
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[0.50,0.60)",186,3,0.016129032258064516,3,0.016129032258064516,85.66203554813491,0.0242631161558548,1.0,-0.1404765207504521
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[0.60,0.70)",97,0,0.0,0,0.0,88.58637540738357,0.0241248227820092,1.0,-0.132749675167406
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[0.70,0.80)",86,4,0.046511627906976744,4,0.046511627906976744,89.76529568434316,0.03493191553106895,1.0,-0.1368099644046481
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[0.80,0.90)",39,0,0.0,0,0.0,83.88554882191099,0.0356901339836017,1.0,-0.1114723641636254
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[0.90,1.00)",1,0,0.0,0,0.0,176.7204348295603,-0.0479699461441591,1.0,0.0258830235465366
four_fan_branch,four_fan,W1_four_fan,"ww[1.10,1.20)","dw[1.00,1.10)",1,0,0.0,0,0.0,27.62429478899648,-0.0510870012159707,1.0,-0.1256678162532727
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[-0.10,0.00)",739,20,0.02706359945872801,20,0.02706359945872801,61.28688634490184,0.0261544260706498,1.0,-0.1408350466156913
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[-0.20,-0.10)",461,12,0.026030368763557483,12,0.026030368763557483,75.16926022297926,0.0290581798175968,1.0,-0.1286379168520017
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[-0.30,-0.20)",254,6,0.023622047244094488,6,0.023622047244094488,81.3272695791651,0.030171875541448602,1.0,-0.1257731972394093
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[-0.40,-0.30)",161,1,0.006211180124223602,1,0.006211180124223602,63.26849496713322,0.0329710442835784,1.0,-0.1294705666219409
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[-0.50,-0.40)",134,2,0.014925373134328358,2,0.014925373134328358,82.4846843370247,0.03075714857842855,1.0,-0.1223918789693592
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[-0.60,-0.50)",112,2,0.017857142857142856,2,0.017857142857142856,82.40242723946855,0.0591966025461121,1.0,-0.1288318847331824
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[-0.70,-0.60)",143,1,0.006993006993006993,1,0.006993006993006993,83.00527026108243,0.0252482988755264,1.0,-0.1244214584881733
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[-0.80,-0.70)",130,0,0.0,0,0.0,76.031955512038,0.056494071638301946,1.0,-0.1353049289901537
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[-0.90,-0.80)",74,2,0.02702702702702703,2,0.02702702702702703,67.79684527946283,0.037422823061161,1.0,-0.1349921678905161
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[-1.00,-0.90)",3,0,0.0,0,0.0,54.35071204525846,0.0155473664966496,1.0,-0.0534911958086574
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[-1.20,-1.10)",1,0,0.0,0,0.0,87.4732910156307,-0.0626242176935534,1.0,-0.0172583774211544
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[0.00,0.10)",718,8,0.011142061281337047,8,0.011142061281337047,82.15981560278976,0.020849069281110702,1.0,-0.1340488163250262
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[0.10,0.20)",457,12,0.0262582056892779,12,0.0262582056892779,87.48185466219695,0.0169091257340796,1.0,-0.1379651482921806
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[0.20,0.30)",387,9,0.023255813953488372,9,0.023255813953488372,58.77825809418766,0.022414518193381,1.0,-0.1375114524530456
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[0.30,0.40)",322,4,0.012422360248447204,4,0.012422360248447204,56.02229491552252,0.0174241983441085,1.0,-0.137391464368811
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[0.40,0.50)",305,3,0.009836065573770493,3,0.009836065573770493,84.47782836388743,0.0126681261728358,1.0,-0.1409234322199779
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[0.50,0.60)",61,0,0.0,0,0.0,86.95505829374636,0.0240982726656739,1.0,-0.1331016469936639
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[0.60,0.70)",55,1,0.01818181818181818,1,0.01818181818181818,62.39099863167719,0.0306567678743681,1.0,-0.1128407639443533
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[0.70,0.80)",56,0,0.0,0,0.0,90.58081314689512,0.034200914879686004,1.0,-0.1189927263615278
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[0.80,0.90)",36,0,0.0,0,0.0,57.11127985687026,0.0356300909704558,1.0,-0.115583271845983
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[0.90,1.00)",2,0,0.0,0,0.0,162.98078642277483,-0.0094758752157127,1.0,-0.0395013680240596
four_fan_branch,four_fan,W1_four_fan,"ww[1.20,1.30)","dw[1.00,1.10)",1,0,0.0,0,0.0,32.71494725644011,-0.0089426935219614,1.0,-0.0122669707966801
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[-0.10,0.00)",343,10,0.029154518950437316,10,0.029154518950437316,60.67117186770354,0.0498849735944482,1.0,-0.1238463300946879
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[-0.20,-0.10)",236,0,0.0,0,0.0,84.86359624136585,0.0393334361851982,1.0,-0.1365567611296292
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[-0.30,-0.20)",153,2,0.013071895424836602,2,0.013071895424836602,88.65063737406903,0.0415859162570493,1.0,-0.1316812308263202
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[-0.40,-0.30)",157,2,0.012738853503184714,2,0.012738853503184714,69.67633187974434,0.0295544748604084,1.0,-0.1192891210732616
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[-0.50,-0.40)",78,1,0.01282051282051282,1,0.01282051282051282,71.54318661082588,0.0501516064185307,1.0,-0.1254098973532613
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[-0.60,-0.50)",58,1,0.017241379310344827,1,0.017241379310344827,80.51932676454109,0.05708563072588685,1.0,-0.1184198290840328
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[-0.70,-0.60)",84,3,0.03571428571428571,3,0.03571428571428571,59.23772978016835,0.0366507302425953,1.0,-0.132981454516913
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[-0.80,-0.70)",91,2,0.02197802197802198,2,0.02197802197802198,52.93544071667547,0.0399472833855174,1.0,-0.1295677135808368
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[-0.90,-0.80)",38,0,0.0,0,0.0,63.592796568416496,0.028262385410247448,1.0,-0.1244067868531484
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[0.00,0.10)",329,8,0.0243161094224924,8,0.0243161094224924,59.72954156693129,0.0382679952651088,1.0,-0.1295262160434274
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[0.10,0.20)",243,1,0.00411522633744856,1,0.00411522633744856,59.777142523757036,0.0455059335324512,1.0,-0.13430130998396
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[0.20,0.30)",249,2,0.008032128514056224,2,0.008032128514056224,85.07632557489177,0.0368764098205893,1.0,-0.1340147173859962
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[0.30,0.40)",285,4,0.014035087719298246,4,0.014035087719298246,82.04690497049458,0.0281974956108856,1.0,-0.1387692499765567
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[0.40,0.50)",154,1,0.006493506493506494,1,0.006493506493506494,70.3552031472681,0.0329008869369262,1.0,-0.1420284549218156
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[0.50,0.60)",40,0,0.0,0,0.0,83.23475036069371,0.02476494423251235,1.0,-0.1204115072557741
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[0.60,0.70)",53,3,0.05660377358490566,3,0.05660377358490566,46.572535378930525,0.0285962108582089,1.0,-0.1171768257708754
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[0.70,0.80)",45,0,0.0,0,0.0,86.22147733967535,0.0369737735845419,1.0,-0.1187305016637774
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[0.80,0.90)",25,0,0.0,0,0.0,61.503430034594416,0.0519528228277863,1.0,-0.1010457708764009
four_fan_branch,four_fan,W1_four_fan,"ww[1.30,1.40)","dw[0.90,1.00)",1,0,0.0,0,0.0,91.14781798302182,0.0354016012483207,1.0,-0.0115430717754918
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[-0.10,0.00)",260,3,0.011538461538461539,3,0.011538461538461539,57.98084932569631,0.0432663088606506,1.0,-0.1280255358196287
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[-0.20,-0.10)",197,3,0.015228426395939087,3,0.015228426395939087,86.2295906149734,0.0435244471383273,1.0,-0.133182021505827
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[-0.30,-0.20)",145,3,0.020689655172413793,3,0.020689655172413793,77.68737688130892,0.0489896591351985,1.0,-0.1248724665246858
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[-0.40,-0.30)",116,3,0.02586206896551724,3,0.02586206896551724,60.58521532476465,0.0487983819424333,1.0,-0.1188924986179831
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[-0.50,-0.40)",74,2,0.02702702702702703,2,0.02702702702702703,74.37801275269815,0.061330314669526945,1.0,-0.1272825632560241
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[-0.60,-0.50)",53,1,0.018867924528301886,1,0.018867924528301886,82.60159922328718,0.0501148793417947,1.0,-0.1361773517820399
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[-0.70,-0.60)",55,0,0.0,0,0.0,61.12509873447725,0.0483364523849467,1.0,-0.1173146515536798
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[-0.80,-0.70)",76,0,0.0,0,0.0,57.67296599350466,0.0418993381284831,1.0,-0.1347460866933696
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[-0.90,-0.80)",29,2,0.06896551724137931,2,0.06896551724137931,60.2514890492385,0.0100600105977348,1.0,-0.1283329470199419
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[0.00,0.10)",285,4,0.014035087719298246,4,0.014035087719298246,62.96547217935864,0.0367844761525324,1.0,-0.1297520675302683
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[0.10,0.20)",191,1,0.005235602094240838,1,0.005235602094240838,80.68084897724087,0.0421400273100731,1.0,-0.1262978233237648
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[0.20,0.30)",195,4,0.020512820512820513,4,0.020512820512820513,83.48326031245769,0.0364676985133725,1.0,-0.1409636688801727
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[0.30,0.40)",135,2,0.014814814814814815,2,0.014814814814814815,56.459912439820926,0.0379901033643843,1.0,-0.135214159166642
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[0.40,0.50)",60,1,0.016666666666666666,1,0.016666666666666666,88.5469768130474,0.043066372102891604,1.0,-0.1224710197532923
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[0.50,0.60)",46,1,0.021739130434782608,1,0.021739130434782608,44.56899862249391,0.04133499285204115,1.0,-0.1032904462539097
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[0.60,0.70)",42,1,0.023809523809523808,1,0.023809523809523808,44.47510799592218,0.031016217637371148,1.0,-0.113940122359808
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[0.70,0.80)",29,0,0.0,0,0.0,58.885845904269836,0.0451283533723989,1.0,-0.1213332148863912
four_fan_branch,four_fan,W1_four_fan,"ww[1.40,1.50)","dw[0.80,0.90)",18,0,0.0,0,0.0,91.24785223818952,0.03142479676302005,1.0,-0.1163292861122578
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[-0.10,0.00)",223,4,0.017937219730941704,4,0.017937219730941704,59.36009237929514,0.0590077864345803,1.0,-0.12741765991933
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[-0.20,-0.10)",171,5,0.029239766081871343,5,0.029239766081871343,59.86657721191924,0.0614887271562758,1.0,-0.1302128686406418
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[-0.30,-0.20)",106,1,0.009433962264150943,1,0.009433962264150943,88.8604738690452,0.0565384034932494,1.0,-0.1152249381120458
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[-0.40,-0.30)",80,0,0.0,0,0.0,61.578091732285216,0.044022452207102145,1.0,-0.1275464879705764
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[-0.50,-0.40)",82,2,0.024390243902439025,2,0.024390243902439025,86.34914376265823,0.051047821139991095,1.0,-0.1233647228224894
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[-0.60,-0.50)",58,0,0.0,0,0.0,54.883017964612144,0.042329558431506195,1.0,-0.1324993977702924
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[-0.70,-0.60)",46,0,0.0,0,0.0,83.81029329703648,0.051368639129330804,1.0,-0.1368880978226254
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[-0.80,-0.70)",61,2,0.03278688524590164,2,0.03278688524590164,73.15489001151816,0.0348076361982823,1.0,-0.1226300174722654
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[-0.90,-0.80)",23,1,0.043478260869565216,1,0.043478260869565216,74.53577065178848,0.035507227711137,1.0,-0.1037606959308412
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[-1.00,-0.90)",1,0,0.0,0,0.0,43.81577377090523,0.0300870193294002,1.0,-0.0761180484484143
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[0.00,0.10)",236,4,0.01694915254237288,4,0.01694915254237288,88.18240744585682,0.0537963520053925,1.0,-0.1371329729689847
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[0.10,0.20)",159,3,0.018867924528301886,3,0.018867924528301886,76.30287475642538,0.0524151664967513,1.0,-0.137930853452493
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[0.20,0.30)",102,0,0.0,0,0.0,59.51986842327005,0.06037416688521355,1.0,-0.1235373868090583
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[0.30,0.40)",80,2,0.025,2,0.025,86.01314311079372,0.0508061727982309,1.0,-0.120914169965979
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[0.40,0.50)",49,1,0.02040816326530612,1,0.02040816326530612,91.02713001262374,0.0507193508842256,1.0,-0.1144507531097767
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[0.50,0.60)",49,0,0.0,0,0.0,59.91926968089735,0.0389757290287304,1.0,-0.1174279306165244
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[0.60,0.70)",37,1,0.02702702702702703,1,0.02702702702702703,103.14258131019429,0.0395201611132898,1.0,-0.1087828853730847
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[0.70,0.80)",35,0,0.0,0,0.0,46.72483051586513,0.0268897190485892,1.0,-0.1185272052983279
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[0.80,0.90)",21,0,0.0,0,0.0,98.99642257995163,0.0317930738729517,1.0,-0.1165807349954537
four_fan_branch,four_fan,W1_four_fan,"ww[1.50,1.60)","dw[0.90,1.00)",2,0,0.0,0,0.0,137.0179452447809,0.08846617655461414,1.0,-0.0231837955513016
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[-0.10,0.00)",144,4,0.027777777777777776,4,0.027777777777777776,87.83221719201674,0.055039732466831845,1.0,-0.124313319424587
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[-0.20,-0.10)",107,2,0.018691588785046728,2,0.018691588785046728,71.79105825706576,0.0517516701653075,1.0,-0.1185760432662448
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[-0.30,-0.20)",113,1,0.008849557522123894,1,0.008849557522123894,88.28711954321969,0.0549384005629915,1.0,-0.1184680949562793
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[-0.40,-0.30)",81,3,0.037037037037037035,3,0.037037037037037035,82.28701869167783,0.0494176431922346,1.0,-0.109899908718873
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[-0.50,-0.40)",66,2,0.030303030303030304,2,0.030303030303030304,61.00928650095315,0.0565839626812225,1.0,-0.1218818204096505
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[-0.60,-0.50)",77,1,0.012987012987012988,1,0.012987012987012988,80.97177095403634,0.0459103351277767,1.0,-0.1325048430716568
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[-0.70,-0.60)",63,1,0.015873015873015872,1,0.015873015873015872,89.3589488875624,0.0578992440027796,1.0,-0.1209934435725799
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[-0.80,-0.70)",40,0,0.0,0,0.0,84.9468244165913,0.0557865455243653,1.0,-0.1040999832043665
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[-0.90,-0.80)",9,0,0.0,0,0.0,87.90057911066023,0.0415767324328122,1.0,-0.0978105421336401
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[0.00,0.10)",167,4,0.023952095808383235,4,0.023952095808383235,84.87394747959449,0.0495479791258612,1.0,-0.1329389821607023
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[0.10,0.20)",100,1,0.01,1,0.01,79.52867002854089,0.06531244725334234,1.0,-0.1225620669157143
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[0.20,0.30)",79,1,0.012658227848101266,1,0.012658227848101266,61.70089997113506,0.0477457578366502,1.0,-0.1344296614498645
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[0.30,0.40)",73,1,0.0136986301369863,1,0.0136986301369863,60.53658118630236,0.0514174759037069,1.0,-0.1370842187277494
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[0.40,0.50)",70,1,0.014285714285714285,1,0.014285714285714285,59.70242191785217,0.0525967262437889,1.0,-0.1117639944813682
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[0.50,0.60)",58,1,0.017241379310344827,1,0.017241379310344827,88.81805772890965,0.0288253033258416,1.0,-0.1094713563141427
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[0.60,0.70)",43,2,0.046511627906976744,2,0.046511627906976744,61.76806781493103,0.0519494787603997,1.0,-0.1252445257833772
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[0.70,0.80)",44,0,0.0,0,0.0,92.12622130149602,0.05249476398336745,1.0,-0.1117005568070451
four_fan_branch,four_fan,W1_four_fan,"ww[1.60,1.70)","dw[0.80,0.90)",5,0,0.0,0,0.0,55.92758811750674,0.0333606220541082,1.0,-0.111792307825949
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[-0.10,0.00)",139,4,0.02877697841726619,4,0.02877697841726619,87.84082056184951,0.0596834603648739,1.0,-0.1174455124383184
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[-0.20,-0.10)",102,2,0.0196078431372549,2,0.0196078431372549,60.87705290909254,0.051387406808813346,1.0,-0.1161706555709876
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[-0.30,-0.20)",67,0,0.0,0,0.0,85.84788880282602,0.0376736923269422,1.0,-0.1291460044631636
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[-0.40,-0.30)",99,2,0.020202020202020204,2,0.020202020202020204,87.54449060350719,0.0554865629988401,1.0,-0.1202628926702313
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[-0.50,-0.40)",69,0,0.0,0,0.0,61.083636976885266,0.043053496945665,1.0,-0.1448966732324068
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[-0.60,-0.50)",86,1,0.011627906976744186,1,0.011627906976744186,60.93682953895876,0.058464600904539005,1.0,-0.1177897781215271
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[-0.70,-0.60)",83,1,0.012048192771084338,1,0.012048192771084338,82.59952832905876,0.0683668886204453,1.0,-0.1330232734020047
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[-0.80,-0.70)",25,0,0.0,0,0.0,51.790143465115364,0.0473067556268977,1.0,-0.1205406360259147
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[-0.90,-0.80)",1,0,0.0,0,0.0,56.351184207409375,0.2791888074806921,1.0,0.6192581988931242
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[0.00,0.10)",137,2,0.014598540145985401,2,0.014598540145985401,59.717424536636,0.0560150970058002,1.0,-0.121653171136067
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[0.10,0.20)",120,2,0.016666666666666666,2,0.016666666666666666,61.23555852203826,0.0562555813121883,1.0,-0.1302221104321761
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[0.20,0.30)",98,1,0.01020408163265306,1,0.01020408163265306,51.741567221844576,0.05994543078473265,1.0,-0.1264783039822479
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[0.30,0.40)",68,1,0.014705882352941176,1,0.014705882352941176,87.80836834247543,0.06891395872708189,1.0,-0.1301642719978444
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[0.40,0.50)",65,2,0.03076923076923077,2,0.03076923076923077,52.46840574854524,0.0364074050411655,1.0,-0.1117048161033711
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[0.50,0.60)",70,1,0.014285714285714285,1,0.014285714285714285,79.68015896338763,0.0530550323290577,1.0,-0.12733851191593
four_fan_branch,four_fan,W1_four_fan,"ww[1.70,1.80)","dw[0.60,0.70)",68,2,0.029411764705882353,2,0.029411764705882353,59.8402556535048,0.07309199047747114,1.0,-0.1344400337058244
