split,session_label,case_id,throw_id,residual_status,sample_index,t_since_alignment_s,regime,stage_fit_group,post_stall_seen_before_sample,speed_m_s,q_bar_pa,alpha_deg,beta_deg,q_rad_s,q_hat,p_rad_s,p_hat,r_rad_s,r_hat,post_stall_activation,theta_deg,z_m,cx_required,cx_model,cx_residual,cz_required,cz_model,cz_residual,cl_required,cl_model,cl_residual,cd_required,cd_model,cd_residual,cy_required,cy_model,cy_residual,cm_required,cm_model,cm_residual,cl_roll_required,cl_roll_model,cl_roll_residual,cn_yaw_required,cn_yaw_model,cn_yaw_residual,pitch_moment_required_n_m,pitch_moment_model_n_m,pitch_moment_residual_n_m,force_residual_norm_n,angular_accel_q_rad_s2
train,20260604_185934,C0_neutral,v004,ok,128,0.7292831,attached,attached,False,3.97289418,9.667631502,11.98865606,-9.911793257,-1.315762991,-0.02732276315,-0.9172695308,-0.08819690253,-0.08889936008,-0.008547812756,0,-11.70370147,0.8107134998,-0.05562256955,-0.09057525064,0.03495268109,-0.7116649794,-0.787460163,0.07579518365,0.6845888634,0.7514705572,-0.06688169378,0.2022350149,0.25216936,-0.04993434507,0.2909634202,0.03760351662,0.2533599036,-0.1143772513,-0.03497026369,-0.07940698759,0.006890967164,0.007370266095,-0.0004792989312,-0.02101478654,-0.01311427332,-0.00790051322,-0.02299963747,-0.007032022348,-0.01596761512,0.3250938628,-7.612672751
train,20260604_185934,C0_neutral,v004,ok,129,0.7358263,attached,attached,False,3.992155873,9.761601464,11.69135629,-9.799423883,-1.358043257,-0.02806467791,-0.9095041215,-0.08702830888,-0.1247841341,-0.01194030012,0,-12.54734801,0.7927669455,-0.07255060965,-0.09072268753,0.01817207788,-0.6569416469,-0.7789599105,0.1220182636,0.6286107121,0.7444151287,-0.1158044166,0.204167801,0.246688598,-0.04252079693,0.2803331029,0.03728143886,0.2430516641,-0.1190169647,-0.0261219923,-0.0928949724,0.006445311742,0.007609157728,-0.001163845987,-0.02130469794,-0.01311799195,-0.008186705992,-0.0241652443,-0.005303818048,-0.01886142625,0.335406687,-7.971942878
train,20260604_185934,C0_neutral,v004,ok,130,0.7418223,attached,attached,False,4.005338443,9.826175828,11.51747647,-9.714193686,-1.42690534,-0.0293906975,-0.8541764628,-0.08146512795,-0.1236599741,-0.01179378741,0,-13.05220946,0.7835316593,-0.07616235348,-0.09074965898,0.01458730551,-0.5850891801,-0.774747744,0.1896585639,0.5581006399,0.741027609,-0.1829269691,0.1914516349,0.2436137312,-0.05216209633,0.2632057967,0.0368346008,0.2263711959,-0.1283451913,-0.01366967664,-0.1146755147,0.004856123224,0.005992007278,-0.001135884054,-0.0231541027,-0.01321786698,-0.009936235721,-0.02623163615,-0.002793856009,-0.02343778014,0.3662560584,-8.671997444
train,20260604_185934,C0_neutral,v004,ok,131,0.747842,attached,attached,False,4.017221915,9.884569047,11.28967337,-9.681862214,-1.493009082,-0.03066130073,-0.8700170499,-0.08273043414,-0.1783811872,-0.01696237225,0,-13.5896788,0.7741739326,-0.0907151736,-0.09004620148,-0.0006689721194,-0.5304377964,-0.763773862,0.2333360655,0.502414548,0.7313665152,-0.2289519673,0.1928033211,0.2378273554,-0.04502403436,0.2380441765,0.03647823925,0.2015659372,-0.1282678137,0.0002841863448,-0.1285520001,0.00404522433,0.006745224159,-0.002699999829,-0.02474782446,-0.01302004582,-0.01172777864,-0.02637161209,5.842815768e-05,-0.02643004025,0.3842095854,-8.670593499
train,20260604_185934,C0_neutral,v004,ok,132,0.7538916,attached,attached,False,4.043109587,10.01237527,10.88814069,-9.538562543,-1.512843353,-0.03086969916,-0.8558888539,-0.08086586206,-0.2181778792,-0.0206138241,0,-14.50123904,0.755215993,-0.0987843037,-0.09017500368,-0.008609300022,-0.4889056299,-0.7516324363,0.2627268065,0.4614446849,0.7210680686,-0.2596233837,0.1893564267,0.2305291544,-0.04117272769,0.216729856,0.03605609608,0.18067376,-0.1271553289,0.01149338254,-0.1386487114,0.002746274898,0.007593382162,-0.004847107264,-0.02696855363,-0.01288032495,-0.01408822869,-0.0264809116,0.002393570523,-0.02887448212,0.4025924529,-8.676835199
train,20260604_185934,C0_neutral,v004,ok,133,0.7605168,attached,attached,False,4.033687295,9.965762829,10.31172909,-9.149461379,-1.541059108,-0.03151889751,-0.8637055341,-0.08179501531,-0.2163617473,-0.02048998384,0,-13.27299459,0.7486356801,-0.05140959778,-0.08995536816,0.03854577039,-0.4895526739,-0.7313249772,0.2417723033,0.4724431177,0.7034105824,-0.2309674647,0.1382109539,0.2194122673,-0.08120131347,0.2404451652,0.03633035371,0.2041148115,-0.110843844,0.03090716156,-0.1417510056,0.00212380194,0.01161352945,-0.009489727511,-0.02823609301,-0.01282552581,-0.01541056719,-0.02297647351,0.006406648789,-0.0293831223,0.4004423516,-7.503595078
train,20260604_185934,C0_neutral,v004,ok,134,0.7662705,attached,attached,False,4.051636235,10.05465066,10.6147248,-9.253663917,-1.632052484,-0.03323208752,-0.8412748178,-0.07931782661,-0.2599882338,-0.02451244375,0,-13.8863503,0.7385486851,-0.06298616103,-0.08910443276,0.02611827174,-0.4365068745,-0.7382959322,0.3017890577,0.4174350871,0.7092488542,-0.291813767,0.1423146373,0.2235767123,-0.08126207505,0.235464108,0.03480080776,0.2006633002,-0.09193868584,0.03797034826,-0.1299090341,0.002532364798,0.007347648581,-0.004815283783,-0.02860546901,-0.01237686213,-0.01622860688,-0.01922766402,0.007940956436,-0.02716862046,0.4605445554,-6.218307464
train,20260604_185934,C0_neutral,v004,ok,135,0.7721156,attached,attached,False,4.075883298,10.1753551,10.90127371,-9.417300096,-1.662974888,-0.03366029355,-0.8523392091,-0.07988294907,-0.271700199,-0.02546429042,0,-15.72889447,0.7262766359,-0.1035724464,-0.08870554368,-0.01486690272,-0.3900619538,-0.745568313,0.3555063591,0.3634357557,0.7153384161,-0.3519026604,0.1754708835,0.2281046542,-0.05263377077,0.2334403665,0.03460227936,0.1988380872,-0.08600197225,0.03392944083,-0.1199314131,0.002009056905,0.005672028211,-0.003662971305,-0.0286345502,-0.01231314061,-0.01632140959,-0.01820200512,0.007181042941,-0.02538304806,0.5228379369,-5.862407076
train,20260604_185934,C0_neutral,v004,ok,136,0.777691,attached,attached,False,4.110462579,10.34874035,11.00749376,-9.576812015,-1.782811793,-0.03578234081,-0.9295281373,-0.08638437684,-0.3364843012,-0.03127069049,0,-16.43653113,0.7150171939,-0.1177573814,-0.08685395137,-0.03090343008,-0.317563047,-0.7377884066,0.4202253596,0.2892363055,0.707631071,-0.4183947655,0.1762255636,0.2261274179,-0.04990185431,0.2292640471,0.03447690064,0.1947871464,-0.04304393513,0.04733780704,-0.09038174217,0.002703713142,0.006838926369,-0.004135213227,-0.02634973742,-0.01195714225,-0.01439259517,-0.009265326031,0.01018959383,-0.01945491986,0.6055844761,-2.791476628
train,20260604_185934,C0_neutral,v004,ok,137,0.7837336,attached,attached,False,4.114838263,10.37078503,10.47150253,-9.375153511,-1.784968815,-0.03578753716,-0.8635608177,-0.08016845652,-0.3576219237,-0.0331997435,0,-16.96776652,0.7049768692,-0.1111069525,-0.08738191963,-0.02372503286,-0.317878208,-0.7232490268,0.4053708188,0.2923907867,0.6953222676,-0.4029314809,0.1670297515,0.217374559,-0.0503448075,0.2246067992,0.03374973013,0.190857069,-0.005410957446,0.0627724535,-0.06818341094,0.004537739671,0.006834103466,-0.002296363795,-0.02245456343,-0.01181308494,-0.01064147849,-0.001167204619,0.01354072702,-0.01470793164,0.5865793711,-0.08575608068
train,20260604_185934,C0_neutral,v004,ok,138,0.7895091,attached,attached,False,4.132713886,10.46108599,10.33937122,-9.338425422,-1.759378937,-0.03512189962,-0.9074872368,-0.08388195602,-0.393086011,-0.03633420081,0,-17.46067873,0.6942120427,-0.1154538679,-0.08733249061,-0.02812137731,-0.3116600361,-0.7168869227,0.4052268866,0.2858778229,0.689571787,-0.403693964,0.1695153211,0.2145799956,-0.0450646745,0.2221609209,0.03375064344,0.1884102775,0.0175132129,0.0592485244,-0.04173531149,0.00548200666,0.00909603071,-0.00361402405,-0.02011176237,-0.01158684029,-0.008524922082,0.003810691983,0.01289185932,-0.009081167333,0.5904854184,1.627374652
train,20260604_185934,C0_neutral,v004,ok,139,0.795454,attached,attached,False,4.158818768,10.5936613,9.721056242,-9.016761361,-1.709299712,-0.03390799986,-0.8449534544,-0.07761151364,-0.423678752,-0.03891616641,0,-18.41381885,0.6729929455,-0.1124186804,-0.0885012028,-0.02391747758,-0.3266354335,-0.7039551152,0.3773196817,0.3029633572,0.6789037924,-0.3759404352,0.1659574352,0.2060944148,-0.04013697956,0.2096149882,0.03307031015,0.1765446781,0.04040729291,0.06717380573,-0.02676651282,0.006704198817,0.01114140866,-0.004437209842,-0.01761753601,-0.01125051559,-0.006367020425,0.008903629636,0.014801553,-0.00589792336,0.5572313059,3.33225999
train,20260604_185934,C0_neutral,v004,ok,140,0.8015746,attached,attached,False,4.176319915,10.68300942,9.60645112,-8.895550359,-1.672311639,-0.03303523509,-0.8218184595,-0.07517016366,-0.4328409671,-0.03959113593,0,-18.86068193,0.6619747106,-0.1082278919,-0.08919576924,-0.01903212262,-0.3619619249,-0.7053888681,0.3434269432,0.3388251799,0.6806124102,-0.3417872304,0.1671143596,0.2056601262,-0.03854576661,0.2310438416,0.0326276723,0.1984161693,0.06466988079,0.06370349822,0.0009663825711,0.008275296935,0.01133841728,-0.003063120344,-0.01360791107,-0.01108217678,-0.00252573429,0.01437000498,0.01415526943,0.0002147355491,0.5347489519,5.159383843
train,20260604_185934,C0_neutral,v004,ok,141,0.8175582,attached,attached,False,4.220795304,10.91175671,9.178030671,-8.546618511,-1.528186995,-0.02987006428,-0.8059962078,-0.07294609883,-0.4688607887,-0.04243390366,0,-20.0638948,0.6284401632,-0.115916229,-0.09097333009,-0.0249428989,-0.3874113064,-0.7022163484,0.314805042,0.3639625237,0.6787157323,-0.3147532085,0.1762253494,0.2018140271,-0.02558867777,0.2414261511,0.03214293301,0.2092832181,0.09143307825,0.04867128313,0.04276179511,0.01088146565,0.01543192715,-0.0045504615,-0.006852505656,-0.0105926549,0.003740149246,0.02075196674,0.01104660226,0.009705364479,0.521115489,7.316646334
train,20260604_185934,C0_neutral,v004,ok,142,0.8231247,attached,attached,False,4.236915027,10.99526248,9.064135475,-8.441050234,-1.439002867,-0.02801985307,-0.7585437139,-0.0683902549,-0.4472668006,-0.04032554742,0,-20.36396043,0.6171356517,-0.1073640375,-0.09249492377,-0.01486911376,-0.3871062565,-0.7101533337,0.3230470772,0.3653581846,0.6867137275,-0.3213555429,0.1670080457,0.2032174321,-0.03620938644,0.2418511615,0.03237873611,0.2094724254,0.0914676181,0.03820727891,0.05326033919,0.01035170844,0.01622726195,-0.005875553507,-0.00494953463,-0.01075936904,0.00580983441,0.02091867719,0.008738018444,0.01218065875,0.534055589,7.334483376
train,20260604_185934,C0_neutral,v004,ok,143,0.8291139,attached,attached,False,4.252594366,11.07679229,9.049840236,-8.35507701,-1.474296005,-0.02860122784,-0.7671750045,-0.06891342707,-0.473764609,-0.04255709928,0,-20.86605586,0.6052961123,-0.1222706468,-0.09208312873,-0.03018751808,-0.3405063944,-0.7073082162,0.3668018218,0.3170353459,0.6840194803,-0.3669841343,0.1743080753,0.2021919037,-0.02788382841,0.2319131615,0.03152979806,0.2003833635,0.08586190646,0.04319565768,0.04266624878,0.01056065071,0.01583677813,-0.005276127424,-0.003767509654,-0.01037804295,0.006610533294,0.01978225457,0.009952114175,0.009830140391,0.5851455442,6.977524176
train,20260604_185934,C0_neutral,v004,ok,144,0.8352959,attached,attached,False,4.267970353,11.1570372,8.92868187,-8.247317007,-1.42300379,-0.02750670762,-0.7350010752,-0.06578546416,-0.4639792641,-0.04152795455,0,-21.2199372,0.5936356685,-0.1144300845,-0.09301214489,-0.02141793956,-0.3283389864,-0.7108686469,0.3825296605,0.3066001578,0.6878186066,-0.3812184488,0.1640032847,0.2022153717,-0.03821208695,0.2290435845,0.0315979634,0.1974456211,0.08061894131,0.03871375636,0.04190518495,0.008793248164,0.01682712481,-0.008033876649,-0.003756433433,-0.01041812166,0.006661688224,0.01870885542,0.008984117859,0.009724737558,0.6062012527,6.596131302
train,20260604_185934,C0_neutral,v004,ok,145,0.8409301,attached,attached,False,4.300673827,11.32867466,8.719606184,-8.025344855,-1.331883068,-0.02554956677,-0.66977583,-0.05949169301,-0.4408484054,-0.03915760591,0,-21.89516605,0.5699411892,-0.09673242851,-0.09475578713,-0.001976641381,-0.3441241145,-0.7189956197,0.3748715052,0.3254822058,0.6963206288,-0.370838423,0.1477832963,0.202659671,-0.05487637476,0.2365549869,0.03165814505,0.2048968419,0.07624580536,0.03102974002,0.04521606534,0.007222007613,0.01865156013,-0.01142955251,-0.004439621249,-0.01049337236,0.006053751111,0.01796620323,0.007311702102,0.01065450113,0.6101070007,6.302536337
train,20260604_185934,C0_neutral,v004,ok,146,0.8469891,attached,attached,False,4.318913407,11.42497048,8.757634038,-7.933261581,-1.312005772,-0.02506196953,-0.6626116166,-0.05860678686,-0.4499442307,-0.03979674513,0,-22.26828547,0.5576482914,-0.08381079849,-0.0951544367,0.0113436382,-0.3389525471,-0.723603289,0.3846507418,0.3222401591,0.700679221,-0.378439062,0.1344409128,0.204217325,-0.06977641223,0.2442587199,0.03095922404,0.2132994959,0.06208116271,0.02633234364,0.03574881907,0.006004208613,0.01795949235,-0.01195528374,-0.005840546234,-0.01025277334,0.004412227104,0.01475285845,0.006257571887,0.008495286568,0.6336717798,5.229624709
train,20260604_185934,C0_neutral,v004,ok,147,0.8528224,attached,attached,False,4.339005248,11.53151701,8.670014373,-7.815638116,-1.283463734,-0.02440323346,-0.6493029239,-0.05716372826,-0.4498858509,-0.03960732592,0,-22.61807566,0.5453699716,-0.08744194228,-0.0956276984,0.008185756121,-0.343492723,-0.7247407567,0.3812480336,0.3263862999,0.7020438299,-0.3756575301,0.1382220218,0.2037848913,-0.06556286957,0.2449848084,0.03077656042,0.214208248,0.06112051765,0.02378224056,0.03733827709,0.005470062326,0.01889215279,-0.01342209046,-0.005836274989,-0.01015044029,0.0043141653,0.01466002513,0.005704275055,0.008955750073,0.6358047645,5.192560332
train,20260604_185934,C0_neutral,v004,ok,148,0.858804,attached,attached,False,4.359570773,11.64108761,8.598194711,-7.682044601,-1.276830547,-0.02416258976,-0.6438812603,-0.05641900413,-0.4645758137,-0.04070766827,0,-23.00338661,0.5328821691,-0.0917518591,-0.09576884034,0.004016981242,-0.3278547459,-0.7240477081,0.3961929623,0.3104527293,0.7015923598,-0.3911396306,0.1397363264,0.2029406689,-0.06320434243,0.2414975609,0.03016096624,0.2113365947,0.06368763889,0.02389751209,0.0397901268,0.00444165629,0.01937072597,-0.01492906968,-0.005780240227,-0.009858227782,0.004077987555,0.01542090825,0.005786387245,0.009634521004,0.6589735569,5.453904817
train,20260604_185934,C0_neutral,v004,ok,149,0.8643607,attached,attached,False,4.374963758,11.72343858,8.492971739,-7.526786972,-1.268041981,-0.02391184687,-0.6492883237,-0.05669261584,-0.4935353738,-0.04309304561,0,-23.3916474,0.5203544737,-0.09817881647,-0.09571836548,-0.00246045099,-0.3149799087,-0.7201470626,0.4051671538,0.297025993,0.6981134579,-0.4010874649,0.1436209678,0.2010258616,-0.05740489387,0.2292481153,0.02934847228,0.1998996431,0.07130011913,0.02403880083,0.04726131829,0.004874300284,0.02029941561,-0.01542511533,-0.003538706758,-0.009409849933,0.005871143175,0.01738627381,0.005861773845,0.01152449997,0.6677007184,6.132301755
train,20260604_185934,C0_neutral,v004,ok,150,0.8704146,attached,attached,False,4.416888606,11.94920429,8.400404628,-7.338174192,-1.211044749,-0.02262026524,-0.6847171144,-0.05921859504,-0.5167536698,-0.04469207161,0,-24.07645599,0.4946540973,-0.1027267591,-0.09600964991,-0.006717109177,-0.2954208006,-0.7165597938,0.4211389932,0.277243966,0.6948459884,-0.4176020224,0.1447826638,0.1996618222,-0.05487915845,0.2185969948,0.02888874666,0.1897082482,0.08141373236,0.01370131625,0.06771241611,0.005669256384,0.02236283836,-0.01669358198,-0.0003453516487,-0.009007036164,0.008661684516,0.02023475257,0.003405356026,0.01682939654,0.6958341724,7.11836617
train,20260604_185934,C0_neutral,v004,ok,151,0.8763854,attached,attached,False,4.436354012,12.05475761,8.385213315,-7.207233471,-1.156114923,-0.02149951986,-0.6917269627,-0.05956235662,-0.521713174,-0.04492302281,0,-24.3638726,0.4816537357,-0.1115373299,-0.09656563726,-0.01497169259,-0.2861228242,-0.7189690391,0.4328462149,0.2667989373,0.6972013142,-0.4304023768,0.1520696338,0.2003789634,-0.04830932966,0.2128871711,0.02849728144,0.1843898896,0.09440594084,0.004316558964,0.09008938187,0.007016143266,0.02303370098,-0.01601755772,0.003521821605,-0.008790501641,0.01231232325,0.02367113346,0.001082324295,0.02258880917,0.7153205476,8.275472537
train,20260604_185934,C0_neutral,v004,ok,152,0.8819872,attached,attached,False,4.45094606,12.13418901,8.117010424,-6.939084645,-1.215919682,-0.02253753975,-0.6739006168,-0.05783715016,-0.5438385129,-0.04667464156,0,-24.83396488,0.4687193348,-0.1174379487,-0.09585540586,-0.02158254287,-0.2502039836,-0.7074724391,0.4572684556,0.2311157166,0.6868505076,-0.455734791,0.1515890192,0.1947867839,-0.04319776473,0.2020945384,0.02751798969,0.1745765487,0.1016553791,0.02043489109,0.081220488,0.007836075703,0.02479112477,-0.01695504906,0.005400020247,-0.008278518174,0.01367853842,0.02565679279,0.005157560485,0.0204992323,0.7494235746,8.945188417
train,20260604_185934,C0_neutral,v004,ok,153,0.8880047,attached,attached,False,4.469710692,12.23671712,8.149273023,-6.863781929,-1.133550162,-0.02092258198,-0.6605196356,-0.05645074552,-0.5248855338,-0.04485889306,0,-25.06812837,0.4554939749,-0.1156977653,-0.09693067016,-0.01876709512,-0.2677983625,-0.7158279183,0.4480295558,0.2486937104,0.6948594016,-0.4461656912,0.1524905711,0.1974223278,-0.04493175678,0.208460852,0.02757543286,0.1808854191,0.1102386731,0.006569686541,0.1036689866,0.008619337938,0.02499435352,-0.01637501558,0.007746350101,-0.008355862719,0.01610221282,0.02805822186,0.001672132993,0.02638608886,0.7458758402,9.72976843
train,20260604_185934,C0_neutral,v004,ok,154,0.8936904,attached,attached,False,4.486583879,12.32927888,8.292554131,-6.76596064,-1.013051642,-0.01862815067,-0.6437540607,-0.0548109782,-0.4955869999,-0.04219563015,0,-25.21044259,0.4421438791,-0.1127008331,-0.09859818909,-0.01410264398,-0.3002888216,-0.7316424784,0.4313536568,0.2808945927,0.7097722394,-0.4288776467,0.1548324319,0.2030903428,-0.04825791091,0.2175384017,0.02742937475,0.1901090269,0.1218182015,-0.01487190243,0.136690104,0.0099254704,0.0242003781,-0.0142749077,0.01130847919,-0.008424823228,0.01973330242,0.03124000585,-0.003813866179,0.03505387203,0.732973925,10.76794668
train,20260604_185934,C0_neutral,v004,ok,155,0.8996975,attached,attached,False,4.508816285,12.45177238,8.264767629,-6.69443063,-0.958779207,-0.01754324851,-0.5686961557,-0.04818158863,-0.4467721404,-0.03785183224,0,-25.41571447,0.4287353302,-0.1164777925,-0.09986050471,-0.01661728782,-0.3014872538,-0.7430909838,0.44160373,0.2816127046,0.7210187982,-0.4394060937,0.1586061946,0.2056410055,-0.0470348109,0.2254067222,0.02767453308,0.1977321891,0.133745409,-0.01967188052,0.1534172896,0.01193292219,0.02365469225,-0.01172177006,0.01582507355,-0.008772134921,0.02459720847,0.03463947518,-0.005094930898,0.03973440608,0.7599345137,11.84232885
train,20260604_185934,C0_neutral,v004,ok,156,0.9056951,attached,attached,False,4.545501348,12.65521928,8.501230247,-6.532259443,-0.7820915572,-0.01419481561,-0.4890834994,-0.04110215408,-0.3814577217,-0.03205737685,0,-25.6530526,0.401491915,-0.1264213469,-0.1027001839,-0.02372116304,-0.3484069771,-0.7721664002,0.4237594232,0.3258899719,0.7485001335,-0.4226101617,0.1765375452,0.2157216437,-0.03918409849,0.2391720558,0.02723631412,0.2119357417,0.1447082474,-0.04628832184,0.1909965693,0.01455391213,0.02091680367,-0.006362891545,0.02060750852,-0.008959266263,0.02956677479,0.03809116062,-0.01218434978,0.0502755104,0.756811869,12.9318215
train,20260604_185934,C0_neutral,v004,ok,157,0.9119529,attached,attached,False,4.561779406,12.7460217,8.583775602,-6.423732021,-0.6918747071,-0.01251258736,-0.4368452499,-0.03658109491,-0.3497848234,-0.02929071983,0,-25.73552498,0.3878354105,-0.1146020559,-0.1039975947,-0.01060446125,-0.3544141929,-0.7850052384,0.4305910455,0.3333393178,0.76068995,-0.4273506323,0.1662165774,0.2199989182,-0.05378234078,0.2377796511,0.02684652097,0.2109331302,0.1643243957,-0.05710548564,0.2214298814,0.01696363017,0.01948740153,-0.002523771362,0.02560971434,-0.008984154499,0.03459386884,0.04356502269,-0.01513957661,0.0587045993,0.7705999676,14.73101078
train,20260604_185934,C0_neutral,v005,ok,11,0,attached,attached,False,5.502082549,18.54215883,8.381172968,4.499449487,0.8074306953,0.01210687622,0.4275745648,0.02968575668,-0.6045291279,-0.04197140352,0,6.09738861,1.319195407,-0.0509540314,-0.09833046672,0.04737643532,-0.790676845,-0.7427467487,-0.04793009623,0.7748056836,0.7204819751,0.05432370849,0.1656572943,0.20554157,-0.03988427566,-0.3619856263,-0.03531905272,-0.3266665736,0.03883548315,-0.08670016755,0.1255356507,-0.001988472474,-0.03099043501,0.02900196254,-0.00519938088,0.01292856313,-0.01812794401,0.01497787688,-0.0334380914,0.04841596829,0.7796383853,4.760733251
train,20260604_185934,C0_neutral,v005,ok,12,0.005992699997,attached,attached,False,5.488996336,18.45406197,8.5315444,4.58048392,0.8295130194,0.01246763888,0.4483173226,0.03120009684,-0.6235165693,-0.04339287456,0,6.405193262,1.318041771,-0.0645436137,-0.097991804,0.0334481903,-0.7682100154,-0.7492680488,-0.01894196667,0.7501339654,0.7264394348,0.02369453055,0.1777963437,0.2080642931,-0.03026794934,-0.3213820593,-0.0361228872,-0.2852591721,0.01685305542,-0.08185739977,0.09871045519,-0.001248278354,-0.03182627811,0.03057799975,-0.005339014745,0.01322316049,-0.01856217523,0.006468921347,-0.03142036073,0.03788928208,0.6696016518,1.892136985
train,20260604_185934,C0_neutral,v005,ok,13,0.04580170001,attached,attached,False,5.378506126,17.71860099,9.596625764,5.228440639,0.8324099276,0.01276819574,0.4300325028,0.03054238709,-0.682838524,-0.04849754003,0,8.916889627,1.311825929,-0.04841850166,-0.09712292671,0.04870442505,-0.8066950004,-0.800236215,-0.006458785372,0.7873341136,0.7728461656,0.014487948,0.1822255979,0.2291716978,-0.04694609985,-0.3748554845,-0.03846424818,-0.3363912363,-0.0007123761766,-0.05623309992,0.05552072374,-0.003313206031,-0.02895127791,0.02563807188,-0.00308839792,0.01456352729,-0.01765192521,-0.0002625427697,-0.02072443505,0.02046189228,0.7593373075,-0.3754395878
train,20260604_185934,C0_neutral,v005,ok,14,0.0521187,attached,attached,False,5.357673533,17.58160773,9.638160441,5.113205776,0.8228059085,0.01266995591,0.4058379527,0.02893608522,-0.6634498478,-0.04730371126,0,9.170908946,1.311573871,-0.05884008825,-0.09715993919,0.03831985093,-0.8805965892,-0.8034062138,-0.07719037538,0.8583154191,0.7757988887,0.08251653032,0.2054437887,0.2302991151,-0.02485532642,-0.4429757344,-0.03749164158,-0.4054840928,-0.009350225535,-0.05503957977,0.04568935424,-0.00624930136,-0.02771043775,0.02146113639,-0.001555141716,0.01424791824,-0.01580305996,-0.00341933711,-0.0201277367,0.01670839959,0.9187624144,-1.408324959
train,20260604_185934,C0_neutral,v005,ok,15,0.0578313,attached,attached,False,5.336978444,17.44604508,9.69766425,5.134418385,0.8236176404,0.01273163383,0.3654836926,0.02615989029,-0.6617836077,-0.04736787694,0,9.445634914,1.311376178,-0.05605183581,-0.09717209632,0.04112026052,-0.8872638988,-0.8072919273,-0.0799719715,0.86514331,0.7793874362,0.08575587379,0.2047097641,0.2317712157,-0.02706145158,-0.4426508221,-0.0371321245,-0.4055186976,-0.009640132195,-0.05351980055,0.04387966836,-0.006297014813,-0.0263025739,0.02000555909,-0.001572816978,0.01424016727,-0.01581298425,-0.003498172544,-0.01942105078,0.01592287823,0.9135006855,-1.408324959
train,20260604_185934,C0_neutral,v005,ok,16,0.06389250001,attached,attached,False,5.31749698,17.31891165,9.804008354,5.210438777,0.8230995898,0.01277024066,0.3689161619,0.02650231385,-0.6950667801,-0.04993242328,0,9.732661376,1.311174186,-0.05151247621,-0.09711099912,0.04559852291,-0.8913901029,-0.8115942683,-0.07979583461,0.8696007676,0.7832058271,0.08639494052,0.2025447008,0.2338897924,-0.03134509157,-0.4578765477,-0.03785175301,-0.4200247947,-0.009590879335,-0.05200302301,0.04241214367,-0.006385673999,-0.02646163788,0.02007596388,-0.0015835369,0.01457521786,-0.01615875476,-0.003454938101,-0.01873313377,0.01527819567,0.9387027711,-1.408324959
train,20260604_185934,C0_neutral,v005,ok,17,0.0695333,attached,attached,False,5.297798609,17.19083544,9.829852095,5.131190878,0.7902739187,0.01230654525,0.34825086,0.02511077493,-0.6812759737,-0.04912369102,0,9.948768287,1.311140733,-0.0523549038,-0.09731838478,0.04496348098,-0.885601968,-0.8143607232,-0.07124124477,0.8636623381,0.7857906847,0.07787165339,0.2027788137,0.2349196783,-0.03214086459,-0.4546007368,-0.03715253158,-0.4174482053,-0.009818239755,-0.05051141028,0.04069317053,-0.006380322155,-0.02545154721,0.01907122505,-0.001600700157,0.01435750614,-0.01595820629,-0.003510684995,-0.01806124668,0.01455056168,0.9228796712,-1.408324959
train,20260604_185934,C0_neutral,v005,ok,18,0.1143107,attached,attached,False,5.167261636,16.3541131,10.94394445,5.391225311,0.726861442,0.01160499955,0.2592423925,0.01916500478,-0.5970905204,-0.04414109346,0,12.03715756,1.312073966,-0.4719398881,-0.09577272061,-0.3761671675,-0.4171349767,-0.849015935,0.4318809583,0.3199516147,0.8153929055,-0.4954412908,0.5425493628,0.255215363,0.2873339998,-0.699421435,-0.0346035537,-0.6648178813,0.01586750412,-0.04170471474,0.05757221885,-0.05241720368,-0.01683283416,-0.03558436953,0.03569577383,0.01385138558,0.02184438826,0.005397552354,-0.01418643912,0.01958399148,1.809052931,1.653977068
train,20260604_185934,C0_neutral,v005,ok,19,0.1202977,attached,attached,False,5.123621962,16.07904498,11.17154445,5.332782849,0.6643497255,0.01069728656,0.2128608859,0.01587019086,-0.5876239104,-0.04381125997,0,12.40325111,1.312540806,-0.4801644375,-0.09548257238,-0.3846818651,-0.3997196923,-0.8538376912,0.4541179989,0.2991151156,0.8191592717,-0.5200441561,0.5485105897,0.2591019339,0.2894086558,-0.7026006996,-0.03371221412,-0.6688884855,0.01588176652,-0.03955294792,0.05543471444,-0.05324086824,-0.01489648176,-0.03834438648,0.03629712769,0.01365171529,0.0226454124,0.005311538137,-0.01322818788,0.01853972602,1.81476543,1.653977068
train,20260604_185934,C0_neutral,v005,ok,20,0.1258422,attached,attached,False,5.103674814,15.95409167,11.31426358,5.333775417,0.657050821,0.01062111022,0.1717436277,0.01285467201,-0.5755196563,-0.04307651187,0,12.61181096,1.312806794,-0.4819680016,-0.09514378304,-0.3868242186,-0.4000972982,-0.856255833,0.4561585348,0.2977643196,0.8209489436,-0.523184624,0.5510965547,0.2612837978,0.2898127569,-0.6992816916,-0.0331915741,-0.6660901175,0.01577667844,-0.03976997914,0.05554665758,-0.05363742038,-0.01380610524,-0.03983131514,0.03657592701,0.01354728551,0.0230286415,0.005235388372,-0.01319740952,0.0184327979,1.800409289,1.653977068
