primitive_id,controller_family,controller_mode,feedback_mode,controller_id,controller_version,lqr_reference_id,linearisation_id,linearisation_source,reduced_order_lqr,lqr_state_mask_json,zero_position_gain_expansion_status,full_state_care_status,full_state_care_message,full_controllability_rank,full_state_size,reduced_controllability_rank,reduced_state_size,care_residual_norm,lqr_Q_weights_json,lqr_R_weights_json,lqr_gain_checksum,lqr_synthesis_status,lqr_blocked_reason,lqr_closed_loop_eigenvalue_summary,sampled_data_check_status,sampled_data_spectral_radius,command_clip_check_status,saturation_summary,latency_actuator_survival_status,tuning_stage,controller_claim_status,reference_state_vector,reference_command_vector,k_gain_matrix_json,selected_controller_status,selected_controller_reason,candidate_index,candidate_weight_label,registry_status,registry_claim_status,registry_path,controller_selection_status
glide,lqr,lqr_local_feedback,lqr_state_feedback,lqr_glide_48a05b9ddba6,time_invariant_reduced_order_lqr_v1,lqr_ref_b1b53cd4ddc3,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,7.865282028564692e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.0,""r_elevator"":1.8,""r_rudder"":2.2}",122e4699f5b1fff060ec2b2ff6bc90e14cb85809204bdfba16407cf5baf08ea6,solved,,"{""count"":12,""max_abs_imag"":48.965884039171115,""max_real"":-1.5266599499045466,""min_real"":-58.41535951900505}",sampled_stable,0.9699282308872045,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,2.68143359297183,-3.2727283933109807e-15,1.278822282593355,1.6150157873271477e-15,0.22418314569573322,-1.9350682988236688e-16,0.4487858832155347,3.158713025194379e-17,-0.009169636389224628,3.683902178724279,-4.003578574381423e-16,-0.1834313362736706],[0.0,0.0,0.0,-1.1825487510036184e-14,4.822415598083609,-9.56519671096813e-15,-0.9086949439512436,4.195181085067188e-16,0.1438399926132959,-1.0844597808999082e-16,0.6349130250444819,-4.397702559029585e-16,-4.448420638201581e-16,3.8120524885885794,-8.938108398421766e-16],[0.0,0.0,0.0,-0.8788252884796548,-1.6645578823358591e-15,0.5757316053530533,1.589781449824148e-16,-0.4221403194096096,2.5446439758974623e-16,-0.04697109696575615,-3.2246691054643796e-17,0.9081793469216565,-0.16675576024879143,-7.312997780526899e-16,1.2027232056255601]]",rejected,blocked_rollout_rows_present,10,glide_qr_010,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
glide,lqr,lqr_local_feedback,lqr_state_feedback,lqr_glide_176db6e91125,time_invariant_reduced_order_lqr_v1,lqr_ref_b1b53cd4ddc3,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,1.1971583836321236e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":3.2,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":4.0,""r_elevator"":3.6,""r_rudder"":4.4}",ae5ec9202d05bf5dca15c0bd107851ac65b31b929e2b6b6cc03c1c95e380f52e,solved,,"{""count"":12,""max_abs_imag"":48.98219169711259,""max_real"":-1.1263938997914291,""min_real"":-58.389360747291036}",sampled_stable,0.9777239798283679,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,2.242269189104974,-2.9144354866132096e-15,0.8934024362514499,1.533869511693028e-16,0.1267758444504524,3.6019867429024065e-16,0.4433617462339912,-1.9491886629459192e-16,-0.004574535420637361,3.650234703215772,-1.4425222622023681e-15,-0.1695777810982639],[0.0,0.0,0.0,-1.6466885860327428e-14,3.86428247033683,-5.5020551579512014e-15,-0.6325019437096703,-1.7985804865843506e-15,0.10184424029811016,-2.830806632021887e-16,0.6136741317897664,1.0390968890417413e-15,-1.6028025135581868e-15,3.721873294911136,-5.2211639436856e-16],[0.0,0.0,0.0,-0.7625862068471384,7.292601681814851e-16,0.4283499916699221,-2.1906383534593225e-16,-0.19327407589381723,-1.8488242407914081e-16,-0.04392185108850468,1.190949937171954e-16,0.8237658980252468,-0.1541616191802399,-4.2718614084700365e-16,1.0924269163210438]]",rejected,blocked_rollout_rows_present,11,glide_qr_011,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
glide,lqr,lqr_local_feedback,lqr_state_feedback,lqr_glide_70af9c67e925,time_invariant_reduced_order_lqr_v1,lqr_ref_b1b53cd4ddc3,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,5.341335647409804e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":4.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.5,""r_elevator"":0.45,""r_rudder"":0.55}",dcb9ed01d7cd603e6387a13715f2807bba78b89991dffd69de9e4e93113fd0a7,solved,,"{""count"":12,""max_abs_imag"":72.51188091197437,""max_real"":-1.5387007923573859,""min_real"":-79.39694538259386}",sampled_stable,0.9696946839489782,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,5.345053678374622,-7.628621708462146e-15,2.6668204662943436,2.434232273656066e-15,0.6131415430363318,1.3823247259755272e-15,1.0852117301911646,-7.156017680392745e-16,0.025088374335695527,6.199072806722005,5.454247367761657e-16,-0.25792836407321473],[0.0,0.0,0.0,3.6377669940166606e-14,11.6151784291122,-1.6854976908936764e-14,-2.6050383582235166,-1.6090339343595888e-15,0.49727119374053264,5.164145575133473e-16,1.4519779755010052,5.638553071367352e-15,6.060274853068508e-16,6.222753196304601,-1.3894129720876706e-14],[0.0,0.0,0.0,-2.1340075936726493,-1.6706891270554473e-14,0.8985182755027149,4.414147582232534e-15,-1.8914599453893493,5.97890240430567e-16,-0.08998612514763078,-1.577809528823854e-15,1.9194074715614198,-0.23448033097564974,-1.1367924317080941e-14,2.121297353493134]]",rejected,blocked_rollout_rows_present,12,glide_qr_012,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
glide,lqr,lqr_local_feedback,lqr_state_feedback,lqr_glide_ab1433e918de,time_invariant_reduced_order_lqr_v1,lqr_ref_b1b53cd4ddc3,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,1.838678797858924e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":3.2,""q_surfaces"":0.15,""q_velocity"":4.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.0,""r_elevator"":0.9,""r_rudder"":1.1}",7efaeb41a5ad085d7ad09c2717246591bff3468ad51ef9a228c35d375b402771,solved,,"{""count"":12,""max_abs_imag"":72.5699890831654,""max_real"":-1.1205773729743849,""min_real"":-79.32227876280203}",sampled_stable,0.9778377255992601,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.493410533452681,6.871259172750751e-15,1.8664372813977594,-2.18829541076825e-15,0.4017030698633602,5.507437764145112e-16,1.0777460517320299,3.723674543311629e-16,0.02666640206393838,6.160040728804247,2.2412372913189275e-15,-0.2431872677667809],[0.0,0.0,0.0,8.441895125100056e-14,9.276007367315323,3.60881731947626e-14,-1.818758084312018,6.130733897822456e-15,0.29434948337315614,7.6871993922452045e-16,1.4085344658442465,3.1378638176603965e-15,2.4902636570210306e-15,6.0767618743161025,-2.7152953624923538e-15],[0.0,0.0,0.0,-1.909145717682785,-3.735053435002785e-15,0.6851754086022157,7.303144210089352e-16,-1.1683603100971924,-1.0180680033318979e-16,-0.08708699110943362,-4.527599816055012e-16,1.772208283701498,-0.22107933433343718,-2.221605296584653e-15,1.9471450458683772]]",rejected,blocked_rollout_rows_present,13,glide_qr_013,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
glide,lqr,lqr_local_feedback,lqr_state_feedback,lqr_glide_072046250283,time_invariant_reduced_order_lqr_v1,lqr_ref_b1b53cd4ddc3,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,7.199012135236055e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":8.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.0,""r_elevator"":1.8,""r_rudder"":2.2}",495e2ddaa7a14a5b3877662ad5be830bf69cee05c755846e374da4331151a4e8,solved,,"{""count"":12,""max_abs_imag"":48.96780592583194,""max_real"":-1.529903863654146,""min_real"":-58.41890638334769}",sampled_stable,0.9698653056579809,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,2.8152945318362517,3.617655097650813e-15,1.340326956467665,-1.2164398338048873e-15,0.41537719664129386,-8.89625681470003e-17,0.45125284344090233,2.9195515889220436e-16,-0.05794815797710652,3.696515409526377,-4.1768687782264826e-16,-0.2412008397699367],[0.0,0.0,0.0,1.1569078379284729e-14,7.361595042116974,8.587933522422416e-15,-1.8658438642534145,3.557047763032358e-15,0.39563168736650195,8.730370159726685e-17,0.7054155861915834,-3.9273436550977365e-15,-4.640965309140536e-16,4.109619576673927,-5.734137224874843e-15],[0.0,0.0,0.0,-1.4039293368890255,-3.0188482393738204e-15,0.4301412556211213,2.702079468465829e-16,-1.291015447733116,1.784098375226982e-16,-0.057811949996369585,-4.2950662242448976e-16,1.1589785916570678,-0.21927349069994245,-4.691566820352144e-15,1.4985280030254131]]",rejected,blocked_rollout_rows_present,14,glide_qr_014,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
glide,lqr,lqr_local_feedback,lqr_state_feedback,lqr_glide_899703d6f0e7,time_invariant_reduced_order_lqr_v1,lqr_ref_b1b53cd4ddc3,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:Failed to find a finite solution.,15,15,12,12,3.626795816710414e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":3.2,""q_surfaces"":0.15,""q_velocity"":8.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":4.0,""r_elevator"":3.6,""r_rudder"":4.4}",d51c962ef56fbe12675c468e71e4269da919fca906fbcef1d36b5105345d0edc,solved,,"{""count"":12,""max_abs_imag"":48.98315135316576,""max_real"":-1.1259995119460153,""min_real"":-58.3911340287087}",sampled_stable,0.9777316919078587,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,2.3681610330099727,3.2070421281900065e-15,0.9429732457349204,-4.26994393251916e-17,0.25975287726871504,-1.7957432962045933e-16,0.44556645969926145,1.2521370020969212e-17,-0.041037330399683,3.661228214497296,6.655610727239773e-16,-0.21555258314061135],[0.0,0.0,0.0,1.202687706954177e-15,5.801100747742084,1.044677208108073e-15,-1.3082215423291301,-4.183628929086556e-15,0.23098434471727966,2.7609632327710367e-17,0.661572107495299,2.4792863287832175e-15,7.395123030266415e-16,3.9207538478142854,2.1546837451865698e-15],[0.0,0.0,0.0,-1.2048045880704754,-3.206119894656592e-15,0.3173776898673654,5.568901635263638e-16,-0.7979329487005555,-2.1193912278941998e-16,-0.052707717223233856,-3.359254484278716e-16,1.0075980148790784,-0.19595689376419212,1.762923064243557e-15,1.3202310866793707]]",rejected,blocked_rollout_rows_present,15,glide_qr_015,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
lift_dwell_arc,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_dwell_arc_89a959dc1483,time_invariant_reduced_order_lqr_v1,lqr_ref_79f6696bab8a,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,8.408958129738639e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.5,""r_elevator"":0.45,""r_rudder"":0.55}",f5c618486773078ba6fefa045251cbd3c8cca6b7b49b78b0efd647d915108e91,solved,,"{""count"":12,""max_abs_imag"":72.50834405624697,""max_real"":-1.1208599611873378,""min_real"":-79.39699595737451}",sampled_stable,0.9778321991065728,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.386090547047939,-6.7970661163136086e-15,1.8011511058579022,1.7933305226866833e-15,0.3065349323302708,1.0593527032900832e-16,1.0762777459867559,1.1303140125604243e-15,0.03956473732271495,6.16474527614443,3.1958500875579837e-15,-0.22526729975219392],[0.0,0.0,0.0,1.828440468153926e-15,7.635233021333184,5.391004688150247e-16,-1.2601635782161251,-9.658265910867582e-16,0.19335409172555856,2.4293381917095323e-16,1.3794572433269756,3.168376242276749e-15,3.550944541731093e-15,6.002469874844103,-5.142482232716925e-16],[0.0,0.0,0.0,-1.5674989082730415,-5.113087752114036e-15,0.8289394614735677,1.636314250274013e-15,-0.6299959084870373,-6.895722155949208e-17,-0.08349112197467418,1.5061524610290862e-15,1.6757120658092175,-0.20478845432017628,-4.2074854631320294e-16,1.8615516024167307]]",rejected,blocked_rollout_rows_present,0,lift_dwell_arc_qr_000,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
lift_dwell_arc,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_dwell_arc_e433d8a3fa9a,time_invariant_reduced_order_lqr_v1,lqr_ref_79f6696bab8a,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,1.642596523037236e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":3.2,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.0,""r_elevator"":0.9,""r_rudder"":1.1}",72eae2a8feb5f75aaa70b8a20471ab326aa7d30ceee66fc2b58ec22032278699,solved,,"{""count"":12,""max_abs_imag"":72.56821838547943,""max_real"":-0.7905331711477338,""min_real"":-79.32230188279007}",sampled_stable,0.9843136689942198,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,3.7484466655702544,5.78631162846269e-15,1.2457600564787212,-2.717749052462257e-16,0.17640828388828356,-1.0852007058312905e-17,1.0707584385638678,7.1038738877146665e-16,0.0389867824023081,6.1334683114695805,3.959909010309413e-16,-0.21607194211024808],[0.0,0.0,0.0,4.383879229526646e-14,6.172804073235381,3.0761370243906034e-14,-0.8722527390383515,6.961361178775908e-15,0.1474751305099689,4.0349099863208274e-16,1.3572751781952375,9.173940963428331e-16,4.3998989003437925e-16,5.928826659068376,-5.305205547725654e-16],[0.0,0.0,0.0,-1.3882092022276693,-2.3038601946147017e-15,0.6382375460324398,1.5991590494000865e-16,-0.2830568051228739,1.5442507633085388e-16,-0.08128572684043109,1.4133680621571775e-15,1.5998447266905675,-0.1964290382820437,-4.3406227208664436e-16,1.7548767998655297]]",rejected,blocked_rollout_rows_present,1,lift_dwell_arc_qr_001,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
lift_dwell_arc,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_dwell_arc_be59d3b23e6e,time_invariant_reduced_order_lqr_v1,lqr_ref_79f6696bab8a,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:Failed to find a finite solution.,15,15,12,12,7.832097549390813e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.0,""r_elevator"":1.8,""r_rudder"":2.2}",6f7f49fafc1d43a1f9773fe1b1c4ad4b1c40dbe0c9028fb61e4b35a966da0517,solved,,"{""count"":12,""max_abs_imag"":48.963838377490184,""max_real"":-1.1264514237322525,""min_real"":-58.41891404779486}",sampled_stable,0.9777228549782865,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,2.308677505706884,1.2308911424525741e-14,0.922943589289689,-1.858294646717604e-15,0.18353946963898662,-6.859680855218929e-16,0.4443656647139889,1.8042093799057897e-16,-0.020727311442218652,3.659241409365161,1.8627826506559591e-16,-0.1899668524410837],[0.0,0.0,0.0,1.661042384389718e-15,4.704456388636602,1.0333858254372425e-15,-0.9119218414163285,-2.1226355537410503e-15,0.14401008021712683,9.876678438181776e-17,0.6330243212672543,1.00075046889485e-15,2.0697585007288436e-16,3.805359858708493,3.0873146524679273e-15],[0.0,0.0,0.0,-0.9670909477247396,-1.8771713470674745e-15,0.36702134070854586,7.621117065099547e-16,-0.44058083174423135,-1.5471551636893278e-17,-0.047854337881097914,1.2252860623071669e-16,0.8999905776010063,-0.17269713858280336,2.525984715655577e-15,1.1972525631081763]]",rejected,blocked_rollout_rows_present,2,lift_dwell_arc_qr_002,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
lift_dwell_arc,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_dwell_arc_36dcb4bd8947,time_invariant_reduced_order_lqr_v1,lqr_ref_79f6696bab8a,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:The associated Hamiltonian pencil has eigenvalues too close to the imaginary axis,15,15,12,12,8.711417557453961e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":3.2,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":4.0,""r_elevator"":3.6,""r_rudder"":4.4}",957b467dbe4326a49f105f2375c23d0ec9755cf9fed2541a099b9f4ef4d164b2,solved,,"{""count"":12,""max_abs_imag"":48.98116652238592,""max_real"":-0.7902331055210506,""min_real"":-58.39113777842735}",sampled_stable,0.9843195761859056,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,1.9850696715438076,2.2244855606334663e-15,0.6448116118672285,-1.24175093400485e-16,0.09954330803857668,8.885798767370937e-17,0.44032597918948213,9.2885834289369e-17,-0.013057914588614822,3.6331549453839185,-6.14828661516639e-16,-0.17479957997913154],[0.0,0.0,0.0,2.7919377705468066e-15,3.792305938850293,-2.3036478725113693e-15,-0.6344290003012931,4.701993462898077e-16,0.10178460900046081,-4.045892943958525e-17,0.6125084173711008,-1.6399509358010978e-16,-6.831429572407101e-16,3.717627997122136,-1.6081870293738986e-15],[0.0,0.0,0.0,-0.8332837209296915,-1.568740710980146e-16,0.2766980388950228,3.044319378367248e-17,-0.20648672208996158,1.741012543852651e-16,-0.04464304066286503,2.8356829435914595e-18,0.8176291831783467,-0.15890870907193774,-1.3157893876695532e-15,1.0880683816099033]]",rejected,blocked_rollout_rows_present,3,lift_dwell_arc_qr_003,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
