diagnostic_version,environment_block_id,library_size_case_id,policy_id,paired_case_count,neutral_mission_success_rate,controlled_mission_success_rate,mission_success_delta_control_minus_neutral,neutral_safe_geometric_rate,controlled_safe_success_rate,safe_success_delta_control_minus_neutral,neutral_wrong_wall_exit_rate,controlled_wrong_wall_exit_rate,neutral_floor_or_ceiling_rate,controlled_floor_or_ceiling_rate,neutral_mean_score,controlled_mean_launch_score,score_delta_control_minus_neutral,neutral_mean_terminal_specific_energy_m,controlled_mean_terminal_specific_energy_m
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,no_memory_baseline,20,0.3,0.4,0.10000000000000003,0.6,0.65,0.050000000000000044,0.3,0.25,0.4,0.1,-11.099926691126248,26.623287502448296,37.72321419357454,2.2816855506252853,2.3806880180645202
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.3,0.4,0.10000000000000003,0.6,0.65,0.050000000000000044,0.3,0.25,0.4,0.1,-11.099926691126246,26.623287502448296,37.72321419357454,2.2816855506252858,2.3806880180645207
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.3,0.4,0.10000000000000003,0.6,0.65,0.050000000000000044,0.3,0.25,0.4,0.1,-11.099926691126246,26.623287502448296,37.72321419357454,2.2816855506252853,2.3806880180645207
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.3,0.4,0.10000000000000003,0.6,0.65,0.050000000000000044,0.3,0.25,0.4,0.1,-11.099926691126246,26.623287502448296,37.72321419357454,2.2816855506252853,2.3806880180645207
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,no_memory_baseline,20,0.25,0.45,0.2,0.55,0.7,0.1499999999999999,0.3,0.25,0.45,0.05,-21.099926691126246,37.73530884759191,58.83523553871815,2.114830413064288,2.3945738411754656
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.25,0.45,0.2,0.55,0.7,0.1499999999999999,0.3,0.25,0.45,0.05,-21.099926691126246,37.749242375848524,58.84916906697477,2.114830413064288,2.3935516315014977
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.25,0.45,0.2,0.55,0.7,0.1499999999999999,0.3,0.25,0.45,0.05,-21.099926691126246,37.74924237584852,58.84916906697477,2.1148304130642877,2.3935516315014977
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.25,0.45,0.2,0.55,0.7,0.1499999999999999,0.3,0.25,0.45,0.05,-21.099926691126246,37.74924237584852,58.84916906697477,2.114830413064288,2.393551631501498
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,no_memory_baseline,20,0.25,0.3,0.04999999999999999,0.5,0.55,0.050000000000000044,0.25,0.3,0.5,0.05,-22.5,8.661094237034733,31.16109423703473,2.220323862939937,2.2683546160381445
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h10,20,0.25,0.3,0.04999999999999999,0.5,0.55,0.050000000000000044,0.25,0.3,0.5,0.05,-22.5,8.661094237034735,31.161094237034735,2.2203238629399373,2.26909164884012
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h3,20,0.25,0.3,0.04999999999999999,0.5,0.55,0.050000000000000044,0.25,0.3,0.5,0.05,-22.5,8.661094237034733,31.16109423703473,2.2203238629399373,2.26909164884012
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h30,20,0.25,0.3,0.04999999999999999,0.5,0.55,0.050000000000000044,0.25,0.3,0.5,0.05,-22.5,8.661094237034735,31.161094237034735,2.2203238629399373,2.2709885147594533
