diagnostic_version,environment_block_id,library_size_case_id,policy_id,paired_case_count,neutral_mission_success_rate,controlled_mission_success_rate,mission_success_delta_control_minus_neutral,neutral_safe_geometric_rate,controlled_safe_success_rate,safe_success_delta_control_minus_neutral,neutral_wrong_wall_exit_rate,controlled_wrong_wall_exit_rate,neutral_floor_or_ceiling_rate,controlled_floor_or_ceiling_rate,neutral_mean_score,controlled_mean_launch_score,score_delta_control_minus_neutral,neutral_mean_terminal_specific_energy_m,controlled_mean_terminal_specific_energy_m
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h3,20,0.7,0.8,0.10000000000000009,0.9,0.9,0.0,0.2,0.1,0.1,0.0,65.53004001887076,108.29133142655778,42.76129140768701,2.5583830614488017,2.6467615904545605
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h30,20,0.7,0.8,0.10000000000000009,0.9,0.9,0.0,0.2,0.1,0.1,0.0,65.53004001887076,108.31433896821913,42.78429894934837,2.5583830614488012,2.6444545234622607
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,no_memory_baseline,20,0.65,0.75,0.09999999999999998,0.85,0.85,0.0,0.2,0.15,0.15,0.0,54.04205139260246,93.27116956884512,39.229118176242665,2.215171301929685,2.4762852183860984
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.65,0.75,0.09999999999999998,0.85,0.85,0.0,0.2,0.15,0.15,0.0,54.04205139260246,93.27003680088345,39.227985408280986,2.2151713019296846,2.476259980039222
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.65,0.75,0.09999999999999998,0.85,0.85,0.0,0.2,0.15,0.15,0.0,54.04205139260246,93.27058012807939,39.22852873547693,2.2151713019296846,2.4767887970478286
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.65,0.75,0.09999999999999998,0.85,0.85,0.0,0.2,0.15,0.15,0.0,54.042051392602446,93.27003680088345,39.227985408281,2.2151713019296846,2.4762599800392215
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,no_memory_baseline,20,0.6,0.75,0.15000000000000002,0.8,0.85,0.04999999999999993,0.2,0.1,0.2,0.05,44.53795060801947,93.15398510920522,48.61603450118575,2.2656508132606388,2.4763398380028203
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.6,0.75,0.15000000000000002,0.8,0.85,0.04999999999999993,0.2,0.1,0.2,0.05,44.53795060801948,93.1562711137857,48.61832050576623,2.265650813260639,2.4742724043578863
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.6,0.75,0.15000000000000002,0.8,0.85,0.04999999999999993,0.2,0.1,0.2,0.05,44.53795060801948,93.15627111378572,48.61832050576624,2.265650813260639,2.474272404357886
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.6,0.75,0.15000000000000002,0.8,0.85,0.04999999999999993,0.2,0.1,0.2,0.05,44.53795060801948,93.15627111378572,48.61832050576624,2.265650813260639,2.474272404357886
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,no_memory_baseline,20,0.65,0.65,0.0,0.75,0.75,0.0,0.1,0.1,0.25,0.05,51.502334157439655,69.94628089470827,18.44394673726861,2.335614474242922,2.397939004375279
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.65,0.65,0.0,0.75,0.75,0.0,0.1,0.1,0.25,0.05,51.50233415743965,69.94504330699388,18.442709149554233,2.335614474242922,2.397888585973843
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.65,0.65,0.0,0.75,0.75,0.0,0.1,0.1,0.25,0.05,51.502334157439655,69.94504330699387,18.44270914955421,2.335614474242922,2.3978885859738424
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.65,0.65,0.0,0.75,0.75,0.0,0.1,0.1,0.25,0.05,51.50233415743965,69.94432827092162,18.441994113481968,2.3356144742429215,2.3973632910760556
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,no_memory_baseline,20,0.55,0.65,0.09999999999999998,0.65,0.75,0.09999999999999998,0.1,0.1,0.35,0.1,31.703681751753937,63.24389978136664,31.540218029612706,2.223697086094709,2.345526000693811
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.55,0.65,0.09999999999999998,0.65,0.75,0.09999999999999998,0.1,0.1,0.35,0.1,31.703681751753937,63.244221341406366,31.54053958965243,2.223697086094709,2.346126138692625
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.55,0.65,0.09999999999999998,0.65,0.75,0.09999999999999998,0.1,0.1,0.35,0.1,31.70368175175393,63.244221341406366,31.540539589652436,2.223697086094709,2.3461261386926253
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.55,0.65,0.09999999999999998,0.65,0.75,0.09999999999999998,0.1,0.1,0.35,0.1,31.70368175175393,63.2166868116859,31.513005059931974,2.223697086094709,2.3465669875908515
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,no_memory_baseline,20,0.35,0.5,0.15000000000000002,0.45,0.65,0.2,0.1,0.15,0.55,0.15,-8.176771061218776,34.04038464223397,42.21715570345275,1.8763342659894078,2.1874519176373566
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h10,20,0.35,0.5,0.15000000000000002,0.45,0.65,0.2,0.1,0.15,0.55,0.15,-8.176771061218776,34.04038464223397,42.21715570345275,1.8763342659894078,2.1874906702704897
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h3,20,0.35,0.5,0.15000000000000002,0.45,0.65,0.2,0.1,0.15,0.55,0.15,-8.176771061218776,34.04038464223397,42.21715570345275,1.8763342659894078,2.1874519176373566
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h30,20,0.35,0.5,0.15000000000000002,0.45,0.65,0.2,0.1,0.15,0.55,0.15,-8.176771061218776,34.04038464223397,42.21715570345275,1.8763342659894078,2.1874519176373566
