diagnostic_version,environment_block_id,library_size_case_id,policy_id,paired_case_count,neutral_mission_success_rate,controlled_mission_success_rate,mission_success_delta_control_minus_neutral,neutral_safe_geometric_rate,controlled_safe_success_rate,safe_success_delta_control_minus_neutral,neutral_wrong_wall_exit_rate,controlled_wrong_wall_exit_rate,neutral_floor_or_ceiling_rate,controlled_floor_or_ceiling_rate,neutral_mean_score,controlled_mean_launch_score,score_delta_control_minus_neutral,neutral_mean_terminal_specific_energy_m,controlled_mean_terminal_specific_energy_m
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h3,20,0.65,0.85,0.19999999999999996,0.9,0.9,0.0,0.25,0.1,0.1,0.0,55.983564139950104,112.4864768550871,56.502912715137,2.4452235799722053,2.6087234636314234
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h30,20,0.65,0.85,0.19999999999999996,0.9,0.9,0.0,0.25,0.1,0.1,0.0,55.983564139950104,112.49044149584333,56.506877355893224,2.4452235799722053,2.60939061396583
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,no_memory_baseline,20,0.5,0.7,0.19999999999999996,0.75,0.75,0.0,0.25,0.1,0.25,0.0,26.652934759172297,86.46462553826112,59.81169077908882,2.237524648315669,2.5300477412615936
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.5,0.7,0.19999999999999996,0.75,0.75,0.0,0.25,0.1,0.25,0.0,26.652934759172297,86.43991118054132,59.78697642136902,2.237524648315669,2.5268507550153014
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.5,0.7,0.19999999999999996,0.75,0.75,0.0,0.25,0.1,0.25,0.0,26.652934759172297,86.46667671667844,59.81374195750614,2.237524648315669,2.5286223799500243
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.5,0.7,0.19999999999999996,0.75,0.75,0.0,0.25,0.1,0.25,0.0,26.652934759172297,86.46462553826112,59.81169077908882,2.237524648315669,2.530047741261593
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,no_memory_baseline,20,0.55,0.65,0.09999999999999998,0.7,0.75,0.050000000000000044,0.15,0.15,0.3,0.0,33.585700545849285,73.22144641846793,39.63574587261865,2.1876266605486987,2.495811975263129
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.55,0.65,0.09999999999999998,0.7,0.75,0.050000000000000044,0.15,0.15,0.3,0.0,33.585700545849285,73.22144641846793,39.63574587261865,2.1876266605486987,2.495811975263129
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.55,0.65,0.09999999999999998,0.7,0.75,0.050000000000000044,0.15,0.15,0.3,0.0,33.585700545849285,73.22144641846793,39.63574587261865,2.187626660548699,2.495811975263129
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.55,0.65,0.09999999999999998,0.7,0.75,0.050000000000000044,0.15,0.15,0.3,0.0,33.585700545849285,73.22144641846793,39.63574587261865,2.1876266605486987,2.495811975263129
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,no_memory_baseline,20,0.4,0.6,0.19999999999999996,0.65,0.65,0.0,0.25,0.05,0.35,0.05,7.274326164796906,64.11116857381892,56.83684240902201,2.2448246151916913,2.3617696373665233
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.4,0.6,0.19999999999999996,0.65,0.65,0.0,0.25,0.05,0.35,0.05,7.274326164796906,64.11107198611819,56.83674582132129,2.2448246151916917,2.359748973335002
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.4,0.6,0.19999999999999996,0.65,0.65,0.0,0.25,0.05,0.35,0.05,7.274326164796906,64.11107198611819,56.83674582132129,2.2448246151916913,2.3597489733350026
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.4,0.6,0.19999999999999996,0.65,0.65,0.0,0.25,0.05,0.35,0.05,7.274326164796906,64.11107198611818,56.83674582132127,2.2448246151916917,2.359748973335002
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,no_memory_baseline,20,0.5,0.6,0.09999999999999998,0.65,0.65,0.0,0.15,0.05,0.35,0.05,23.63030171136769,64.58207203792767,40.95177032655998,2.258463553625575,2.4145466416220582
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.5,0.6,0.09999999999999998,0.65,0.65,0.0,0.15,0.05,0.35,0.05,23.630301711367686,64.58160451576308,40.95130280439539,2.258463553625575,2.414173181220202
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.5,0.6,0.09999999999999998,0.65,0.65,0.0,0.15,0.05,0.35,0.05,23.630301711367686,64.57564127270805,40.94533956134037,2.258463553625575,2.4131691022423873
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.5,0.6,0.09999999999999998,0.65,0.65,0.0,0.15,0.05,0.35,0.05,23.630301711367686,64.57564127270805,40.94533956134037,2.258463553625575,2.4131691022423873
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,no_memory_baseline,20,0.45,0.5,0.04999999999999999,0.65,0.55,-0.09999999999999998,0.2,0.1,0.35,0.15,15.83044979863065,38.11951609047074,22.28906629184009,2.2072662089003847,2.2294771662197785
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h10,20,0.45,0.5,0.04999999999999999,0.65,0.55,-0.09999999999999998,0.2,0.1,0.35,0.15,15.83044979863065,38.11951609047074,22.28906629184009,2.2072662089003847,2.2276649506759387
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h3,20,0.45,0.5,0.04999999999999999,0.65,0.55,-0.09999999999999998,0.2,0.1,0.35,0.15,15.83044979863065,38.11951609047074,22.28906629184009,2.2072662089003847,2.2276649506759387
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h30,20,0.45,0.5,0.04999999999999999,0.65,0.55,-0.09999999999999998,0.2,0.1,0.35,0.15,15.83044979863065,38.11951609047073,22.289066291840083,2.2072662089003847,2.2276649506759387
