primitive_id,primitive_family,entry_role,primitive_variant_id,controller_id,candidate_index,candidate_weight_label,reference_pitch_bias_rad,reference_bank_bias_rad,reference_speed_bias_m_s,transition_entry_class,row_count,expected_row_count,rows_complete_for_entry_class,per_environment_row_count_json,transition_success_count,transition_success_rate,transition_success_lcb,hard_failure_count,hard_failure_rate,hard_failure_ucb,worst_environment_success_rate,worst_environment_success_lcb,useful_environment_count,updraft_gain_proxy_mean_m,clipped_updraft_gain,lift_dwell_mean_s,clipped_lift_dwell,rollout_duration_mean_s,clipped_rollout_duration,saturation_mean,turn_primitive,turn_intent_success_count,turn_intent_success_rate,turn_intent_success_lcb,turn_intent_score_mean,signed_turn_bank_delta_mean_rad,signed_turn_heading_delta_mean_rad,signed_turn_lateral_displacement_mean_m,transition_exit_class_distribution_json,timing_compliant,success_lcb_threshold,hard_failure_ucb_threshold,useful_environment_count_threshold,r5_transition_training_score,r5_training_eligible,r5_training_blockers,pareto_front,selected_for_r7,selected_rank,r5_training_status,r5_transition_training_version,r5_transition_training_score_formula,candidate_level_selection_id,candidate_level_row_count,selected_speed_bin_variant_count,local_lqr_reference_speed_m_s,local_lqr_speed_bin_id,local_lqr_scheduling_policy,local_lqr_speed_grid_m_s
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_b8f1e16fc3bd,lqrta_lift_dwell_arc_134766dbf089,8,lift_dwell_arc_robust_lhs_logqr_refbias_008,-0.03166666666666667,-0.07,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",18,0.6,0.48321835363889276,6,0.2,0.30787720517163697,0.5,0.3123997839078766,3,0.004075272383239863,0.004075272383239863,0.015333333333333336,0.15333333333333335,0.06333333333333334,0.6333333333333333,0.46666666666666673,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":6,""hard_failure"":6,""safe_terminal"":18}",True,0.2,0.55,2,0.21356722337788409,True,,True,True,3,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c008_boundary_near,30,5,6.5,speed_bin_6p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_e86608a6401e,lqrta_lift_dwell_arc_1c17a1558416,8,lift_dwell_arc_robust_lhs_logqr_refbias_008,-0.03166666666666667,-0.07,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",18,0.6,0.48321835363889276,6,0.2,0.30787720517163697,0.5,0.3123997839078766,3,0.004075272383239863,0.004075272383239863,0.015333333333333336,0.15333333333333335,0.06333333333333334,0.6333333333333333,0.46666666666666673,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":6,""hard_failure"":6,""safe_terminal"":18}",True,0.2,0.55,2,0.21356722337788409,True,,True,True,3,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c008_boundary_near,30,5,5.5,speed_bin_5p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_21e6e998b420,lqrta_lift_dwell_arc_0e5c76cd640b,8,lift_dwell_arc_robust_lhs_logqr_refbias_008,-0.03166666666666667,-0.07,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",69,0.575,0.5166085009061083,0,0.0,0.013469430706092814,0.525,0.42495344155773185,3,0.0004467254884912469,0.0004467254884912469,0.0025,0.024999999999999998,0.10000000000000002,1.0,0.8516666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":51,""inflight_stable"":21,""post_launch_degraded"":48}",True,0.35,0.45,3,0.3305390689449559,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c008_launch_gate,120,11,3.0,speed_bin_3p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_5b7b63d98b33,lqrta_lift_dwell_arc_02bbcb81e9a0,8,lift_dwell_arc_robust_lhs_logqr_refbias_008,-0.03166666666666667,-0.07,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",69,0.575,0.5166085009061083,0,0.0,0.013469430706092814,0.525,0.42495344155773185,3,0.0004467254884912469,0.0004467254884912469,0.0025,0.024999999999999998,0.10000000000000002,1.0,0.8516666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":51,""inflight_stable"":21,""post_launch_degraded"":48}",True,0.35,0.45,3,0.3305390689449559,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c008_launch_gate,120,11,4.5,speed_bin_4p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_75463f45f9a5,lqrta_lift_dwell_arc_19aac06613d8,8,lift_dwell_arc_robust_lhs_logqr_refbias_008,-0.03166666666666667,-0.07,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",69,0.575,0.5166085009061083,0,0.0,0.013469430706092814,0.525,0.42495344155773185,3,0.0004467254884912469,0.0004467254884912469,0.0025,0.024999999999999998,0.10000000000000002,1.0,0.8516666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":51,""inflight_stable"":21,""post_launch_degraded"":48}",True,0.35,0.45,3,0.3305390689449559,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c008_launch_gate,120,11,7.0,speed_bin_7p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_7e203f4ac7b1,lqrta_lift_dwell_arc_4e6f110351f1,8,lift_dwell_arc_robust_lhs_logqr_refbias_008,-0.03166666666666667,-0.07,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",69,0.575,0.5166085009061083,0,0.0,0.013469430706092814,0.525,0.42495344155773185,3,0.0004467254884912469,0.0004467254884912469,0.0025,0.024999999999999998,0.10000000000000002,1.0,0.8516666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":51,""inflight_stable"":21,""post_launch_degraded"":48}",True,0.35,0.45,3,0.3305390689449559,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c008_launch_gate,120,11,4.0,speed_bin_4p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_800eb1d8738f,lqrta_lift_dwell_arc_49454f4ebabf,8,lift_dwell_arc_robust_lhs_logqr_refbias_008,-0.03166666666666667,-0.07,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",69,0.575,0.5166085009061083,0,0.0,0.013469430706092814,0.525,0.42495344155773185,3,0.0004467254884912469,0.0004467254884912469,0.0025,0.024999999999999998,0.10000000000000002,1.0,0.8516666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":51,""inflight_stable"":21,""post_launch_degraded"":48}",True,0.35,0.45,3,0.3305390689449559,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c008_launch_gate,120,11,5.0,speed_bin_5p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_8a48247fadfd,lqrta_lift_dwell_arc_e3d4d70771f2,8,lift_dwell_arc_robust_lhs_logqr_refbias_008,-0.03166666666666667,-0.07,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",69,0.575,0.5166085009061083,0,0.0,0.013469430706092814,0.525,0.42495344155773185,3,0.0004467254884912469,0.0004467254884912469,0.0025,0.024999999999999998,0.10000000000000002,1.0,0.8516666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":51,""inflight_stable"":21,""post_launch_degraded"":48}",True,0.35,0.45,3,0.3305390689449559,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c008_launch_gate,120,11,8.0,speed_bin_8p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_9f63dfa7c789,lqrta_lift_dwell_arc_a45009d1cf68,8,lift_dwell_arc_robust_lhs_logqr_refbias_008,-0.03166666666666667,-0.07,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",69,0.575,0.5166085009061083,0,0.0,0.013469430706092814,0.525,0.42495344155773185,3,0.0004467254884912469,0.0004467254884912469,0.0025,0.024999999999999998,0.10000000000000002,1.0,0.8516666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":51,""inflight_stable"":21,""post_launch_degraded"":48}",True,0.35,0.45,3,0.3305390689449559,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c008_launch_gate,120,11,3.5,speed_bin_3p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_a38eade763c7,lqrta_lift_dwell_arc_a47364bec246,8,lift_dwell_arc_robust_lhs_logqr_refbias_008,-0.03166666666666667,-0.07,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",69,0.575,0.5166085009061083,0,0.0,0.013469430706092814,0.525,0.42495344155773185,3,0.0004467254884912469,0.0004467254884912469,0.0025,0.024999999999999998,0.10000000000000002,1.0,0.8516666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":51,""inflight_stable"":21,""post_launch_degraded"":48}",True,0.35,0.45,3,0.3305390689449559,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c008_launch_gate,120,11,6.0,speed_bin_6p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_b8f1e16fc3bd,lqrta_lift_dwell_arc_134766dbf089,8,lift_dwell_arc_robust_lhs_logqr_refbias_008,-0.03166666666666667,-0.07,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",69,0.575,0.5166085009061083,0,0.0,0.013469430706092814,0.525,0.42495344155773185,3,0.0004467254884912469,0.0004467254884912469,0.0025,0.024999999999999998,0.10000000000000002,1.0,0.8516666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":51,""inflight_stable"":21,""post_launch_degraded"":48}",True,0.35,0.45,3,0.3305390689449559,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c008_launch_gate,120,11,6.5,speed_bin_6p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_e86608a6401e,lqrta_lift_dwell_arc_1c17a1558416,8,lift_dwell_arc_robust_lhs_logqr_refbias_008,-0.03166666666666667,-0.07,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",69,0.575,0.5166085009061083,0,0.0,0.013469430706092814,0.525,0.42495344155773185,3,0.0004467254884912469,0.0004467254884912469,0.0025,0.024999999999999998,0.10000000000000002,1.0,0.8516666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":51,""inflight_stable"":21,""post_launch_degraded"":48}",True,0.35,0.45,3,0.3305390689449559,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c008_launch_gate,120,11,5.5,speed_bin_5p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_f6eb7e29286c,lqrta_lift_dwell_arc_ac190c947403,8,lift_dwell_arc_robust_lhs_logqr_refbias_008,-0.03166666666666667,-0.07,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",69,0.575,0.5166085009061083,0,0.0,0.013469430706092814,0.525,0.42495344155773185,3,0.0004467254884912469,0.0004467254884912469,0.0025,0.024999999999999998,0.10000000000000002,1.0,0.8516666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":51,""inflight_stable"":21,""post_launch_degraded"":48}",True,0.35,0.45,3,0.3305390689449559,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c008_launch_gate,120,11,7.5,speed_bin_7p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_05b05f11e56c,lqrta_lift_dwell_arc_06dfb41fbd9b,10,lift_dwell_arc_robust_lhs_logqr_refbias_010,-0.035,-0.036666666666666674,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",14,0.4666666666666667,0.3548510683411802,4,0.13333333333333333,0.23197425612906256,0.4,0.2297293211789324,3,0.004403730357285391,0.004403730357285391,0.014666666666666666,0.14666666666666667,0.06533333333333334,0.6533333333333333,0.23333333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":12,""hard_failure"":4,""safe_terminal"":14}",True,0.2,0.55,2,0.1770300018806589,True,,False,True,5,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c010_boundary_near,30,5,4.5,speed_bin_4p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_5a1d0afdd27b,lqrta_lift_dwell_arc_679fc70676e4,10,lift_dwell_arc_robust_lhs_logqr_refbias_010,-0.035,-0.036666666666666674,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",14,0.4666666666666667,0.3548510683411802,4,0.13333333333333333,0.23197425612906256,0.4,0.2297293211789324,3,0.004403730357285391,0.004403730357285391,0.014666666666666666,0.14666666666666667,0.06533333333333334,0.6533333333333333,0.23333333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":12,""hard_failure"":4,""safe_terminal"":14}",True,0.2,0.55,2,0.1770300018806589,True,,False,True,5,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c010_boundary_near,30,5,6.5,speed_bin_6p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_6335f05fc112,lqrta_lift_dwell_arc_5ee4239af6c6,10,lift_dwell_arc_robust_lhs_logqr_refbias_010,-0.035,-0.036666666666666674,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",14,0.4666666666666667,0.3548510683411802,4,0.13333333333333333,0.23197425612906256,0.4,0.2297293211789324,3,0.004403730357285391,0.004403730357285391,0.014666666666666666,0.14666666666666667,0.06533333333333334,0.6533333333333333,0.23333333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":12,""hard_failure"":4,""safe_terminal"":14}",True,0.2,0.55,2,0.1770300018806589,True,,False,True,5,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c010_boundary_near,30,5,5.0,speed_bin_5p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_e2db85fb853b,lqrta_lift_dwell_arc_0dd8ed0df167,10,lift_dwell_arc_robust_lhs_logqr_refbias_010,-0.035,-0.036666666666666674,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",14,0.4666666666666667,0.3548510683411802,4,0.13333333333333333,0.23197425612906256,0.4,0.2297293211789324,3,0.004403730357285391,0.004403730357285391,0.014666666666666666,0.14666666666666667,0.06533333333333334,0.6533333333333333,0.23333333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":12,""hard_failure"":4,""safe_terminal"":14}",True,0.2,0.55,2,0.1770300018806589,True,,False,True,5,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c010_boundary_near,30,5,5.5,speed_bin_5p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_fe237f8bd261,lqrta_lift_dwell_arc_0464d03f5fc9,10,lift_dwell_arc_robust_lhs_logqr_refbias_010,-0.035,-0.036666666666666674,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",14,0.4666666666666667,0.3548510683411802,4,0.13333333333333333,0.23197425612906256,0.4,0.2297293211789324,3,0.004403730357285391,0.004403730357285391,0.014666666666666666,0.14666666666666667,0.06533333333333334,0.6533333333333333,0.23333333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":12,""hard_failure"":4,""safe_terminal"":14}",True,0.2,0.55,2,0.1770300018806589,True,,False,True,5,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c010_boundary_near,30,5,6.0,speed_bin_6p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
lift_dwell_arc,lift_dwell,transition_object,primvar_lift_dwell_arc_transition_object_331be95c36fd,lqrta_lift_dwell_arc_3429095bbe98,11,lift_dwell_arc_robust_lhs_logqr_refbias_011,0.011666666666666672,-0.05666666666666667,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",119,0.9916666666666667,0.9725875923396371,0,0.0,0.013469430706092814,0.975,0.9201370958006012,3,0.03540561716766299,0.03540561716766299,0.03933333333333333,0.3933333333333333,0.10000000000000002,1.0,0.6799999999999999,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":108,""inflight_stable"":11,""recoverable_degraded"":1}",True,0.35,0.45,3,0.7194435225832212,True,,False,True,4,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_lift_dwell_arc_c011_inflight_stable,120,7,5.0,speed_bin_5p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
