episode_id,launch_role,environment_block_id,library_size_case_id,outer_case_index,common_final_launch_key,policy_id,history_length,initial_launch_speed_m_s,selected_primitive_step_count,episode_rollout_duration_s,episode_flight_time_s,mission_success,front_wall_terminal_success,safe_success,full_safe_success,wrong_wall_exit,no_viable_primitive,hard_failure,floor_or_ceiling_violation,terminal_wall_face,mission_outcome_label,terminal_specific_energy_m,terminal_specific_energy_reserve_m,base_failure_penalty,base_failure_penalty_reason,mission_completion_component,updraft_gain_bonus,lift_dwell_bonus,terminal_specific_energy_bonus,launch_score_additive_component,launch_score,launch_score_version,launch_score_scope
r10_light_cluster_spatial_flow_belief_memory_h3_final_0020,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,20,r10_changed_final_0020,spatial_flow_belief_memory_h3,3,4.438503368779737,10,1.0199999999999998,1.0199999999999998,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.4994238381264655,1.0994238381264654,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,0.0,0.0,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0017,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,17,r10_changed_final_0017,spatial_flow_belief_memory_h3,3,7.375780570416101,8,0.7999999999999998,0.7999999999999998,False,False,False,False,False,False,True,True,none,floor_or_ceiling_violation,2.8341206521286844,2.4341206521286844,-100.0,hard_failure,0.0,4.153837324858576,1.9,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0013,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,13,r10_changed_final_0013,spatial_flow_belief_memory_h3,3,6.77632800434458,11,1.12,1.12,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.403063165821378,2.003063165821378,0.0,none,100.0,7.693116122163012,2.3000000000000003,20.0,129.99311612216303,129.99311612216303,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0021,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,21,r10_changed_final_0021,spatial_flow_belief_memory_h3,3,7.060297600362847,9,0.8799999999999999,0.8799999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.711683238736905,2.3116832387369053,0.0,none,100.0,0.02586319489345,0.0,20.0,120.02586319489345,120.02586319489345,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0025,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,25,r10_changed_final_0025,spatial_flow_belief_memory_h3,3,5.674330630302532,11,1.0799999999999998,1.0799999999999998,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,1.970142256811032,1.5701422568110321,0.0,none,100.0,0.0,0.0,15.70142256811032,115.70142256811032,115.70142256811032,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0014,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,14,r10_changed_final_0014,spatial_flow_belief_memory_h3,3,5.455733772404688,13,1.32,1.32,False,False,False,False,True,False,True,False,front_wall_x_max,hard_failure,1.9518640609942697,1.5518640609942698,-100.0,hard_failure,0.0,20.650273951431085,5.300000000000001,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0018,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,18,r10_changed_final_0018,spatial_flow_belief_memory_h3,3,4.943660370181171,11,1.1,1.1,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.85967327989419,1.45967327989419,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,3.8832359669425296,3.0000000000000004,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_balanced_cluster_spatial_flow_belief_memory_h30_final_0038,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,38,r10_changed_final_0038,spatial_flow_belief_memory_h30,30,4.500586328481275,12,1.24,1.24,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.1827251728792885,0.7827251728792884,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,22.157298979267285,4.300000000000001,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0023,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,23,r10_changed_final_0023,spatial_flow_belief_memory_h3,3,5.584757807672195,8,0.8399999999999999,0.8399999999999999,False,False,False,False,False,True,False,False,none,no_viable_primitive,2.026813442601967,1.626813442601967,-40.0,no_viable_primitive_after_launch,0.0,0.039360535720496,0.0,0.0,0.0,-40.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0022,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,22,r10_changed_final_0022,spatial_flow_belief_memory_h3,3,6.591940981560359,10,1.0399999999999998,1.0399999999999998,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.426018148920205,2.026018148920205,0.0,none,100.0,0.020134414877264,0.0,20.0,120.02013441487726,120.02013441487726,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0026,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,26,r10_changed_final_0026,spatial_flow_belief_memory_h3,3,7.303115979474305,8,0.8399999999999999,0.8399999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.712902741035202,2.312902741035202,0.0,none,100.0,9.804515281066836,1.7999999999999998,20.0,131.60451528106682,131.60451528106682,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0030,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,30,r10_changed_final_0030,spatial_flow_belief_memory_h3,3,7.046351611631256,9,0.8999999999999999,0.8999999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.838729368149445,2.438729368149445,0.0,none,100.0,0.0,0.0,20.0,120.0,120.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0019,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,19,r10_changed_final_0019,spatial_flow_belief_memory_h3,3,4.730801348603789,15,1.5400000000000005,1.5400000000000005,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,1.483764205513869,1.083764205513869,0.0,none,100.0,40.0,7.7,10.83764205513869,158.5376420551387,158.5376420551387,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0031,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,31,r10_changed_final_0031,spatial_flow_belief_memory_h3,3,7.873512931473857,10,0.96,0.96,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,3.197163667024333,2.797163667024333,0.0,none,100.0,0.002630385299816,0.0,20.0,120.00263038529981,120.00263038529981,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0028,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,28,r10_changed_final_0028,spatial_flow_belief_memory_h3,3,7.312852976774224,9,0.8999999999999999,0.8999999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.899624348638471,2.4996243486384713,0.0,none,100.0,0.6879474780228,0.4,20.0,121.08794747802281,121.08794747802281,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0027,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,27,r10_changed_final_0027,spatial_flow_belief_memory_h3,3,6.620703824670713,12,1.22,1.22,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.507774609626723,2.107774609626723,0.0,none,100.0,0.041546560027519996,0.0,20.0,120.04154656002753,120.04154656002753,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0035,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,35,r10_changed_final_0035,spatial_flow_belief_memory_h3,3,4.357044858153034,11,1.14,1.14,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.6846384422170977,1.2846384422170978,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,0.0,0.0,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0029,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,29,r10_changed_final_0029,spatial_flow_belief_memory_h3,3,7.608729118376877,7,0.6799999999999999,0.6799999999999999,False,False,False,False,False,False,True,True,none,floor_or_ceiling_violation,3.160430861983786,2.760430861983786,-100.0,hard_failure,0.0,2.5293874387901423,2.1,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0032,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,32,r10_changed_final_0032,spatial_flow_belief_memory_h3,3,6.639293708622489,10,1.0199999999999998,1.0199999999999998,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.730155119126512,2.330155119126512,0.0,none,100.0,8.58067395672667,2.2,20.0,130.78067395672667,130.78067395672667,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0024,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,24,r10_changed_final_0024,spatial_flow_belief_memory_h3,3,6.390693297416412,17,1.7400000000000004,1.7400000000000004,False,False,False,False,False,True,False,False,none,no_viable_primitive,0.6928900001182623,0.2928900001182623,-40.0,no_viable_primitive_after_launch,0.0,10.762962659680644,7.3,0.0,0.0,-40.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0036,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,36,r10_changed_final_0036,spatial_flow_belief_memory_h3,3,7.812745008165531,9,0.8799999999999999,0.8799999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,3.5841290900116505,3.1841290900116506,0.0,none,100.0,5.39676363867727,1.7000000000000002,20.0,127.09676363867727,127.09676363867727,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0033,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,33,r10_changed_final_0033,spatial_flow_belief_memory_h3,3,7.923293922863978,8,0.8399999999999999,0.8399999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,3.183678352729898,2.7836783527298983,0.0,none,100.0,0.083206692879612,0.0,20.0,120.08320669287961,120.08320669287961,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_balanced_cluster_spatial_flow_belief_memory_h30_final_0043,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,43,r10_changed_final_0043,spatial_flow_belief_memory_h30,30,6.984456906350856,9,0.8599999999999999,0.8599999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.6510787696265883,2.2510787696265884,0.0,none,100.0,16.671100221479907,3.1,20.0,139.7711002214799,139.7711002214799,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0037,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,37,r10_changed_final_0037,spatial_flow_belief_memory_h3,3,4.987685674924405,11,1.14,1.14,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.4441183375498643,1.0441183375498642,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,0.01090417373755,0.0,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0040,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,40,r10_changed_final_0040,spatial_flow_belief_memory_h3,3,4.422592649595451,8,0.7799999999999999,0.7799999999999999,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.049474977998706,0.649474977998706,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,0.0,0.0,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0045,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,45,r10_changed_final_0045,spatial_flow_belief_memory_h3,3,7.203035246312757,10,0.9999999999999998,0.9999999999999998,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.931183440610011,2.531183440610011,0.0,none,100.0,0.0,0.0,20.0,120.0,120.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0034,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,34,r10_changed_final_0034,spatial_flow_belief_memory_h3,3,7.553593403338394,9,0.8799999999999999,0.8799999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,3.219119109465091,2.819119109465091,0.0,none,100.0,8.82910260703469,1.6,20.0,130.42910260703468,130.42910260703468,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0041,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,41,r10_changed_final_0041,spatial_flow_belief_memory_h3,3,5.257178962050215,10,0.9999999999999998,0.9999999999999998,False,False,False,False,False,False,True,True,none,floor_or_ceiling_violation,1.362250614229616,0.962250614229616,-100.0,hard_failure,0.0,0.153845740380182,0.2,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0046,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,46,r10_changed_final_0046,spatial_flow_belief_memory_h3,3,4.589260355072749,7,0.7,0.7,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.1237866678106878,0.7237866678106878,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,0.0003280916830489244,0.0,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0047,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,47,r10_changed_final_0047,spatial_flow_belief_memory_h3,3,4.110284940339293,7,0.7199999999999999,0.7199999999999999,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.7121919341096246,1.3121919341096246,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,3.034138657697796,1.4000000000000001,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0042,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,42,r10_changed_final_0042,spatial_flow_belief_memory_h3,3,7.797242612257919,11,1.12,1.12,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,3.58574061158551,3.1857406115855103,0.0,none,100.0,10.595309407542919,4.8,20.0,135.39530940754292,135.39530940754292,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0043,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,43,r10_changed_final_0043,spatial_flow_belief_memory_h3,3,6.984456906350856,9,0.8599999999999999,0.8599999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.5940808757957643,2.1940808757957644,0.0,none,100.0,16.710590597515335,3.1,20.0,139.81059059751533,139.81059059751533,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0038,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,38,r10_changed_final_0038,spatial_flow_belief_memory_h3,3,4.500586328481275,12,1.24,1.24,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.17580864388651,0.77580864388651,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,22.603143039696686,4.300000000000001,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0039,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,39,r10_changed_final_0039,spatial_flow_belief_memory_h3,3,5.1635172585460944,11,1.14,1.14,False,False,False,False,False,False,True,True,none,floor_or_ceiling_violation,1.7854213080794803,1.3854213080794802,-100.0,hard_failure,0.0,7.658532205238826,4.300000000000001,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0048,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,48,r10_changed_final_0048,spatial_flow_belief_memory_h3,3,6.5943035087628985,10,0.9999999999999998,0.9999999999999998,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.5319466743307446,2.1319466743307447,0.0,none,100.0,5.418418270665738,1.7999999999999998,20.0,127.21841827066574,127.21841827066574,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0049,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,49,r10_changed_final_0049,spatial_flow_belief_memory_h3,3,5.050867601622319,9,0.8999999999999999,0.8999999999999999,False,False,False,False,False,False,True,True,none,floor_or_ceiling_violation,1.888363140120769,1.4883631401207689,-100.0,hard_failure,0.0,0.3628378749623,0.6,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h3_final_0044,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,44,r10_changed_final_0044,spatial_flow_belief_memory_h3,3,5.658717138578394,13,1.26,1.26,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,1.7899898798742868,1.3899898798742867,0.0,none,100.0,7.564454455174552,4.2,13.899898798742868,125.66435325391743,125.66435325391743,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h10_final_0000,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,0,r10_changed_final_0000,spatial_flow_belief_memory_h10,10,4.87612129641718,10,1.0199999999999998,1.0199999999999998,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.5346558896295577,1.1346558896295575,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,0.0,0.0,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h10_final_0005,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,5,r10_changed_final_0005,spatial_flow_belief_memory_h10,10,7.230497520029962,9,0.8799999999999999,0.8799999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.637098378565555,2.237098378565555,0.0,none,100.0,0.0,0.0,20.0,120.0,120.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_balanced_cluster_spatial_flow_belief_memory_h30_final_0049,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,49,r10_changed_final_0049,spatial_flow_belief_memory_h30,30,5.050867601622319,9,0.8999999999999999,0.8999999999999999,False,False,False,False,False,False,True,True,none,floor_or_ceiling_violation,1.8981941027452915,1.4981941027452916,-100.0,hard_failure,0.0,0.366383450827658,0.6,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_balanced_cluster_spatial_flow_belief_memory_h30_final_0048,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,48,r10_changed_final_0048,spatial_flow_belief_memory_h30,30,6.5943035087628985,10,0.9999999999999998,0.9999999999999998,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.531475949233755,2.131475949233755,0.0,none,100.0,5.41844733770954,1.7999999999999998,20.0,127.21844733770953,127.21844733770953,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h10_final_0001,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,1,r10_changed_final_0001,spatial_flow_belief_memory_h10,10,6.172104642361257,12,1.18,1.18,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.084889934316729,1.684889934316729,0.0,none,100.0,0.0580339050163,0.0,16.84889934316729,116.90693324818359,116.90693324818359,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_balanced_cluster_spatial_flow_belief_memory_h30_final_0044,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,44,r10_changed_final_0044,spatial_flow_belief_memory_h30,30,5.658717138578394,13,1.26,1.26,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,1.7896677470208382,1.3896677470208383,0.0,none,100.0,7.498871567776783,4.3,13.896677470208383,125.69554903798517,125.69554903798517,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h10_final_0010,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,10,r10_changed_final_0010,spatial_flow_belief_memory_h10,10,5.876070290237821,8,0.8399999999999999,0.8399999999999999,False,False,False,False,False,True,False,False,none,no_viable_primitive,2.314247285708896,1.9142472857088961,-40.0,no_viable_primitive_after_launch,0.0,0.0,0.0,0.0,0.0,-40.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h10_final_0002,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,2,r10_changed_final_0002,spatial_flow_belief_memory_h10,10,7.978637245396595,6,0.6399999999999999,0.6399999999999999,False,False,True,False,True,False,False,False,side_wall_y_min,wrong_wall_exit,3.357048468311494,2.957048468311494,-50.0,wrong_wall_exit,0.0,0.986473152133766,1.0,0.0,0.0,-50.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h10_final_0006,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,6,r10_changed_final_0006,spatial_flow_belief_memory_h10,10,7.676054039652964,9,0.8599999999999999,0.8599999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.433358437294595,2.033358437294595,0.0,none,100.0,1.879155061740132,1.7000000000000002,20.0,123.57915506174014,123.57915506174014,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h10_final_0003,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,3,r10_changed_final_0003,spatial_flow_belief_memory_h10,10,7.083174810590647,9,0.8999999999999999,0.8999999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.725955674840454,2.325955674840454,0.0,none,100.0,0.71070639913352,1.3,20.0,122.01070639913351,122.01070639913351,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h10_final_0011,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,11,r10_changed_final_0011,spatial_flow_belief_memory_h10,10,5.801443229923016,12,1.2,1.2,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,1.7235178261149118,1.3235178261149119,0.0,none,100.0,0.00680975289396,0.0,13.23517826114912,113.24198801404307,113.24198801404307,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h10_final_0007,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,7,r10_changed_final_0007,spatial_flow_belief_memory_h10,10,4.189949720751208,10,1.0399999999999998,1.0399999999999998,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.372539220109158,0.9725392201091579,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,0.014046559347330002,0.0,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h10_final_0015,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,15,r10_changed_final_0015,spatial_flow_belief_memory_h10,10,6.64499794423691,9,0.8599999999999999,0.8599999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.153515669530207,1.753515669530207,0.0,none,100.0,0.0,0.0,17.53515669530207,117.53515669530208,117.53515669530208,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_light_cluster_spatial_flow_belief_memory_h10_final_0012,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,12,r10_changed_final_0012,spatial_flow_belief_memory_h10,10,5.741097679277268,9,0.9199999999999998,0.9199999999999998,False,False,True,False,True,False,False,False,side_wall_y_min,wrong_wall_exit,2.174366047810492,1.7743660478104921,-50.0,wrong_wall_exit,0.0,1.050049141312634,1.1,0.0,0.0,-50.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
