comparison_type,environment_block_id,library_size_case_id,outer_case_index,common_final_launch_key,policy_id,baseline_policy_id,history_length,launch_score,baseline_launch_score,delta_launch_score,accumulated_selected_score,baseline_accumulated_selected_score,delta_accumulated_selected_score,executed_selected_decision_count,baseline_executed_selected_decision_count,mission_success_delta,safe_success_delta,hard_failure_delta,no_viable_primitive_delta,claim_status
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,12,r10_changed_final_0012,spatial_flow_belief_memory_h3,no_memory_baseline,3,-50.0,-50.0,0.0,8.373630224420555,7.92133935937872,0.45229086504183513,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,38,r10_changed_final_0038,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,6.20014873829785,5.469226380072146,0.7309223582257038,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,13,r10_changed_final_0013,spatial_flow_belief_memory_h3,no_memory_baseline,3,128.8397333875781,128.8397333875781,0.0,15.081753674340659,14.576814368964508,0.5049393053761513,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,15,r10_changed_final_0015,spatial_flow_belief_memory_h3,no_memory_baseline,3,117.53515669530208,117.53515669530208,0.0,13.763183504853071,13.376236180838465,0.3869473240146064,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,16,r10_changed_final_0016,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.0029506515147,120.0029506515147,0.0,10.491353384981121,10.05855834553112,0.4327950394500011,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,47,r10_changed_final_0047,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,4.950191056035748,4.5728770905022635,0.3773139655334843,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,14,r10_changed_final_0014,spatial_flow_belief_memory_h3,no_memory_baseline,3,-100.0,-100.0,0.0,12.569044858578637,11.93730649137928,0.6317383671993575,13,13,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,17,r10_changed_final_0017,spatial_flow_belief_memory_h3,no_memory_baseline,3,-100.0,-100.0,0.0,9.985699671840978,9.61472759388628,0.370972077954697,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,20,r10_changed_final_0020,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,11.32318690995051,10.835048227774218,0.48813868217629164,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,43,r10_changed_final_0043,spatial_flow_belief_memory_h30,no_memory_baseline,30,139.78304706800176,139.78304706800176,0.0,11.035115480728518,10.615137539732903,0.41997794099561503,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,21,r10_changed_final_0021,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.02586319489345,120.02586319489345,0.0,14.229162979272784,13.840175021785914,0.38898795748687043,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,18,r10_changed_final_0018,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,9.866951545175823,9.333446802510498,0.5335047426653254,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,25,r10_changed_final_0025,spatial_flow_belief_memory_h3,no_memory_baseline,3,115.7012563078369,115.7012563078369,0.0,13.936946998817996,13.432669331814544,0.5042776670034517,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,23,r10_changed_final_0023,spatial_flow_belief_memory_h3,no_memory_baseline,3,-40.0,-40.0,0.0,0.0,0.0,0.0,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,22,r10_changed_final_0022,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.02010311710494,120.02010311710494,0.0,11.448319744236905,10.984411518084757,0.46390822615214766,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,19,r10_changed_final_0019,spatial_flow_belief_memory_h3,no_memory_baseline,3,158.78220557146642,158.81877830904799,-0.03657273758156521,12.781584050535129,11.979711530190492,0.8018725203446362,15,15,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,26,r10_changed_final_0026,spatial_flow_belief_memory_h3,no_memory_baseline,3,131.75305229751586,131.75305229751586,0.0,13.18186671159242,12.838298109975618,0.343568601616802,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,30,r10_changed_final_0030,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.0,120.0,0.0,11.559200745998687,11.12641663715196,0.432784108846727,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,29,r10_changed_final_0029,spatial_flow_belief_memory_h3,no_memory_baseline,3,-100.0,-100.0,0.0,8.1665218071353,7.7971414545545725,0.36938035258072777,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,28,r10_changed_final_0028,spatial_flow_belief_memory_h3,no_memory_baseline,3,121.0879518214106,121.0879518214106,0.0,11.869229833385857,11.435186042233822,0.4340437911520354,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,24,r10_changed_final_0024,spatial_flow_belief_memory_h3,no_memory_baseline,3,-100.0,-100.0,0.0,17.142143227059275,16.335756970875174,0.8063862561841013,18,18,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,27,r10_changed_final_0027,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.04156886339692,120.04156886339692,0.0,13.358551042237377,12.784464373145681,0.5740866690916953,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,31,r10_changed_final_0031,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.002506755562,120.002506755562,0.0,13.068937771699822,12.662636013764047,0.4063017579357755,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,33,r10_changed_final_0033,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.08133212565347,120.08133212565347,0.0,10.601607159936874,10.226514598939263,0.37509256099761146,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,35,r10_changed_final_0035,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,8.45579799576402,7.892028333777975,0.5637696619860444,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,36,r10_changed_final_0036,spatial_flow_belief_memory_h3,no_memory_baseline,3,127.16849076127068,127.16849076127068,0.0,12.154279929840214,11.757794654459518,0.3964852753806962,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,32,r10_changed_final_0032,spatial_flow_belief_memory_h3,no_memory_baseline,3,130.78067395672667,130.78067395672667,0.0,14.305954885621958,13.832761850562052,0.4731930350599054,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,34,r10_changed_final_0034,spatial_flow_belief_memory_h3,no_memory_baseline,3,130.528126876001,130.528126876001,0.0,11.524718412053325,11.08771283127221,0.43700558078111484,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,37,r10_changed_final_0037,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,11.412090419367805,10.851802702543452,0.5602877168243534,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,40,r10_changed_final_0040,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,3.5356312737935074,3.125300652904667,0.4103306208888404,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,41,r10_changed_final_0041,spatial_flow_belief_memory_h3,no_memory_baseline,3,-100.0,-100.0,0.0,10.330063999394557,9.817163010034232,0.5129009893603254,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,42,r10_changed_final_0042,spatial_flow_belief_memory_h3,no_memory_baseline,3,134.9441148360085,134.9441148360085,0.0,13.781619832997265,13.265519422263559,0.5161004107337064,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,43,r10_changed_final_0043,spatial_flow_belief_memory_h3,no_memory_baseline,3,139.78304706800176,139.78304706800176,0.0,11.035346932570206,10.615137539732903,0.42020939283730385,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,39,r10_changed_final_0039,spatial_flow_belief_memory_h3,no_memory_baseline,3,-100.0,-100.0,0.0,9.938682371587861,9.37357693776932,0.5651054338185411,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,45,r10_changed_final_0045,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.0,120.0,0.0,11.854783607246269,11.376663459977214,0.4781201472690544,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,44,r10_changed_final_0044,spatial_flow_belief_memory_h30,no_memory_baseline,30,125.88193210236123,125.88193210236123,0.0,13.416496213460428,12.812720644776117,0.6037755686843109,13,13,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,38,r10_changed_final_0038,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,6.200523653953168,5.475241851560858,0.7252818023923098,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,47,r10_changed_final_0047,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,5.082667845570768,4.703214382249334,0.3794534633214335,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,46,r10_changed_final_0046,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,2.9754244170990845,2.5723195933811405,0.403104823717944,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,49,r10_changed_final_0049,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,8.842881779098066,8.368652237051005,0.4742295420470608,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,48,r10_changed_final_0048,spatial_flow_belief_memory_h30,no_memory_baseline,30,127.21841502284424,127.21841502284424,0.0,12.138956773424956,11.66629312958786,0.47266364383709636,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,48,r10_changed_final_0048,spatial_flow_belief_memory_h3,no_memory_baseline,3,127.21843435621251,127.21843435621251,0.0,12.141466425612794,11.666403303463698,0.47506312214909663,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,44,r10_changed_final_0044,spatial_flow_belief_memory_h3,no_memory_baseline,3,125.6786289973045,125.6786289973045,0.0,11.853227617067343,11.265433211480332,0.5877944055870117,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,49,r10_changed_final_0049,spatial_flow_belief_memory_h3,no_memory_baseline,3,-100.0,-100.0,0.0,8.840052220360462,8.368652237051005,0.47139998330945687,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,0,r10_changed_final_0000,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,6.851308831521081,6.33268885799388,0.5186199735272012,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,10,r10_changed_final_0010,spatial_flow_belief_memory_h10,no_memory_baseline,10,-40.0,-40.0,0.0,0.0,0.0,0.0,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,5,r10_changed_final_0005,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.0,120.0,0.0,12.29138728229859,11.865727826940944,0.42565945535764627,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,1,r10_changed_final_0001,spatial_flow_belief_memory_h10,no_memory_baseline,10,117.77669809871529,118.09736009495197,-0.3206619962366801,13.581053568132216,13.019256710484866,0.5617968576473498,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,2,r10_changed_final_0002,spatial_flow_belief_memory_h10,no_memory_baseline,10,-50.0,-50.0,0.0,9.667786427841515,9.400855408623736,0.26693101921777895,6,6,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,6,r10_changed_final_0006,spatial_flow_belief_memory_h10,no_memory_baseline,10,123.57348528739449,123.57348528739449,0.0,11.59565523816936,11.17223106972551,0.4234241684438498,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,15,r10_changed_final_0015,spatial_flow_belief_memory_h10,no_memory_baseline,10,117.53515669530208,117.53515669530208,0.0,13.763920525575559,13.376236180838465,0.3876843447370941,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,4,r10_changed_final_0004,spatial_flow_belief_memory_h10,no_memory_baseline,10,-40.0,-40.0,0.0,0.0,0.0,0.0,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,12,r10_changed_final_0012,spatial_flow_belief_memory_h10,no_memory_baseline,10,-50.0,-50.0,0.0,8.373689595898139,7.92133935937872,0.4523502365194183,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,11,r10_changed_final_0011,spatial_flow_belief_memory_h10,no_memory_baseline,10,113.27524757431596,113.27524757431596,0.0,16.703934524837624,16.158489253965982,0.5454452708716424,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,9,r10_changed_final_0009,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,10.381062819711508,10.016762247189243,0.36430057252226433,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,3,r10_changed_final_0003,spatial_flow_belief_memory_h10,no_memory_baseline,10,122.01070639913351,122.01070639913351,0.0,13.150147333315319,12.704420758675212,0.4457265746401067,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,8,r10_changed_final_0008,spatial_flow_belief_memory_h10,no_memory_baseline,10,132.56062835715045,132.56062835715045,0.0,11.614791074991881,11.176404859249105,0.43838621574277603,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,7,r10_changed_final_0007,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,3.974805485504471,3.4196554916234527,0.5551499938810185,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,13,r10_changed_final_0013,spatial_flow_belief_memory_h10,no_memory_baseline,10,128.8397333875781,128.8397333875781,0.0,15.082335821000934,14.576814368964508,0.505521452036426,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,14,r10_changed_final_0014,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,12.564718774505783,11.93730649137928,0.6274122831265032,13,13,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,16,r10_changed_final_0016,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.0029506515147,120.0029506515147,0.0,10.491601644849688,10.05855834553112,0.4330432993185678,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,20,r10_changed_final_0020,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,11.323111943324914,10.835048227774218,0.4880637155506964,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,25,r10_changed_final_0025,spatial_flow_belief_memory_h10,no_memory_baseline,10,115.7012563078369,115.7012563078369,0.0,13.940723746114525,13.432669331814544,0.5080544142999806,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,17,r10_changed_final_0017,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,9.986032868006037,9.61472759388628,0.3713052741197558,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,21,r10_changed_final_0021,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.02586319489345,120.02586319489345,0.0,14.231617015868247,13.840175021785914,0.39144199408233327,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,18,r10_changed_final_0018,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,9.86406578672428,9.333446802510498,0.530618984213783,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,23,r10_changed_final_0023,spatial_flow_belief_memory_h10,no_memory_baseline,10,-40.0,-40.0,0.0,0.0,0.0,0.0,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,30,r10_changed_final_0030,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.0,120.0,0.0,11.559070087973435,11.12641663715196,0.43265345082147455,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,26,r10_changed_final_0026,spatial_flow_belief_memory_h10,no_memory_baseline,10,131.75305229751586,131.75305229751586,0.0,13.181744373885024,12.838298109975618,0.34344626390940647,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,22,r10_changed_final_0022,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.02010311710494,120.02010311710494,0.0,11.449026802557231,10.984411518084757,0.46461528447247424,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,27,r10_changed_final_0027,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.04156886339692,120.04156886339692,0.0,13.369136220339206,12.784464373145681,0.5846718471935244,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,19,r10_changed_final_0019,spatial_flow_belief_memory_h10,no_memory_baseline,10,158.78220557146642,158.81877830904799,-0.03657273758156521,12.77920638183549,11.979711530190492,0.7994948516449973,15,15,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,28,r10_changed_final_0028,spatial_flow_belief_memory_h10,no_memory_baseline,10,121.0879518214106,121.0879518214106,0.0,11.86690008017538,11.435186042233822,0.4317140379415587,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,31,r10_changed_final_0031,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.002506755562,120.002506755562,0.0,13.068959812063271,12.662636013764047,0.4063237982992245,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,29,r10_changed_final_0029,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,8.160958088758633,7.7971414545545725,0.36381663420406074,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,24,r10_changed_final_0024,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,17.14108327742786,16.335756970875174,0.8053263065526863,18,18,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,35,r10_changed_final_0035,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,8.455798026203471,7.892028333777975,0.5637696924254962,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,33,r10_changed_final_0033,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.08133212565347,120.08133212565347,0.0,10.601450729694902,10.226514598939263,0.37493613075563914,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,32,r10_changed_final_0032,spatial_flow_belief_memory_h10,no_memory_baseline,10,130.78067395672667,130.78067395672667,0.0,14.301255817027329,13.832761850562052,0.4684939664652763,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,36,r10_changed_final_0036,spatial_flow_belief_memory_h10,no_memory_baseline,10,127.16849076127068,127.16849076127068,0.0,12.154095451950536,11.757794654459518,0.3963007974910173,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,40,r10_changed_final_0040,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,3.5348850945366435,3.125300652904667,0.4095844416319765,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,34,r10_changed_final_0034,spatial_flow_belief_memory_h10,no_memory_baseline,10,130.528126876001,130.528126876001,0.0,11.53145344564303,11.08771283127221,0.4437406143708209,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,45,r10_changed_final_0045,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.0,120.0,0.0,11.85473933272361,11.376663459977214,0.4780758727463965,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,37,r10_changed_final_0037,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,11.4109305843881,10.851802702543452,0.5591278818446472,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
