episode_id,environment_block_id,library_size_case_id,outer_case_index,common_final_launch_key,policy_id,history_length,mission_success,front_wall_terminal_success,safe_success,full_safe_success,wrong_wall_exit,no_viable_primitive,hard_failure,floor_or_ceiling_violation,launch_score,selector_decision_count,executed_selected_decision_count,blocked_selector_decision_count,accumulated_selected_score,accumulated_base_library_score_component,accumulated_mission_score_component,accumulated_exploration_score_component,accumulated_memory_score_component,accumulated_calibrated_regime_mismatch_score_component,posthoc_score_source
r10_light_cluster_spatial_flow_belief_memory_h3_final_0049,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,49,r10_changed_final_0049,spatial_flow_belief_memory_h3,3,False,False,False,False,False,False,True,True,-100.0,9,9.0,0.0,9.469272007295146,9.00872130397346,4.5710476271256475,0.035793246114938504,0.4605507033216878,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h3_final_0044,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,44,r10_changed_final_0044,spatial_flow_belief_memory_h3,3,True,True,True,False,False,False,False,False,125.66435325391743,13,13.0,0.0,13.399439994315626,12.796436588664626,9.009827796273754,0.0539432502043386,0.6030034056509996,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0000,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,0,r10_changed_final_0000,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,6.784044700507799,6.254688520013964,3.888703121794469,0.037673408242870104,0.5293561804938353,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0005,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,5,r10_changed_final_0005,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,120.0,9,9.0,0.0,12.28664780831163,11.861277254944358,6.624163794702097,0.0392256617148568,0.4253705533672703,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h30_final_0049,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,49,r10_changed_final_0049,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,True,True,-100.0,9,9.0,0.0,9.437875692869337,8.963463003228252,4.634604582766238,0.0359638990266061,0.4744126896410853,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h30_final_0048,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,48,r10_changed_final_0048,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,127.21844733770953,10,10.0,0.0,12.125519924616954,11.652850663008463,7.662239799728695,0.0449618799670838,0.4726692616084891,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0001,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,1,r10_changed_final_0001,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,116.90693324818359,12,12.0,0.0,13.488548027679213,12.95459168784105,8.094028390190076,0.0501161017365924,0.5339563398381632,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h30_final_0044,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,44,r10_changed_final_0044,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,125.69554903798517,13,13.0,0.0,13.35045619533778,12.758882021146428,8.990708671524516,0.052951926949258196,0.5915741741913493,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0010,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,10,r10_changed_final_0010,spatial_flow_belief_memory_h10,10,False,False,False,False,False,True,False,False,-40.0,9,9.0,0.0,-inf,11.058766719084407,5.451544139837212,0.0350281679572357,0.3905447458933575,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0002,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,2,r10_changed_final_0002,spatial_flow_belief_memory_h10,10,False,False,True,False,True,False,False,False,-50.0,6,6.0,0.0,9.349723575094812,9.080443310247837,4.597390066166266,0.0276429222351715,0.2692802648469748,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0006,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,6,r10_changed_final_0006,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,123.57915506174014,9,9.0,0.0,11.579056700908442,11.157019986378915,6.648085340760105,0.0377111403190829,0.4220367145295254,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0003,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,3,r10_changed_final_0003,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,122.01070639913351,9,9.0,0.0,13.150147148966049,12.704420758675212,6.681283147550277,0.0410739620341139,0.4457263902908364,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0011,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,11,r10_changed_final_0011,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,113.24198801404307,12,12.0,0.0,16.57472978047816,16.00016554836186,7.96042341286873,0.051120106275328,0.5745642321162979,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0007,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,7,r10_changed_final_0007,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,3.9255069563413594,3.372128462791751,1.8100001385191293,0.0315673040965579,0.5533784935496081,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0015,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,15,r10_changed_final_0015,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,117.53515669530208,9,9.0,0.0,13.763950056852844,13.376236180838465,7.290830362388117,0.0391331679899009,0.38771387601437923,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0012,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,12,r10_changed_final_0012,spatial_flow_belief_memory_h10,10,False,False,True,False,True,False,False,False,-50.0,9,9.0,0.0,8.011535955486238,7.551975726343663,2.925080004422637,0.0362573858344324,0.45956022914257527,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0004,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,4,r10_changed_final_0004,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,True,True,-100.0,10,10.0,0.0,5.9451513402673175,5.417897282719935,3.813895893132342,0.036580403196592504,0.5272540575473812,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0009,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,9,r10_changed_final_0009,spatial_flow_belief_memory_h10,10,False,False,False,False,True,False,True,False,-100.0,8,8.0,0.0,10.376280536389935,10.011792023456003,6.36392157590575,0.0359559781878703,0.3644885129339307,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0008,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,8,r10_changed_final_0008,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,132.5763903012616,9,9.0,0.0,11.605666678193007,11.168168513564098,6.57703554698682,0.0402867038683474,0.43749816462891,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0016,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,16,r10_changed_final_0016,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,120.00295043944593,9,9.0,0.0,10.481488347527161,10.05076776163083,6.5768756890285225,0.0400869827774923,0.4307205858963308,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0028,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,28,r10_changed_final_0028,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,121.08794747802281,9,9.0,0.0,11.863951478274805,11.432245958881493,6.607072124141356,0.0403363451512704,0.4317055193933108,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0027,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,27,r10_changed_final_0027,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,120.04154656002753,12,12.0,0.0,13.295976105154804,12.716583272559022,8.263905068538786,0.053125364376335,0.5793928325957802,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0026,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,26,r10_changed_final_0026,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,131.60451528106682,8,8.0,0.0,13.16719854707526,12.824415505890562,7.12413514627653,0.0374203417654113,0.3427830411846985,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0035,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,35,r10_changed_final_0035,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,False,False,0.0,11,11.0,0.0,7.813913299867129,7.249943775037843,4.823773362788793,0.0409347816249233,0.5639695248292858,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0031,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,31,r10_changed_final_0031,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,120.00263038529981,10,10.0,0.0,14.868932485028608,14.458700609001044,8.434072723514724,0.0420336377414129,0.4102318760275652,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0014,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,14,r10_changed_final_0014,spatial_flow_belief_memory_h10,10,False,False,False,False,True,False,True,False,-100.0,13,13.0,0.0,12.581233446224987,11.945992993313842,7.423342162600011,0.0540730847058053,0.6352404529111448,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0023,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,23,r10_changed_final_0023,spatial_flow_belief_memory_h10,10,False,False,False,False,False,True,False,False,-40.0,9,9.0,0.0,-inf,10.145763837737803,4.620726496240007,0.0342727322705048,0.387766260134884,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0018,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,18,r10_changed_final_0018,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,False,False,0.0,11,11.0,0.0,9.833799339921956,9.307354206068084,5.972805238255632,0.0444520926315498,0.5264451338538733,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0020,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,20,r10_changed_final_0020,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,11.155088153627256,10.638993777701724,4.696311819548313,0.038974847235064704,0.5160943759255311,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0022,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,22,r10_changed_final_0022,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,120.02013441487726,10,10.0,0.0,11.444748929271212,10.950248561941262,6.848394470542972,0.0441339834946855,0.49450036732994984,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0019,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,19,r10_changed_final_0019,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,158.5376420551387,15,15.0,0.0,13.281240687556496,12.48737633373073,7.46461239551001,0.058857971991767,0.7938643538257641,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0030,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,30,r10_changed_final_0030,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,120.0,9,9.0,0.0,11.55907003441183,11.12641663715196,6.600799410332162,0.0404346849627396,0.4326533972598697,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0017,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,17,r10_changed_final_0017,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,True,True,-100.0,8,8.0,0.0,9.968170815191645,9.597336395382229,5.624747433890304,0.036565028047589404,0.37083441980941617,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0013,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,13,r10_changed_final_0013,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,129.99311612216303,11,11.0,0.0,13.639769957490094,13.13628011117576,8.000602854790476,0.0495598912155961,0.5034898463143328,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0025,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,25,r10_changed_final_0025,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,115.70142256811032,11,11.0,0.0,13.939333937183568,13.42988022359099,7.753237917088018,0.046933666767465604,0.5094537135925747,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0021,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,21,r10_changed_final_0021,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,120.02586319489345,9,9.0,0.0,14.23156949545563,13.840175021785914,7.414702236208444,0.0397850561309266,0.39139447366971514,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0029,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,29,r10_changed_final_0029,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,True,True,-100.0,7,7.0,0.0,8.160008768357581,7.7971414545545725,4.482804246429363,0.030947351564365,0.3628673138030093,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0032,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,32,r10_changed_final_0032,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,130.78067395672667,10,10.0,0.0,14.293170808642868,13.827026337849722,7.65680174307572,0.0436446364732702,0.4661444707931474,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0040,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,40,r10_changed_final_0040,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,False,False,0.0,8,8.0,0.0,3.486467426036412,3.0808230310615223,1.209627689641742,0.0227953757513596,0.4056443949748892,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0033,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,33,r10_changed_final_0033,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,120.08320669287961,8,8.0,0.0,10.5967452919735,10.221778109426978,6.334170308771151,0.036528295556485804,0.3749671825465211,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0036,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,36,r10_changed_final_0036,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,127.09676363867727,9,9.0,0.0,10.819145373929825,10.383458446723296,6.6547142321153565,0.0394813566255587,0.4356869272065278,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0024,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,24,r10_changed_final_0024,spatial_flow_belief_memory_h10,10,False,False,False,False,False,True,False,False,-40.0,18,18.0,0.0,-inf,13.437229519050678,11.81023157830665,0.0768287712423801,0.774912985084248,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0045,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,45,r10_changed_final_0045,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,120.0,10,10.0,0.0,11.840977787263904,11.37260995190791,6.9243551947426285,0.0446598612746272,0.4683678353559943,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0041,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,41,r10_changed_final_0041,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,True,True,-100.0,10,10.0,0.0,9.654342112975515,9.09720538374687,4.94430491471826,0.0412092670516852,0.5571367292286449,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0037,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,37,r10_changed_final_0037,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,False,False,0.0,11,11.0,0.0,11.23812122783519,10.684519255288183,5.023586660836981,0.0432422998131923,0.553601972547007,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0034,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,34,r10_changed_final_0034,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,130.42910260703468,9,9.0,0.0,11.5230756993858,11.080176416349726,6.676662094372714,0.0401793930007212,0.44289928303607523,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0046,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,46,r10_changed_final_0046,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,False,False,0.0,7,7.0,0.0,2.959217031602847,2.546100407193933,1.3626365325252536,0.0229748365187014,0.4131166244089145,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0042,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,42,r10_changed_final_0042,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,135.39530940754292,11,11.0,0.0,13.774199443286992,13.253456249176095,8.794823982336471,0.0501733303329504,0.5207431941108963,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0047,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,47,r10_changed_final_0047,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,False,False,0.0,7,7.0,0.0,4.901248172536551,4.529939233727063,1.5278239952418624,0.024413540360476202,0.3713089388094876,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0039,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,39,r10_changed_final_0039,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,True,True,-100.0,11,11.0,0.0,9.939329275621285,9.373541379558642,5.939506935564795,0.044646858362355,0.5657878960626432,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0043,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,43,r10_changed_final_0043,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,139.81059059751533,9,9.0,0.0,12.380987170439916,11.997943653115872,7.390990488245718,0.038174425908214696,0.38304351732404307,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0038,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,38,r10_changed_final_0038,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,False,False,0.0,12,12.0,0.0,6.168808628448381,5.46485409614027,3.310021255542507,0.043100814260259,0.7039545323081098,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0048,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,48,r10_changed_final_0048,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,127.21841827066574,10,10.0,0.0,12.128347804043958,11.65563509401461,7.6622397262141995,0.0450098193202624,0.4727127100293493,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0044,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,44,r10_changed_final_0044,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,125.66435325391743,13,13.0,0.0,13.39934254220692,12.796436588664626,9.009827796273754,0.0539385563607445,0.602905953542293,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h10_final_0049,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,49,r10_changed_final_0049,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,True,True,-100.0,9,9.0,0.0,9.473210675474997,9.00872130397346,4.5710476271256475,0.035643374966307595,0.4644893715015374,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0000,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,0,r10_changed_final_0000,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,6.79178170562675,6.254688520013964,3.888703121794469,0.0377346803390428,0.5370931856127862,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0005,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,5,r10_changed_final_0005,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,120.0,9,9.0,0.0,12.284061435082725,11.861277254944358,6.624163794702097,0.0390805319614863,0.4227841801383652,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0010,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,10,r10_changed_final_0010,spatial_flow_belief_memory_h30,30,False,False,False,False,False,True,False,False,-40.0,9,9.0,0.0,-inf,11.058766719084407,5.451544139837212,0.0346683803465104,0.3848146764839952,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0001,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,1,r10_changed_final_0001,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,116.90693324818359,12,12.0,0.0,13.491421344479397,12.95459168784105,8.094028390190076,0.0503316631735175,0.5368296566383461,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0011,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,11,r10_changed_final_0011,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,113.24198801404307,12,12.0,0.0,16.580697151031632,16.00016554836186,7.96042341286873,0.0507648415735389,0.5805316026697694,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0006,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,6,r10_changed_final_0006,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,123.57915506174014,9,9.0,0.0,11.575016442571515,11.157019986378915,6.648085340760105,0.0373741795747607,0.4179964561925998,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0002,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,2,r10_changed_final_0002,spatial_flow_belief_memory_h30,30,False,False,True,False,True,False,False,False,-50.0,6,6.0,0.0,9.349124813681033,9.080443310247837,4.597390066166266,0.027582798176798998,0.2686815034331967,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0015,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,15,r10_changed_final_0015,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,117.53515669530208,9,9.0,0.0,13.762329785847331,13.376236180838465,7.290830362388117,0.039080359522478604,0.3860936050088676,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0012,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,12,r10_changed_final_0012,spatial_flow_belief_memory_h30,30,False,False,True,False,True,False,False,False,-50.0,9,9.0,0.0,8.015554266582408,7.551975726343663,2.925080004422637,0.0362601973463269,0.4635785402387447,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0007,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,7,r10_changed_final_0007,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,3.940108039207102,3.372128462791751,1.8100001385191293,0.0314638661030284,0.5679795764153502,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0003,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,3,r10_changed_final_0003,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,121.99039500430337,9,9.0,0.0,12.343554285344702,11.90447069714841,6.605646384007142,0.0403122802116691,0.4390835881962915,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0004,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,4,r10_changed_final_0004,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,True,True,-100.0,10,10.0,0.0,5.943102576805191,5.417897282719935,3.813895893132342,0.0363873982866605,0.525205294085255,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0016,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,16,r10_changed_final_0016,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,120.00295043944593,9,9.0,0.0,10.481529848654404,10.05076776163083,6.5768756890285225,0.0400605170640902,0.4307620870235724,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0009,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,9,r10_changed_final_0009,spatial_flow_belief_memory_h30,30,False,False,False,False,True,False,True,False,-100.0,8,8.0,0.0,10.37653532746215,10.011792023456003,6.36392157590575,0.0359766687099752,0.3647433040061455,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0008,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,8,r10_changed_final_0008,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,132.5763903012616,9,9.0,0.0,11.605546466072912,11.168168513564098,6.57703554698682,0.0401956151328017,0.4373779525088141,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0017,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,17,r10_changed_final_0017,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,True,True,-100.0,8,8.0,0.0,9.96843662557344,9.597336395382229,5.624747433890304,0.0365891540189073,0.3711002301912115,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0020,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,20,r10_changed_final_0020,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,11.158143281263301,10.638993777701724,4.696311819548313,0.0388281253513757,0.5191495035615756,0.0,selector_decision_log_selected_executed_rows
r10_light_cluster_spatial_flow_belief_memory_h30_final_0025,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,25,r10_changed_final_0025,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,115.70142256811032,11,11.0,0.0,13.926138174723613,13.42988022359099,7.753237917088018,0.0457726889462036,0.4962579511326207,0.0,selector_decision_log_selected_executed_rows
