episode_id,episode_index,paired_episode_index,replicate_id,common_random_key,launch_state_seed,environment_seed,policy_id,memory_lambda,uses_memory_features,updates_belief,W_layer,environment_mode,paired_schedule_version,claim_status,governor_config_id,calibration_subrun_dir
v49_r003_context_plus_memory_lambda_0_5_p00025_rep00,153,25,0,v410_run003_seed00713_r00_e00025,713936,1427042,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_8_p00025_rep00,154,25,0,v410_run003_seed00713_r00_e00025,713936,1427042,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_95_p00025_rep00,155,25,0,v410_run003_seed00713_r00_e00025,713936,1427042,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_no_memory_baseline_p00026_rep00,156,26,0,v410_run003_seed00713_r00_e00026,713973,1427083,no_memory_baseline,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_static_map_baseline_p00026_rep00,157,26,0,v410_run003_seed00713_r00_e00026,713973,1427083,static_map_baseline,0.8,True,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_only_without_memory_p00026_rep00,158,26,0,v410_run003_seed00713_r00_e00026,713973,1427083,context_only_without_memory,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_5_p00026_rep00,159,26,0,v410_run003_seed00713_r00_e00026,713973,1427083,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_8_p00026_rep00,160,26,0,v410_run003_seed00713_r00_e00026,713973,1427083,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_95_p00026_rep00,161,26,0,v410_run003_seed00713_r00_e00026,713973,1427083,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_no_memory_baseline_p00027_rep00,162,27,0,v410_run003_seed00713_r00_e00027,714010,1427124,no_memory_baseline,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_static_map_baseline_p00027_rep00,163,27,0,v410_run003_seed00713_r00_e00027,714010,1427124,static_map_baseline,0.8,True,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_only_without_memory_p00027_rep00,164,27,0,v410_run003_seed00713_r00_e00027,714010,1427124,context_only_without_memory,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_5_p00027_rep00,165,27,0,v410_run003_seed00713_r00_e00027,714010,1427124,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_8_p00027_rep00,166,27,0,v410_run003_seed00713_r00_e00027,714010,1427124,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_95_p00027_rep00,167,27,0,v410_run003_seed00713_r00_e00027,714010,1427124,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_no_memory_baseline_p00028_rep00,168,28,0,v410_run003_seed00713_r00_e00028,714047,1427165,no_memory_baseline,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_static_map_baseline_p00028_rep00,169,28,0,v410_run003_seed00713_r00_e00028,714047,1427165,static_map_baseline,0.8,True,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_only_without_memory_p00028_rep00,170,28,0,v410_run003_seed00713_r00_e00028,714047,1427165,context_only_without_memory,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_5_p00028_rep00,171,28,0,v410_run003_seed00713_r00_e00028,714047,1427165,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_8_p00028_rep00,172,28,0,v410_run003_seed00713_r00_e00028,714047,1427165,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_95_p00028_rep00,173,28,0,v410_run003_seed00713_r00_e00028,714047,1427165,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_no_memory_baseline_p00029_rep00,174,29,0,v410_run003_seed00713_r00_e00029,714084,1427206,no_memory_baseline,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_static_map_baseline_p00029_rep00,175,29,0,v410_run003_seed00713_r00_e00029,714084,1427206,static_map_baseline,0.8,True,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_only_without_memory_p00029_rep00,176,29,0,v410_run003_seed00713_r00_e00029,714084,1427206,context_only_without_memory,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_5_p00029_rep00,177,29,0,v410_run003_seed00713_r00_e00029,714084,1427206,context_plus_memory_lambda_0_5,0.5,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_8_p00029_rep00,178,29,0,v410_run003_seed00713_r00_e00029,714084,1427206,context_plus_memory_lambda_0_8,0.8,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_95_p00029_rep00,179,29,0,v410_run003_seed00713_r00_e00029,714084,1427206,context_plus_memory_lambda_0_95,0.95,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_no_memory_baseline_p00030_rep00,180,30,0,v410_run003_seed00713_r00_e00030,714121,1427247,no_memory_baseline,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_static_map_baseline_p00030_rep00,181,30,0,v410_run003_seed00713_r00_e00030,714121,1427247,static_map_baseline,0.8,True,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_only_without_memory_p00030_rep00,182,30,0,v410_run003_seed00713_r00_e00030,714121,1427247,context_only_without_memory,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_5_p00030_rep00,183,30,0,v410_run003_seed00713_r00_e00030,714121,1427247,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_8_p00030_rep00,184,30,0,v410_run003_seed00713_r00_e00030,714121,1427247,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_95_p00030_rep00,185,30,0,v410_run003_seed00713_r00_e00030,714121,1427247,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_no_memory_baseline_p00031_rep00,186,31,0,v410_run003_seed00713_r00_e00031,714158,1427288,no_memory_baseline,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_static_map_baseline_p00031_rep00,187,31,0,v410_run003_seed00713_r00_e00031,714158,1427288,static_map_baseline,0.8,True,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_only_without_memory_p00031_rep00,188,31,0,v410_run003_seed00713_r00_e00031,714158,1427288,context_only_without_memory,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_5_p00031_rep00,189,31,0,v410_run003_seed00713_r00_e00031,714158,1427288,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_8_p00031_rep00,190,31,0,v410_run003_seed00713_r00_e00031,714158,1427288,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_95_p00031_rep00,191,31,0,v410_run003_seed00713_r00_e00031,714158,1427288,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_no_memory_baseline_p00032_rep00,192,32,0,v410_run003_seed00713_r00_e00032,714195,1427329,no_memory_baseline,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_static_map_baseline_p00032_rep00,193,32,0,v410_run003_seed00713_r00_e00032,714195,1427329,static_map_baseline,0.8,True,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_only_without_memory_p00032_rep00,194,32,0,v410_run003_seed00713_r00_e00032,714195,1427329,context_only_without_memory,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_5_p00032_rep00,195,32,0,v410_run003_seed00713_r00_e00032,714195,1427329,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_8_p00032_rep00,196,32,0,v410_run003_seed00713_r00_e00032,714195,1427329,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_95_p00032_rep00,197,32,0,v410_run003_seed00713_r00_e00032,714195,1427329,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_no_memory_baseline_p00033_rep00,198,33,0,v410_run003_seed00713_r00_e00033,714232,1427370,no_memory_baseline,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_static_map_baseline_p00033_rep00,199,33,0,v410_run003_seed00713_r00_e00033,714232,1427370,static_map_baseline,0.8,True,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_only_without_memory_p00033_rep00,200,33,0,v410_run003_seed00713_r00_e00033,714232,1427370,context_only_without_memory,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_5_p00033_rep00,201,33,0,v410_run003_seed00713_r00_e00033,714232,1427370,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_8_p00033_rep00,202,33,0,v410_run003_seed00713_r00_e00033,714232,1427370,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_95_p00033_rep00,203,33,0,v410_run003_seed00713_r00_e00033,714232,1427370,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_no_memory_baseline_p00034_rep00,204,34,0,v410_run003_seed00713_r00_e00034,714269,1427411,no_memory_baseline,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_static_map_baseline_p00034_rep00,205,34,0,v410_run003_seed00713_r00_e00034,714269,1427411,static_map_baseline,0.8,True,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_only_without_memory_p00034_rep00,206,34,0,v410_run003_seed00713_r00_e00034,714269,1427411,context_only_without_memory,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_5_p00034_rep00,207,34,0,v410_run003_seed00713_r00_e00034,714269,1427411,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_8_p00034_rep00,208,34,0,v410_run003_seed00713_r00_e00034,714269,1427411,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_95_p00034_rep00,209,34,0,v410_run003_seed00713_r00_e00034,714269,1427411,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_no_memory_baseline_p00035_rep00,210,35,0,v410_run003_seed00713_r00_e00035,714306,1427452,no_memory_baseline,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_static_map_baseline_p00035_rep00,211,35,0,v410_run003_seed00713_r00_e00035,714306,1427452,static_map_baseline,0.8,True,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_only_without_memory_p00035_rep00,212,35,0,v410_run003_seed00713_r00_e00035,714306,1427452,context_only_without_memory,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_5_p00035_rep00,213,35,0,v410_run003_seed00713_r00_e00035,714306,1427452,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_8_p00035_rep00,214,35,0,v410_run003_seed00713_r00_e00035,714306,1427452,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_95_p00035_rep00,215,35,0,v410_run003_seed00713_r00_e00035,714306,1427452,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_no_memory_baseline_p00036_rep00,216,36,0,v410_run003_seed00713_r00_e00036,714343,1427493,no_memory_baseline,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_static_map_baseline_p00036_rep00,217,36,0,v410_run003_seed00713_r00_e00036,714343,1427493,static_map_baseline,0.8,True,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_only_without_memory_p00036_rep00,218,36,0,v410_run003_seed00713_r00_e00036,714343,1427493,context_only_without_memory,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_5_p00036_rep00,219,36,0,v410_run003_seed00713_r00_e00036,714343,1427493,context_plus_memory_lambda_0_5,0.5,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_8_p00036_rep00,220,36,0,v410_run003_seed00713_r00_e00036,714343,1427493,context_plus_memory_lambda_0_8,0.8,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_95_p00036_rep00,221,36,0,v410_run003_seed00713_r00_e00036,714343,1427493,context_plus_memory_lambda_0_95,0.95,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_no_memory_baseline_p00037_rep00,222,37,0,v410_run003_seed00713_r00_e00037,714380,1427534,no_memory_baseline,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_static_map_baseline_p00037_rep00,223,37,0,v410_run003_seed00713_r00_e00037,714380,1427534,static_map_baseline,0.8,True,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_only_without_memory_p00037_rep00,224,37,0,v410_run003_seed00713_r00_e00037,714380,1427534,context_only_without_memory,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_5_p00037_rep00,225,37,0,v410_run003_seed00713_r00_e00037,714380,1427534,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_8_p00037_rep00,226,37,0,v410_run003_seed00713_r00_e00037,714380,1427534,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_95_p00037_rep00,227,37,0,v410_run003_seed00713_r00_e00037,714380,1427534,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_no_memory_baseline_p00038_rep00,228,38,0,v410_run003_seed00713_r00_e00038,714417,1427575,no_memory_baseline,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_static_map_baseline_p00038_rep00,229,38,0,v410_run003_seed00713_r00_e00038,714417,1427575,static_map_baseline,0.8,True,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_only_without_memory_p00038_rep00,230,38,0,v410_run003_seed00713_r00_e00038,714417,1427575,context_only_without_memory,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_5_p00038_rep00,231,38,0,v410_run003_seed00713_r00_e00038,714417,1427575,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_8_p00038_rep00,232,38,0,v410_run003_seed00713_r00_e00038,714417,1427575,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_95_p00038_rep00,233,38,0,v410_run003_seed00713_r00_e00038,714417,1427575,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_no_memory_baseline_p00039_rep00,234,39,0,v410_run003_seed00713_r00_e00039,714454,1427616,no_memory_baseline,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_static_map_baseline_p00039_rep00,235,39,0,v410_run003_seed00713_r00_e00039,714454,1427616,static_map_baseline,0.8,True,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_only_without_memory_p00039_rep00,236,39,0,v410_run003_seed00713_r00_e00039,714454,1427616,context_only_without_memory,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_5_p00039_rep00,237,39,0,v410_run003_seed00713_r00_e00039,714454,1427616,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_8_p00039_rep00,238,39,0,v410_run003_seed00713_r00_e00039,714454,1427616,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_95_p00039_rep00,239,39,0,v410_run003_seed00713_r00_e00039,714454,1427616,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_no_memory_baseline_p00040_rep00,240,40,0,v410_run003_seed00713_r00_e00040,714491,1427657,no_memory_baseline,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_static_map_baseline_p00040_rep00,241,40,0,v410_run003_seed00713_r00_e00040,714491,1427657,static_map_baseline,0.8,True,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_only_without_memory_p00040_rep00,242,40,0,v410_run003_seed00713_r00_e00040,714491,1427657,context_only_without_memory,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
v49_r003_context_plus_memory_lambda_0_5_p00040_rep00,243,40,0,v410_run003_seed00713_r00_e00040,714491,1427657,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_002_b0.05_h0.72_tb0,c002
