environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,launch_count,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,start_energy_feasibility_threshold_m_s,start_energy_group_basis,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r11_l6_environment_only_full_uncertainty,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,7,0.7777777777777778,2,0.2222222222222222,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,127.28160523094272,127.18385512171506,1.0911111111111111,0.5111111111111111,2.695731446521436,2.295731446521436,19.5572455214703,0.0020884780785092112,0.25844020769584264,-0.4963118829903527,0.498400361068862
r11_l6_environment_only_full_uncertainty,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.36363636363636365,5,0.45454545454545453,0,0.0,4,0.36363636363636365,1,0.09090909090909091,5,0.45454545454545453,6,0.5454545454545454,1,0.09090909090909091,0,0.0,0,0.0,5,0.45454545454545453,5,0.45454545454545453,5,0.45454545454545453,10,0.9090909090909091,9,0.8181818181818182,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,37.56207569951879,0.0,1.3181818181818181,0.8509090909090911,1.4520166652746074,1.0520166652746072,4.675349717109703,0.0,0.5368765956536672,-1.2165203268535825,1.2165203268535825
r11_l6_environment_only_full_uncertainty,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,13,0.9285714285714286,1,0.07142857142857142,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,126.34488691221335,126.2084626506182,0.7942857142857143,0.4157142857142858,4.179150522908035,3.7791505229080355,20.0,0.028823758395951544,0.21331577418209585,-0.3548020162535698,0.38362577464952136
r11_l6_environment_only_full_uncertainty,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,5,0.5,2,0.2,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,126.1018753543841,120.1488896555517,0.9159999999999998,0.246,3.386747886686419,2.9867478866864188,20.0,0.03449200583600074,0.2435937677192061,-0.3747890661047291,0.4092810719407298
r11_l6_environment_only_full_uncertainty,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,5,0.8333333333333334,5,0.8333333333333334,0,0.0,4,0.6666666666666666,5,0.8333333333333334,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-6.666666666666667,0.0,1.0966666666666665,0.61,1.0354071057010807,0.6354071057010808,0.0,0.0,0.4330309711704272,-1.1803923548969142,1.1803923548969142
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,8,0.8888888888888888,8,0.8888888888888888,0,0.0,8,0.8888888888888888,0,0.0,0,0.0,9,1.0,0,0.0,1,0.1111111111111111,1,0.1111111111111111,1,0.1111111111111111,1,0.1111111111111111,8,0.8888888888888888,5,0.5555555555555556,4,0.4444444444444444,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,99.87512424045006,120.45838778004848,1.1133333333333333,0.2777777777777778,2.437112497679964,2.0371124976799635,17.34831367979749,0.0007971725192150444,0.16800719469929642,-0.7549308318318251,0.7557280043510402
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.36363636363636365,4,0.36363636363636365,0,0.0,4,0.36363636363636365,1,0.09090909090909091,3,0.2727272727272727,8,0.7272727272727273,3,0.2727272727272727,1,0.09090909090909091,0,0.0,4,0.36363636363636365,3,0.2727272727272727,4,0.36363636363636365,9,0.8181818181818182,8,0.7272727272727273,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,23.96511298098386,0.0,1.2145454545454546,0.38727272727272727,1.6737642268727129,1.2737642268727127,5.434845395276224,0.008690050514192164,0.27266071255189667,-0.9947727652554769,1.003462815769669
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,9,0.6428571428571429,0,0.0,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,124.75305990031292,121.80784275113173,0.7999999999999999,0.23285714285714287,4.139337725714578,3.7393377257145777,20.0,0.04299644815264854,0.17943870930136074,-0.394614813447027,0.4376112615996755
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,4,0.4,3,0.3,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,124.09566971678177,120.01029154206704,0.9400000000000001,0.22800000000000004,3.220756340553686,2.820756340553686,20.0,0.0046483639011752195,0.14778348583908768,-0.5407806122374622,0.5454289761386375
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,5,0.8333333333333334,5,0.8333333333333334,0,0.0,4,0.6666666666666666,2,0.3333333333333333,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-6.666666666666667,0.0,1.0233333333333332,0.5733333333333334,1.3415319015169327,0.9415319015169326,0.0,0.008631797359303516,0.5364270462325126,-0.8742675590810624,0.8828993564403657
r11_l0_dry_air_fixed,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,0,0.0,2,0.14285714285714285,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,120.0,120.0,0.7857142857142857,0.0,4.035494015078176,3.635494015078176,20.0,0.0,0.0,-0.49845852408342967,0.49845852408342967
r11_l0_dry_air_fixed,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,3,0.3333333333333333,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,119.9341063786307,120.0,1.0377777777777777,0.0,2.7176788573495267,2.3176788573495264,19.934106378630702,0.0,0.0,-0.47436447216226196,0.47436447216226196
r11_l0_dry_air_fixed,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,6,0.5454545454545454,6,0.5454545454545454,0,0.0,6,0.5454545454545454,0,0.0,4,0.36363636363636365,7,0.6363636363636364,1,0.09090909090909091,0,0.0,0,0.0,4,0.36363636363636365,4,0.36363636363636365,6,0.5454545454545454,0,0.0,9,0.8181818181818182,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,57.644340916271794,108.91954325890087,1.250909090909091,0.0,1.4101981522948461,1.0101981522948462,6.735250007180884,0.0,0.0,-1.2583388398333435,1.2583388398333435
r11_l0_dry_air_fixed,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,0.0,4,0.6666666666666666,4,0.6666666666666666,0,0.0,0,0.0,3,0.5,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-13.333333333333334,0.0,0.973333333333333,0.0,1.061654072238302,0.6616540722383021,0.0,0.0,0.0,-1.1541453883596928,1.1541453883596928
r11_l0_dry_air_fixed,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,0,0.0,5,0.5,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,120.0,120.0,0.8979999999999999,0.0,3.2786755415169524,2.878675541516952,20.0,0.0,0.0,-0.48286141127419635,0.48286141127419635
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,9,1.0,2,0.2222222222222222,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,133.6068324610755,135.76967583231124,1.1244444444444444,0.47111111111111115,2.7683984356417373,2.3683984356417374,20.0,0.018145531771656467,0.5625638452759958,-0.42364489387005144,0.44179042564170795
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,3,0.21428571428571427,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,129.06490853588465,130.9200376741698,0.8228571428571427,0.36,4.304199640103454,3.904199640103454,20.0,0.07705782974222834,0.3632454267942329,-0.22975289905815086,0.30681072880037924
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.36363636363636365,4,0.36363636363636365,0,0.0,4,0.36363636363636365,1,0.09090909090909091,6,0.5454545454545454,5,0.45454545454545453,0,0.0,1,0.09090909090909091,0,0.0,7,0.6363636363636364,6,0.5454545454545454,4,0.36363636363636365,11,1.0,6,0.5454545454545454,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,38.938524293725564,0.0,1.430909090909091,0.8036363636363636,1.6150634230602174,1.2150634230602178,5.542622273675234,0.0015484606480458637,0.8504646432846836,-1.053473569067972,1.0550220297160178
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,6,1.0,5,0.8333333333333334,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,0.0,0.0,1.2066666666666668,0.6566666666666667,0.9399870293606628,0.5399870293606628,0.0,0.0,0.7687229390633062,-1.275812431237332,1.275812431237332
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,5,0.5,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,127.95727876583976,128.74678681257342,0.942,0.358,3.3940623974185207,2.9940623974185208,20.0,0.01534877139592867,0.3083639382919889,-0.3674745553726275,0.38282332676855624
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,9,1.0,5,0.5555555555555556,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,140.37476806408768,139.93566726667007,1.1844444444444444,1.1377777777777778,2.8200580363867056,2.4200580363867052,19.44236367814228,0.03227948393003168,0.7621757748528251,-0.3719852931250832,0.40426477705511493
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,6,0.42857142857142855,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,135.19633711009664,134.54332326743008,0.8257142857142857,0.7999999999999999,4.50433129748914,4.104331297489138,20.0,0.13790235595100195,0.5598168555048315,-0.029621241672466467,0.16752359762346838
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,9,0.8181818181818182,10,0.9090909090909091,0,0.0,9,0.8181818181818182,1,0.09090909090909091,1,0.09090909090909091,10,0.9090909090909091,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,1,0.09090909090909091,10,0.9090909090909091,11,1.0,10,0.9090909090909091,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,110.60312301513436,140.68442986453394,1.4472727272727275,1.3872727272727274,1.6632431398867034,1.2632431398867037,11.204299883321367,6.304707082927273e-05,1.1135851058084931,-1.0052938522414863,1.0053568993123154
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,0.0,4,0.6666666666666666,4,0.6666666666666666,0,0.0,6,1.0,5,0.8333333333333334,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-13.333333333333334,0.0,1.496666666666667,1.4166666666666667,0.9883291881770194,0.5883291881770192,0.0,0.0,1.4082375061155332,-1.2274702724209756,1.2274702724209756
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,9,0.9,10,1.0,0,0.0,9,0.9,1,0.1,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,4,0.4,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,118.4860735636712,136.30436224095683,0.9560000000000001,0.924,3.7193776850003175,3.319377685000318,18.0,0.09212314138489736,0.6297968345461002,-0.04215926779082998,0.13428240917572737
r11_l3_fan_parameter_uncertainty,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,9,1.0,5,0.5555555555555556,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,134.88620394009178,132.40915920245305,1.1266666666666667,0.9400000000000001,2.6812138299886574,2.2812138299886575,19.034175707584964,0.004501946544739333,0.5576014116253397,-0.5108294995231314,0.5153314460678707
r11_l3_fan_parameter_uncertainty,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,5,0.35714285714285715,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,133.17069584623792,132.08708316048137,0.8171428571428571,0.7042857142857143,4.391870978326538,3.991870978326539,20.0,0.09503873039530865,0.4824633637404669,-0.14208156083506612,0.23712029123037476
r11_l3_fan_parameter_uncertainty,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.2727272727272727,4,0.36363636363636365,0,0.0,3,0.2727272727272727,2,0.18181818181818182,4,0.36363636363636365,7,0.6363636363636364,2,0.18181818181818182,1,0.09090909090909091,0,0.0,5,0.45454545454545453,4,0.36363636363636365,4,0.36363636363636365,11,1.0,10,0.9090909090909091,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,15.610740702795152,0.0,1.3690909090909094,1.2381818181818183,1.5508738197716732,1.1508738197716732,3.597070224624258,0.013098234725264264,0.866056060493449,-1.1176631723565165,1.1307614070817806
r11_l3_fan_parameter_uncertainty,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,0.0,4,0.6666666666666666,4,0.6666666666666666,0,0.0,6,1.0,2,0.3333333333333333,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-13.333333333333334,0.0,1.116666666666667,0.9499999999999998,1.0818226203216212,0.6818226203216211,0.0,0.0,0.641144727551678,-1.1339768402763737,1.1339768402763737
r11_l3_fan_parameter_uncertainty,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,9,0.9,10,1.0,0,0.0,9,0.9,1,0.1,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,5,0.5,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,119.36991986392904,135.41545871775375,0.962,0.804,3.6040832014473736,3.204083201447374,18.0,0.07251139273082757,0.7212976325321303,-0.1574537513437743,0.22996514407460186
r11_l4_local_fan_position_uncertainty,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,8,0.8888888888888888,8,0.8888888888888888,0,0.0,8,0.8888888888888888,1,0.1111111111111111,0,0.0,9,1.0,0,0.0,1,0.1111111111111111,0,0.0,1,0.1111111111111111,0,0.0,8,0.8888888888888888,9,1.0,5,0.5555555555555556,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,109.36284962228248,131.64293093985907,1.2066666666666666,1.0733333333333333,2.561660060327313,2.161660060327313,15.799908201315812,0.011074837135334435,0.768140909189521,-0.630383269184476,0.6414581063198104
r11_l4_local_fan_position_uncertainty,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,6,0.42857142857142855,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,133.65479744499083,131.28085864646403,0.8271428571428572,0.7157142857142856,4.390606662583516,3.9906066625835153,20.0,0.10517500860756099,0.5038113008209678,-0.14334587657808953,0.24852088518565055
r11_l4_local_fan_position_uncertainty,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,0,0.0,1,0.16666666666666666,0,0.0,6,1.0,5,0.8333333333333334,0,0.0,6,1.0,4,0.6666666666666666,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-16.666666666666668,0.0,1.1166666666666665,0.7566666666666667,1.1693675976162206,0.7693675976162208,0.0,0.0,0.6134212136260441,-1.0464318629817742,1.0464318629817742
r11_l4_local_fan_position_uncertainty,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,6,0.5454545454545454,6,0.5454545454545454,0,0.0,6,0.5454545454545454,0,0.0,5,0.45454545454545453,6,0.5454545454545454,0,0.0,0,0.0,0,0.0,5,0.45454545454545453,5,0.45454545454545453,6,0.5454545454545454,11,1.0,10,0.9090909090909091,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,73.06360432208773,120.63457864402328,1.352727272727273,1.1381818181818182,1.533163400694235,1.133163400694235,6.531008603466071,0.0,0.7716209629059286,-1.1353735914339547,1.1353735914339547
r11_l4_local_fan_position_uncertainty,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,9,0.9,10,1.0,0,0.0,9,0.9,1,0.1,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,6,0.6,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,119.48653838633065,137.76041891017124,0.95,0.8240000000000002,3.596487407050315,3.196487407050315,18.0,0.0642622181799529,0.7432606657372391,-0.16504954574083303,0.22931176392078595
r11_l5_active_fan_count_uncertainty,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,6,0.6666666666666666,4,0.4444444444444444,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,124.59560482358022,123.16443873929823,1.0844444444444445,0.4222222222222223,2.6210934213530437,2.2210934213530438,18.753513791389942,0.0011205839096840443,0.1865489960539584,-0.5709499081587448,0.5720704920684289
r11_l5_active_fan_count_uncertainty,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,13,0.9285714285714286,4,0.2857142857142857,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,126.05615878750004,125.03354968338795,0.8085714285714286,0.3885714285714286,4.171053211417086,3.7710532114170863,20.0,0.04215808528078626,0.20566508223214422,-0.3628993277445193,0.40505741302530557
r11_l5_active_fan_count_uncertainty,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,5,0.45454545454545453,5,0.45454545454545453,0,0.0,5,0.45454545454545453,0,0.0,3,0.2727272727272727,8,0.7272727272727273,3,0.2727272727272727,0,0.0,0,0.0,3,0.2727272727272727,3,0.2727272727272727,5,0.45454545454545453,10,0.9090909090909091,11,1.0,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,45.20944951932333,0.0,1.2945454545454547,0.9581818181818181,1.548105983904793,1.1481059839047933,5.529572886529275,0.0001721218496834091,0.5906635455778105,-1.1204310082233964,1.1206031300730797
r11_l5_active_fan_count_uncertainty,super_light_cluster,spatial_flow_belief_memory_h30,30,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,5,0.8333333333333334,5,0.8333333333333334,0,0.0,5,0.8333333333333334,2,0.3333333333333333,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-6.666666666666667,0.0,1.08,0.7633333333333333,1.1301755949592087,0.7301755949592086,0.0,0.0,0.5438155675976031,-1.0856238656387864,1.0856238656387864
