split,session_label,case_id,throw_id,replay_status,alignment_window_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg
train,20260603_224414,C0_neutral,v002,ok,0.1,0.9311877,1.740567435,2.146329463,1.253056882,4.41928792,1.28844831,1.130329361,-0.05843567469,0.9512809245,0.07711530757,3.14842269,3.474169337,-0.325746647,0.471420749,-0.192021983,0.663442732,0.8583393146,0.9715255827,-0.1131862681,0.9217683122,1.043318745,-0.121550433,-9.198084104,-15.4818144,6.2837303,-11.20565757,14.7741412,-25.97979877,-13.36813376,0.9292005449,-14.2973343
train,20260603_224414,C0_neutral,v003,ok,0.1,1.0764654,1.78449332,2.151820313,1.29629939,4.542317507,1.055108948,0.8373816945,-0.03561890203,1.049437801,-0.1327263642,3.776244758,3.739699435,0.03654532374,0.1811721171,-0.1053533853,0.2865255024,0.9019107964,1.10955905,-0.2076482539,0.8378446686,1.030742883,-0.1928982147,-19.53498912,-15.06382611,-4.471163009,-13.86787208,18.4425589,-32.31043098,-7.121561254,0.1779061595,-7.299467413
train,20260603_224414,C0_neutral,v004,ok,0.1,0.9165073,1.771760299,2.099535455,1.354943273,4.55322868,1.067625411,1.126011536,0.03736750443,1.247716856,-0.1472729116,2.989083149,3.193473162,-0.2043900128,0.04223691326,0.2094761019,-0.1672391887,0.9669749245,0.7263899077,0.2405850168,1.055065164,0.7925631446,0.2625020192,-14.03964738,-4.20327523,-9.836372145,-24.21641009,22.2219309,-46.43834099,-6.216259254,14.45319246,-20.66945171
train,20260603_224414,C0_neutral,v007,ok,0.1,1.0368447,1.793385534,2.085027819,1.421671464,4.697041088,1.25079265,0.6741511089,0.5866063499,0.9371530049,-0.1159457247,3.369162468,3.748247572,-0.3790851038,-0.2107224977,0.4244473982,-0.6351698959,1.027878791,0.7833550658,0.2445237255,0.9913526985,0.7555182235,0.235834475,-29.70609472,-4.963115852,-24.74297887,-14.62049408,22.01751225,-36.63800633,4.008670689,18.78522796,-14.77655727
train,20260603_224414,C0_neutral,v008,ok,0.1,0.9636598,1.695683231,2.146559023,1.398028505,4.086193214,0.9915946597,1.02875331,0.06196598605,0.9544126152,-0.03076200224,2.992957629,3.293489117,-0.300531488,0.3937746891,-0.03823311422,0.4320078033,1.015464429,1.166038555,-0.1505741266,1.053758213,1.210010582,-0.1562523689,-5.777979002,-13.78157583,8.003596828,-13.1257227,14.46655713,-27.59227984,-20.09538367,2.68318891,-22.77857258
train,20260603_224414,C0_neutral,v009,ok,0.1,1.0377517,1.665871925,2.046121787,1.689714213,3.590492055,0.9417571945,0.9753957998,0.2010017653,1.073136099,-0.3100658774,2.122376291,2.093419436,0.02895685462,0.2850168884,0.3148228896,-0.0298060012,1.312081581,1.325333943,-0.01325236215,1.264350211,1.277120474,-0.01277026302,-1.369537856,-8.638689513,7.269151657,-17.16540481,34.62922301,-51.79462781,-13.79911798,1.324120126,-15.12323811
train,20260603_224414,C0_neutral,v010,ok,0.1,0.9878504,1.690821139,2.090883707,1.496519596,4.159895053,0.650702407,1.15058829,0.21279696,1.047792555,-0.2425909236,2.527509126,2.641188714,-0.1136795873,0.05709580058,0.3123742384,-0.2552784378,1.11795206,0.9470830783,0.1708689815,1.131701784,0.9587312799,0.1729705039,-10.55709629,1.032003288,-11.58909958,-4.617558217,29.18127005,-33.79882827,-1.68548725,19.5728881,-21.25837535
heldout,20260603_215603,C0_neutral,v008,ok,0.1,1.1156548,1.893034407,2.083412406,1.383295324,5.122613401,1.393321419,0.8009383162,0.1162422883,0.9456306332,-0.4502049991,3.761315979,4.326452,-0.5651360207,-0.07808482347,-0.45300392,0.3749190965,0.9926456535,0.9112457305,0.08139992294,0.8897426457,0.8167810783,0.07296156745,-0.1543684407,-23.81811349,23.66374505,-15.5742539,17.78496812,-33.35922202,5.174790559,-9.975137775,15.14992833
heldout,20260603_215603,C0_neutral,v010,ok,0.1,1.1783576,1.88842657,2.15399512,1.414876166,4.535910159,1.284996978,0.913361765,0.2965597991,1.495122361,-0.5439651514,3.591968853,3.136033983,0.4559348703,0.256969874,0.3505465668,-0.09357669287,1.026743403,1.23339502,-0.2066516167,0.8713343072,1.046706891,-0.1753725836,-4.12554483,-1.124746471,-3.00079836,-13.90623662,32.22375653,-46.12999315,-5.174439817,18.85652735,-24.03096717
heldout,20260603_220741,C0_neutral,v002,ok,0.1,0.8235505,1.71266862,2.045061325,1.262577879,4.406725937,1.332722747,0.9337186845,-0.1855107614,0.9169864443,-0.2557215266,3.010606452,3.199430421,-0.1888239689,0.3643284015,-0.127127078,0.4914554796,0.8682657863,0.8719223255,-0.003656539187,1.054295743,1.058735713,-0.004439969604,-19.44354164,-18.14907278,-1.294468856,-12.86279657,13.5890498,-26.45184637,-13.01546306,-1.423130627,-11.59233243
heldout,20260603_220741,C0_neutral,v008,ok,0.1,1.1465257,1.791468279,2.104009664,1.285978983,4.94023697,1.180324939,1.015290094,0.09996783025,1.024900666,-0.2106410997,3.440353378,4.113833267,-0.6734798893,0.5224844973,-0.5908523075,1.113336805,0.9045002993,1.095009106,-0.1905088065,0.7889053855,0.9550672138,-0.1661618283,-3.166744038,-22.81455977,19.64781573,-13.02815672,16.38736785,-29.41552457,-16.04128471,-13.77418238,-2.267102332
heldout,20260603_221447,C0_neutral,v006,ok,0.1,0.9867953,1.551002019,2.070446882,1.557146139,2.350551368,0.6079754356,0.4678330113,0.0574001585,0.6068835025,-0.2667528052,2.299035229,1.447210729,0.8518245001,0.3436370585,0.2272377832,0.1163992753,1.171490659,1.74649937,-0.5750087104,1.187166841,1.769869972,-0.5827031305,-6.597615965,-10.40111479,3.80349883,1.176974196,25.84563843,-24.66866423,-9.812752706,-10.59471757,0.7819648638
heldout,20260603_221447,C0_neutral,v009,ok,0.1,1.2804346,1.766241207,2.156965459,1.528867952,5.020562093,0.7702069747,0.84367535,0.3954489681,1.017821791,0.005265949901,3.234222693,3.865898645,-0.6316759525,-0.2738273021,0.2191254322,-0.4929527343,1.142266397,1.086085486,0.05618091156,0.8920927296,0.8482162899,0.04387643973,-8.043104128,-3.884822277,-4.15828185,-14.92883507,29.18762667,-44.11646174,14.11309386,15.03936452,-0.9262706595
heldout,20260603_222247,C0_neutral,v001,ok,0.1,1.0433755,1.624937289,2.084833513,1.570358468,2.083101173,0.2771442353,0.3945479258,0.166063894,0.4785544774,-0.09580332097,2.66129417,1.273681366,1.387612803,-0.2581361404,0.3109630052,-0.5690991457,1.177249457,1.973011456,-0.7957619992,1.128308511,1.890988869,-0.7626803573,-18.03339033,-6.326198743,-11.70719159,-15.89147211,23.60901934,-39.50049145,5.703844191,0.9611886753,4.742655516
heldout,20260603_222247,C0_neutral,v004,ok,0.1,1.0834325,1.855821367,2.07416972,1.529235092,4.788932652,1.556357239,1.132181888,-0.3204581641,1.224349162,-0.4597697143,3.030792553,3.414371335,-0.3835787825,0.9181869604,-0.6136841875,1.531871148,1.134002932,0.9452719129,0.1887310189,1.046676126,0.8724788235,0.1741973025,21.7143584,-18.58922675,40.30358515,-18.28539732,26.82830424,-45.11370156,-21.65842168,-11.3236533,-10.33476838
heldout,20260603_222819,C0_neutral,v003,ok,0.1,0.9869025,1.727658261,2.016113716,1.365715632,4.485768328,0.8795631249,1.032718446,-0.145901339,1.072380548,-0.0954532435,3.137119761,3.329810197,-0.1926904358,0.2166816356,-0.3298238761,0.5465055116,0.9816131821,0.9100441436,0.0715690385,0.9946404858,0.9221216316,0.07251885419,1.229138158,-10.95261259,12.18175074,-13.44958945,20.82413337,-34.27372283,-4.239342809,-0.6529620401,-3.586380769
heldout,20260603_222819,C0_neutral,v006,ok,0.1,1.0305903,1.743270554,1.930435659,1.453202384,4.508144424,0.1889553821,1.097166444,0.04389199039,1.022106209,0.07308990573,2.91589695,3.296083968,-0.3801870177,-0.4180373372,-0.1464417733,-0.2715955638,1.055633052,0.9247852147,0.1308478373,1.024299425,0.897335454,0.1269639713,-3.771588896,-10.03633063,6.264741737,-22.15528775,22.17802917,-44.33331692,14.47930858,-0.5130531,14.99236168
heldout,20260603_223204,C0_neutral,v004,ok,0.1,1.1053168,1.77045339,1.986542338,1.551991611,4.407764148,0.6956702102,1.070418866,-0.04054695083,1.180518137,-0.04606119647,2.55785015,2.804172567,-0.2463224169,0.1788388413,-0.04473130337,0.2235701447,1.154241793,1.053236376,0.1010054171,1.044263322,0.9528819034,0.09138141855,13.74796672,0.5671712606,13.18079546,-12.12325716,32.13989411,-44.26315127,0.2374006048,14.2499337,-14.0125331
heldout,20260603_223204,C0_neutral,v008,ok,0.1,0.8941123,1.734220494,2.095757344,1.374288279,3.97705147,0.846711866,0.9192368443,0.2779319314,0.974678731,-0.2376921808,2.655298817,2.722737214,-0.06743839638,-0.1799588615,0.4773923342,-0.6573511957,0.9774317096,0.9315062732,0.04592543646,1.093186739,1.041822457,0.05136428216,-26.79070045,2.701363343,-29.49206379,-14.88396365,20.74671689,-35.63068055,7.617476683,21.2303611,-13.61288441
heldout,20260603_223824,C0_neutral,v005,ok,0.1,0.9692645,1.72420588,2.149568243,1.318302696,4.363386061,1.285105822,0.794055244,0.1177155069,0.8593365132,-0.09454501563,3.229879372,3.501860798,-0.2719814262,0.1097736647,0.2168889219,-0.1071152572,0.9282088435,0.9596398502,-0.03143100674,0.9576424634,0.9900701514,-0.03242768794,-16.97825846,-7.923468626,-9.054789838,-11.96015467,17.6370992,-29.59725387,-7.078762876,12.79218689,-19.87094977
heldout,20260603_223824,C0_neutral,v007,ok,0.1,0.8427461,1.711217415,2.084851417,1.291777035,4.504009343,0.7963093158,0.9635247202,0.1376069262,0.9027344626,-0.1577441649,2.992425387,3.319350877,-0.3269254896,-0.09197192934,0.2350028429,-0.3269747723,0.9000244629,0.8809136402,0.01911082264,1.067966334,1.045289489,0.02267684494,-23.59282032,-9.003358159,-14.58946216,-11.58801485,12.01008024,-23.59809508,0.8219918228,10.23596466,-9.413972839
heldout,20260603_224414,C0_neutral,v005,ok,0.1,0.9901911,1.756101477,2.038179217,1.446502153,4.590527402,0.9348849187,1.056498484,0.1088173808,1.117579267,-0.1846553636,3.223579972,3.350015609,-0.1264356371,0.108192269,0.02255703609,0.08563523294,1.057650831,0.8163486922,0.241302139,1.068127992,0.8244354975,0.2436924943,-14.75506443,-6.875196943,-7.879867484,-22.08164675,23.0173972,-45.09904395,-7.045382823,8.964146426,-16.00952925
heldout,20260603_224414,C0_neutral,v006,ok,0.1,0.9637022,1.71905216,2.08583582,1.338933218,4.570037321,1.275266583,0.9050370522,0.01360981613,0.8596664377,-0.2485497053,3.267437107,3.594055422,-0.3266183156,0.280584748,-0.2052011411,0.4857858891,0.9410198485,0.9235923453,0.01742750322,0.9764633188,0.9583794094,0.01808390935,-13.94489464,-16.55116999,2.606275346,-17.02573311,17.07170146,-34.09743456,-8.789410053,-1.230275379,-7.559134674
