source_rollout_id,rollout_id,source_outcome_class,w2_outcome_class,source_reuse_count
r646_c00066_00467,w2_r648_006822,weak,failed,1
r646_c00037_00134,w2_r648_006823,weak,failed,1
r646_c00047_00802,w2_r648_006824,boundary_terminal,boundary_terminal,1
r646_c00008_00910,w2_r648_006825,boundary_terminal,boundary_terminal,1
r646_c00018_00146,w2_r648_006826,failed,rejected,1
r646_c00028_00879,w2_r648_006827,failed,failed,1
r646_c00002_00146,w2_r648_006828,rejected,rejected,1
r646_c00032_00338,w2_r648_006829,rejected,rejected,2
r646_c00033_00524,w2_r648_006830,accepted,accepted,1
r646_c00043_00031,w2_r648_006831,accepted,accepted,1
r646_c00066_00483,w2_r648_006832,weak,weak,1
r646_c00037_00157,w2_r648_006833,weak,failed,1
r646_c00047_00803,w2_r648_006834,boundary_terminal,boundary_terminal,1
r646_c00008_00911,w2_r648_006835,boundary_terminal,boundary_terminal,1
r646_c00018_00164,w2_r648_006836,failed,failed,1
r646_c00028_00891,w2_r648_006837,failed,accepted,1
r646_c00002_00147,w2_r648_006838,rejected,rejected,1
r646_c00032_00339,w2_r648_006839,rejected,rejected,2
r646_c00033_00525,w2_r648_006840,accepted,accepted,1
r646_c00043_00048,w2_r648_006841,accepted,accepted,1
r646_c00066_00504,w2_r648_006842,weak,failed,1
r646_c00037_00174,w2_r648_006843,weak,failed,1
r646_c00047_00840,w2_r648_006844,boundary_terminal,failed,1
r646_c00008_00912,w2_r648_006845,boundary_terminal,boundary_terminal,1
r646_c00018_00165,w2_r648_006846,failed,failed,1
r646_c00028_00892,w2_r648_006847,failed,accepted,1
r646_c00002_00164,w2_r648_006848,rejected,rejected,1
r646_c00032_00499,w2_r648_006849,rejected,rejected,2
r646_c00033_00527,w2_r648_006850,accepted,failed,1
r646_c00043_00049,w2_r648_006851,accepted,accepted,1
r646_c00066_00505,w2_r648_006852,weak,failed,1
r646_c00037_00212,w2_r648_006853,weak,failed,1
r646_c00047_00862,w2_r648_006854,boundary_terminal,boundary_terminal,1
r646_c00008_00914,w2_r648_006855,boundary_terminal,boundary_terminal,1
r646_c00018_00166,w2_r648_006856,failed,failed,1
r646_c00028_00894,w2_r648_006857,failed,accepted,1
r646_c00002_00165,w2_r648_006858,rejected,rejected,1
r646_c00032_00618,w2_r648_006859,rejected,rejected,2
r646_c00033_00540,w2_r648_006860,accepted,failed,1
r646_c00043_00050,w2_r648_006861,accepted,failed,1
r646_c00066_00621,w2_r648_006862,weak,weak,1
r646_c00037_00311,w2_r648_006863,weak,weak,1
r646_c00047_00901,w2_r648_006864,boundary_terminal,failed,1
r646_c00008_00915,w2_r648_006865,boundary_terminal,boundary_terminal,1
r646_c00018_00186,w2_r648_006866,failed,failed,1
r646_c00028_00897,w2_r648_006867,failed,failed,1
r646_c00002_00202,w2_r648_006868,rejected,rejected,1
r646_c00032_00619,w2_r648_006869,rejected,rejected,2
r646_c00033_00545,w2_r648_006870,accepted,accepted,1
r646_c00043_00051,w2_r648_006871,accepted,failed,1
r646_c00066_00706,w2_r648_006872,weak,weak,1
r646_c00037_00317,w2_r648_006873,weak,failed,1
r646_c00047_00947,w2_r648_006874,boundary_terminal,boundary_terminal,1
r646_c00008_00916,w2_r648_006875,boundary_terminal,boundary_terminal,1
r646_c00018_00187,w2_r648_006876,failed,failed,1
r646_c00028_00898,w2_r648_006877,failed,failed,1
r646_c00002_00203,w2_r648_006878,rejected,rejected,1
r646_c00032_00698,w2_r648_006879,rejected,rejected,2
r646_c00033_00560,w2_r648_006880,accepted,accepted,1
r646_c00043_00055,w2_r648_006881,accepted,accepted,1
r646_c00066_00900,w2_r648_006882,weak,failed,1
r646_c00037_00333,w2_r648_006883,weak,accepted,1
r646_c00047_00960,w2_r648_006884,boundary_terminal,failed,1
r646_c00008_00917,w2_r648_006885,boundary_terminal,boundary_terminal,1
r646_c00018_00200,w2_r648_006886,failed,failed,1
r646_c00028_00899,w2_r648_006887,failed,failed,1
r646_c00002_00226,w2_r648_006888,rejected,rejected,1
r646_c00032_00699,w2_r648_006889,rejected,rejected,2
r646_c00033_00561,w2_r648_006890,accepted,accepted,1
r646_c00043_00073,w2_r648_006891,accepted,accepted,1
r646_c00066_00927,w2_r648_006892,weak,accepted,1
r646_c00037_00353,w2_r648_006893,weak,accepted,1
r646_c00052_00003,w2_r648_006894,boundary_terminal,boundary_terminal,1
r646_c00008_00918,w2_r648_006895,boundary_terminal,boundary_terminal,1
r646_c00018_00201,w2_r648_006896,failed,failed,1
r646_c00028_00913,w2_r648_006897,failed,failed,1
r646_c00002_00227,w2_r648_006898,rejected,rejected,1
r646_c00032_00758,w2_r648_006899,rejected,boundary_terminal,2
r646_c00033_00585,w2_r648_006900,accepted,accepted,1
r646_c00043_00074,w2_r648_006901,accepted,failed,1
r646_c00066_00965,w2_r648_006902,weak,failed,1
r646_c00037_00358,w2_r648_006903,weak,accepted,1
r646_c00052_00066,w2_r648_006904,boundary_terminal,rejected,1
r646_c00008_00919,w2_r648_006905,boundary_terminal,boundary_terminal,1
r646_c00018_00206,w2_r648_006906,failed,failed,1
r646_c00028_00934,w2_r648_006907,failed,weak,1
r646_c00002_00282,w2_r648_006908,rejected,rejected,1
r646_c00032_00889,w2_r648_006909,rejected,accepted,2
r646_c00033_00602,w2_r648_006910,accepted,weak,1
r646_c00043_00093,w2_r648_006911,accepted,failed,1
r646_c00071_00026,w2_r648_006912,weak,weak,1
r646_c00037_00373,w2_r648_006913,weak,failed,1
r646_c00052_00067,w2_r648_006914,boundary_terminal,rejected,1
r646_c00008_00928,w2_r648_006915,boundary_terminal,boundary_terminal,1
r646_c00018_00207,w2_r648_006916,failed,failed,1
r646_c00028_00935,w2_r648_006917,failed,accepted,1
r646_c00002_00283,w2_r648_006918,rejected,rejected,1
r646_c00037_00078,w2_r648_006919,rejected,rejected,2
r646_c00033_00603,w2_r648_006920,accepted,failed,1
r646_c00043_00113,w2_r648_006921,accepted,failed,1
r646_c00071_00046,w2_r648_006922,weak,weak,1
r646_c00037_00393,w2_r648_006923,weak,failed,1
r646_c00052_00080,w2_r648_006924,boundary_terminal,boundary_terminal,1
r646_c00008_00929,w2_r648_006925,boundary_terminal,boundary_terminal,1
r646_c00018_00220,w2_r648_006926,failed,failed,1
r646_c00028_00953,w2_r648_006927,failed,accepted,1
r646_c00002_00322,w2_r648_006928,rejected,rejected,1
r646_c00037_00198,w2_r648_006929,rejected,rejected,2
r646_c00033_00607,w2_r648_006930,accepted,accepted,1
r646_c00043_00193,w2_r648_006931,accepted,accepted,1
r646_c00071_00083,w2_r648_006932,weak,accepted,1
r646_c00037_00433,w2_r648_006933,weak,weak,1
r646_c00052_00083,w2_r648_006934,boundary_terminal,boundary_terminal,1
r646_c00008_00930,w2_r648_006935,boundary_terminal,boundary_terminal,1
r646_c00018_00221,w2_r648_006936,failed,failed,1
r646_c00028_00958,w2_r648_006937,failed,failed,1
r646_c00002_00323,w2_r648_006938,rejected,rejected,1
r646_c00037_00199,w2_r648_006939,rejected,rejected,2
r646_c00033_00626,w2_r648_006940,accepted,failed,1
r646_c00043_00215,w2_r648_006941,accepted,accepted,1
r646_c00071_00124,w2_r648_006942,weak,weak,1
r646_c00037_00472,w2_r648_006943,weak,failed,1
r646_c00052_00243,w2_r648_006944,boundary_terminal,boundary_terminal,1
r646_c00008_00931,w2_r648_006945,boundary_terminal,boundary_terminal,1
r646_c00018_00222,w2_r648_006946,failed,failed,1
r646_c00028_00959,w2_r648_006947,failed,failed,1
r646_c00002_00406,w2_r648_006948,rejected,rejected,1
r646_c00037_00378,w2_r648_006949,rejected,rejected,2
r646_c00033_00642,w2_r648_006950,accepted,accepted,1
r646_c00043_00233,w2_r648_006951,accepted,accepted,1
r646_c00071_00125,w2_r648_006952,weak,failed,1
r646_c00037_00537,w2_r648_006953,weak,failed,1
r646_c00052_00246,w2_r648_006954,boundary_terminal,rejected,1
r646_c00008_00932,w2_r648_006955,boundary_terminal,boundary_terminal,1
r646_c00018_00223,w2_r648_006956,failed,failed,1
r646_c00028_00973,w2_r648_006957,failed,failed,1
r646_c00002_00407,w2_r648_006958,rejected,rejected,1
r646_c00037_00379,w2_r648_006959,rejected,rejected,2
r646_c00033_00643,w2_r648_006960,accepted,accepted,1
r646_c00043_00271,w2_r648_006961,accepted,accepted,1
r646_c00071_00166,w2_r648_006962,weak,failed,1
r646_c00037_00551,w2_r648_006963,weak,failed,1
r646_c00052_00267,w2_r648_006964,boundary_terminal,boundary_terminal,1
r646_c00008_00933,w2_r648_006965,boundary_terminal,boundary_terminal,1
r646_c00018_00225,w2_r648_006966,failed,failed,1
r646_c00028_00974,w2_r648_006967,failed,failed,1
r646_c00002_00480,w2_r648_006968,rejected,rejected,1
r646_c00037_00878,w2_r648_006969,rejected,failed,2
r646_c00033_00644,w2_r648_006970,accepted,weak,1
r646_c00043_00292,w2_r648_006971,accepted,accepted,1
r646_c00071_00220,w2_r648_006972,weak,failed,1
r646_c00037_00613,w2_r648_006973,weak,accepted,1
r646_c00052_00320,w2_r648_006974,boundary_terminal,rejected,1
r646_c00008_00934,w2_r648_006975,boundary_terminal,boundary_terminal,1
r646_c00018_00240,w2_r648_006976,failed,failed,1
r646_c00028_00975,w2_r648_006977,failed,accepted,1
r646_c00002_00481,w2_r648_006978,rejected,rejected,1
r646_c00037_00879,w2_r648_006979,rejected,failed,2
r646_c00033_00645,w2_r648_006980,accepted,accepted,1
r646_c00043_00295,w2_r648_006981,accepted,accepted,1
r646_c00071_00380,w2_r648_006982,weak,weak,1
r646_c00037_00637,w2_r648_006983,weak,failed,1
r646_c00052_00321,w2_r648_006984,boundary_terminal,rejected,1
r646_c00008_00935,w2_r648_006985,boundary_terminal,failed,1
r646_c00018_00244,w2_r648_006986,failed,failed,1
r646_c00028_00990,w2_r648_006987,failed,failed,1
r646_c00002_00524,w2_r648_006988,rejected,rejected,1
r646_c00037_00918,w2_r648_006989,rejected,rejected,2
r646_c00033_00646,w2_r648_006990,accepted,failed,1
r646_c00043_00330,w2_r648_006991,accepted,failed,1
r646_c00071_00444,w2_r648_006992,weak,weak,1
r646_c00037_00697,w2_r648_006993,weak,failed,1
r646_c00052_00444,w2_r648_006994,boundary_terminal,boundary_terminal,1
r646_c00008_00936,w2_r648_006995,boundary_terminal,boundary_terminal,1
r646_c00018_00245,w2_r648_006996,failed,failed,1
r646_c00033_00010,w2_r648_006997,failed,failed,1
r646_c00002_00525,w2_r648_006998,rejected,rejected,1
r646_c00037_00919,w2_r648_006999,rejected,failed,2
r646_c00033_00647,w2_r648_007000,accepted,accepted,1
r646_c00043_00331,w2_r648_007001,accepted,failed,1
r646_c00071_00507,w2_r648_007002,weak,weak,1
r646_c00037_00770,w2_r648_007003,weak,accepted,1
r646_c00052_00445,w2_r648_007004,boundary_terminal,boundary_terminal,1
r646_c00008_00937,w2_r648_007005,boundary_terminal,boundary_terminal,1
r646_c00018_00247,w2_r648_007006,failed,failed,1
r646_c00033_00011,w2_r648_007007,failed,failed,1
r646_c00002_00546,w2_r648_007008,rejected,rejected,1
r646_c00037_00958,w2_r648_007009,rejected,rejected,2
r646_c00033_00660,w2_r648_007010,accepted,weak,1
r646_c00043_00353,w2_r648_007011,accepted,accepted,1
r646_c00071_00646,w2_r648_007012,weak,accepted,1
r646_c00037_00810,w2_r648_007013,weak,failed,1
r646_c00052_00486,w2_r648_007014,boundary_terminal,failed,1
r646_c00008_00948,w2_r648_007015,boundary_terminal,boundary_terminal,1
r646_c00018_00266,w2_r648_007016,failed,rejected,1
r646_c00033_00013,w2_r648_007017,failed,accepted,1
r646_c00002_00547,w2_r648_007018,rejected,rejected,1
r646_c00042_00038,w2_r648_007019,rejected,rejected,2
r646_c00033_00661,w2_r648_007020,accepted,accepted,1
r646_c00043_00368,w2_r648_007021,accepted,failed,1
r646_c00071_00884,w2_r648_007022,weak,failed,1
r646_c00037_00833,w2_r648_007023,weak,failed,1
r646_c00052_00586,w2_r648_007024,boundary_terminal,boundary_terminal,1
r646_c00008_00949,w2_r648_007025,boundary_terminal,boundary_terminal,1
r646_c00018_00267,w2_r648_007026,failed,rejected,1
r646_c00033_00015,w2_r648_007027,failed,weak,1
r646_c00002_00582,w2_r648_007028,rejected,rejected,1
r646_c00042_00039,w2_r648_007029,rejected,rejected,2
r646_c00033_00700,w2_r648_007030,accepted,accepted,1
r646_c00043_00369,w2_r648_007031,accepted,failed,1
r646_c00071_00943,w2_r648_007032,weak,weak,1
r646_c00037_00915,w2_r648_007033,weak,failed,1
r646_c00052_00587,w2_r648_007034,boundary_terminal,boundary_terminal,1
r646_c00008_00950,w2_r648_007035,boundary_terminal,boundary_terminal,1
r646_c00018_00280,w2_r648_007036,failed,rejected,1
r646_c00033_00030,w2_r648_007037,failed,accepted,1
r646_c00002_00683,w2_r648_007038,rejected,rejected,1
r646_c00042_00078,w2_r648_007039,rejected,failed,2
r646_c00033_00701,w2_r648_007040,accepted,accepted,1
r646_c00043_00375,w2_r648_007041,accepted,accepted,1
r646_c00076_00067,w2_r648_007042,weak,boundary_terminal,1
r646_c00037_00930,w2_r648_007043,weak,accepted,1
r646_c00052_00682,w2_r648_007044,boundary_terminal,boundary_terminal,1
r646_c00008_00954,w2_r648_007045,boundary_terminal,boundary_terminal,1
r646_c00018_00281,w2_r648_007046,failed,rejected,1
r646_c00033_00033,w2_r648_007047,failed,accepted,1
r646_c00002_00766,w2_r648_007048,rejected,rejected,1
r646_c00042_00079,w2_r648_007049,rejected,failed,2
r646_c00033_00722,w2_r648_007050,accepted,accepted,1
r646_c00043_00391,w2_r648_007051,accepted,failed,1
r646_c00076_00121,w2_r648_007052,weak,weak,1
r646_c00037_00951,w2_r648_007053,weak,failed,1
r646_c00052_00683,w2_r648_007054,boundary_terminal,boundary_terminal,1
r646_c00008_00955,w2_r648_007055,boundary_terminal,boundary_terminal,1
r646_c00018_00300,w2_r648_007056,failed,failed,1
r646_c00033_00050,w2_r648_007057,failed,boundary_terminal,1
r646_c00002_00767,w2_r648_007058,rejected,rejected,1
r646_c00042_00398,w2_r648_007059,rejected,rejected,2
r646_c00033_00723,w2_r648_007060,accepted,weak,1
r646_c00043_00393,w2_r648_007061,accepted,weak,1
r646_c00076_00183,w2_r648_007062,weak,weak,1
r646_c00037_00995,w2_r648_007063,weak,failed,1
r646_c00052_00707,w2_r648_007064,boundary_terminal,boundary_terminal,1
r646_c00008_00956,w2_r648_007065,boundary_terminal,boundary_terminal,1
r646_c00018_00301,w2_r648_007066,failed,failed,1
r646_c00033_00055,w2_r648_007067,failed,failed,1
r646_c00002_00886,w2_r648_007068,rejected,rejected,1
r646_c00042_00399,w2_r648_007069,rejected,rejected,2
r646_c00033_00744,w2_r648_007070,accepted,accepted,1
r646_c00043_00410,w2_r648_007071,accepted,accepted,1
r646_c00076_00202,w2_r648_007072,weak,weak,1
r646_c00042_00011,w2_r648_007073,weak,failed,1
r646_c00052_00720,w2_r648_007074,boundary_terminal,boundary_terminal,1
r646_c00008_00957,w2_r648_007075,boundary_terminal,boundary_terminal,1
r646_c00018_00304,w2_r648_007076,failed,failed,1
r646_c00033_00058,w2_r648_007077,failed,failed,1
r646_c00002_00887,w2_r648_007078,rejected,rejected,1
r646_c00042_00558,w2_r648_007079,rejected,rejected,2
r646_c00033_00745,w2_r648_007080,accepted,accepted,1
r646_c00043_00411,w2_r648_007081,accepted,failed,1
r646_c00076_00285,w2_r648_007082,weak,failed,1
r646_c00042_00015,w2_r648_007083,weak,weak,1
r646_c00052_00747,w2_r648_007084,boundary_terminal,boundary_terminal,1
r646_c00008_00968,w2_r648_007085,boundary_terminal,boundary_terminal,1
r646_c00018_00305,w2_r648_007086,failed,failed,1
r646_c00033_00059,w2_r648_007087,failed,failed,1
r646_c00007_00026,w2_r648_007088,rejected,rejected,1
r646_c00042_00618,w2_r648_007089,rejected,failed,2
r646_c00033_00760,w2_r648_007090,accepted,accepted,1
r646_c00043_00434,w2_r648_007091,accepted,accepted,1
r646_c00076_00502,w2_r648_007092,weak,weak,1
r646_c00042_00032,w2_r648_007093,weak,failed,1
r646_c00052_00787,w2_r648_007094,boundary_terminal,weak,1
r646_c00008_00969,w2_r648_007095,boundary_terminal,boundary_terminal,1
r646_c00018_00306,w2_r648_007096,failed,failed,1
r646_c00033_00073,w2_r648_007097,failed,failed,1
r646_c00007_00027,w2_r648_007098,rejected,rejected,1
r646_c00042_00619,w2_r648_007099,rejected,rejected,2
r646_c00033_00761,w2_r648_007100,accepted,accepted,1
r646_c00043_00450,w2_r648_007101,accepted,failed,1
r646_c00076_00561,w2_r648_007102,weak,weak,1
r646_c00042_00073,w2_r648_007103,weak,failed,1
r646_c00052_00803,w2_r648_007104,boundary_terminal,rejected,1
r646_c00008_00970,w2_r648_007105,boundary_terminal,boundary_terminal,1
r646_c00018_00307,w2_r648_007106,failed,failed,1
r646_c00033_00078,w2_r648_007107,failed,failed,1
r646_c00007_00202,w2_r648_007108,rejected,rejected,1
r646_c00042_00698,w2_r648_007109,rejected,boundary_terminal,2
r646_c00033_00767,w2_r648_007110,accepted,accepted,1
r646_c00043_00454,w2_r648_007111,accepted,boundary_terminal,1
r646_c00076_00567,w2_r648_007112,weak,weak,1
r646_c00042_00111,w2_r648_007113,weak,failed,1
r646_c00052_00844,w2_r648_007114,boundary_terminal,boundary_terminal,1
r646_c00008_00971,w2_r648_007115,boundary_terminal,boundary_terminal,1
r646_c00018_00320,w2_r648_007116,failed,accepted,1
r646_c00033_00079,w2_r648_007117,failed,failed,1
r646_c00007_00203,w2_r648_007118,rejected,rejected,1
r646_c00042_00699,w2_r648_007119,rejected,boundary_terminal,2
r646_c00033_00823,w2_r648_007120,accepted,failed,1
r646_c00043_00455,w2_r648_007121,accepted,failed,1
r646_c00076_00784,w2_r648_007122,weak,weak,1
r646_c00042_00208,w2_r648_007123,weak,accepted,1
r646_c00052_00845,w2_r648_007124,boundary_terminal,rejected,1
r646_c00008_00972,w2_r648_007125,boundary_terminal,boundary_terminal,1
r646_c00018_00321,w2_r648_007126,failed,accepted,1
r646_c00033_00089,w2_r648_007127,failed,failed,1
r646_c00007_00280,w2_r648_007128,rejected,rejected,1
r646_c00042_00798,w2_r648_007129,rejected,rejected,2
r646_c00033_00826,w2_r648_007130,accepted,accepted,1
r646_c00043_00473,w2_r648_007131,accepted,accepted,1
r646_c00076_00825,w2_r648_007132,weak,weak,1
r646_c00042_00232,w2_r648_007133,weak,weak,1
r646_c00052_00947,w2_r648_007134,boundary_terminal,boundary_terminal,1
r646_c00008_00976,w2_r648_007135,boundary_terminal,boundary_terminal,1
r646_c00018_00322,w2_r648_007136,failed,failed,1
r646_c00033_00092,w2_r648_007137,failed,weak,1
r646_c00007_00281,w2_r648_007138,rejected,rejected,1
r646_c00042_00799,w2_r648_007139,rejected,rejected,2
r646_c00033_00827,w2_r648_007140,accepted,accepted,1
r646_c00043_00512,w2_r648_007141,accepted,accepted,1
r646_c00076_00826,w2_r648_007142,weak,failed,1
r646_c00042_00255,w2_r648_007143,weak,failed,1
r646_c00052_00963,w2_r648_007144,boundary_terminal,failed,1
r646_c00008_00977,w2_r648_007145,boundary_terminal,boundary_terminal,1
r646_c00018_00323,w2_r648_007146,failed,failed,1
r646_c00033_00098,w2_r648_007147,failed,failed,1
r646_c00007_00306,w2_r648_007148,rejected,rejected,1
r646_c00042_00918,w2_r648_007149,rejected,rejected,2
r646_c00033_00860,w2_r648_007150,accepted,accepted,1
r646_c00043_00513,w2_r648_007151,accepted,accepted,1
r646_c00004_00006,w2_r648_007152,weak,accepted,1
r646_c00042_00293,w2_r648_007153,weak,accepted,1
r646_c00057_00027,w2_r648_007154,boundary_terminal,rejected,1
r646_c00008_00979,w2_r648_007155,boundary_terminal,boundary_terminal,1
r646_c00018_00326,w2_r648_007156,failed,failed,1
r646_c00033_00099,w2_r648_007157,failed,failed,1
r646_c00007_00307,w2_r648_007158,rejected,rejected,1
r646_c00047_00038,w2_r648_007159,rejected,failed,2
r646_c00033_00861,w2_r648_007160,accepted,accepted,1
r646_c00043_00532,w2_r648_007161,accepted,failed,1
r646_c00004_00040,w2_r648_007162,weak,failed,1
r646_c00042_00308,w2_r648_007163,weak,failed,1
r646_c00057_00126,w2_r648_007164,boundary_terminal,failed,1
r646_c00008_00988,w2_r648_007165,boundary_terminal,boundary_terminal,1
r646_c00018_00327,w2_r648_007166,failed,failed,1
r646_c00033_00114,w2_r648_007167,failed,failed,1
r646_c00007_00320,w2_r648_007168,rejected,rejected,1
r646_c00047_00078,w2_r648_007169,rejected,rejected,2
r646_c00033_00900,w2_r648_007170,accepted,failed,1
r646_c00043_00533,w2_r648_007171,accepted,weak,1
r646_c00004_00046,w2_r648_007172,weak,failed,1
r646_c00042_00309,w2_r648_007173,weak,failed,1
r646_c00057_00163,w2_r648_007174,boundary_terminal,boundary_terminal,1
r646_c00008_00989,w2_r648_007175,boundary_terminal,boundary_terminal,1
r646_c00018_00342,w2_r648_007176,failed,failed,1
r646_c00033_00115,w2_r648_007177,failed,failed,1
r646_c00007_00321,w2_r648_007178,rejected,rejected,1
r646_c00047_00158,w2_r648_007179,rejected,failed,2
r646_c00033_00922,w2_r648_007180,accepted,accepted,1
r646_c00043_00535,w2_r648_007181,accepted,weak,1
r646_c00004_00145,w2_r648_007182,weak,failed,1
r646_c00042_00311,w2_r648_007183,weak,failed,1
r646_c00057_00243,w2_r648_007184,boundary_terminal,boundary_terminal,1
r646_c00008_00990,w2_r648_007185,boundary_terminal,accepted,1
r646_c00018_00343,w2_r648_007186,failed,failed,1
r646_c00033_00119,w2_r648_007187,failed,rejected,1
r646_c00007_00322,w2_r648_007188,rejected,rejected,1
r646_c00052_00198,w2_r648_007189,rejected,failed,2
r646_c00033_00923,w2_r648_007190,accepted,weak,1
r646_c00043_00569,w2_r648_007191,accepted,accepted,1
r646_c00004_00243,w2_r648_007192,weak,boundary_terminal,1
r646_c00042_00375,w2_r648_007193,weak,weak,1
r646_c00057_00267,w2_r648_007194,boundary_terminal,boundary_terminal,1
r646_c00008_00996,w2_r648_007195,boundary_terminal,boundary_terminal,1
r646_c00018_00344,w2_r648_007196,failed,failed,1
r646_c00033_00154,w2_r648_007197,failed,boundary_terminal,1
r646_c00007_00323,w2_r648_007198,rejected,rejected,1
r646_c00052_00278,w2_r648_007199,rejected,rejected,2
r646_c00033_00961,w2_r648_007200,accepted,failed,1
r646_c00043_00574,w2_r648_007201,accepted,weak,1
r646_c00004_00282,w2_r648_007202,weak,accepted,1
r646_c00042_00390,w2_r648_007203,weak,weak,1
r646_c00057_00325,w2_r648_007204,boundary_terminal,boundary_terminal,1
r646_c00008_00997,w2_r648_007205,boundary_terminal,boundary_terminal,1
r646_c00018_00345,w2_r648_007206,failed,failed,1
r646_c00033_00158,w2_r648_007207,failed,failed,1
r646_c00007_00386,w2_r648_007208,rejected,rejected,1
r646_c00052_00279,w2_r648_007209,rejected,rejected,2
r646_c00033_00965,w2_r648_007210,accepted,failed,1
r646_c00043_00575,w2_r648_007211,accepted,accepted,1
r646_c00004_00501,w2_r648_007212,weak,failed,1
r646_c00042_00410,w2_r648_007213,weak,failed,1
r646_c00057_00347,w2_r648_007214,boundary_terminal,boundary_terminal,1
r646_c00013_00010,w2_r648_007215,boundary_terminal,failed,1
r646_c00018_00346,w2_r648_007216,failed,failed,1
r646_c00033_00159,w2_r648_007217,failed,failed,1
r646_c00007_00387,w2_r648_007218,rejected,rejected,1
r646_c00052_00579,w2_r648_007219,rejected,rejected,2
r646_c00033_00966,w2_r648_007220,accepted,accepted,1
r646_c00043_00613,w2_r648_007221,accepted,weak,1
r646_c00004_00520,w2_r648_007222,weak,failed,1
r646_c00042_00512,w2_r648_007223,weak,failed,1
r646_c00057_00380,w2_r648_007224,boundary_terminal,failed,1
r646_c00013_00011,w2_r648_007225,boundary_terminal,boundary_terminal,1
r646_c00018_00347,w2_r648_007226,failed,failed,1
r646_c00033_00170,w2_r648_007227,failed,failed,1
r646_c00007_00400,w2_r648_007228,rejected,rejected,1
r646_c00052_00598,w2_r648_007229,rejected,rejected,2
r646_c00033_00967,w2_r648_007230,accepted,accepted,1
r646_c00043_00633,w2_r648_007231,accepted,accepted,1
r646_c00004_00522,w2_r648_007232,weak,failed,1
r646_c00042_00533,w2_r648_007233,weak,failed,1
r646_c00057_00381,w2_r648_007234,boundary_terminal,failed,1
r646_c00013_00016,w2_r648_007235,boundary_terminal,boundary_terminal,1
r646_c00018_00360,w2_r648_007236,failed,accepted,1
r646_c00033_00172,w2_r648_007237,failed,failed,1
r646_c00007_00401,w2_r648_007238,rejected,rejected,1
r646_c00052_00858,w2_r648_007239,rejected,rejected,2
r646_c00033_00984,w2_r648_007240,accepted,weak,1
r646_c00043_00652,w2_r648_007241,accepted,accepted,1
r646_c00004_00546,w2_r648_007242,weak,accepted,1
r646_c00042_00588,w2_r648_007243,weak,boundary_terminal,1
r646_c00057_00402,w2_r648_007244,boundary_terminal,rejected,1
r646_c00013_00017,w2_r648_007245,boundary_terminal,boundary_terminal,1
r646_c00018_00361,w2_r648_007246,failed,accepted,1
r646_c00033_00178,w2_r648_007247,failed,failed,1
r646_c00007_00444,w2_r648_007248,rejected,rejected,1
r646_c00052_00859,w2_r648_007249,rejected,rejected,2
r646_c00033_00985,w2_r648_007250,accepted,accepted,1
r646_c00043_00671,w2_r648_007251,accepted,accepted,1
r646_c00004_00664,w2_r648_007252,weak,failed,1
r646_c00042_00630,w2_r648_007253,weak,failed,1
r646_c00057_00403,w2_r648_007254,boundary_terminal,rejected,1
r646_c00013_00028,w2_r648_007255,boundary_terminal,weak,1
r646_c00018_00365,w2_r648_007256,failed,failed,1
r646_c00033_00179,w2_r648_007257,failed,failed,1
r646_c00007_00445,w2_r648_007258,rejected,rejected,1
r646_c00057_00059,w2_r648_007259,rejected,rejected,2
r646_c00033_00986,w2_r648_007260,accepted,accepted,1
r646_c00043_00673,w2_r648_007261,accepted,accepted,1
r646_c00004_00665,w2_r648_007262,weak,failed,1
r646_c00042_00668,w2_r648_007263,weak,weak,1
r646_c00057_00562,w2_r648_007264,boundary_terminal,failed,1
r646_c00013_00029,w2_r648_007265,boundary_terminal,failed,1
r646_c00018_00366,w2_r648_007266,failed,failed,1
r646_c00033_00191,w2_r648_007267,failed,failed,1
r646_c00007_00485,w2_r648_007268,rejected,rejected,1
r646_c00057_00219,w2_r648_007269,rejected,rejected,2
r646_c00038_00020,w2_r648_007270,accepted,failed,1
r646_c00043_00695,w2_r648_007271,accepted,accepted,1
r646_c00004_00704,w2_r648_007272,weak,failed,1
r646_c00042_00693,w2_r648_007273,weak,failed,1
r646_c00057_00563,w2_r648_007274,boundary_terminal,boundary_terminal,1
r646_c00013_00030,w2_r648_007275,boundary_terminal,boundary_terminal,1
r646_c00018_00367,w2_r648_007276,failed,failed,1
r646_c00033_00198,w2_r648_007277,failed,failed,1
r646_c00007_00486,w2_r648_007278,rejected,rejected,1
r646_c00057_00418,w2_r648_007279,rejected,rejected,2
r646_c00038_00021,w2_r648_007280,accepted,accepted,1
r646_c00043_00719,w2_r648_007281,accepted,accepted,1
r646_c00004_00744,w2_r648_007282,weak,failed,1
r646_c00042_00729,w2_r648_007283,weak,failed,1
r646_c00057_00624,w2_r648_007284,boundary_terminal,failed,1
r646_c00013_00032,w2_r648_007285,boundary_terminal,boundary_terminal,1
r646_c00018_00380,w2_r648_007286,failed,failed,1
r646_c00033_00199,w2_r648_007287,failed,failed,1
r646_c00007_00487,w2_r648_007288,rejected,rejected,1
r646_c00057_00419,w2_r648_007289,rejected,rejected,2
r646_c00038_00082,w2_r648_007290,accepted,accepted,1
r646_c00043_00728,w2_r648_007291,accepted,failed,1
r646_c00004_00961,w2_r648_007292,weak,failed,1
