environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,launch_count,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,start_energy_feasibility_threshold_m_s,start_energy_group_basis,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r11_l1_single_fan_fixed_nominal,light_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,5,0.5,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,127.84723754409924,128.65388315516088,0.9239999999999998,0.34,3.495169995879075,3.0951699958790755,20.0,0.03566518440435866,0.3073618772049623,-0.3115596604173578,0.34722484482171645
r11_l2_four_fan_fixed_nominal,light_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,9,1.0,2,0.2222222222222222,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,140.21071537824616,139.53100965162767,1.2000000000000002,1.1466666666666667,2.7483538673843597,2.3483538673843594,19.285299049943244,0.025693441521485245,0.7596041497484788,-0.48702415386637,0.5127175953878553
r11_l2_four_fan_fixed_nominal,light_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,2,0.14285714285714285,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,135.08778182785932,134.43262547353075,0.8242857142857144,0.79,4.543025664933738,4.143025664933739,20.0,0.128843350335903,0.5568890913929662,-0.04011749000378135,0.16896084033968436
r11_l2_four_fan_fixed_nominal,light_cluster,spatial_flow_belief_memory_h30,30,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,6,1.0,3,0.5,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,0.0,0.0,1.4366666666666668,1.3433333333333335,1.083949863217401,0.6839498632174009,0.0,0.0,1.2318351105062808,-1.1965172408881763,1.1965172408881763
r11_l2_four_fan_fixed_nominal,light_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,8,0.7272727272727273,9,0.8181818181818182,0,0.0,8,0.7272727272727273,2,0.18181818181818182,1,0.09090909090909091,10,0.9090909090909091,0,0.0,1,0.09090909090909091,0,0.0,2,0.18181818181818182,1,0.09090909090909091,9,0.8181818181818182,11,1.0,1,0.09090909090909091,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,89.739911236671,141.26012605654827,1.4381818181818184,1.3709090909090909,1.76868849984603,1.3686884998460298,10.237153115110617,0.0,1.0740054990701855,-0.9517153280245106,0.9517153280245106
r11_l2_four_fan_fixed_nominal,light_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,9,0.9,10,1.0,0,0.0,9,0.9,1,0.1,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,4,0.4,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,118.40925810205513,136.16640424058323,0.9599999999999997,0.924,3.7815053567186268,3.381505356718627,18.0,0.11990718998025365,0.6237542465852939,-0.02522429957780597,0.14513148955805963
r11_l3_fan_parameter_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,8,0.8888888888888888,8,0.8888888888888888,0,0.0,8,0.8888888888888888,1,0.1111111111111111,0,0.0,9,1.0,0,0.0,1,0.1111111111111111,0,0.0,1,0.1111111111111111,0,0.0,8,0.8888888888888888,9,1.0,2,0.2222222222222222,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,109.35568584724459,131.96051604970685,1.1844444444444444,0.9977777777777779,2.6217814175558516,2.2217814175558517,16.000380696631375,0.006940246436660467,0.6400088321117297,-0.6135966036948775,0.6205368501315379
r11_l3_fan_parameter_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,13,0.9285714285714286,13,0.9285714285714286,0,0.0,13,0.9285714285714286,0,0.0,0,0.0,14,1.0,0,0.0,1,0.07142857142857142,1,0.07142857142857142,1,0.07142857142857142,1,0.07142857142857142,13,0.9285714285714286,14,1.0,2,0.14285714285714285,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,115.98492443180669,131.8782082315332,0.8085714285714286,0.6985714285714285,4.460211248406536,4.060211248406536,18.571428571428573,0.10100991978427175,0.48886126853548717,-0.12293190653098363,0.22394182631525536
r11_l3_fan_parameter_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,5,0.8333333333333334,5,0.8333333333333334,0,0.0,6,1.0,1,0.16666666666666666,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-6.666666666666667,0.0,1.14,0.98,1.1533229111078458,0.7533229111078455,0.0,0.0,0.6484272062530513,-1.1271441929977313,1.1271441929977313
r11_l3_fan_parameter_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,5,0.45454545454545453,5,0.45454545454545453,0,0.0,5,0.45454545454545453,2,0.18181818181818182,2,0.18181818181818182,9,0.8181818181818182,2,0.18181818181818182,2,0.18181818181818182,0,0.0,4,0.36363636363636365,2,0.18181818181818182,5,0.45454545454545453,11,1.0,3,0.2727272727272727,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,37.23097284042987,0.0,1.412727272727273,1.281818181818182,1.5589907959003417,1.1589907959003418,5.228546465119251,0.0016474271416535638,1.0707560581943207,-1.1614130319701987,1.1630604591118525
r11_l3_fan_parameter_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,5,0.5,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,139.07647097713817,140.16926205581353,0.97,0.8220000000000001,3.682217421590612,3.2822174215906115,20.0,0.09400524137208499,0.7483235488569105,-0.12451223470582126,0.21851747607790623
r11_l4_local_fan_position_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,6,0.6666666666666666,8,0.8888888888888888,0,0.0,6,0.6666666666666666,3,0.3333333333333333,0,0.0,9,1.0,0,0.0,1,0.1111111111111111,0,0.0,1,0.1111111111111111,0,0.0,8,0.8888888888888888,9,1.0,1,0.1111111111111111,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,68.79677093210996,129.77362804656747,1.2155555555555555,1.08,2.6147185248492772,2.214718524849277,12.123047951688909,0.010449116351858334,0.800582121817223,-0.6206594964014519,0.6311086127533103
r11_l4_local_fan_position_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,13,0.9285714285714286,13,0.9285714285714286,0,0.0,13,0.9285714285714286,0,0.0,0,0.0,14,1.0,1,0.07142857142857142,0,0.0,0,0.0,0,0.0,0,0.0,13,0.9285714285714286,14,1.0,3,0.21428571428571427,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,120.59959049734994,130.91637635435478,0.8142857142857143,0.7028571428571427,4.491869375757791,4.09186937575779,18.571428571428573,0.1373048350183245,0.5052084373353192,-0.09127377917972934,0.22857861419805384
r11_l4_local_fan_position_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,5,0.8333333333333334,5,0.8333333333333334,0,0.0,6,1.0,2,0.3333333333333333,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-6.666666666666667,0.0,1.1633333333333333,0.8166666666666668,1.2162732556191076,0.8162732556191078,0.0,0.0,0.6421019839641928,-1.0641938484864695,1.0641938484864695
r11_l4_local_fan_position_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,7,0.6363636363636364,7,0.6363636363636364,0,0.0,7,0.6363636363636364,0,0.0,4,0.36363636363636365,7,0.6363636363636364,0,0.0,0,0.0,0,0.0,4,0.36363636363636365,4,0.36363636363636365,7,0.6363636363636364,11,1.0,2,0.18181818181818182,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,87.37626421499131,123.37770045922264,1.4036363636363636,1.1872727272727273,1.5518936254074907,1.1518936254074903,7.377445787741695,0.004014881590246964,0.9098083780775806,-1.16851020246305,1.172525084053297
r11_l4_local_fan_position_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,5,0.5,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,139.01505189538983,142.99541350715464,0.9559999999999998,0.82,3.6782899489403085,3.2782899489403077,20.0,0.1019842781217765,0.745752594769491,-0.1284397073561248,0.23042398547790127
r11_l5_active_fan_count_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,8,0.8888888888888888,8,0.8888888888888888,0,0.0,8,0.8888888888888888,1,0.1111111111111111,0,0.0,9,1.0,0,0.0,1,0.1111111111111111,0,0.0,1,0.1111111111111111,0,0.0,8,0.8888888888888888,6,0.6666666666666666,1,0.1111111111111111,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,98.95930269813975,120.58447031852998,1.0933333333333333,0.43555555555555553,2.6587304506674756,2.258730450667476,16.826414964210347,0.0,0.18767367884268332,-0.5766475705832532,0.5766475705832532
r11_l5_active_fan_count_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,13,0.9285714285714286,3,0.21428571428571427,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,126.12607831251539,124.88350581457993,0.8014285714285715,0.3885714285714286,4.23114407369867,3.831144073698671,20.0,0.038294604556994086,0.20916105848291308,-0.3519990812388493,0.3902936857958435
r11_l5_active_fan_count_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,5,0.45454545454545453,5,0.45454545454545453,0,0.0,5,0.45454545454545453,1,0.09090909090909091,3,0.2727272727272727,8,0.7272727272727273,2,0.18181818181818182,1,0.09090909090909091,0,0.0,4,0.36363636363636365,3,0.2727272727272727,5,0.45454545454545453,10,0.9090909090909091,2,0.18181818181818182,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,41.459696093569306,0.0,1.3527272727272728,1.0054545454545456,1.5658958147378257,1.1658958147378258,5.156098452033212,0.0045599137705443,0.777277244034618,-1.1545080131327146,1.1590679269032589
r11_l5_active_fan_count_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,5,0.8333333333333334,5,0.8333333333333334,0,0.0,5,0.8333333333333334,3,0.5,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-6.666666666666667,0.0,1.09,0.7833333333333333,1.2245673883054378,0.8245673883054376,0.0,0.0,0.5587300941291288,-1.0558997158001395,1.0558997158001395
r11_l5_active_fan_count_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,5,0.5,4,0.4,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,126.61360000733323,120.62297810002464,0.9019999999999998,0.29200000000000004,3.468788150966664,3.0687881509666646,20.0,0.0293063399967583,0.25768000036666144,-0.3379415053297687,0.367247845326527
r11_l6_environment_only_full_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,7,0.7777777777777778,1,0.1111111111111111,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,127.36035221319256,126.8403106960458,1.1266666666666665,0.5311111111111112,2.617044530586081,2.2170445305860813,18.790552922747114,0.0,0.2957121867444939,-0.6183334906646478,0.6183334906646478
r11_l6_environment_only_full_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,5,0.45454545454545453,6,0.5454545454545454,0,0.0,5,0.45454545454545453,2,0.18181818181818182,2,0.18181818181818182,9,0.8181818181818182,2,0.18181818181818182,1,0.09090909090909091,0,0.0,3,0.2727272727272727,2,0.18181818181818182,6,0.5454545454545454,10,0.9090909090909091,2,0.18181818181818182,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,35.934162226385595,0.0,1.3254545454545457,0.8309090909090909,1.5135233412850753,1.1135233412850754,5.259744078923133,0.0071760329837046825,0.5472916698826237,-1.206880486585465,1.2140565195691697
r11_l6_environment_only_full_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,13,0.9285714285714286,3,0.21428571428571427,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,126.40196919136251,126.1493154043684,0.7942857142857143,0.43,4.229154527760188,3.8291545277601884,20.0,0.02609691361794086,0.2125984595681263,-0.3539886271773319,0.38008554079527274
r11_l6_environment_only_full_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,4,0.6666666666666666,1,0.16666666666666666,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,0.0,0.0,1.1033333333333333,0.61,1.1315697566511338,0.7315697566511338,0.0,0.0,0.4284635656964735,-1.1488973474544435,1.1488973474544435
r11_l6_environment_only_full_uncertainty,light_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,5,0.5,3,0.3,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,126.16822988232016,120.50079640509148,0.9059999999999999,0.254,3.4826942219960566,3.0826942219960567,20.0,0.04952088486845704,0.24491149411600835,-0.3240354343003763,0.37355631916883336
r11_l7_full_domain_randomisation_arena_wide,light_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,7,0.7777777777777778,7,0.7777777777777778,0,0.0,7,0.7777777777777778,1,0.1111111111111111,0,0.0,9,1.0,0,0.0,2,0.2222222222222222,1,0.1111111111111111,2,0.2222222222222222,1,0.1111111111111111,7,0.7777777777777778,5,0.5555555555555556,2,0.2222222222222222,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,73.22323774202474,120.06347197011225,1.1266666666666667,0.2822222222222222,2.4677633447075187,2.0677633447075188,15.257116289561099,0.0008589759597616222,0.1656197032040166,-0.7676146765432109,0.7684736525029724
r11_l7_full_domain_randomisation_arena_wide,light_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,5,0.45454545454545453,5,0.45454545454545453,0,0.0,5,0.45454545454545453,1,0.09090909090909091,4,0.36363636363636365,7,0.6363636363636364,1,0.09090909090909091,1,0.09090909090909091,0,0.0,5,0.45454545454545453,4,0.36363636363636365,5,0.45454545454545453,8,0.7272727272727273,4,0.36363636363636365,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,41.13643837831538,0.0,1.2236363636363636,0.36,1.755302118931256,1.3553021189312562,6.290819277113175,0.008090733864405654,0.264004739082994,-0.9651017089392844,0.9731924428036901
r11_l7_full_domain_randomisation_arena_wide,light_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,9,0.6428571428571429,3,0.21428571428571427,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,124.80430792062948,121.68077514657014,0.7942857142857144,0.23142857142857146,4.1985470504734135,3.798547050473414,20.0,0.059888779263204,0.18235825317433124,-0.3845961044641068,0.4444848837273108
r11_l7_full_domain_randomisation_arena_wide,light_cluster,spatial_flow_belief_memory_h30,30,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,4,0.6666666666666666,2,0.3333333333333333,1,0.16666666666666666,1,0.16666666666666666,0,0.0,5,0.8333333333333334,4,0.6666666666666666,0,0.0,4,0.6666666666666666,0,0.0,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-23.333333333333332,0.0,1.04,0.5766666666666668,1.3961748419906013,0.9961748419906016,0.0,0.007884300615802099,0.5214741267858993,-0.8842922621149757,0.8921765627307776
r11_l7_full_domain_randomisation_arena_wide,light_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,4,0.4,3,0.3,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,124.11520818986443,120.01239772320514,0.9299999999999999,0.22200000000000003,3.3197541998196742,2.919754199819674,20.0,0.0073102639883048295,0.15026040949322153,-0.4869754564767591,0.49428572046506397
r11_l0_dry_air_fixed,super_light_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,119.22351845082416,120.0,1.0666666666666664,0.0,2.6727166733772982,2.2727166733772983,19.22351845082416,0.0,0.0,-0.562661347873431,0.562661347873431
r11_l0_dry_air_fixed,super_light_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,120.0,120.0,0.7842857142857144,0.0,4.0923130678081865,3.692313067808186,20.0,0.0,0.0,-0.4908300871293341,0.4908300871293341
r11_l0_dry_air_fixed,super_light_cluster,no_memory_baseline,0,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,0.0,0.0,1.0000000000000002,0.0,1.1137562905952034,0.7137562905952034,0.0,0.0,0.0,-1.1667108135103736,1.1667108135103736
r11_l0_dry_air_fixed,super_light_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,5,0.45454545454545453,5,0.45454545454545453,0,0.0,5,0.45454545454545453,0,0.0,5,0.45454545454545453,6,0.5454545454545454,1,0.09090909090909091,0,0.0,0,0.0,5,0.45454545454545453,5,0.45454545454545453,5,0.45454545454545453,0,0.0,0,0.0,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,46.788853867928204,0.0,1.249090909090909,0.0,1.3913711906934332,0.9913711906934334,4.970672049746401,0.0,0.0,-1.3290326371771073,1.3290326371771073
r11_l0_dry_air_fixed,super_light_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,120.0,120.0,0.8959999999999999,0.0,3.3395487408855096,2.9395487408855105,20.0,0.0,0.0,-0.46718091541092316,0.46718091541092316
r11_l1_single_fan_fixed_nominal,super_light_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,0,0.0,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,128.9766426260466,130.6754687521361,0.8114285714285714,0.36,4.37963876937757,3.979638769377569,20.0,0.12292088155586214,0.3588321313023305,-0.20350438555995026,0.3264252671158125
r11_l1_single_fan_fixed_nominal,super_light_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,9,1.0,0,0.0,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,133.53623320888255,134.6460386348097,1.2000000000000002,0.5155555555555555,2.668556165964698,2.2685561659646982,18.870235518397237,0.014838711398616013,0.6044109956353774,-0.566821855286031,0.581660566684647
r11_l1_single_fan_fixed_nominal,super_light_cluster,no_memory_baseline,0,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,5,0.8333333333333334,5,0.8333333333333334,0,0.0,6,1.0,0,0.0,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-6.666666666666667,0.0,1.2466666666666666,0.6766666666666666,0.9579455103108602,0.5579455103108601,0.0,0.0,0.8225899782590137,-1.322521593794717,1.322521593794717
