library_size_case_id,policy_id,history_length,launch_count,safe_success_rate,full_safe_success_rate,hard_failure_rate,physical_hard_failure_rate,floor_or_ceiling_violation_rate,physical_floor_or_ceiling_violation_rate,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_rate,no_viable_primitive_rate,mission_success_rate,front_wall_terminal_success_rate,wrong_wall_exit_rate,terminal_useful_rate,lift_capture_rate,mean_lift_dwell_time_s,mean_energy_residual_m,mean_net_specific_energy_delta_m,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_gross_specific_energy_loss_m,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_episode_flight_time_s,mean_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_min_wall_margin_m,selected_primitive_family_count,selected_variant_count,governor_rejection_count,belief_observation_count,belief_uncertainty,memory_changed_selection_rate,exploration_changed_selection_rate
light_cluster,spatial_flow_belief_memory_h3,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.04,0.6312355354919087,-0.02745663133714786,0.1125931811154592,0.7914133135695245,0.140049812452607,3.419431272206497,3.019431272206497,20.0,1.0699999999999998,5.954044968147014,141.0282662713905,141.0282662713905,-0.044252166251522,2,2,0,281,0.0611387138678521,0.0,0.0
light_cluster,spatial_flow_belief_memory_h30,30,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.04,0.6312355354919087,-0.02745663133714786,0.1125931811154592,0.7914133135695245,0.140049812452607,3.419431272206497,3.019431272206497,20.0,1.0699999999999998,5.954044968147014,141.0282662713905,141.0282662713905,-0.044252166251522,2,2,0,2194,0.02139080152379435,0.0,0.0
no_cluster_no_merge,no_memory_baseline,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.05,0.6643328749966579,-0.04484989878587364,0.1199024833917987,0.8039943918634556,0.1647523821776724,3.402038004757771,3.002038004757771,20.0,1.0799999999999998,5.954044968147014,141.3298878372691,141.3298878372691,-0.058336791428652945,2,2,0,0,1.0,0.0,0.0
no_cluster_no_merge,spatial_flow_belief_memory_h10,10,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.05,0.6643328749966579,-0.04484989878587364,0.1199024833917987,0.8039943918634556,0.1647523821776724,3.402038004757771,3.002038004757771,20.0,1.0799999999999998,5.954044968147014,141.3298878372691,141.3298878372691,-0.058336791428652945,2,2,0,778,0.036293827443817955,0.0,0.0
no_cluster_no_merge,spatial_flow_belief_memory_h3,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.05,0.6643328749966579,-0.04484989878587364,0.1199024833917987,0.8039943918634556,0.1647523821776724,3.402038004757771,3.002038004757771,20.0,1.0799999999999998,5.954044968147014,141.3298878372691,141.3298878372691,-0.058336791428652945,2,2,0,280,0.0612535054902677,0.0,0.0
no_cluster_no_merge,spatial_flow_belief_memory_h30,30,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.05,0.686276373954987,-0.028674906233649794,0.12902255275693125,0.8035980060875745,0.15769745899058105,3.418212997309995,3.0182129973099947,20.0,1.0799999999999998,5.954044968147014,141.3219601217515,141.3219601217515,-0.05833163779787125,2,2,0,2192,0.02142036764098635,0.5,0.0
super_light_cluster,no_memory_baseline,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.03,0.5353269519442844,-0.0407795239591824,0.11734586703808335,0.7878819091696825,0.15812539099726575,3.406108379584462,3.006108379584462,20.0,1.06,5.954044968147014,140.90763818339366,140.90763818339366,-0.0587905662901153,2,2,0,0,1.0,0.0,0.0
super_light_cluster,spatial_flow_belief_memory_h10,10,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.03,0.5353269519442844,-0.0407795239591824,0.11734586703808335,0.7878819091696825,0.15812539099726575,3.406108379584462,3.006108379584462,20.0,1.06,5.954044968147014,140.90763818339366,140.90763818339366,-0.0587905662901153,2,2,0,775,0.03626683085113275,0.0,0.0
super_light_cluster,spatial_flow_belief_memory_h3,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.03,0.5353269519442844,-0.0407795239591824,0.11734586703808335,0.7878819091696825,0.15812539099726575,3.406108379584462,3.006108379584462,20.0,1.06,5.954044968147014,140.90763818339366,140.90763818339366,-0.0587905662901153,2,2,0,281,0.06120028957050255,0.0,0.0
super_light_cluster,spatial_flow_belief_memory_h30,30,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.03,0.5353269519442844,-0.0407795239591824,0.11734586703808335,0.7878819091696825,0.15812539099726575,3.406108379584462,3.006108379584462,20.0,1.06,5.954044968147014,140.90763818339366,140.90763818339366,-0.0587905662901153,2,2,0,2185,0.0214300335145412,0.0,0.0
