primitive_id,primitive_family,entry_role,primitive_variant_id,controller_id,candidate_index,candidate_weight_label,transition_entry_class,row_count,expected_row_count,rows_complete_for_entry_class,per_environment_row_count_json,transition_success_count,transition_success_rate,transition_success_lcb,hard_failure_count,hard_failure_rate,hard_failure_ucb,worst_environment_success_rate,worst_environment_success_lcb,useful_environment_count,updraft_gain_proxy_mean_m,clipped_updraft_gain,lift_dwell_mean_s,clipped_lift_dwell,rollout_duration_mean_s,clipped_rollout_duration,saturation_mean,transition_exit_class_distribution_json,timing_compliant,success_lcb_threshold,hard_failure_ucb_threshold,useful_environment_count_threshold,r5_transition_training_score,r5_training_eligible,r5_training_blockers,pareto_front,selected_for_r7,selected_rank,r5_training_status,r5_transition_training_version,r5_transition_training_score_formula
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_179ecb49367a,lqrta_lift_entry_63d83a39cad3,28,lift_entry_robust_lhs_logqr_028,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.10008415678350294,0.10008415678350294,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.10733542907604632,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_1a1d32342b8b,lqrta_lift_entry_5eae625eea6a,16,lift_entry_robust_lhs_logqr_016,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0074305396122098305,0.0074305396122098305,0.04,0.39999999999999997,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.13766239901883165,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_29ba83b1c147,lqrta_lift_entry_66156d7721e0,12,lift_entry_robust_lhs_logqr_012,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0013679104017729968,0.0013679104017729968,0.02,0.19999999999999998,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.12705613609778793,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_2cca57bd8aff,lqrta_lift_entry_fa4ec5c1e20f,31,lift_entry_robust_lhs_logqr_031,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.1202557869293496,0.1202557869293496,0.1,1.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.1789449237505456,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,True,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_369a667c0132,lqrta_lift_entry_406220d89aff,19,lift_entry_robust_lhs_logqr_019,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,3.913192932072267e-05,3.913192932072267e-05,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11692325825054273,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_392c71a5f279,lqrta_lift_entry_8b0ba57296d8,1,lift_entry_robust_anchor_attitude_heavy_001,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.044000009911108556,0.044000009911108556,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.11294384376328576,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_458c370d2d2e,lqrta_lift_entry_aad4755b3781,18,lift_entry_robust_lhs_logqr_018,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.12183414785787818,0.12183414785787818,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.10516042996860878,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_49d30a73968f,lqrta_lift_entry_ae9980039244,29,lift_entry_robust_lhs_logqr_029,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.00014779974631024865,0.00014779974631024865,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11693412503224165,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_62856992c128,lqrta_lift_entry_c707c638458c,3,lift_entry_robust_anchor_rate_damped_003,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0021035493587149537,0.0021035493587149537,0.02,0.19999999999999998,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.12712969999348217,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_6bb772283f45,lqrta_lift_entry_38eb4174850f,21,lift_entry_robust_lhs_logqr_021,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.18319701705329622,0.18319701705329622,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.09902414304906698,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_6e593254e285,lqrta_lift_entry_c348e4fcb858,6,lift_entry_robust_anchor_balanced_robust_006,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.04345190625571855,0.04345190625571855,0.08,0.7999999999999999,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.12299865412882474,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_7119374fd83a,lqrta_lift_entry_03dd270588a7,7,lift_entry_robust_anchor_balanced_agile_007,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.00025048922439377093,0.00025048922439377093,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11694439398005002,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_808e0d8d46d9,lqrta_lift_entry_05d7f8647288,22,lift_entry_robust_lhs_logqr_022,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.06911010852730098,0.06911010852730098,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.1104328339016665,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_8e64f4908443,lqrta_lift_entry_f117b40765a3,14,lift_entry_robust_lhs_logqr_014,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.0547858700877426,0.0547858700877426,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.11186525774562234,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_901993a36986,lqrta_lift_entry_73e990879dd7,2,lift_entry_robust_anchor_velocity_energy_heavy_002,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.00033492933301451145,0.00033492933301451145,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.1169528379909121,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_91bcc107cdf4,lqrta_lift_entry_2f0b716ecf71,13,lift_entry_robust_lhs_logqr_013,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.13966065462799127,0.13966065462799127,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.10337777929159747,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_a56dce296eba,lqrta_lift_entry_02afb18d6e0b,5,lift_entry_robust_anchor_surface_aggressive_005,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.038641876124893254,0.038641876124893254,0.08,0.7999999999999999,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.12347965714190728,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_b0548df02459,lqrta_lift_entry_9cf2744c9969,10,lift_entry_robust_lhs_logqr_010,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.08305735597345817,0.08305735597345817,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.10903810915705078,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_b4412c2f7df3,lqrta_lift_entry_d53edbf180fd,17,lift_entry_robust_lhs_logqr_017,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,3.191339074172333e-05,3.191339074172333e-05,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11692253639668482,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_ba98306412ed,lqrta_lift_entry_ef5413ee2d6b,26,lift_entry_robust_lhs_logqr_026,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.1282724582934377,0.1282724582934377,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.10451659892505283,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_c53c7135b1b2,lqrta_lift_entry_f2a9e40a387f,30,lift_entry_robust_lhs_logqr_030,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0013446859390958226,0.0013446859390958226,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11705381365152023,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_c5ea3e4cdfcd,lqrta_lift_entry_dfd2bcec5570,15,lift_entry_robust_lhs_logqr_015,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.006443007236863479,0.006443007236863479,0.06,0.6,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.13669954403071027,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_c767fa09aa0d,lqrta_lift_entry_9ad300936588,11,lift_entry_robust_lhs_logqr_011,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0011655169442664208,0.0011655169442664208,0.02,0.19999999999999998,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.1270358967520373,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_c950a6872618,lqrta_lift_entry_bc4497cfa2ef,4,lift_entry_robust_anchor_surface_conservative_004,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.04751178357818015,0.04751178357818015,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.11259266639657858,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_d5b5b3165090,lqrta_lift_entry_e80272821771,24,lift_entry_robust_lhs_logqr_024,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.00010011723526010207,0.00010011723526010207,0.0,0.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.1673338330308706,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_e65f679527a5,lqrta_lift_entry_ddd43a4eea10,25,lift_entry_robust_lhs_logqr_025,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,3.8398090545397075e-06,3.8398090545397075e-06,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11691972903851611,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_e81407093bc5,lqrta_lift_entry_1356954dbdbc,23,lift_entry_robust_lhs_logqr_023,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.1472272017691443,0.1472272017691443,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.10262112457748217,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_e8f7dc896f5e,lqrta_lift_entry_14d5334a5191,27,lift_entry_robust_lhs_logqr_027,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.008524965626092739,0.008524965626092739,0.04,0.39999999999999997,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.14649134819178733,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_f03ae2b158cb,lqrta_lift_entry_14df2529510b,0,lift_entry_robust_anchor_nominal_000,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.0004105211315804236,0.0004105211315804236,0.0,0.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.16730279264123857,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_entry,lift_entry,transition_object,primvar_lift_entry_transition_object_f73571318b03,lqrta_lift_entry_e5ef2474681b,9,lift_entry_robust_lhs_logqr_009,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_single"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.09576027828932823,0.09576027828932823,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.10776781692546378,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_098bd8c6a711,lqrta_mild_turn_left_63c66535a544,13,mild_turn_left_robust_lhs_logqr_013,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.16964221988809633,0.16964221988809633,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.10037962276558697,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_0ba68c27fd7d,lqrta_mild_turn_left_4aeece1e4da1,21,mild_turn_left_robust_lhs_logqr_021,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.00012862340373514158,0.00012862340373514158,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11693220739798416,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
