compact_library_id,library_size_case_id,library_size_human_label,primitive_variant_id,transition_object_id,primitive_id,entry_role,transition_entry_class,controller_id,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,primitive_timing_contract_status,transition_success_probability,transition_chain_compatible_rate,transition_exit_classes_seen,transition_pairs_seen,continuation_probability,terminal_useful_probability,hard_failure_risk,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,environment_coverage,runtime_context_conditioning_required,runtime_context_conditioning_version,runtime_context_conditioning_policy,context_conditioning_keys,sample_count,margin_class,prediction_source,claim_status
v53lib_super_light_cluster_3e80c65bd17e,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_d26eff6160ec,primvar_mild_turn_left_transition_object_d26eff6160ec__entry_boundary_near,mild_turn_left,transition_object,boundary_near,lqrta_mild_turn_left_7df7fd5fe14b,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,0.55,0.55,0.0,-0.0315863881047827,0.0,0.029375,-0.0723853436797341,0.5047312537162983,0.7971669948028199,0.1237499999999999,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_f427f8c2cfa2,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_5e3c162a50a7,primvar_mild_turn_left_transition_object_5e3c162a50a7__entry_boundary_near,mild_turn_left,transition_object,boundary_near,lqrta_mild_turn_left_f143a361cb13,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,0.55,0.55,0.0,-0.0317730435909726,0.0,0.029375,-0.0723104487873831,0.5045715059236429,0.7971669948028199,0.7112499999999999,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_618e62dd606b,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_a3e4b4903c1f,primvar_mild_turn_left_transition_object_a3e4b4903c1f__entry_boundary_near,mild_turn_left,transition_object,boundary_near,lqrta_mild_turn_left_e73739a73be9,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,0.55,0.55,0.0,-0.0311237089673942,0.0,0.029875,-0.0722333714272256,0.5033405309744604,0.7971669948028199,0.09375,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_264544522447,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_868b86e125b1,primvar_mild_turn_left_transition_object_868b86e125b1__entry_boundary_near,mild_turn_left,transition_object,boundary_near,lqrta_mild_turn_left_92356c29d376,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,0.55,0.55,0.0,-0.0306143053500467,0.0,0.028625,-0.0723015125105615,0.5043282905130478,0.7971669948028199,0.6125,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_6811a63b5a80,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_d37ee4c58309,primvar_mild_turn_left_transition_object_d37ee4c58309__entry_boundary_near,mild_turn_left,transition_object,boundary_near,lqrta_mild_turn_left_10a48347c5ad,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,0.55,0.55,0.0,-0.0309729000340804,0.0,0.030875,-0.072333308014616,0.5046175293993741,0.7971669948028199,0.21875,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_f58414ced567,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_c0027154e9bd,primvar_mild_turn_left_transition_object_c0027154e9bd__entry_inflight_stable,mild_turn_left,transition_object,inflight_stable,lqrta_mild_turn_left_7e03963b6b8a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.96875,0.96875,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.96875,0.0,0.0,-0.0030288630621634,0.0,0.0612499999999999,0.1998326643068733,0.6119075062555205,0.875799545092478,0.5549999999999999,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_af3de3c54e85,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_80e0d062e900,primvar_mild_turn_left_transition_object_80e0d062e900__entry_inflight_stable,mild_turn_left,transition_object,inflight_stable,lqrta_mild_turn_left_12bb6b4b2ccc,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.93125,0.93125,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.93125,0.0,0.0,-0.0028514050043333,0.0,0.0645,0.2001842176126214,0.6119075062555205,0.8766513147118289,0.42125,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_fcba40c24a12,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_3e69845479d1,primvar_mild_turn_left_transition_object_3e69845479d1__entry_inflight_stable,mild_turn_left,transition_object,inflight_stable,lqrta_mild_turn_left_6767cef8d5d9,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.94375,0.94375,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.94375,0.0,0.0,-0.0021088465223703,0.0,0.0633749999999999,0.2000103908521913,0.6119075062555205,0.8730501915214295,0.27625,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_96e04671b111,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_ce76888fcc2d,primvar_mild_turn_left_transition_object_ce76888fcc2d__entry_inflight_stable,mild_turn_left,transition_object,inflight_stable,lqrta_mild_turn_left_483525b02fa8,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.94375,0.94375,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.94375,0.0,0.0,-0.0034574052511955,0.0,0.0607499999999999,0.2000791556841159,0.6119075062555205,0.8690523284004033,0.28375,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_2f6f2f63eefd,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_832c2d789abe,primvar_mild_turn_left_transition_object_832c2d789abe__entry_inflight_stable,mild_turn_left,transition_object,inflight_stable,lqrta_mild_turn_left_01919846dc2c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.95625,0.95625,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.95625,0.0,0.0,-0.0012660684005975,0.0,0.0655,0.1991213117859782,0.6119075062555205,0.8830872046667921,0.82125,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_fa97743bcd9d,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_5a7e33b71ab6,primvar_mild_turn_left_transition_object_5a7e33b71ab6__entry_inflight_stable,mild_turn_left,transition_object,inflight_stable,lqrta_mild_turn_left_5afa4046bc47,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.95625,0.95625,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.95625,0.0,0.0,-0.0024472106687825,0.0,0.062125,0.1990740966991646,0.6119075062555205,0.8838556886702076,0.7074999999999999,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_8fe09f534277,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_b2c03e889f7c,primvar_mild_turn_left_transition_object_b2c03e889f7c__entry_inflight_stable,mild_turn_left,transition_object,inflight_stable,lqrta_mild_turn_left_32723fc8fa77,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.95,0.0,0.0,-0.0012037479338701,0.0,0.0639999999999999,0.2001157374885638,0.6119075062555205,0.8742596588846587,0.1324999999999999,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_2fc5deeb2116,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_fe5908f57e97,primvar_mild_turn_left_transition_object_fe5908f57e97__entry_inflight_stable,mild_turn_left,transition_object,inflight_stable,lqrta_mild_turn_left_e00442ef0c11,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.9625,0.9625,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.9625,0.0,0.0,-0.0012251938412568,0.0,0.067375,0.2003772772082843,0.6119075062555205,0.8784860062361042,0.7224999999999999,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_9bb2526a6e15,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_030e1fc9b987,primvar_mild_turn_left_transition_object_030e1fc9b987__entry_inflight_stable,mild_turn_left,transition_object,inflight_stable,lqrta_mild_turn_left_1807481beb31,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.95,0.0,0.0,-0.0040290718211919,0.0,0.0597499999999999,0.200426615760592,0.6119075062555205,0.8767453513114476,0.61625,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_836fb4d792d2,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_ad2bdce47325,primvar_mild_turn_left_transition_object_ad2bdce47325__entry_inflight_stable,mild_turn_left,transition_object,inflight_stable,lqrta_mild_turn_left_f92d2bd3c269,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.94375,0.94375,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.94375,0.0,0.0,-0.0026847470459965,0.0,0.063875,0.1994496809486241,0.6119075062555205,0.8698031781352662,0.275,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_d03d650c4b6c,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_72b921ad790a,primvar_mild_turn_left_transition_object_72b921ad790a__entry_inflight_stable,mild_turn_left,transition_object,inflight_stable,lqrta_mild_turn_left_2170035f0a0e,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.9375,0.9375,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.9375,0.0,0.0,-0.0010076273268883,0.0,0.0628749999999999,0.1998986373671227,0.6119075062555205,0.8668874223622991,0.1875,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_adc4fcaf5dd9,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_c2fde4d3b9e9,primvar_mild_turn_left_transition_object_c2fde4d3b9e9__entry_inflight_stable,mild_turn_left,transition_object,inflight_stable,lqrta_mild_turn_left_3bdbc147088e,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.94375,0.94375,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.94375,0.0,0.0,-0.0021533198324301,0.0,0.062625,0.2000636113744285,0.6119075062555205,0.8570755782863615,0.59375,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_99a2d833a339,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_c5942d118f74,primvar_mild_turn_left_transition_object_c5942d118f74__entry_launch_gate,mild_turn_left,transition_object,launch_gate,lqrta_mild_turn_left_8b7174ad3e36,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.55,0.0,0.0,-0.0152169722838366,0.0,0.008625,0.0042965023720533,1.0592564635251636,1.5986451606490164,0.43375,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_e839ec0474f6,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_ce77c0ffe397,primvar_mild_turn_left_transition_object_ce77c0ffe397__entry_launch_gate,mild_turn_left,transition_object,launch_gate,lqrta_mild_turn_left_3782a8cabf17,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.55,0.0,0.0,-0.0144989876668458,0.0,0.01025,0.0042965023720533,1.0594436875890063,1.5592693208970605,1.0325,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_aa0505509a53,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_d31f74f5f08c,primvar_mild_turn_left_transition_object_d31f74f5f08c__entry_launch_gate,mild_turn_left,transition_object,launch_gate,lqrta_mild_turn_left_61c93640e580,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.55,0.0,0.0,-0.0144398100301923,0.0,0.012375,0.0042965023720533,1.059184426659796,1.5964971805625592,0.17625,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_ad4da178b5c1,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_a8e1020c4969,primvar_mild_turn_left_transition_object_a8e1020c4969__entry_launch_gate,mild_turn_left,transition_object,launch_gate,lqrta_mild_turn_left_fa39ecae7d7a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.55,0.0,0.0,-0.0156290282181652,0.0,0.007875,0.0042965023720533,1.05903187438713,1.5894083963656969,0.6950000000000001,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_27c2b14b5e07,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_2189de2270ec,primvar_mild_turn_left_transition_object_2189de2270ec__entry_launch_gate,mild_turn_left,transition_object,launch_gate,lqrta_mild_turn_left_8ab2ec1a417c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.55,0.0,0.0,-0.016201370482889,0.0,0.007125,0.0042965023720533,1.059746850303645,1.605689474861553,0.5037499999999999,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_a5dea7baf0ca,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_c05a9132371c,primvar_mild_turn_left_transition_object_c05a9132371c__entry_launch_gate,mild_turn_left,transition_object,launch_gate,lqrta_mild_turn_left_875aa13712eb,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.55,0.0,0.0,-0.0150686623067926,0.0,0.010125,0.0042965023720533,1.0588526000663654,1.578595737954367,0.7224999999999999,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_48ff9423d264,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_4e1cc9949a4a,primvar_mild_turn_left_transition_object_4e1cc9949a4a__entry_launch_gate,mild_turn_left,transition_object,launch_gate,lqrta_mild_turn_left_6af914594f4e,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.55,0.0,0.0,-0.0135934291173475,0.0,0.0115,0.0042965023720533,1.0588280708726945,1.574683660540272,0.4225,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_150a1c6209ba,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_f7fd2a95d5a3,primvar_mild_turn_left_transition_object_f7fd2a95d5a3__entry_launch_gate,mild_turn_left,transition_object,launch_gate,lqrta_mild_turn_left_695a65593041,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.55,0.0,0.0,-0.0161128942137843,0.0,0.0065,0.0042965023720533,1.059028074459014,1.560325544929123,0.6,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_336af0b6cd0c,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_5a832b13b881,primvar_mild_turn_left_transition_object_5a832b13b881__entry_launch_gate,mild_turn_left,transition_object,launch_gate,lqrta_mild_turn_left_19230896aa4a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;inflight_stable,launch_gate->boundary_near;launch_gate->inflight_stable,0.55,0.0,0.0,-0.0160829299956438,0.0,0.00775,0.0042965023720533,1.0591859977680893,1.6042302870445893,0.4287499999999999,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_82d0ec530552,super_light_cluster,super-light clustering and merging,primvar_mild_turn_left_transition_object_dab2e653a49b,primvar_mild_turn_left_transition_object_dab2e653a49b__entry_launch_gate,mild_turn_left,transition_object,launch_gate,lqrta_mild_turn_left_5f79ce589bcd,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.55,boundary_near;inflight_stable,launch_gate->boundary_near;launch_gate->inflight_stable,0.55,0.0,0.0,-0.0151393542211315,0.0,0.007625,0.0042965023720533,1.0582929271532435,1.6051104597136645,0.7812499999999999,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
