primitive_id,entry_role,transition_entry_class,transition_exit_class,transition_chain_compatible,transition_failure_reason,row_count
lift_entry,transition_object,recoverable_degraded,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_recoverable_degraded_role_transition_object,349
lift_entry,transition_object,recoverable_degraded,inflight_stable,True,,194
lift_entry,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_boundary_time_margin_collapsed,28
lift_entry,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_floor_margin_collapsed,232
lift_entry,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,422
lift_entry,transition_object,recoverable_degraded,recoverable_degraded,True,,55
mild_turn_left,transition_object,boundary_near,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,428
mild_turn_left,transition_object,boundary_near,hard_failure,False,exit_class_hard_failure_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,1
mild_turn_left,transition_object,boundary_near,inflight_stable,True,,54
mild_turn_left,transition_object,boundary_near,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,12
mild_turn_left,transition_object,boundary_near,safe_terminal,True,,785
mild_turn_left,transition_object,inflight_stable,boundary_near,True,,2250
mild_turn_left,transition_object,inflight_stable,inflight_stable,True,,1807
mild_turn_left,transition_object,inflight_stable,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,1063
mild_turn_left,transition_object,launch_gate,inflight_stable,True,,2349
mild_turn_left,transition_object,launch_gate,post_launch_degraded,True,,2771
mild_turn_left,transition_object,recoverable_degraded,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_recoverable_degraded_role_transition_object,346
mild_turn_left,transition_object,recoverable_degraded,inflight_stable,True,,191
mild_turn_left,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_boundary_time_margin_collapsed,31
mild_turn_left,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_floor_margin_collapsed,220
mild_turn_left,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,444
mild_turn_left,transition_object,recoverable_degraded,recoverable_degraded,True,,48
mild_turn_right,transition_object,boundary_near,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,429
mild_turn_right,transition_object,boundary_near,inflight_stable,True,,60
mild_turn_right,transition_object,boundary_near,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,5
mild_turn_right,transition_object,boundary_near,safe_terminal,True,,786
mild_turn_right,transition_object,inflight_stable,boundary_near,True,,2252
mild_turn_right,transition_object,inflight_stable,inflight_stable,True,,1877
mild_turn_right,transition_object,inflight_stable,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,991
mild_turn_right,transition_object,launch_gate,inflight_stable,True,,2339
mild_turn_right,transition_object,launch_gate,post_launch_degraded,True,,2781
mild_turn_right,transition_object,recoverable_degraded,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_recoverable_degraded_role_transition_object,348
mild_turn_right,transition_object,recoverable_degraded,inflight_stable,True,,187
mild_turn_right,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_boundary_time_margin_collapsed,32
mild_turn_right,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_floor_margin_collapsed,219
mild_turn_right,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,441
mild_turn_right,transition_object,recoverable_degraded,recoverable_degraded,True,,53
recovery,transition_object,boundary_near,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,429
recovery,transition_object,boundary_near,hard_failure,False,exit_class_hard_failure_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,1
recovery,transition_object,boundary_near,inflight_stable,True,,58
recovery,transition_object,boundary_near,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,8
recovery,transition_object,boundary_near,safe_terminal,True,,784
recovery,transition_object,inflight_stable,boundary_near,True,,2250
recovery,transition_object,inflight_stable,inflight_stable,True,,1831
recovery,transition_object,inflight_stable,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,1039
recovery,transition_object,launch_gate,inflight_stable,True,,2359
recovery,transition_object,launch_gate,post_launch_degraded,True,,2761
recovery,transition_object,recoverable_degraded,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_recoverable_degraded_role_transition_object,349
recovery,transition_object,recoverable_degraded,inflight_stable,True,,195
recovery,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_boundary_time_margin_collapsed,28
recovery,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_floor_margin_collapsed,216
recovery,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,440
recovery,transition_object,recoverable_degraded,recoverable_degraded,True,,52
safe_exit_or_recovery_handoff,transition_object,boundary_near,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,430
safe_exit_or_recovery_handoff,transition_object,boundary_near,inflight_stable,True,,57
safe_exit_or_recovery_handoff,transition_object,boundary_near,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,8
safe_exit_or_recovery_handoff,transition_object,boundary_near,safe_terminal,True,,785
safe_exit_or_recovery_handoff,transition_object,inflight_stable,boundary_near,True,,2250
safe_exit_or_recovery_handoff,transition_object,inflight_stable,inflight_stable,True,,1808
safe_exit_or_recovery_handoff,transition_object,inflight_stable,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,1062
safe_exit_or_recovery_handoff,transition_object,launch_gate,inflight_stable,True,,2353
safe_exit_or_recovery_handoff,transition_object,launch_gate,post_launch_degraded,True,,2767
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_recoverable_degraded_role_transition_object,346
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,inflight_stable,True,,188
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_boundary_time_margin_collapsed,38
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_floor_margin_collapsed,222
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,434
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,recoverable_degraded,True,,52
