W_layer,environment_id,rollout_backend,evidence_role,surrogate_binding_status,outcome_class,continuation_status,episode_terminal_status,start_state_family,state_envelope_label,previous_primitive_status,primitive_id,latency_case,boundary_use_class,row_count,accepted_count,terminal_use_trainable_count
W0,W0_dry_air_s001139,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_boundary_near,y_min_terminal_risk_envelope,boundary_terminal_risk,recovery,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001140,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_recovery_edge,inflight_recovery_edge_envelope,recovery_edge,lift_entry,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001141,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_recovery_edge,inflight_recovery_edge_envelope,recovery_edge,lift_dwell_arc,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001142,model_backed_feedback,feedback_rollout_candidate,ready,accepted,continuation_success,not_terminal,launch_gate,approved_launch_gate,episode_start,mild_turn_left,none,continuation_valid,1,1,0
W0,W0_dry_air_s001143,model_backed_feedback,feedback_rollout_candidate,ready,accepted,continuation_success,not_terminal,launch_gate,approved_launch_gate,episode_start,mild_turn_right,none,continuation_valid,1,1,0
W0,W0_dry_air_s001144,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,energy_retaining_bank,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001145,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,safe_exit_or_recovery_handoff,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001146,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,glide,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001147,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,recovery,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001148,model_backed_feedback,feedback_rollout_candidate,ready,accepted,continuation_success,not_terminal,launch_gate,approved_launch_gate,episode_start,lift_entry,none,continuation_valid,1,1,0
W0,W0_dry_air_s001149,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,lift_dwell_arc,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001150,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,mild_turn_left,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001151,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,mild_turn_right,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001152,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,energy_retaining_bank,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001153,model_backed_feedback,feedback_rollout_candidate,ready,weak,continuation_weak,not_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,safe_exit_or_recovery_handoff,none,continuation_valid,1,0,0
W0,W0_dry_air_s001154,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,glide,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001155,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,recovery,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001156,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,lift_entry,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001157,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,lift_dwell_arc,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001158,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_boundary_near,x_max_terminal_risk_envelope,boundary_terminal_risk,mild_turn_left,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001159,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_boundary_near,y_min_terminal_risk_envelope,boundary_terminal_risk,mild_turn_right,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001160,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_recovery_edge,inflight_recovery_edge_envelope,recovery_edge,energy_retaining_bank,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001161,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_recovery_edge,inflight_recovery_edge_envelope,recovery_edge,safe_exit_or_recovery_handoff,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001162,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,glide,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001163,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,recovery,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001164,model_backed_feedback,feedback_rollout_candidate,ready,accepted,continuation_success,not_terminal,launch_gate,approved_launch_gate,episode_start,lift_entry,none,continuation_valid,1,1,0
W0,W0_dry_air_s001165,model_backed_feedback,feedback_rollout_candidate,ready,weak,continuation_weak,not_terminal,launch_gate,approved_launch_gate,episode_start,lift_dwell_arc,none,continuation_valid,1,0,0
W0,W0_dry_air_s001166,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,mild_turn_left,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001167,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,mild_turn_right,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001168,model_backed_feedback,feedback_rollout_candidate,ready,rejected,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,energy_retaining_bank,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001169,model_backed_feedback,feedback_rollout_candidate,ready,rejected,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,safe_exit_or_recovery_handoff,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001170,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,glide,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001171,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,recovery,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001172,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,lift_entry,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001173,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,lift_dwell_arc,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001174,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,mild_turn_left,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001175,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,mild_turn_right,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001176,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,energy_retaining_bank,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001177,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,safe_exit_or_recovery_handoff,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001178,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_boundary_near,x_max_terminal_risk_envelope,boundary_terminal_risk,glide,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001179,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_boundary_near,y_min_terminal_risk_envelope,boundary_terminal_risk,recovery,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001180,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_recovery_edge,inflight_recovery_edge_envelope,recovery_edge,lift_entry,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001181,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_recovery_edge,inflight_recovery_edge_envelope,recovery_edge,lift_dwell_arc,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001182,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,mild_turn_left,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001183,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,mild_turn_right,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001184,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,energy_retaining_bank,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001185,model_backed_feedback,feedback_rollout_candidate,ready,weak,continuation_weak,not_terminal,launch_gate,approved_launch_gate,episode_start,safe_exit_or_recovery_handoff,none,continuation_valid,1,0,0
W0,W0_dry_air_s001186,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,glide,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001187,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,recovery,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001188,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,launch_gate,approved_launch_gate,episode_start,lift_entry,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001189,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,launch_gate,approved_launch_gate,episode_start,lift_dwell_arc,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001190,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,mild_turn_left,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001191,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,mild_turn_right,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001192,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,energy_retaining_bank,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001193,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,safe_exit_or_recovery_handoff,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001194,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,glide,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001195,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,recovery,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001196,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,lift_entry,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001197,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,lift_dwell_arc,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001198,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_boundary_near,x_max_terminal_risk_envelope,boundary_terminal_risk,mild_turn_left,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001199,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_boundary_near,y_min_terminal_risk_envelope,boundary_terminal_risk,mild_turn_right,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001200,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_recovery_edge,inflight_recovery_edge_envelope,recovery_edge,energy_retaining_bank,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001201,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_recovery_edge,inflight_recovery_edge_envelope,recovery_edge,safe_exit_or_recovery_handoff,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001202,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,glide,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001203,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,recovery,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001204,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,lift_entry,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001205,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,lift_dwell_arc,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001206,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,mild_turn_left,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001207,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,mild_turn_right,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001208,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,energy_retaining_bank,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001209,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,safe_exit_or_recovery_handoff,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001210,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,glide,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001211,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,recovery,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001212,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,lift_entry,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001213,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,lift_dwell_arc,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001214,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,mild_turn_left,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001215,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,mild_turn_right,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001216,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,energy_retaining_bank,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001217,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,safe_exit_or_recovery_handoff,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001218,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_boundary_near,x_max_terminal_risk_envelope,boundary_terminal_risk,glide,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001219,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_boundary_near,y_min_terminal_risk_envelope,boundary_terminal_risk,recovery,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001220,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_recovery_edge,inflight_recovery_edge_envelope,recovery_edge,lift_entry,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001221,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_recovery_edge,inflight_recovery_edge_envelope,recovery_edge,lift_dwell_arc,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001222,model_backed_feedback,feedback_rollout_candidate,ready,rejected,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,mild_turn_left,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001223,model_backed_feedback,feedback_rollout_candidate,ready,rejected,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,mild_turn_right,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001224,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,energy_retaining_bank,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001225,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,safe_exit_or_recovery_handoff,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001226,model_backed_feedback,feedback_rollout_candidate,ready,accepted,continuation_success,not_terminal,launch_gate,approved_launch_gate,episode_start,glide,none,continuation_valid,1,1,0
W0,W0_dry_air_s001227,model_backed_feedback,feedback_rollout_candidate,ready,accepted,continuation_success,not_terminal,launch_gate,approved_launch_gate,episode_start,recovery,none,continuation_valid,1,1,0
W0,W0_dry_air_s001228,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,lift_entry,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001229,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,launch_gate,approved_launch_gate,episode_start,lift_dwell_arc,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001230,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,mild_turn_left,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001231,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,mild_turn_right,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001232,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,energy_retaining_bank,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001233,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,safe_exit_or_recovery_handoff,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001234,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,glide,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001235,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,recovery,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001236,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,lift_entry,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001237,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,lift_dwell_arc,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001238,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_boundary_near,x_max_terminal_risk_envelope,boundary_terminal_risk,mild_turn_left,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001239,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_boundary_near,y_min_terminal_risk_envelope,boundary_terminal_risk,mild_turn_right,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001240,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_recovery_edge,inflight_recovery_edge_envelope,recovery_edge,energy_retaining_bank,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001241,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_recovery_edge,inflight_recovery_edge_envelope,recovery_edge,safe_exit_or_recovery_handoff,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001242,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,glide,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001243,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,recovery,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001244,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,lift_entry,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001245,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,lift_dwell_arc,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001246,model_backed_feedback,feedback_rollout_candidate,ready,accepted,continuation_success,not_terminal,launch_gate,approved_launch_gate,episode_start,mild_turn_left,none,continuation_valid,1,1,0
W0,W0_dry_air_s001247,model_backed_feedback,feedback_rollout_candidate,ready,accepted,continuation_success,not_terminal,launch_gate,approved_launch_gate,episode_start,mild_turn_right,none,continuation_valid,1,1,0
W0,W0_dry_air_s001248,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,energy_retaining_bank,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001249,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,launch_gate,approved_launch_gate,episode_start,safe_exit_or_recovery_handoff,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001250,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,glide,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001251,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,recovery,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001252,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,lift_entry,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001253,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,lift_dwell_arc,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001254,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_nominal,inflight_clean_exit_envelope,clean_exit,mild_turn_left,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001255,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,mild_turn_right,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001256,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,energy_retaining_bank,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001257,model_backed_feedback,feedback_rollout_candidate,ready,failed,continuation_failed,not_terminal,inflight_lift_region,inflight_lift_region_envelope,clean_exit,safe_exit_or_recovery_handoff,none,hard_failure_or_rejected,1,0,0
W0,W0_dry_air_s001258,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_boundary_near,x_max_terminal_risk_envelope,boundary_terminal_risk,glide,none,episode_terminal_useful_or_trainable,1,0,1
W0,W0_dry_air_s001259,model_backed_feedback,feedback_rollout_candidate,ready,boundary_terminal,not_continuation_valid,boundary_terminal,inflight_boundary_near,y_min_terminal_risk_envelope,boundary_terminal_risk,recovery,none,episode_terminal_useful_or_trainable,1,0,1
