primitive_id,parent_primitive_id,variant_id,envelope_group_id,target_heading_deg,family,updraft_config,wind_fidelity,start_condition,environment_label,direction_sign,evidence_source,evaluation_status,wind_model_available,wind_model_name,wind_model_source,evaluated_under_updraft_environment,z_outlet_m,z_fan_min_m,z_fan_max_m,terminal_heading_change_deg,terminal_heading_error_deg,heading_band_pass,path_length_xy_m,path_length_3d_m,forward_displacement_m,lateral_displacement_m,xy_bounding_box_area_m2,turn_footprint_proxy_m2,entry_clearance_required_x_plus_m,entry_clearance_required_x_minus_m,entry_clearance_required_y_plus_m,entry_clearance_required_y_minus_m,floor_margin_required_m,ceiling_margin_required_m,margin_consumption_x_m,margin_consumption_y_m,margin_consumption_z_m,speed_min_m_s,terminal_speed_m_s,specific_energy_initial_m,specific_energy_terminal_m,energy_residual_m,alpha_max_deg,beta_max_deg,rate_max_rad_s,saturation_fraction,true_safe_trajectory,min_true_margin_m,floor_margin_min_m,ceiling_margin_min_m,recovery_class,recovery_basis,candidate_class,failure_label,active_limiting_mechanism,wind_query_region,lift_belief_condition,governor_condition,entry_envelope_status,envelope_status,coverage_status,within_existing_envelope,nearest_existing_primitive_id,normalised_distance_to_nearest_envelope,coverage_region_id,marginal_coverage_gain,library_growth_trigger,growth_reason,selection_status,selection_reason,source_run_id,shortlist_pass,planning_only
canyon_steep_bank_015_favourable_U4_four_fan_W2_dp1,canyon_steep_bank_015,canyon_steep_bank_015_favourable_U4_four_fan_W2_dp1,canyon_steep_bank_015|favourable|W2,15.0,canyon_steep_bank,U4_four_fan,W2,favourable,U4_four_fan_W2,1,deterministic_seed_replay,evaluated,True,four_gaussian_var,01_Thermal/B_results/four_var_params.xlsx,True,0.33,1.4069025545835938,1.5034431810959246,9.641571551251452,5.358428448748548,False,4.080879193789699,4.087366032800291,4.06715283296471,0.2333840806364757,0.9492087247295068,0.9492087247295068,4.06715283296471,0.0,0.2333840806364757,0.0,1.336902554583594,1.6665568189040754,40.67152832964706,0.1060836730165798,0.0450696038688615,6.279381994983356,6.368565219911409,3.953414882772681,3.8041106565339127,-0.1493042262387685,2.3208071726686077,2.3702195696025163,1.986782007861932,0.0,True,0.1,1.336902554583594,1.6665568189040754,dry_recoverable,dry_recoverable,boundary_evidence,target_miss,turn_authority_limited,measured,U4_four_fan_W2_available,reject,inside_entry_envelope,candidate_family_needs_refinement,uncovered_needs_refinement,False,none,0.1786142816249515,target_015|favourable|U4_four_fan|W2|dp1,0.0,False,target_not_covered_by_current_seed,needs_seed_refinement,current_seed_misses_target_but_is_not_a_hard_boundary,s002,s003,True
wingover_lite_015_favourable_U4_four_fan_W2_dp1,wingover_lite_015,wingover_lite_015_favourable_U4_four_fan_W2_dp1,wingover_lite_015|favourable|W2,15.0,wingover_lite,U4_four_fan,W2,favourable,U4_four_fan_W2,1,deterministic_seed_replay,evaluated,True,four_gaussian_var,01_Thermal/B_results/four_var_params.xlsx,True,0.33,1.1567628547288102,1.47,10.04924647034051,4.95075352965949,False,4.154697660467425,4.1747553616630615,4.147393210556692,0.1601843380067151,0.6643474358865687,0.6643474358865687,4.147393210556692,0.0,0.1601843380067151,0.0,1.0867628547288102,1.7,41.47393210556689,0.072811062730325,0.2237408180508498,6.467074371582628,6.759895310008912,3.953414882772681,3.8158242513791913,-0.1375906313934898,2.230580931657088,1.3879817873478937,1.6295912350231656,0.0,True,0.1,1.0867628547288102,1.7,dry_recoverable,dry_recoverable,boundary_evidence,target_miss,turn_authority_limited,measured,U4_four_fan_W2_available,reject,inside_entry_envelope,candidate_family_needs_refinement,uncovered_needs_refinement,False,none,0.1650251176553163,target_015|favourable|U4_four_fan|W2|dp1,0.0,False,target_not_covered_by_current_seed,needs_seed_refinement,current_seed_misses_target_but_is_not_a_hard_boundary,s002,s003,True
bank_yaw_energy_retaining_015_favourable_none_W0_dp1,bank_yaw_energy_retaining_015,bank_yaw_energy_retaining_015_favourable_none_W0_dp1,bank_yaw_energy_retaining_015|favourable|W0,15.0,bank_yaw_energy_retaining,none,W0,favourable,none_W0,1,deterministic_seed_replay,evaluated,True,none,no_wind,False,0.33,0.970404198449908,1.47,10.942045978869563,4.057954021130437,False,4.13894628902489,4.174339987402637,4.133620293929915,0.1266481320719683,0.525571744550255,0.525571744550255,4.133620293929915,0.0,0.1266481320719683,0.0004974950486551,0.9004041984499079,1.7,41.33620293929911,0.0575673327599856,0.3568541439643515,6.464336542814682,6.711391790655523,3.953414882772681,3.5961625963947776,-0.3572522863779035,3.3844161238796926,2.7473350193802,1.4410343800434344,0.0,True,0.1,0.9004041984499079,1.7,dry_recoverable,dry_recoverable,boundary_evidence,target_miss,turn_authority_limited,unknown,none,reject,inside_entry_envelope,candidate_family_needs_refinement,uncovered_needs_refinement,False,none,0.1352651340376812,target_015|favourable|none|W0|dp1,0.0,False,target_not_covered_by_current_seed,needs_seed_refinement,current_seed_misses_target_but_is_not_a_hard_boundary,s002,s003,True
canyon_steep_bank_015_favourable_none_W0_dp1,canyon_steep_bank_015,canyon_steep_bank_015_favourable_none_W0_dp1,canyon_steep_bank_015|favourable|W0,15.0,canyon_steep_bank,none,W0,favourable,none_W0,1,deterministic_seed_replay,evaluated,True,none,no_wind,False,0.33,0.9469671096822474,1.47,7.723444347569437,7.276555652430563,False,4.120643954378485,4.16238711812004,4.111591374098161,0.1801252603747238,0.7406014668138999,0.7406014668138999,4.111591374098161,0.0,0.1801252603747238,0.0,0.8769671096822474,1.7,41.115913740981576,0.0818751183521472,0.3735949216555376,6.454397612830732,6.723090287511972,3.953414882772681,3.580735866768782,-0.3726790160038993,3.571161303143588,3.771228629755305,1.8600431101320865,0.0,True,0.1,0.8769671096822474,1.7,dry_recoverable,dry_recoverable,boundary_evidence,target_miss,turn_authority_limited,unknown,none,reject,inside_entry_envelope,candidate_family_needs_refinement,uncovered_needs_refinement,False,none,0.2425518550810187,target_015|favourable|none|W0|dp1,0.0,False,target_not_covered_by_current_seed,needs_seed_refinement,current_seed_misses_target_but_is_not_a_hard_boundary,s002,s003,True
wingover_lite_015_favourable_none_W0_dp1,wingover_lite_015,wingover_lite_015_favourable_none_W0_dp1,wingover_lite_015|favourable|W0,15.0,wingover_lite,none,W0,favourable,none_W0,1,deterministic_seed_replay,evaluated,True,none,no_wind,False,0.33,0.6605665274335333,1.47,8.061662483923437,6.938337516076564,False,4.169223754546614,4.267479801968149,4.165279982348713,0.10886573587721,0.4537757334066937,0.4537757334066937,4.165279982348713,0.0,0.10886573587721,7.669664345311134e-05,0.5905665274335333,1.7,41.6527998234871,0.0494844253987318,0.5781667661189048,6.469857706642159,7.157694600311231,3.953414882772681,3.601809748194213,-0.3516051345784676,2.761195871710852,1.0300237703963897,1.4568026479174268,0.0,True,0.1,0.5905665274335333,1.7,dry_recoverable,dry_recoverable,boundary_evidence,target_miss,turn_authority_limited,unknown,none,reject,inside_entry_envelope,candidate_family_needs_refinement,uncovered_needs_refinement,False,none,0.2312779172025521,target_015|favourable|none|W0|dp1,0.0,False,target_not_covered_by_current_seed,needs_seed_refinement,current_seed_misses_target_but_is_not_a_hard_boundary,s002,s003,True
bank_yaw_energy_retaining_015_mid_arena_U1_single_fan_W1_dp1,bank_yaw_energy_retaining_015,bank_yaw_energy_retaining_015_mid_arena_U1_single_fan_W1_dp1,bank_yaw_energy_retaining_015|mid_arena|W1,15.0,bank_yaw_energy_retaining,U1_single_fan,W1,mid_arena,U1_single_fan_W1,1,deterministic_seed_replay,evaluated,True,single_gaussian_var,01_Thermal/B_results/single_var_params.xlsx,True,0.33,1.4079891493412566,1.679672512487004,10.035842376838785,4.964157623161215,False,4.127668942333395,4.161813749511447,4.124126788356916,0.0843425764911618,0.3745740973932557,0.3745740973932557,4.124126788356916,0.0,0.0843425764911618,0.0064824918483323,1.3379891493412566,1.490327487512996,1.5274543660581172,0.0383375347687099,0.14976608034786,6.424767365533364,6.555773374627851,3.953414882772681,3.9285174133310345,-0.0248974694416466,10.748585213635195,3.770493314469534,1.4571051461582665,0.0,False,-1.4241267883569169,1.3379891493412566,1.490327487512996,not_recoverable,not_recoverable,boundary_evidence,true_safety_violation,safety_limited,measured,U1_single_fan_W1_available,reject,outside_entry_envelope_governor_reject,outside_entry_envelope_governor_reject,uncovered_governor_reject,False,none,0.1654719207720405,target_015|mid_arena|U1_single_fan|W1|dp1,0.0,False,entry_clearance_insufficient,governor_reject_entry_envelope,entry_clearance_or_footprint_exceeds_available_envelope,s002,s003,True
canyon_steep_bank_015_mid_arena_U1_single_fan_W1_dp1,canyon_steep_bank_015,canyon_steep_bank_015_mid_arena_U1_single_fan_W1_dp1,canyon_steep_bank_015|mid_arena|W1,15.0,canyon_steep_bank,U1_single_fan,W1,mid_arena,U1_single_fan_W1,1,deterministic_seed_replay,evaluated,True,single_gaussian_var,01_Thermal/B_results/single_var_params.xlsx,True,0.33,1.3879232834840345,1.682155760810391,6.523572263776408,8.476427736223592,False,4.114330704404214,4.153557501035341,4.108599318982625,0.1220667395576327,0.5103298888692359,0.5103298888692359,4.108599318982625,0.0,0.1220667395576327,0.0021434472355648,1.3179232834840344,1.487844239189609,1.5217034514750465,0.0554848816171057,0.1515398291502793,6.398451409514506,6.569318906430841,3.953414882772681,3.917513033452928,-0.0359018493197531,10.628580865502174,4.150479890322544,1.9081115713179635,0.0,False,-1.4085993189826258,1.3179232834840344,1.487844239189609,not_recoverable,not_recoverable,boundary_evidence,true_safety_violation,safety_limited,measured,U1_single_fan_W1_available,reject,outside_entry_envelope_governor_reject,outside_entry_envelope_governor_reject,uncovered_governor_reject,False,none,0.282547591207453,target_015|mid_arena|U1_single_fan|W1|dp1,0.0,False,entry_clearance_insufficient,governor_reject_entry_envelope,entry_clearance_or_footprint_exceeds_available_envelope,s002,s003,True
wingover_lite_015_mid_arena_U1_single_fan_W1_dp1,wingover_lite_015,wingover_lite_015_mid_arena_U1_single_fan_W1_dp1,wingover_lite_015|mid_arena|W1,15.0,wingover_lite,U1_single_fan,W1,mid_arena,U1_single_fan_W1,1,deterministic_seed_replay,evaluated,True,single_gaussian_var,01_Thermal/B_results/single_var_params.xlsx,True,0.33,1.1675896851125398,1.666704646066094,7.08681127979052,7.91318872020948,False,4.1424324934950745,4.213428942979303,4.139844459826351,0.0689011571292317,0.312221644740659,0.312221644740659,4.139844459826351,0.0,0.0689011571292317,0.0065175325752977,1.0975896851125395,1.503295353933906,1.5332757258616116,0.0313187077860144,0.2160073677767572,6.441171644234748,6.876764527867548,3.953414882772681,3.9078797142530792,-0.0455351685196019,11.308137533108052,2.206354899690798,1.462068498423145,0.0,False,-1.439844459826352,1.0975896851125395,1.503295353933906,not_recoverable,not_recoverable,boundary_evidence,true_safety_violation,safety_limited,measured,U1_single_fan_W1_available,reject,outside_entry_envelope_governor_reject,outside_entry_envelope_governor_reject,uncovered_governor_reject,False,none,0.263772957340316,target_015|mid_arena|U1_single_fan|W1|dp1,0.0,False,entry_clearance_insufficient,governor_reject_entry_envelope,entry_clearance_or_footprint_exceeds_available_envelope,s002,s003,True
bank_yaw_energy_retaining_015_mid_arena_U1_single_fan_W2_dp1,bank_yaw_energy_retaining_015,bank_yaw_energy_retaining_015_mid_arena_U1_single_fan_W2_dp1,bank_yaw_energy_retaining_015|mid_arena|W2,15.0,bank_yaw_energy_retaining,U1_single_fan,W2,mid_arena,U1_single_fan_W2,1,deterministic_seed_replay,evaluated,True,single_gaussian_var,01_Thermal/B_results/single_var_params.xlsx,True,0.33,0.7958045912522014,1.6575512478626702,9.146843823036304,5.853156176963697,False,4.093659962206573,4.264172981644993,4.092596789443199,0.0202992559564196,0.1673742024840457,0.2046298394721599,4.092596789443199,0.0,0.0202992559564196,0.0205975660602972,0.7258045912522014,1.5124487521373298,1.5157765886826664,0.0093625300274078,0.4815681491055704,6.376718248656008,7.285330420746288,3.953414882772681,3.831005373079484,-0.1224095096931976,9.042236898875853,6.318575741505351,2.4667779238317955,0.0,False,-1.392596789443199,0.7258045912522014,1.5124487521373298,not_recoverable,not_recoverable,boundary_evidence,true_safety_violation,safety_limited,measured,U1_single_fan_W2_available,reject,outside_entry_envelope_governor_reject,outside_entry_envelope_governor_reject,uncovered_governor_reject,False,none,0.1951052058987899,target_015|mid_arena|U1_single_fan|W2|dp1,0.0,False,entry_clearance_insufficient,governor_reject_entry_envelope,entry_clearance_or_footprint_exceeds_available_envelope,s002,s003,True
canyon_steep_bank_015_mid_arena_U1_single_fan_W2_dp1,canyon_steep_bank_015,canyon_steep_bank_015_mid_arena_U1_single_fan_W2_dp1,canyon_steep_bank_015|mid_arena|W2,15.0,canyon_steep_bank,U1_single_fan,W2,mid_arena,U1_single_fan_W2,1,deterministic_seed_replay,evaluated,True,single_gaussian_var,01_Thermal/B_results/single_var_params.xlsx,True,0.33,0.8070169675835794,1.6591765564879617,5.294658814606094,9.705341185393904,False,4.081360533427633,4.251344558746833,4.07950659119884,0.0369260359792678,0.2357131083132786,0.2357131083132786,4.07950659119884,0.0,0.0369260359792678,0.0208537722018999,0.7370169675835795,1.5108234435120385,1.5109283671106817,0.016784561808758,0.4735593088688718,6.371454636076319,7.254052410972299,3.953414882772681,3.8190392092315415,-0.1343756735411396,8.852041422590831,2.870250374212572,2.494896497057807,0.0,False,-1.3795065911988402,0.7370169675835795,1.5108234435120385,not_recoverable,not_recoverable,boundary_evidence,true_safety_violation,safety_limited,measured,U1_single_fan_W2_available,reject,outside_entry_envelope_governor_reject,outside_entry_envelope_governor_reject,uncovered_governor_reject,False,none,0.3235113728464635,target_015|mid_arena|U1_single_fan|W2|dp1,0.0,False,entry_clearance_insufficient,governor_reject_entry_envelope,entry_clearance_or_footprint_exceeds_available_envelope,s002,s003,True
