candidate_id,selection_class,joint_pareto_profile,accepted,acceptance_reason,pareto_member,alignment_window_s,reference_candidate_id,global_reference_candidate_id,longitudinal_source_id,lateral_source_id,split,score,longitudinal_score,reference_longitudinal_score,delta_longitudinal_score,lateral_score,reference_lateral_score,delta_lateral_score,global_reference_longitudinal_score,global_delta_longitudinal_score,global_reference_lateral_score,global_delta_lateral_score,parameter_count,lateral_parameter_count,dx_mae_m,reference_dx_mae_m,delta_dx_mae_m,global_reference_dx_mae_m,global_delta_dx_mae_m,dy_mae_m,reference_dy_mae_m,delta_dy_mae_m,global_reference_dy_mae_m,global_delta_dy_mae_m,altitude_loss_mae_m,reference_altitude_loss_mae_m,delta_altitude_loss_mae_m,global_reference_altitude_loss_mae_m,global_delta_altitude_loss_mae_m,sink_mae_m_s,reference_sink_mae_m_s,delta_sink_mae_m_s,global_reference_sink_mae_m_s,global_delta_sink_mae_m_s,roll_mae_deg,reference_roll_mae_deg,delta_roll_mae_deg,global_reference_roll_mae_deg,global_delta_roll_mae_deg,pitch_mae_deg,reference_pitch_mae_deg,delta_pitch_mae_deg,global_reference_pitch_mae_deg,global_delta_pitch_mae_deg,yaw_mae_deg,reference_yaw_mae_deg,delta_yaw_mae_deg,global_reference_yaw_mae_deg,global_delta_yaw_mae_deg,parameter_updates_json
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s1_local_post_stall_Cl_r_s0p5,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s1+local_post_stall_Cl_r_s0p5,heldout,10.30452109,8.115144636,8.081417405,0.03372723071,2.189376456,2.796788314,-0.6074118581,6.898168128,1.216976508,2.889249518,-0.6998730627,4,2,0.3584242926,0.3388509899,0.01957330266,0.2855181765,0.072906116,0.5799481361,0.5871055795,-0.007157443438,0.6124369379,-0.03248880188,0.3832166039,0.3831664026,5.020132075e-05,0.3265137476,0.05670285634,0.3297551127,0.3298521507,-9.703799498e-05,0.2818881716,0.04786694111,8.792155104,15.28888652,-6.496731416,15.53625683,-6.744101727,4.293741674,4.603392433,-0.3096507586,4.066112604,0.2276290707,3.022618104,3.924636689,-0.9020185846,4.204628567,-1.182010463,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727, ""yaw_moment_beta_coeff"": -0.04160119692221671}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p85_local_post_stall_Cl_r_s0p55,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p85+local_post_stall_Cl_r_s0p55,heldout,10.31098402,8.110619273,8.081417405,0.02920186784,2.200364752,2.796788314,-0.5964235617,6.898168128,1.212451145,2.889249518,-0.6888847663,4,2,0.3550902206,0.3388509899,0.01623923066,0.2855181765,0.06957204401,0.5777743213,0.5871055795,-0.009331258164,0.6124369379,-0.03466261661,0.3834517671,0.3831664026,0.0002853644365,0.3265137476,0.05693801946,0.3299715133,0.3298521507,0.0001193625737,0.2818881716,0.04808334168,8.619483659,15.28888652,-6.669402861,15.53625683,-6.916773171,4.318386795,4.603392433,-0.2850056375,4.066112604,0.2522741918,3.566367195,3.924636689,-0.3582694939,4.204628567,-0.6382613719,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.42169768036118005, ""yaw_moment_beta_coeff"": -0.037236017383884205}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p95_local_post_stall_Cl_r_s0p5,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p95+local_post_stall_Cl_r_s0p5,heldout,10.31321071,8.11279235,8.081417405,0.03137494509,2.200418358,2.796788314,-0.5963699555,6.898168128,1.214624222,2.889249518,-0.68883116,4,2,0.3572141019,0.3388509899,0.01836311201,0.2855181765,0.07169592535,0.5793188326,0.5871055795,-0.007786746864,0.6124369379,-0.03311810531,0.383269467,0.3831664026,0.00010306434,0.3265137476,0.05675571936,0.3298063389,0.3298521507,-4.581177659e-05,0.2818881716,0.04791816733,8.85585352,15.28888652,-6.433033,15.53625683,-6.68040331,4.301030633,4.603392433,-0.3023617999,4.066112604,0.2349180294,3.150996864,3.924636689,-0.7736398244,4.204628567,-1.053631702,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727, ""yaw_moment_beta_coeff"": -0.04014613707610588}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p8_local_post_stall_Cl_r_s0p55,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p8+local_post_stall_Cl_r_s0p55,heldout,10.31893521,8.108833132,8.081417405,0.02741572661,2.210102083,2.796788314,-0.586686231,6.898168128,1.210665004,2.889249518,-0.6791474356,4,2,0.3539705234,0.3388509899,0.01511953351,0.2855181765,0.06845234686,0.5771522208,0.5871055795,-0.009953358727,0.6124369379,-0.03528471717,0.383521065,0.3831664026,0.0003546624027,0.3265137476,0.05700731742,0.3300362554,0.3298521507,0.0001841046974,0.2818881716,0.0481480838,8.671572756,15.28888652,-6.617313764,15.53625683,-6.864684075,4.325599579,4.603392433,-0.2777928543,4.066112604,0.259486975,3.688389526,3.924636689,-0.2362471634,4.204628567,-0.5162390414,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.42169768036118005, ""yaw_moment_beta_coeff"": -0.03578095753777337}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s1_local_post_stall_Cl_r_s0p45,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s1+local_post_stall_Cl_r_s0p45,heldout,10.32186551,8.113714145,8.081417405,0.03229674029,2.208151366,2.796788314,-0.5886369477,6.898168128,1.215546017,2.889249518,-0.6810981523,4,2,0.3582689368,0.3388509899,0.01941794688,0.2855181765,0.07275076023,0.580204216,0.5871055795,-0.006901363496,0.6124369379,-0.03223272194,0.3831485421,0.3831664026,-1.786047778e-05,0.3265137476,0.05663479454,0.3296992826,0.3298521507,-0.0001528680596,0.2818881716,0.04781111104,9.114012409,15.28888652,-6.174874111,15.53625683,-6.422244422,4.295870119,4.603392433,-0.307522314,4.066112604,0.2297575153,2.867537337,3.924636689,-1.057099352,4.204628567,-1.33709123,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.34502537484096546, ""yaw_moment_beta_coeff"": -0.04160119692221671}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p9_local_post_stall_Cl_r_s0p5,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p9+local_post_stall_Cl_r_s0p5,heldout,10.32188126,8.110620734,8.081417405,0.02920332901,2.211260522,2.796788314,-0.5855277915,6.898168128,1.212452606,2.889249518,-0.677988996,4,2,0.3560344859,0.3388509899,0.01718349599,0.2855181765,0.07051630933,0.5786977344,0.5871055795,-0.008407845084,0.6124369379,-0.03373920353,0.3833268467,0.3831664026,0.0001604441046,0.3265137476,0.05681309912,0.3298612888,0.3298521507,9.138156246e-06,0.2818881716,0.04797311726,8.918876875,15.28888652,-6.370009645,15.53625683,-6.617379956,4.308358366,4.603392433,-0.2950340672,4.066112604,0.2422457621,3.276464714,3.924636689,-0.6481719752,4.204628567,-0.9281638531,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727, ""yaw_moment_beta_coeff"": -0.03869107722999504}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p75_local_post_stall_Cl_r_s0p55,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p75+local_post_stall_Cl_r_s0p55,heldout,10.32686626,8.107213984,8.081417405,0.02579657943,2.219652276,2.796788314,-0.5771360375,6.898168128,1.209045856,2.889249518,-0.6695972421,4,2,0.3528786541,0.3388509899,0.0140276642,0.2855181765,0.06736047755,0.5765379596,0.5871055795,-0.01056761992,0.6124369379,-0.03589897836,0.383594813,0.3831664026,0.0004284104128,0.3265137476,0.05708106543,0.3301046456,0.3298521507,0.0002524948801,0.2818881716,0.04821647398,8.723205635,15.28888652,-6.565680885,15.53625683,-6.813051195,4.332819065,4.603392433,-0.2705733682,4.066112604,0.2667064611,3.807414137,3.924636689,-0.1172225524,4.204628567,-0.3972144303,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.42169768036118005, ""yaw_moment_beta_coeff"": -0.034325897691662534}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p85_local_post_stall_Cl_r_s0p5,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p85+local_post_stall_Cl_r_s0p5,heldout,10.33053163,8.108624193,8.081417405,0.0272067883,2.221907439,2.796788314,-0.5748808752,6.898168128,1.210456065,2.889249518,-0.6673420798,4,2,0.35488406,0.3388509899,0.0160330701,0.2855181765,0.06936588345,0.5780841411,0.5871055795,-0.009021438409,0.6124369379,-0.03435279685,0.3833887775,0.3831664026,0.0002223748384,0.3265137476,0.05687502986,0.3299199807,0.3298521507,6.783000553e-05,0.2818881716,0.04803180911,8.981236453,15.28888652,-6.307650067,15.53625683,-6.555020378,4.315710409,4.603392433,-0.287682024,4.066112604,0.2495978053,3.399113572,3.924636689,-0.5255231171,4.204628567,-0.805514995,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727, ""yaw_moment_beta_coeff"": -0.037236017383884205}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p95_local_post_stall_Cl_r_s0p45,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p95+local_post_stall_Cl_r_s0p45,heldout,10.33143268,8.11151179,8.081417405,0.0300943845,2.219920888,2.796788314,-0.5768674254,6.898168128,1.213343661,2.889249518,-0.6693286299,4,2,0.3570597551,0.3388509899,0.01820876523,0.2855181765,0.07154157857,0.5795950751,0.5871055795,-0.00751050437,0.6124369379,-0.03284186282,0.3831982637,0.3831664026,3.186103371e-05,0.3265137476,0.05668451605,0.3297479283,0.3298521507,-0.0001042223781,0.2818881716,0.04785975672,9.188060453,15.28888652,-6.100826067,15.53625683,-6.348196377,4.305144589,4.603392433,-0.2982478441,4.066112604,0.2390319852,2.992682307,3.924636689,-0.9319543817,4.204628567,-1.21194626,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.34502537484096546, ""yaw_moment_beta_coeff"": -0.04014613707610588}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p7_local_post_stall_Cl_r_s0p55,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p7+local_post_stall_Cl_r_s0p55,heldout,10.33477729,8.105757727,8.081417405,0.0243403216,2.229019564,2.796788314,-0.5677687494,6.898168128,1.207589599,2.889249518,-0.660229954,4,2,0.3518133495,0.3388509899,0.01296235962,0.2855181765,0.06629517297,0.5759310143,0.5871055795,-0.0111745652,0.6124369379,-0.03650592365,0.3836730639,0.3831664026,0.0005066613171,0.3265137476,0.05715931634,0.3301767198,0.3298521507,0.0003245691047,0.2818881716,0.04828854821,8.774385626,15.28888652,-6.514500894,15.53625683,-6.761871205,4.340038308,4.603392433,-0.2633541249,4.066112604,0.2739257044,3.923533149,3.924636689,-0.001103539873,4.204628567,-0.2810954178,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.42169768036118005, ""yaw_moment_beta_coeff"": -0.0328708378455517}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p8_local_post_stall_Cl_r_s0p5,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p8+local_post_stall_Cl_r_s0p5,heldout,10.33924117,8.106877885,8.081417405,0.02546047996,2.232363287,2.796788314,-0.5644250269,6.898168128,1.208709757,2.889249518,-0.6568862314,4,2,0.3537617351,0.3388509899,0.01491074517,0.2855181765,0.06824355852,0.5774773634,0.5871055795,-0.009628216074,0.6124369379,-0.03495957452,0.3834551982,0.3831664026,0.0002887955504,0.3265137476,0.05694145057,0.3299823569,0.3298521507,0.0001302062414,0.2818881716,0.04809418534,9.042943068,15.28888652,-6.245943452,15.53625683,-6.493313763,4.323885473,4.603392433,-0.2795069595,4.066112604,0.2577728699,3.519030027,3.924636689,-0.405606662,4.204628567,-0.6855985399,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727, ""yaw_moment_beta_coeff"": -0.03578095753777337}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s1_local_post_stall_Cl_r_s0p4,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s1+local_post_stall_Cl_r_s0p4,heldout,10.3409003,8.112930809,8.081417405,0.03151340407,2.227969494,2.796788314,-0.5688188194,6.898168128,1.214762681,2.889249518,-0.6612800239,4,2,0.3581592253,0.3388509899,0.01930823545,0.2855181765,0.0726410488,0.5804627516,0.5871055795,-0.006642827848,0.6124369379,-0.03197418629,0.3830679224,0.3831664026,-9.848026076e-05,0.3265137476,0.05655417476,0.3296330236,0.3298521507,-0.0002191270989,0.2818881716,0.047744852,9.426433665,15.28888652,-5.862452855,15.53625683,-6.109823165,4.305038023,4.603392433,-0.2983544095,4.066112604,0.2389254199,2.745290335,3.924636689,-1.179346353,4.204628567,-1.459338231,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3066892220808582, ""yaw_moment_beta_coeff"": -0.04160119692221671}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p9_local_post_stall_Cl_r_s0p45,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p9+local_post_stall_Cl_r_s0p45,heldout,10.34097411,8.109481003,8.081417405,0.02806359783,2.231493106,2.796788314,-0.5652952077,6.898168128,1.211312875,2.889249518,-0.6577564122,4,2,0.3558801013,0.3388509899,0.01702911142,0.2855181765,0.07036192477,0.5789923681,0.5871055795,-0.008113211355,0.6124369379,-0.0334445698,0.3832524799,0.3831664026,8.607731865e-05,0.3265137476,0.05673873234,0.3298002763,0.3298521507,-5.187435651e-05,0.2818881716,0.04791210475,9.261263889,15.28888652,-6.027622631,15.53625683,-6.274992941,4.31440569,4.603392433,-0.2889867433,4.066112604,0.248293086,3.115285351,3.924636689,-0.8093513378,4.204628567,-1.089343216,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.34502537484096546, ""yaw_moment_beta_coeff"": -0.03869107722999504}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p75_local_post_stall_Cl_r_s0p5,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p75+local_post_stall_Cl_r_s0p5,heldout,10.34801,8.105377826,8.081417405,0.02396042086,2.24263217,2.796788314,-0.5541561442,6.898168128,1.207209698,2.889249518,-0.6466173487,4,2,0.3526664492,0.3388509899,0.01381545931,0.2855181765,0.06714827265,0.5768768308,0.5871055795,-0.01022874873,0.6124369379,-0.03556010718,0.3835260865,0.3831664026,0.0003596838969,0.3265137476,0.05701233892,0.3300483936,0.3298521507,0.0001962429292,0.2818881716,0.04816022203,9.104006765,15.28888652,-6.184879755,15.53625683,-6.432250066,4.33288338,4.603392433,-0.2705090526,4.066112604,0.2667707767,3.636295677,3.924636689,-0.2883410124,4.204628567,-0.5683328903,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727, ""yaw_moment_beta_coeff"": -0.034325897691662534}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p95_local_post_stall_Cl_r_s0p4,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p95+local_post_stall_Cl_r_s0p4,heldout,10.34954505,8.110697764,8.081417405,0.02928035924,2.23884729,2.796788314,-0.5579410242,6.898168128,1.212529636,2.889249518,-0.6504022287,4,2,0.3569517107,0.3388509899,0.01810072084,0.2855181765,0.07143353418,0.5798733854,0.5871055795,-0.007232194077,0.6124369379,-0.03256355252,0.3831141956,0.3831664026,-5.22070123e-05,0.3265137476,0.05660044801,0.3296788318,0.3298521507,-0.0001733188437,0.2818881716,0.04779066026,9.510952035,15.28888652,-5.777934485,15.53625683,-6.025304796,4.314521133,4.603392433,-0.2888713001,4.066112604,0.2484085293,2.837887744,3.924636689,-1.086748944,4.204628567,-1.366740822,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3066892220808582, ""yaw_moment_beta_coeff"": -0.04014613707610588}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p85_local_post_stall_Cl_r_s0p45,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p85+local_post_stall_Cl_r_s0p45,heldout,10.35048954,8.107617189,8.081417405,0.02619978423,2.242872352,2.796788314,-0.5539159618,6.898168128,1.209449061,2.889249518,-0.6463771663,4,2,0.3547286938,0.3388509899,0.01587770386,0.2855181765,0.06921051721,0.578395485,0.5871055795,-0.00871009454,0.6124369379,-0.03404145299,0.3833112429,0.3831664026,0.0001448402397,0.3265137476,0.05679749526,0.3298563597,0.3298521507,4.209010763e-06,0.2818881716,0.04796818811,9.33363975,15.28888652,-5.95524677,15.53625683,-6.202617081,4.323642559,4.603392433,-0.2797498741,4.066112604,0.2575299552,3.235423314,3.924636689,-0.6892133747,4.204628567,-0.9692052527,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.34502537484096546, ""yaw_moment_beta_coeff"": -0.037236017383884205}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p7_local_post_stall_Cl_r_s0p5,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p7+local_post_stall_Cl_r_s0p5,heldout,10.35675253,8.104034268,8.081417405,0.02261686271,2.252718262,2.796788314,-0.5440700519,6.898168128,1.20586614,2.889249518,-0.6365312565,4,2,0.3515970295,0.3388509899,0.01274603961,0.2855181765,0.06607885296,0.5762820934,0.5871055795,-0.01082348607,0.6124369379,-0.03615484451,0.383601506,0.3831664026,0.0004351033885,0.3265137476,0.05708775841,0.3301181355,0.3298521507,0.0002659848084,0.2818881716,0.04822996391,9.164437089,15.28888652,-6.124449431,15.53625683,-6.371819742,4.341835976,4.603392433,-0.2615564564,4.066112604,0.2757233729,3.750989344,3.924636689,-0.1736473452,4.204628567,-0.4536392232,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727, ""yaw_moment_beta_coeff"": -0.0328708378455517}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p9_local_post_stall_Cl_r_s0p4,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p9+local_post_stall_Cl_r_s0p4,heldout,10.35979251,8.108631839,8.081417405,0.02721443441,2.251160673,2.796788314,-0.5456276409,6.898168128,1.210463711,2.889249518,-0.6380888454,4,2,0.3557727363,0.3388509899,0.01692174636,0.2855181765,0.07025455971,0.5792887616,0.5871055795,-0.007816817919,0.6124369379,-0.03314817636,0.3831649445,0.3831664026,-1.458079448e-06,0.3265137476,0.05665119694,0.329728323,0.3298521507,-0.0001238276986,0.2818881716,0.0478401514,9.594491365,15.28888652,-5.694395155,15.53625683,-5.941765466,4.323982842,4.603392433,-0.2794095914,4.066112604,0.2578702379,2.957604602,3.924636689,-0.9670320866,4.204628567,-1.247023965,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3066892220808582, ""yaw_moment_beta_coeff"": -0.03869107722999504}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p8_local_post_stall_Cl_r_s0p45,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p8+local_post_stall_Cl_r_s0p45,heldout,10.35997716,8.105914513,8.081417405,0.02449710767,2.254062646,2.796788314,-0.5427256676,6.898168128,1.207746385,2.889249518,-0.6351868722,4,2,0.3536045377,0.3388509899,0.01475354776,0.2855181765,0.06808636111,0.5778038134,0.5871055795,-0.00930176607,0.6124369379,-0.03463312452,0.3833745052,0.3831664026,0.0002081025578,0.3265137476,0.05686075758,0.3299161323,0.3298521507,6.398161089e-05,0.2818881716,0.04802796071,9.40520381,15.28888652,-5.88368271,15.53625683,-6.131053021,4.332838543,4.603392433,-0.2705538897,4.066112604,0.2667259396,3.353169379,3.924636689,-0.57146731,4.204628567,-0.851459188,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.34502537484096546, ""yaw_moment_beta_coeff"": -0.03578095753777337}"
