split,session_label,case_id,throw_id,residual_status,sample_index,t_since_alignment_s,regime,stage_fit_group,post_stall_seen_before_sample,speed_m_s,q_bar_pa,alpha_deg,beta_deg,q_rad_s,q_hat,p_rad_s,p_hat,r_rad_s,r_hat,post_stall_activation,theta_deg,z_m,cx_required,cx_model,cx_residual,cz_required,cz_model,cz_residual,cl_required,cl_model,cl_residual,cd_required,cd_model,cd_residual,cy_required,cy_model,cy_residual,cm_required,cm_model,cm_residual,cl_roll_required,cl_roll_model,cl_roll_residual,cn_yaw_required,cn_yaw_model,cn_yaw_residual,pitch_moment_required_n_m,pitch_moment_model_n_m,pitch_moment_residual_n_m,force_residual_norm_n,angular_accel_q_rad_s2
train,20260604_185934,C0_neutral,v007,ok,18,0.0650928,attached,attached,False,5.261302078,16.95479598,7.528484471,6.695430857,0.5461562074,0.008564018269,0.6012795752,0.04365626499,-0.5790344364,-0.04204114332,0,10.4209641,1.492143881,-0.08219230981,-0.1015075261,0.01931521626,-0.6828554757,-0.6988794746,0.01602399886,0.6662003977,0.6795556056,-0.01335520787,0.1709508895,0.1921990551,-0.0212481656,-0.4515004535,-0.04678751208,-0.4047129415,0.005485283602,-0.1239027111,0.1293879947,-0.001825999033,-0.04420297685,0.04237697782,-0.01176549997,0.01640321164,-0.02816871162,0.001934429478,-0.04369528984,0.04562971932,0.8666632421,0.3093240229
train,20260604_185934,C0_neutral,v007,ok,19,0.0710173,attached,attached,False,5.244134272,16.84432836,7.563347323,6.705911422,0.5290506336,0.008322951895,0.5900582901,0.04298178786,-0.5950065073,-0.04334223229,0,10.60220326,1.492960556,-0.08136775538,-0.1016744751,0.02030671977,-0.6865540245,-0.7022448571,0.01569083256,0.6698711566,0.6827526614,-0.01288150482,0.1710256524,0.1932209656,-0.0221953132,-0.463193329,-0.04686891525,-0.4163244137,0.006097848216,-0.1227391436,0.1288369918,-0.00173087613,-0.04385817526,0.04212729913,-0.01081100342,0.01650730312,-0.02731830654,0.002136444208,-0.04300292876,0.04513937297,0.8856994692,0.373848398
train,20260604_185934,C0_neutral,v007,ok,20,0.07687829999,attached,attached,False,5.20713644,16.60749032,7.835146534,6.776699538,0.5548276298,0.008790489741,0.5826217328,0.04274163055,-0.6275738074,-0.04603935333,0,11.06489038,1.494527988,-0.08033552686,-0.1011489363,0.0208134094,-0.7056981213,-0.715393744,0.009695622726,0.6881584044,0.6949261602,-0.006767755769,0.1757886393,0.1977294823,-0.02194084302,-0.4854670329,-0.04714538879,-0.4383216441,0.007223482154,-0.1117437631,0.1189672453,-0.001663758193,-0.0432943996,0.04163064141,-0.01030514523,0.01672102589,-0.02702617112,0.00249523733,-0.03860011048,0.04109534781,0.9189021637,0.4794263402
train,20260604_185934,C0_neutral,v007,ok,21,0.08245419999,attached,attached,False,5.192959834,16.5171845,8.007211158,6.724636652,0.5743749383,0.009125033492,0.5848144508,0.04301961258,-0.6251467653,-0.04598650326,0,11.3035189,1.495364351,-0.08030420033,-0.1007259369,0.02042173656,-0.7168045369,-0.7231358673,0.006331330431,0.69862989,0.7020547918,-0.003424901793,0.1793705254,0.2004751012,-0.02110457573,-0.4902506456,-0.04686308551,-0.4433875601,0.009338917757,-0.1049426594,0.1142815772,-0.001539264807,-0.04278996225,0.04125069744,-0.009783565981,0.01664091416,-0.02642448014,0.00320843923,-0.03605365783,0.03926209706,0.9242749214,0.7182329768
train,20260604_185934,C0_neutral,v007,ok,22,0.088364,attached,attached,False,5.172365975,16.38643899,8.054619559,6.776774074,0.5656497779,0.009022197367,0.5610887734,0.0414386593,-0.6313946893,-0.04663103355,0,11.50625318,1.496335949,-0.08742188812,-0.1007698112,0.0133479231,-0.6738669347,-0.7265691803,0.05270224564,0.654969904,0.7052819676,-0.05031206353,0.1809797144,0.2015804428,-0.02060072838,-0.5005718088,-0.04678913111,-0.4537826777,0.01086968371,-0.1030163552,0.1138860389,-0.001423823158,-0.0419010891,0.04047726595,-0.009664525525,0.01671835026,-0.02638287579,0.003704782694,-0.03511171256,0.03881649526,0.9440706771,0.8951040795
train,20260604_185934,C0_neutral,v007,ok,23,0.0944094,attached,attached,False,5.156796199,16.28793506,8.206405801,6.805094054,0.5736203603,0.009176953655,0.5773540174,0.04276865444,-0.6504704758,-0.04818490244,0,11.74179644,1.497242391,-0.0897393635,-0.1004589944,0.01071963093,-0.6388476588,-0.7331743262,0.09432666748,0.6194966765,0.7113273494,-0.09183067292,0.1800093116,0.2040833266,-0.02407401493,-0.5210928297,-0.04708602137,-0.4740068084,0.01349334286,-0.09745910903,0.1109524519,-0.001653210031,-0.04225738344,0.04060417341,-0.009183935312,0.01682846461,-0.02601239992,0.004571374821,-0.03301792014,0.03758929496,0.99258552,1.164437148
train,20260604_185934,C0_neutral,v007,ok,24,0.09996579999,attached,attached,False,5.137096874,16.16373063,8.263786335,6.763309997,0.5656758039,0.009084557866,0.552605163,0.04109230903,-0.6490201111,-0.04826182735,0,11.94423219,1.498342031,-0.09198174468,-0.1005005382,0.008518793534,-0.6082244365,-0.7373695336,0.1291450971,0.588688535,0.7152682842,-0.1265797492,0.1784472339,0.2054396964,-0.02699246245,-0.5317622639,-0.04667582558,-0.4850864383,0.01796319031,-0.09518985103,0.1131530413,-0.001967149554,-0.04110490366,0.03913775411,-0.008897128269,0.01678065985,-0.02567778812,0.006039296091,-0.03200320684,0.03804250293,1.02298854,1.671998481
train,20260604_185934,C0_neutral,v007,ok,25,0.1060944,attached,attached,False,5.117590246,16.04120958,8.43528944,6.778597233,0.5862962674,0.009451605099,0.5417365893,0.04043766053,-0.6650243409,-0.04964041395,0,12.20082979,1.499360768,-0.08688506011,-0.1000326095,0.01314754942,-0.5977463804,-0.7447855671,0.1470391867,0.5785346917,0.7220545891,-0.1435198974,0.1736299499,0.2082047894,-0.03457483948,-0.5519121603,-0.04657833104,-0.5053338293,0.0209094107,-0.08852386009,0.1094332708,-0.002193286437,-0.04032014975,0.03812686331,-0.008129275386,0.01684638119,-0.02497565657,0.006976541035,-0.02953647768,0.03651301871,1.064575069,1.983884983
train,20260604_185934,C0_neutral,v007,ok,26,0.1116168,attached,attached,False,5.081358145,15.81487287,8.705112337,6.809827804,0.5925103491,0.009619889487,0.5859589085,0.04405048742,-0.7064092886,-0.05310555575,0,12.68200985,1.501571329,-0.07445108121,-0.09945394613,0.02500286492,-0.5974014698,-0.755198135,0.1577966652,0.5792515374,0.7314462869,-0.1521947495,0.1640095606,0.2126067728,-0.04859721223,-0.5924388199,-0.04716064636,-0.5452781735,0.02142458443,-0.08035795074,0.1017825352,-0.002415151771,-0.04126929945,0.03885414768,-0.006875537172,0.01703310565,-0.02390864283,0.007047569359,-0.02643356903,0.03348113839,1.132779986,1.955456801
train,20260604_185934,C0_neutral,v007,ok,27,0.1176561,attached,attached,False,5.060279702,15.68393878,8.861574384,6.858427758,0.5969398478,0.009732176942,0.5984652264,0.04517807906,-0.7300745308,-0.05511325206,0,12.93065301,1.502686174,-0.07352285202,-0.09908963276,0.02556678074,-0.5987432665,-0.7610726984,0.1623294319,0.5802702764,0.7367235413,-0.1564532648,0.1648803059,0.2151483936,-0.05026808776,-0.6172241858,-0.04734473372,-0.5698794521,0.02225011038,-0.07587924314,0.09812935352,-0.002519742807,-0.04124433473,0.03872459192,-0.006050887136,0.01713361479,-0.02318450192,0.007258527982,-0.0247536574,0.03201218538,1.172627425,2.003569284
train,20260604_185934,C0_neutral,v007,ok,28,0.1232478,attached,attached,False,5.055448999,15.65400831,10.17836326,6.709705,0.6006136261,0.009801428946,0.5737822064,0.04335614955,-0.7334005921,-0.05541723915,0,13.72027216,1.503124386,-0.06764453988,-0.09652813153,0.02888359165,-0.6116207193,-0.8083910832,0.1967703639,0.5900416097,0.7786111745,-0.1885695648,0.1746613489,0.2378622763,-0.06320092737,-0.6116353272,-0.04390543697,-0.5677298902,0.02059073912,-0.04983464097,0.0704253801,-0.001908066709,-0.03047662786,0.02856856116,-0.004693821001,0.01652018102,-0.02121400202,0.006704381874,-0.01622624917,0.02293063104,1.187077826,1.833483672
train,20260604_185934,C0_neutral,v007,ok,29,0.1292988,attached,attached,False,5.03129842,15.50480282,10.40225479,6.664870366,0.6462638091,0.01059701886,0.5302016483,0.04025541972,-0.7412643781,-0.05628030158,0,14.02689265,1.50419541,-0.0660576489,-0.09596233747,0.02990468857,-0.6466991194,-0.8166323862,0.1699332669,0.6241429821,0.7858837617,-0.1617407796,0.1817385535,0.2418345252,-0.06009597171,-0.6272495132,-0.04315244042,-0.5840970727,0.01818421947,-0.04772189685,0.06590611632,-0.001878013105,-0.02819708313,0.02631907003,-0.003395853925,0.01645225921,-0.01984811313,0.005864380742,-0.01539023291,0.02125461365,1.190408357,1.578868624
train,20260604_185934,C0_neutral,v007,ok,30,0.1352786,attached,attached,False,5.010328298,15.37582616,10.56358511,6.593072108,0.6911459442,0.01138040005,0.5139409978,0.03918415112,-0.7464912456,-0.05691436547,0,14.34419011,1.505459099,-0.06037861357,-0.095456745,0.03507813143,-0.6868794054,-0.821448582,0.1345691767,0.6641692103,0.7900269625,-0.1258577522,0.1852785862,0.2444323252,-0.05915373901,-0.6365505907,-0.04264679335,-0.5939037974,0.01501856546,-0.04800213389,0.06302069934,-0.001758564216,-0.0269222373,0.02516367308,-0.002444944715,0.01636714745,-0.01881209216,0.004803172221,-0.01535183348,0.02015500571,1.182286885,1.23257532
train,20260604_185934,C0_neutral,v007,ok,31,0.1411415,attached,attached,False,4.990440735,15.25400547,10.61699092,6.506862062,0.6887762701,0.01138657792,0.5129593568,0.03926516409,-0.7309863767,-0.05595433565,0,14.58618811,1.506855776,-0.05725226871,-0.0953340585,0.03808178979,-0.7209974152,-0.822769429,0.1017720137,0.6981061643,0.7911196214,-0.09301345707,0.189110757,0.2452913791,-0.0561806221,-0.6380000401,-0.042214769,-0.5957852711,0.008751272306,-0.04798112325,0.05673239555,-0.001602438558,-0.0262167662,0.02461432764,-0.001029214072,0.01621527428,-0.01724448835,0.002776619328,-0.01522353659,0.01800015592,1.164546496,0.5628640244
train,20260604_185934,C0_neutral,v007,ok,32,0.1471263,attached,attached,False,4.968118989,15.11785135,10.64795569,6.395017309,0.6728684566,0.0111735745,0.5141626879,0.03953410682,-0.7132185669,-0.05483956667,0,14.80307668,1.508342943,-0.05017245228,-0.09531303713,0.04514058485,-0.7611168954,-0.8235769582,0.06246006278,0.7387406902,0.7917844498,-0.0530437596,0.1899431389,0.2458474448,-0.05590430584,-0.6385584845,-0.04173891566,-0.5968195689,0.0006806706164,-0.04762195382,0.04830262443,-0.001715738457,-0.02561168135,0.02389594289,0.0009993927737,0.0160304985,-0.01503110572,0.0002140367367,-0.01497471368,0.01518875042,1.146835539,-0.286645218
train,20260604_185934,C0_neutral,v007,ok,33,0.152645,attached,attached,False,4.946733096,14.9879781,10.78316226,6.366797266,0.6797334467,0.01133637256,0.5193214353,0.04010339439,-0.7174417599,-0.05540277734,0,15.06324254,1.509759446,-0.05649333981,-0.09489411722,0.03840077741,-0.8042964739,-0.8258275022,0.02153102824,0.7795249399,0.7934912764,-0.01396633652,0.2059737448,0.2477247487,-0.0417510039,-0.6427936231,-0.04143557001,-0.6013580531,-0.00686769477,-0.04812180217,0.0412541074,-0.0019572788,-0.02464770699,0.02269042818,0.002628583251,0.01595877665,-0.0133301934,-0.00214099317,-0.01500189703,0.01286090386,1.139237314,-1.080627827
train,20260604_185934,C0_neutral,v007,ok,34,0.1586972,attached,attached,False,4.904547202,14.73343225,10.93992335,6.241327717,0.6388318435,0.01074587009,0.5733741236,0.04465833566,-0.7122527651,-0.05547516316,0,15.48393036,1.512809607,-0.06323065277,-0.09422806983,0.03099741706,-0.8399414001,-0.82424994,-0.01569146014,0.8126770154,0.7913880427,0.02128897277,0.2214853036,0.2489414764,-0.02745617279,-0.6491513416,-0.04093186371,-0.6082194779,-0.0146399034,-0.04905308968,0.03441318628,-0.002183096262,-0.02361423489,0.02143113863,0.004102489319,0.01569468916,-0.01159219984,-0.004486455748,-0.01503251149,0.01054605575,1.131485367,-1.899977265
train,20260604_185934,C0_neutral,v007,ok,35,0.164616,attached,attached,False,4.885942942,14.62186854,11.14488398,6.20990352,0.6449766554,0.01089054349,0.5486074689,0.04289203857,-0.7212834798,-0.05639244923,0,15.7372268,1.514260257,-0.06268475838,-0.09376229426,0.03107753588,-0.849445046,-0.8292627455,-0.02018230046,0.8213094498,0.79550076,0.02580868983,0.2256923852,0.2522827974,-0.02659041213,-0.6511203101,-0.04033513876,-0.6107851713,-0.0251012247,-0.0491354788,0.0240342541,-0.002223269138,-0.02163139382,0.01940812469,0.005919131709,0.01561558495,-0.009696453236,-0.007634120896,-0.01494374039,0.007309619498,1.127889261,-2.941542706
train,20260604_185934,C0_neutral,v007,ok,36,0.170778,attached,attached,False,4.863358984,14.48700962,11.30852367,6.251483452,0.6334488474,0.01074556291,0.5356636946,0.04207452751,-0.7318411114,-0.05748358397,0,15.96528406,1.515710003,-0.06334084085,-0.09333437863,0.02999353779,-0.8395224747,-0.831711013,-0.007811461661,0.8108029298,0.7972616303,0.01354129956,0.2267347715,0.2546142343,-0.02787946285,-0.6528691815,-0.04008727213,-0.6127819094,-0.02856491463,-0.04926106198,0.02069614735,-0.003951464339,-0.02020007584,0.0162486115,0.007320937139,0.01562069846,-0.008299761317,-0.008607418634,-0.0148437546,0.006236335962,1.120512735,-3.263972917
train,20260604_185934,C0_neutral,v007,ok,37,0.1763767,attached,attached,False,4.842399802,14.36241195,11.39949398,6.242669683,0.5934932215,0.01011134825,0.552562103,0.04358969354,-0.7254978559,-0.05723199081,0,16.13590304,1.517226634,-0.05790089019,-0.09296652191,0.03506563171,-0.8719899621,-0.8304506163,-0.04153934581,0.8433441119,0.7956935401,0.04765057174,0.2291063422,0.2552700344,-0.02616369221,-0.643999542,-0.03978860817,-0.6042109339,-0.02910559248,-0.04899248224,0.01988688977,-0.005238016591,-0.01920308422,0.01396506763,0.008301386312,0.01549823312,-0.00719684681,-0.008694909589,-0.01463585405,0.005940944465,1.098357991,-3.301656143
train,20260604_185934,C0_neutral,v007,ok,38,0.1820649,attached,attached,False,4.82417519,14.25450808,11.43011569,6.141241737,0.5411581584,0.009254545349,0.5368959352,0.04251384728,-0.691460963,-0.05475300492,0,16.25990696,1.518853004,-0.06312146738,-0.09306466851,0.02994320112,-0.8855140233,-0.8312112577,-0.05430276562,0.8554428109,0.7962831032,0.0591597077,0.2373541706,0.2559421945,-0.01858802387,-0.6185782354,-0.03897576032,-0.5796024751,-0.02993789393,-0.0468113788,0.01687348487,-0.006663943428,-0.01786343997,0.01119949654,0.009252209644,0.01521203356,-0.005959823921,-0.008876356308,-0.01387921537,0.005002859059,1.047445089,-3.333341885
train,20260604_185934,C0_neutral,v007,ok,39,0.1879353,attached,attached,False,4.783479762,14.01502817,11.83834864,6.181547154,0.5372612486,0.00926606889,0.4780083206,0.03817287572,-0.6683783189,-0.05337547779,0,16.66020039,1.521712845,-0.0536541484,-0.09172194924,0.03806780084,-0.9245747127,-0.835283534,-0.08929117862,0.8939020729,0.798700437,0.09520163583,0.2421905264,0.2611304465,-0.01893992014,-0.6011241183,-0.03766996639,-0.5634541519,-0.03274303986,-0.04912353976,0.0163804999,-0.007673854749,-0.01386378366,0.006189928909,0.009654047071,0.01493801379,-0.005283966718,-0.00954496233,-0.01432006126,0.004775098926,1.010137515,-3.507059671
train,20260604_185934,C0_neutral,v007,ok,40,0.1936545,attached,attached,False,4.762695061,13.89349935,11.98626208,6.130070374,0.5184067992,0.008979907464,0.4420190932,0.03545288779,-0.6443099959,-0.05167797124,0,16.82402039,1.523208213,-0.04585176464,-0.09127199816,0.04542023352,-0.942585203,-0.8364987167,-0.1060864864,0.9125120536,0.7993057811,0.1132062725,0.240605489,0.263003705,-0.02239821602,-0.5809308577,-0.03684568158,-0.5440851762,-0.03188762493,-0.04943074899,0.01754312407,-0.009156156238,-0.01222448719,0.003068330955,0.01036290203,0.01470587345,-0.004342971427,-0.00921499418,-0.01428466577,0.00506967159,0.9741172044,-3.362908228
train,20260604_185934,C0_neutral,v007,ok,41,0.199355,attached,attached,False,4.743242328,13.78023802,11.99522463,6.065162138,0.4640814398,0.008071845404,0.4681199293,0.03770033252,-0.6114721686,-0.04924529515,0,16.91810201,1.524831277,-0.0487582438,-0.09107295531,0.04231471151,-0.942288667,-0.8334926699,-0.1087959971,0.9115802903,0.7963655884,0.1152147019,0.2435296136,0.2623092902,-0.01877967657,-0.5719831745,-0.03618943914,-0.5357937354,-0.03322403203,-0.04813067447,0.01490664244,-0.009748112863,-0.01128606468,0.001537951821,0.01113286345,0.0143756435,-0.003242780049,-0.009522923657,-0.0137955784,0.00427265474,0.95258163,-3.466878338
train,20260604_185934,C0_neutral,v007,ok,42,0.2054113,transition,transition_before_post_stall,False,4.724811647,13.67335512,12.38094019,6.060264621,0.5151582334,0.008995184874,0.3457983334,0.02795772048,-0.601491324,-0.04863044349,0.006586347014,17.1784606,1.526119364,-0.03350905853,-0.08975737448,0.05624831595,-0.9770741088,-0.8373085879,-0.1397655209,0.9471662473,0.7985909363,0.148575311,0.2422246294,0.2671976314,-0.02497300196,-0.5579158807,-0.0353277367,-0.522588144,-0.03249345443,-0.05408597107,0.02159251664,-0.01057574061,-0.009489538565,-0.001086202049,0.01110588988,0.01431366314,-0.003207773257,-0.009241282036,-0.01538228919,0.006141007154,0.9374519481,-3.297239314
train,20260604_185934,C0_neutral,v007,ok,43,0.2118875,attached,attached,False,4.693911242,13.49509168,11.07471756,6.212320074,0.4881720632,0.008580093049,0.3708597021,0.03018131339,-0.5904015975,-0.04804807731,0,16.66038355,1.528605446,-0.04101747057,-0.09536271942,0.05434524884,-0.9673251604,-0.8386691541,-0.1286560063,0.9414321655,0.8047329317,0.1366992338,0.2260660891,0.2546858987,-0.02861980961,-0.5915811968,-0.03831570024,-0.5532654966,-0.03115773748,-0.03913416855,0.007976431063,-0.01167549187,-0.01787715982,0.006201667959,0.0113826668,0.01513570246,-0.003753035662,-0.00874586965,-0.01098482639,0.00223895674,0.9707356922,-3.141827594
train,20260604_185934,C0_neutral,v007,ok,44,0.2178864,attached,attached,False,4.655950021,13.27769574,11.54006763,6.318787476,0.4580330334,0.008116007493,0.3317576913,0.02721924366,-0.5830593251,-0.04783742549,0,16.98459937,1.531593602,-0.02791962457,-0.09384410943,0.06592448486,-0.9636581869,-0.8419931976,-0.1216649893,0.9385924705,0.8061985322,0.1323939384,0.2201380949,0.2603904538,-0.04025235892,-0.5958432097,-0.03736408216,-0.5584791276,-0.03133943539,-0.03979469534,0.008455259943,-0.01230066481,-0.01401141826,0.001710753452,0.01132754025,0.01499904307,-0.003671502823,-0.008655160535,-0.01099028978,0.002335129247,0.963041647,-3.086808038
train,20260604_185934,C0_neutral,v007,ok,45,0.2239625,attached,attached,False,4.636334307,13.16605243,11.6584947,6.349589337,0.4120012764,0.00733124556,0.350184299,0.02885262221,-0.6060485096,-0.04993395975,0,17.10853748,1.533171443,-0.01728865503,-0.0933830514,0.07609439637,-0.9595818208,-0.8400269016,-0.1195549191,0.9362914686,0.8038260378,0.1324654308,0.2108422494,0.2612073711,-0.0503651217,-0.611464382,-0.03758064304,-0.5738837389,-0.03246579529,-0.0396606036,0.007194808306,-0.01224849579,-0.01352703308,0.001278537291,0.01101780121,0.01509477592,-0.00407697471,-0.008890841605,-0.01086115838,0.001970316774,0.9810941054,-3.184074608
train,20260604_185934,C0_neutral,v007,ok,46,0.2298911,attached,attached,False,4.618437312,13.06460246,11.89194776,6.329422348,0.4186402907,0.007478248951,0.2715387771,0.02245950434,-0.5685148065,-0.04702297367,0,17.26889645,1.534657933,-0.03364681733,-0.09260342279,0.05895660546,-0.8764138413,-0.8424454076,-0.03396843364,0.8506707205,0.8052823278,0.04538839268,0.2135243657,0.26421588,-0.05069151429,-0.631688591,-0.03646115317,-0.5952274378,-0.03524558639,-0.04096584086,0.005720254474,-0.01350768168,-0.01154209831,-0.001965583375,0.01187693179,0.01483582686,-0.002958895074,-0.009577721106,-0.01113215693,0.001554435821,0.9866784023,-3.357795242
train,20260604_185934,C0_neutral,v007,ok,47,0.2360744,attached,attached,False,4.597451771,12.9461447,11.95142699,6.265852639,0.3772342416,0.006769364092,0.2405938844,0.01999082718,-0.5465509144,-0.0454126459,0,17.35995726,1.536306673,-0.04058052022,-0.09249328991,0.05191276969,-0.8451902893,-0.8423420713,-0.00284821793,0.8184660181,0.8049293195,0.0135366986,0.2147248959,0.2649225631,-0.05019766721,-0.6570684074,-0.03584118018,-0.6212272272,-0.03671866066,-0.03973554992,0.003016889264,-0.01439207144,-0.01082475127,-0.003567320179,0.01256417499,0.01464688298,-0.00208270799,-0.009887546424,-0.01069992989,0.0008123834618,1.017381562,-3.439198813
train,20260604_185934,C0_neutral,v007,ok,48,0.2425163,transition,transition_before_post_stall,False,4.579786875,12.84684929,12.17284081,6.253143113,0.3743083168,0.006742767071,0.2044989908,0.01705725978,-0.5407658138,-0.04510527378,0.001380171475,17.5093779,1.537779133,-0.03520423432,-0.09142812169,0.05622388737,-0.7776241049,-0.8403770778,0.06275297297,0.7527167541,0.8022033354,-0.04948658135,0.1983836554,0.2665755859,-0.06819193056,-0.6939203677,-0.03545415113,-0.6584662166,-0.03861861834,-0.04254285925,0.003924240917,-0.01375050014,-0.01012968376,-0.003620816385,0.01302289191,0.01457945983,-0.001556567916,-0.01031940384,-0.01136801273,0.001048608897,1.075063298,-3.563502339
train,20260604_185934,C0_neutral,v007,ok,49,0.2486015,transition,transition_before_post_stall,False,4.556113057,12.71437679,12.26506929,6.100602334,0.3405371234,0.006166289626,0.1335511251,0.01119738013,-0.4886319374,-0.04096856196,0.003220767749,17.57895692,1.539379354,-0.03612832256,-0.09107020001,0.05494187745,-0.7026910292,-0.8398847911,0.1371937619,0.678977386,0.8013681766,-0.1223907907,0.1845796509,0.2674122083,-0.08283255746,-0.7048393578,-0.0340745432,-0.6707648146,-0.03848374819,-0.04222280009,0.003739051903,-0.01381296321,-0.009477266004,-0.004335697202,0.01384167337,0.0141282356,-0.0002865622306,-0.01017732607,-0.01116614738,0.0009888213125,1.100869349,-3.471662905
train,20260604_185934,C0_neutral,v007,ok,50,0.2545642,transition,transition_before_post_stall,False,4.539106137,12.61963427,12.40753963,6.081792743,0.3212445025,0.0058387424,0.0960047195,0.00807952089,-0.472259409,-0.03974418946,0.007520995732,17.67954505,1.540882969,-0.02847474659,-0.09026731706,0.06179257048,-0.6985890601,-0.8368383794,0.1382493194,0.6761546292,0.7978980098,-0.1217433806,0.1779112236,0.2679653482,-0.09005412457,-0.7169985567,-0.03368510167,-0.683313455,-0.03778081203,-0.04397649184,0.006195679816,-0.01399546141,-0.009367936161,-0.004627525252,0.01466326582,0.01403355785,0.0006297079692,-0.009916976948,-0.01154326317,0.001626286218,1.113409573,-3.365106508
train,20260604_185934,C0_neutral,v007,ok,51,0.2658264,transition,transition_before_post_stall,False,4.487787168,12.33589312,14.16121456,5.389423754,0.2701690338,0.004966578061,-0.003395992941,-0.0002890665834,-0.4289146213,-0.03650917016,0.1795135742,18.56807037,1.544368033,-0.04179610824,-0.07799881827,0.03620271003,-0.7684770658,-0.7914429466,0.02296588074,0.7348984951,0.7483094379,-0.01341094274,0.2285347178,0.2692558979,-0.04072118007,-0.7022862596,-0.0304874697,-0.6717987899,-0.09115317321,-0.08419964547,-0.006953527734,0.007403517515,-0.009909340605,0.01731285812,0.01256779689,0.01276954776,-0.0002017508733,-0.02338856824,-0.02160439494,-0.001784173301,1.046814426,-7.828573736
train,20260604_185934,C0_neutral,v007,ok,52,0.2718244,transition,transition_before_post_stall,False,4.460376255,12.18566076,12.95221247,5.36118437,0.2600836031,0.004810557682,-0.02302379122,-0.001971826533,-0.4203557013,-0.03600052298,0.0391293899,17.97063866,1.546609041,-0.06621105777,-0.08660772737,0.0203966696,-0.786216721,-0.822754661,0.03653794002,0.751372847,0.78240949,-0.03103664295,0.2407477544,0.2688150305,-0.02806727607,-0.738817681,-0.03043418111,-0.7083834999,-0.1010918418,-0.0536213742,-0.04747046757,0.01067046191,-0.01035071608,0.02102117799,0.01399025446,0.01286298191,0.00112727255,-0.0256227913,-0.01359090166,-0.01203188964,1.090062086,-8.56835673
train,20260604_185934,C0_neutral,v007,ok,53,0.2823505,transition,transition_before_post_stall,False,4.448803873,12.12251174,14.32492815,5.036832236,0.2522394811,0.004677607237,-0.03828965834,-0.003287771253,-0.4136988499,-0.03552257307,0.2042835071,18.59132682,1.547176607,-0.05473366189,-0.0767939963,0.0220603344,-0.8207980839,-0.7886980676,-0.03210001631,0.7817357394,0.7451755903,0.03656014914,0.2561142363,0.2695464697,-0.01343223349,-0.6933994576,-0.02898536985,-0.6644140878,-0.09772853963,-0.08726714692,-0.01046139271,0.008501720556,-0.01011830498,0.01862002554,0.01782837865,0.01222708202,0.00560129663,-0.0246419612,-0.02200415208,-0.00263780912,1.017076724,-8.234016573
train,20260604_185934,C0_neutral,v007,ok,54,0.2883993,transition,transition_before_post_stall,False,4.429681107,12.01852076,14.42467455,4.882016713,0.2052576544,0.003822793577,-0.03646505701,-0.003144617285,-0.3820771241,-0.03294897711,0.2198975984,18.60423661,1.548423489,-0.05608538899,-0.07594819823,0.01986280924,-0.8237373009,-0.7854823943,-0.03825490655,0.7837985213,0.7418015989,0.04199692237,0.2595160683,0.2692231573,-0.009707089008,-0.674418802,-0.02775667649,-0.6466621256,-0.09412119899,-0.08672312271,-0.007398076281,0.006830563509,-0.009344492187,0.0161750557,0.02007236548,0.01169635861,0.008376006865,-0.02352879663,-0.02167939571,-0.001849400923,0.9819026014,-7.863081185
train,20260604_185934,C0_neutral,v007,ok,55,0.2960251,transition,transition_before_post_stall,False,4.371427369,11.70449356,13.64351119,4.760909581,-0.2583471261,-0.004875670142,0.9032241092,0.07892882132,-0.4642408665,-0.04056798753,0.1092742676,17.99910571,1.552635086,-0.09145718552,-0.08176789836,-0.00968928716,-0.6734115466,-0.8067961719,0.1333846254,0.6328363847,0.7647426934,-0.1319063087,0.2477208875,0.2697677987,-0.0220469112,-0.8114714181,-0.03029510069,-0.7811763174,-0.08062336435,-0.04826257956,-0.03236078478,0.003063685559,-0.006447400236,0.009511085794,0.02599171058,0.01012685047,0.01586486011,-0.01962794313,-0.01174963579,-0.007878307343,1.169369753,-6.972682265
train,20260604_185934,C0_neutral,v007,ok,56,0.3018415,transition,transition_before_post_stall,False,4.335366334,11.51218326,13.98991101,4.559117835,-0.2133750666,-0.004060428032,0.5201565432,0.04583229748,-0.3291216878,-0.02899973729,0.1548336251,17.94363728,1.554700708,-0.09997134761,-0.07920985652,-0.02076149109,-0.7058553866,-0.7940330893,0.08817770267,0.6607503463,0.7513316613,-0.09058131501,0.2676472997,0.2688186805,-0.00117138081,-0.7359864519,-0.02569384243,-0.7102926095,-0.07351389065,-0.05296566729,-0.02054822336,-0.003849664464,-0.002466795901,-0.001382868564,0.02927513845,0.009190517168,0.02008462128,-0.01760306731,-0.01268274877,-0.004920318536,1.03914451,-6.057176732
train,20260604_185934,C0_neutral,v007,ok,57,0.3077673,transition,transition_before_post_stall,False,4.317039518,11.4150585,14.2420463,4.496071954,-0.1621843888,-0.003099395319,0.3670504304,0.03247903194,-0.2833983101,-0.02507694312,0.1916054861,17.97429169,1.555593737,-0.107950505,-0.07708247588,-0.03086802913,-0.6869946422,-0.7855293302,0.09853468798,0.639322063,0.7424224081,-0.1031003451,0.2736462127,0.2679682904,0.005677922308,-0.7198098916,-0.02450347952,-0.695306412,-0.05914972505,-0.06004344805,0.000893722999,-0.01336629273,-0.00331520886,-0.01005108387,0.03453037176,0.009052102514,0.02547826925,-0.01404404197,-0.01425624048,0.0002121985063,1.011506207,-4.801460546
