run_id,family_name,target_heading_deg,horizon_s,success,failure_label,notes,candidate_class,strict_family_success,useful_recoverable_candidate,boundary_evidence,actual_heading_change_deg,heading_ratio,terminal_speed_m_s,min_speed_m_s,initial_speed_m_s,height_change_m,specific_energy_initial_m,specific_energy_terminal_m,specific_energy_lost_m,energy_lost_per_deg_m_per_deg,max_alpha_deg,max_beta_deg,max_bank_deg,max_pitch_deg,max_rate_rad_s,min_true_wall_margin_m,min_floor_margin_m,min_ceiling_margin_m,min_true_margin_m,saturation_fraction,saturation_time_s,recoverable,terminal_glide_entry_proxy,terminal_recovery_entry_proxy,recovery_extension_compatible,unload_speed_gain_m_s,unload_exit_duration_s,horizon_limited,turn_authority_limited,energy_limited,safety_limited,exposure_limited,selected_method,family_status,finite_state_success,true_safe_trajectory,candidate_id,phase_search_scale,timing_scale,best_by_heading,best_by_terminal_speed,best_by_recoverable_heading,best_by_energy_lost_per_deg,selected_candidate,selection_reason
s001,canyon_steep_bank,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,26.535546662248237,0.8845182220749412,6.379834556678089,6.263348636665368,6.500000000000001,-0.5377791227764745,3.953414882772681,3.33675140579559,0.6166634769770911,0.02323914727765567,5.296339295779859,8.967251606800021,42.880860313041865,5.528489464015034,1.725983114524895,-0.6718658386569683,1.2622208772235255,1.2,-0.6718658386569683,0.0,0.0,False,False,False,False,0.03723543245780636,0.039999999999999925,True,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,canyon_steep_bank_t030_h096_a085_q105,0.85,1.05,False,False,False,False,False,
s001,canyon_steep_bank,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,28.692630718667527,0.9564210239555843,6.599956463895044,6.304984811122699,6.500000000000001,-0.6934338210911875,3.953414882772681,3.3267203748981076,0.6266945078745736,0.021841653838553184,5.376886364404189,9.844395426308521,46.22581210290934,11.714410034423334,1.9249380067346462,-0.6472631377869469,1.1065661789088126,1.2,-0.6472631377869469,0.0,0.0,False,False,False,False,0.17187378587215107,0.12,True,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,canyon_steep_bank_t030_h096_a100_q095,1.0,0.95,False,False,False,False,False,
s001,canyon_steep_bank,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,29.547458281857207,0.9849152760619069,6.627401645349099,6.30212637234903,6.500000000000001,-0.7161442683682555,3.953414882772681,3.3225128452288875,0.6309020375437937,0.021352159347363613,5.376886364404189,10.03614010354026,48.65716956187773,12.055406797436213,1.9654234964035393,-0.6435344973738291,1.0838557316317445,1.2,-0.6435344973738291,0.0,0.0,False,False,False,False,0.13328793950331974,0.07999999999999996,True,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,canyon_steep_bank_t030_h096_a100_q100,1.0,1.0,False,False,False,False,False,
s001,canyon_steep_bank,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,28.60119436296296,0.9533731454320987,6.596739480324716,6.2879330210847115,6.500000000000001,-0.697601736266726,3.953414882772681,3.320388670016394,0.6330262127562873,0.02213285937373381,5.389046141196102,10.271419459074245,50.43296921578954,11.037076499735138,1.9996053494751749,-0.6559203968018856,1.102398263733274,1.2,-0.6559203968018856,0.0,0.0,False,False,False,False,0.07044595966156653,0.039999999999999925,True,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,canyon_steep_bank_t030_h096_a100_q105,1.0,1.05,False,False,False,False,False,
s001,canyon_steep_bank,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,29.5637393371859,0.9854579779061967,6.857700988824942,6.316677598255206,6.500000000000001,-0.889680000547834,3.953414882772681,3.307265098949138,0.6461497838235433,0.02185615887266339,5.484443683751586,10.962300873675153,53.41533719847657,17.608042183178533,2.241597231222904,-0.6343211579415815,0.910319999452166,1.2,-0.6343211579415815,0.0,0.0,False,False,False,False,0.26853428214050723,0.12,False,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,canyon_steep_bank_t030_h096_a115_q095,1.15,0.95,False,False,False,False,False,
s001,canyon_steep_bank,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,30.357422726416818,1.0119140908805606,6.889611633017286,6.314969727782715,6.500000000000001,-0.9171915421911654,3.953414882772681,3.3021126603474236,0.6513022224252576,0.021454463651108924,5.484443683751586,11.15439166380709,56.094800365674146,18.139183688853496,2.241597231222904,-0.6300579944187756,0.8828084578088347,1.2,-0.6300579944187756,0.0,0.0,False,False,False,False,0.20120643512938408,0.07999999999999996,True,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,canyon_steep_bank_t030_h096_a115_q100,1.15,1.0,False,False,False,False,False,
s001,canyon_steep_bank,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,29.374991696324894,0.9791663898774965,6.844296357775618,6.304440643826469,6.500000000000001,-0.8878230529079231,3.953414882772681,3.299760669470292,0.653654213302389,0.022252064615363543,5.496561279017429,11.406816728865978,58.08966025517673,16.9816992491926,2.257814306995633,-0.6434479593464344,0.912176947092077,1.2,-0.6434479593464344,0.0,0.0,False,False,False,False,0.10486690521763364,0.039999999999999925,True,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,canyon_steep_bank_t030_h096_a115_q105,1.15,1.05,False,False,False,False,False,
s001,wingover_lite,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,11.590252095586719,0.3863417365195573,5.754222947209087,5.754222947209087,6.500000000000001,-0.14085803589508994,3.953414882772681,3.3467608084569807,0.6066540743157005,0.052341749714546706,7.681213983903882,2.242691877901234,17.27325969728653,12.352625922215774,1.3683157142094395,-0.7148762285327788,1.4826312221214604,1.2,-0.7148762285327788,0.0,0.0,False,False,False,False,-0.45838122458396846,0.2799999999999999,False,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,wingover_lite_t030_h096_a070_q095,0.7,0.95,False,False,False,False,False,
s001,wingover_lite,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,11.868234966054006,0.3956078322018002,5.81134388533835,5.81134388533835,6.500000000000001,-0.1849707450715179,3.953414882772681,3.336319660313774,0.6170952224589072,0.051995534653968965,7.630711515389741,2.1948207625657834,18.096773051284654,11.984015327991589,1.3724414082957666,-0.7522475866888714,1.4497834798599176,1.2,-0.7522475866888714,0.0,0.0,False,False,False,False,-0.4097956266291103,0.24,False,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,wingover_lite_t030_h096_a070_q100,0.7,1.0,False,False,False,False,False,
s001,wingover_lite,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,12.359134438247644,0.4119711479415881,5.747896104098799,5.747896104098799,6.500000000000001,-0.16191685296331104,3.953414882772681,3.3219929137805293,0.6314219689921519,0.05108949758148912,7.830103387047292,2.5833612419398757,19.236929934809865,13.303763943904201,1.3962016828074812,-0.7469035563014961,1.4457951115696985,1.2,-0.7469035563014961,0.0,0.0,False,False,False,False,-0.40277311969136953,0.19999999999999996,False,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,wingover_lite_t030_h096_a070_q105,0.7,1.05,False,False,False,False,False,
s001,wingover_lite,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,13.870031446647689,0.46233438155492296,5.710596196275223,5.710596196275223,6.500000000000001,-0.1352897060237792,3.953414882772681,3.3268361307200047,0.6265787520526764,0.0451750058723996,8.339707478911679,2.9382813250135795,21.317322561252226,13.782043481606436,1.6279584026395673,-0.6869544695034211,1.4670985819582474,1.2,-0.6869544695034211,0.0,0.0,False,False,False,False,-0.4816079281117318,0.2799999999999999,False,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,wingover_lite_t030_h096_a085_q095,0.85,0.95,False,False,False,False,False,
s001,wingover_lite,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,14.218685287725052,0.4739561762575017,5.780286428456041,5.780286428456041,6.500000000000001,-0.18816070605360014,3.953414882772681,3.314780741193754,0.638634141578927,0.04491513305595545,8.274250435950247,2.8557114333732825,22.304351837916684,13.198613732165747,1.6355114494862057,-0.7320299312569922,1.4285604789588362,1.2,-0.7320299312569922,0.0,0.0,False,False,False,False,-0.42868754529263864,0.24,False,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,wingover_lite_t030_h096_a085_q100,0.85,1.0,False,False,False,False,False,
s001,wingover_lite,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,14.966281438541419,0.49887604795138063,5.706194644004728,5.706194644004728,6.500000000000001,-0.16281178356435988,3.953414882772681,3.2967528094666414,0.6566620733060398,0.04387610082054134,8.516538590069993,3.3729296554818893,23.767154693958165,14.647496843980809,1.6592225932391966,-0.725453182087695,1.4241688988543195,1.2,-0.725453182087695,0.0,0.0,False,False,False,False,-0.4259054798380957,0.19999999999999996,False,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,wingover_lite_t030_h096_a085_q105,0.85,1.05,False,False,False,False,False,
s001,wingover_lite,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,16.10912534411162,0.5369708448037207,5.676999639833056,5.676999639833056,6.500000000000001,-0.14332144434272176,3.953414882772681,3.299304697892989,0.6541101848796922,0.040604947252383845,9.031125586092633,3.769406287209166,25.636275579625455,15.040127567220862,1.876124953907977,-0.6560339941687019,1.4500035700004013,1.2,-0.6560339941687019,0.0,0.0,False,False,False,False,-0.4957108581023322,0.2799999999999999,False,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,wingover_lite_t030_h096_a100_q095,1.0,0.95,False,False,False,False,False,
s001,wingover_lite,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,16.446106334033825,0.5482035444677942,5.762948233630726,5.762948233630726,6.500000000000001,-0.20609629805873642,3.953414882772681,3.2866443922321658,0.6667704905405154,0.04054275686888211,8.949527975564044,3.634953500864079,26.735648068564696,14.202123142865752,1.888542108356959,-0.709219454403045,1.405353038084923,1.2,-0.709219454403045,0.0,0.0,False,False,False,False,-0.4352652031379636,0.24,False,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,wingover_lite_t030_h096_a100_q100,1.0,1.0,False,False,False,False,False,
s001,wingover_lite,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,17.444091805730675,0.5814697268576892,5.6799903290341325,5.6799903290341325,6.500000000000001,-0.18048180360153876,3.953414882772681,3.2638754919092294,0.6895393908634517,0.03952853484965761,9.238339343146148,4.329961664874194,28.540962819914164,15.768471304130681,1.9067172676507824,-0.7017082774190815,1.4008493905624566,1.2,-0.7017082774190815,0.0,0.0,False,False,False,False,-0.4364224286133176,0.19999999999999996,False,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,wingover_lite_t030_h096_a100_q105,1.0,1.05,False,False,False,False,False,
s001,wingover_lite,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,18.6423989073599,0.6214132969119966,5.630542313193414,5.630542313193414,6.500000000000001,-0.15911121741467582,3.953414882772681,3.25674029841924,0.696674584353441,0.0373704364881066,9.763649135448542,4.9969414414780955,30.231942888945863,16.285234822697756,2.103564740886027,-0.617362792044255,1.430947269789886,1.2,-0.617362792044255,0.0,0.0,False,False,False,False,-0.5233941298464986,0.2799999999999999,False,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,wingover_lite_t030_h096_a115_q095,1.15,0.95,False,False,False,False,False,
s001,wingover_lite,30.0,0.96,False,true_safety_violation,safety_limited,boundary_evidence,False,False,True,18.39187472564824,0.6130624908549414,5.756096156469624,5.756096156469624,6.500000000000001,-0.24034486361368712,3.953414882772681,3.248372922447698,0.7050419603249831,0.038334425981152026,9.659155499608563,4.7343486639069425,31.3294079999522,15.132210212870707,2.1229490964329454,-0.6830644890885704,1.3796303976186284,1.2,-0.6830644890885704,0.0,0.0,False,False,False,False,-0.4329699149147359,0.24,False,False,False,True,False,family_replay_grid,retained_as_thesis_discussion_evidence,True,False,wingover_lite_t030_h096_a115_q100,1.15,1.0,False,False,False,False,False,
