split,session_label,case_id,throw_id,replay_status,alignment_window_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg
train,20260603_224414,C0_neutral,v002,ok,0.1,0.9311877,1.740567435,2.146329463,1.253056882,4.41928792,1.28844831,1.130329361,-0.05843567469,0.9512809245,0.07711530757,3.14842269,3.351200279,-0.2027775893,0.471420749,-0.1932263962,0.6646471452,0.8583393146,0.9191446531,-0.06080533853,0.9217683122,0.9870670039,-0.0652986917,-9.198084104,-13.34944456,4.151360455,-11.20565757,23.66364603,-34.8693036,-13.36813376,1.832423293,-15.20055705
train,20260603_224414,C0_neutral,v003,ok,0.1,1.0764654,1.78449332,2.151820313,1.29629939,4.542317507,1.055108948,0.8373816945,-0.03561890203,1.049437801,-0.1327263642,3.776244758,3.56096469,0.2152800679,0.1811721171,-0.09781356601,0.2789856831,0.9019107964,1.090675532,-0.1887647361,0.8378446686,1.013200733,-0.1753560645,-19.53498912,-12.3587414,-7.176247727,-13.86787208,28.01027775,-41.87814983,-7.121561254,2.019959974,-9.141521227
train,20260603_224414,C0_neutral,v004,ok,0.1,0.9165073,1.771760299,2.099535455,1.354943273,4.55322868,1.067625411,1.126011536,0.03736750443,1.247716856,-0.1472729116,2.989083149,3.08413707,-0.09505392124,0.04223691326,0.2139955665,-0.1717586532,0.9669749245,0.7078054845,0.2591694401,1.055065164,0.772285703,0.2827794607,-14.03964738,-1.329407742,-12.71023963,-24.21641009,29.38822654,-53.60463663,-6.216259254,16.77715894,-22.9934182
train,20260603_224414,C0_neutral,v007,ok,0.1,1.0368447,1.793385534,2.085027819,1.421671464,4.697041088,1.25079265,0.6741511089,0.5866063499,0.9371530049,-0.1159457247,3.369162468,3.559823518,-0.1906610499,-0.2107224977,0.4575872958,-0.6683097935,1.027878791,0.7568905281,0.2709882632,0.9913526985,0.729994114,0.2613585845,-29.70609472,0.7053338651,-30.41142858,-14.62049408,30.60294436,-45.22343844,4.008670689,24.28601244,-20.27734175
train,20260603_224414,C0_neutral,v008,ok,0.1,0.9636598,1.695683231,2.146559023,1.398028505,4.086193214,0.9915946597,1.02875331,0.06196598605,0.9544126152,-0.03076200224,2.992957629,3.172758952,-0.179801323,0.3937746891,-0.03942974579,0.4332044349,1.015464429,1.13429833,-0.1188339015,1.053758213,1.177073413,-0.1233152005,-5.777979002,-11.85074535,6.07276635,-13.1257227,22.57610461,-35.70182731,-20.09538367,3.689008353,-23.78439203
train,20260603_224414,C0_neutral,v009,ok,0.1,1.0377517,1.665871925,2.046121787,1.689714213,3.590492055,0.9417571945,0.9753957998,0.2010017653,1.073136099,-0.3100658774,2.122376291,2.089540092,0.03283619896,0.2850168884,0.3274745491,-0.04245766066,1.312081581,1.334688321,-0.02260674019,1.264350211,1.286134555,-0.02178434417,-1.369537856,-8.754853672,7.385315816,-17.16540481,38.45220954,-55.61761434,-13.79911798,0.7726851845,-14.57180317
train,20260603_224414,C0_neutral,v010,ok,0.1,0.9878504,1.690821139,2.090883707,1.496519596,4.159895053,0.650702407,1.15058829,0.21279696,1.047792555,-0.2425909236,2.527509126,2.556525394,-0.02901626741,0.05709580058,0.3157934797,-0.2586976792,1.11795206,0.9693846908,0.1485673691,1.131701784,0.9813071805,0.1503946033,-10.55709629,1.954363847,-12.51146014,-4.617558217,34.49263956,-39.11019777,-1.68548725,19.97595315,-21.6614404
heldout,20260603_215603,C0_neutral,v008,ok,0.1,1.1156548,1.893034407,2.083412406,1.383295324,5.122613401,1.393321419,0.8009383162,0.1162422883,0.9456306332,-0.4502049991,3.761315979,4.056428006,-0.2951120263,-0.07808482347,-0.3406969922,0.2626121687,0.9926456535,0.8443830941,0.1482625594,0.8897426457,0.7568497837,0.132892862,-0.1543684407,-17.30966132,17.15529288,-15.5742539,31.44517032,-47.01942422,5.174790559,-4.798727039,9.973517598
heldout,20260603_215603,C0_neutral,v010,ok,0.1,1.1783576,1.88842657,2.15399512,1.414876166,4.535910159,1.284996978,0.913361765,0.2965597991,1.495122361,-0.5439651514,3.591968853,3.025010771,0.5669580817,0.256969874,0.3955303659,-0.138560492,1.026743403,1.267655359,-0.2409119558,0.8713343072,1.075781544,-0.2044472372,-4.12554483,-1.0582115,-3.06733333,-13.90623662,37.65036788,-51.55660449,-5.174439817,17.66330947,-22.83774929
heldout,20260603_220741,C0_neutral,v002,ok,0.1,0.8235505,1.71266862,2.045061325,1.262577879,4.406725937,1.332722747,0.9337186845,-0.1855107614,0.9169864443,-0.2557215266,3.010606452,3.118211325,-0.1076048725,0.3643284015,-0.1250501136,0.4893785152,0.8682657863,0.812596805,0.05566898124,1.054295743,0.9866994253,0.0675963177,-19.44354164,-16.80756596,-2.635975677,-12.86279657,21.36518019,-34.22797676,-13.01546306,-1.898037248,-11.11742581
heldout,20260603_220741,C0_neutral,v008,ok,0.1,1.1465257,1.791468279,2.104009664,1.285978983,4.94023697,1.180324939,1.015290094,0.09996783025,1.024900666,-0.2106410997,3.440353378,3.883651055,-0.4432976773,0.5224844973,-0.5473052822,1.069789779,0.9045002993,1.070934875,-0.166434576,0.7889053855,0.9340696639,-0.1451642784,-3.166744038,-19.78506803,16.61832399,-13.02815672,28.21477159,-41.24292831,-16.04128471,-12.07949072,-3.961793994
heldout,20260603_221447,C0_neutral,v006,ok,0.1,0.9867953,1.551002019,2.070446882,1.557146139,2.350551368,0.6079754356,0.4678330113,0.0574001585,0.6068835025,-0.2667528052,2.299035229,1.45680359,0.8422316395,0.3436370585,0.2280298596,0.1156071989,1.171490659,1.75067191,-0.5791812505,1.187166841,1.774098346,-0.586931505,-6.597615965,-10.45858948,3.860973512,1.176974196,28.88778659,-27.7108124,-9.812752706,-10.75127911,0.9385264029
heldout,20260603_221447,C0_neutral,v009,ok,0.1,1.2804346,1.766241207,2.156965459,1.528867952,5.020562093,0.7702069747,0.84367535,0.3954489681,1.017821791,0.005265949901,3.234222693,3.667479809,-0.4332571167,-0.2738273021,0.2725256625,-0.5463529646,1.142266397,1.112769631,0.02949676612,0.8920927296,0.8690562027,0.02303652691,-8.043104128,0.7533635951,-8.796467723,-14.92883507,36.1417378,-51.07057287,14.11309386,21.61914349,-7.506049633
heldout,20260603_222247,C0_neutral,v001,ok,0.1,1.0433755,1.624937289,2.084833513,1.570358468,2.083101173,0.2771442353,0.3945479258,0.166063894,0.4785544774,-0.09580332097,2.66129417,1.288976438,1.372317732,-0.2581361404,0.3130591166,-0.5711952571,1.177249457,1.976395479,-0.7991460221,1.128308511,1.89423221,-0.7659236987,-18.03339033,-6.260255148,-11.77313518,-15.89147211,26.61060472,-42.50207683,5.703844191,1.064165349,4.639678842
heldout,20260603_222247,C0_neutral,v004,ok,0.1,1.0834325,1.855821367,2.07416972,1.529235092,4.788932652,1.556357239,1.132181888,-0.3204581641,1.224349162,-0.4597697143,3.030792553,3.246630722,-0.215838169,0.9181869604,-0.5738789984,1.492065959,1.134002932,0.9633550932,0.1706478386,1.046676126,0.8891694621,0.1575066639,21.7143584,-17.1174313,38.8317897,-18.28539732,35.89778387,-54.18318119,-21.65842168,-10.45397934,-11.20444234
heldout,20260603_222819,C0_neutral,v003,ok,0.1,0.9869025,1.727658261,2.016113716,1.365715632,4.485768328,0.8795631249,1.032718446,-0.145901339,1.072380548,-0.0954532435,3.137119761,3.19952949,-0.06240972928,0.2166816356,-0.3172475181,0.5339291537,0.9816131821,0.8969052327,0.08470794938,0.9946404858,0.9088083501,0.08583213578,1.229138158,-8.798017069,10.02715523,-13.44958945,28.84769435,-42.2972838,-4.239342809,0.8249385797,-5.064281388
heldout,20260603_222819,C0_neutral,v006,ok,0.1,1.0305903,1.743270554,1.930435659,1.453202384,4.508144424,0.1889553821,1.097166444,0.04389199039,1.022106209,0.07308990573,2.91589695,3.152566111,-0.2366691607,-0.4180373372,-0.1378039141,-0.2802334231,1.055633052,0.9321709018,0.1234621501,1.024299425,0.9045019168,0.1197975084,-3.771588896,-8.288942265,4.517353369,-22.15528775,29.90109106,-52.05637882,14.47930858,0.9561591612,13.52314942
heldout,20260603_223204,C0_neutral,v004,ok,0.1,1.1053168,1.77045339,1.986542338,1.551991611,4.407764148,0.6956702102,1.070418866,-0.04054695083,1.180518137,-0.04606119647,2.55785015,2.735045447,-0.1771952975,0.1788388413,-0.02635249072,0.205191332,1.154241793,1.072952106,0.08128968736,1.044263322,0.970719079,0.07354424303,13.74796672,1.779136766,11.96882996,-12.12325716,37.16390194,-49.2871591,0.2374006048,15.21830788,-14.98090728
heldout,20260603_223204,C0_neutral,v008,ok,0.1,0.8941123,1.734220494,2.095757344,1.374288279,3.97705147,0.846711866,0.9192368443,0.2779319314,0.974678731,-0.2376921808,2.655298817,2.640346581,0.01495223631,-0.1799588615,0.486562041,-0.6665209025,0.9774317096,0.9332118256,0.04421988403,1.093186739,1.043729994,0.049456745,-26.79070045,4.591739944,-31.38244039,-14.88396365,26.40676711,-41.29073077,7.617476683,22.97848381,-15.36100713
heldout,20260603_223824,C0_neutral,v005,ok,0.1,0.9692645,1.72420588,2.149568243,1.318302696,4.363386061,1.285105822,0.794055244,0.1177155069,0.8593365132,-0.09454501563,3.229879372,3.368173054,-0.1382936814,0.1097736647,0.2236715157,-0.113897851,0.9282088435,0.9181788356,0.01003000793,0.9576424634,0.9472944027,0.01034806075,-16.97825846,-4.562213952,-12.41604451,-11.96015467,25.89414527,-37.85429994,-7.078762876,15.25681298,-22.33557585
heldout,20260603_223824,C0_neutral,v007,ok,0.1,0.8427461,1.711217415,2.084851417,1.291777035,4.504009343,0.7963093158,0.9635247202,0.1376069262,0.9027344626,-0.1577441649,2.992425387,3.234597047,-0.2421716593,-0.09197192934,0.2375842399,-0.3295561692,0.9000244629,0.8132473805,0.08677708237,1.067966334,0.9649969077,0.1029694262,-23.59282032,-6.731691918,-16.8611284,-11.58801485,19.89486017,-31.48287502,0.8219918228,11.81765588,-10.99566406
heldout,20260603_224414,C0_neutral,v005,ok,0.1,0.9901911,1.756101477,2.038179217,1.446502153,4.590527402,0.9348849187,1.056498484,0.1088173808,1.117579267,-0.1846553636,3.223579972,3.216488554,0.007091418291,0.108192269,0.02975731437,0.07843495465,1.057650831,0.8075585961,0.2500922351,1.068127992,0.8155583261,0.2525696657,-14.75506443,-4.060850565,-10.69421386,-22.08164675,30.79440633,-52.87605308,-7.045382823,11.40737301,-18.45275584
heldout,20260603_224414,C0_neutral,v006,ok,0.1,0.9637022,1.71905216,2.08583582,1.338933218,4.570037321,1.275266583,0.9050370522,0.01360981613,0.8596664377,-0.2485497053,3.267437107,3.459656697,-0.1922195898,0.280584748,-0.1899805298,0.4705652778,0.9410198485,0.872571248,0.06844860052,0.9764633188,0.9054366048,0.07102671397,-13.94489464,-14.23838536,0.2934907195,-17.02573311,26.13449815,-43.16023125,-8.789410053,-0.3888677748,-8.400542279
