library_size_case_id,policy_id,history_length,launch_count,safe_success_rate,full_safe_success_rate,hard_failure_rate,physical_hard_failure_rate,floor_or_ceiling_violation_rate,physical_floor_or_ceiling_violation_rate,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_rate,no_viable_primitive_rate,mission_success_rate,front_wall_terminal_success_rate,wrong_wall_exit_rate,terminal_useful_rate,lift_capture_rate,mean_lift_dwell_time_s,mean_energy_residual_m,mean_net_specific_energy_delta_m,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_gross_specific_energy_loss_m,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_episode_flight_time_s,mean_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_min_wall_margin_m,selected_primitive_family_count,selected_variant_count,governor_rejection_count,belief_observation_count,belief_uncertainty,memory_changed_selection_rate,exploration_changed_selection_rate
light_cluster,directional_3d_residual_memory_h30,30,50,0.74,0.0,0.22,0.22,0.18,0.18,0.0,1.0,0.04,0.72,0.72,0.06,0.74,0.66,0.2844,-0.46252618957900427,-0.6909354498132297,0.02839870845158911,0.2471993067073174,0.719334158264819,2.74270589122754,2.34270589122754,13.919247203001307,0.9912000000000001,5.671157521057024,64.52602656804244,120.00063012694251,-0.016098132473973546,50,50,11,393,0.05502595529477088,0.02,0.0
light_cluster,no_memory_baseline,0,50,0.74,0.0,0.22,0.22,0.18,0.18,0.0,1.0,0.04,0.72,0.72,0.06,0.74,0.66,0.2844,-0.46244712010463823,-0.6908433068415917,0.028403473975084036,0.24720421144233642,0.7192467808166757,2.7427980341991782,2.3427980341991783,13.919247203001307,0.9912000000000001,5.671157521057024,64.52602656804244,120.00063012694251,-0.016125109047019026,50,50,11,0,1.0,0.0,0.0
no_cluster_no_merge,directional_3d_residual_memory_h10,10,50,0.72,0.0,0.22,0.22,0.16,0.16,0.0,1.0,0.06,0.7,0.7,0.08,0.72,0.66,0.28,-0.493486426339394,-0.651027424421442,0.029724862944515006,0.24516521769138136,0.680752287365957,2.7826139166193276,2.3826139166193276,13.852767592049927,0.9856,5.671157521057024,61.49958078791885,120.0,-0.022804771137544585,50,50,138,135,0.09271629530099824,0.14,0.0
no_cluster_no_merge,directional_3d_residual_memory_h3,3,50,0.74,0.0,0.2,0.2,0.16,0.16,0.0,1.0,0.06,0.72,0.72,0.06,0.74,0.66,0.2796,-0.49331034647513106,-0.6628213587091643,0.02861086247737944,0.24505133154941036,0.6914322211865437,2.7708199823316058,2.3708199823316054,14.241416613861599,0.9875999999999999,5.671157521057024,65.99097942587368,120.0006088120415,-0.024326141857588364,50,50,138,56,0.15586379586703245,0.34,0.0
no_cluster_no_merge,directional_3d_residual_memory_h30,30,50,0.72,0.0,0.22,0.22,0.16,0.16,0.0,1.0,0.06,0.7,0.7,0.08,0.72,0.66,0.28,-0.4935618293515835,-0.6514504054496975,0.0296891490916186,0.24519037808215308,0.681139554541316,2.782190935591072,2.382190935591072,13.852767592049927,0.9856,5.671157521057024,61.49929321469567,120.0,-0.022441921921368,50,50,99,387,0.05522593163775699,0.12,0.0
no_cluster_no_merge,no_memory_baseline,0,50,0.72,0.0,0.22,0.22,0.16,0.16,0.0,1.0,0.06,0.7,0.7,0.08,0.72,0.66,0.28,-0.49354713152922064,-0.6509286686657404,0.029699810830861862,0.24519321747134598,0.6806284794966022,2.782712672375029,2.3827126723750296,13.852767592049927,0.9856,5.671157521057024,61.4992627528524,120.0,-0.022850223532900733,50,50,138,0,1.0,0.0,0.0
super_light_cluster,directional_3d_residual_memory_h10,10,50,0.76,0.0,0.2,0.2,0.16,0.16,0.0,1.0,0.04,0.72,0.72,0.08,0.76,0.66,0.28,-0.45999325010666553,-0.6848971258556059,0.02807957336206554,0.24693541986818693,0.7129766992176715,2.7487442151851638,2.348744215185164,13.83174508148165,0.9915999999999999,5.671157521057024,65.49356349406095,120.00062267273552,-0.026720345215144114,49,50,16,135,0.09258360134227983,0.0,0.0
super_light_cluster,directional_3d_residual_memory_h3,3,50,0.76,0.0,0.2,0.2,0.16,0.16,0.0,1.0,0.04,0.72,0.72,0.08,0.76,0.66,0.2804,-0.46112236591618516,-0.6847349745610029,0.027931611615170535,0.24692357349764993,0.7126665861761735,2.748906366479767,2.348906366479767,13.834464958660623,0.9915999999999999,5.671157521057024,65.49804644382918,120.00062267273552,-0.026674926946380538,50,50,16,56,0.15569536232857906,0.12,0.0
super_light_cluster,directional_3d_residual_memory_h30,30,50,0.76,0.0,0.2,0.2,0.16,0.16,0.0,1.0,0.04,0.72,0.72,0.08,0.76,0.66,0.28,-0.4600107520708072,-0.6849006938210234,0.02807957336206554,0.24692495199494105,0.7129802671830889,2.748740647219746,2.3487406472197465,13.83174508148165,0.9915999999999999,5.671157521057024,65.49356349406095,120.00062267273552,-0.02672386574318911,49,50,16,390,0.05510911738638124,0.02,0.0
super_light_cluster,no_memory_baseline,0,50,0.76,0.0,0.2,0.2,0.16,0.16,0.0,1.0,0.04,0.72,0.72,0.08,0.76,0.66,0.28,-0.45999325010666553,-0.6848971258556059,0.02807957336206554,0.24693541986818693,0.7129766992176715,2.7487442151851638,2.348744215185164,13.83174508148165,0.9915999999999999,5.671157521057024,65.49356349406095,120.00062267273552,-0.026720345215144114,49,50,16,0,1.0,0.0,0.0
