candidate_id,selection_class,sweep_stage,split,score,longitudinal_score,lateral_score,parameter_count,lateral_parameter_count,dx_mae_m,dy_mae_m,altitude_loss_mae_m,sink_mae_m_s,roll_mae_deg,pitch_mae_deg,yaw_mae_deg,parameter_updates_json
joint_0186_attached_CY_beta_1.5,,attached_CY_beta,train,10.21612046,6.177864407,4.03825605,6,1,0.2734035858,0.6575242372,0.2972373131,0.2170662739,23.77451319,6.188787726,10.72586963,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0187_attached_CY_beta_0,,attached_CY_beta,train,14.13447792,6.668370015,7.466107904,5,0,0.319045602,1.47843971,0.3199881947,0.2243448133,30.10570729,6.948682531,30.09379292,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0188_attached_CY_beta_0.5,,attached_CY_beta,train,11.87031641,6.165223741,5.705092667,6,1,0.2770298094,1.063363377,0.3010603858,0.2126715482,27.16838488,6.062390129,19.40455562,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -0.6600889675014734, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0189_attached_CY_beta_0.75,,attached_CY_beta,train,11.2195564,6.088795179,5.130761219,6,1,0.2714847587,0.9262892589,0.2963680346,0.2107608374,26.08353463,6.06503987,16.17682964,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -0.9901334512522101, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0190_attached_CY_beta_1,,attached_CY_beta,train,10.76125155,6.087711028,4.673540523,6,1,0.2698126936,0.8156165009,0.2951202632,0.2115463475,25.14257629,6.135363808,13.78520493,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.3201779350029468, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0191_attached_CY_beta_1.25,,attached_CY_beta,train,10.45489235,6.143887044,4.31100531,6,1,0.2710510458,0.7270218368,0.2964826371,0.214568933,24.34430351,6.24005585,12.00076684,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.6502224187536836, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0192_attached_CY_beta_1.5,,attached_CY_beta,train,10.23856723,6.207569336,4.030997894,6,1,0.2746741212,0.6573235715,0.2978054939,0.2174466715,23.64889822,6.358097674,10.79167191,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0193_attached_CY_beta_0,,attached_CY_beta,train,14.18745718,6.940079724,7.247377456,5,0,0.3217596986,1.468043734,0.3149322365,0.2198189173,27.004212,10.44922918,31.22472684,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_moment_coeff"": 0.05689405939684328, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0194_attached_CY_beta_0.5,,attached_CY_beta,train,12.23026114,6.669184245,5.561076891,6,1,0.2841690067,1.062104222,0.3014624704,0.2129080811,24.13674515,10.80686158,21.41009745,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_moment_coeff"": 0.05689405939684328, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""side_force_beta_coeff"": -0.6600889675014734, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0195_attached_CY_beta_0.75,,attached_CY_beta,train,11.72142354,6.705807123,5.015616421,6,1,0.2792462706,0.9286137058,0.3004345734,0.2140291849,23.29300094,11.31072927,18.19704594,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_moment_coeff"": 0.05689405939684328, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""side_force_beta_coeff"": -0.9901334512522101, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0196_attached_CY_beta_1,,attached_CY_beta,train,11.40605555,6.81536799,4.590687555,6,1,0.2789471055,0.8207351196,0.3026515908,0.2178946542,22.63844413,11.84501172,15.84530502,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_moment_coeff"": 0.05689405939684328, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""side_force_beta_coeff"": -1.3201779350029468, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0197_attached_CY_beta_1.25,,attached_CY_beta,train,11.21043773,6.961674761,4.248762971,6,1,0.2820487001,0.7339313979,0.3065890782,0.2231551131,22.11924555,12.35052311,13.94160924,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_moment_coeff"": 0.05689405939684328, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""side_force_beta_coeff"": -1.6502224187536836, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0198_attached_CY_beta_1.5,,attached_CY_beta,train,11.08171649,7.10906938,3.972647114,6,1,0.2873283494,0.6653133649,0.3105369481,0.228296444,21.66995254,12.80535875,12.39018464,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_moment_coeff"": 0.05689405939684328, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0199_attached_CY_beta_0,,attached_CY_beta,train,14.23118506,7.065074581,7.166110474,7,0,0.3746437914,1.457358231,0.3222572298,0.2266256795,26.25430455,8.645282321,31.31420247,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_drag_residual_coeff"": 0.02557521809374836, ""post_stall_lift_residual_coeff"": -0.007940876209738794, ""post_stall_pitch_damping_coeff"": 1.9293719328896604, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0200_attached_CY_beta_0.5,,attached_CY_beta,train,12.21174544,6.675580209,5.536165229,8,1,0.3293125722,1.05579666,0.3021119102,0.2136910161,24.01929715,9.233622228,21.39016199,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_drag_residual_coeff"": 0.02557521809374836, ""post_stall_lift_residual_coeff"": -0.007940876209738794, ""post_stall_pitch_damping_coeff"": 1.9293719328896604, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -0.6600889675014734, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0201_attached_CY_beta_0.75,,attached_CY_beta,train,11.66395912,6.662645524,5.001313598,8,1,0.3241663006,0.9239456828,0.2980017182,0.2121130457,23.2964163,9.776130793,18.12119301,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_drag_residual_coeff"": 0.02557521809374836, ""post_stall_lift_residual_coeff"": -0.007940876209738794, ""post_stall_pitch_damping_coeff"": 1.9293719328896604, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -0.9901334512522101, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0202_attached_CY_beta_1,,attached_CY_beta,train,11.32351798,6.741060269,4.582457711,8,1,0.3260341855,0.8174663526,0.2979975325,0.2138812637,22.70434088,10.32154242,15.72907337,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_drag_residual_coeff"": 0.02557521809374836, ""post_stall_lift_residual_coeff"": -0.007940876209738794, ""post_stall_pitch_damping_coeff"": 1.9293719328896604, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.3201779350029468, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0203_attached_CY_beta_1.25,,attached_CY_beta,train,11.11375414,6.86983905,4.243915087,8,1,0.3314977199,0.7320382834,0.3004929891,0.2178426496,22.21370261,10.82311912,13.78838632,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_drag_residual_coeff"": 0.02557521809374836, ""post_stall_lift_residual_coeff"": -0.007940876209738794, ""post_stall_pitch_damping_coeff"": 1.9293719328896604, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.6502224187536836, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0204_attached_CY_beta_1.5,,attached_CY_beta,train,10.98333413,7.011103188,3.972230944,8,1,0.3391728874,0.6647138899,0.3037017718,0.2222906728,21.77305696,11.2677207,12.25201596,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_drag_residual_coeff"": 0.02557521809374836, ""post_stall_lift_residual_coeff"": -0.007940876209738794, ""post_stall_pitch_damping_coeff"": 1.9293719328896604, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0205_transition_CY_r_0,,transition_CY_r,train,10.21612046,6.177864407,4.03825605,6,1,0.2734035858,0.6575242372,0.2972373131,0.2170662739,23.77451319,6.188787726,10.72586963,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0206_transition_CY_r_0.5,,transition_CY_r,train,10.18078862,6.202545292,3.978243329,7,2,0.2751639055,0.6416972575,0.2979815145,0.2181044064,23.67998007,6.211089222,10.42051953,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5}"
joint_0207_transition_CY_r_0.75,,transition_CY_r,train,10.16480553,6.214965647,3.949839886,7,2,0.2761918802,0.6340876025,0.298315214,0.2186016734,23.63215249,6.223491957,10.28538511,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25}"
joint_0208_transition_CY_r_1,,transition_CY_r,train,10.1502245,6.228039858,3.922184647,7,2,0.2773239425,0.626681634,0.2986573939,0.219119099,23.58394219,6.236241104,10.15614499,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0}"
joint_0209_transition_CY_r_0,,transition_CY_r,train,10.23856723,6.207569336,4.030997894,6,1,0.2746741212,0.6573235715,0.2978054939,0.2174466715,23.64889822,6.358097674,10.79167191,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0210_transition_CY_r_0.5,,transition_CY_r,train,10.20298146,6.232740238,3.970241226,7,2,0.2763449425,0.6413505225,0.2985916317,0.2184870342,23.55006123,6.3845649,10.48522933,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5}"
joint_0211_transition_CY_r_0.75,,transition_CY_r,train,10.18725159,6.246335556,3.940916034,7,2,0.2772998069,0.633632264,0.2990093745,0.2190411299,23.50023154,6.398467797,10.34085076,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25}"
joint_0212_transition_CY_r_1,,transition_CY_r,train,10.17263314,6.259959164,3.912673978,7,2,0.278334724,0.6260903729,0.299408784,0.2195844604,23.45010031,6.412589468,10.20936622,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0}"
joint_0213_transition_CY_r_0,,transition_CY_r,train,10.43234471,6.117566519,4.31477819,6,1,0.2699813165,0.7269673609,0.296004596,0.2142273272,24.46032924,6.086505591,11.89681914,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.6502224187536836, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0214_transition_CY_r_0.5,,transition_CY_r,train,10.37497815,6.145408237,4.229569917,7,2,0.2709405299,0.7053682428,0.2971085765,0.215578311,24.35090534,6.105852234,11.39117078,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.6502224187536836, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5}"
joint_0215_transition_CY_r_0.75,,transition_CY_r,train,10.34958449,6.15941968,4.19016481,7,2,0.2715662076,0.6954152092,0.2976189468,0.2162258301,24.29531751,6.117827974,11.16338194,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.6502224187536836, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25}"
joint_0216_transition_CY_r_1,,transition_CY_r,train,10.32567152,6.173369747,4.152301771,7,2,0.2722890604,0.685724206,0.2981001858,0.2168544933,24.23912659,6.130263977,10.95377376,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.6502224187536836, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0}"
joint_0217_transition_CY_r_0,,transition_CY_r,train,10.45489235,6.143887044,4.31100531,6,1,0.2710510458,0.7270218368,0.2964826371,0.214568933,24.34430351,6.24005585,12.00076684,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.6502224187536836, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0218_transition_CY_r_0.5,,transition_CY_r,train,10.39806945,6.172603413,4.225466037,7,2,0.2720048418,0.7054246335,0.2976022663,0.2159151506,24.22823464,6.26750216,11.49905137,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.6502224187536836, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5}"
joint_0219_transition_CY_r_0.75,,transition_CY_r,train,10.37270536,6.186965404,4.185739957,7,2,0.2726154108,0.6954491509,0.2981255039,0.2165614225,24.16959126,6.28253944,11.27096629,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.6502224187536836, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25}"
joint_0220_transition_CY_r_1,,transition_CY_r,train,10.3482735,6.201275521,4.146997983,7,2,0.2733117811,0.6857197757,0.2986238113,0.2171898575,24.11050553,6.298059146,11.05141436,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.6502224187536836, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0}"
joint_0221_transition_CY_r_0,,transition_CY_r,train,10.54523824,6.582151991,3.96308625,6,1,0.2855402329,0.6610575637,0.3029801141,0.2217825026,22.30459649,8.876919045,11.43635521,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 2.8940578993344905, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0222_transition_CY_r_0.5,,transition_CY_r,train,10.51879043,6.615090793,3.903699638,7,2,0.2874349822,0.6466200965,0.3039819816,0.2229645321,22.20134661,8.941456839,11.0997697,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 2.8940578993344905, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5}"
joint_0223_transition_CY_r_0.75,,transition_CY_r,train,10.50655665,6.631404554,3.875152096,7,2,0.2884670787,0.6396107427,0.3044587835,0.2235343316,22.14993223,8.973477799,10.94340968,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 2.8940578993344905, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25}"
joint_0224_transition_CY_r_1,,transition_CY_r,train,10.49504872,6.64768959,3.847359129,7,2,0.2895505984,0.6327349198,0.3049247014,0.2240952085,22.09860246,9.005296654,10.79516385,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 2.8940578993344905, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0}"
joint_0225_transition_CY_r_0,,transition_CY_r,train,10.72036187,6.471117221,4.249244645,6,1,0.2809454,0.7304856483,0.3000115269,0.2175266908,22.91232802,8.592695889,12.89848565,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 2.8940578993344905, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.6502224187536836, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0226_transition_CY_r_0.5,,transition_CY_r,train,10.67603524,6.506085567,4.169949671,7,2,0.2822369484,0.7108204011,0.3011842347,0.2189021531,22.78519394,8.664055857,12.44848713,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 2.8940578993344905, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.6502224187536836, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5}"
joint_0227_transition_CY_r_0.75,,transition_CY_r,train,10.65757091,6.524933023,4.132637883,7,2,0.2830323998,0.7017633402,0.3018236641,0.2196321319,22.72221646,8.699731701,12.2336236,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 2.8940578993344905, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.6502224187536836, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25}"
joint_0228_transition_CY_r_1,,transition_CY_r,train,10.63976486,6.54359713,4.096167729,7,2,0.2838963381,0.6929179862,0.3024395121,0.2203413774,22.65953414,8.73532961,12.02499846,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 2.8940578993344905, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.6502224187536836, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0}"
joint_0229_transition_Cn_p_0,,transition_Cn_p,train,10.1502245,6.228039858,3.922184647,7,2,0.2773239425,0.626681634,0.2986573939,0.219119099,23.58394219,6.236241104,10.15614499,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0}"
joint_0230_transition_Cn_p_0.5,,transition_Cn_p,train,10.14111397,6.234844111,3.906269862,8,3,0.2782511169,0.6269132843,0.2987041283,0.2192785429,23.46466806,6.253538901,10.03932404,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.048716104539014066}"
joint_0231_transition_Cn_p_0.75,,transition_Cn_p,train,10.13699569,6.238292225,3.898703462,8,3,0.2787580558,0.6270519114,0.2987255431,0.2193575355,23.4067813,6.261438248,9.984413917,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.0730741568085211}"
joint_0232_transition_Cn_p_1,,transition_Cn_p,train,10.1332626,6.241889316,3.891373288,8,3,0.2793323825,0.6272066122,0.2987442176,0.2194356279,23.3499802,6.268899488,9.931484398,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.09743220907802813}"
joint_0233_transition_Cn_p_1.25,,transition_Cn_p,train,10.12971827,6.245444201,3.884274073,8,3,0.2799193404,0.6273781786,0.298758967,0.2195124809,23.2941779,6.275968655,9.880539318,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.12179026134753516}"
