summary_section,fan_branch,W_layer,primitive_family,failure_label,evidence_role,accepted,row_count,minimum_margin_min_m,minimum_margin_mean_m,energy_residual_min_m,energy_residual_mean_m,energy_residual_max_m,archive_prepared_status,mission_evidence_ready_status,archive_chunk_index,archive_chunk_count
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,96,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,240,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,primitive_entry_check_failed,partial_feedback,,258,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,true_safety_violation,ablation_diagnostic,,118,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,96,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,240,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,primitive_entry_check_failed,partial_feedback,,262,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,true_safety_violation,ablation_diagnostic,,118,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,96,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,241,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,primitive_entry_check_failed,partial_feedback,,258,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,true_safety_violation,ablation_diagnostic,,117,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_right,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,96,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_right,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,242,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_right,primitive_entry_check_failed,partial_feedback,,258,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_right,true_safety_violation,ablation_diagnostic,,116,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,recovery,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,96,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,recovery,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,233,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,recovery,primitive_entry_check_failed,partial_feedback,,198,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,recovery,true_safety_violation,ablation_diagnostic,,123,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,recovery,true_safety_violation,partial_feedback,,2,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W0,energy_retaining_bank,,,,2,0.0749196030200001,0.0794648434,-0.4911785975364373,-0.4231449604659816,-0.3551113233955258,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W0,lift_dwell_arc,,,,2,0.0749196030200001,0.0794648434,-0.4911785975364373,-0.4231449604659816,-0.3551113233955258,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W0,mild_coordinated_turn_left,,,,2,0.0749196030200001,0.0794648434,-0.487133693775863,-0.4217792107423495,-0.3564247277088359,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W0,mild_coordinated_turn_right,,,,2,0.0749196030200001,0.0794648434,-0.4911785975364373,-0.4231449604659816,-0.3551113233955258,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W0,recovery,,,,29,0.0057225496599999,0.0688131013001863,-0.5715792655962044,-0.3260599869873638,-0.1651721796165026,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W1,energy_retaining_bank,,,,2,0.0749196030200001,0.0794648434,0.0443261344069827,0.0542743819251916,0.0642226294434005,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W1,lift_dwell_arc,,,,2,0.0749196030200001,0.0794648434,0.0443261344069827,0.0542743819251916,0.0642226294434005,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W1,mild_coordinated_turn_left,,,,2,0.0749196030200001,0.0794648434,0.0449460978199143,0.0663386316255194,0.0877311654311245,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W1,mild_coordinated_turn_right,,,,2,0.0749196030200001,0.0794648434,0.0443261344069827,0.0542743819251916,0.0642226294434005,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W1,recovery,,,,31,0.0057225496599999,0.0750474202619355,-0.2972809519963739,-0.0597170507429512,0.1144388210294122,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,energy_retaining_bank,primitive_entry_check_failed,,,128,1.7718260000076924e-05,0.1094517720527344,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,glide,primitive_entry_check_failed,,,130,1.7718260000076924e-05,0.1089904346888462,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,lift_dwell_arc,primitive_entry_check_failed,,,129,1.7718260000076924e-05,0.1096846049217054,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,lift_entry,primitive_entry_check_failed,,,131,1.7718260000076924e-05,0.1092232345167939,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,mild_coordinated_turn_left,primitive_entry_check_failed,,,129,1.7718260000076924e-05,0.1096846049217054,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,mild_coordinated_turn_right,primitive_entry_check_failed,,,129,1.7718260000076924e-05,0.1096846049217054,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,recovery,primitive_entry_check_failed,,,99,1.7718260000076924e-05,0.1208408237105051,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,recovery,true_safety_violation,,,2,-0.0092319745978111,-0.0051446879424811,-0.5740537214128021,-0.5153660646347971,-0.456678407856792,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,energy_retaining_bank,primitive_entry_check_failed,,,128,1.7718260000076924e-05,0.1094517720527344,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,glide,primitive_entry_check_failed,,,130,1.7718260000076924e-05,0.1089904346888462,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,lift_dwell_arc,primitive_entry_check_failed,,,129,1.7718260000076924e-05,0.1096846049217054,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,lift_entry,primitive_entry_check_failed,,,131,1.7718260000076924e-05,0.1092232345167939,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,mild_coordinated_turn_left,primitive_entry_check_failed,,,129,1.7718260000076924e-05,0.1096846049217054,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,mild_coordinated_turn_right,primitive_entry_check_failed,,,129,1.7718260000076924e-05,0.1096846049217054,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,recovery,primitive_entry_check_failed,,,99,1.7718260000076924e-05,0.1208408237105051,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
readiness_status,all,"W0,W1",all,,,,5000,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,59,96
row_count_by_branch_layer,four_fan_branch,W0,,,,,2500,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
row_count_by_branch_layer,four_fan_branch,W1,,,,,2500,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
non_dry_w1_measured_updraft_by_branch,four_fan_branch,W1,,,,,2500,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W0,energy_retaining_bank,,,,4,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W0,lift_dwell_arc,,,,4,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W0,mild_coordinated_turn_left,,,,4,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W0,mild_coordinated_turn_right,,,,4,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W0,recovery,,,,33,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,energy_retaining_bank,,,,4,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,lift_dwell_arc,,,,4,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,mild_coordinated_turn_left,,,,4,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,mild_coordinated_turn_right,,,,4,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,recovery,,,,35,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,energy_retaining_bank,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,106,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,energy_retaining_bank,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,253,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,energy_retaining_bank,primitive_entry_check_failed,partial_feedback,,244,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,energy_retaining_bank,true_safety_violation,ablation_diagnostic,,105,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,glide,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,106,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,glide,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,253,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,glide,primitive_entry_check_failed,partial_feedback,,252,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,glide,true_safety_violation,ablation_diagnostic,,105,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,106,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,253,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,primitive_entry_check_failed,partial_feedback,,244,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,true_safety_violation,ablation_diagnostic,,105,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,106,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,253,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,primitive_entry_check_failed,partial_feedback,,250,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,true_safety_violation,ablation_diagnostic,,103,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,106,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,253,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,primitive_entry_check_failed,partial_feedback,,242,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,true_safety_violation,ablation_diagnostic,,103,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_right,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,106,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_right,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,252,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_right,primitive_entry_check_failed,partial_feedback,,242,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_right,true_safety_violation,ablation_diagnostic,,104,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,recovery,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,106,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,recovery,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,251,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,recovery,primitive_entry_check_failed,partial_feedback,,180,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,recovery,true_safety_violation,ablation_diagnostic,,107,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,recovery,true_safety_violation,partial_feedback,,4,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W0,energy_retaining_bank,,,,4,0.0561741395999999,0.096719203885,-0.4088306803807029,-0.2971027257102134,-0.2258852431824483,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W0,lift_dwell_arc,,,,4,0.0561741395999999,0.096719203885,-0.4088306803807029,-0.2971027257102134,-0.2258852431824483,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W0,mild_coordinated_turn_left,,,,4,0.0561741395999999,0.096719203885,-0.4102464919885573,-0.2977800869466582,-0.2260613508489646,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W0,mild_coordinated_turn_right,,,,4,0.0561741395999999,0.096719203885,-0.4088306803807029,-0.2971027257102134,-0.2258852431824483,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W0,recovery,,,,33,0.0071862930099999,0.0772868711345621,-0.531243523242245,-0.3124263413385507,-0.181212697431655,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W1,energy_retaining_bank,,,,4,0.0561741395999999,0.096719203885,-0.0573969675062837,-0.0054786771390604,0.0442576845905602,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W1,lift_dwell_arc,,,,4,0.0561741395999999,0.096719203885,-0.0573969675062837,-0.0054786771390604,0.0442576845905602,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W1,mild_coordinated_turn_left,,,,4,0.0561741395999999,0.096719203885,-0.0634251698839172,-0.0020198334232223,0.0502023989415496,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W1,mild_coordinated_turn_right,,,,4,0.0561741395999999,0.096719203885,-0.0573969675062837,-0.0054786771390604,0.0442576845905602,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W1,recovery,,,,35,0.0071862930099999,0.082991296636,-0.3783998252596006,-0.1010091004990051,0.0972850484346059,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,energy_retaining_bank,primitive_entry_check_failed,,,122,0.0006814530500001,0.1016535160956557,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,glide,primitive_entry_check_failed,,,126,0.0006814530500001,0.1014968712635714,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,lift_dwell_arc,primitive_entry_check_failed,,,122,0.0006814530500001,0.1016535160956557,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,lift_entry,primitive_entry_check_failed,,,125,0.0006814530500001,0.10171642200408,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,mild_coordinated_turn_left,primitive_entry_check_failed,,,121,0.0006814530500001,0.1018816192972727,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,mild_coordinated_turn_right,primitive_entry_check_failed,,,121,0.0006814530500001,0.1018816192972727,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,recovery,primitive_entry_check_failed,,,90,0.0006814530500001,0.1088971252066667,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,recovery,true_safety_violation,,,3,-0.031175523666272,-0.0175464795387651,-0.6186892000260746,-0.4934697432467028,-0.3804156649912533,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,energy_retaining_bank,primitive_entry_check_failed,,,122,0.0006814530500001,0.1016535160956557,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,glide,primitive_entry_check_failed,,,126,0.0006814530500001,0.1014968712635714,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,lift_dwell_arc,primitive_entry_check_failed,,,122,0.0006814530500001,0.1016535160956557,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,lift_entry,primitive_entry_check_failed,,,125,0.0006814530500001,0.10171642200408,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,60,96
