diagnostic_version,environment_block_id,library_size_case_id,policy_id,paired_case_count,neutral_mission_success_rate,controlled_mission_success_rate,mission_success_delta_control_minus_neutral,neutral_safe_geometric_rate,controlled_safe_success_rate,safe_success_delta_control_minus_neutral,neutral_wrong_wall_exit_rate,controlled_wrong_wall_exit_rate,neutral_floor_or_ceiling_rate,controlled_floor_or_ceiling_rate,neutral_mean_score,controlled_mean_launch_score,score_delta_control_minus_neutral,neutral_mean_terminal_specific_energy_m,controlled_mean_terminal_specific_energy_m
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h3,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,119.76710994723163,139.26914891255308,19.502038965321447,2.6476403680091396,2.8481952500786787
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h30,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,119.76710994723163,139.27352002127418,19.50641007404255,2.6476403680091396,2.845420137344721
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,no_memory_baseline,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,118.34383744804771,127.20259104505992,8.85875359701221,2.530987586895743,2.384157706955009
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,118.34383744804771,127.20259104505992,8.85875359701221,2.530987586895743,2.384157706955009
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,118.34383744804771,127.20259104505992,8.85875359701221,2.530987586895743,2.384157706955009
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,118.34383744804771,127.20259104505992,8.85875359701221,2.530987586895743,2.384157706955009
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,no_memory_baseline,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,115.08738106561607,125.75517614508819,10.667795079472114,2.232706873356686,2.294305894800905
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,115.08738106561607,125.6847327220904,10.59735165647433,2.232706873356686,2.2762876650326733
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,115.08738106561607,125.6847327220904,10.59735165647433,2.232706873356686,2.2762876650326733
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,115.08738106561607,125.6847327220904,10.59735165647433,2.232706873356686,2.2762876650326733
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,no_memory_baseline,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,118.34524146030321,121.45689569560449,3.1116542353012733,2.4731715141698984,2.323041657244376
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,118.34524146030321,121.45689569560449,3.1116542353012733,2.4731715141698984,2.323041657244376
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,118.34524146030321,121.45689569560449,3.1116542353012733,2.4731715141698984,2.323041657244376
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,118.34524146030321,121.61891064594656,3.2736691856433424,2.4731715141698984,2.3453889601274662
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,no_memory_baseline,2,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,20.0,40.0,20.0,2.4739097898647193,2.403651898071508
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,2,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,20.0,40.0,20.0,2.4739097898647193,2.403651898071508
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,2,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,20.0,40.0,20.0,2.4739097898647193,2.403651898071508
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,2,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,20.0,40.0,20.0,2.4739097898647193,2.403651898071508
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,no_memory_baseline,2,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,20.0,10.0,-10.0,2.4825696539006774,2.5406562526124308
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h10,2,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,20.0,10.0,-10.0,2.4825696539006774,2.5406562526124308
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h3,2,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,20.0,10.0,-10.0,2.4825696539006774,2.5406562526124308
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h30,2,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,20.0,10.0,-10.0,2.4825696539006774,2.5406562526124308
