diagnostic_version,environment_block_id,library_size_case_id,policy_id,paired_case_count,neutral_mission_success_rate,controlled_mission_success_rate,mission_success_delta_control_minus_neutral,neutral_safe_geometric_rate,controlled_safe_success_rate,safe_success_delta_control_minus_neutral,neutral_wrong_wall_exit_rate,controlled_wrong_wall_exit_rate,neutral_floor_or_ceiling_rate,controlled_floor_or_ceiling_rate,neutral_mean_score,controlled_mean_launch_score,score_delta_control_minus_neutral,neutral_mean_terminal_specific_energy_m,controlled_mean_terminal_specific_energy_m
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h30,20,0.8,0.9,0.09999999999999998,0.85,0.95,0.09999999999999998,0.05,0.05,0.15,0.0,80.00242915660448,126.32367093555759,46.32124177895311,2.374551761647798,2.561565939589175
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,no_memory_baseline,20,0.55,0.65,0.09999999999999998,0.65,0.8,0.15000000000000002,0.1,0.2,0.35,0.0,32.53782565318242,75.36426420382065,42.82643855063823,2.3136374354825704,2.3967695850944266
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.55,0.65,0.09999999999999998,0.65,0.8,0.15000000000000002,0.1,0.2,0.35,0.0,32.53782565318242,75.36770166892109,42.82987601573866,2.3136374354825704,2.3972502804540476
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.55,0.65,0.09999999999999998,0.65,0.8,0.15000000000000002,0.1,0.2,0.35,0.0,32.53782565318242,75.36770166892109,42.82987601573866,2.3136374354825704,2.397250280454047
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.55,0.65,0.09999999999999998,0.65,0.8,0.15000000000000002,0.1,0.2,0.35,0.0,32.53782565318242,75.36770166892109,42.82987601573866,2.31363743548257,2.3972502804540476
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,no_memory_baseline,20,0.55,0.75,0.19999999999999996,0.6,0.75,0.15000000000000002,0.05,0.05,0.4,0.1,30.559747297001888,90.20201909286877,59.642271795866876,2.1302034119844304,2.358201052722797
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.55,0.75,0.19999999999999996,0.6,0.75,0.15000000000000002,0.05,0.05,0.4,0.1,30.559747297001895,90.20029642892332,59.64054913192143,2.130203411984431,2.3594315585544585
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.55,0.75,0.19999999999999996,0.6,0.75,0.15000000000000002,0.05,0.05,0.4,0.1,30.559747297001888,90.20029642892331,59.64054913192142,2.1302034119844304,2.360269103333237
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.55,0.75,0.19999999999999996,0.6,0.75,0.15000000000000002,0.05,0.05,0.4,0.1,30.559747297001888,90.20029642892334,59.640549131921446,2.130203411984431,2.3594315585544585
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,no_memory_baseline,20,0.55,0.55,0.0,0.6,0.6,0.0,0.05,0.1,0.4,0.2,31.177399930675016,44.13332450809942,12.955924577424405,2.1619699677352626,2.2848349678380524
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.55,0.55,0.0,0.6,0.6,0.0,0.05,0.1,0.4,0.2,31.177399930675016,44.12875441283917,12.951354482164156,2.1619699677352626,2.2856637043379817
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.55,0.55,0.0,0.6,0.6,0.0,0.05,0.1,0.4,0.2,31.177399930675016,44.12875441283918,12.951354482164163,2.1619699677352626,2.285663704337982
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.55,0.55,0.0,0.6,0.6,0.0,0.05,0.1,0.4,0.2,31.177399930675016,44.128754412839186,12.95135448216417,2.1619699677352626,2.2856637043379817
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,no_memory_baseline,20,0.5,0.55,0.050000000000000044,0.55,0.65,0.09999999999999998,0.05,0.1,0.45,0.15,20.83343161880979,51.21729189442468,30.383860275614893,2.147324138897194,2.3066449918677434
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.5,0.55,0.050000000000000044,0.55,0.65,0.09999999999999998,0.05,0.1,0.45,0.15,20.83343161880979,51.21729189442468,30.383860275614893,2.147324138897194,2.3066449918677434
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.5,0.55,0.050000000000000044,0.55,0.65,0.09999999999999998,0.05,0.1,0.45,0.15,20.83343161880979,51.21729189442468,30.383860275614893,2.1473241388971944,2.306644991867744
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.5,0.55,0.050000000000000044,0.55,0.65,0.09999999999999998,0.05,0.1,0.45,0.15,20.83343161880979,51.21729189442468,30.383860275614893,2.1473241388971944,2.3066449918677443
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,no_memory_baseline,20,0.45,0.4,-0.04999999999999999,0.5,0.45,-0.04999999999999999,0.05,0.05,0.5,0.2,10.028928946303944,16.17041599433745,6.141487048033506,1.797193770833522,1.9932228175519389
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h10,20,0.45,0.4,-0.04999999999999999,0.5,0.45,-0.04999999999999999,0.05,0.05,0.5,0.2,10.02892894630394,16.170415994337453,6.141487048033513,1.797193770833522,1.9936652310742016
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h3,20,0.45,0.4,-0.04999999999999999,0.5,0.45,-0.04999999999999999,0.05,0.05,0.5,0.2,10.02892894630394,16.170415994337453,6.141487048033513,1.797193770833522,1.9936652310742016
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h30,20,0.45,0.4,-0.04999999999999999,0.5,0.45,-0.04999999999999999,0.05,0.05,0.5,0.2,10.02892894630394,16.170415994337453,6.141487048033513,1.797193770833522,1.993665231074202
