library_size_case_id,primitive_id,entry_role,primitive_variant_id,selection_algorithm,medoid_selection_reason,selection_rank_order,coverage_marginal_gain,coverage_worst_case,coverage_breadth,medoid_quality_score,medoid_design_centrality,medoid_distance_to_group_center,medoid_redundancy_penalty,robustness_environment_modes_seen,robustness_start_families_seen,robustness_active_fan_counts_seen
light_cluster,safe_exit_or_recovery_handoff,terminal_or_recovery,primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_69e9740260ec,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,2,0.0,0.0,0.4,0.28356666651591017,0.1981666651591019,3.2613290162099475,0.2784736415002276,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4
light_cluster,safe_exit_or_recovery_handoff,terminal_or_recovery,primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_027050569b0a,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,3,0.0,0.0,0.4,0.25542520077332553,0.2019376131062809,3.17756182322277,0.252898546168819,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4
light_cluster,safe_exit_or_recovery_handoff,terminal_or_recovery,primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_6544fd9d01a7,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,4,0.0,0.0,0.4,0.2872714547481298,0.2348061249000684,2.2776914683763563,0.32781591162127977,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4
light_cluster,safe_exit_or_recovery_handoff,terminal_or_recovery,primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_c39f26b8e57d,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,5,0.0,0.0,0.4,0.2849400691539204,0.2113561280975626,2.9664808592517393,0.44893877703449003,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4
super_light_cluster,energy_retaining_bank,inflight_only,primvar_energy_retaining_bank_inflight_only_429b2f7b1a4a,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.7272727272727273,0.0,0.7272727272727273,0.40478261751081807,0.22964435692636267,2.645609358251647,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,energy_retaining_bank,inflight_only,primvar_energy_retaining_bank_inflight_only_707a66ab85c6,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,1,0.0,0.0,0.7272727272727273,0.37778263590535244,0.2172202984474029,2.940061366994654,0.04552304580185229,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,energy_retaining_bank,inflight_only,primvar_energy_retaining_bank_inflight_only_f41bc95c5496,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,2,0.0,0.0,0.7272727272727273,0.38321532863233737,0.22609268026262477,2.736715988573036,0.34805733214102996,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,energy_retaining_bank,inflight_only,primvar_energy_retaining_bank_inflight_only_46fcbaa8f289,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,3,0.0,0.0,0.7272727272727273,0.3713392716713468,0.24369574701637592,2.39312183881666,0.3954712642540006,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,energy_retaining_bank,inflight_only,primvar_energy_retaining_bank_inflight_only_6688a08cb224,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,4,0.0,0.0,0.7272727272727273,0.3999088151176947,0.2415123936011486,2.352530544884434,0.43177991834512575,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,energy_retaining_bank,inflight_only,primvar_energy_retaining_bank_inflight_only_dd6d41942761,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,5,0.0,0.0,0.7272727272727273,0.39189199525110135,0.2522532858442452,2.0466703592205886,0.5699437578915847,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,energy_retaining_bank,inflight_only,primvar_energy_retaining_bank_inflight_only_87c95c06fe83,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,6,0.0,0.0,0.7272727272727273,0.3759104858511933,0.2591048585118309,2.0508968662411315,0.5607933576687264,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,energy_retaining_bank,inflight_only,primvar_energy_retaining_bank_inflight_only_5b0f943fb937,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,7,0.0,0.0,0.7272727272727273,0.3816554463781058,0.21049385772030915,3.066904219067675,0.573106152957828,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,energy_retaining_bank,inflight_only,primvar_energy_retaining_bank_inflight_only_b990004772e0,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,8,0.0,0.0,0.7272727272727273,0.3735993729726008,0.2814482751805334,1.4971351951657972,0.5919256295845252,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,energy_retaining_bank,inflight_only,primvar_energy_retaining_bank_inflight_only_9ea2ec285e42,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,9,0.0,0.0,0.7272727272727273,0.4038656425725164,0.2204746075433459,2.8774290847635284,0.6189436576938614,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,energy_retaining_bank,inflight_only,primvar_energy_retaining_bank_inflight_only_0106c4725127,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,10,0.0,0.0,0.7272727272727273,0.39029623883000775,0.25144723678492625,2.1432759671143353,0.6397458172707735,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,energy_retaining_bank,inflight_only,primvar_energy_retaining_bank_inflight_only_69d714e386c8,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,11,0.0,0.0,0.7272727272727273,0.3891579240043948,0.28551863398319927,1.378511158651626,0.6513537542362386,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,glide,inflight_only,primvar_glide_inflight_only_f252094e5f11,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.7272727272727273,0.0,0.7272727272727273,0.3964146047909737,0.14596422972791892,5.297471040377016,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,glide,inflight_only,primvar_glide_inflight_only_ed80404c47ef,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,1,0.0,0.0,0.7272727272727273,0.3563437751375207,0.19647544538853756,3.446388153968011,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,glide,inflight_only,primvar_glide_inflight_only_6e5db12749da,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,2,0.0,0.0,0.7272727272727273,0.3816245963390448,0.21757634033064266,2.698521738368009,0.36226444525198365,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,glide,inflight_only,primvar_glide_inflight_only_377ffa3b39b9,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,3,0.0,0.0,0.7272727272727273,0.3893208687854308,0.23356345503834788,2.2394117449561746,0.4856238903596023,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,glide,inflight_only,primvar_glide_inflight_only_9d1f141056b5,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,4,0.0,0.0,0.7272727272727273,0.3698357758132339,0.20944423263354056,2.8908608160187828,0.5772809970031477,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,glide,inflight_only,primvar_glide_inflight_only_17896d12fa60,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,5,0.0,0.0,0.7272727272727273,0.38313280052320864,0.1838778943672494,3.697776315782552,0.6282661924431279,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,glide,inflight_only,primvar_glide_inflight_only_b0b55461bad8,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,6,0.0,0.0,0.7272727272727273,0.37537837201158686,0.25267507266576683,1.7816322805074163,0.6446884499014847,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,glide,inflight_only,primvar_glide_inflight_only_37626a7a2556,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,7,0.0,0.0,0.7272727272727273,0.3813010296234443,0.2631211609794896,1.4950425793205313,0.675341580923865,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,glide,inflight_only,primvar_glide_inflight_only_a133053f9e0c,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,8,0.0,0.0,0.7272727272727273,0.3830048205943918,0.23137858288411323,2.4040169062395957,0.6701016669256326,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,glide,inflight_only,primvar_glide_inflight_only_d63007a96786,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,9,0.0,0.0,0.7272727272727273,0.3950616024285194,0.1934098158593506,3.354999998073947,0.6820405815044144,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,glide,inflight_only,primvar_glide_inflight_only_7bf26b5e630a,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,10,0.0,0.0,0.7272727272727273,0.3872118750578321,0.2368637616647875,2.202691633171879,0.7404928714817867,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,glide,inflight_only,primvar_glide_inflight_only_2cab795ffb6a,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,11,0.0,0.0,0.7272727272727273,0.37003639384122183,0.21145041291341954,2.940488931441607,0.7258183774976634,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4
super_light_cluster,launch_capture_energy_build,launch_capable,primvar_launch_capture_energy_build_launch_capable_1f0cc86b43a3,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.6363636363636364,0.0,0.6363636363636364,0.37787080512800253,0.1877989603709344,3.3373116711690924,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_energy_build,launch_capable,primvar_launch_capture_energy_build_launch_capable_8e8434622399,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,1,0.0,0.0,0.6363636363636364,0.3579331398599167,0.11342230769023033,7.249129186620333,0.15999577243203955,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_energy_build,launch_capable,primvar_launch_capture_energy_build_launch_capable_fc7b1f00e7a8,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,2,0.0,0.0,0.6363636363636364,0.33793296022274305,0.20508717798510953,2.967887937403823,0.43126029271415045,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_energy_build,launch_capable,primvar_launch_capture_energy_build_launch_capable_289d7bdfa9d5,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,3,0.0,0.0,0.6363636363636364,0.33800946801939896,0.20585225595166823,2.908992629972635,0.5292067695021527,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_energy_build,launch_capable,primvar_launch_capture_energy_build_launch_capable_7121711fd795,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,4,0.0,0.0,0.6363636363636364,0.3503930482252335,0.1630213913435525,4.285946918052521,0.5372258383542383,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_energy_build,launch_capable,primvar_launch_capture_energy_build_launch_capable_21c90626162f,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,5,0.0,0.0,0.6363636363636364,0.36124496455079297,0.18820722126591696,3.527119508017061,0.6278848686139209,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_energy_build,launch_capable,primvar_launch_capture_energy_build_launch_capable_de5000eb298f,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,6,0.0,0.0,0.6363636363636364,0.351907203904132,0.2614962814657679,0.8995368545011445,0.6689729028228,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_energy_build,launch_capable,primvar_launch_capture_energy_build_launch_capable_eea7f2be0eed,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,7,0.0,0.0,0.6363636363636364,0.34693488119799193,0.21177305440436692,2.7539044385685254,0.702561699092364,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_energy_build,launch_capable,primvar_launch_capture_energy_build_launch_capable_ffaf2d256abd,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,8,0.0,0.0,0.6363636363636364,0.3386701875674727,0.21245945143240574,2.6466741443040394,0.6987728463733875,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_energy_build,launch_capable,primvar_launch_capture_energy_build_launch_capable_cfc0ac479f45,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,9,0.0,0.0,0.6363636363636364,0.35619477726950033,0.22103868178622066,2.3411563614202033,0.7329979453064346,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_energy_build,launch_capable,primvar_launch_capture_energy_build_launch_capable_bed9b22c71a0,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,10,0.0,0.0,0.6363636363636364,0.35120284764962717,0.21278605225379582,2.602857176613296,0.7253220568108874,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_energy_build,launch_capable,primvar_launch_capture_energy_build_launch_capable_ab2b2f511f60,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,11,0.0,0.0,0.6363636363636364,0.3376364400314344,0.2021219760720225,2.921798583797296,0.7241520654936063,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_glide_stabilise,launch_capable,primvar_launch_capture_glide_stabilise_launch_capable_b0585ca92cea,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.6363636363636364,0.0,0.6363636363636364,0.3763100902305435,0.17219181139634465,3.8307855704035436,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_glide_stabilise,launch_capable,primvar_launch_capture_glide_stabilise_launch_capable_b7604014c9d2,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,1,0.0,0.0,0.6363636363636364,0.36137170689497783,0.204626159858747,2.953360820236888,0.441711489394509,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_glide_stabilise,launch_capable,primvar_launch_capture_glide_stabilise_launch_capable_a3f2b86c3e60,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,2,0.0,0.0,0.6363636363636364,0.35109451557686056,0.1018542466775741,8.270337200921084,0.4717808965468112,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_glide_stabilise,launch_capable,primvar_launch_capture_glide_stabilise_launch_capable_10d747437e4f,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,3,0.0,0.0,0.6363636363636364,0.3536231683367724,0.21804986518572197,2.53244154628953,0.546143258689983,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_glide_stabilise,launch_capable,primvar_launch_capture_glide_stabilise_launch_capable_8de4cf1553a3,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,4,0.0,0.0,0.6363636363636364,0.34584941669262176,0.14031234874421583,5.367503228345502,0.5461337115065886,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_glide_stabilise,launch_capable,primvar_launch_capture_glide_stabilise_launch_capable_5bd2823c4220,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,5,0.0,0.0,0.6363636363636364,0.3727829988749326,0.22782998874926522,2.1189884547331865,0.6574104323236926,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_glide_stabilise,launch_capable,primvar_launch_capture_glide_stabilise_launch_capable_b51df894c9b1,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,6,0.0,0.0,0.6363636363636364,0.35694547797335163,0.2058184160973365,2.961758081900667,0.6363386396930242,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_glide_stabilise,launch_capable,primvar_launch_capture_glide_stabilise_launch_capable_3cc3ee100a58,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,7,0.0,0.0,0.6363636363636364,0.37396535343077253,0.23965353430766465,1.941166688071372,0.7561765453638144,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_glide_stabilise,launch_capable,primvar_launch_capture_glide_stabilise_launch_capable_cb6591794c21,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,8,0.0,0.0,0.6363636363636364,0.35651407516443506,0.20150438800817072,2.8392884516454244,0.7295436496544132,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_glide_stabilise,launch_capable,primvar_launch_capture_glide_stabilise_launch_capable_0352331fd2c4,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,9,0.0,0.0,0.6363636363636364,0.3405326833020328,0.22350865120220703,2.210561990630419,0.7340985005637508,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_glide_stabilise,launch_capable,primvar_launch_capture_glide_stabilise_launch_capable_95bf6ea192c1,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,10,0.0,0.0,0.6363636363636364,0.3501738235078352,0.22901096235120189,2.0738533386969284,0.7611298318949051,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_glide_stabilise,launch_capable,primvar_launch_capture_glide_stabilise_launch_capable_3d330e81529b,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,11,0.0,0.0,0.6363636363636364,0.3634198381032255,0.22510747194122321,2.421967298137744,0.7799797478035853,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_lift_seek,launch_capable,primvar_launch_capture_lift_seek_launch_capable_cb59518fdafe,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.6363636363636364,0.0,0.6363636363636364,0.3700064507609954,0.19248875003409374,3.0527918440075497,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_lift_seek,launch_capable,primvar_launch_capture_lift_seek_launch_capable_bf3e231247d5,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,1,0.0,0.0,0.6363636363636364,0.36970442240919005,0.10613513318280987,7.811011181127375,0.18531527287827765,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_lift_seek,launch_capable,primvar_launch_capture_lift_seek_launch_capable_cc7b501df58c,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,2,0.0,0.0,0.6363636363636364,0.33619161168407874,0.18767369259846609,3.022951330232423,0.4168805182574047,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_lift_seek,launch_capable,primvar_launch_capture_lift_seek_launch_capable_99f33a2b11d3,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,3,0.0,0.0,0.6363636363636364,0.344867451272194,0.19109875514638777,3.223871093893481,0.5754301220212845,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_lift_seek,launch_capable,primvar_launch_capture_lift_seek_launch_capable_1b854dc3b0eb,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,4,0.0,0.0,0.6363636363636364,0.33676043924308896,0.19336196818856835,3.314238326968875,0.5828124989964121,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_lift_seek,launch_capable,primvar_launch_capture_lift_seek_launch_capable_3706670909ae,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,5,0.0,0.0,0.6363636363636364,0.3512280792951952,0.12970503537624603,5.950864708549146,0.6160074606616995,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_lift_seek,launch_capable,primvar_launch_capture_lift_seek_launch_capable_4eea94722db4,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,6,0.0,0.0,0.6363636363636364,0.3550763102770976,0.20985401186219343,2.436779648461726,0.6411302638469556,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_lift_seek,launch_capable,primvar_launch_capture_lift_seek_launch_capable_fe6bbba895f2,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,7,0.0,0.0,0.6363636363636364,0.3336316551413369,0.20374079383735494,2.6506263727711468,0.6951089930324366,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_lift_seek,launch_capable,primvar_launch_capture_lift_seek_launch_capable_0faa8488d3eb,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,8,0.0,0.0,0.6363636363636364,0.3489290399090743,0.2317146415151908,1.745929302330502,0.7243675700136809,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_lift_seek,launch_capable,primvar_launch_capture_lift_seek_launch_capable_383259b64683,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,9,0.0,0.0,0.6363636363636364,0.3529516314038693,0.23027388979621738,1.9910205990441734,0.7540990558151672,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_lift_seek,launch_capable,primvar_launch_capture_lift_seek_launch_capable_9724b72aeb63,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,10,0.0,0.0,0.6363636363636364,0.3392946158834225,0.1353704012586732,5.578174365211426,0.7174661807381617,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_lift_seek,launch_capable,primvar_launch_capture_lift_seek_launch_capable_789f7ed2440d,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,11,0.0,0.0,0.6363636363636364,0.3458269304849095,0.2006935472735428,2.7473064358924275,0.7492975338874908,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_safe_handoff,launch_capable,primvar_launch_capture_safe_handoff_launch_capable_ed4fb6878563,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.6363636363636364,0.0,0.6363636363636364,0.3777913744862977,0.18700465395388594,3.3120034372143143,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_safe_handoff,launch_capable,primvar_launch_capture_safe_handoff_launch_capable_998097d7a871,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,1,0.0,0.0,0.6363636363636364,0.3295233664372561,0.15887002800929204,4.54194845361965,0.21338355479111815,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_safe_handoff,launch_capable,primvar_launch_capture_safe_handoff_launch_capable_f603f769e86f,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,2,0.0,0.0,0.6363636363636364,0.3508778185863561,0.190596367682232,3.310881438050038,0.3635456292477117,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_safe_handoff,launch_capable,primvar_launch_capture_safe_handoff_launch_capable_cf1d48235a29,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,3,0.0,0.0,0.6363636363636364,0.33489749450374984,0.21261130867422948,2.547686783484651,0.49792503154516843,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_safe_handoff,launch_capable,primvar_launch_capture_safe_handoff_launch_capable_6c90dc55173b,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,4,0.0,0.0,0.6363636363636364,0.37245853234217713,0.17913077796753146,3.683310483817472,0.5623795605051753,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_safe_handoff,launch_capable,primvar_launch_capture_safe_handoff_launch_capable_42375a73e89d,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,5,0.0,0.0,0.6363636363636364,0.33497186251855215,0.21335498882225243,2.426831410092581,0.5424773115515962,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_safe_handoff,launch_capable,primvar_launch_capture_safe_handoff_launch_capable_6aa2742afb04,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,6,0.0,0.0,0.6363636363636364,0.33575658950975024,0.17574771327938182,3.9164431218752083,0.5404621600663819,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_safe_handoff,launch_capable,primvar_launch_capture_safe_handoff_launch_capable_a61b37a71a64,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,7,0.0,0.0,0.6363636363636364,0.34023842126099724,0.17511148533767326,3.8235114174972216,0.5754641714299757,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_safe_handoff,launch_capable,primvar_launch_capture_safe_handoff_launch_capable_9a5dd96fca09,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,8,0.0,0.0,0.6363636363636364,0.3658820676657454,0.20427522211224394,2.7522920519614815,0.6159471660350173,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
super_light_cluster,launch_capture_safe_handoff,launch_capable,primvar_launch_capture_safe_handoff_launch_capable_84d483c2c26b,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_marginal_coverage_medoid,9,0.0,0.0,0.6363636363636364,0.3698013262273122,0.19801326227306143,2.905329044180887,0.6270049164386936,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4
