surface_index,surface_name,command_level_norm,scenario_count,median_deflection_deg,mean_deflection_deg,between_scenario_std_deg,min_deflection_deg,max_deflection_deg,median_within_hold_std_deg,step_from_previous_norm,step_from_previous_deg,abs_step_from_previous_deg
3,Rudder,0.8,4,0.00893264772109027,0.0417499482074286,0.127525412327239,-0.0744413675256617,0.223575864913196,0.0301001055476679,0.05,0.0958053264020894,0.0958053264020894
3,Rudder,1,5,-0.0079021674317252,0.0197983781152896,0.106006130357345,-0.0777332086445657,0.199091446010888,0.0588054359032318,0.2,-0.0168348151528155,0.0168348151528155
4,Elevator,-1,5,1.5946479584802,2.71620381786628,3.97574841427667,-1.28108736251272,9.17491556314491,1.19307134874543,NaN,NaN,NaN
4,Elevator,-0.8,4,1.82434328917729,2.31592068778528,3.09562880978058,-0.901895750409539,6.51689192319607,1.33342395578547,0.2,0.229695330697093,0.229695330697093
4,Elevator,-0.75,1,1.0526987990085,1.0526987990085,0,1.0526987990085,1.0526987990085,0.673157265897623,0.05,-0.771644490168789,0.771644490168789
4,Elevator,-0.6,4,2.417488846197,1.75201743358837,1.73622329703891,-0.820283883749839,2.9933759257093,1.04778085794526,0.15,1.3647900471885,1.3647900471885
4,Elevator,-0.5,1,1.97451707466115,1.97451707466115,0,1.97451707466115,1.97451707466115,0.552845750745557,0.1,-0.44297177153585,0.44297177153585
4,Elevator,-0.45,1,-0.967629004845415,-0.967629004845415,0,-0.967629004845415,-0.967629004845415,0.982787982111348,0.05,-2.94214607950657,2.94214607950657
4,Elevator,-0.4,3,3.48021073626733,2.86661977842892,1.3689653265403,1.29820008144247,3.82144851757697,0.588490371441452,0.05,4.44783974111275,4.44783974111275
4,Elevator,-0.3,1,-3.22795973345747,-3.22795973345747,0,-3.22795973345747,-3.22795973345747,1.02869313502104,0.1,-6.7081704697248,6.7081704697248
4,Elevator,-0.25,1,0.624311734993304,0.624311734993304,0,0.624311734993304,0.624311734993304,0.23916918074999,0.05,3.85227146845077,3.85227146845077
4,Elevator,-0.2,4,1.62801088829739,0.661283832469251,3.06793550580947,-3.60845076009353,2.99756431337576,2.2232129074095,0.05,1.00369915330408,1.00369915330408
4,Elevator,-0.15,1,-3.00752673390033,-3.00752673390033,0,-3.00752673390033,-3.00752673390033,2.98709021237804,0.05,-4.63553762219771,4.63553762219771
4,Elevator,-0.1,1,-4.14619586031795,-4.14619586031795,0,-4.14619586031795,-4.14619586031795,1.01656648504792,0.05,-1.13866912641762,1.13866912641762
4,Elevator,-0.05,1,-3.89872908628794,-3.89872908628794,0,-3.89872908628794,-3.89872908628794,4.43995115581246,0.05,0.247466774030006,0.247466774030006
4,Elevator,0,5,0,-2.22044604925031e-17,3.17919492138249e-16,-4.44089209850063e-16,4.44089209850063e-16,0.96870800331549,0.05,3.89872908628794,3.89872908628794
4,Elevator,0.05,1,0.444558692501184,0.444558692501184,0,0.444558692501184,0.444558692501184,0,0.05,0.444558692501184,0.444558692501184
4,Elevator,0.1,1,0.588490827696225,0.588490827696225,0,0.588490827696225,0.588490827696225,3.7710355541602,0.05,0.14393213519504,0.14393213519504
4,Elevator,0.15,1,-0.759202796762271,-0.759202796762271,0,-0.759202796762271,-0.759202796762271,1.91049537676258,0.05,-1.3476936244585,1.3476936244585
4,Elevator,0.2,4,0.0097027196706001,-0.167506932671975,0.904942422789075,-1.33611675414931,0.646683584120215,0.574898720919115,0.05,0.768905516432871,0.768905516432871
4,Elevator,0.25,1,-1.06606554170809,-1.06606554170809,0,-1.06606554170809,-1.06606554170809,1.13175627030066,0.05,-1.07576826137869,1.07576826137869
4,Elevator,0.3,1,0.218623293662865,0.218623293662865,0,0.218623293662865,0.218623293662865,0.404344600073202,0.05,1.28468883537095,1.28468883537095
4,Elevator,0.4,3,-0.309466758729932,0.570953753370539,2.32859895186068,-1.18906731251136,3.21139533135291,1.12068443655208,0.1,-0.528090052392797,0.528090052392797
4,Elevator,0.45,1,-1.07554171169635,-1.07554171169635,0,-1.07554171169635,-1.07554171169635,0.568689479071718,0.05,-0.766074952966414,0.766074952966414
4,Elevator,0.5,1,-0.0261922542408044,-0.0261922542408044,0,-0.0261922542408044,-0.0261922542408044,0.668315848692742,0.05,1.04934945745554,1.04934945745554
4,Elevator,0.6,4,-0.628966782099132,-0.0796894472734053,2.34819302643044,-2.26003066301404,3.19920643811868,0.749672675501512,0.1,-0.602774527858328,0.602774527858328
4,Elevator,0.75,1,-0.247006781745581,-0.247006781745581,0,-0.247006781745581,-0.247006781745581,0.709448175045193,0.15,0.381960000353551,0.381960000353551
4,Elevator,0.8,4,1.35792405605564,1.15235052983637,2.04594424339218,-1.25957865085673,3.15313265809094,0.999724498310812,0.05,1.60493083780122,1.60493083780122
4,Elevator,1,5,0.896748603533442,0.454289762802751,2.41483428603762,-2.44562662926198,2.8186178338014,0.206592195066793,0.2,-0.461175452522195,0.461175452522195
