scenario_index,scenario_name,hold_seconds,command_dt_seconds,surface_index,surface_name,command_level_norm,lookup_deflection_deg,lookup_std_deg,lookup_min_deg,lookup_max_deg,valid_hold_count
5,fine_deadband,2,0.02,3,Rudder,0.45,0.356029081579307,0.120347867529263,0.150735889499127,0.409994979950024,4
5,fine_deadband,2,0.02,3,Rudder,0.6,0.230319106547793,0.0337274813931386,0.18926750869519,0.258976087871677,4
5,fine_deadband,2,0.02,3,Rudder,0.8,0.223575864913196,0.0131989108243154,0.210638095536621,0.23641719360251,4
5,fine_deadband,2,0.02,3,Rudder,1,0.199091446010888,0.0588054359032318,0.157509723513082,0.240673168508694,2
5,fine_deadband,2,0.02,4,Elevator,-1,9.17491556314491,2.66500238633858,7.29047430388656,11.0593568224032,2
5,fine_deadband,2,0.02,4,Elevator,-0.8,6.51689192319607,1.75561656717618,5.94952591111979,9.70510617053113,4
5,fine_deadband,2,0.02,4,Elevator,-0.6,2.9933759257093,0.0371964848840935,2.96980155672864,3.04269456997998,3
5,fine_deadband,2,0.02,4,Elevator,-0.45,-0.967629004845415,0.982787982111348,-2.47358809239634,-0.626678901287653,3
5,fine_deadband,2,0.02,4,Elevator,-0.3,-3.22795973345747,1.02869313502104,-3.95535562499089,-2.50056384192404,2
5,fine_deadband,2,0.02,4,Elevator,-0.2,-3.60845076009353,3.11229933039736,-5.42385834629028,1.18048421689038,4
5,fine_deadband,2,0.02,4,Elevator,-0.15,-3.00752673390033,2.98709021237804,-5.1197184790888,-0.895334988711852,2
5,fine_deadband,2,0.02,4,Elevator,-0.1,-4.14619586031795,1.01656648504792,-4.8650169154223,-3.42737480521359,2
5,fine_deadband,2,0.02,4,Elevator,-0.05,-3.89872908628794,4.43995115581246,-7.03824865669998,-0.7592095158759,2
5,fine_deadband,2,0.02,4,Elevator,0,-4.44089209850063e-16,1.70008556866716,-2.6253739794345,1.42116310663258,4
5,fine_deadband,2,0.02,4,Elevator,0.05,0.444558692501184,0,0.444558692501184,0.444558692501184,1
5,fine_deadband,2,0.02,4,Elevator,0.1,0.588490827696225,3.7710355541602,-5.82368507611954,0.821171199783768,3
5,fine_deadband,2,0.02,4,Elevator,0.15,-0.759202796762271,1.91049537676258,-3.77496582257832,-0.235125209938157,3
5,fine_deadband,2,0.02,4,Elevator,0.2,0.437137352939652,1.06491368845277,-0.31587033754368,1.19014504342298,2
5,fine_deadband,2,0.02,4,Elevator,0.3,0.218623293662865,0.404344600073202,-0.149051336409627,0.658560931334617,3
5,fine_deadband,2,0.02,4,Elevator,0.45,-1.07554171169635,0.568689479071718,-1.40979158412164,-0.301162034055009,3
5,fine_deadband,2,0.02,4,Elevator,0.6,-0.163362742852993,0.825497750013305,-0.847437308470718,0.676006824576018,4
5,fine_deadband,2,0.02,4,Elevator,0.8,3.15313265809094,1.24703038458214,1.01130124329028,3.18886639073157,3
5,fine_deadband,2,0.02,4,Elevator,1,2.8186178338014,0.382703687589702,2.54800546112162,3.08923020648117,2
