library_size_case_id,policy_id,history_length,launch_role,outer_case_index,outer_case_type,environment_block_id,episode_id,primitive_step_index,start_state_family,route_required_entry_class,selected_primitive_id,selected_primitive_variant_id,selected_memory_shield_status,selected_memory_shield_accepted,selected_memory_shield_baseline_variant_id,selected_memory_shield_memory_variant_id,selected_memory_shield_score_margin,selected_memory_shield_memory_correction_delta,selected_memory_near_tie_base_score_margin,selected_memory_near_tie_base_score_gap_to_best,selected_memory_near_tie_factor,selected_raw_memory_score_component,selected_effective_memory_score_component,selected_memory_shield_base_score_gap_to_baseline,selected_memory_shield_memory_opportunity_ratio,selected_memory_shield_candidate_path_confidence,selected_memory_shield_candidate_path_uncertainty,selected_memory_shield_exploration_score_component,selected_memory_shield_information_gain_score_component,selected_memory_shield_information_gain,selected_memory_shield_route_score_component,selected_memory_shield_route_exploitation_m,selected_memory_shield_route_information_gain,selected_memory_shield_route_confidence,selected_memory_shield_path_exit_margin_delta_m,selected_flow_map_grid_resolution_m,selected_flow_map_query_radius_m,selected_flow_map_reachable_attraction_m,selected_flow_map_reachable_attraction_confidence,selected_flow_map_reachable_attraction_query_count,selected_flow_map_reachable_attraction_observation_count,selected_flow_map_candidate_path_uncertainty,selected_flow_map_memory_guided_exploration_uncertainty,selected_flow_map_information_gain,selected_flow_map_information_gain_path_uncertainty,selected_flow_map_information_gain_reachable_uncertainty,selected_flow_map_information_gain_query_count,selected_flow_map_information_gain_low_confidence_query_count,selected_memory_route_score_component,selected_memory_route_gate,selected_memory_route_horizon_primitives,selected_flow_map_route_policy,selected_flow_map_route_exploitation_m,selected_flow_map_route_information_gain,selected_flow_map_route_confidence,selected_flow_map_route_front_progress,selected_flow_map_route_safe_fraction,memory_opportunity_policy,memory_policy_version
balanced_cluster,spatial_flow_belief_memory_h10,10,final_heldout,0,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_balanced_cluster_spatial_flow_belief_memory_h10_final_0000,7,inflight_boundary_near,boundary_near,lift_dwell_arc,primvar_lift_dwell_arc_transition_object_6ec1b0bf6c3e,baseline_and_memory_winner_match,True,primvar_lift_dwell_arc_transition_object_6ec1b0bf6c3e,primvar_lift_dwell_arc_transition_object_6ec1b0bf6c3e,0.0,0.0,0.03,0.0,0.1948711640970962,-0.0001134976064516,0.0786101979455288,0.0,0.0,0.0292306746145644,0.9707693253854356,0.0194153865077087,0.0786323153562202,0.4368461964234459,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.9707693253854356,0.9707693253854356,0.4368461964234459,0.9707693253854356,0.0,7,7,0.0,0.0,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,0.0,0.0,0.0,1.0,0.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
balanced_cluster,spatial_flow_belief_memory_h10,10,final_heldout,1,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_balanced_cluster_spatial_flow_belief_memory_h10_final_0001,0,launch_gate,launch_gate,safe_exit_or_recovery_handoff,primvar_safe_exit_or_recovery_handoff_transition_object_b20d7cee9c0f,accepted_shielded_information_gain_memory_switch,True,primvar_mild_turn_left_transition_object_ffd9b2179f40,primvar_safe_exit_or_recovery_handoff_transition_object_b20d7cee9c0f,0.0132491741124302,0.0145718052726243,0.03,0.0012707848083294,1.340601794496616e-06,0.0012525209076412,0.1302279724179664,0.0012707848083294,11.46677641809428,0.0119942307539648,0.6375636255001794,0.0127512725100035,0.113998906717044,0.6375636255001794,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.6041967610927544e-10,1.1230207527682969e-07,18,3,0.9999997989097308,0.6375636255001794,0.6375636255001794,0.9999997989097308,0.9999999866902828,25,25,0.0162290657009187,0.0999519229497071,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,0.0027833735183005,0.8548330077930854,0.0119942307539648,0.820280723590543,1.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
balanced_cluster,spatial_flow_belief_memory_h10,10,final_heldout,1,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_balanced_cluster_spatial_flow_belief_memory_h10_final_0001,1,inflight_nominal,inflight_stable,mild_turn_left,primvar_mild_turn_left_transition_object_db35ed6693fe,baseline_and_memory_winner_match,True,primvar_mild_turn_left_transition_object_db35ed6693fe,primvar_mild_turn_left_transition_object_db35ed6693fe,0.0,0.0,0.03,0.0,0.2637761608490629,0.0012024809412054,0.1071271891554154,0.0,0.0,0.0395664241273594,0.5932291644196924,0.0118645832883938,0.1067812495955446,0.5932291644196924,0.0,0.0,0.0,0.0,0.0,0.1,0.2,3.372414500602654e-08,0.0001037503353196,18,4,0.9604335758726406,0.5932291644196924,0.5932291644196924,0.9604335758726406,0.9999948866242744,25,25,2.882650474208072e-05,0.0001901843688895,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,5.791779828879278e-07,0.8083783063755956,2.282212426674421e-05,0.7445290076090816,1.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
balanced_cluster,spatial_flow_belief_memory_h10,10,final_heldout,1,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_balanced_cluster_spatial_flow_belief_memory_h10_final_0001,2,inflight_nominal,inflight_stable,mild_turn_left,primvar_mild_turn_left_transition_object_db35ed6693fe,baseline_and_memory_winner_match,True,primvar_mild_turn_left_transition_object_db35ed6693fe,primvar_mild_turn_left_transition_object_db35ed6693fe,0.0,0.0,0.03,0.0,0.417127333591388,0.001492048130095,0.1135964032542968,0.0,0.0,0.0625691000387082,0.6274855304288226,0.0125497106085764,0.112947395477188,0.6274855304288226,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.7624654982294466e-07,0.0002841907171928,18,8,0.937430899961292,0.6274855304288226,0.6274855304288226,0.937430899961292,0.9999833089045006,25,24,2.674351581338364e-05,0.0001632917977147,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,4.08689684225428e-07,0.8734781501057416,1.959501572577444e-05,0.8313270216789604,1.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
balanced_cluster,spatial_flow_belief_memory_h10,10,final_heldout,1,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_balanced_cluster_spatial_flow_belief_memory_h10_final_0001,3,inflight_nominal,inflight_stable,mild_turn_left,primvar_mild_turn_left_transition_object_db35ed6693fe,baseline_and_memory_winner_match,True,primvar_mild_turn_left_transition_object_db35ed6693fe,primvar_mild_turn_left_transition_object_db35ed6693fe,0.0,0.0,0.03,0.0,0.25665481861363,0.0008658701551877,0.1202375373363227,0.0,0.0,0.0384982227920445,0.6843462527847956,0.0136869250556959,0.12,0.6843462527847956,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.5784456177296954e-07,0.0003038474663268,18,9,0.9615017772079556,0.6843462527847956,0.6843462527847956,0.9615017772079556,0.9999860099235218,25,25,1.5339936894883997e-05,8.589096504398273e-05,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,1.2223931833120256e-07,0.952521079880848,1.0306915805277928e-05,0.9367078633821476,1.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
balanced_cluster,spatial_flow_belief_memory_h10,10,final_heldout,1,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_balanced_cluster_spatial_flow_belief_memory_h10_final_0001,4,inflight_nominal,inflight_stable,mild_turn_left,primvar_mild_turn_left_transition_object_db35ed6693fe,baseline_and_memory_winner_match,True,primvar_mild_turn_left_transition_object_db35ed6693fe,primvar_mild_turn_left_transition_object_db35ed6693fe,0.0,0.0,0.03,0.0,0.277369317128573,0.000600087371454,0.1201664423165608,0.0,0.0,0.0416053975692859,0.746213096209734,0.0149242619241946,0.12,0.746213096209734,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.8104341050519713e-08,0.0004450833748496,18,10,0.958394602430714,0.746213096209734,0.746213096209734,0.958394602430714,0.9999795069779864,25,24,0.0,0.0,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,0.0,0.3957784830836213,0.0,0.8132254337550979,0.6784179002426164,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
balanced_cluster,spatial_flow_belief_memory_h10,10,final_heldout,1,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_balanced_cluster_spatial_flow_belief_memory_h10_final_0001,5,inflight_nominal,inflight_stable,mild_turn_left,primvar_mild_turn_left_transition_object_db35ed6693fe,baseline_and_memory_winner_match,True,primvar_mild_turn_left_transition_object_db35ed6693fe,primvar_mild_turn_left_transition_object_db35ed6693fe,0.0,0.0,0.03,0.0,0.5333334755716798,0.0003985865991291,0.1202125795762298,0.0,0.0,0.0800000213357519,0.8143054424381643,0.0162861088487632,0.12,0.8143054424381643,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,12,0,0.919999978664248,0.8143054424381643,0.8143054424381643,0.919999978664248,1.0,19,18,0.0,0.0,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,0.0,0.0616080752477309,0.0,0.9469253571335476,0.2533024103650494,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
balanced_cluster,spatial_flow_belief_memory_h10,10,final_heldout,1,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_balanced_cluster_spatial_flow_belief_memory_h10_final_0001,6,inflight_recovery_edge,recoverable_degraded,lift_dwell_arc,primvar_lift_dwell_arc_transition_object_bf03ce2c6d12,baseline_and_memory_winner_match,True,primvar_lift_dwell_arc_transition_object_bf03ce2c6d12,primvar_lift_dwell_arc_transition_object_bf03ce2c6d12,0.0,0.0,0.03,0.0,0.4458151530665166,0.0005813741023413,0.0733781394244812,0.0,0.0,0.0668722729599775,0.902703136297,0.01805406272594,0.073118954040057,0.40621641133365,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.9331277270400224,0.902703136297,0.40621641133365,0.9331277270400224,0.0,7,6,0.0,0.0,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,0.0,0.0,0.0,0.9565267221033326,0.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
balanced_cluster,spatial_flow_belief_memory_h10,10,final_heldout,1,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_balanced_cluster_spatial_flow_belief_memory_h10_final_0001,7,inflight_boundary_near,boundary_near,recovery,primvar_recovery_transition_object_a94f6c0e93bc,baseline_and_memory_winner_match,True,primvar_recovery_transition_object_a94f6c0e93bc,primvar_recovery_transition_object_a94f6c0e93bc,0.0,0.0,0.03,0.0,0.2855674603475231,0.0002335195485383,0.0775970409411951,0.0,0.0,0.0428351190521284,0.9571648809478716,0.0191432976189574,0.0775303553567775,0.4307241964265421,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.9571648809478714,0.9571648809478716,0.4307241964265421,0.9571648809478714,0.0,7,6,0.0,0.0,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,0.0,0.0,0.0,1.0,0.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
balanced_cluster,spatial_flow_belief_memory_h10,10,final_heldout,1,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_balanced_cluster_spatial_flow_belief_memory_h10_final_0001,8,inflight_boundary_near,boundary_near,recovery,primvar_recovery_transition_object_a94f6c0e93bc,baseline_and_memory_winner_match,True,primvar_recovery_transition_object_a94f6c0e93bc,primvar_recovery_transition_object_a94f6c0e93bc,0.0,0.0,0.03,0.0,0.2095567396178639,0.0003265382993533,0.0785223139150158,0.0,0.0,0.0314335109426795,0.9685664890573203,0.0193713297811464,0.0784538856136429,0.4358549200757942,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.9685664890573203,0.9685664890573203,0.4358549200757942,0.9685664890573203,0.0,7,7,0.0,0.0,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,0.0,0.0,0.0,1.0,0.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
balanced_cluster,spatial_flow_belief_memory_h10,10,final_heldout,1,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_balanced_cluster_spatial_flow_belief_memory_h10_final_0001,9,inflight_boundary_near,boundary_near,recovery,primvar_recovery_transition_object_a94f6c0e93bc,baseline_and_memory_winner_match,True,primvar_recovery_transition_object_a94f6c0e93bc,primvar_recovery_transition_object_a94f6c0e93bc,0.0,0.0,0.03,0.0,0.2828490440270049,9.474333236769716e-05,0.07759018217606,0.0,0.0,0.0424273566040507,0.9575726433959492,0.0191514528679189,0.0775633841150719,0.4309076895281772,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.9575726433959492,0.9575726433959492,0.4309076895281772,0.9575726433959492,0.0,7,6,0.0,0.0,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,0.0,0.0,0.0,1.0,0.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
balanced_cluster,spatial_flow_belief_memory_h10,10,final_heldout,1,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_balanced_cluster_spatial_flow_belief_memory_h10_final_0001,10,inflight_boundary_near,boundary_near,recovery,primvar_recovery_transition_object_a94f6c0e93bc,baseline_and_memory_winner_match,True,primvar_recovery_transition_object_a94f6c0e93bc,primvar_recovery_transition_object_a94f6c0e93bc,0.0,0.0,0.03,0.0,0.2296185700583252,-0.0003327171446565,0.0781337363388014,0.0,0.0,0.0344427855087487,0.9655572144912512,0.019311144289825,0.0782101343737913,0.4345007465210631,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.9655572144912512,0.9655572144912512,0.4345007465210631,0.9655572144912512,0.0,7,7,0.0,0.0,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,0.0,0.0,0.0,1.0,0.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
balanced_cluster,spatial_flow_belief_memory_h10,10,final_heldout,1,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_balanced_cluster_spatial_flow_belief_memory_h10_final_0001,11,inflight_boundary_near,boundary_near,recovery,primvar_recovery_transition_object_a94f6c0e93bc,baseline_and_memory_winner_match,True,primvar_recovery_transition_object_a94f6c0e93bc,primvar_recovery_transition_object_a94f6c0e93bc,0.0,0.0,0.03,0.0,0.2925744132256943,-0.0007870438391439,0.0764667493812094,0.0,0.0,0.0438861619838541,0.9468767687732088,0.0189375353754641,0.0766970182706299,0.4260945459479439,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.9561138380161458,0.9468767687732088,0.4260945459479439,0.9561138380161458,0.0,7,7,0.0,0.0,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,0.0,0.0,0.0,0.9871185921234328,0.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
heavy_cluster,spatial_flow_belief_memory_h30,30,final_heldout,0,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0000,0,launch_gate,launch_gate,lift_dwell_arc,primvar_lift_dwell_arc_transition_object_c46f9c243b72,baseline_and_memory_winner_match,True,primvar_lift_dwell_arc_transition_object_c46f9c243b72,primvar_lift_dwell_arc_transition_object_c46f9c243b72,0.0,0.0,0.03,0.0,2.3439644281932916e-05,-0.0007090106324345,0.1486570838584622,0.0,0.0,0.0197533573069191,0.7162439707110041,0.01432487941422,0.12,0.7141956086330726,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.7530017763203617e-12,3.982372982270205e-10,18,5,0.9999964840533576,0.7162439707110041,0.7141956086330726,0.9999964840533576,0.9947967452143284,25,25,0.028657083858397,0.1646113108909933,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,-0.0015755853658187,0.934779125657819,0.0197533573069191,0.9381549975213768,1.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
heavy_cluster,spatial_flow_belief_memory_h30,30,final_heldout,0,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0000,1,inflight_boundary_near,boundary_near,safe_exit_or_recovery_handoff,primvar_safe_exit_or_recovery_handoff_transition_object_267e88f22b81,accepted_shielded_information_gain_memory_switch,True,primvar_mild_turn_right_transition_object_939eac7bb32e,primvar_safe_exit_or_recovery_handoff_transition_object_267e88f22b81,0.0493302172222529,0.0516383560914817,0.03,0.0021787584266295,0.3698148064056265,-0.0034938258458875,0.1775058191501661,0.0021787584266295,23.700817612609352,0.060633399835487,0.6398402683954046,0.012796805367908,0.1139623732942965,0.6398402683954046,0.0,0.0,0.0,0.0,0.0,0.1,0.2,3.66927804653061e-13,2.061608681611149e-10,18,4,0.944527779039156,0.6398402683954046,0.6398402683954046,0.944527779039156,0.9923984777484126,25,24,0.0639779342051063,0.5052783319623919,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,-0.0051532110113374,0.6959152021905971,0.060633399835487,0.6544460236202001,1.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
heavy_cluster,spatial_flow_belief_memory_h30,30,final_heldout,0,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0000,2,inflight_boundary_near,boundary_near,safe_exit_or_recovery_handoff,primvar_safe_exit_or_recovery_handoff_transition_object_267e88f22b81,accepted_shielded_information_gain_memory_switch,True,primvar_mild_turn_right_transition_object_939eac7bb32e,primvar_safe_exit_or_recovery_handoff_transition_object_267e88f22b81,0.0156998060947586,0.018284933449747,0.03,0.0022967430463294,0.2198107417501991,-0.003238501250539,0.1438231366088077,0.0022967430463294,7.961244719547241,0.0659194666422759,0.7092479528820351,0.0141849590576407,0.12,0.7082790672040751,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.5341218411532344e-15,1.819462600641806e-12,18,3,0.96702838873747,0.7092479528820351,0.7082790672040751,0.96702838873747,0.9646265105426064,25,25,0.0239502296306505,0.3690850861257069,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,-0.0059117962170669,0.3697314966755216,0.0659194666422759,0.8774994997810871,0.6718836269630901,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
heavy_cluster,spatial_flow_belief_memory_h30,30,final_heldout,0,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0000,3,inflight_boundary_near,boundary_near,mild_turn_right,primvar_mild_turn_right_transition_object_939eac7bb32e,baseline_and_memory_winner_match,True,primvar_mild_turn_right_transition_object_939eac7bb32e,primvar_mild_turn_right_transition_object_939eac7bb32e,0.0,0.0,0.03,0.0,0.2327968199622919,0.0004692298247851,0.1201092352110832,0.0,0.0,0.0349195229943437,0.833754123953492,0.0166750824790698,0.12,0.833754123953492,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,12,0,0.965080477005656,0.833754123953492,0.833754123953492,0.965080477005656,0.9999999999566896,19,19,4.009335611206648e-14,3.421487103694837e-12,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,-1.5866387378055142e-14,0.0624965771073608,1.6143852663519784e-12,0.9549667426420791,0.2543249501843901,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
heavy_cluster,spatial_flow_belief_memory_h30,30,final_heldout,0,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0000,4,inflight_boundary_near,boundary_near,mild_turn_right,primvar_mild_turn_right_transition_object_939eac7bb32e,accepted_shielded_information_gain_memory_switch,True,primvar_recovery_transition_object_40650ef9133c,primvar_mild_turn_right_transition_object_939eac7bb32e,0.0002233767073445,0.0002380269720922,0.03,8.000000000008001e-05,0.2784031826667418,0.0030121954069792,0.0784560061187162,8.000000000008001e-05,2.97533715114988,0.0417604774000112,0.9582395225999888,0.0191647904519997,0.077617401330599,0.4312077851699949,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.9582395225999888,0.9582395225999888,0.4312077851699949,0.9582395225999888,0.0,7,6,0.0,0.0,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,0.0,0.0,0.0,1.0,0.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
heavy_cluster,spatial_flow_belief_memory_h30,30,final_heldout,0,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0000,5,inflight_boundary_near,boundary_near,mild_turn_right,primvar_mild_turn_right_transition_object_939eac7bb32e,accepted_shielded_information_gain_memory_switch,True,primvar_recovery_transition_object_40650ef9133c,primvar_mild_turn_right_transition_object_939eac7bb32e,0.0004897536564874,0.0004559293786924,0.03,8.000000000008001e-05,0.2925039400719627,0.0020898402047482,0.0780573636221352,8.000000000008001e-05,5.699117233649531,0.0438755910107944,0.9561244089892056,0.0191224881797841,0.0774460771281256,0.4302559840451425,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.9561244089892056,0.9561244089892056,0.4302559840451425,0.9561244089892056,0.0,7,7,0.0,0.0,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,0.0,0.0,0.0,1.0,0.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
heavy_cluster,spatial_flow_belief_memory_h30,30,final_heldout,0,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0000,6,inflight_boundary_near,boundary_near,recovery,primvar_recovery_transition_object_40650ef9133c,baseline_and_memory_winner_match,True,primvar_recovery_transition_object_40650ef9133c,primvar_recovery_transition_object_40650ef9133c,0.0,0.0,0.03,0.0,0.3958971133194598,0.0003641545833099,0.076334017821503,0.0,0.0,0.0593845669979189,0.9406154330020812,0.0188123086600416,0.0761898500731685,0.4232769448509365,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.9406154330020812,0.9406154330020812,0.4232769448509365,0.9406154330020812,0.0,7,6,0.0,0.0,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,0.0,0.0,0.0,1.0,0.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
heavy_cluster,spatial_flow_belief_memory_h30,30,final_heldout,0,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0000,7,inflight_boundary_near,boundary_near,recovery,primvar_recovery_transition_object_40650ef9133c,baseline_and_memory_winner_match,True,primvar_recovery_transition_object_40650ef9133c,primvar_recovery_transition_object_40650ef9133c,0.0,0.0,0.03,0.0,0.3075344999568018,-0.0007822151511296,0.0770228976801636,0.0,0.0,0.0461301749935202,0.9538698250064798,0.0190773965001295,0.0772634558255248,0.4292414212529159,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0,0,0.9538698250064798,0.9538698250064798,0.4292414212529159,0.9538698250064798,0.0,7,7,0.0,0.0,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,0.0,0.0,0.0,1.0,0.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
heavy_cluster,spatial_flow_belief_memory_h30,30,final_heldout,1,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0001,0,launch_gate,launch_gate,mild_turn_left,primvar_mild_turn_left_transition_object_c5942d118f74,baseline_and_memory_winner_match,True,primvar_mild_turn_left_transition_object_c5942d118f74,primvar_mild_turn_left_transition_object_c5942d118f74,0.0,0.0,0.03,0.0,0.0023049002699163,1.867899810215068e-05,0.1152748215633368,0.0,0.0,0.0003457350404874,0.6397918266610885,0.0127958365332217,0.1151625287989959,0.6397918266610885,0.0,0.0,0.0,0.0,0.0,0.1,0.2,4.189819390086269e-06,0.0014531482969938,18,6,0.9996542649595124,0.6397918266610885,0.6397918266610885,0.9996542649595124,0.999795466204284,25,25,0.0001122717829065,0.0007570716453949,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,1.709024658550623e-05,0.7908512908198888,9.084859744739744e-05,0.7212308601044105,1.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
heavy_cluster,spatial_flow_belief_memory_h30,30,final_heldout,1,targeted_memory_opportunity_arena_wide_four_fan,targeted_memory_opportunity_arena_wide_four_fan,r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0001,1,inflight_nominal,inflight_stable,mild_turn_left,primvar_mild_turn_left_transition_object_db35ed6693fe,baseline_and_memory_winner_match,True,primvar_mild_turn_left_transition_object_db35ed6693fe,primvar_mild_turn_left_transition_object_db35ed6693fe,0.0,0.0,0.03,0.0,0.2651490559753597,0.0012095610994691,0.1070916027017049,0.0,0.0,0.0397723583963039,0.5931720501426849,0.0118634410028536,0.1067709690256832,0.5931720501426849,0.0,0.0,0.0,0.0,0.0,0.1,0.2,6.747025190510225e-07,0.0002164152825067,18,4,0.9602276416036962,0.5931720501426849,0.5931720501426849,0.9602276416036962,0.9999913136636998,25,25,1.9710451332204316e-10,1.4120713628632114e-09,4,bounded_short_horizon_route_value_from_candidate_exit_sparse_flow_map_probes,1.022812607450528e-11,0.7444553431503578,1.6944856354358536e-10,0.6592737910353393,1.0,decision_level_baseline_vs_candidate_path_memory_gap_audit,outer_loop_route_flow_belief_memory_v4_0
