session_label,case_id,throw_id,throw_path,termination_reason,launch_speed_m_s,duration_s,x0_m,y0_m,z0_m,phi0_rad,theta0_rad,psi0_rad,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,x_end_m,y_end_m,z_end_m,dx_m,dy_m,dz_m,altitude_loss_m,horizontal_distance_m,glide_ratio_x_over_altloss,glide_ratio_horizontal_over_altloss,sink_rate_m_s,mean_speed_m_s,mean_rate_confidence,sample_count,calibration_profile_hash,vicon_position_offset_m,split
20260603_134313,C0_neutral,throw_008,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_008,exit_gate_floor,5.101081704749186,1.231601400009822,1.2723636572815065,2.0751078823099185,1.4761097615099728,-0.010728753278171688,-0.07200144150780652,-0.17992605406499562,4.998634286079408,1.0215009250548632,0.269886966996331,-0.48878735040920174,0.20367363877498376,-0.0794987791451951,5.615350187558631,2.190842353228184,0.3805260649941369,4.342986530277125,0.1157344709182655,-1.0955836965158359,1.0955836965158359,4.344528336877005,3.964084664721323,3.9654919571123863,0.8895602883425583,3.801445919556241,0.95,201,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_009,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_009,exit_gate_floor,5.153655607041979,1.287767600035295,1.2664111508637306,2.1647623831958285,1.5488265159402395,0.0696521833143966,0.038965664620542295,-0.17385673630878262,4.999520858438748,1.1851102721698676,0.3540636086154406,0.07851105979247493,0.7823782518175569,-0.43077797418887953,5.115425083624755,2.5014762834943762,0.39169112149630236,3.8490139327610247,0.33671390029854775,-1.157135394443937,1.157135394443937,3.8637138228966634,3.3263297892729944,3.3390334799614148,0.8985591766808099,3.3615448325510298,0.95,199,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_010,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_010,exit_gate_floor,4.589954015809273,1.167658400023356,1.2612585044472446,2.087068074564907,1.5214813426326703,0.03715153264490256,0.0382525482725371,-0.14918214819217823,4.462166420055013,0.9288613308229786,0.5167469849688122,-0.45877903672359044,0.551032403598326,0.27952244371312224,4.895167425773195,2.195716618227441,0.3875531953469895,3.6339089213259506,0.10864854366253374,-1.1339281472856808,1.1339281472856808,3.6355327745094423,3.2047082789368546,3.206140338972915,0.9711129104736449,3.386043002036277,0.95,180,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_011,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_011,exit_gate_floor,4.916444580361465,1.1997485000174493,1.266200548831879,2.0415353378681793,1.578809364584718,0.10181151069124228,-0.0467716343022051,-0.15475633655214516,4.790958624424058,1.10173568789929,-0.059513774078522874,-0.144598310344206,-0.053827498377924665,0.20251287419433636,5.810382749995438,2.063038088979318,0.39668081813715383,4.544182201163559,0.02150275111113853,-1.1821285464475642,1.1821285464475642,4.5442330756330085,3.8440677325823516,3.8441107689083096,0.985313627339706,3.980764581566649,0.95,191,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_012,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_012,exit_gate_floor,4.86658293539563,1.1863650000304915,1.3135893419700548,2.053670839062272,1.5401456693589877,-0.04944956274317214,0.09812784814901354,-0.08990895289597267,4.797448281840799,0.48766844375527,0.6433408595782032,-0.5120547068780326,1.126428864705696,0.7023849110317563,4.818744334308064,1.920452312795959,0.38822611101300875,3.5051549923380088,-0.13321852626631303,-1.151919558345979,1.151919558345979,3.5076856609526224,3.042881741995074,3.04507865635101,0.9709655614556841,3.378516693124407,0.9499999999999998,192,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_013,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_013,exit_gate_floor,4.793552467952344,1.337700300035067,1.2537481323411486,2.0742373938155283,1.5943111524968865,0.07217053256430939,-0.02042115735997152,-0.12080980424573884,4.7285990145086085,0.8345013307688438,-0.5812027976630963,-0.38191788435930524,-0.0402181150201491,-0.1391659466615766,5.9647699618203704,2.4239372648823556,0.3870037738715616,4.711021829479222,0.3496998710668273,-1.207307378625325,1.207307378625325,4.723983136893475,3.9020898181234736,3.9128255326927084,0.9025245629336229,3.8160980517189436,0.95,213,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_014,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_014,exit_gate_floor,4.755370446183312,1.1251959999790415,1.2630180516354974,2.1315628576336327,1.468067590468552,0.17379154224867133,-0.08156923044691844,-0.1885764593600232,4.551469718367304,1.3812813939911082,-0.0832487397053967,-0.1697356117268392,0.1333463153908491,-0.21290383196234244,5.200159855347315,2.2897529612796825,0.3902233441017319,3.9371418037118175,0.1581901036460498,-1.07784424636682,1.07784424636682,3.9403184758882994,3.6527928937627783,3.655740139793167,0.9579168841578681,3.7135648578067326,0.95,181,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_015,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_015,exit_gate_floor,4.6536666935846664,1.0201985000167042,1.2823760267126851,2.1501138256809726,1.5289793712902386,0.017798302881774752,-0.11874500179995628,-0.04852292665433566,4.623433356645793,0.48765451686315897,0.25295544321176733,-0.05014491050004387,-0.1768286540914162,0.9828316734734805,5.14412790717949,1.7017798731391038,0.39811024319528643,3.8617518804668047,-0.4483339525418688,-1.130869128094952,1.130869128094952,3.887689663449324,3.414853040486005,3.4377891896284027,1.1084795047987581,4.0791579744482815,0.95,165,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_016,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_016,exit_gate_floor,5.049419373591055,1.2229588000336662,1.2736603152069605,2.0913522099310597,1.5275151922909058,0.03170699884646977,-0.012035311391785264,-0.23921114657369236,4.828104012359275,1.4295941942380934,0.4065069788727835,-0.05761573026849212,0.5783287371040623,-0.42146313213197517,5.2912288924517625,2.6591763152182297,0.3903005885842913,4.017568577244802,0.56782410528717,-1.1372146037066146,1.1372146037066146,4.057496948539826,3.5328147951582918,3.5679254692253344,0.9298879109216998,3.6153874279922733,0.95,190,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_017,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_017,exit_gate_floor,5.145174743171506,1.2451841000001878,1.3014975121773507,2.1215913484070485,1.5105175261212396,0.03876512381651098,-0.11231734817773642,-0.3272648954352997,4.6821300161212145,2.156782100762658,-0.1057216422360221,-0.2683403829158246,-0.08930354112774294,-0.76251717491936,5.983224133246609,2.98588829312603,0.3769307207689665,4.6817266210692585,0.8642969447189817,-1.133586805352273,1.133586805352273,4.76083746446769,4.13001156943986,4.199799646563647,0.9103768714619004,4.006917659917005,0.95,203,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_018,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_018,exit_gate_floor,5.1749546719259065,1.276183400012087,1.2896626532830888,2.0943126302590347,1.5031393508812176,0.1215960114608663,-0.04217952872459163,-0.18598146402454674,4.956927520429669,1.5177457703519528,-0.010098575596193093,-0.23797785152486284,0.5267615965168557,0.02719930794566499,5.810377700948348,2.131646366574515,0.39671018770805333,4.520715047665259,0.037333736315480426,-1.1064291631731642,1.1064291631731642,4.520869202935911,4.085860349794245,4.08599967662671,0.8669828828385363,3.8114733766437734,0.95,205,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_019,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_019,exit_gate_floor,4.626599547164392,1.0940274000167847,1.2582354657305652,2.1523507505028117,1.479674168817848,0.09827279077107809,-0.06460571408765237,-0.1732217468018744,4.472630901215555,1.1711454169719446,0.15086086018207046,-0.2538357414748314,0.008051806672411604,0.11303690884037954,5.094107921325108,2.2605143621918344,0.39038430111719513,3.8358724555945427,0.10816361168902278,-1.089289867700653,1.089289867700653,3.8373971468278496,3.5214432533844846,3.5228429645894788,0.9956696401606953,3.753197488661152,0.95,174,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_020,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_020,exit_gate_floor,5.197001792076426,1.194658399967011,1.2695320587623495,2.1339845840242533,1.4259089491469117,-0.024007614783601916,-0.02267376442578284,-0.20453327265746024,4.954493083969296,1.4321502260161216,0.6579508207627873,-0.6753151274757135,0.6344623148120887,-0.5212436402062641,5.311817351920132,2.917567508706088,0.39221953115287933,4.042285293157782,0.7835829246818347,-1.0336894179940324,1.0336894179940324,4.117532342451318,3.9105414283936484,3.9833360686247143,0.86525940638979,3.733113224122539,0.95,186,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_021,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_021,exit_gate_floor,5.021231140995987,1.2683023000136018,1.2938100374242039,2.08797434528915,1.5645448535921709,0.09217874696982342,0.1385323378361698,-0.1884165604922301,4.784982621196473,1.3977436940028445,0.4851499195418957,-0.37954388557625474,0.7675613303921971,0.12088738636366854,4.914629738722686,2.34523449729894,0.39183420682961456,3.6208197012984824,0.2572601520097897,-1.1727106467625563,1.1727106467625563,3.629947395641338,3.0875644484803635,3.095347864080839,0.9246302295201859,3.296601936909119,0.95,196,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_022,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_022,exit_gate_floor,5.075705780883698,1.3026616999995895,1.2962423000628327,2.0862984453231683,1.5524121125339283,0.10875592953492319,-0.10202464312058268,-0.25444203093970374,4.852397709426362,1.4317259451295667,-0.4892960427726314,-0.2679959667763885,-0.4348080707742825,-0.6705522378321936,6.133459020467985,2.3112178821093723,0.3965026531852911,4.837216720405152,0.22491943678620396,-1.1559094593486372,1.1559094593486372,4.842443014967899,4.1847712909374035,4.189292661119539,0.8873443192111977,3.933582758387703,0.95,213,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_023,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_023,exit_gate_floor,5.1954195264984895,1.1649904999649152,1.257258785977681,2.1448865117680875,1.4293001851269411,0.05419747242639472,-0.10971269154264318,-0.2746994598613717,4.842359258186206,1.885268750709177,0.21935302185331762,-0.6524967953277344,0.19918643759607368,-0.7969515431275401,5.539664804957674,3.2761462697015906,0.39007944953268203,4.282406018979993,1.131259757933503,-1.039220735594259,1.039220735594259,4.429305809189047,4.120785769859738,4.2621414849427826,0.892042240366386,4.031929777723733,0.9500000000000001,187,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_024,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_024,exit_gate_floor,5.457005406994275,1.2358840000233613,1.3062565824994103,2.0771020773221256,1.3886010496152115,0.10880096425016372,-0.1288061724559535,-0.2677508342219368,5.1851881253047045,1.69880173178596,0.12835421047863727,-0.7245069492648641,-0.04887804829566786,-0.944958394356667,5.7392048122590404,2.60712240757262,0.39982405530590615,4.43294822975963,0.5300203302504944,-0.9887769943093053,0.9887769943093053,4.464521425439448,4.483263926317578,4.51519549011966,0.8000564731727371,3.875679145516235,0.95,201,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_025,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_025,exit_gate_floor,5.810292383703507,1.358378300035838,1.3089770081469614,2.0686172323248035,1.444943416517812,0.12653166439615315,0.012553330000445673,-0.18814897641531036,5.681339266044874,1.2102462024789957,0.278348777048227,-0.07490372258312421,0.9003813750843855,-0.8225295384581356,5.780607423220899,2.120734156560491,0.38865030371468023,4.471630415073937,0.05211692423568737,-1.0562931128031319,1.0562931128031319,4.471934116554726,4.233323460007585,4.2336109763012235,0.7776133590880123,3.68921505800587,0.95,220,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_026,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_026,exit_gate_front_wall,6.001159374549492,1.4613187000504695,1.2626331030642612,2.0242684987638655,1.3501356124772317,0.07354320041038509,-0.1253242279301814,-0.15999914220591283,5.965119766422942,1.0113509543524601,-0.07764114252395393,-0.4879810180404558,0.9255798315136645,0.19282729512794963,6.604973651976591,1.468865258699246,0.48371003666333945,5.34234054891233,-0.5554032400646196,-0.8664255758138922,0.8664255758138922,5.37113352092714,6.165954350890332,6.199186255416884,0.5929066505369216,3.9848026332276905,0.95,240,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_027,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_027,exit_gate_floor,5.316180360694983,1.322813100006897,1.2734618685176295,2.086693407704026,1.4531270620251306,0.1011548183781601,0.04178637053658596,-0.1922584012727926,5.098216582337601,1.4265119779170858,0.4491308255362593,-0.38741409802693116,1.0313765408761093,-0.013151178804811606,5.408558479529298,2.2673716508102566,0.39663643203947063,4.135096611011669,0.1806782431062306,-1.05649062998566,1.05649062998566,4.1390419918058505,3.9139926977561506,3.9177271187554505,0.7986696155187393,3.474709483151047,0.95,219,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_028,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_028,exit_gate_floor,5.79331300542625,1.4047216000035405,1.2575330183635973,2.103211301407536,1.375457455199018,0.0816825577561846,-0.06695683676621966,-0.15556097259457502,5.577017400615122,1.5523059390165526,0.27529173430147086,-0.2782624046536432,0.6180789626477047,-0.08832250113084018,6.113026732545364,2.542069401199724,0.38951564463195165,4.855493714181767,0.4388580997921876,-0.9859418105670663,0.9859418105670663,4.875286211107186,4.924726451542937,4.944801162558626,0.7018770200191848,3.7616680359418377,0.95,230,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_029,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_029,exit_gate_front_wall,6.42321899627577,1.3506091000162996,1.2820813431450993,2.093689858646232,1.337127814913097,0.14695474139025322,-0.14957952751558778,-0.13425719364891897,6.345637463174969,1.1505805064553845,-0.036119045912911485,-0.26749637617397704,0.7781245289136265,0.21827278271465897,6.602842073946251,1.4634925533004952,0.8289792968169392,5.320760730801151,-0.6301973053457366,-0.5081485180961578,0.5081485180961578,5.357951418042219,10.470877196958183,10.544065813901135,0.37623655733552014,4.1798210489522445,0.95,221,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
20260603_134313,C0_neutral,throw_030,04_Flight_Test/05_Results/glider_calibration/neutral_30/20260603_134313/C0_neutral/throw_030,exit_gate_floor,5.6833252126938625,1.3838314999593422,1.2790685384027927,2.1279671040406463,1.4915979786376576,0.12859944855097405,-0.05455339368775425,-0.1422426562597332,5.508778131447298,1.4133438375686447,0.13733114143243763,-0.26379547779145573,0.3608924056885351,0.14015711923925422,6.402290766802638,1.8152644002529135,0.3992006359033202,5.123222228399845,-0.3127027037877328,-1.0923973427343374,1.0923973427343374,5.132756470214268,4.689888951556863,4.698616766465821,0.7894005467908721,3.9899164937708043,0.9479357798165137,218,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,"[4.152039683430518, 2.461843553515413, 0.03420135378702735]",train
