path,relative_path,byte_count,size_mb,filename_stem_length,relative_path_length,stem_under_64,path_under_140,above_75mb,above_100mb,under_100mb,push_allowed
tables/r6_1_finalist_rows/c00032.csv.gz,tables/r6_1_finalist_rows/c00032.csv.gz,69402,0.06618690490722656,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00033.csv.gz,tables/r6_1_finalist_rows/c00033.csv.gz,69443,0.06622600555419922,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00034.csv.gz,tables/r6_1_finalist_rows/c00034.csv.gz,71458,0.06814765930175781,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00035.csv.gz,tables/r6_1_finalist_rows/c00035.csv.gz,70962,0.06767463684082031,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00036.csv.gz,tables/r6_1_finalist_rows/c00036.csv.gz,70838,0.06755638122558594,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00037.csv.gz,tables/r6_1_finalist_rows/c00037.csv.gz,70642,0.06736946105957031,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00038.csv.gz,tables/r6_1_finalist_rows/c00038.csv.gz,71072,0.067779541015625,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00039.csv.gz,tables/r6_1_finalist_rows/c00039.csv.gz,70903,0.06761837005615234,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00040.csv.gz,tables/r6_1_finalist_rows/c00040.csv.gz,70078,0.06683158874511719,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00041.csv.gz,tables/r6_1_finalist_rows/c00041.csv.gz,71233,0.0679330825805664,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00042.csv.gz,tables/r6_1_finalist_rows/c00042.csv.gz,70740,0.06746292114257812,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00043.csv.gz,tables/r6_1_finalist_rows/c00043.csv.gz,70794,0.06751441955566406,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00044.csv.gz,tables/r6_1_finalist_rows/c00044.csv.gz,70647,0.06737422943115234,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00045.csv.gz,tables/r6_1_finalist_rows/c00045.csv.gz,70503,0.06723690032958984,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00046.csv.gz,tables/r6_1_finalist_rows/c00046.csv.gz,70530,0.06726264953613281,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00047.csv.gz,tables/r6_1_finalist_rows/c00047.csv.gz,70007,0.06676387786865234,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00048.csv.gz,tables/r6_1_finalist_rows/c00048.csv.gz,70257,0.0670022964477539,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00049.csv.gz,tables/r6_1_finalist_rows/c00049.csv.gz,71220,0.06792068481445312,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00050.csv.gz,tables/r6_1_finalist_rows/c00050.csv.gz,71102,0.06780815124511719,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00051.csv.gz,tables/r6_1_finalist_rows/c00051.csv.gz,70169,0.06691837310791016,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00052.csv.gz,tables/r6_1_finalist_rows/c00052.csv.gz,70070,0.06682395935058594,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00053.csv.gz,tables/r6_1_finalist_rows/c00053.csv.gz,70110,0.06686210632324219,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00054.csv.gz,tables/r6_1_finalist_rows/c00054.csv.gz,70876,0.06759262084960938,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00055.csv.gz,tables/r6_1_finalist_rows/c00055.csv.gz,70604,0.06733322143554688,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00056.csv.gz,tables/r6_1_finalist_rows/c00056.csv.gz,70409,0.06714725494384766,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00057.csv.gz,tables/r6_1_finalist_rows/c00057.csv.gz,70756,0.06747817993164062,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00058.csv.gz,tables/r6_1_finalist_rows/c00058.csv.gz,71176,0.06787872314453125,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00059.csv.gz,tables/r6_1_finalist_rows/c00059.csv.gz,70531,0.06726360321044922,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00060.csv.gz,tables/r6_1_finalist_rows/c00060.csv.gz,70535,0.06726741790771484,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00061.csv.gz,tables/r6_1_finalist_rows/c00061.csv.gz,70445,0.06718158721923828,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00062.csv.gz,tables/r6_1_finalist_rows/c00062.csv.gz,70656,0.0673828125,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00063.csv.gz,tables/r6_1_finalist_rows/c00063.csv.gz,70736,0.0674591064453125,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00064.csv.gz,tables/r6_1_finalist_rows/c00064.csv.gz,69593,0.06636905670166016,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00065.csv.gz,tables/r6_1_finalist_rows/c00065.csv.gz,70534,0.06726646423339844,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00066.csv.gz,tables/r6_1_finalist_rows/c00066.csv.gz,70110,0.06686210632324219,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00067.csv.gz,tables/r6_1_finalist_rows/c00067.csv.gz,70431,0.0671682357788086,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00068.csv.gz,tables/r6_1_finalist_rows/c00068.csv.gz,70431,0.0671682357788086,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00069.csv.gz,tables/r6_1_finalist_rows/c00069.csv.gz,71496,0.06818389892578125,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00070.csv.gz,tables/r6_1_finalist_rows/c00070.csv.gz,71487,0.0681753158569336,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00071.csv.gz,tables/r6_1_finalist_rows/c00071.csv.gz,71196,0.06789779663085938,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00072.csv.gz,tables/r6_1_finalist_rows/c00072.csv.gz,70805,0.06752490997314453,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00073.csv.gz,tables/r6_1_finalist_rows/c00073.csv.gz,69981,0.06673908233642578,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00074.csv.gz,tables/r6_1_finalist_rows/c00074.csv.gz,70396,0.06713485717773438,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00075.csv.gz,tables/r6_1_finalist_rows/c00075.csv.gz,71228,0.06792831420898438,10,39,True,True,False,False,True,True
tables/r6_1_finalist_rows/c00076.csv.gz,tables/r6_1_finalist_rows/c00076.csv.gz,56484,0.053867340087890625,10,39,True,True,False,False,True,True
tables/r6_1_screen_rows/c00000.csv.gz,tables/r6_1_screen_rows/c00000.csv.gz,69807,0.0665731430053711,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00001.csv.gz,tables/r6_1_screen_rows/c00001.csv.gz,70934,0.06764793395996094,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00002.csv.gz,tables/r6_1_screen_rows/c00002.csv.gz,70660,0.06738662719726562,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00003.csv.gz,tables/r6_1_screen_rows/c00003.csv.gz,71542,0.06822776794433594,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00004.csv.gz,tables/r6_1_screen_rows/c00004.csv.gz,70894,0.06760978698730469,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00005.csv.gz,tables/r6_1_screen_rows/c00005.csv.gz,70359,0.06709957122802734,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00006.csv.gz,tables/r6_1_screen_rows/c00006.csv.gz,70751,0.0674734115600586,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00007.csv.gz,tables/r6_1_screen_rows/c00007.csv.gz,71363,0.06805706024169922,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00008.csv.gz,tables/r6_1_screen_rows/c00008.csv.gz,70534,0.06726646423339844,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00009.csv.gz,tables/r6_1_screen_rows/c00009.csv.gz,71321,0.06801700592041016,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00010.csv.gz,tables/r6_1_screen_rows/c00010.csv.gz,71861,0.06853199005126953,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00011.csv.gz,tables/r6_1_screen_rows/c00011.csv.gz,70934,0.06764793395996094,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00012.csv.gz,tables/r6_1_screen_rows/c00012.csv.gz,71793,0.0684671401977539,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00013.csv.gz,tables/r6_1_screen_rows/c00013.csv.gz,71817,0.06849002838134766,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00014.csv.gz,tables/r6_1_screen_rows/c00014.csv.gz,71958,0.06862449645996094,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00015.csv.gz,tables/r6_1_screen_rows/c00015.csv.gz,72046,0.06870841979980469,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00016.csv.gz,tables/r6_1_screen_rows/c00016.csv.gz,71692,0.06837081909179688,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00017.csv.gz,tables/r6_1_screen_rows/c00017.csv.gz,71377,0.0680704116821289,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00018.csv.gz,tables/r6_1_screen_rows/c00018.csv.gz,72677,0.06931018829345703,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00019.csv.gz,tables/r6_1_screen_rows/c00019.csv.gz,72154,0.06881141662597656,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00020.csv.gz,tables/r6_1_screen_rows/c00020.csv.gz,72190,0.06884574890136719,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00021.csv.gz,tables/r6_1_screen_rows/c00021.csv.gz,72524,0.06916427612304688,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00022.csv.gz,tables/r6_1_screen_rows/c00022.csv.gz,72632,0.06926727294921875,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00023.csv.gz,tables/r6_1_screen_rows/c00023.csv.gz,71981,0.06864643096923828,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00024.csv.gz,tables/r6_1_screen_rows/c00024.csv.gz,71252,0.06795120239257812,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00025.csv.gz,tables/r6_1_screen_rows/c00025.csv.gz,71565,0.06824970245361328,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00026.csv.gz,tables/r6_1_screen_rows/c00026.csv.gz,70547,0.06727886199951172,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00027.csv.gz,tables/r6_1_screen_rows/c00027.csv.gz,71391,0.0680837631225586,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00028.csv.gz,tables/r6_1_screen_rows/c00028.csv.gz,71231,0.0679311752319336,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00029.csv.gz,tables/r6_1_screen_rows/c00029.csv.gz,71009,0.0677194595336914,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00030.csv.gz,tables/r6_1_screen_rows/c00030.csv.gz,71429,0.06812000274658203,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00031.csv.gz,tables/r6_1_screen_rows/c00031.csv.gz,71456,0.068145751953125,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00032.csv.gz,tables/r6_1_screen_rows/c00032.csv.gz,71467,0.06815624237060547,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00033.csv.gz,tables/r6_1_screen_rows/c00033.csv.gz,72220,0.06887435913085938,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00034.csv.gz,tables/r6_1_screen_rows/c00034.csv.gz,70974,0.06768608093261719,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00035.csv.gz,tables/r6_1_screen_rows/c00035.csv.gz,70890,0.06760597229003906,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00036.csv.gz,tables/r6_1_screen_rows/c00036.csv.gz,71949,0.06861591339111328,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00037.csv.gz,tables/r6_1_screen_rows/c00037.csv.gz,71381,0.06807422637939453,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00038.csv.gz,tables/r6_1_screen_rows/c00038.csv.gz,72410,0.06905555725097656,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00039.csv.gz,tables/r6_1_screen_rows/c00039.csv.gz,71522,0.06820869445800781,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00040.csv.gz,tables/r6_1_screen_rows/c00040.csv.gz,72053,0.06871509552001953,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00041.csv.gz,tables/r6_1_screen_rows/c00041.csv.gz,71906,0.06857490539550781,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00042.csv.gz,tables/r6_1_screen_rows/c00042.csv.gz,72303,0.0689535140991211,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00043.csv.gz,tables/r6_1_screen_rows/c00043.csv.gz,71391,0.0680837631225586,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00044.csv.gz,tables/r6_1_screen_rows/c00044.csv.gz,71117,0.06782245635986328,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00045.csv.gz,tables/r6_1_screen_rows/c00045.csv.gz,72297,0.06894779205322266,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00046.csv.gz,tables/r6_1_screen_rows/c00046.csv.gz,71104,0.06781005859375,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00047.csv.gz,tables/r6_1_screen_rows/c00047.csv.gz,72061,0.06872272491455078,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00048.csv.gz,tables/r6_1_screen_rows/c00048.csv.gz,70341,0.06708240509033203,10,37,True,True,False,False,True,True
tables/r6_1_screen_rows/c00049.csv.gz,tables/r6_1_screen_rows/c00049.csv.gz,12863,0.012267112731933594,10,37,True,True,False,False,True,True
