primitive_id,candidate_index,failure_label,row_count
mild_turn_left,24,wall_boundary_exit_retained,6
mild_turn_left,24,controlled_finish,3
mild_turn_left,24,floor_margin_stop,2
mild_turn_left,25,wall_boundary_exit_retained,81
mild_turn_left,25,terminal_recovery_limited,77
mild_turn_left,25,controlled_finish,23
mild_turn_left,25,floor_margin_stop,22
mild_turn_left,25,speed_floor,14
mild_turn_left,25,weak_energy_result,7
mild_turn_left,26,wall_boundary_exit_retained,81
mild_turn_left,26,terminal_recovery_limited,75
mild_turn_left,26,controlled_finish,23
mild_turn_left,26,floor_margin_stop,23
mild_turn_left,26,speed_floor,14
mild_turn_left,26,weak_energy_result,8
mild_turn_left,27,terminal_recovery_limited,13
mild_turn_left,27,wall_boundary_exit_retained,6
mild_turn_left,27,controlled_finish,3
mild_turn_left,27,floor_margin_stop,2
mild_turn_left,28,terminal_recovery_limited,13
mild_turn_left,28,wall_boundary_exit_retained,5
mild_turn_left,28,controlled_finish,3
mild_turn_left,28,floor_margin_stop,2
mild_turn_left,28,weak_energy_result,1
mild_turn_left,29,wall_boundary_exit_retained,82
mild_turn_left,29,terminal_recovery_limited,74
mild_turn_left,29,controlled_finish,24
mild_turn_left,29,floor_margin_stop,24
mild_turn_left,29,speed_floor,14
mild_turn_left,29,weak_energy_result,6
mild_turn_left,30,wall_boundary_exit_retained,81
mild_turn_left,30,terminal_recovery_limited,75
mild_turn_left,30,controlled_finish,25
mild_turn_left,30,floor_margin_stop,23
mild_turn_left,30,speed_floor,14
mild_turn_left,30,weak_energy_result,6
mild_turn_left,31,terminal_recovery_limited,14
mild_turn_left,31,wall_boundary_exit_retained,5
mild_turn_left,31,controlled_finish,3
mild_turn_left,31,floor_margin_stop,2
mild_turn_right,0,terminal_recovery_limited,13
mild_turn_right,0,wall_boundary_exit_retained,5
mild_turn_right,0,controlled_finish,4
mild_turn_right,0,floor_margin_stop,2
mild_turn_right,1,terminal_recovery_limited,13
mild_turn_right,1,wall_boundary_exit_retained,5
mild_turn_right,1,controlled_finish,4
mild_turn_right,1,floor_margin_stop,2
mild_turn_right,2,terminal_recovery_limited,13
mild_turn_right,2,wall_boundary_exit_retained,5
mild_turn_right,2,controlled_finish,4
mild_turn_right,2,floor_margin_stop,2
mild_turn_right,3,terminal_recovery_limited,13
mild_turn_right,3,wall_boundary_exit_retained,5
mild_turn_right,3,controlled_finish,4
mild_turn_right,3,floor_margin_stop,2
mild_turn_right,4,wall_boundary_exit_retained,81
mild_turn_right,4,terminal_recovery_limited,75
mild_turn_right,4,controlled_finish,24
mild_turn_right,4,floor_margin_stop,23
mild_turn_right,4,speed_floor,14
mild_turn_right,4,weak_energy_result,7
mild_turn_right,5,terminal_recovery_limited,13
mild_turn_right,5,wall_boundary_exit_retained,5
mild_turn_right,5,controlled_finish,4
mild_turn_right,5,floor_margin_stop,2
mild_turn_right,6,terminal_recovery_limited,13
mild_turn_right,6,wall_boundary_exit_retained,5
mild_turn_right,6,controlled_finish,4
mild_turn_right,6,floor_margin_stop,2
mild_turn_right,7,terminal_recovery_limited,13
mild_turn_right,7,wall_boundary_exit_retained,5
mild_turn_right,7,controlled_finish,4
mild_turn_right,7,floor_margin_stop,2
mild_turn_right,8,terminal_recovery_limited,13
mild_turn_right,8,wall_boundary_exit_retained,5
mild_turn_right,8,controlled_finish,4
mild_turn_right,8,floor_margin_stop,2
mild_turn_right,9,wall_boundary_exit_retained,81
mild_turn_right,9,terminal_recovery_limited,74
mild_turn_right,9,controlled_finish,25
mild_turn_right,9,floor_margin_stop,24
mild_turn_right,9,speed_floor,14
mild_turn_right,9,weak_energy_result,6
mild_turn_right,10,terminal_recovery_limited,13
mild_turn_right,10,wall_boundary_exit_retained,5
mild_turn_right,10,controlled_finish,4
mild_turn_right,10,floor_margin_stop,2
mild_turn_right,11,terminal_recovery_limited,13
mild_turn_right,11,wall_boundary_exit_retained,5
mild_turn_right,11,controlled_finish,4
mild_turn_right,11,floor_margin_stop,2
mild_turn_right,12,terminal_recovery_limited,13
mild_turn_right,12,wall_boundary_exit_retained,5
mild_turn_right,12,controlled_finish,4
mild_turn_right,12,floor_margin_stop,2
mild_turn_right,13,wall_boundary_exit_retained,80
mild_turn_right,13,terminal_recovery_limited,76
mild_turn_right,13,controlled_finish,25
mild_turn_right,13,floor_margin_stop,22
mild_turn_right,13,speed_floor,14
mild_turn_right,13,weak_energy_result,7
mild_turn_right,14,terminal_recovery_limited,12
mild_turn_right,14,wall_boundary_exit_retained,6
mild_turn_right,14,controlled_finish,4
mild_turn_right,14,floor_margin_stop,2
mild_turn_right,15,wall_boundary_exit_retained,82
mild_turn_right,15,terminal_recovery_limited,74
mild_turn_right,15,controlled_finish,25
mild_turn_right,15,floor_margin_stop,22
mild_turn_right,15,speed_floor,14
mild_turn_right,15,weak_energy_result,7
mild_turn_right,16,terminal_recovery_limited,13
mild_turn_right,16,wall_boundary_exit_retained,5
mild_turn_right,16,controlled_finish,4
mild_turn_right,16,floor_margin_stop,2
mild_turn_right,17,terminal_recovery_limited,13
mild_turn_right,17,wall_boundary_exit_retained,5
mild_turn_right,17,controlled_finish,4
mild_turn_right,17,floor_margin_stop,2
mild_turn_right,18,terminal_recovery_limited,13
mild_turn_right,18,wall_boundary_exit_retained,5
mild_turn_right,18,controlled_finish,4
mild_turn_right,18,floor_margin_stop,2
mild_turn_right,19,terminal_recovery_limited,13
mild_turn_right,19,wall_boundary_exit_retained,5
mild_turn_right,19,controlled_finish,4
mild_turn_right,19,floor_margin_stop,2
mild_turn_right,20,terminal_recovery_limited,13
mild_turn_right,20,wall_boundary_exit_retained,5
mild_turn_right,20,controlled_finish,4
mild_turn_right,20,floor_margin_stop,2
mild_turn_right,21,terminal_recovery_limited,13
mild_turn_right,21,wall_boundary_exit_retained,5
mild_turn_right,21,controlled_finish,4
mild_turn_right,21,floor_margin_stop,2
mild_turn_right,22,terminal_recovery_limited,13
mild_turn_right,22,wall_boundary_exit_retained,5
mild_turn_right,22,controlled_finish,4
mild_turn_right,22,floor_margin_stop,2
mild_turn_right,23,terminal_recovery_limited,13
mild_turn_right,23,wall_boundary_exit_retained,5
mild_turn_right,23,controlled_finish,4
mild_turn_right,23,floor_margin_stop,2
mild_turn_right,24,terminal_recovery_limited,13
mild_turn_right,24,wall_boundary_exit_retained,5
mild_turn_right,24,controlled_finish,4
mild_turn_right,24,floor_margin_stop,2
mild_turn_right,25,wall_boundary_exit_retained,81
mild_turn_right,25,terminal_recovery_limited,77
mild_turn_right,25,controlled_finish,25
mild_turn_right,25,floor_margin_stop,22
mild_turn_right,25,speed_floor,14
mild_turn_right,25,weak_energy_result,5
mild_turn_right,26,wall_boundary_exit_retained,80
mild_turn_right,26,terminal_recovery_limited,77
mild_turn_right,26,controlled_finish,24
mild_turn_right,26,floor_margin_stop,23
mild_turn_right,26,speed_floor,14
mild_turn_right,26,weak_energy_result,6
mild_turn_right,27,terminal_recovery_limited,13
mild_turn_right,27,wall_boundary_exit_retained,5
mild_turn_right,27,controlled_finish,4
mild_turn_right,27,floor_margin_stop,2
mild_turn_right,28,terminal_recovery_limited,11
mild_turn_right,28,wall_boundary_exit_retained,6
mild_turn_right,28,floor_margin_stop,4
mild_turn_right,28,controlled_finish,2
mild_turn_right,28,weak_energy_result,1
mild_turn_right,29,terminal_recovery_limited,11
mild_turn_right,29,wall_boundary_exit_retained,6
mild_turn_right,29,floor_margin_stop,3
mild_turn_right,29,controlled_finish,2
mild_turn_right,29,weak_energy_result,2
mild_turn_right,30,terminal_recovery_limited,11
mild_turn_right,30,wall_boundary_exit_retained,6
mild_turn_right,30,controlled_finish,3
mild_turn_right,30,floor_margin_stop,3
mild_turn_right,30,weak_energy_result,1
mild_turn_right,31,terminal_recovery_limited,11
mild_turn_right,31,wall_boundary_exit_retained,6
mild_turn_right,31,floor_margin_stop,4
mild_turn_right,31,weak_energy_result,2
mild_turn_right,31,controlled_finish,1
recovery,0,terminal_recovery_limited,13
recovery,0,controlled_finish,4
recovery,0,wall_boundary_exit_retained,4
recovery,0,weak_energy_result,3
recovery,1,terminal_recovery_limited,13
recovery,1,controlled_finish,4
recovery,1,wall_boundary_exit_retained,4
recovery,1,weak_energy_result,3
recovery,2,terminal_recovery_limited,13
recovery,2,controlled_finish,4
recovery,2,wall_boundary_exit_retained,4
recovery,2,weak_energy_result,3
recovery,3,terminal_recovery_limited,13
recovery,3,controlled_finish,4
recovery,3,wall_boundary_exit_retained,4
recovery,3,weak_energy_result,3
recovery,4,terminal_recovery_limited,13
recovery,4,controlled_finish,4
recovery,4,wall_boundary_exit_retained,4
recovery,4,weak_energy_result,3
recovery,5,terminal_recovery_limited,13
recovery,5,controlled_finish,4
recovery,5,wall_boundary_exit_retained,4
recovery,5,weak_energy_result,3
recovery,6,terminal_recovery_limited,13
recovery,6,controlled_finish,4
recovery,6,wall_boundary_exit_retained,4
recovery,6,weak_energy_result,3
recovery,7,terminal_recovery_limited,13
recovery,7,controlled_finish,4
recovery,7,wall_boundary_exit_retained,4
recovery,7,weak_energy_result,3
recovery,8,terminal_recovery_limited,13
recovery,8,controlled_finish,4
recovery,8,wall_boundary_exit_retained,4
recovery,8,weak_energy_result,3
recovery,9,terminal_recovery_limited,13
recovery,9,controlled_finish,4
recovery,9,wall_boundary_exit_retained,4
recovery,9,weak_energy_result,3
recovery,10,terminal_recovery_limited,13
recovery,10,controlled_finish,4
recovery,10,wall_boundary_exit_retained,4
recovery,10,weak_energy_result,3
recovery,11,terminal_recovery_limited,100
recovery,11,wall_boundary_exit_retained,53
recovery,11,controlled_finish,38
recovery,11,speed_floor,14
recovery,11,floor_margin_stop,11
recovery,11,weak_energy_result,8
recovery,12,terminal_recovery_limited,100
recovery,12,wall_boundary_exit_retained,53
recovery,12,controlled_finish,38
recovery,12,speed_floor,14
recovery,12,floor_margin_stop,11
recovery,12,weak_energy_result,8
recovery,13,terminal_recovery_limited,99
recovery,13,wall_boundary_exit_retained,53
recovery,13,controlled_finish,39
recovery,13,speed_floor,14
recovery,13,floor_margin_stop,12
recovery,13,weak_energy_result,7
recovery,14,terminal_recovery_limited,99
recovery,14,wall_boundary_exit_retained,54
recovery,14,controlled_finish,40
recovery,14,speed_floor,14
recovery,14,floor_margin_stop,11
recovery,14,weak_energy_result,6
recovery,15,terminal_recovery_limited,97
recovery,15,wall_boundary_exit_retained,54
recovery,15,controlled_finish,40
recovery,15,speed_floor,14
recovery,15,floor_margin_stop,12
recovery,15,weak_energy_result,7
recovery,16,terminal_recovery_limited,13
recovery,16,controlled_finish,4
recovery,16,wall_boundary_exit_retained,4
recovery,16,weak_energy_result,3
recovery,17,terminal_recovery_limited,13
recovery,17,controlled_finish,4
recovery,17,wall_boundary_exit_retained,4
recovery,17,weak_energy_result,3
recovery,18,terminal_recovery_limited,13
recovery,18,controlled_finish,4
recovery,18,wall_boundary_exit_retained,4
recovery,18,weak_energy_result,3
recovery,19,terminal_recovery_limited,13
recovery,19,controlled_finish,4
recovery,19,wall_boundary_exit_retained,4
recovery,19,weak_energy_result,3
recovery,20,terminal_recovery_limited,13
recovery,20,controlled_finish,4
recovery,20,wall_boundary_exit_retained,4
recovery,20,weak_energy_result,3
recovery,21,terminal_recovery_limited,13
recovery,21,controlled_finish,4
recovery,21,wall_boundary_exit_retained,4
recovery,21,weak_energy_result,3
recovery,22,terminal_recovery_limited,13
recovery,22,controlled_finish,4
recovery,22,wall_boundary_exit_retained,4
recovery,22,weak_energy_result,3
recovery,23,terminal_recovery_limited,13
recovery,23,controlled_finish,4
recovery,23,wall_boundary_exit_retained,4
recovery,23,weak_energy_result,3
recovery,24,terminal_recovery_limited,13
recovery,24,controlled_finish,4
recovery,24,wall_boundary_exit_retained,4
recovery,24,weak_energy_result,3
recovery,25,terminal_recovery_limited,13
recovery,25,controlled_finish,5
recovery,25,wall_boundary_exit_retained,4
recovery,25,weak_energy_result,2
recovery,26,terminal_recovery_limited,101
recovery,26,wall_boundary_exit_retained,53
recovery,26,controlled_finish,39
recovery,26,speed_floor,14
recovery,26,floor_margin_stop,11
recovery,26,weak_energy_result,6
recovery,27,terminal_recovery_limited,13
recovery,27,controlled_finish,4
recovery,27,wall_boundary_exit_retained,4
recovery,27,weak_energy_result,3
recovery,28,terminal_recovery_limited,15
recovery,28,controlled_finish,4
recovery,28,wall_boundary_exit_retained,4
recovery,28,weak_energy_result,1
recovery,29,terminal_recovery_limited,15
recovery,29,controlled_finish,4
recovery,29,wall_boundary_exit_retained,4
recovery,29,weak_energy_result,1
recovery,30,terminal_recovery_limited,14
recovery,30,controlled_finish,4
recovery,30,wall_boundary_exit_retained,4
recovery,30,weak_energy_result,2
recovery,31,terminal_recovery_limited,15
recovery,31,controlled_finish,4
recovery,31,wall_boundary_exit_retained,4
recovery,31,weak_energy_result,1
safe_exit_or_recovery_handoff,0,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,0,controlled_finish,4
safe_exit_or_recovery_handoff,0,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,0,weak_energy_result,3
safe_exit_or_recovery_handoff,1,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,1,controlled_finish,4
safe_exit_or_recovery_handoff,1,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,1,weak_energy_result,3
safe_exit_or_recovery_handoff,2,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,2,controlled_finish,5
safe_exit_or_recovery_handoff,2,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,2,weak_energy_result,2
safe_exit_or_recovery_handoff,3,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,3,controlled_finish,4
safe_exit_or_recovery_handoff,3,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,3,weak_energy_result,3
safe_exit_or_recovery_handoff,4,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,4,controlled_finish,5
safe_exit_or_recovery_handoff,4,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,4,weak_energy_result,2
safe_exit_or_recovery_handoff,5,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,5,controlled_finish,5
safe_exit_or_recovery_handoff,5,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,5,weak_energy_result,2
safe_exit_or_recovery_handoff,6,terminal_recovery_limited,101
safe_exit_or_recovery_handoff,6,wall_boundary_exit_retained,51
safe_exit_or_recovery_handoff,6,controlled_finish,42
safe_exit_or_recovery_handoff,6,speed_floor,14
safe_exit_or_recovery_handoff,6,floor_margin_stop,8
safe_exit_or_recovery_handoff,6,weak_energy_result,8
safe_exit_or_recovery_handoff,7,terminal_recovery_limited,99
safe_exit_or_recovery_handoff,7,wall_boundary_exit_retained,51
safe_exit_or_recovery_handoff,7,controlled_finish,43
safe_exit_or_recovery_handoff,7,speed_floor,14
safe_exit_or_recovery_handoff,7,weak_energy_result,9
safe_exit_or_recovery_handoff,7,floor_margin_stop,8
safe_exit_or_recovery_handoff,8,terminal_recovery_limited,99
safe_exit_or_recovery_handoff,8,wall_boundary_exit_retained,51
safe_exit_or_recovery_handoff,8,controlled_finish,43
safe_exit_or_recovery_handoff,8,speed_floor,14
safe_exit_or_recovery_handoff,8,weak_energy_result,9
safe_exit_or_recovery_handoff,8,floor_margin_stop,8
safe_exit_or_recovery_handoff,9,terminal_recovery_limited,99
safe_exit_or_recovery_handoff,9,wall_boundary_exit_retained,50
safe_exit_or_recovery_handoff,9,controlled_finish,45
safe_exit_or_recovery_handoff,9,speed_floor,14
safe_exit_or_recovery_handoff,9,floor_margin_stop,8
safe_exit_or_recovery_handoff,9,weak_energy_result,8
safe_exit_or_recovery_handoff,10,terminal_recovery_limited,97
safe_exit_or_recovery_handoff,10,wall_boundary_exit_retained,51
safe_exit_or_recovery_handoff,10,controlled_finish,45
safe_exit_or_recovery_handoff,10,speed_floor,14
safe_exit_or_recovery_handoff,10,weak_energy_result,9
safe_exit_or_recovery_handoff,10,floor_margin_stop,8
safe_exit_or_recovery_handoff,11,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,11,controlled_finish,6
safe_exit_or_recovery_handoff,11,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,11,weak_energy_result,1
safe_exit_or_recovery_handoff,12,terminal_recovery_limited,99
safe_exit_or_recovery_handoff,12,wall_boundary_exit_retained,51
safe_exit_or_recovery_handoff,12,controlled_finish,46
safe_exit_or_recovery_handoff,12,speed_floor,14
safe_exit_or_recovery_handoff,12,floor_margin_stop,7
safe_exit_or_recovery_handoff,12,weak_energy_result,7
safe_exit_or_recovery_handoff,13,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,13,controlled_finish,6
safe_exit_or_recovery_handoff,13,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,13,weak_energy_result,1
safe_exit_or_recovery_handoff,14,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,14,controlled_finish,6
safe_exit_or_recovery_handoff,14,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,14,weak_energy_result,1
safe_exit_or_recovery_handoff,15,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,15,controlled_finish,6
safe_exit_or_recovery_handoff,15,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,15,weak_energy_result,1
safe_exit_or_recovery_handoff,16,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,16,controlled_finish,4
safe_exit_or_recovery_handoff,16,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,16,weak_energy_result,3
safe_exit_or_recovery_handoff,17,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,17,controlled_finish,4
safe_exit_or_recovery_handoff,17,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,17,weak_energy_result,3
safe_exit_or_recovery_handoff,18,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,18,controlled_finish,4
safe_exit_or_recovery_handoff,18,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,18,weak_energy_result,3
safe_exit_or_recovery_handoff,19,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,19,controlled_finish,4
safe_exit_or_recovery_handoff,19,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,19,weak_energy_result,3
safe_exit_or_recovery_handoff,20,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,20,controlled_finish,4
safe_exit_or_recovery_handoff,20,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,20,weak_energy_result,3
safe_exit_or_recovery_handoff,21,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,21,controlled_finish,4
safe_exit_or_recovery_handoff,21,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,21,weak_energy_result,3
safe_exit_or_recovery_handoff,22,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,22,controlled_finish,4
safe_exit_or_recovery_handoff,22,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,22,weak_energy_result,3
safe_exit_or_recovery_handoff,23,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,23,controlled_finish,4
safe_exit_or_recovery_handoff,23,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,23,weak_energy_result,3
safe_exit_or_recovery_handoff,24,terminal_recovery_limited,14
safe_exit_or_recovery_handoff,24,controlled_finish,5
safe_exit_or_recovery_handoff,24,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,24,weak_energy_result,1
safe_exit_or_recovery_handoff,25,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,25,controlled_finish,5
safe_exit_or_recovery_handoff,25,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,25,weak_energy_result,2
safe_exit_or_recovery_handoff,26,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,26,controlled_finish,5
safe_exit_or_recovery_handoff,26,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,26,weak_energy_result,2
safe_exit_or_recovery_handoff,27,terminal_recovery_limited,14
safe_exit_or_recovery_handoff,27,controlled_finish,5
safe_exit_or_recovery_handoff,27,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,27,weak_energy_result,1
safe_exit_or_recovery_handoff,28,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,28,controlled_finish,5
safe_exit_or_recovery_handoff,28,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,28,weak_energy_result,2
safe_exit_or_recovery_handoff,29,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,29,controlled_finish,5
safe_exit_or_recovery_handoff,29,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,29,weak_energy_result,2
safe_exit_or_recovery_handoff,30,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,30,controlled_finish,5
safe_exit_or_recovery_handoff,30,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,30,weak_energy_result,2
safe_exit_or_recovery_handoff,31,terminal_recovery_limited,13
safe_exit_or_recovery_handoff,31,controlled_finish,4
safe_exit_or_recovery_handoff,31,wall_boundary_exit_retained,4
safe_exit_or_recovery_handoff,31,weak_energy_result,3
