primitive_id,controller_family,controller_mode,feedback_mode,controller_id,controller_version,lqr_reference_id,linearisation_id,linearisation_source,reduced_order_lqr,lqr_state_mask_json,zero_position_gain_expansion_status,full_state_care_status,full_state_care_message,full_controllability_rank,full_state_size,reduced_controllability_rank,reduced_state_size,care_residual_norm,lqr_Q_weights_json,lqr_R_weights_json,lqr_gain_checksum,lqr_synthesis_status,lqr_blocked_reason,lqr_closed_loop_eigenvalue_summary,sampled_data_check_status,sampled_data_spectral_radius,command_clip_check_status,saturation_summary,latency_actuator_survival_status,tuning_stage,controller_claim_status,reference_state_vector,reference_command_vector,k_gain_matrix_json,selected_controller_status,selected_controller_reason,candidate_index,candidate_weight_label,registry_status,registry_claim_status,registry_path,controller_selection_status,candidate_family,tuning_method
lift_dwell_arc,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_dwell_arc_1e48541aceb8,time_invariant_reduced_order_lqr_v1,lqr_ref_79f6696bab8a,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:Failed to find a finite solution.,15,15,12,12,2.3926964184789843e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":5.0,""q_rates"":2.8350000000000004,""q_surfaces"":0.18,""q_velocity"":2.2,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.63,""r_elevator"":0.7,""r_rudder"":0.77}",bd39c4d045de95eccb68fa9ba3582a6c62e80cd9c8b583718eba5299a44c3d51,solved,,"{""count"":12,""max_abs_imag"":79.54945408884414,""max_real"":-1.338092065245078,""min_real"":-85.86229485999648}",sampled_stable,0.973593083573981,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,5.624388874705533,-5.51315167373067e-15,2.5415948945245583,1.6267679504872543e-15,0.4547502030214963,6.755675260685498e-16,1.3320734141267392,4.281100186080054e-16,0.05674398683207979,6.952825589738832,2.4830683299025227e-15,-0.2524772782375743],[0.0,0.0,0.0,-1.2661628453702845e-14,8.759372257719818,-1.0900283141112886e-14,-1.5055143011849499,-6.058728956546965e-15,0.23068380620433343,2.0625070560745087e-16,1.4959442591092418,-1.5039043751522526e-15,2.2347614969122704e-15,6.282274210534988,-1.0766147160826752e-15],[0.0,0.0,0.0,-1.7885752629858769,-6.862615427871361e-15,1.099224104775407,1.2887355693471037e-15,-0.8986046379277586,-1.0121451950007278e-16,-0.09165350604556793,3.211879751093276e-16,1.9196309007212524,-0.20657231855801536,-9.787406509842502e-16,2.039173023563491]]",candidate,r6_1_candidate_generated,21,lift_dwell_arc_r61_aggressive_low_r_021,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,aggressive_low_r,r6_1_empirical_envelope_lqr_qr_v1
lift_dwell_arc,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_dwell_arc_2faf03766704,time_invariant_reduced_order_lqr_v1,lqr_ref_79f6696bab8a,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,1.0274217677233667e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":5.0,""q_rates"":2.1,""q_surfaces"":0.18,""q_velocity"":2.2,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.765,""r_elevator"":0.85,""r_rudder"":0.935}",95075aa9593405a92ca348b36567bd4187360493b463c8e247c4eeebc4add053,solved,,"{""count"":12,""max_abs_imag"":69.5460401125462,""max_real"":-1.5181671809602895,""min_real"":-76.63937127897435}",sampled_stable,0.9700929924067723,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.787334972173176,-2.5122893554773837e-15,2.3137269209937843,1.0840173857336182e-15,0.41678424007932724,-2.9525858264537656e-16,0.9854772801770295,8.279123065140894e-16,0.031257197755282594,5.862037921385351,-1.3568678371117845e-15,-0.23407678688980837],[0.0,0.0,0.0,-1.3765124182677137e-14,7.559633339201045,-4.165396492932678e-15,-1.3774107131175874,-8.065600533378116e-16,0.21779403322995064,-3.1205703425302823e-16,1.1396817715457848,2.443500975260884e-15,-1.221181053400606e-15,5.383245890141224,2.5525158063957772e-15],[0.0,0.0,0.0,-1.4664218156307478,2.301956596056895e-15,0.9836637926826416,-1.569117280424824e-15,-0.8200207319093692,-2.1034710009888808e-17,-0.07458938178524162,6.705033248099947e-16,1.548487033025364,-0.19151737109166136,2.3204689149052517e-15,1.773456180131564]]",candidate,r6_1_candidate_generated,22,lift_dwell_arc_r61_aggressive_low_r_022,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,aggressive_low_r,r6_1_empirical_envelope_lqr_qr_v1
lift_dwell_arc,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_dwell_arc_c7c31fd3ca3d,time_invariant_reduced_order_lqr_v1,lqr_ref_79f6696bab8a,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,1.0252998480626599e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":5.0,""q_rates"":2.8350000000000004,""q_surfaces"":0.18,""q_velocity"":2.2,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.765,""r_elevator"":0.85,""r_rudder"":0.935}",5bdad8b2ba6917beeaca4e5a57e1d1bcc73940a882707bc3fe8180d26149dc07,solved,,"{""count"":12,""max_abs_imag"":75.49488244852796,""max_real"":-1.3395573020910183,""min_real"":-82.07739409824251}",sampled_stable,0.9735645531028311,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,5.1150943262193085,6.307325886823184e-15,2.303251238292312,4.164048402173224e-16,0.4060965080631747,-9.750919241391507e-16,1.182644056493987,4.013900915843037e-16,0.045502813080990676,6.499414170013024,2.29093397642062e-15,-0.24289509890984667],[0.0,0.0,0.0,-2.086798254497036e-14,7.959921094597584,-2.2535981645619206e-14,-1.3667996232585606,-3.832482548672824e-15,0.2106636296956806,-1.3353913910433606e-16,1.3391843480154981,6.498007289218738e-15,2.061840578778558e-15,5.897068941832933,2.880444608038616e-16],[0.0,0.0,0.0,-1.6230613287474023,-5.213748702241391e-15,1.0035769215211654,3.404210428163675e-16,-0.7850333031085875,1.1396374977703767e-15,-0.08404204672406504,-6.40809048359698e-16,1.744160972291112,-0.19873235365351088,2.6185860073078322e-16,1.906687794917928]]",candidate,r6_1_candidate_generated,23,lift_dwell_arc_r61_aggressive_low_r_023,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,aggressive_low_r,r6_1_empirical_envelope_lqr_qr_v1
lift_dwell_arc,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_dwell_arc_ec6baa67f8e4,time_invariant_reduced_order_lqr_v1,lqr_ref_79f6696bab8a,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:The associated Hamiltonian pencil has eigenvalues too close to the imaginary axis,15,15,12,12,1.3454850631721503e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.35,""r_elevator"":0.315,""r_rudder"":0.385}",800b5d5bff1bb6b13b2c8fba1f70cb5c2de08f147c6a90d8089070e1dd38ddda,solved,,"{""count"":12,""max_abs_imag"":79.83459490346561,""max_real"":-1.1203385887006825,""min_real"":-86.24286295613561}",sampled_stable,0.9778423954558327,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,5.221376147399142,2.0053130310670855e-16,2.1577836466514406,3.912650744720891e-16,0.3811307700676203,2.5629241020501536e-16,1.3405238183936097,-7.771158871996078e-17,0.05854077915276629,6.984831183208583,-2.69480734236323e-15,-0.2423999149637728],[0.0,0.0,0.0,-6.496096850254215e-14,9.104633857380223,-2.9386171832023874e-14,-1.5049546251462262,-1.6343655974611377e-14,0.22690790801589303,-4.909611932386577e-16,1.6903451521436488,4.614314650224488e-15,-2.9942303804035884e-15,6.739931150644372,-9.021410431451544e-15],[0.0,0.0,0.0,-1.8759980149552062,1.1823264068830823e-15,0.9808416833280003,-7.813246915488184e-16,-0.8149697085173603,-1.0654734875076322e-17,-0.09819948835520902,-3.071183650452656e-17,2.0027281736854348,-0.22036355905797528,-7.381153989369446e-15,2.1119733906060723]]",candidate,r6_1_candidate_generated,24,lift_dwell_arc_r61_diagnostic_exploit_024,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,diagnostic_exploit,r6_1_empirical_envelope_lqr_qr_v1
lift_dwell_arc,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_dwell_arc_22361cabf1d2,time_invariant_reduced_order_lqr_v1,lqr_ref_79f6696bab8a,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:The associated Hamiltonian pencil has eigenvalues too close to the imaginary axis,15,15,12,12,9.650351547019852e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.7,""r_elevator"":0.63,""r_rudder"":0.77}",0a99082f093087b026009a8aac53f57ec730a6ca780075533a07999412663040,solved,,"{""count"":12,""max_abs_imag"":66.11820336753269,""max_real"":-1.1215732251063297,""min_real"":-73.52652075741003}",sampled_stable,0.9778182501575294,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,3.7230479928101547,3.720938900302983e-15,1.5189044361903175,-1.1679080278866124e-16,0.24882717523383985,2.9735307990942203e-16,0.8722260413737889,2.660226310300199e-16,0.024961713623274536,5.461705672274301,1.8189549577825084e-15,-0.21027660287321068],[0.0,0.0,0.0,-1.122647767785949e-15,6.468802188025263,1.4193145781841895e-14,-1.065918468132491,-1.5262375163343712e-15,0.1660213650685383,1.1993582635429214e-16,1.1366791072738507,6.9415674398724256e-15,2.021061064202787e-15,5.36854791974442,4.903557151797926e-15],[0.0,0.0,0.0,-1.3208525950744199,2.5891977694456966e-15,0.707153172853395,-7.673839495254188e-16,-0.4875291501914535,4.093940689985204e-16,-0.0715938174031827,1.1067515176996601e-15,1.4145416903599666,-0.19116054806655516,4.0120013060164854e-15,1.6479524003402586]]",candidate,r6_1_candidate_generated,25,lift_dwell_arc_r61_diagnostic_exploit_025,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,diagnostic_exploit,r6_1_empirical_envelope_lqr_qr_v1
lift_dwell_arc,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_dwell_arc_71e9f6fa8088,time_invariant_reduced_order_lqr_v1,lqr_ref_79f6696bab8a,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:Failed to find a finite solution.,15,15,12,12,1.5277254115687218e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":2.2399999999999998,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.5,""r_elevator"":0.45,""r_rudder"":0.55}",25177df33da8f896300b39d9a697882651086c46eb8849dde594d45386eefe77,solved,,"{""count"":12,""max_abs_imag"":79.44866835222865,""max_real"":-0.9454807694952042,""min_real"":-85.78269272713862}",sampled_stable,0.98126804976483,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.777876720594678,-4.973204682091821e-15,1.7868358976571705,8.270730813006825e-16,0.29698876529073404,2.913067591595634e-16,1.3210259642259135,1.6078862887838837e-16,0.05610711466877528,6.918074195543737,-2.8706442644550155e-15,-0.23707701559114408],[0.0,0.0,0.0,-1.9890403506577337e-14,8.125825621176647,-2.4916864204708123e-14,-1.246730153542506,1.2887833133090435e-15,0.191662180915134,-3.865115438687566e-16,1.6584428483098477,-1.2643999990239925e-14,-3.1896047382833506e-15,6.654695248470973,-1.0179548970120935e-14],[0.0,0.0,0.0,-1.7577581449126989,2.112588268702667e-15,0.8566411547665329,5.624675574865454e-16,-0.5829325789020499,-1.230923039928652e-15,-0.0963261639921609,-9.246338313422031e-16,1.9406103040125366,-0.2155245596283128,-8.328721884644402e-15,2.035271501069357]]",candidate,r6_1_candidate_generated,26,lift_dwell_arc_r61_diagnostic_exploit_026,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,diagnostic_exploit,r6_1_empirical_envelope_lqr_qr_v1
lift_dwell_arc,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_dwell_arc_0abb33970e0c,time_invariant_reduced_order_lqr_v1,lqr_ref_79f6696bab8a,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,1.2529368525691693e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":1.3,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.425,""r_elevator"":0.3825,""r_rudder"":0.4675}",e554be7737e894c3e98559bbb40240e16889f46489a67b1221037345a7607758,solved,,"{""count"":12,""max_abs_imag"":75.77309323770757,""max_real"":-1.120595104698494,""min_real"":-82.43386503676749}",sampled_stable,0.9778373788243439,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.796631965452475,-3.1978040487543962e-15,1.9859604829645614,5.238067966855376e-16,0.375313817763248,-1.203175042341498e-15,1.1904483997852815,-5.927693351482721e-16,0.04274247982129359,6.53024751205485,5.36310062649726e-15,-0.23909394687538418],[0.0,0.0,0.0,1.2820874576957535e-14,8.893504674875206,7.739196445869928e-15,-1.5710309143186558,1.1819051288161535e-15,0.24073612856671742,9.299506029758748e-16,1.5237887198105797,-2.023760374148336e-15,5.959000696108067e-15,6.358163363875978,-2.981853149538823e-15],[0.0,0.0,0.0,-1.8364871498602788,1.9721707050984303e-14,0.832216816725165,-4.710848436157111e-15,-0.9069255031335686,7.811065374264563e-18,-0.0911962952255852,5.071383437975184e-15,1.8508072176708183,-0.21735813352307648,-2.439698031440855e-15,2.009739595086195]]",candidate,r6_1_candidate_generated,27,lift_dwell_arc_r61_diagnostic_exploit_027,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,diagnostic_exploit,r6_1_empirical_envelope_lqr_qr_v1
lift_dwell_arc,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_dwell_arc_a3f8e2f52526,time_invariant_reduced_order_lqr_v1,lqr_ref_79f6696bab8a,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:Failed to find a finite solution.,15,15,12,12,2.830119176002372e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":4.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.35,""r_elevator"":0.315,""r_rudder"":0.385}",a8b8c2cd16419e06cdb07997349c2c34f015e3d59b5294c9b9ec22b425503a4b,solved,,"{""count"":12,""max_abs_imag"":79.836602261093,""max_real"":-1.1203344001131401,""min_real"":-86.24529857519606}",sampled_stable,0.9778424773714052,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,5.442424270277542,6.4241975998428686e-15,2.286281219986281,-1.5882217334376333e-15,0.6259773405798454,1.3535386327866257e-15,1.3423794223028493,5.937752450824077e-16,0.02655454190516582,6.992765329663152,-5.997314512367369e-15,-0.27864079173976486],[0.0,0.0,0.0,-7.907682638570734e-15,13.605935971649997,7.30865956564192e-15,-3.1185298727662802,3.814401559852902e-15,0.604505376576908,-1.1163835538405018e-15,1.7670205798975132,-1.1925359042154642e-16,-6.663682791519298e-15,6.958592213437714,1.5421267214023346e-15],[0.0,0.0,0.0,-2.6729741088272165,2.3166948503531475e-15,0.6655168172344709,-8.500514836358089e-16,-2.3744148182939147,-2.29352515038729e-15,-0.10487179342063806,-1.9229987431544206e-15,2.247803419729494,-0.2533098106725135,1.2617400447837283e-15,2.3741394483848706]]",candidate,r6_1_candidate_generated,28,lift_dwell_arc_r61_diagnostic_exploit_028,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,diagnostic_exploit,r6_1_empirical_envelope_lqr_qr_v1
lift_dwell_arc,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_dwell_arc_420c011bc08b,time_invariant_reduced_order_lqr_v1,lqr_ref_79f6696bab8a,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:The associated Hamiltonian pencil has eigenvalues too close to the imaginary axis,15,15,12,12,2.462712166663469e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":4.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.7,""r_elevator"":0.63,""r_rudder"":0.77}",b0b3d06c8cd5d945fd95c5d7563a0a8a6c5ef6c3358ec02c6afaaa0f9f5869e6,solved,,"{""count"":12,""max_abs_imag"":66.11977935452579,""max_real"":-1.1215349956940026,""min_real"":-73.52863522955144}",sampled_stable,0.9778189977861594,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,3.897527476044359,-1.7176985611229989e-15,1.608810772207944,3.6059642337128266e-16,0.4412788026093571,7.49481332259899e-16,0.8742494585558513,1.3330706204183615e-16,-0.00935959817816478,5.470622292901003,-5.402312745025165e-16,-0.25017519861549],[0.0,0.0,0.0,6.6999013520044084e-15,9.682518686511886,8.596779342360707e-16,-2.207381120408681,-5.756476968276673e-15,0.4151103273607976,-2.259894476142137e-16,1.2009865708066452,1.1303811527383252e-14,-6.002569716694627e-16,5.579805659658925,9.333115797296839e-15],[0.0,0.0,0.0,-1.9525051982986716,2.272751784736627e-14,0.494396561817356,-5.433830550221805e-15,-1.5664121361216776,7.245442801269598e-17,-0.07979166792568984,1.9162036441559157e-15,1.6373947184740176,-0.2274319987413545,7.636185652333777e-15,1.8976419969841551]]",candidate,r6_1_candidate_generated,29,lift_dwell_arc_r61_diagnostic_exploit_029,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,diagnostic_exploit,r6_1_empirical_envelope_lqr_qr_v1
lift_dwell_arc,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_dwell_arc_08cf5298b9d1,time_invariant_reduced_order_lqr_v1,lqr_ref_79f6696bab8a,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,1.7537817108894563e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":2.2399999999999998,""q_surfaces"":0.15,""q_velocity"":4.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.5,""r_elevator"":0.45,""r_rudder"":0.55}",082849ea346afc593360cc942d43c82f43a1944b040531863f909bca744bdfa3,solved,,"{""count"":12,""max_abs_imag"":79.45009157533227,""max_real"":-0.9454739448495494,""min_real"":-85.78442573555603}",sampled_stable,0.9812681837009749,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,5.009067692869111,7.602306909068695e-15,1.9046231101747688,-9.409728885836719e-16,0.5096511123078042,9.819477298491265e-16,1.323017356515104,1.0132831165875372e-15,0.027876154459473248,6.926089266492561,8.439295633254198e-15,-0.27021809343836667],[0.0,0.0,0.0,-6.203962540328505e-15,12.083413812571452,-1.1892493674486234e-14,-2.594211298463505,-6.513810647233388e-15,0.45663527176095314,1.0357086380270278e-15,1.7228170766242454,2.9842469889355147e-15,9.376995148060221e-15,6.833694222645762,1.5155917969651875e-15],[0.0,0.0,0.0,-2.513234923552251,-1.3538321844928218e-14,0.5818550336390097,2.8588422803582814e-15,-1.8850186068456765,1.7617838840995134e-15,-0.10279866379964209,-1.1078947946994573e-15,2.1465313796320125,-0.24565281221669696,1.240029652062426e-15,2.2615992362849906]]",candidate,r6_1_candidate_generated,30,lift_dwell_arc_r61_diagnostic_exploit_030,smoke_incomplete,simulation_only_smoke_incomplete,,W0_W1_registry_selected,diagnostic_exploit,r6_1_empirical_envelope_lqr_qr_v1
