primitive_id,candidate_index,candidate_weight_label,stage_label,start_state_family,row_count,pass_rate,accepted_or_weak_rate,continuation_valid_rate,episode_terminal_useful_rate
glide,2,glide_r61_local_002,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,2,glide_r61_local_002,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,2,glide_r61_local_002,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,3,glide_r61_local_003,stage_c,inflight_boundary_near,4,0.75,0.75,0.0,0.75
glide,3,glide_r61_local_003,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,3,glide_r61_local_003,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,3,glide_r61_local_003,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,3,glide_r61_local_003,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,4,glide_r61_local_004,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,4,glide_r61_local_004,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,4,glide_r61_local_004,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,4,glide_r61_local_004,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,4,glide_r61_local_004,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,5,glide_r61_local_005,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,5,glide_r61_local_005,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,5,glide_r61_local_005,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,5,glide_r61_local_005,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,5,glide_r61_local_005,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,6,glide_r61_local_006,stage_c,inflight_boundary_near,4,0.75,0.75,0.0,0.75
glide,6,glide_r61_local_006,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,6,glide_r61_local_006,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,6,glide_r61_local_006,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,6,glide_r61_local_006,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,7,glide_r61_local_007,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,7,glide_r61_local_007,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,7,glide_r61_local_007,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,7,glide_r61_local_007,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,7,glide_r61_local_007,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,8,glide_r61_conservative_high_r_008,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,8,glide_r61_conservative_high_r_008,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,8,glide_r61_conservative_high_r_008,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,8,glide_r61_conservative_high_r_008,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,8,glide_r61_conservative_high_r_008,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,9,glide_r61_conservative_high_r_009,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,9,glide_r61_conservative_high_r_009,stage_c,inflight_lift_region,4,0.5,0.5,0.5,0.0
glide,9,glide_r61_conservative_high_r_009,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,9,glide_r61_conservative_high_r_009,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,9,glide_r61_conservative_high_r_009,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,10,glide_r61_conservative_high_r_010,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,10,glide_r61_conservative_high_r_010,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,10,glide_r61_conservative_high_r_010,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,10,glide_r61_conservative_high_r_010,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,10,glide_r61_conservative_high_r_010,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,11,glide_r61_conservative_high_r_011,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,11,glide_r61_conservative_high_r_011,stage_c,inflight_lift_region,4,0.5,0.5,0.5,0.0
glide,11,glide_r61_conservative_high_r_011,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,11,glide_r61_conservative_high_r_011,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,11,glide_r61_conservative_high_r_011,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,11,glide_r61_conservative_high_r_011,stage_d,inflight_boundary_near,20,0.9,0.9,0.0,0.9
glide,11,glide_r61_conservative_high_r_011,stage_d,inflight_lift_region,20,0.55,0.55,0.2,0.35
glide,11,glide_r61_conservative_high_r_011,stage_d,inflight_nominal,60,0.26666666666666666,0.26666666666666666,0.08333333333333333,0.18333333333333332
glide,11,glide_r61_conservative_high_r_011,stage_d,inflight_recovery_edge,20,0.1,0.1,0.0,0.1
glide,11,glide_r61_conservative_high_r_011,stage_d,launch_gate,80,0.275,0.275,0.25,0.025
glide,12,glide_r61_conservative_high_r_012,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,12,glide_r61_conservative_high_r_012,stage_c,inflight_lift_region,4,0.5,0.5,0.5,0.0
glide,12,glide_r61_conservative_high_r_012,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,12,glide_r61_conservative_high_r_012,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,12,glide_r61_conservative_high_r_012,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,13,glide_r61_conservative_high_r_013,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,13,glide_r61_conservative_high_r_013,stage_c,inflight_lift_region,4,0.5,0.5,0.5,0.0
glide,13,glide_r61_conservative_high_r_013,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,13,glide_r61_conservative_high_r_013,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,13,glide_r61_conservative_high_r_013,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,13,glide_r61_conservative_high_r_013,stage_d,inflight_boundary_near,20,0.9,0.9,0.0,0.9
glide,13,glide_r61_conservative_high_r_013,stage_d,inflight_lift_region,20,0.55,0.55,0.2,0.35
glide,13,glide_r61_conservative_high_r_013,stage_d,inflight_nominal,60,0.26666666666666666,0.26666666666666666,0.08333333333333333,0.18333333333333332
glide,13,glide_r61_conservative_high_r_013,stage_d,inflight_recovery_edge,20,0.1,0.1,0.0,0.1
glide,13,glide_r61_conservative_high_r_013,stage_d,launch_gate,80,0.2875,0.2875,0.2625,0.025
glide,14,glide_r61_conservative_high_r_014,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,14,glide_r61_conservative_high_r_014,stage_c,inflight_lift_region,4,0.5,0.5,0.5,0.0
glide,14,glide_r61_conservative_high_r_014,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,14,glide_r61_conservative_high_r_014,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,14,glide_r61_conservative_high_r_014,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,14,glide_r61_conservative_high_r_014,stage_d,inflight_boundary_near,20,0.9,0.9,0.0,0.9
glide,14,glide_r61_conservative_high_r_014,stage_d,inflight_lift_region,20,0.55,0.55,0.2,0.35
glide,14,glide_r61_conservative_high_r_014,stage_d,inflight_nominal,60,0.26666666666666666,0.26666666666666666,0.08333333333333333,0.18333333333333332
glide,14,glide_r61_conservative_high_r_014,stage_d,inflight_recovery_edge,20,0.1,0.1,0.0,0.1
glide,14,glide_r61_conservative_high_r_014,stage_d,launch_gate,80,0.2875,0.2875,0.2625,0.025
glide,15,glide_r61_conservative_high_r_015,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,15,glide_r61_conservative_high_r_015,stage_c,inflight_lift_region,4,0.5,0.5,0.5,0.0
glide,15,glide_r61_conservative_high_r_015,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,15,glide_r61_conservative_high_r_015,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,15,glide_r61_conservative_high_r_015,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,15,glide_r61_conservative_high_r_015,stage_d,inflight_boundary_near,20,0.9,0.9,0.0,0.9
glide,15,glide_r61_conservative_high_r_015,stage_d,inflight_lift_region,20,0.55,0.55,0.2,0.35
glide,15,glide_r61_conservative_high_r_015,stage_d,inflight_nominal,60,0.2833333333333333,0.2833333333333333,0.08333333333333333,0.2
glide,15,glide_r61_conservative_high_r_015,stage_d,inflight_recovery_edge,20,0.1,0.1,0.0,0.1
glide,15,glide_r61_conservative_high_r_015,stage_d,launch_gate,80,0.3,0.3,0.275,0.025
glide,16,glide_r61_aggressive_low_r_016,stage_c,inflight_boundary_near,4,0.75,0.75,0.0,0.75
glide,16,glide_r61_aggressive_low_r_016,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,16,glide_r61_aggressive_low_r_016,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,16,glide_r61_aggressive_low_r_016,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,16,glide_r61_aggressive_low_r_016,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,17,glide_r61_aggressive_low_r_017,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,17,glide_r61_aggressive_low_r_017,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,17,glide_r61_aggressive_low_r_017,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,17,glide_r61_aggressive_low_r_017,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,17,glide_r61_aggressive_low_r_017,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,18,glide_r61_aggressive_low_r_018,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,18,glide_r61_aggressive_low_r_018,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,18,glide_r61_aggressive_low_r_018,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,18,glide_r61_aggressive_low_r_018,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,18,glide_r61_aggressive_low_r_018,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,19,glide_r61_aggressive_low_r_019,stage_c,inflight_boundary_near,4,0.75,0.75,0.0,0.75
glide,19,glide_r61_aggressive_low_r_019,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,19,glide_r61_aggressive_low_r_019,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,19,glide_r61_aggressive_low_r_019,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,19,glide_r61_aggressive_low_r_019,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,20,glide_r61_aggressive_low_r_020,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,20,glide_r61_aggressive_low_r_020,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,20,glide_r61_aggressive_low_r_020,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,20,glide_r61_aggressive_low_r_020,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,20,glide_r61_aggressive_low_r_020,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,21,glide_r61_aggressive_low_r_021,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,21,glide_r61_aggressive_low_r_021,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,21,glide_r61_aggressive_low_r_021,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,21,glide_r61_aggressive_low_r_021,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,21,glide_r61_aggressive_low_r_021,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,22,glide_r61_aggressive_low_r_022,stage_c,inflight_boundary_near,4,0.75,0.75,0.0,0.75
glide,22,glide_r61_aggressive_low_r_022,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,22,glide_r61_aggressive_low_r_022,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,22,glide_r61_aggressive_low_r_022,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,22,glide_r61_aggressive_low_r_022,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,23,glide_r61_aggressive_low_r_023,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,23,glide_r61_aggressive_low_r_023,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,23,glide_r61_aggressive_low_r_023,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,23,glide_r61_aggressive_low_r_023,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,23,glide_r61_aggressive_low_r_023,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,24,glide_r61_diagnostic_exploit_024,stage_c,inflight_boundary_near,4,0.75,0.75,0.0,0.75
glide,24,glide_r61_diagnostic_exploit_024,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,24,glide_r61_diagnostic_exploit_024,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,24,glide_r61_diagnostic_exploit_024,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,24,glide_r61_diagnostic_exploit_024,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,25,glide_r61_diagnostic_exploit_025,stage_c,inflight_boundary_near,4,0.75,0.75,0.0,0.75
glide,25,glide_r61_diagnostic_exploit_025,stage_c,inflight_lift_region,4,0.5,0.5,0.5,0.0
glide,25,glide_r61_diagnostic_exploit_025,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,25,glide_r61_diagnostic_exploit_025,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,25,glide_r61_diagnostic_exploit_025,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,26,glide_r61_diagnostic_exploit_026,stage_c,inflight_boundary_near,4,0.75,0.75,0.0,0.75
glide,26,glide_r61_diagnostic_exploit_026,stage_c,inflight_lift_region,4,0.5,0.5,0.5,0.0
glide,26,glide_r61_diagnostic_exploit_026,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,26,glide_r61_diagnostic_exploit_026,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,26,glide_r61_diagnostic_exploit_026,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,27,glide_r61_diagnostic_exploit_027,stage_c,inflight_boundary_near,4,0.75,0.75,0.0,0.75
glide,27,glide_r61_diagnostic_exploit_027,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,27,glide_r61_diagnostic_exploit_027,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,27,glide_r61_diagnostic_exploit_027,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,27,glide_r61_diagnostic_exploit_027,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,28,glide_r61_diagnostic_exploit_028,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,28,glide_r61_diagnostic_exploit_028,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,28,glide_r61_diagnostic_exploit_028,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,28,glide_r61_diagnostic_exploit_028,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,28,glide_r61_diagnostic_exploit_028,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,29,glide_r61_diagnostic_exploit_029,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,29,glide_r61_diagnostic_exploit_029,stage_c,inflight_lift_region,4,0.5,0.5,0.5,0.0
glide,29,glide_r61_diagnostic_exploit_029,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,29,glide_r61_diagnostic_exploit_029,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,29,glide_r61_diagnostic_exploit_029,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,29,glide_r61_diagnostic_exploit_029,stage_d,inflight_boundary_near,20,0.9,0.9,0.0,0.9
glide,29,glide_r61_diagnostic_exploit_029,stage_d,inflight_lift_region,20,0.55,0.55,0.2,0.35
glide,29,glide_r61_diagnostic_exploit_029,stage_d,inflight_nominal,60,0.26666666666666666,0.26666666666666666,0.08333333333333333,0.18333333333333332
glide,29,glide_r61_diagnostic_exploit_029,stage_d,inflight_recovery_edge,20,0.1,0.1,0.0,0.1
glide,29,glide_r61_diagnostic_exploit_029,stage_d,launch_gate,80,0.275,0.275,0.25,0.025
glide,30,glide_r61_diagnostic_exploit_030,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
glide,30,glide_r61_diagnostic_exploit_030,stage_c,inflight_lift_region,4,0.5,0.5,0.5,0.0
glide,30,glide_r61_diagnostic_exploit_030,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,30,glide_r61_diagnostic_exploit_030,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,30,glide_r61_diagnostic_exploit_030,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
glide,30,glide_r61_diagnostic_exploit_030,stage_d,inflight_boundary_near,20,0.9,0.9,0.0,0.9
glide,30,glide_r61_diagnostic_exploit_030,stage_d,inflight_lift_region,20,0.55,0.55,0.2,0.35
glide,30,glide_r61_diagnostic_exploit_030,stage_d,inflight_nominal,60,0.26666666666666666,0.26666666666666666,0.08333333333333333,0.18333333333333332
glide,30,glide_r61_diagnostic_exploit_030,stage_d,inflight_recovery_edge,20,0.1,0.1,0.0,0.1
glide,30,glide_r61_diagnostic_exploit_030,stage_d,launch_gate,80,0.275,0.275,0.25,0.025
glide,31,glide_r61_diagnostic_exploit_031,stage_c,inflight_boundary_near,4,0.75,0.75,0.0,0.75
glide,31,glide_r61_diagnostic_exploit_031,stage_c,inflight_lift_region,4,0.25,0.25,0.25,0.0
glide,31,glide_r61_diagnostic_exploit_031,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
glide,31,glide_r61_diagnostic_exploit_031,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
glide,31,glide_r61_diagnostic_exploit_031,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
lift_dwell_arc,0,lift_dwell_arc_r61_nominal_000,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
lift_dwell_arc,0,lift_dwell_arc_r61_nominal_000,stage_c,inflight_lift_region,4,0.5,0.5,0.0,0.5
lift_dwell_arc,0,lift_dwell_arc_r61_nominal_000,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
lift_dwell_arc,0,lift_dwell_arc_r61_nominal_000,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
lift_dwell_arc,0,lift_dwell_arc_r61_nominal_000,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
lift_dwell_arc,1,lift_dwell_arc_r61_local_001,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
lift_dwell_arc,1,lift_dwell_arc_r61_local_001,stage_c,inflight_lift_region,4,0.5,0.5,0.0,0.5
lift_dwell_arc,1,lift_dwell_arc_r61_local_001,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
lift_dwell_arc,1,lift_dwell_arc_r61_local_001,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
lift_dwell_arc,1,lift_dwell_arc_r61_local_001,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
lift_dwell_arc,2,lift_dwell_arc_r61_local_002,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
lift_dwell_arc,2,lift_dwell_arc_r61_local_002,stage_c,inflight_lift_region,4,0.5,0.5,0.0,0.5
lift_dwell_arc,2,lift_dwell_arc_r61_local_002,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
lift_dwell_arc,2,lift_dwell_arc_r61_local_002,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
lift_dwell_arc,2,lift_dwell_arc_r61_local_002,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
lift_dwell_arc,3,lift_dwell_arc_r61_local_003,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
lift_dwell_arc,3,lift_dwell_arc_r61_local_003,stage_c,inflight_lift_region,4,0.5,0.5,0.0,0.5
lift_dwell_arc,3,lift_dwell_arc_r61_local_003,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
lift_dwell_arc,3,lift_dwell_arc_r61_local_003,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
lift_dwell_arc,3,lift_dwell_arc_r61_local_003,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
lift_dwell_arc,4,lift_dwell_arc_r61_local_004,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
lift_dwell_arc,4,lift_dwell_arc_r61_local_004,stage_c,inflight_lift_region,4,0.5,0.5,0.0,0.5
lift_dwell_arc,4,lift_dwell_arc_r61_local_004,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
lift_dwell_arc,4,lift_dwell_arc_r61_local_004,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
lift_dwell_arc,4,lift_dwell_arc_r61_local_004,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
lift_dwell_arc,4,lift_dwell_arc_r61_local_004,stage_d,inflight_boundary_near,20,0.9,0.9,0.0,0.9
lift_dwell_arc,4,lift_dwell_arc_r61_local_004,stage_d,inflight_lift_region,20,0.5,0.5,0.0,0.5
lift_dwell_arc,4,lift_dwell_arc_r61_local_004,stage_d,inflight_nominal,60,0.3333333333333333,0.3333333333333333,0.03333333333333333,0.3
lift_dwell_arc,4,lift_dwell_arc_r61_local_004,stage_d,inflight_recovery_edge,20,0.15,0.15,0.0,0.15
lift_dwell_arc,4,lift_dwell_arc_r61_local_004,stage_d,launch_gate,80,0.2375,0.2375,0.175,0.0625
lift_dwell_arc,5,lift_dwell_arc_r61_local_005,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
lift_dwell_arc,5,lift_dwell_arc_r61_local_005,stage_c,inflight_lift_region,4,0.5,0.5,0.0,0.5
lift_dwell_arc,5,lift_dwell_arc_r61_local_005,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
lift_dwell_arc,5,lift_dwell_arc_r61_local_005,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
lift_dwell_arc,5,lift_dwell_arc_r61_local_005,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
lift_dwell_arc,6,lift_dwell_arc_r61_local_006,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
lift_dwell_arc,6,lift_dwell_arc_r61_local_006,stage_c,inflight_lift_region,4,0.5,0.5,0.0,0.5
lift_dwell_arc,6,lift_dwell_arc_r61_local_006,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
lift_dwell_arc,6,lift_dwell_arc_r61_local_006,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
lift_dwell_arc,6,lift_dwell_arc_r61_local_006,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
lift_dwell_arc,7,lift_dwell_arc_r61_local_007,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
lift_dwell_arc,7,lift_dwell_arc_r61_local_007,stage_c,inflight_lift_region,4,0.5,0.5,0.0,0.5
lift_dwell_arc,7,lift_dwell_arc_r61_local_007,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
lift_dwell_arc,7,lift_dwell_arc_r61_local_007,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
lift_dwell_arc,7,lift_dwell_arc_r61_local_007,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
lift_dwell_arc,8,lift_dwell_arc_r61_conservative_high_r_008,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
lift_dwell_arc,8,lift_dwell_arc_r61_conservative_high_r_008,stage_c,inflight_lift_region,4,0.5,0.5,0.0,0.5
lift_dwell_arc,8,lift_dwell_arc_r61_conservative_high_r_008,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
lift_dwell_arc,8,lift_dwell_arc_r61_conservative_high_r_008,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
lift_dwell_arc,8,lift_dwell_arc_r61_conservative_high_r_008,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
lift_dwell_arc,9,lift_dwell_arc_r61_conservative_high_r_009,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
lift_dwell_arc,9,lift_dwell_arc_r61_conservative_high_r_009,stage_c,inflight_lift_region,4,0.5,0.5,0.0,0.5
lift_dwell_arc,9,lift_dwell_arc_r61_conservative_high_r_009,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
lift_dwell_arc,9,lift_dwell_arc_r61_conservative_high_r_009,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
lift_dwell_arc,9,lift_dwell_arc_r61_conservative_high_r_009,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
lift_dwell_arc,10,lift_dwell_arc_r61_conservative_high_r_010,stage_c,inflight_boundary_near,4,1.0,1.0,0.0,1.0
lift_dwell_arc,10,lift_dwell_arc_r61_conservative_high_r_010,stage_c,inflight_lift_region,4,0.5,0.5,0.0,0.5
lift_dwell_arc,10,lift_dwell_arc_r61_conservative_high_r_010,stage_c,inflight_nominal,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
lift_dwell_arc,10,lift_dwell_arc_r61_conservative_high_r_010,stage_c,inflight_recovery_edge,2,0.5,0.5,0.0,0.5
lift_dwell_arc,10,lift_dwell_arc_r61_conservative_high_r_010,stage_c,launch_gate,8,0.25,0.25,0.25,0.0
