sample_id,seed,sampling_round,start_class,family,target_heading_deg,direction_sign,environment_role,test_environment_mode,count_basis,x_w_m,y_w_m,z_w_m,speed_m_s,phi_rad,theta_rad,psi_rad,u_m_s,v_m_s,w_m_s,p_rad_s,q_rad_s,r_rad_s,updraft_config,updraft_center_x_m,updraft_center_y_m,updraft_relative_radius_m,updraft_relative_azimuth_rad,updraft_relative_height_m,updraft_sector_label,left_wing_lift_exposure_preference,right_wing_lift_exposure_preference,wing_exposure_bookkeeping_status,true_safe_start,start_generation_status,no_rollout_performed
s007_pilot_000345,1424053024,pilot_round_0,lift_sector,wingover_lite,30.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.299683495938,4.3500000000000005,1.4310663701294548,6.454315188855885,-0.10438361716879851,0.11243839841535956,2.6315409282720754,6.454315188855885,0.0,0.0,0.08384166012497418,-0.05787982809107134,-0.13336134921574122,none,3.0,3.6,0.8076572278743142,1.190653800386122,1.4310663701294548,edge_ring_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000346,642837284,pilot_round_0,lift_sector,wingover_lite,30.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.334865141051062,4.3500000000000005,1.5633155661448621,5.390099218402127,-0.09857005830334395,0.13496611049662308,2.4171662734893693,5.390099218402127,0.0,0.0,0.22165996595076165,0.2382068806599481,-0.07241636497122789,none,3.0,3.6,1.0024491910261708,2.2962965770626598,1.5633155661448621,edge_ring_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000347,689778502,pilot_round_0,lift_sector,wingover_lite,30.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,5.5980213927385645,1.156193651587335,1.743462141932703,7.00307089017673,-0.010490706717134313,0.12076320522769328,-0.8621825601280181,7.00307089017673,0.0,0.0,-0.11483310033882996,-0.120332404197621,0.20774041513293473,none,5.4,1.2,0.20280894492939025,-0.21771395377623878,1.743462141932703,core_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000348,1238899730,pilot_round_0,lift_sector,wingover_lite,30.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.324672637188208,2.48376535190664,2.068539890494068,6.877893266533161,0.01704384021704345,-0.025577869732218726,-0.24750700914372256,6.877893266533161,0.0,0.0,-0.02376084822044494,0.15575596509661327,-0.3478948046777664,none,4.2,2.4,0.15019953609617318,0.5916048155196203,2.068539890494068,core_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000349,960960973,pilot_round_0,random_stress,wingover_lite,30.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,6.365741886489228,0.3770986461599417,1.1476239847506748,5.653016941729613,0.1312997710147468,0.09730933617147088,-1.4931547709733128,5.653016941729613,0.0,0.0,-0.004887206495142626,-0.36611529773789514,0.4213301114937015,none,4.2,2.4,2.963539742649296,-0.7513095118822716,1.1476239847506748,random_stress_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000350,1668691569,pilot_round_0,random_stress,wingover_lite,30.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.5931373425334217,0.1678287840238265,2.8203842760983333,5.064452346350183,-0.24725888076922606,-0.16234465687527916,-0.463675159808355,5.064452346350183,0.0,0.0,0.53772921548374,-0.5962321522214118,0.29511871666518574,none,4.2,2.4,2.3131948950445027,-1.8362512258886576,2.8203842760983333,random_stress_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000351,809701096,pilot_round_0,favourable,wingover_lite,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.0216515783023223,1.4768667140379064,1.7076920889334462,6.572977685686358,0.06684422826706148,0.033736025947287085,-0.13194175868724212,6.572977685686358,0.0,0.0,-0.11084816369114428,0.028506332547449942,-0.11027126163792092,none,4.2,2.4,2.3658776193970676,-2.740758616009061,1.7076920889334462,favourable_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000352,1197153011,pilot_round_0,favourable,wingover_lite,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.933486255686465,2.2103423221871124,1.904505594635439,6.307901167481186,-0.05451261346011839,-0.05670958014339466,-0.04141052532263769,6.307901167481186,0.0,0.0,-0.025518449957724024,-0.09405459662186424,-0.08711626554297701,none,4.2,2.4,1.2806354279374235,-2.992949341580416,1.904505594635439,favourable_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000353,1235749262,pilot_round_0,mid_arena,wingover_lite,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.3997961570503166,1.0469182319180188,2.0722281363219404,6.874943984622,-0.012841722533948106,-0.09228169204981032,-0.04724650886217105,6.874943984622,0.0,0.0,-0.1348055651007815,0.10313793608012084,-0.24965443961326356,none,4.2,2.4,1.5719912408748664,-2.1048635275968226,2.0722281363219404,mid_arena_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000354,657421810,pilot_round_0,mid_arena,wingover_lite,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.2362607891479005,2.8324867461983625,2.0992182185233808,6.048876810016611,-0.08140049795665252,0.022046934707035896,0.49009863702151735,6.048876810016611,0.0,0.0,-0.17010815575216565,0.23201478766075284,-0.10850739525712866,none,4.2,2.4,0.4340041825453706,1.4871494171602353,2.0992182185233808,mid_arena_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000355,1235513427,pilot_round_0,lift_sector,wingover_lite,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.673099237478766,0.17030741393531645,1.9897055548749094,5.560643704783667,-0.03243924147884575,0.10473249345572208,1.083953338455905,5.560643704783667,0.0,0.0,-0.14619883918057464,0.13426849673031732,0.30356352161115674,none,3.0,1.2,1.0803383406755218,-1.8782063518643934,1.9897055548749094,edge_ring_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000356,1959126219,pilot_round_0,lift_sector,wingover_lite,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.4691974823105065,2.972362615864676,2.226139976488602,6.00060551143558,-0.14002302461970387,0.07187771580246287,0.8840701822274435,6.00060551143558,0.0,0.0,0.26487749147867923,0.32555454476555035,-0.28090175761520997,none,4.2,2.4,0.9282625080766526,2.477181515236027,2.226139976488602,edge_ring_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000357,1485068535,pilot_round_0,lift_sector,wingover_lite,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.211166930610644,1.0503547710422603,2.5755551653861817,5.280373596338805,-0.08258631880176802,0.07897157109581925,-1.1051355292439276,5.280373596338805,0.0,0.0,-0.038164273272814964,0.18484501661427466,0.1655021738922784,none,3.0,1.2,0.25881492834327563,-0.6165133956122304,2.5755551653861817,core_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000358,1842792330,pilot_round_0,lift_sector,wingover_lite,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,5.41934297710925,1.25226503827293,2.202769559104866,6.772651668756766,-0.1600833785170445,0.037607480115601256,0.11515434344265134,6.772651668756766,0.0,0.0,-0.32414469936795476,-0.0957085309590815,0.2747209693264072,none,5.4,1.2,0.05572957015014364,1.216333728642964,2.202769559104866,core_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000359,145641187,pilot_round_0,random_stress,wingover_lite,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.0536855648708316,0.26381460491994163,1.8426863452932047,7.353069222080419,0.18964801599988917,0.18665037601152,-2.8323206739035394,7.353069222080419,0.0,0.0,-0.26400151089259394,0.3626970594489606,0.4921028059964493,none,4.2,2.4,3.028193140570328,-2.3585597024661658,1.8426863452932047,random_stress_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000360,14811282,pilot_round_0,random_stress,wingover_lite,30.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,6.035872723829996,4.326075384277158,3.025922481006754,4.93205625483077,0.03168786291604075,-0.02189790997577335,2.3662529439674067,4.93205625483077,0.0,0.0,0.06370824168558431,-0.413504064709169,-0.20204927948401863,none,4.2,2.4,2.660863589893584,0.8093712159628872,3.025922481006754,random_stress_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000361,534198054,pilot_round_0,favourable,wingover_lite,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.880987975947116,2.1120041414469783,2.091784451543018,6.837330908561929,0.01653335406123864,-0.03984917019051402,-0.36242996276735356,6.837330908561929,0.0,0.0,-0.11069053592212184,-0.13147290264859499,-0.12446210648908784,none,4.2,2.4,0.4297793457508281,-2.407246898889422,2.091784451543018,favourable_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000362,1847967483,pilot_round_0,favourable,wingover_lite,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.077829718868465,2.595642105691802,1.4469721025080848,6.905932455648649,-0.03281072795339543,-0.03498607034215588,-0.42356497811261845,6.905932455648649,0.0,0.0,0.10425767025296209,-0.026893496202480965,0.08048708727529877,none,4.2,2.4,1.1390969991069027,2.968984905268105,1.4469721025080848,favourable_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000363,1205075969,pilot_round_0,mid_arena,wingover_lite,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.61724234399193,2.965762386551515,2.276902731942364,6.181736700912804,0.057191732360925715,-0.031072393931355552,0.3834716994484254,6.181736700912804,0.0,0.0,0.20638782136537093,0.19420884821445628,0.09487841703054128,none,4.2,2.4,1.6808357670184872,2.7982931692453894,2.276902731942364,mid_arena_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000364,14160869,pilot_round_0,mid_arena,wingover_lite,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.4975355183153174,2.144242439407681,1.2708149670314548,6.799506554134412,-0.1229509243639505,-0.013164927393673915,-0.025625571470494577,6.799506554134412,0.0,0.0,-0.2423310693388795,0.074871906485937,-0.17171151740305307,none,4.2,2.4,1.721568250519865,-2.9924798876964673,1.2708149670314548,mid_arena_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000365,1158230340,pilot_round_0,lift_sector,wingover_lite,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.060319138776173,3.5700471872789,1.8777434502274999,5.721887743863295,0.16653902191593428,-0.1154205323022674,0.8605900529790994,5.721887743863295,0.0,0.0,-0.0977315130554301,0.2776186268474028,0.23828239267411666,none,3.0,3.6,0.9401581207117548,-3.1097279262843385,1.8777434502274999,edge_ring_reference,balanced_reference,balanced_reference,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000366,1975956279,pilot_round_0,lift_sector,wingover_lite,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,6.044723187712764,1.458890380596244,1.9828094019536873,6.472681460914879,-0.10881227146342669,-0.05988469198300667,1.437521203456149,6.472681460914879,0.0,0.0,-0.2976773229688337,-0.21746716527860627,0.08198053902809,none,5.4,1.2,0.694760547195777,0.3818442530370255,1.9828094019536873,edge_ring_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000367,484963065,pilot_round_0,lift_sector,wingover_lite,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.049878177327171,2.4090342774183497,2.579705044385073,7.0803697444039475,-0.050486442828946355,0.02150779065855361,-1.0870052894148534,7.0803697444039475,0.0,0.0,-0.15657674542904554,0.2215342936743614,0.3035747253200157,none,4.2,2.4,0.1503934167810679,3.081485503623808,2.579705044385073,core_reference,balanced_reference,balanced_reference,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000368,65229867,pilot_round_0,lift_sector,wingover_lite,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,5.495633244477077,3.8459083725069783,1.1736826568646246,5.498905125429072,-0.12549615778642845,-0.10743144632016721,2.316650107835742,5.498905125429072,0.0,0.0,-0.20928498619820124,0.2819044492339544,-0.1772285195222597,none,5.4,3.6,0.2638496638584991,1.1998972289693168,1.1736826568646246,core_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000369,1878387094,pilot_round_0,random_stress,wingover_lite,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,5.170042544020483,4.033114095439215,2.9667992715877736,6.973674048238182,-0.20507080404931405,0.13852784104412588,2.3968164869048305,6.973674048238182,0.0,0.0,-0.5520048809471845,-0.04152303994686535,0.09864853885219027,none,4.2,2.4,1.8994852423569857,1.0348125960356227,2.9667992715877736,random_stress_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000370,1652112929,pilot_round_0,random_stress,wingover_lite,45.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.9318630065227023,4.0358610789388365,0.9356459860466743,7.000453090626353,-0.21528913744030248,0.0403557455922439,-0.33785131034387605,7.000453090626353,0.0,0.0,-0.24712134832521943,0.290911306298828,0.37387699967573973,none,4.2,2.4,2.0698340280835503,2.230238010665336,0.9356459860466743,random_stress_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000371,19418325,pilot_round_0,favourable,wingover_lite,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.242070074810897,1.6361707379499235,2.013766408610236,6.01871997141705,0.008415038908412744,0.05259856636199422,0.05564769016223096,6.01871997141705,0.0,0.0,-0.01593953237786394,0.1406615287869978,-0.10627709214738959,none,4.2,2.4,2.1016480993532127,-2.769631699531163,2.013766408610236,favourable_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000372,1522445645,pilot_round_0,favourable,wingover_lite,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.5130594305329446,2.734509174432589,1.7382822260508948,6.65575042579887,-0.06271914787285322,-0.047668966584265664,0.2842990549532914,6.65575042579887,0.0,0.0,0.1190044723925768,0.04235764854055263,0.09557486199619808,none,4.2,2.4,1.7197862869244558,2.9458385963446383,1.7382822260508948,favourable_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000373,383853954,pilot_round_0,mid_arena,wingover_lite,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.7571831876128865,1.397287141926454,1.8177554432750844,6.308547738565641,0.07208251293706736,0.04637205224464227,-0.8550135867529625,6.308547738565641,0.0,0.0,-0.14851632682267663,-0.17839633691070284,0.036981889601455875,none,4.2,2.4,1.0961385884452308,-1.9866585942932744,1.8177554432750844,mid_arena_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000374,1162283637,pilot_round_0,mid_arena,wingover_lite,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.704168870524599,1.9291425721868527,1.7998381669211387,6.18994206941968,-0.005863905177858331,-0.0006031239282427494,0.6272486386027747,6.18994206941968,0.0,0.0,-0.04091571513838277,0.016659038913289292,-0.13163271036097618,none,4.2,2.4,1.5681892376988393,-2.8366321621083457,1.7998381669211387,mid_arena_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000375,1814735105,pilot_round_0,lift_sector,wingover_lite,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,5.244935413236256,2.5710770230252953,2.6808564046040413,6.0800965645280645,-0.16104335095315317,-0.06463056107736646,-1.272363270354713,6.0800965645280645,0.0,0.0,0.20390702813599326,-0.05705217111131672,0.152540341481745,none,5.4,3.6,1.0405419350582175,-1.7203764018189767,2.6808564046040413,edge_ring_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000376,212342471,pilot_round_0,lift_sector,wingover_lite,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,5.181074134108767,2.950783095855565,1.8777730884200812,5.44665154587522,-0.15207474254407385,-0.052608755810434976,-1.5707498049998847,5.44665154587522,0.0,0.0,-0.3219691185934872,0.04259131033299052,-0.059684147797435916,none,5.4,3.6,0.6851358430144423,-1.896036562984377,1.8777730884200812,edge_ring_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000377,1531858664,pilot_round_0,lift_sector,wingover_lite,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,5.310590287792557,1.2021588640021288,2.584654038946139,6.364390256921178,0.16937775805597147,0.07608735704229816,1.3183967495374533,6.364390256921178,0.0,0.0,-0.2117304196966659,-0.14362573884652374,0.09418246373191508,none,5.4,1.2,0.0894357720981794,3.117451600631327,2.584654038946139,core_reference,balanced_reference,balanced_reference,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000378,707546811,pilot_round_0,lift_sector,wingover_lite,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.166394948673879,1.153728415619378,1.250784329221588,5.302654535173352,0.1636745179221701,-0.08539294097929742,1.2241640495017998,5.302654535173352,0.0,0.0,0.11489433125009046,-0.3011718205907306,-0.1393425032512611,none,3.0,1.2,0.17270882567279483,-0.27123006273697553,1.250784329221588,core_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000379,1624726968,pilot_round_0,random_stress,wingover_lite,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,6.091107674561258,4.125529767489922,2.2247087787174853,7.291980401789557,-0.12335067972998748,-0.12596875957637743,-0.21702597762747047,7.291980401789557,0.0,0.0,0.4129147107677239,0.555975477627081,-0.37369701105453035,none,4.2,2.4,2.560027580960469,0.7396478303101398,2.2247087787174853,random_stress_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000380,95508546,pilot_round_0,random_stress,wingover_lite,45.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,6.287807634422463,4.254244689349479,0.9112817648211278,6.096712605447558,-0.10436423364915083,0.0022271234113590234,-0.4042812183195125,6.096712605447558,0.0,0.0,-0.2292440021382774,0.05652548240780775,0.05106902604325514,none,4.2,2.4,2.792340252607741,0.7262182752984981,0.9112817648211278,random_stress_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000381,337532092,pilot_round_0,favourable,wingover_lite,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.580119483910954,2.4222304916845347,1.4462950622510542,6.7741577298751565,-0.017031444425231846,-0.015425232294261305,0.218673977432449,6.7741577298751565,0.0,0.0,0.0722847212709429,0.06958353345883,0.04797924695878758,none,4.2,2.4,0.6202790089849556,3.105745473237101,1.4462950622510542,favourable_reference,balanced_reference,balanced_reference,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000382,861656345,pilot_round_0,favourable,wingover_lite,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.0831790974852344,2.513086775006445,2.1051901039765655,6.836730683820411,0.0392015514625859,0.04074701746848363,-0.11661675377274627,6.836730683820411,0.0,0.0,0.12588602456237394,-0.0625555404892409,-0.017200022987941044,none,4.2,2.4,2.119839463734173,3.088220459867983,2.1051901039765655,favourable_reference,balanced_reference,balanced_reference,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000383,1987963319,pilot_round_0,mid_arena,wingover_lite,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,5.119127662821432,1.1267283163027417,1.577475920627847,5.856755675332492,-0.06086110123450182,-0.023381850514515665,0.6322521632984888,5.856755675332492,0.0,0.0,0.17029677158174278,-0.1691995557019172,0.0032690597907411023,none,4.2,2.4,1.5703555142288128,-0.9455474361315239,1.577475920627847,mid_arena_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000384,1768092471,pilot_round_0,mid_arena,wingover_lite,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.4194492457670593,3.106480548328974,1.291669885980143,6.413434111416196,-0.07393794397782984,-0.04223227126598017,-0.9321802872993836,6.413434111416196,0.0,0.0,-0.20495435536245005,-0.17191324721168888,-0.06573448435439116,none,4.2,2.4,1.0527935434361388,2.4059641473013826,1.291669885980143,mid_arena_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000385,814046280,pilot_round_0,lift_sector,wingover_lite,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.67676880937713,3.232252197429978,1.6927993764906817,5.507721289797047,0.17403791286233894,-0.018267282737894814,1.494123343840078,5.507721289797047,0.0,0.0,-0.12220876167999314,0.10648907003106678,-0.06843528109811448,none,5.4,3.6,0.8113579982873497,-2.6711849526201377,1.6927993764906817,edge_ring_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000386,1455262546,pilot_round_0,lift_sector,wingover_lite,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,2.983442171247951,0.3279299371387807,1.938604041395207,6.623635244123565,0.018421798386248307,0.07783485689142966,-2.9899888268228425,6.623635244123565,0.0,0.0,0.2644705073528206,-0.030039730267770015,-0.1012513674826907,none,3.0,1.2,0.8722272388728485,-1.5897808558987105,1.938604041395207,edge_ring_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000387,2093136337,pilot_round_0,lift_sector,wingover_lite,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.354637008471341,2.556007137723433,1.5625995727133501,5.708816798490067,0.10404274369394328,-0.12970519196701494,2.076605733065426,5.708816798490067,0.0,0.0,0.32613035683109504,0.02930698637728335,0.32513390354184357,none,4.2,2.4,0.2196607188589343,0.7898087418177935,1.5625995727133501,core_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000388,111096886,pilot_round_0,lift_sector,wingover_lite,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,5.411110410005511,1.201218479852774,1.3710577454851147,6.497626765625656,0.16818985646592546,0.046346254362838596,-0.9535235582453453,6.497626765625656,0.0,0.0,0.254556114066139,0.012881046318048928,-0.11432064682121867,none,5.4,1.2,0.011177025706428862,0.10923356596192983,1.3710577454851147,core_reference,higher_reference_lift,lower_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000389,1548001913,pilot_round_0,random_stress,wingover_lite,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,1.491934977174883,1.0806092972848313,2.064949976353345,5.764120828197025,0.2622598798455199,-0.1779635831843924,2.2685530014920015,5.764120828197025,0.0,0.0,-0.4945552780560488,-0.12665803856643099,0.2649340193907117,none,4.2,2.4,3.012375805615898,-2.688230986322345,2.064949976353345,random_stress_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000390,707677753,pilot_round_0,random_stress,wingover_lite,60.0,-1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.472672059937143,0.13288698100382923,0.9486967702224361,7.389904360454468,-0.07963593279020888,-0.03675580558640779,2.899346923800169,7.389904360454468,0.0,0.0,-0.3308790381786961,0.11092674961831406,0.11589205770881639,none,4.2,2.4,2.2834516621054837,-1.451098469309129,0.9486967702224361,random_stress_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000391,922431559,pilot_round_0,favourable,wingover_lite,60.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.458203838157007,1.6466234426870585,1.8369587948961126,6.731052053627761,0.00242233505082871,0.0160746077352595,0.016092171443118506,6.731052053627761,0.0,0.0,-0.0866265248836899,-0.06790289215101905,-0.03539382131449963,none,4.2,2.4,1.057278479320229,-2.3484494559441225,1.8369587948961126,favourable_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000392,2109097945,pilot_round_0,favourable,wingover_lite,60.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,3.6820800335966384,1.4586940604158216,1.3893865581657627,6.857430748114838,0.04057989279023176,0.06892833915913013,-0.4224215039721537,6.857430748114838,0.0,0.0,0.09817722861612013,-0.1366361078376451,-0.010153783161635815,none,4.2,2.4,1.0743825964225744,-2.0738040344558337,1.3893865581657627,favourable_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
s007_pilot_000393,865158298,pilot_round_0,mid_arena,wingover_lite,60.0,1,updraft_assisted,W0_dry_air,per_turning_family_target_direction_all_start_classes,4.371431401902097,1.8123136889198266,1.267852022580633,6.09130895194851,0.10908483547286013,0.013724036395846044,0.47016459498355934,6.09130895194851,0.0,0.0,-0.1291045284055285,-0.10037310468317939,0.1831421706067507,none,4.2,2.4,0.612179651564098,-1.286966315178652,1.267852022580633,mid_arena_reference,lower_reference_lift,higher_reference_lift,geometry_only_w0_no_wind_query,True,generated_inside_true_safe_bounds,True
