episode_id,episode_index,paired_episode_index,replicate_id,common_random_key,launch_state_seed,environment_seed,policy_id,governor_config_id,memory_lambda,uses_memory_features,updates_belief,W_layer,environment_mode,episode_counted_for_claim,primitive_count,episode_duration_s,continuation_valid,episode_terminal_useful,hard_failure,termination_cause,no_viable_primitive,x_y_terminal,governor_rejection_count,prediction_actual_agreement_rate,belief_update_count_before,belief_update_count_after,observed_lift_evidence_m_s,energy_residual_m,lift_dwell_time_s,minimum_wall_margin_m,floor_margin_m,ceiling_margin_m,minimum_speed_m_s,claim_status
v49_r002_context_only_without_memory_p00020_rep00,122,20,0,v410_run002_seed00612_r00_e00020,612751,1224837,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W1,gaussian_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.11958724068484622,1.0689443783524317,0.5000000000000001,0.13959214465275216,1.4552953637216919,0.5757602579258765,2.9886744686570292,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00020_rep00,123,20,0,v410_run002_seed00612_r00_e00020,612751,1224837,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W1,gaussian_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,20,21,0.11958724068484622,1.0689443783524317,0.5000000000000001,0.13959214465275216,1.4552953637216919,0.5757602579258765,2.9886744686570292,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00020_rep00,124,20,0,v410_run002_seed00612_r00_e00020,612751,1224837,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W1,gaussian_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,20,21,0.11958724068484622,1.0689443783524317,0.5000000000000001,0.13959214465275216,1.4552953637216919,0.5757602579258765,2.9886744686570292,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00020_rep00,125,20,0,v410_run002_seed00612_r00_e00020,612751,1224837,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W1,gaussian_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,20,21,0.11958724068484622,1.0689443783524317,0.5000000000000001,0.13959214465275216,1.4552953637216919,0.5757602579258765,2.9886744686570292,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00021_rep00,126,21,0,v410_run002_seed00612_r00_e00021,612788,1224878,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W2,annular_gp_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.15610671926162215,-0.03133418980670566,0.34,-0.09592346675424324,1.9985946690686704,0.9594914330328974,5.596431568536665,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00021_rep00,127,21,0,v410_run002_seed00612_r00_e00021,612788,1224878,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W2,annular_gp_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.15610671926162215,-0.03133418980670566,0.34,-0.09592346675424324,1.9985946690686704,0.9594914330328974,5.596431568536665,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00021_rep00,128,21,0,v410_run002_seed00612_r00_e00021,612788,1224878,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W2,annular_gp_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.15610671926162215,-0.03133418980670566,0.34,-0.09592346675424324,1.9985946690686704,0.9594914330328974,5.596431568536665,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00021_rep00,129,21,0,v410_run002_seed00612_r00_e00021,612788,1224878,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W2,annular_gp_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,21,22,0.15610671926162215,-0.03133418980670566,0.34,-0.09592346675424324,1.9985946690686704,0.9594914330328974,5.596431568536665,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00021_rep00,130,21,0,v410_run002_seed00612_r00_e00021,612788,1224878,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W2,annular_gp_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,21,22,0.15610671926162215,-0.03133418980670566,0.34,-0.09592346675424324,1.9985946690686704,0.9594914330328974,5.596431568536665,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00021_rep00,131,21,0,v410_run002_seed00612_r00_e00021,612788,1224878,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W2,annular_gp_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,21,22,0.15610671926162215,-0.03133418980670566,0.34,-0.09592346675424324,1.9985946690686704,0.9594914330328974,5.596431568536665,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00022_rep00,132,22,0,v410_run002_seed00612_r00_e00022,612825,1224919,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.11301994410377256,-1.2237828664234838,0.4200000000000001,0.17211239533686284,-0.0335350842093437,1.90975221778586,3.1149355766651468,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00022_rep00,133,22,0,v410_run002_seed00612_r00_e00022,612825,1224919,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.11301994410377256,-1.2237828664234838,0.4200000000000001,0.17211239533686284,-0.0335350842093437,1.90975221778586,3.1149355766651468,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00022_rep00,134,22,0,v410_run002_seed00612_r00_e00022,612825,1224919,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.11301994410377256,-1.2237828664234838,0.4200000000000001,0.17211239533686284,-0.0335350842093437,1.90975221778586,3.1149355766651468,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00022_rep00,135,22,0,v410_run002_seed00612_r00_e00022,612825,1224919,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,22,23,0.11301994410377256,-1.2237828664234838,0.4200000000000001,0.17211239533686284,-0.0335350842093437,1.90975221778586,3.1149355766651468,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00022_rep00,136,22,0,v410_run002_seed00612_r00_e00022,612825,1224919,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,22,23,0.11301994410377256,-1.2237828664234838,0.4200000000000001,0.17211239533686284,-0.0335350842093437,1.90975221778586,3.1149355766651468,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00022_rep00,137,22,0,v410_run002_seed00612_r00_e00022,612825,1224919,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,22,23,0.11301994410377256,-1.2237828664234838,0.4200000000000001,0.17211239533686284,-0.0335350842093437,1.90975221778586,3.1149355766651468,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00023_rep00,138,23,0,v410_run002_seed00612_r00_e00023,612862,1224960,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.10240846332952401,-0.6197383933888008,0.38000000000000006,-0.06990086025000863,1.3041517473855113,1.1761098592256878,5.728466675005819,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00023_rep00,139,23,0,v410_run002_seed00612_r00_e00023,612862,1224960,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.10240846332952401,-0.6197383933888008,0.38000000000000006,-0.06990086025000863,1.3041517473855113,1.1761098592256878,5.728466675005819,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00023_rep00,140,23,0,v410_run002_seed00612_r00_e00023,612862,1224960,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.10240846332952401,-0.6197383933888008,0.38000000000000006,-0.06990086025000863,1.3041517473855113,1.1761098592256878,5.728466675005819,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00023_rep00,141,23,0,v410_run002_seed00612_r00_e00023,612862,1224960,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,23,24,0.10240846332952401,-0.6197383933888008,0.38000000000000006,-0.06990086025000863,1.3041517473855113,1.1761098592256878,5.728466675005819,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00023_rep00,142,23,0,v410_run002_seed00612_r00_e00023,612862,1224960,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,23,24,0.10240846332952401,-0.6197383933888008,0.38000000000000006,-0.06990086025000863,1.3041517473855113,1.1761098592256878,5.728466675005819,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00023_rep00,143,23,0,v410_run002_seed00612_r00_e00023,612862,1224960,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W3,w3_randomised_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,23,24,0.10240846332952401,-0.6197383933888008,0.38000000000000006,-0.06990086025000863,1.3041517473855113,1.1761098592256878,5.728466675005819,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00024_rep00,144,24,0,v410_run002_seed00612_r00_e00024,612899,1225001,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.06874988046255985,1.1332609513446865,0.46000000000000013,0.19253563274964502,1.4461120073963651,0.5206270412589484,2.958926795254951,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00024_rep00,145,24,0,v410_run002_seed00612_r00_e00024,612899,1225001,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.06874988046255985,1.1332609513446865,0.46000000000000013,0.19253563274964502,1.4461120073963651,0.5206270412589484,2.958926795254951,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00024_rep00,146,24,0,v410_run002_seed00612_r00_e00024,612899,1225001,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.06874988046255985,1.1332609513446865,0.46000000000000013,0.19253563274964502,1.4461120073963651,0.5206270412589484,2.958926795254951,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00024_rep00,147,24,0,v410_run002_seed00612_r00_e00024,612899,1225001,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,24,25,0.06874988046255985,1.1332609513446865,0.46000000000000013,0.19253563274964502,1.4461120073963651,0.5206270412589484,2.958926795254951,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00024_rep00,148,24,0,v410_run002_seed00612_r00_e00024,612899,1225001,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,24,25,0.06874988046255985,1.1332609513446865,0.46000000000000013,0.19253563274964502,1.4461120073963651,0.5206270412589484,2.958926795254951,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00024_rep00,149,24,0,v410_run002_seed00612_r00_e00024,612899,1225001,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,24,25,0.06874988046255985,1.1332609513446865,0.46000000000000013,0.19253563274964502,1.4461120073963651,0.5206270412589484,2.958926795254951,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00025_rep00,150,25,0,v410_run002_seed00612_r00_e00025,612936,1225042,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0,-0.8168649999026052,0.0,0.09799045749167123,0.6612506302325941,1.6218843698648007,4.160515477938533,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00025_rep00,151,25,0,v410_run002_seed00612_r00_e00025,612936,1225042,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0,-0.8168649999026052,0.0,0.09799045749167123,0.6612506302325941,1.6218843698648007,4.160515477938533,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00025_rep00,152,25,0,v410_run002_seed00612_r00_e00025,612936,1225042,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0,-0.8168649999026052,0.0,0.09799045749167123,0.6612506302325941,1.6218843698648007,4.160515477938533,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00025_rep00,153,25,0,v410_run002_seed00612_r00_e00025,612936,1225042,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,25,26,0.0,-0.8168649999026052,0.0,0.09799045749167123,0.6612506302325941,1.6218843698648007,4.160515477938533,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00025_rep00,154,25,0,v410_run002_seed00612_r00_e00025,612936,1225042,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,25,26,0.0,-0.8168649999026052,0.0,0.09799045749167123,0.6612506302325941,1.6218843698648007,4.160515477938533,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00025_rep00,155,25,0,v410_run002_seed00612_r00_e00025,612936,1225042,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,25,26,0.0,-0.8168649999026052,0.0,0.09799045749167123,0.6612506302325941,1.6218843698648007,4.160515477938533,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00026_rep00,156,26,0,v410_run002_seed00612_r00_e00026,612973,1225083,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W1,gaussian_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,-0.011333872698648747,-1.344834140430571,0.0,0.11282014272363128,-0.038007967259599096,1.793173826829028,6.6371296550346734,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00026_rep00,157,26,0,v410_run002_seed00612_r00_e00026,612973,1225083,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W1,gaussian_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,-0.011333872698648747,-1.344834140430571,0.0,0.11282014272363128,-0.038007967259599096,1.793173826829028,6.6371296550346734,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00026_rep00,158,26,0,v410_run002_seed00612_r00_e00026,612973,1225083,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W1,gaussian_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,-0.011333872698648747,-1.344834140430571,0.0,0.11282014272363128,-0.038007967259599096,1.793173826829028,6.6371296550346734,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00026_rep00,159,26,0,v410_run002_seed00612_r00_e00026,612973,1225083,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W1,gaussian_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,26,27,-0.011333872698648747,-1.344834140430571,0.0,0.11282014272363128,-0.038007967259599096,1.793173826829028,6.6371296550346734,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00026_rep00,160,26,0,v410_run002_seed00612_r00_e00026,612973,1225083,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W1,gaussian_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,26,27,-0.011333872698648747,-1.344834140430571,0.0,0.11282014272363128,-0.038007967259599096,1.793173826829028,6.6371296550346734,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00026_rep00,161,26,0,v410_run002_seed00612_r00_e00026,612973,1225083,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W1,gaussian_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,26,27,-0.011333872698648747,-1.344834140430571,0.0,0.11282014272363128,-0.038007967259599096,1.793173826829028,6.6371296550346734,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00027_rep00,162,27,0,v410_run002_seed00612_r00_e00027,613010,1225124,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.09971683604674068,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00027_rep00,163,27,0,v410_run002_seed00612_r00_e00027,613010,1225124,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.09971683604674068,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00027_rep00,164,27,0,v410_run002_seed00612_r00_e00027,613010,1225124,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.09971683604674068,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00027_rep00,165,27,0,v410_run002_seed00612_r00_e00027,613010,1225124,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,27,28,0.09971683604674068,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00027_rep00,166,27,0,v410_run002_seed00612_r00_e00027,613010,1225124,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,27,28,0.09971683604674068,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00027_rep00,167,27,0,v410_run002_seed00612_r00_e00027,613010,1225124,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,27,28,0.09971683604674068,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00028_rep00,168,28,0,v410_run002_seed00612_r00_e00028,613047,1225165,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.00011173825451200374,-1.1004135566077635,0.0,0.11654654290250344,0.033869008040438964,1.9657174353517974,3.4973339346246903,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00028_rep00,169,28,0,v410_run002_seed00612_r00_e00028,613047,1225165,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.00011173825451200374,-1.1004135566077635,0.0,0.11654654290250344,0.033869008040438964,1.9657174353517974,3.4973339346246903,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00028_rep00,170,28,0,v410_run002_seed00612_r00_e00028,613047,1225165,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.00011173825451200374,-1.1004135566077635,0.0,0.11654654290250344,0.033869008040438964,1.9657174353517974,3.4973339346246903,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00028_rep00,171,28,0,v410_run002_seed00612_r00_e00028,613047,1225165,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,28,29,0.00011173825451200374,-1.1004135566077635,0.0,0.11654654290250344,0.033869008040438964,1.9657174353517974,3.4973339346246903,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00028_rep00,172,28,0,v410_run002_seed00612_r00_e00028,613047,1225165,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,28,29,0.00011173825451200374,-1.1004135566077635,0.0,0.11654654290250344,0.033869008040438964,1.9657174353517974,3.4973339346246903,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00028_rep00,173,28,0,v410_run002_seed00612_r00_e00028,613047,1225165,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,28,29,0.00011173825451200374,-1.1004135566077635,0.0,0.11654654290250344,0.033869008040438964,1.9657174353517974,3.4973339346246903,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00029_rep00,174,29,0,v410_run002_seed00612_r00_e00029,613084,1225206,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W2,annular_gp_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.6038455225483338,0.2072067910456079,0.12000000000000001,-0.001502371700732752,1.8327267933715161,1.060066415582876,6.211166955751559,simulation_only_paired_full_loop_validation_episode
v49_r002_static_map_baseline_p00029_rep00,175,29,0,v410_run002_seed00612_r00_e00029,613084,1225206,static_map_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,False,W2,annular_gp_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.6038455225483338,0.2072067910456079,0.12000000000000001,-0.001502371700732752,1.8327267933715161,1.060066415582876,6.211166955751559,simulation_only_paired_full_loop_validation_episode
v49_r002_context_only_without_memory_p00029_rep00,176,29,0,v410_run002_seed00612_r00_e00029,613084,1225206,context_only_without_memory,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W2,annular_gp_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.6038455225483338,0.2072067910456079,0.12000000000000001,-0.001502371700732752,1.8327267933715161,1.060066415582876,6.211166955751559,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_5_p00029_rep00,177,29,0,v410_run002_seed00612_r00_e00029,613084,1225206,context_plus_memory_lambda_0_5,v410_cfg_001_b0.05_h0.75_tb0.05,0.5,True,True,W2,annular_gp_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,29,30,0.6038455225483338,0.2072067910456079,0.12000000000000001,-0.001502371700732752,1.8327267933715161,1.060066415582876,6.211166955751559,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_8_p00029_rep00,178,29,0,v410_run002_seed00612_r00_e00029,613084,1225206,context_plus_memory_lambda_0_8,v410_cfg_001_b0.05_h0.75_tb0.05,0.8,True,True,W2,annular_gp_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,29,30,0.6038455225483338,0.2072067910456079,0.12000000000000001,-0.001502371700732752,1.8327267933715161,1.060066415582876,6.211166955751559,simulation_only_paired_full_loop_validation_episode
v49_r002_context_plus_memory_lambda_0_95_p00029_rep00,179,29,0,v410_run002_seed00612_r00_e00029,613084,1225206,context_plus_memory_lambda_0_95,v410_cfg_001_b0.05_h0.75_tb0.05,0.95,True,True,W2,annular_gp_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,29,30,0.6038455225483338,0.2072067910456079,0.12000000000000001,-0.001502371700732752,1.8327267933715161,1.060066415582876,6.211166955751559,simulation_only_paired_full_loop_validation_episode
v49_r002_no_memory_baseline_p00030_rep00,180,30,0,v410_run002_seed00612_r00_e00030,613121,1225247,no_memory_baseline,v410_cfg_001_b0.05_h0.75_tb0.05,0.0,False,False,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.00021975168449298572,-1.2016402924618133,0.0,0.10234966216948038,0.19342570993104524,1.7049339976071416,5.879316574284459,simulation_only_paired_full_loop_validation_episode
