layout_branch_id,test_environment_mode,candidate_id,sample_id,categorical_match,numeric_match,numeric_max_abs_diff,reproducibility_match
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_bank_yaw_energy_retaining_180p0_dp1_s015_single_fan_pilot_092729,s015_single_fan_pilot_092729,True,True,0.0,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_bank_yaw_energy_retaining_180p0_dp1_s015_single_fan_pilot_092843,s015_single_fan_pilot_092843,True,True,1.3877787807814457e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_bank_yaw_energy_retaining_180p0_dp1_s015_single_fan_pilot_092903,s015_single_fan_pilot_092903,True,True,5.551115123125783e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_bank_yaw_energy_retaining_180p0_dp1_s015_single_fan_pilot_093404,s015_single_fan_pilot_093404,True,True,5.551115123125783e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_bank_yaw_energy_retaining_180p0_dp1_s015_single_fan_pilot_093528,s015_single_fan_pilot_093528,True,True,4.163336342344337e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_bank_yaw_energy_retaining_180p0_dp1_s015_single_fan_pilot_093434,s015_single_fan_pilot_093434,True,True,4.85722573273506e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_bank_yaw_energy_retaining_180p0_dp1_s015_single_fan_pilot_093726,s015_single_fan_pilot_093726,True,True,6.938893903907228e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_bank_yaw_energy_retaining_180p0_dp1_s015_single_fan_pilot_093341,s015_single_fan_pilot_093341,True,True,8.326672684688674e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_bank_yaw_energy_retaining_180p0_dp1_s015_single_fan_pilot_093225,s015_single_fan_pilot_093225,True,True,0.0,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_bank_yaw_energy_retaining_180p0_dp1_s015_single_fan_pilot_093317,s015_single_fan_pilot_093317,True,True,8.881784197001252e-16,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_bank_yaw_energy_retaining_180p0_dp1_s015_single_fan_pilot_093064,s015_single_fan_pilot_093064,True,True,9.020562075079397e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_bank_yaw_energy_retaining_180p0_dp1_s015_single_fan_pilot_094136,s015_single_fan_pilot_094136,True,True,5.551115123125783e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_bank_yaw_energy_retaining_180p0_dp1_s015_single_fan_pilot_094131,s015_single_fan_pilot_094131,True,True,8.881784197001252e-16,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_bank_yaw_energy_retaining_180p0_dp1_s015_single_fan_pilot_093869,s015_single_fan_pilot_093869,True,True,8.326672684688674e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_025325,s015_single_fan_pilot_025325,True,True,1.7763568394002505e-15,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_025129,s015_single_fan_pilot_025129,True,True,5.551115123125783e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_025242,s015_single_fan_pilot_025242,True,True,5.377642775528102e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_025137,s015_single_fan_pilot_025137,True,True,1.7763568394002505e-15,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_025712,s015_single_fan_pilot_025712,True,True,5.551115123125783e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_025863,s015_single_fan_pilot_025863,True,True,8.326672684688674e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_025729,s015_single_fan_pilot_025729,True,True,6.938893903907228e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_025971,s015_single_fan_pilot_025971,True,True,5.551115123125783e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_026092,s015_single_fan_pilot_026092,True,True,6.938893903907228e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_025959,s015_single_fan_pilot_025959,True,True,5.551115123125783e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_025425,s015_single_fan_pilot_025425,True,True,5.551115123125783e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_025515,s015_single_fan_pilot_025515,True,True,1.7763568394002505e-15,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_025626,s015_single_fan_pilot_025626,True,True,5.898059818321144e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_026296,s015_single_fan_pilot_026296,True,True,1.7763568394002505e-15,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_026388,s015_single_fan_pilot_026388,True,True,5.551115123125783e-17,True
single_fan_branch,W0_single_fan_branch,s015_single_fan_W0_single_fan_branch_canyon_steep_bank_15p0_dp1_s015_single_fan_pilot_026248,s015_single_fan_pilot_026248,True,True,1.7763568394002505e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dm1_s015_single_fan_pilot_070957,s015_single_fan_pilot_070957,True,True,5.551115123125783e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dm1_s015_single_fan_pilot_070770,s015_single_fan_pilot_070770,True,True,1.7763568394002505e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dm1_s015_single_fan_pilot_070942,s015_single_fan_pilot_070942,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dm1_s015_single_fan_pilot_070973,s015_single_fan_pilot_070973,True,True,9.020562075079397e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dm1_s015_single_fan_pilot_071471,s015_single_fan_pilot_071471,True,True,9.020562075079397e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dm1_s015_single_fan_pilot_071476,s015_single_fan_pilot_071476,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dm1_s015_single_fan_pilot_071687,s015_single_fan_pilot_071687,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dm1_s015_single_fan_pilot_071320,s015_single_fan_pilot_071320,True,True,1.7763568394002505e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dm1_s015_single_fan_pilot_071654,s015_single_fan_pilot_071654,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dm1_s015_single_fan_pilot_071256,s015_single_fan_pilot_071256,True,True,5.551115123125783e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dm1_s015_single_fan_pilot_071088,s015_single_fan_pilot_071088,True,True,4.163336342344337e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dm1_s015_single_fan_pilot_071015,s015_single_fan_pilot_071015,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dm1_s015_single_fan_pilot_072062,s015_single_fan_pilot_072062,True,True,7.28583859910259e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dm1_s015_single_fan_pilot_072017,s015_single_fan_pilot_072017,True,True,6.938893903907228e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dp1_s015_single_fan_pilot_072371,s015_single_fan_pilot_072371,True,True,5.551115123125783e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dp1_s015_single_fan_pilot_072293,s015_single_fan_pilot_072293,True,True,1.7763568394002505e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dp1_s015_single_fan_pilot_072164,s015_single_fan_pilot_072164,True,True,5.724587470723463e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dp1_s015_single_fan_pilot_073069,s015_single_fan_pilot_073069,True,True,5.551115123125783e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dp1_s015_single_fan_pilot_073172,s015_single_fan_pilot_073172,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dp1_s015_single_fan_pilot_072839,s015_single_fan_pilot_072839,True,True,1.7763568394002505e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dp1_s015_single_fan_pilot_073077,s015_single_fan_pilot_073077,True,True,9.367506770274758e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dp1_s015_single_fan_pilot_072969,s015_single_fan_pilot_072969,True,True,6.938893903907228e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dp1_s015_single_fan_pilot_072485,s015_single_fan_pilot_072485,True,True,3.469446951953614e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dp1_s015_single_fan_pilot_072573,s015_single_fan_pilot_072573,True,True,1.7763568394002505e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dp1_s015_single_fan_pilot_072653,s015_single_fan_pilot_072653,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dp1_s015_single_fan_pilot_073277,s015_single_fan_pilot_073277,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_15p0_dp1_s015_single_fan_pilot_073508,s015_single_fan_pilot_073508,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dm1_s015_single_fan_pilot_073734,s015_single_fan_pilot_073734,True,True,0.0,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dm1_s015_single_fan_pilot_073801,s015_single_fan_pilot_073801,True,True,3.122502256758253e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dm1_s015_single_fan_pilot_073572,s015_single_fan_pilot_073572,True,True,3.552713678800501e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dm1_s015_single_fan_pilot_073553,s015_single_fan_pilot_073553,True,True,3.552713678800501e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dm1_s015_single_fan_pilot_074653,s015_single_fan_pilot_074653,True,True,3.552713678800501e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dm1_s015_single_fan_pilot_074680,s015_single_fan_pilot_074680,True,True,8.881784197001252e-16,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dm1_s015_single_fan_pilot_074448,s015_single_fan_pilot_074448,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dm1_s015_single_fan_pilot_074720,s015_single_fan_pilot_074720,True,True,9.020562075079397e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dm1_s015_single_fan_pilot_074702,s015_single_fan_pilot_074702,True,True,5.551115123125783e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dm1_s015_single_fan_pilot_074189,s015_single_fan_pilot_074189,True,True,3.552713678800501e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dm1_s015_single_fan_pilot_074159,s015_single_fan_pilot_074159,True,True,4.163336342344337e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dm1_s015_single_fan_pilot_074096,s015_single_fan_pilot_074096,True,True,9.71445146547012e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dm1_s015_single_fan_pilot_075001,s015_single_fan_pilot_075001,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dm1_s015_single_fan_pilot_074953,s015_single_fan_pilot_074953,True,True,3.552713678800501e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dm1_s015_single_fan_pilot_074744,s015_single_fan_pilot_074744,True,True,7.28583859910259e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_075256,s015_single_fan_pilot_075256,True,True,5.551115123125783e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_075055,s015_single_fan_pilot_075055,True,True,0.0,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_075295,s015_single_fan_pilot_075295,True,True,6.938893903907228e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_075287,s015_single_fan_pilot_075287,True,True,3.552713678800501e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_075847,s015_single_fan_pilot_075847,True,True,4.85722573273506e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_075910,s015_single_fan_pilot_075910,True,True,6.938893903907228e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_076137,s015_single_fan_pilot_076137,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_075840,s015_single_fan_pilot_075840,True,True,4.163336342344337e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_075720,s015_single_fan_pilot_075720,True,True,9.71445146547012e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_075740,s015_single_fan_pilot_075740,True,True,3.552713678800501e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_075671,s015_single_fan_pilot_075671,True,True,1.3877787807814457e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_075475,s015_single_fan_pilot_075475,True,True,8.881784197001252e-16,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_075476,s015_single_fan_pilot_075476,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_076340,s015_single_fan_pilot_076340,True,True,5.551115123125783e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_076393,s015_single_fan_pilot_076393,True,True,3.552713678800501e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_30p0_dp1_s015_single_fan_pilot_076338,s015_single_fan_pilot_076338,True,True,3.946495907847236e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_076561,s015_single_fan_pilot_076561,True,True,2.7755575615628914e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_076754,s015_single_fan_pilot_076754,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_076625,s015_single_fan_pilot_076625,True,True,3.469446951953614e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_076812,s015_single_fan_pilot_076812,True,True,9.367506770274758e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_077407,s015_single_fan_pilot_077407,True,True,2.0816681711721685e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_077610,s015_single_fan_pilot_077610,True,True,5.551115123125783e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_077651,s015_single_fan_pilot_077651,True,True,7.632783294297951e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_077491,s015_single_fan_pilot_077491,True,True,5.898059818321144e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_077536,s015_single_fan_pilot_077536,True,True,9.71445146547012e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_077398,s015_single_fan_pilot_077398,True,True,9.020562075079397e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_077090,s015_single_fan_pilot_077090,True,True,7.806255641895632e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_076990,s015_single_fan_pilot_076990,True,True,7.105427357601002e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_076908,s015_single_fan_pilot_076908,True,True,2.6454533008646308e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_077879,s015_single_fan_pilot_077879,True,True,8.881784197001252e-16,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_077859,s015_single_fan_pilot_077859,True,True,6.938893903907228e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dm1_s015_single_fan_pilot_077674,s015_single_fan_pilot_077674,True,True,5.551115123125783e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dp1_s015_single_fan_pilot_078191,s015_single_fan_pilot_078191,True,True,2.7755575615628914e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dp1_s015_single_fan_pilot_078047,s015_single_fan_pilot_078047,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dp1_s015_single_fan_pilot_078279,s015_single_fan_pilot_078279,True,True,6.938893903907228e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dp1_s015_single_fan_pilot_078985,s015_single_fan_pilot_078985,True,True,2.0816681711721685e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dp1_s015_single_fan_pilot_079091,s015_single_fan_pilot_079091,True,True,9.020562075079397e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dp1_s015_single_fan_pilot_079117,s015_single_fan_pilot_079117,True,True,8.881784197001252e-16,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dp1_s015_single_fan_pilot_078974,s015_single_fan_pilot_078974,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dp1_s015_single_fan_pilot_079026,s015_single_fan_pilot_079026,True,True,9.020562075079397e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dp1_s015_single_fan_pilot_078453,s015_single_fan_pilot_078453,True,True,6.245004513516506e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dp1_s015_single_fan_pilot_078376,s015_single_fan_pilot_078376,True,True,2.7755575615628914e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dp1_s015_single_fan_pilot_078394,s015_single_fan_pilot_078394,True,True,8.881784197001252e-16,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dp1_s015_single_fan_pilot_079337,s015_single_fan_pilot_079337,True,True,6.938893903907228e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dp1_s015_single_fan_pilot_079164,s015_single_fan_pilot_079164,True,True,6.245004513516506e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_45p0_dp1_s015_single_fan_pilot_079297,s015_single_fan_pilot_079297,True,True,8.881784197001252e-16,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dm1_s015_single_fan_pilot_079724,s015_single_fan_pilot_079724,True,True,2.0816681711721685e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dm1_s015_single_fan_pilot_079631,s015_single_fan_pilot_079631,True,True,5.551115123125783e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dm1_s015_single_fan_pilot_079526,s015_single_fan_pilot_079526,True,True,7.105427357601002e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dm1_s015_single_fan_pilot_079655,s015_single_fan_pilot_079655,True,True,2.7755575615628914e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dm1_s015_single_fan_pilot_080282,s015_single_fan_pilot_080282,True,True,7.105427357601002e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dm1_s015_single_fan_pilot_080388,s015_single_fan_pilot_080388,True,True,4.85722573273506e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dm1_s015_single_fan_pilot_080357,s015_single_fan_pilot_080357,True,True,5.551115123125783e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dm1_s015_single_fan_pilot_080285,s015_single_fan_pilot_080285,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dm1_s015_single_fan_pilot_080098,s015_single_fan_pilot_080098,True,True,8.881784197001252e-16,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dm1_s015_single_fan_pilot_079917,s015_single_fan_pilot_079917,True,True,7.105427357601002e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dm1_s015_single_fan_pilot_080025,s015_single_fan_pilot_080025,True,True,9.71445146547012e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dm1_s015_single_fan_pilot_080084,s015_single_fan_pilot_080084,True,True,7.105427357601002e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dm1_s015_single_fan_pilot_080770,s015_single_fan_pilot_080770,True,True,5.551115123125783e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dm1_s015_single_fan_pilot_080675,s015_single_fan_pilot_080675,True,True,7.105427357601002e-15,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dm1_s015_single_fan_pilot_080653,s015_single_fan_pilot_080653,True,True,8.326672684688674e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dp1_s015_single_fan_pilot_080907,s015_single_fan_pilot_080907,True,True,7.979727989493313e-17,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dp1_s015_single_fan_pilot_081176,s015_single_fan_pilot_081176,True,True,8.881784197001252e-16,True
single_fan_branch,W1_single_fan,s015_single_fan_W1_single_fan_bank_yaw_energy_retaining_60p0_dp1_s015_single_fan_pilot_081008,s015_single_fan_pilot_081008,True,True,8.326672684688674e-17,True
