environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,source_validation_run_count,source_validation_run_labels,launch_count,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,start_energy_feasibility_threshold_m_s,start_energy_group_basis,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,open_loop_zero_command_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,11,0.275,16,0.4,0,0.0,11,0.275,6,0.15,0,0.0,0,0.0,5,0.125,19,0.475,18,0.45,19,0.475,18,0.45,16,0.4,27,0.675,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,-23.56905710987286,-50.0,1.2429999999999999,0.438,1.5515453546285465,1.1515453546285463,3.9881977721887183,0.0011939421350172425,0.385306604149405,-1.553158149259718,1.5543520913947355
r11_l0_dry_air_fixed,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,37,0.7115384615384616,40,0.7692307692307693,0,0.0,37,0.7115384615384616,3,0.057692307692307696,0,0.0,52,1.0,5,0.09615384615384616,7,0.1346153846153846,7,0.1346153846153846,7,0.1346153846153846,7,0.1346153846153846,40,0.7692307692307693,0,0.0,0,0.0,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,65.07916004732793,120.0,0.8253846153846153,0.0,2.934853470580416,2.5348534705804164,14.11762158578948,0.0,0.0,-1.5628778775265202,1.5628778775265202
r11_l0_dry_air_fixed,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,24,0.6486486486486487,28,0.7567567567567568,0,0.0,24,0.6486486486486487,4,0.10810810810810811,0,0.0,37,1.0,3,0.08108108108108109,6,0.16216216216216217,6,0.16216216216216217,6,0.16216216216216217,6,0.16216216216216217,28,0.7567567567567568,0,0.0,0,0.0,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,51.64358863503916,116.49835213685026,0.9535135135135133,0.0,2.263365503817804,1.863365503817804,11.64358863503916,0.0,0.0,-1.4571524359837533,1.4571524359837533
r11_l0_dry_air_fixed,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,10,0.25,13,0.325,0,0.0,10,0.25,3,0.075,0,0.0,40,1.0,6,0.15,21,0.525,21,0.525,21,0.525,21,0.525,13,0.325,0,0.0,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,-33.969756131085134,-100.0,1.1099999999999999,0.0,1.7401979801322696,1.3401979801322699,3.2802438689148667,0.0,0.0,-1.3645055237559944,1.3645055237559944
r11_l0_dry_air_fixed,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.9032258064516129,3,0.0967741935483871,3,0.0967741935483871,0,0.0,0,0.0,28,0.9032258064516129,28,0.9032258064516129,0,0.0,0,0.0,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,-3.870967741935484,0.0,1.0019354838709678,0.0,1.550292421490089,1.1502924214900887,0.0,0.0,0.0,-1.106807216172946,1.106807216172946
r11_l1_single_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,44,0.8461538461538461,48,0.9230769230769231,0,0.0,44,0.8461538461538461,4,0.07692307692307693,0,0.0,52,1.0,0,0.0,4,0.07692307692307693,4,0.07692307692307693,4,0.07692307692307693,4,0.07692307692307693,48,0.9230769230769231,52,1.0,0,0.0,0,0.0,7.572313176412761,7.025729538848876,8.113857356532092,97.22286094110811,128.52922900319805,0.8684615384615385,0.35423076923076924,3.1308289553964306,2.730828955396431,16.887978313935783,0.0017347237334171617,0.29635304204625,-1.3669023927105064,1.3686371164439235
r11_l1_single_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,31,0.8378378378378378,35,0.9459459459459459,0,0.0,31,0.8378378378378378,4,0.10810810810810811,0,0.0,37,1.0,1,0.02702702702702703,1,0.02702702702702703,1,0.02702702702702703,1,0.02702702702702703,1,0.02702702702702703,35,0.9459459459459459,36,0.972972972972973,0,0.0,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,99.71574137840847,130.36092934617798,1.0037837837837835,0.3978378378378378,2.5162462053047223,2.116246205304723,16.324813455483234,0.0030766093211304353,0.3611508386532573,-1.204271734496835,1.2073483438179653
r11_l1_single_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,0.8064516129032258,6,0.1935483870967742,6,0.1935483870967742,0,0.0,0,0.0,25,0.8064516129032258,25,0.8064516129032258,0,0.0,31,1.0,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,-7.741935483870968,0.0,1.2993548387096776,0.7090322580645163,1.3576171968161717,0.9576171968161719,0.0,0.0017368122840991,0.7255410321517418,-1.2994824408468633,1.3012192531309623
r11_l1_single_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,19,0.475,22,0.55,0,0.0,19,0.475,3,0.075,0,0.0,40,1.0,5,0.125,13,0.325,13,0.325,13,0.325,13,0.325,22,0.55,39,0.975,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,19.68416737106706,-40.0,1.2765,0.609,1.7059611489149158,1.3059611489149159,6.988335935689679,0.001727365118611685,0.5400585541618211,-1.3987423549733486,1.4004697200919602
r11_l2_four_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,48,0.9230769230769231,52,1.0,0,0.0,48,0.9230769230769231,4,0.07692307692307693,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,52,1.0,0,0.0,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,123.59579407336432,137.78566864515798,0.9134615384615383,0.8926923076923077,3.349296914606114,2.9492969146061134,18.46153846153846,0.0,0.6797616023261608,-1.1484344335008236,1.1484344335008236
r11_l2_four_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,33,0.8918918918918919,37,1.0,0,0.0,33,0.8918918918918919,4,0.10810810810810811,0,0.0,37,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37,1.0,37,1.0,0,0.0,0,0.0,6.506391804796202,6.028526570094748,6.979864483039106,119.70779428229034,138.72294013482843,1.0891891891891892,1.0578378378378377,2.678052108797777,2.2780521087977776,17.720549192108365,0.0,0.7528338968928538,-1.0424658310037798,1.0424658310037798
r11_l2_four_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,30,0.75,37,0.925,0,0.0,30,0.75,7,0.175,0,0.0,40,1.0,1,0.025,2,0.05,2,0.05,2,0.05,2,0.05,37,0.925,40,1.0,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,93.53137794952494,140.6907684029715,1.2485,1.216,2.0740987032246694,1.6740987032246692,12.540073646381058,0.00030656509253142747,1.0144671064010686,-1.030604800663595,1.0309113657561266
r11_l2_four_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,14,0.45161290322580644,14,0.45161290322580644,0,0.0,14,0.45161290322580644,1,0.03225806451612903,8,0.25806451612903225,23,0.7419354838709677,8,0.25806451612903225,1,0.03225806451612903,0,0.0,9,0.2903225806451613,8,0.25806451612903225,14,0.45161290322580644,31,1.0,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,52.33898607802702,0.0,1.2954838709677423,1.2432258064516128,1.5872954885314132,1.1872954885314126,6.095100618149181,0.0009413728645527354,1.0849563184277469,-1.0698041491316224,1.0707455219961752
r11_l3_fan_parameter_uncertainty,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,45,0.8653846153846154,51,0.9807692307692307,0,0.0,45,0.8653846153846154,6,0.11538461538461539,0,0.0,52,1.0,0,0.0,1,0.019230769230769232,1,0.019230769230769232,1,0.019230769230769232,1,0.019230769230769232,51,0.9807692307692307,52,1.0,0,0.0,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,111.07150851084907,133.63382673787507,0.908076923076923,0.7953846153846152,3.2569896379583207,2.856989637958321,17.2750621191603,0.004493335212125312,0.668832661404514,-1.2407417101486167,1.2452350453607421
r11_l3_fan_parameter_uncertainty,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,30,0.8108108108108109,34,0.918918918918919,0,0.0,30,0.8108108108108109,5,0.13513513513513514,0,0.0,37,1.0,2,0.05405405405405406,1,0.02702702702702703,0,0.0,1,0.02702702702702703,0,0.0,34,0.918918918918919,37,1.0,0,0.0,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,102.3419512756202,134.4036932370978,1.055135135135135,0.9335135135135133,2.559721320996227,2.159721320996227,15.748078232482777,0.004331136649268767,0.7374057369049167,-1.1607966188053305,1.1651277554545991
r11_l3_fan_parameter_uncertainty,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,22,0.55,32,0.8,0,0.0,22,0.55,13,0.325,0,0.0,40,1.0,2,0.05,6,0.15,3,0.075,6,0.15,3,0.075,32,0.8,40,1.0,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,47.84865956641487,123.59924028095668,1.2890000000000001,1.1205,1.8942753298888722,1.4942753298888722,8.579459404248974,0.00665922635071165,0.983047248967012,-1.2104281739993923,1.217087400350104
r11_l3_fan_parameter_uncertainty,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,6,0.1935483870967742,7,0.22580645161290322,0,0.0,6,0.1935483870967742,2,0.06451612903225806,17,0.5483870967741935,14,0.45161290322580644,6,0.1935483870967742,1,0.03225806451612903,0,0.0,18,0.5806451612903226,17,0.5483870967741935,7,0.22580645161290322,31,1.0,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,16.183590249657446,0.0,1.2380645161290322,1.0490322580645162,1.4650971831632207,1.0650971831632203,2.5476493274508574,0.0028966305095936514,0.8120174927058631,-1.1920024544998147,1.1948990850094083
r11_l4_local_fan_position_uncertainty,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,46,0.8846153846153846,50,0.9615384615384616,0,0.0,46,0.8846153846153846,4,0.07692307692307693,0,0.0,52,1.0,1,0.019230769230769232,1,0.019230769230769232,1,0.019230769230769232,1,0.019230769230769232,1,0.019230769230769232,50,0.9615384615384616,52,1.0,0,0.0,0,0.0,7.572313176412761,7.025729538848876,8.113857356532092,115.2981628510892,136.25528420772002,0.9065384615384614,0.7903846153846151,3.2731392397464916,2.873139239746491,17.65836146477256,0.00551988041992311,0.6776934219009783,-1.2245921083604452,1.2301119887803684
r11_l4_local_fan_position_uncertainty,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,31,0.8378378378378378,33,0.8918918918918919,0,0.0,31,0.8378378378378378,5,0.13513513513513514,0,0.0,37,1.0,1,0.02702702702702703,3,0.08108108108108109,0,0.0,3,0.08108108108108109,0,0.0,33,0.8918918918918919,37,1.0,0,0.0,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,102.42067686107434,134.52152313457495,1.0540540540540537,0.8945945945945947,2.48241547536383,2.082415475363831,16.005546908466247,0.0017602223923202161,0.6715170255575816,-1.238102464437727,1.239862686830047
r11_l5_active_fan_count_uncertainty,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,26,0.7027027027027027,31,0.8378378378378378,0,0.0,26,0.7027027027027027,5,0.13513513513513514,0,0.0,37,1.0,2,0.05405405405405406,4,0.10810810810810811,4,0.10810810810810811,4,0.10810810810810811,4,0.10810810810810811,31,0.8378378378378378,27,0.7297297297297297,0,0.0,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,71.48800847182126,122.5167952511256,1.0059459459459457,0.5086486486486487,2.3921147197383235,1.9921147197383238,13.311233470794988,0.0023683570761628948,0.3745973249571679,-1.3284032200632334,1.3307715771393964
r11_l4_local_fan_position_uncertainty,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,22,0.55,30,0.75,0,0.0,22,0.55,10,0.25,0,0.0,40,1.0,2,0.05,8,0.2,6,0.15,8,0.2,6,0.15,30,0.75,40,1.0,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,44.39717178859267,123.42281983632171,1.296,1.1365000000000003,1.8522678566977302,1.45226785669773,8.390793634074274,0.0008671855505309325,0.9496559667506068,-1.2524356471905342,1.2533028327410654
r11_l4_local_fan_position_uncertainty,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,8,0.25806451612903225,9,0.2903225806451613,0,0.0,8,0.25806451612903225,3,0.0967741935483871,14,0.45161290322580644,17,0.5483870967741935,6,0.1935483870967742,2,0.06451612903225806,0,0.0,16,0.5161290322580645,14,0.45161290322580644,9,0.2903225806451613,31,1.0,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,22.103734164141574,0.0,1.2561290322580645,1.065806451612903,1.448197339042873,1.0481973390428734,3.0449356264007896,0.007518357171132841,0.8423446897548532,-1.2089022986201619,1.2164206557912947
r11_l5_active_fan_count_uncertainty,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.0967741935483871,4,0.12903225806451613,0,0.0,3,0.0967741935483871,1,0.03225806451612903,23,0.7419354838709677,8,0.25806451612903225,4,0.12903225806451613,0,0.0,0,0.0,23,0.7419354838709677,23,0.7419354838709677,4,0.12903225806451613,21,0.6774193548387096,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,7.057119561551384,0.0,1.1238709677419354,0.5470967741935484,1.524925095257845,1.1249250952578451,1.0564941801232635,0.0013652117668449613,0.3909345303890251,-1.1321745424051897,1.1335397541720347
r11_l5_active_fan_count_uncertainty,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,41,0.7884615384615384,46,0.8846153846153846,0,0.0,41,0.7884615384615384,5,0.09615384615384616,0,0.0,52,1.0,3,0.057692307692307696,3,0.057692307692307696,3,0.057692307692307696,3,0.057692307692307696,3,0.057692307692307696,46,0.8846153846153846,39,0.75,0,0.0,0,0.0,7.572313176412761,7.025729538848876,8.113857356532092,88.53436196049526,123.78492140043684,0.8592307692307694,0.39384615384615385,3.059872761139978,2.6598727611399777,15.748089134342973,0.0005138426772862482,0.3226403087338094,-1.4378585869669596,1.4383724296442457
r11_l5_active_fan_count_uncertainty,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,16,0.4,21,0.525,0,0.0,16,0.4,7,0.175,0,0.0,40,1.0,2,0.05,17,0.425,15,0.375,17,0.425,15,0.375,21,0.525,30,0.75,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,0.5263384515531768,-50.0,1.1965,0.5800000000000001,1.8044144145142738,1.4044144145142734,5.66901436558579,0.0015384520960210549,0.45973148021804217,-1.300289089373991,1.301827541470012
r11_l6_environment_only_full_uncertainty,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,26,0.7027027027027027,31,0.8378378378378378,0,0.0,26,0.7027027027027027,5,0.13513513513513514,0,0.0,37,1.0,2,0.05405405405405406,4,0.10810810810810811,4,0.10810810810810811,4,0.10810810810810811,4,0.10810810810810811,31,0.8378378378378378,29,0.7837837837837838,0,0.0,0,0.0,6.506391804796202,6.028526570094748,6.979864483039106,71.8218384218379,123.04576957520086,1.0043243243243243,0.49405405405405406,2.4210240346582053,2.021024034658206,13.442271185795864,0.0007201139544503433,0.3776133695353398,-1.2994939051433516,1.300214019097802
r11_l6_environment_only_full_uncertainty,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.0967741935483871,4,0.12903225806451613,0,0.0,3,0.0967741935483871,1,0.03225806451612903,22,0.7096774193548387,9,0.2903225806451613,5,0.16129032258064516,0,0.0,0,0.0,22,0.7096774193548387,22,0.7096774193548387,4,0.12903225806451613,22,0.7096774193548387,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,5.384792402015979,0.0,1.1290322580645165,0.5258064516129033,1.5136087176680872,1.1136087176680873,0.9876181485554507,0.0055413384481034,0.40812476065570064,-1.1434909199949475,1.149032258443051
r11_l6_environment_only_full_uncertainty,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,41,0.7884615384615384,45,0.8653846153846154,0,0.0,41,0.7884615384615384,4,0.07692307692307693,0,0.0,52,1.0,3,0.057692307692307696,4,0.07692307692307693,4,0.07692307692307693,4,0.07692307692307693,4,0.07692307692307693,45,0.8653846153846154,38,0.7307692307692307,0,0.0,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,87.32212166827588,123.42347020190795,0.8653846153846151,0.3876923076923076,3.0735413607984934,2.6735413607984926,15.76923076923077,0.00022219491567735192,0.2902981311749661,-1.4241899873084445,1.4244121822241218
r11_l6_environment_only_full_uncertainty,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,15,0.375,21,0.525,0,0.0,15,0.375,8,0.2,0,0.0,40,1.0,2,0.05,17,0.425,15,0.375,17,0.425,15,0.375,21,0.525,31,0.775,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,-4.313347495511305,-50.0,1.192,0.5865,1.7816794946587802,1.3816794946587803,5.104532732135098,0.00420273258175575,0.4474944774031938,-1.323024009229484,1.32722674181124
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,23,0.6216216216216216,28,0.7567567567567568,0,0.0,23,0.6216216216216216,5,0.13513513513513514,0,0.0,37,1.0,2,0.05405405405405406,7,0.1891891891891892,6,0.16216216216216217,7,0.1891891891891892,6,0.16216216216216217,28,0.7567567567567568,26,0.7027027027027027,0,0.0,0,0.0,6.506391804796202,6.028526570094748,6.979864483039106,52.4073019568599,120.07173085054336,1.0659459459459457,0.4302702702702702,2.3126941322597716,1.912694132259772,11.699213513051044,0.00365308949275064,0.37992216418871266,-1.4078238075417853,1.411476897034536
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03225806451612903,25,0.8064516129032258,6,0.1935483870967742,4,0.12903225806451613,2,0.06451612903225806,0,0.0,27,0.8709677419354839,25,0.8064516129032258,0,0.0,18,0.5806451612903226,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,-11.612903225806452,0.0,1.1419354838709677,0.44580645161290317,1.436745190735904,1.036745190735904,0.0,0.0013990074410211225,0.4706037714975396,-1.2203544469271312,1.2217534543681523
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,37,0.7115384615384616,41,0.7884615384615384,0,0.0,37,0.7115384615384616,5,0.09615384615384616,0,0.0,52,1.0,4,0.07692307692307693,7,0.1346153846153846,6,0.11538461538461539,7,0.1346153846153846,6,0.11538461538461539,41,0.7884615384615384,32,0.6153846153846154,0,0.0,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,68.55751087155741,120.00532720367846,0.8538461538461536,0.2423076923076923,3.004123651709511,2.6041236517095117,14.109049935769248,0.006696237724738253,0.21038166334392205,-1.493607696397426,1.5003039341221642
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,10,0.25,14,0.35,0,0.0,10,0.25,4,0.1,0,0.0,40,1.0,9,0.225,17,0.425,16,0.4,17,0.425,16,0.4,14,0.35,28,0.7,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,-24.048443903382044,-50.0,1.1724999999999999,0.4055000000000001,1.721939911974415,1.321939911974415,3.6929427733722604,0.000633600279773065,0.31766558246829496,-1.3827635919138495,1.3833971921936226
r11_l0_dry_air_fixed,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,37,0.7115384615384616,40,0.7692307692307693,0,0.0,37,0.7115384615384616,3,0.057692307692307696,0,0.0,52,1.0,4,0.07692307692307693,8,0.15384615384615385,8,0.15384615384615385,8,0.15384615384615385,8,0.15384615384615385,40,0.7692307692307693,0,0.0,4,0.07692307692307693,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,63.925313893481785,120.0,0.8269230769230768,0.0,2.9319841957857,2.5319841957857014,14.11762158578948,0.0,0.0,-1.565747152321236,1.565747152321236
