environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,launch_count,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,start_energy_feasibility_threshold_m_s,start_energy_group_basis,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,3,1.0,3,1.0,0,0.0,3,1.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,3,1.0,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,125.50081250586454,122.91134845252664,1.2266666666666668,0.4266666666666667,2.313880859635515,1.9138808596355152,17.68230554710595,0.0,0.28425868127126325,-1.3795938023769623,1.3795938023769623
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,1,0.2,1,0.2,0,0.0,1,0.2,0,0.0,1,0.2,4,0.8,3,0.6,0,0.0,0,0.0,1,0.2,1,0.2,1,0.2,5,1.0,0,0.0,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,3.8973898000731197,-40.0,1.3119999999999998,0.6359999999999999,1.59680091985976,1.19680091985976,2.6408537668090757,0.00330894703337038,0.5073674922760331,-1.204237217739181,1.2075461647725514
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,1,0.25,1,0.25,0,0.0,1,0.25,0,0.0,0,0.0,4,1.0,0,0.0,3,0.75,3,0.75,3,0.75,3,0.75,1,0.25,4,1.0,0,0.0,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-41.8241074126901,-100.0,1.12,0.435,1.718262553546977,1.318262553546977,3.7867909994274696,0.0,0.43193145376149605,-1.2316663462146118,1.2316663462146118
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,8,1.0,8,1.0,0,0.0,8,1.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,8,1.0,0,0.0,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,137.4214612251901,138.01193823433613,0.8724999999999998,0.8425,3.5710128281034637,3.1710128281034633,20.0,0.0,0.6604480612595046,-1.0345446406506345,1.0345446406506345
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,3,1.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,3,1.0,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,77.88520695192392,139.88851896435415,1.2866666666666664,1.2733333333333332,2.639252495612727,2.239252495612727,13.333333333333334,0.0,0.8741977174338565,-1.0542221663997504,1.0542221663997504
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,2,0.4,2,0.4,0,0.0,2,0.4,2,0.4,1,0.2,4,0.8,0,0.0,2,0.4,0,0.0,3,0.6,1,0.2,2,0.4,5,1.0,0,0.0,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,19.384998680092345,0.0,1.328,1.2680000000000002,1.8951579037200847,1.4951579037200848,6.697764355410508,0.0009474449129903801,1.1328715659108801,-0.9058802338788559,0.9068276787918462
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,1,0.25,2,0.5,0,0.0,1,0.25,3,0.75,0,0.0,4,1.0,0,0.0,2,0.5,0,0.0,2,0.5,0,0.0,2,0.5,4,1.0,0,0.0,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-29.571993434724547,-75.0,1.17,1.145,1.9266424195059455,1.5266424195059458,3.164828706434219,0.00175900434341735,0.9281075424845131,-1.023286480255643,1.0250454845990604
r11_l3_fan_parameter_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,8,1.0,8,1.0,0,0.0,8,1.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,8,1.0,1,0.125,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,137.5902211699925,136.95444353669055,0.8974999999999999,0.7575000000000001,3.5004959430952556,3.1004959430952557,20.0,0.010493804872617526,0.6901360584996247,-1.1050615256588423,1.11555533053146
r11_l3_fan_parameter_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,2,0.6666666666666666,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,3,1.0,1,0.3333333333333333,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,65.18404238302163,141.64055177470823,1.28,1.1933333333333334,2.5758054422004597,2.1758054422004593,13.333333333333334,0.016793933926067702,1.1956165418333733,-1.1176692198120175,1.1344631537380854
r11_l3_fan_parameter_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,2,0.5,3,0.75,0,0.0,2,0.5,1,0.25,0,0.0,4,1.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,3,0.75,4,1.0,1,0.25,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,46.95720055348842,40.12003234745006,1.2,1.0,1.648744663789722,1.2487446637897222,5.846644733974381,0.0071430731519616,0.7740395518902117,-1.3011842359718666,1.308327309123828
r11_l3_fan_parameter_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.6,3,0.6,0,0.0,3,0.6,0,0.0,2,0.4,3,0.6,0,0.0,0,0.0,0,0.0,2,0.4,2,0.4,3,0.6,5,1.0,0,0.0,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,94.74653358468649,149.43084371535275,1.3680000000000003,1.2280000000000002,1.805377315126771,1.405377315126771,9.327702348707863,0.018026439262804558,1.2534486022486215,-0.99566082247217,1.0136872617349746
r11_l4_local_fan_position_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,8,1.0,8,1.0,0,0.0,8,1.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,8,1.0,1,0.125,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,138.06532103490247,136.8642640684928,0.8974999999999999,0.79,3.4872678370573182,3.0872678370573183,20.0,0.00360728569220125,0.7057660517451241,-1.1182896316967796,1.1218969173889812
r11_l4_local_fan_position_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,2,0.6666666666666666,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,3,1.0,1,0.3333333333333333,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,66.1653813300834,139.40239820861248,1.26,1.14,2.596290531686435,2.196290531686435,13.333333333333334,0.018798338418345634,1.0921888748446487,-1.0971841303260421,1.1159824687443878
r11_l4_local_fan_position_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.6,3,0.6,0,0.0,3,0.6,0,0.0,2,0.4,3,0.6,0,0.0,0,0.0,0,0.0,2,0.4,2,0.4,3,0.6,5,1.0,0,0.0,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,90.19027860746675,140.31649363408795,1.368,1.2,1.6858261148297735,1.2858261148297736,8.030334895997001,0.00427108080014804,1.1046166984219128,-1.115212022769167,1.1194831035693151
r11_l4_local_fan_position_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,1,0.25,2,0.5,0,0.0,1,0.25,2,0.5,0,0.0,4,1.0,0,0.0,2,0.5,1,0.25,2,0.5,1,0.25,2,0.5,4,1.0,0,0.0,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-31.32156576943626,-75.0,1.205,1.055,1.574692391165906,1.1746923911659062,2.1864947014029004,0.0,0.7117099815437276,-1.3752365085956826,1.3752365085956826
r11_l5_active_fan_count_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,3,1.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,62.78836823628699,118.27059991188251,1.1733333333333331,0.0,2.2827691207553475,1.8827691207553476,12.720797508622406,0.0,0.0033785363832293663,-1.4107055412571297,1.4107055412571297
r11_l5_active_fan_count_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,8,1.0,8,1.0,0,0.0,8,1.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,8,1.0,0,0.0,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,131.162727480113,131.38077032316247,0.8549999999999999,0.51,3.3056856046038017,2.9056856046038018,20.0,0.0,0.43063637400565125,-1.2998718641502967,1.2998718641502967
r11_l5_active_fan_count_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,2,0.4,2,0.4,0,0.0,2,0.4,0,0.0,2,0.4,3,0.6,1,0.2,0,0.0,0,0.0,2,0.4,2,0.4,2,0.4,3,0.6,0,0.0,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,46.30092471261105,0.0,1.252,0.5279999999999999,1.5991188018363809,1.1991188018363812,4.783570209888419,0.0,0.4529740572917502,-1.20191933576256,1.20191933576256
r11_l5_active_fan_count_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,1,0.25,2,0.5,0,0.0,1,0.25,1,0.25,0,0.0,4,1.0,0,0.0,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,1,0.25,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-30.89794280380665,-75.0,1.1349999999999998,0.495,1.5274712244286024,1.1274712244286023,2.3153529254509877,0.0,0.326011068161703,-1.4224576753329863,1.4224576753329863
r11_l6_environment_only_full_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,3,1.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,66.03692823105858,118.1980443725664,1.1733333333333331,0.13999999999999999,2.3245575614224383,1.9245575614224386,12.687128308895437,0.0,0.13248999610815723,-1.368917100590039,1.368917100590039
r11_l6_environment_only_full_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.6,2,0.4,2,0.4,0,0.0,0,0.0,3,0.6,3,0.6,0,0.0,3,0.6,1,0.2,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,-16.0,0.0,1.192,0.41200000000000003,1.6417263005887992,1.2417263005887993,0.0,0.00304252548099288,0.25523543489356165,-1.1593118370101414,1.1623543624911343
r11_l6_environment_only_full_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,7,0.875,7,0.875,0,0.0,7,0.875,1,0.125,0,0.0,8,1.0,0,0.0,1,0.125,0,0.0,1,0.125,0,0.0,7,0.875,8,1.0,0,0.0,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,102.58113402526317,131.1970454663911,0.8799999999999999,0.5575000000000001,3.380229511512029,2.980229511512029,17.5,0.0,0.49146139112252685,-1.2253279572420692,1.2253279572420692
r11_l6_environment_only_full_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,1,0.25,2,0.5,0,0.0,1,0.25,1,0.25,0,0.0,4,1.0,0,0.0,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,1,0.25,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-32.83602257773673,-75.0,1.1099999999999999,0.51,1.5635733852130902,1.1635733852130903,2.35822495868235,0.0,0.22822414978485933,-1.386355514548499,1.386355514548499
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,3,1.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,1,0.3333333333333333,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,63.494389365095536,118.15291098250972,1.133333333333333,0.09333333333333334,2.3980039068252177,1.9980039068252176,12.716742424814266,0.0,0.015549013680729902,-1.2954707551872595,1.2954707551872595
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,6,0.75,6,0.75,0,0.0,6,0.75,1,0.125,0,0.0,8,1.0,0,0.0,2,0.25,1,0.125,2,0.25,1,0.125,6,0.75,6,0.75,0,0.0,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,68.69084433269296,121.00166687656014,0.8199999999999998,0.31,3.1790797008756675,2.779079700875667,15.0,0.0,0.2192009115423869,-1.4264777678784308,1.4264777678784308
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.8,1,0.2,1,0.2,0,0.0,0,0.0,4,0.8,4,0.8,0,0.0,3,0.6,2,0.4,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,-8.0,0.0,1.196,0.388,1.6253354610241444,1.2253354610241447,0.0,0.0,0.24737651258190813,-1.175702676574796,1.175702676574796
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,1,0.25,1,0.25,0,0.0,1,0.25,0,0.0,0,0.0,4,1.0,0,0.0,3,0.75,3,0.75,3,0.75,3,0.75,1,0.25,2,0.5,1,0.25,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-41.33554947010674,-100.0,1.0299999999999998,0.21500000000000002,1.754168714662085,1.354168714662085,4.089976982006417,0.0,0.21738357087215293,-1.1957601850995039,1.1957601850995039
r11_l0_dry_air_fixed,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,6,0.75,6,0.75,0,0.0,6,0.75,0,0.0,0,0.0,8,1.0,1,0.125,1,0.125,1,0.125,1,0.125,1,0.125,6,0.75,0,0.0,0,0.0,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,72.5,120.0,0.8149999999999998,0.0,3.137589654220922,2.7375896542209217,15.0,0.0,0.0,-1.4679678145331765,1.4679678145331765
r11_l0_dry_air_fixed,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,3,1.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,62.66656113504941,117.99968340514825,1.1733333333333331,0.0,2.2785951857735354,1.8785951857735352,12.666561135049415,0.0,0.0,-1.4148794762389418,1.4148794762389418
r11_l0_dry_air_fixed,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.6,2,0.4,2,0.4,0,0.0,0,0.0,3,0.6,3,0.6,0,0.0,0,0.0,0,0.0,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,-16.0,0.0,1.144,0.0,1.585945571194008,1.185945571194008,0.0,0.0,0.0,-1.2150925664049326,1.2150925664049326
r11_l0_dry_air_fixed,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,1,0.25,3,0.75,3,0.75,3,0.75,3,0.75,0,0.0,0,0.0,1,0.25,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-85.0,-100.0,0.9349999999999998,0.0,1.7511660746126347,1.3511660746126348,0.0,0.0,0.0,-1.1987628251489542,1.1987628251489542
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,6,0.75,7,0.875,0,0.0,6,0.75,1,0.125,0,0.0,8,1.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875,8,1.0,0,0.0,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,84.26709161343021,124.89364314521913,0.8399999999999999,0.29000000000000004,3.2890434038475767,2.8890434038475767,15.0,0.0,0.24178940320932418,-1.3165140649065212,1.3165140649065212
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,3,1.0,3,1.0,0,0.0,3,1.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,3,1.0,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,125.50081250586454,122.91134845252664,1.2266666666666668,0.4266666666666667,2.313880859635515,1.9138808596355152,17.68230554710595,0.0,0.28425868127126325,-1.3795938023769623,1.3795938023769623
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,1,0.2,1,0.2,0,0.0,1,0.2,0,0.0,1,0.2,4,0.8,3,0.6,0,0.0,0,0.0,1,0.2,1,0.2,1,0.2,5,1.0,0,0.0,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,3.8973898000731197,-40.0,1.3119999999999998,0.6359999999999999,1.59680091985976,1.19680091985976,2.6408537668090757,0.00330894703337038,0.5073674922760331,-1.204237217739181,1.2075461647725514
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,1,0.25,1,0.25,0,0.0,1,0.25,0,0.0,0,0.0,4,1.0,0,0.0,3,0.75,3,0.75,3,0.75,3,0.75,1,0.25,4,1.0,0,0.0,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-41.8241074126901,-100.0,1.12,0.435,1.718262553546977,1.318262553546977,3.7867909994274696,0.0,0.43193145376149605,-1.2316663462146118,1.2316663462146118
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,8,1.0,8,1.0,0,0.0,8,1.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,8,1.0,0,0.0,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,137.4214612251901,138.01193823433613,0.8724999999999998,0.8425,3.5710128281034637,3.1710128281034633,20.0,0.0,0.6604480612595046,-1.0345446406506347,1.0345446406506347
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,3,1.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,3,1.0,0,0.0,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,77.88520695192392,139.88851896435415,1.2866666666666664,1.2733333333333332,2.639252495612727,2.239252495612727,13.333333333333334,0.0,0.8741977174338565,-1.0542221663997504,1.0542221663997504
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,5,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,2,0.4,2,0.4,0,0.0,2,0.4,2,0.4,1,0.2,4,0.8,0,0.0,2,0.4,0,0.0,3,0.6,1,0.2,2,0.4,5,1.0,0,0.0,0,0.0,4.714661646732928,4.32151022120381,4.884483329326275,19.384998680092345,0.0,1.328,1.2680000000000002,1.8951579037200847,1.4951579037200848,6.697764355410508,0.0009474449129903801,1.1328715659108801,-0.905880233878856,0.9068276787918463
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,1,0.25,2,0.5,0,0.0,1,0.25,3,0.75,0,0.0,4,1.0,0,0.0,2,0.5,0,0.0,2,0.5,0,0.0,2,0.5,4,1.0,0,0.0,0,0.0,5.334015872950229,5.12330928775431,5.574092124922031,-29.571993434724547,-75.0,1.17,1.145,1.9266424195059455,1.5266424195059458,3.164828706434219,0.00175900434341735,0.9281075424845131,-1.023286480255643,1.0250454845990604
r11_l3_fan_parameter_uncertainty,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,8,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,8,1.0,8,1.0,0,0.0,8,1.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,8,1.0,1,0.125,0,0.0,7.655507831886098,7.271907406914219,7.9405809451807965,137.5902211699925,136.95444353669055,0.8974999999999999,0.7575000000000001,3.5004959430952556,3.1004959430952557,20.0,0.010493804872617526,0.6901360584996247,-1.1050615256588423,1.11555533053146
r11_l3_fan_parameter_uncertainty,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,3,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,2,0.6666666666666666,2,0.6666666666666666,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,3,1.0,1,0.3333333333333333,0,0.0,6.357060144223925,6.235436254627058,6.544365872773158,65.18404238302163,141.64055177470823,1.28,1.1933333333333334,2.5758054422004597,2.1758054422004593,13.333333333333334,0.016793933926067702,1.1956165418333733,-1.1176692198120175,1.1344631537380854
