diagnostic_version,environment_block_id,library_size_case_id,policy_id,paired_case_count,neutral_mission_success_rate,controlled_mission_success_rate,mission_success_delta_control_minus_neutral,neutral_safe_geometric_rate,controlled_safe_success_rate,safe_success_delta_control_minus_neutral,neutral_wrong_wall_exit_rate,controlled_wrong_wall_exit_rate,neutral_floor_or_ceiling_rate,controlled_floor_or_ceiling_rate,neutral_mean_score,controlled_mean_launch_score,score_delta_control_minus_neutral,neutral_mean_terminal_specific_energy_m,controlled_mean_terminal_specific_energy_m
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.7,0.75,0.050000000000000044,0.85,0.8,-0.04999999999999993,0.15,0.1,0.15,0.05,62.781076865872436,94.91610912342257,32.13503225755014,2.4510448982239663,2.574430282639461
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.7,0.75,0.050000000000000044,0.85,0.8,-0.04999999999999993,0.15,0.1,0.15,0.05,62.781076865872436,94.91414792762711,32.13307106175468,2.4510448982239663,2.574280475805544
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,no_memory_baseline,20,0.65,0.7,0.04999999999999993,0.8,0.75,-0.050000000000000044,0.15,0.15,0.2,0.0,52.785715881915394,84.4011235767151,31.6154076947997,2.2706379174264573,2.5152207099312283
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.65,0.7,0.04999999999999993,0.8,0.75,-0.050000000000000044,0.15,0.15,0.2,0.0,52.785715881915394,84.40094480929478,31.61522892737939,2.2706379174264573,2.513499791715627
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.65,0.7,0.04999999999999993,0.8,0.75,-0.050000000000000044,0.15,0.15,0.2,0.0,52.785715881915394,84.40094480929477,31.615228927379377,2.2706379174264577,2.5153454308822654
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.65,0.7,0.04999999999999993,0.8,0.75,-0.050000000000000044,0.15,0.15,0.2,0.0,52.785715881915394,84.40094480929477,31.615228927379377,2.2706379174264573,2.5153454308822654
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,no_memory_baseline,20,0.65,0.65,0.0,0.8,0.75,-0.050000000000000044,0.15,0.1,0.2,0.1,51.4609302469399,67.30822877409464,15.847298527154742,2.187779908534613,2.3814423746591538
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.65,0.65,0.0,0.8,0.75,-0.050000000000000044,0.15,0.1,0.2,0.1,51.4609302469399,67.30822877409463,15.847298527154727,2.187779908534613,2.381442374659153
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.65,0.65,0.0,0.8,0.75,-0.050000000000000044,0.15,0.1,0.2,0.1,51.4609302469399,67.30822877409464,15.847298527154742,2.187779908534613,2.3814423746591533
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.65,0.65,0.0,0.8,0.75,-0.050000000000000044,0.15,0.1,0.2,0.1,51.46093024693992,67.30822877409462,15.847298527154699,2.187779908534613,2.381442374659153
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,no_memory_baseline,20,0.6,0.55,-0.04999999999999993,0.75,0.65,-0.09999999999999998,0.15,0.1,0.25,0.1,42.54994399379742,54.41960712332339,11.869663129525968,2.2875698333819385,2.4110388867023014
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.6,0.55,-0.04999999999999993,0.75,0.65,-0.09999999999999998,0.15,0.1,0.25,0.1,42.54994399379742,54.41960712332339,11.869663129525968,2.287569833381939,2.4110388867023014
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.6,0.55,-0.04999999999999993,0.75,0.65,-0.09999999999999998,0.15,0.1,0.25,0.1,42.54994399379742,54.41960712332339,11.869663129525968,2.287569833381939,2.4110388867023014
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.6,0.55,-0.04999999999999993,0.75,0.65,-0.09999999999999998,0.15,0.1,0.25,0.1,42.54994399379742,54.41960712332339,11.869663129525968,2.2875698333819385,2.4110388867023014
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,no_memory_baseline,20,0.5,0.45,-0.04999999999999999,0.6,0.5,-0.09999999999999998,0.1,0.1,0.4,0.2,22.21507288435933,26.779853757344256,4.564780872984926,2.294856760158381,2.3799072901330725
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h10,20,0.5,0.45,-0.04999999999999999,0.6,0.5,-0.09999999999999998,0.1,0.1,0.4,0.2,22.215072884359323,26.779853757344256,4.564780872984933,2.294856760158381,2.3800088550039757
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h3,20,0.5,0.45,-0.04999999999999999,0.6,0.5,-0.09999999999999998,0.1,0.1,0.4,0.2,22.21507288435933,26.779853757344256,4.564780872984926,2.294856760158381,2.3800088550039757
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h30,20,0.5,0.45,-0.04999999999999999,0.6,0.5,-0.09999999999999998,0.1,0.1,0.4,0.2,22.21507288435933,26.779853757344256,4.564780872984926,2.294856760158381,2.380008855003976
