primitive_id,parent_primitive_id,variant_id,envelope_group_id,target_heading_deg,family,updraft_config,wind_fidelity,start_condition,environment_label,direction_sign,evidence_source,evaluation_status,wind_model_available,wind_model_name,wind_model_source,evaluated_under_updraft_environment,z_outlet_m,z_fan_min_m,z_fan_max_m,terminal_heading_change_deg,terminal_heading_error_deg,heading_band_pass,path_length_xy_m,path_length_3d_m,forward_displacement_m,lateral_displacement_m,xy_bounding_box_area_m2,turn_footprint_proxy_m2,entry_clearance_required_x_plus_m,entry_clearance_required_x_minus_m,entry_clearance_required_y_plus_m,entry_clearance_required_y_minus_m,floor_margin_required_m,ceiling_margin_required_m,margin_consumption_x_m,margin_consumption_y_m,margin_consumption_z_m,speed_min_m_s,terminal_speed_m_s,specific_energy_initial_m,specific_energy_terminal_m,energy_residual_m,alpha_max_deg,beta_max_deg,rate_max_rad_s,saturation_fraction,true_safe_trajectory,min_true_margin_m,floor_margin_min_m,ceiling_margin_min_m,recovery_class,recovery_basis,candidate_class,failure_label,active_limiting_mechanism,wind_query_region,lift_belief_condition,governor_condition,entry_envelope_status,envelope_status,coverage_status,within_existing_envelope,nearest_existing_primitive_id,normalised_distance_to_nearest_envelope,coverage_region_id,marginal_coverage_gain,library_growth_trigger,growth_reason
recovery_none_favourable_none_W0_dp1,recovery_none,recovery_none_favourable_none_W0_dp1,recovery_none|favourable|W0,,recovery,none,W0,favourable,none_W0,1,deterministic_seed_replay,evaluated,True,none,no_wind,False,0.33,0.9906145329309506,1.47,5.1264502422856315e-17,0.0,True,4.157090496631371,4.18792905404137,4.157090496631371,0.0,0.0,0.20785452483156855,4.157090496631371,0.0,0.0,0.0,0.9206145329309506,1.7,41.57090496631367,0.0,0.34241819076360674,6.468807458576348,6.696190418681323,3.953414882772681,3.6059848756037107,-0.34743000716897043,4.105351125859581,3.576693232562047e-17,0.30973043052803634,0.0,True,0.10000000000000009,0.9206145329309506,1.7,dry_recoverable,dry_recoverable,w0_standalone_commandable,success,none,unknown,none,entry_and_recovery_check_required,inside_entry_envelope,widening_existing_envelope,covered_by_existing_envelope,True,recovery_none,0.0,target_none|favourable|none|W0|dp1,1.0,False,none
recovery_none_favourable_U1_single_fan_W1_dp1,recovery_none,recovery_none_favourable_U1_single_fan_W1_dp1,recovery_none|favourable|W1,,recovery,U1_single_fan,W1,favourable,U1_single_fan_W1,1,deterministic_seed_replay,evaluated,True,single_gaussian_var,01_Thermal/B_results/single_var_params.xlsx,True,0.33,1.3009617558704878,1.5995262150272382,6.449084344068147e-16,0.0,True,4.245740576068207,4.280811698627712,4.245740576068207,0.0,0.0,0.21228702880341035,4.245740576068207,0.0,0.0,0.0,1.2309617558704877,1.5704737849727617,42.45740576068203,0.0,0.12074160294965157,6.469303448718871,6.847712942659683,3.953414882772681,4.319494234653586,0.3660793518809049,12.347743503841969,3.9629573341385363e-16,1.201019153335167,0.0,True,0.10000000000000009,1.2309617558704877,1.5704737849727617,dry_recoverable,dry_recoverable,updraft_assisted_commandable,success,none,measured,U1_single_fan_W1_available,pending_W3,inside_entry_envelope,widening_existing_envelope,covered_by_existing_envelope,True,recovery_none,0.0,target_none|favourable|U1_single_fan|W1|dp1,1.0,False,none
recovery_none_favourable_U1_single_fan_W2_dp1,recovery_none,recovery_none_favourable_U1_single_fan_W2_dp1,recovery_none|favourable|W2,,recovery,U1_single_fan,W2,favourable,U1_single_fan_W2,1,deterministic_seed_replay,evaluated,True,single_gaussian_var,01_Thermal/B_results/single_var_params.xlsx,True,0.33,1.313889593835862,1.7082483324515962,-3.4935998968658497,0.0,True,4.07406014936035,4.132162596477661,4.071942708223304,-0.07466564050111835,0.30403421039335143,0.30403421039335143,4.071942708223304,0.0,0.0,0.07466564050111835,1.243889593835862,1.4617516675484037,40.719427082233004,0.03393892750050834,0.17017738032256877,6.1017868095243335,6.1017868095243335,3.953414882772681,3.935893708031879,-0.01752117474080217,5.4228786864822665,0.8907364782138434,2.0895510990412776,0.0,True,0.10000000000000009,1.243889593835862,1.4617516675484037,dry_recoverable,dry_recoverable,updraft_assisted_commandable,success,none,measured,U1_single_fan_W2_available,pending_W3,inside_entry_envelope,widening_existing_envelope,covered_by_existing_envelope,True,recovery_none,0.0,target_none|favourable|U1_single_fan|W2|dp1,1.0,False,none
recovery_none_favourable_U4_four_fan_W1_dp1,recovery_none,recovery_none_favourable_U4_four_fan_W1_dp1,recovery_none|favourable|W1,,recovery,U4_four_fan,W1,favourable,U4_four_fan_W1,1,deterministic_seed_replay,evaluated,True,four_gaussian_var,01_Thermal/B_results/four_var_params.xlsx,True,0.33,1.2409298838713305,1.47,-1.1933452754918677e-16,0.0,True,4.172808772122652,4.180315537319097,4.172808772122653,0.0,0.0,0.20864043860613266,4.172808772122653,0.0,0.0,0.0,1.1709298838713305,1.7,41.728087721226494,0.0,0.16362151152047819,6.469162099319892,6.6795190797217305,3.953414882772681,3.844934732819681,-0.10848014995300037,1.9293448021937858,1.6156664737658016e-17,0.2870552018818464,0.0,True,0.10000000000000009,1.1709298838713305,1.7,dry_recoverable,dry_recoverable,updraft_assisted_commandable,success,none,measured,U4_four_fan_W1_available,pending_W3,inside_entry_envelope,widening_existing_envelope,covered_by_existing_envelope,True,recovery_none,0.0,target_none|favourable|U4_four_fan|W1|dp1,1.0,False,none
recovery_none_favourable_U4_four_fan_W2_dp1,recovery_none,recovery_none_favourable_U4_four_fan_W2_dp1,recovery_none|favourable|W2,,recovery,U4_four_fan,W2,favourable,U4_four_fan_W2,1,deterministic_seed_replay,evaluated,True,four_gaussian_var,01_Thermal/B_results/four_var_params.xlsx,True,0.33,1.4361450627975096,1.516112836161173,2.3680861528749353,0.0,True,4.1065654300560315,4.108826332529864,4.105745359812706,0.0593417875983584,0.24364226907495115,0.24364226907495115,4.105745359812706,0.0,0.0593417875983584,0.0,1.3661450627975098,1.6538871638388268,41.05745359812702,0.026973539817435634,0.03293774011512366,6.329360645149813,6.329360645149813,3.953414882772681,3.8879480133462527,-0.06546686942642843,2.022344671883323,0.4289812653829268,0.5834595798063633,0.0,True,0.10000000000000009,1.3661450627975098,1.6538871638388268,dry_recoverable,dry_recoverable,updraft_assisted_commandable,success,none,measured,U4_four_fan_W2_available,pending_W3,inside_entry_envelope,widening_existing_envelope,covered_by_existing_envelope,True,recovery_none,0.0,target_none|favourable|U4_four_fan|W2|dp1,1.0,False,none
recovery_none_mid_arena_none_W0_dp1,recovery_none,recovery_none_mid_arena_none_W0_dp1,recovery_none|mid_arena|W0,,recovery,none,W0,mid_arena,none_W0,1,deterministic_seed_replay,evaluated,True,none,no_wind,False,0.33,0.9906145329309506,1.47,5.1264502422856315e-17,0.0,True,4.157090496631369,4.187929054041369,4.157090496631369,0.0,0.0,0.20785452483156847,4.157090496631369,0.0,0.0,0.0,0.9206145329309506,1.7,1.5396631469005073,0.0,0.34241819076360674,6.468807458576348,6.696190418681323,3.953414882772681,3.6059848756037107,-0.34743000716897043,4.105351125859581,3.576693232562047e-17,0.30973043052803634,0.0,False,-1.4570904966313698,0.9206145329309506,1.7,not_recoverable,not_recoverable,boundary_evidence,true_safety_violation,safety_limited,unknown,none,reject,outside_entry_envelope_governor_reject,outside_entry_envelope_governor_reject,uncovered_governor_reject,False,none,0.0,target_none|mid_arena|none|W0|dp1,0.0,False,entry_clearance_insufficient
recovery_none_mid_arena_U1_single_fan_W1_dp1,recovery_none,recovery_none_mid_arena_U1_single_fan_W1_dp1,recovery_none|mid_arena|W1,,recovery,U1_single_fan,W1,mid_arena,U1_single_fan_W1,1,deterministic_seed_replay,evaluated,True,single_gaussian_var,01_Thermal/B_results/single_var_params.xlsx,True,0.33,1.4293639040139066,1.6763343396228958,-8.825173594680378e-17,0.0,True,4.139031852380862,4.168757041212038,4.139031852380862,0.0,0.0,0.2069515926190431,4.139031852380862,0.0,0.0,0.0,1.3593639040139065,1.4936656603771041,1.5329747601410602,0.0,0.1473816711592113,6.444070477186714,6.530856535210911,3.953414882772681,3.933272521929659,-0.02014236084302201,10.938881694549815,5.500273843768961e-17,0.3602694324847258,0.0,False,-1.4390318523808627,1.3593639040139065,1.4936656603771041,not_recoverable,not_recoverable,boundary_evidence,true_safety_violation,safety_limited,measured,U1_single_fan_W1_available,reject,outside_entry_envelope_governor_reject,outside_entry_envelope_governor_reject,uncovered_governor_reject,False,none,0.0,target_none|mid_arena|U1_single_fan|W1|dp1,0.0,False,entry_clearance_insufficient
recovery_none_mid_arena_U1_single_fan_W2_dp1,recovery_none,recovery_none_mid_arena_U1_single_fan_W2_dp1,recovery_none|mid_arena|W2,,recovery,U1_single_fan,W2,mid_arena,U1_single_fan_W2,1,deterministic_seed_replay,evaluated,True,single_gaussian_var,01_Thermal/B_results/single_var_params.xlsx,True,0.33,0.7753705957662629,1.6552141524976973,-1.1242694692922706,0.0,True,4.100658893709314,4.276043191014237,4.100371121619498,-0.006003575430684194,0.07153578861904178,0.20501855608097488,4.100371121619498,0.0,0.007122835186309295,0.010323338951895966,0.7053705957662629,1.5147858475023026,1.5186559709701843,0.0046924267963163475,0.4961638601669551,6.381622695997274,7.3260274770616824,3.953414882772681,3.8408791887664036,-0.11253569400627761,9.234042302734844,0.8970079770137727,2.516810310285925,0.0,False,-1.4003711216194983,0.7053705957662629,1.5147858475023026,not_recoverable,not_recoverable,boundary_evidence,true_safety_violation,safety_limited,measured,U1_single_fan_W2_available,reject,outside_entry_envelope_governor_reject,outside_entry_envelope_governor_reject,uncovered_governor_reject,False,none,0.0,target_none|mid_arena|U1_single_fan|W2|dp1,0.0,False,entry_clearance_insufficient
recovery_none_mid_arena_U4_four_fan_W1_dp1,recovery_none,recovery_none_mid_arena_U4_four_fan_W1_dp1,recovery_none|mid_arena|W1,,recovery,U4_four_fan,W1,mid_arena,U4_four_fan_W1,1,deterministic_seed_replay,evaluated,True,four_gaussian_var,01_Thermal/B_results/four_var_params.xlsx,True,0.33,1.21504154548468,1.47,-4.027211525200793e-17,0.0,True,4.160508731836865,4.173224506035375,4.160508731836865,0.0,0.0,0.20802543659184325,4.160508731836865,0.0,0.0,0.0,1.14504154548468,1.7,1.5409291599395798,0.0,0.1821131817966572,6.471709024711924,6.6358531143526,3.953414882772681,3.789411910176989,-0.16400297259569196,3.377999695381029,3.550469329602585e-17,0.28282645879562907,0.0,False,-1.4605087318368657,1.14504154548468,1.7,not_recoverable,not_recoverable,boundary_evidence,true_safety_violation,safety_limited,measured,U4_four_fan_W1_available,reject,outside_entry_envelope_governor_reject,outside_entry_envelope_governor_reject,uncovered_governor_reject,False,none,0.0,target_none|mid_arena|U4_four_fan|W1|dp1,0.0,False,entry_clearance_insufficient
recovery_none_mid_arena_U4_four_fan_W2_dp1,recovery_none,recovery_none_mid_arena_U4_four_fan_W2_dp1,recovery_none|mid_arena|W2,,recovery,U4_four_fan,W2,mid_arena,U4_four_fan_W2,1,deterministic_seed_replay,evaluated,True,four_gaussian_var,01_Thermal/B_results/four_var_params.xlsx,True,0.33,1.3143453852943807,1.475931702593104,0.9380067998629725,0.0,True,4.137876570514694,4.147266357965585,4.137718725322257,0.026241396301877717,0.10908578750142041,0.20688593626611285,4.137718725322257,0.0,0.026241396301877717,0.0001223550168938381,1.2443453852943809,1.694068297406896,1.5324884167860213,0.011927907409944417,0.11118186764687091,6.445506234243008,6.540487566086183,3.953414882772681,3.824670441468079,-0.12874444130460194,3.167024005817633,0.27454178662828194,0.5164774096039738,0.0,False,-1.4377187253222576,1.2443453852943809,1.694068297406896,not_recoverable,not_recoverable,boundary_evidence,true_safety_violation,safety_limited,measured,U4_four_fan_W2_available,reject,outside_entry_envelope_governor_reject,outside_entry_envelope_governor_reject,uncovered_governor_reject,False,none,0.0,target_none|mid_arena|U4_four_fan|W2|dp1,0.0,False,entry_clearance_insufficient
mild_bank_none_favourable_none_W0_dp1,mild_bank_none,mild_bank_none_favourable_none_W0_dp1,mild_bank_none|favourable|W0,,mild_bank,none,W0,favourable,none_W0,1,deterministic_seed_replay,evaluated,True,none,no_wind,False,0.33,1.1745047487951215,1.47,3.505287501898648,0.0,True,3.8573767923028073,3.869397563778955,3.855712732757959,0.07235780575069617,0.27899091294738626,0.27899091294738626,3.855712732757959,0.0,0.07235780575069617,0.0,1.1045047487951214,1.7,38.55712732757955,0.03288991170486189,0.21106803657491324,6.430194826317327,6.443051171913642,3.953414882772681,3.620351252561572,-0.3330636302111092,4.091510805385519,1.9784229669139974,0.7196811197554875,0.0,True,0.10000000000000009,1.1045047487951214,1.7,dry_recoverable,dry_recoverable,w0_standalone_commandable,success,none,unknown,none,entry_and_recovery_check_required,inside_entry_envelope,widening_existing_envelope,covered_by_existing_envelope,True,mild_bank_none,0.0,target_none|favourable|none|W0|dp1,1.0,False,none
mild_bank_none_favourable_U1_single_fan_W1_dp1,mild_bank_none,mild_bank_none_favourable_U1_single_fan_W1_dp1,mild_bank_none|favourable|W1,,mild_bank,U1_single_fan,W1,favourable,U1_single_fan_W1,1,deterministic_seed_replay,evaluated,True,single_gaussian_var,01_Thermal/B_results/single_var_params.xlsx,True,0.33,1.3489612810956897,1.659604170864474,5.033575500827541,0.0,True,3.8970429126926427,3.934339238262408,3.892762709350908,0.11843457828600457,0.46103770984945935,0.46103770984945935,3.892762709350908,0.0,0.11843457828600457,0.0,1.2789612810956896,1.510395829135526,38.927627093509045,0.05383389922091116,0.13543155061748144,6.44835464307534,6.6229650818419605,3.953414882772681,4.225265051358759,0.27185016858607813,11.814669417709204,1.0831683616390466,0.9164892736252528,0.0,True,0.10000000000000009,1.2789612810956896,1.510395829135526,dry_recoverable,dry_recoverable,updraft_assisted_commandable,success,none,measured,U1_single_fan_W1_available,pending_W3,inside_entry_envelope,widening_existing_envelope,covered_by_existing_envelope,True,mild_bank_none,0.0,target_none|favourable|U1_single_fan|W1|dp1,1.0,False,none
mild_bank_none_favourable_U1_single_fan_W2_dp1,mild_bank_none,mild_bank_none_favourable_U1_single_fan_W2_dp1,mild_bank_none|favourable|W2,,mild_bank,U1_single_fan,W2,favourable,U1_single_fan_W2,1,deterministic_seed_replay,evaluated,True,single_gaussian_var,01_Thermal/B_results/single_var_params.xlsx,True,0.33,1.3556834977322911,1.7453011236153593,1.7495507806382622,0.0,True,3.769021976762202,3.8303249070811543,3.767506184815219,0.0725636096832325,0.27338384888325146,0.27338384888325146,3.767506184815219,0.0,0.0725636096832325,1.616866640574699e-10,1.285683497732291,1.4246988763846407,37.67506184815216,0.03298345894692386,0.19664365972525666,5.995272693154133,5.995272693154133,3.953414882772681,3.9072733287774195,-0.04614155399526165,5.661577885869155,1.329541626208442,1.7982952549634432,0.0,True,0.10000000000000009,1.285683497732291,1.4246988763846407,dry_recoverable,dry_recoverable,updraft_assisted_commandable,success,none,measured,U1_single_fan_W2_available,pending_W3,inside_entry_envelope,widening_existing_envelope,covered_by_existing_envelope,True,mild_bank_none,0.0,target_none|favourable|U1_single_fan|W2|dp1,1.0,False,none
mild_bank_none_favourable_U4_four_fan_W1_dp1,mild_bank_none,mild_bank_none_favourable_U4_four_fan_W1_dp1,mild_bank_none|favourable|W1,,mild_bank,U4_four_fan,W1,favourable,U4_four_fan_W1,1,deterministic_seed_replay,evaluated,True,four_gaussian_var,01_Thermal/B_results/four_var_params.xlsx,True,0.33,1.4017462241291598,1.47,3.501631118778763,0.0,True,3.869773259941882,3.8710494190321287,3.868195279478016,0.07129989953235771,0.2758019347983229,0.2758019347983229,3.868195279478016,0.0,0.07129989953235771,0.0,1.33174622412916,1.7,38.68195279478012,0.03240904524198077,0.048752697050600105,6.416482109070749,6.4331186274524965,3.953414882772681,3.8410742197905408,-0.1123406629821404,2.389279598172732,0.9872230516606139,0.7263134311789716,0.0,True,0.10000000000000009,1.33174622412916,1.7,dry_recoverable,dry_recoverable,updraft_assisted_commandable,success,none,measured,U4_four_fan_W1_available,pending_W3,inside_entry_envelope,widening_existing_envelope,covered_by_existing_envelope,True,mild_bank_none,0.0,target_none|favourable|U4_four_fan|W1|dp1,1.0,False,none
