t_read_host_s,line_text
8.8201694,"RX_EVENT,116,2,21251664,32768,52428,32768,32768"
8.8361053,"COMMIT_EVENT,116,2,21251664,21262260,911,1500,1800,1500,1500,1500,1500,1500,1500"
8.8524848,"RX_EVENT,117,2,21269891,32768,52428,32768,32768"
8.8524848,"COMMIT_EVENT,117,2,21269891,21282260,912,1500,1800,1500,1500,1500,1500,1500,1500"
8.8678334,"RX_EVENT,118,2,21285374,32768,52428,32768,32768"
8.8846265,"COMMIT_EVENT,118,2,21285374,21302261,913,1500,1800,1500,1500,1500,1500,1500,1500"
8.8846265,"RX_EVENT,119,2,21316876,32768,52428,32768,32768"
8.8846265,"COMMIT_EVENT,119,2,21316876,21322260,914,1500,1800,1500,1500,1500,1500,1500,1500"
8.9060529,"RX_EVENT,120,2,21333926,32768,52428,32768,32768"
8.9060529,"COMMIT_EVENT,120,2,21333926,21342260,915,1500,1800,1500,1500,1500,1500,1500,1500"
8.926242,"RX_EVENT,121,2,21355278,32768,52428,32768,32768"
8.9454659,"COMMIT_EVENT,121,2,21355278,21362260,916,1500,1800,1500,1500,1500,1500,1500,1500"
8.9454659,"RX_EVENT,122,2,21375370,32768,52428,32768,32768"
8.9674812,"COMMIT_EVENT,122,2,21375370,21382260,917,1500,1800,1500,1500,1500,1500,1500,1500"
8.9674812,"RX_EVENT,123,2,21395170,32768,52428,32768,32768"
8.9674812,"COMMIT_EVENT,123,2,21395170,21402260,918,1500,1800,1500,1500,1500,1500,1500,1500"
8.9857574,"RX_EVENT,124,2,21416627,32768,52428,32768,32768"
8.9857574,"COMMIT_EVENT,124,2,21416627,21422260,919,1500,1800,1500,1500,1500,1500,1500,1500"
9.0017855,"RX_EVENT,125,2,21434844,32768,52428,32768,32768"
9.0183865,"COMMIT_EVENT,125,2,21434844,21442260,920,1500,1800,1500,1500,1500,1500,1500,1500"
9.0183865,"RX_EVENT,126,2,21450918,32768,52428,32768,32768"
9.0354401,"COMMIT_EVENT,126,2,21450918,21462260,921,1500,1800,1500,1500,1500,1500,1500,1500"
9.0354401,"RX_EVENT,127,2,21467521,32768,52428,32768,32768"
9.0549712,"COMMIT_EVENT,127,2,21467521,21482260,922,1500,1800,1500,1500,1500,1500,1500,1500"
9.0549712,"RX_EVENT,128,2,21484465,32768,52428,32768,32768"
9.0729952,"COMMIT_EVENT,128,2,21484465,21502260,923,1500,1800,1500,1500,1500,1500,1500,1500"
9.0729952,"RX_EVENT,129,2,21504771,32768,52428,32768,32768"
9.0878181,"COMMIT_EVENT,129,2,21504771,21522260,924,1500,1800,1500,1500,1500,1500,1500,1500"
9.1041498,"RX_EVENT,130,2,21537032,32768,52428,32768,32768"
9.1041498,"COMMIT_EVENT,130,2,21537032,21542260,925,1500,1800,1500,1500,1500,1500,1500,1500"
9.1231592,"RX_EVENT,131,2,21553514,32768,52428,32768,32768"
9.1376808,"COMMIT_EVENT,131,2,21553514,21562260,926,1500,1800,1500,1500,1500,1500,1500,1500"
9.1376808,"RX_EVENT,132,2,21572118,32768,52428,32768,32768"
9.1532812,"COMMIT_EVENT,132,2,21572118,21582260,927,1500,1800,1500,1500,1500,1500,1500,1500"
9.1532812,"RX_EVENT,133,2,21587124,32768,52428,32768,32768"
9.1677008,"COMMIT_EVENT,133,2,21587124,21602260,928,1500,1800,1500,1500,1500,1500,1500,1500"
9.1823264,"RX_EVENT,134,2,21616699,32768,52428,32768,32768"
9.1823264,"COMMIT_EVENT,134,2,21616699,21622260,929,1500,1800,1500,1500,1500,1500,1500,1500"
9.1965514,"RX_EVENT,135,2,21631181,32768,52428,32768,32768"
9.2095983,"COMMIT_EVENT,135,2,21631181,21642260,930,1500,1800,1500,1500,1500,1500,1500,1500"
9.2095983,"RX_EVENT,136,2,21645446,32768,52428,32768,32768"
9.2336711,"COMMIT_EVENT,136,2,21645446,21662260,931,1500,1800,1500,1500,1500,1500,1500,1500"
9.2336711,"RX_EVENT,137,2,21668972,32768,52428,32768,32768"
9.246299,"COMMIT_EVENT,137,2,21668972,21682260,932,1500,1800,1500,1500,1500,1500,1500,1500"
9.2601399,"RX_EVENT,138,2,21695247,32768,52428,32768,32768"
9.2729162,"COMMIT_EVENT,138,2,21695247,21702260,933,1500,1800,1500,1500,1500,1500,1500,1500"
9.2729162,"RX_EVENT,139,2,21709188,32768,52428,32768,32768"
9.2962795,"COMMIT_EVENT,139,2,21709188,21722260,934,1500,1800,1500,1500,1500,1500,1500,1500"
9.2962795,"RX_EVENT,140,2,21731909,32768,52428,32768,32768"
9.3102462,"COMMIT_EVENT,140,2,21731909,21742260,935,1500,1800,1500,1500,1500,1500,1500,1500"
9.3102462,"RX_EVENT,141,2,21745407,32768,52428,32768,32768"
9.32375,"COMMIT_EVENT,141,2,21745407,21762260,936,1500,1800,1500,1500,1500,1500,1500,1500"
9.3385157,"RX_EVENT,142,2,21772698,32768,52428,32768,32768"
9.3530255,"COMMIT_EVENT,142,2,21772698,21782260,937,1500,1800,1500,1500,1500,1500,1500,1500"
9.3530255,"RX_EVENT,143,2,21787675,32768,52428,32768,32768"
9.3660259,"COMMIT_EVENT,143,2,21787675,21802260,938,1500,1800,1500,1500,1500,1500,1500,1500"
9.3940305,"RX_EVENT,144,2,21815034,32768,52428,32768,32768"
9.3940305,"COMMIT_EVENT,144,2,21815034,21822260,939,1500,1800,1500,1500,1500,1500,1500,1500"
9.4081064,"RX_EVENT,145,2,21828736,32768,52428,32768,32768"
9.4209282,"COMMIT_EVENT,145,2,21828736,21842260,940,1500,1800,1500,1500,1500,1500,1500,1500"
9.4209282,"RX_EVENT,146,2,21843816,32768,52428,32768,32768"
9.4365446,"COMMIT_EVENT,146,2,21843816,21862260,941,1500,1800,1500,1500,1500,1500,1500,1500"
9.4365446,"RX_EVENT,147,2,21870235,32768,52428,32768,32768"
9.4527972,"COMMIT_EVENT,147,2,21870235,21882260,942,1500,1800,1500,1500,1500,1500,1500,1500"
9.4527972,"RX_EVENT,148,2,21885520,32768,52428,32768,32768"
9.4666645,"COMMIT_EVENT,148,2,21885520,21902261,943,1500,1800,1500,1500,1500,1500,1500,1500"
9.4813497,"RX_EVENT,149,2,21915689,32768,52428,32768,32768"
9.495599,"COMMIT_EVENT,149,2,21915689,21922260,944,1500,1800,1500,1500,1500,1500,1500,1500"
