primitive_id,primitive_family,entry_role,primitive_variant_id,controller_id,candidate_index,candidate_weight_label,reference_pitch_bias_rad,reference_bank_bias_rad,reference_speed_bias_m_s,transition_entry_class,row_count,expected_row_count,rows_complete_for_entry_class,per_environment_row_count_json,transition_success_count,transition_success_rate,transition_success_lcb,hard_failure_count,hard_failure_rate,hard_failure_ucb,worst_environment_success_rate,worst_environment_success_lcb,useful_environment_count,updraft_gain_proxy_mean_m,clipped_updraft_gain,lift_dwell_mean_s,clipped_lift_dwell,rollout_duration_mean_s,clipped_rollout_duration,saturation_mean,transition_exit_class_distribution_json,timing_compliant,success_lcb_threshold,hard_failure_ucb_threshold,useful_environment_count_threshold,r5_transition_training_score,r5_training_eligible,r5_training_blockers,pareto_front,selected_for_r7,selected_rank,r5_training_status,r5_transition_training_version,r5_transition_training_score_formula
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c029_inflight_stable,candidate_transition_energy_retaining_bank_c029_inflight_stable,29,energy_retaining_bank_robust_lhs_logqr_refbias_029,0.021666666666666667,-0.05,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",116,0.9666666666666667,0.9386202925147681,0,0.0,0.013469430706092814,0.95,0.8855752591662762,3,0.022251868784394533,0.022251868784394533,0.0345,0.34500000000000003,0.10000000000000002,1.0,0.48000000000000004,"{""boundary_near"":101,""inflight_stable"":15,""recoverable_degraded"":4}",True,0.35,0.45,3,0.7101170988476846,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c029_launch_gate,candidate_transition_energy_retaining_bank_c029_launch_gate,29,energy_retaining_bank_robust_lhs_logqr_refbias_029,0.021666666666666667,-0.05,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",71,0.5916666666666667,0.5333732138514999,0,0.0,0.013469430706092814,0.5,0.40081797808754616,3,0.00048443860264995073,0.00048443860264995073,0.0025000000000000005,0.025000000000000005,0.10000000000000002,1.0,0.8033333333333333,"{""boundary_near"":49,""inflight_stable"":24,""post_launch_degraded"":47}",True,0.35,0.45,3,0.3397696730156333,True,,False,True,5,selected_for_r7,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c029_recoverable_degraded,candidate_transition_energy_retaining_bank_c029_recoverable_degraded,29,energy_retaining_bank_robust_lhs_logqr_refbias_029,0.021666666666666667,-0.05,0.0,recoverable_degraded,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",2,0.06666666666666667,0.028067961954876722,0,0.0,0.05178517244866997,0.0,0.0,2,0.03449486540543521,0.03449486540543521,0.036000000000000004,0.36000000000000004,0.10000000000000003,1.0,0.8733333333333334,"{""boundary_near"":19,""inflight_stable"":2,""recoverable_degraded"":9}",True,0.2,0.55,2,-0.01857127807464211,False,success_lcb_below_threshold,False,False,,ineligible,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c030_boundary_near,candidate_transition_energy_retaining_bank_c030_boundary_near,30,energy_retaining_bank_robust_lhs_logqr_refbias_030,0.025,-0.016666666666666677,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",15,0.5,0.3862182215283682,5,0.16666666666666666,0.27047521157198917,0.4,0.2297293211789324,3,0.0036978930646591607,0.0036978930646591607,0.011333333333333332,0.11333333333333331,0.06400000000000002,0.6400000000000001,0.64,"{""boundary_near"":10,""hard_failure"":5,""safe_terminal"":15}",True,0.2,0.55,2,0.13773601799932544,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c030_inflight_stable,candidate_transition_energy_retaining_bank_c030_inflight_stable,30,energy_retaining_bank_robust_lhs_logqr_refbias_030,0.025,-0.016666666666666677,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",117,0.975,0.9493861021113831,0,0.0,0.013469430706092814,0.95,0.8855752591662762,3,0.031926285152846554,0.031926285152846554,0.03866666666666667,0.38666666666666666,0.10000000000000002,1.0,0.815,"{""boundary_near"":104,""inflight_stable"":13,""recoverable_degraded"":3}",True,0.35,0.45,3,0.6855890690960015,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c030_launch_gate,candidate_transition_energy_retaining_bank_c030_launch_gate,30,energy_retaining_bank_robust_lhs_logqr_refbias_030,0.025,-0.016666666666666677,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",72,0.6,0.5417805888530206,0,0.0,0.013469430706092814,0.5,0.40081797808754616,3,0.00031222639420871214,0.00031222639420871214,0.0011666666666666668,0.011666666666666667,0.10000000000000002,1.0,0.9700000000000001,"{""boundary_near"":48,""inflight_stable"":28,""post_launch_degraded"":44}",True,0.35,0.45,3,0.3270431747122923,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c030_recoverable_degraded,candidate_transition_energy_retaining_bank_c030_recoverable_degraded,30,energy_retaining_bank_robust_lhs_logqr_refbias_030,0.025,-0.016666666666666677,0.0,recoverable_degraded,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",2,0.06666666666666667,0.028067961954876722,0,0.0,0.05178517244866997,0.0,0.0,2,0.03428220263800131,0.03428220263800131,0.03800000000000001,0.3800000000000001,0.10000000000000003,1.0,0.9733333333333333,"{""boundary_near"":20,""inflight_stable"":2,""recoverable_degraded"":8}",True,0.2,0.55,2,-0.027592544351385487,False,success_lcb_below_threshold,False,False,,ineligible,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c031_boundary_near,candidate_transition_energy_retaining_bank_c031_boundary_near,31,energy_retaining_bank_robust_lhs_logqr_refbias_031,0.018333333333333333,0.016666666666666663,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",11,0.36666666666666664,0.2636925933033755,6,0.2,0.30787720517163697,0.3,0.15392667496672774,3,0.005302955070420749,0.005302955070420749,0.014666666666666668,0.14666666666666667,0.06933333333333334,0.6933333333333334,0.5733333333333331,"{""boundary_near"":13,""hard_failure"":6,""safe_terminal"":11}",True,0.2,0.55,2,0.053256201673837905,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c031_inflight_stable,candidate_transition_energy_retaining_bank_c031_inflight_stable,31,energy_retaining_bank_robust_lhs_logqr_refbias_031,0.018333333333333333,0.016666666666666663,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",115,0.9583333333333334,0.9281608063945446,0,0.0,0.013469430706092814,0.9,0.8227052394182166,3,0.031268618322711314,0.031268618322711314,0.03916666666666667,0.39166666666666666,0.10000000000000002,1.0,0.7683333333333332,"{""boundary_near"":103,""inflight_stable"":12,""recoverable_degraded"":5}",True,0.35,0.45,3,0.6661920524857815,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c031_launch_gate,candidate_transition_energy_retaining_bank_c031_launch_gate,31,energy_retaining_bank_robust_lhs_logqr_refbias_031,0.018333333333333333,0.016666666666666663,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",64,0.5333333333333333,0.4749827700657441,0,0.0,0.013469430706092814,0.475,0.3769208562518602,3,0.00040570207172286704,0.00040570207172286704,0.0016666666666666668,0.016666666666666666,0.10000000000000002,1.0,0.9216666666666666,"{""boundary_near"":56,""inflight_stable"":29,""post_launch_degraded"":35}",True,0.35,0.45,3,0.29061763091323783,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c031_recoverable_degraded,candidate_transition_energy_retaining_bank_c031_recoverable_degraded,31,energy_retaining_bank_robust_lhs_logqr_refbias_031,0.018333333333333333,0.016666666666666663,0.0,recoverable_degraded,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",4,0.13333333333333333,0.07266820366662875,0,0.0,0.05178517244866997,0.1,0.030450639529986546,3,0.016380341244359973,0.016380341244359973,0.026,0.25999999999999995,0.10000000000000003,1.0,0.9266666666666666,"{""boundary_near"":23,""inflight_stable"":4,""recoverable_degraded"":3}",True,0.2,0.55,2,-9.580297662203918e-05,False,success_lcb_below_threshold,False,False,,ineligible,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c000_boundary_near,candidate_transition_glide_c000_boundary_near,0,glide_robust_anchor_nominal_ref_nominal_000,0.0,0.0,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",11,0.36666666666666664,0.2636925933033755,6,0.2,0.30787720517163697,0.3,0.15392667496672774,3,0.006620687071928615,0.006620687071928615,0.015333333333333334,0.15333333333333332,0.06800000000000002,0.6800000000000002,0.2866666666666667,"{""boundary_near"":13,""hard_failure"":6,""safe_terminal"":11}",True,0.2,0.55,2,0.08172130820732199,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c000_inflight_stable,candidate_transition_glide_c000_inflight_stable,0,glide_robust_anchor_nominal_ref_nominal_000,0.0,0.0,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",115,0.9583333333333334,0.9281608063945446,0,0.0,0.013469430706092814,0.9,0.8227052394182166,3,0.03899500054105352,0.03899500054105352,0.03816666666666667,0.38166666666666665,0.10000000000000002,1.0,0.4666666666666666,"{""boundary_near"":102,""inflight_stable"":13,""recoverable_degraded"":5}",True,0.35,0.45,3,0.6966313573742824,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c000_launch_gate,candidate_transition_glide_c000_launch_gate,0,glide_robust_anchor_nominal_ref_nominal_000,0.0,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",64,0.5333333333333333,0.4749827700657441,0,0.0,0.013469430706092814,0.5,0.40081797808754616,3,0.0003749809686505179,0.0003749809686505179,0.0018333333333333335,0.018333333333333333,0.10000000000000002,1.0,0.8049999999999999,"{""boundary_near"":56,""inflight_stable"":26,""post_launch_degraded"":38}",True,0.35,0.45,3,0.30714398317006775,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c000_recoverable_degraded,candidate_transition_glide_c000_recoverable_degraded,0,glide_robust_anchor_nominal_ref_nominal_000,0.0,0.0,0.0,recoverable_degraded,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",7,0.23333333333333334,0.14990850613358586,0,0.0,0.05178517244866997,0.2,0.08632349609749265,3,0.01947946235985962,0.01947946235985962,0.035333333333333335,0.35333333333333333,0.10000000000000003,1.0,0.8866666666666668,"{""boundary_near"":17,""inflight_stable"":7,""recoverable_degraded"":6}",True,0.2,0.55,2,0.06253751347192223,False,success_lcb_below_threshold,False,False,,ineligible,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c001_boundary_near,candidate_transition_glide_c001_boundary_near,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,0.025,0.0,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",16,0.5333333333333333,0.41806539017793554,5,0.16666666666666666,0.27047521157198917,0.4,0.2297293211789324,3,0.003149584529283904,0.003149584529283904,0.009333333333333334,0.09333333333333334,0.06466666666666668,0.6466666666666667,0.42,"{""boundary_near"":9,""hard_failure"":5,""safe_terminal"":16}",True,0.2,0.55,2,0.1765304632363832,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c001_inflight_stable,candidate_transition_glide_c001_inflight_stable,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,0.025,0.0,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",111,0.925,0.8881754638526448,0,0.0,0.013469430706092814,0.875,0.7930026789594923,3,0.030860743200715184,0.030860743200715184,0.04016666666666667,0.40166666666666667,0.10000000000000002,1.0,0.5783333333333334,"{""boundary_near"":103,""inflight_stable"":8,""recoverable_degraded"":9}",True,0.35,0.45,3,0.6577188144837922,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c001_launch_gate,candidate_transition_glide_c001_launch_gate,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,0.025,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",75,0.625,0.5671048223721588,0,0.0,0.013469430706092814,0.575,0.47394460466322114,3,0.00027560324760618054,0.00027560324760618054,0.0011666666666666668,0.011666666666666667,0.10000000000000002,1.0,0.87,"{""boundary_near"":45,""inflight_stable"":20,""post_launch_degraded"":55}",True,0.35,0.45,3,0.36559316614829307,True,,False,True,3,selected_for_r7,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c001_recoverable_degraded,candidate_transition_glide_c001_recoverable_degraded,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,0.025,0.0,0.0,recoverable_degraded,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",4,0.13333333333333333,0.07266820366662875,0,0.0,0.05178517244866997,0.1,0.030450639529986546,3,0.04303541477440483,0.04303541477440483,0.04933333333333335,0.49333333333333346,0.10000000000000003,1.0,0.8866666666666667,"{""boundary_near"":21,""inflight_stable"":4,""recoverable_degraded"":5}",True,0.2,0.55,2,0.018236371043049107,False,success_lcb_below_threshold,False,False,,ineligible,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c002_boundary_near,candidate_transition_glide_c002_boundary_near,2,glide_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,-0.02,0.0,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",14,0.4666666666666667,0.3548510683411802,4,0.13333333333333333,0.23197425612906256,0.4,0.2297293211789324,3,0.004592210170400222,0.004592210170400222,0.017333333333333333,0.1733333333333333,0.06400000000000002,0.6400000000000001,0.3266666666666666,"{""boundary_near"":12,""hard_failure"":4,""safe_terminal"":14}",True,0.2,0.55,2,0.16838218319530374,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c002_inflight_stable,candidate_transition_glide_c002_inflight_stable,2,glide_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,-0.02,0.0,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",114,0.95,0.9179284383226564,0,0.0,0.013469430706092814,0.9,0.8227052394182166,3,0.03939100073266302,0.03939100073266302,0.04033333333333333,0.4033333333333333,0.10000000000000002,1.0,0.47,"{""boundary_near"":100,""inflight_stable"":14,""recoverable_degraded"":6}",True,0.35,0.45,3,0.6917931549539048,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c002_launch_gate,candidate_transition_glide_c002_launch_gate,2,glide_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,-0.02,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",63,0.525,0.46670592929267757,0,0.0,0.013469430706092814,0.475,0.3769208562518602,3,0.00043668885646760833,0.00043668885646760833,0.002,0.02,0.10000000000000002,1.0,0.8133333333333332,"{""boundary_near"":57,""inflight_stable"":19,""post_launch_degraded"":44}",True,0.35,0.45,3,0.29706846716652574,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c002_recoverable_degraded,candidate_transition_glide_c002_recoverable_degraded,2,glide_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,-0.02,0.0,0.0,recoverable_degraded,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",5,0.16666666666666666,0.09738157006045746,0,0.0,0.05178517244866997,0.1,0.030450639529986546,3,0.020928257882301255,0.020928257882301255,0.028000000000000004,0.28,0.10000000000000003,1.0,0.9266666666666665,"{""boundary_near"":15,""inflight_stable"":5,""recoverable_degraded"":10}",True,0.2,0.55,2,0.01495134020377789,False,success_lcb_below_threshold,False,False,,ineligible,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c003_boundary_near,candidate_transition_glide_c003_boundary_near,3,glide_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",11,0.36666666666666664,0.2636925933033755,7,0.23333333333333334,0.3443769191723714,0.3,0.15392667496672774,3,0.0036655437177397572,0.0036655437177397572,0.014000000000000002,0.14,0.06400000000000002,0.6400000000000001,0.3266666666666667,"{""boundary_near"":12,""hard_failure"":7,""safe_terminal"":11}",True,0.2,0.55,2,0.06198422730497941,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c003_inflight_stable,candidate_transition_glide_c003_inflight_stable,3,glide_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",116,0.9666666666666667,0.9386202925147681,0,0.0,0.013469430706092814,0.95,0.8855752591662762,3,0.03477337153698205,0.03477337153698205,0.04033333333333333,0.4033333333333333,0.10000000000000002,1.0,0.4983333333333333,"{""boundary_near"":103,""inflight_stable"":13,""recoverable_degraded"":4}",True,0.35,0.45,3,0.7124525824562769,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c003_launch_gate,candidate_transition_glide_c003_launch_gate,3,glide_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",74,0.6166666666666667,0.5586462015418173,0,0.0,0.013469430706092814,0.6,0.49880740272592594,3,0.00024588193755563603,0.00024588193755563603,0.0006666666666666666,0.006666666666666666,0.10000000000000002,1.0,0.815,"{""boundary_near"":46,""inflight_stable"":31,""post_launch_degraded"":43}",True,0.35,0.45,3,0.37116051217314117,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c003_recoverable_degraded,candidate_transition_glide_c003_recoverable_degraded,3,glide_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,recoverable_degraded,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",4,0.13333333333333333,0.07266820366662875,0,0.0,0.05178517244866997,0.0,0.0,2,0.024409203506386905,0.024409203506386905,0.03266666666666666,0.3266666666666666,0.10000000000000003,1.0,0.9133333333333334,"{""boundary_near"":15,""inflight_stable"":4,""recoverable_degraded"":11}",True,0.2,0.55,2,-0.0007163779897499944,False,success_lcb_below_threshold,False,False,,ineligible,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c004_boundary_near,candidate_transition_glide_c004_boundary_near,4,glide_robust_anchor_surface_conservative_ref_conservative_level_004,0.0,0.0,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",10,0.3333333333333333,0.23434306421233628,9,0.3,0.41515280910704494,0.3,0.15392667496672774,3,0.00286006365859214,0.00286006365859214,0.008666666666666666,0.08666666666666666,0.06733333333333334,0.6733333333333333,0.2733333333333333,"{""boundary_near"":11,""hard_failure"":9,""safe_terminal"":10}",True,0.2,0.55,2,0.025323210155190665,True,,False,False,,eligible_not_selected,r5_transition_robust_qr_reference_training_v2,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
